50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.991595,,,,,,,,,,,,,,,d0834d70-c5db-4853-aacc-c43bea56957e,17,,,"[30.5, 53.9]",3890529,0,,,,,-0.14142801,,Right Foot,,,"[90.2, 45.4]",,High Pass,,60.302074,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Kick Off,Jaroslav Drobný,23499.0,Goalkeeper,2,Hamburger SV,171,"['02846d62-fab6-4635-a0b1-efc20876faa3', 'eacac9d9-2f9a-48d9-b701-9cfc57a52fde']",28,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:28.327,Pass,
,,,,,,,,,,,,,,,,,1.702787,,,,,,,,,,,,,,,02846d62-fab6-4635-a0b1-efc20876faa3,19,,,"[29.9, 34.7]",3890529,0,,,,,-0.43758717,,Head,,,"[47.0, 26.7]",,High Pass,,18.878824,,,Zlatko Junuzović,8762.0,,,,,Recovery,1,From Kick Off,Jannik Vestergaard,8815.0,Right Center Back,2,Hamburger SV,171,"['5d73ca8a-3998-4700-b06a-af047990cf2e', 'd0834d70-c5db-4853-aacc-c43bea56957e']",31,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:31.318,Pass,
,,,,,,,,,,,,,,,,,1.334012,,,,,,,,,,,,,,,8237d3b5-1249-433c-8b76-2095854494bb,22,,,"[47.0, 26.7]",3890529,0,,,,,1.2166382,,Right Foot,,,"[55.8, 50.5]",,Low Pass,,25.37479,Incomplete,,,,,,,,,1,From Kick Off,Zlatko Junuzović,8762.0,Center Attacking Midfield,2,Hamburger SV,171,['9a78f73a-1590-43f3-9874-8593d74e5e06'],33,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:33.228,Pass,
,,,,,,,,,,,,,,,,,2.673169,,,,,,,,,,,,,,,9d323453-91c3-42d2-88d7-5aeb76b9d93b,25,,,"[54.7, 29.7]",3890529,0,,,,,3.0190217,,Left Foot,,,"[13.3, 34.8]",,Ground Pass,,41.712948,,,Jaroslav Drobný,23499.0,,,,,,1,From Kick Off,Matthias Ostrzolek,8547.0,Left Back,2,Hamburger SV,171,['957bcbb8-2531-4c5c-8bb7-cb202e32bc60'],36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:36.147,Pass,
,,,,,,,,,,,,,,,,,1.266666,,,,,,,,,,,,,,,84c8c7dd-8d7f-4721-8fa5-0a868acad588,28,,,"[13.3, 34.8]",3890529,0,,,,,1.1309538,,Right Foot,,,"[23.7, 56.9]",,Ground Pass,,24.424782,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Kick Off,Jaroslav Drobný,23499.0,Goalkeeper,2,Hamburger SV,171,['5a319252-347b-4c10-999f-bf059bcc0921'],40,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:40.291,Pass,
,,,,,,,,,,,,,,,,,0.602918,,,,,,,,,,,,,,,c4457f55-45f6-4391-8a8c-6f721df67e8d,31,,,"[23.7, 56.9]",3890529,0,,,,,-1.1741859,,Right Foot,,,"[28.6, 45.2]",,Ground Pass,,12.684636,,,Lewis Harry Holtby,8891.0,,,,,,1,From Kick Off,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,2,Hamburger SV,171,['8a909ccd-af10-498f-9826-b01c623a9975'],41,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:41.846,Pass,
,,,,,,,,,,,,,,,,,3.171556,,,,,,,,,,,,,,,5bd0e5b4-ff68-40dc-93fa-b4daeeae3500,33,,,"[28.6, 45.2]",3890529,0,,,,,2.9013255,,Left Foot,,,"[8.6, 50.1]",,Ground Pass,,20.591503,,,Jaroslav Drobný,23499.0,,,,,,1,From Kick Off,Lewis Harry Holtby,8891.0,Left Defensive Midfield,2,Hamburger SV,171,['98aba896-b425-451b-890b-d4d451812dfe'],42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:42.449,Pass,
,,,,,,,,,,,,,,,,,3.748213,,,,,,,,,,,,,,,4949a382-e497-432b-9e43-05bcc87a298c,36,,,"[6.1, 55.7]",3890529,0,,,,,0.33426294,,Right Foot,,,"[63.4, 75.6]",,High Pass,,60.657234,Incomplete,,Nicolai Müller,8302.0,,,,,,1,From Kick Off,Jaroslav Drobný,23499.0,Goalkeeper,2,Hamburger SV,171,"['58bfd7e1-73cd-481e-a033-fb6ddf9e9401', '8d3be4c4-5fe8-4d9f-b07c-885dda63f481']",46,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:46.103,Pass,
,,,,,,,,,,,,,,,,,2.055286,,,,,,,,,,,,,,,58bfd7e1-73cd-481e-a033-fb6ddf9e9401,38,,,"[56.7, 4.5]",3890529,0,,,,,0.0440244,,Head,,,"[79.4, 5.5]",,High Pass,,22.722015,Incomplete,,,,,,,,Recovery,1,From Kick Off,Santiago García,26359.0,Left Back,2,Hamburger SV,171,"['4949a382-e497-432b-9e43-05bcc87a298c', '7e05f511-f948-41a2-9d0f-daafdf4b1078']",49,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:49.851,Pass,
,,,,,,,,,,,,,,,,,1.267826,,,,,,,,,,,,,,,7e05f511-f948-41a2-9d0f-daafdf4b1078,39,,,"[40.7, 74.6]",3890529,0,,,,,-0.12586178,,Head,,,"[65.2, 71.5]",,High Pass,,24.695343,,,Michael Gregoritsch,8309.0,,,,,Recovery,1,From Kick Off,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,2,Hamburger SV,171,"['4f09058e-9b83-4711-99e6-f418d62296f7', '58bfd7e1-73cd-481e-a033-fb6ddf9e9401']",51,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:51.907,Pass,
,,,,,,,,,,,,,,,,,0.881886,,,,,,,,,,,,,,,53e9c31c-ca7f-41d0-bc4c-7b330b5dc42a,44,,,"[57.7, 10.4]",3890529,0,,,,,1.4711276,,Right Foot,,,"[57.9, 12.4]",,Low Pass,,2.0099752,,,Santiago García,26359.0,,,,,Recovery,1,From Kick Off,Florian Grillitsch,11396.0,Left Defensive Midfield,2,Hamburger SV,171,"['9a131bd5-7e61-4497-8197-378e78dcdcf7', 'ee04d836-f23d-44cc-aa5d-e81bd74d9472']",54,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:54.170,Pass,True
,,,,,,,,,,,,,,,,,1.124561,,,,,,,,,,,,,,,edefb9c1-617e-4064-9686-3a0d6010ed70,62,,,"[70.0, 43.5]",3890529,1,,,,,3.0067024,,Right Foot,,,"[56.0, 45.4]",,Ground Pass,,14.128341,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Kick Off,Ivo Iličević,24740.0,Left Wing,2,Hamburger SV,171,"['362e7f0e-0ab1-4a0c-9800-cd696ff9f7f0', '6e2d1211-28b9-46a1-9cc9-255a9266cc2e']",5,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:05.001,Pass,True
,,,,,,,,,,,,,,,,,1.282645,,,,,,,,,,,,,,,76e278ea-3a71-4531-a63c-232ab6e98af9,64,,,"[56.0, 45.4]",3890529,1,,,,,-1.7241287,,Right Foot,,,"[54.3, 34.4]",,Ground Pass,,11.130589,,,Emir Spahić,26791.0,,,,,,1,From Kick Off,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,2,Hamburger SV,171,['8ee8903e-0349-42a4-bb4f-08ea7e2df1ed'],6,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:06.126,Pass,
,,,,,,,,,,,,,,,,,1.482694,,,,,,,,,,,,,,,0131efef-c536-4412-8a32-954ecd7bd691,67,,,"[52.8, 24.3]",3890529,1,,,,,-1.4801364,,Right Foot,,,"[54.7, 3.4]",,Ground Pass,,20.986185,,,Matthias Ostrzolek,8547.0,,,,,,1,From Kick Off,Emir Spahić,26791.0,Left Center Back,2,Hamburger SV,171,['db58c4ab-cf43-47ae-83ef-f57e32bff8a8'],8,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:08.764,Pass,
,,,,,,,,,,,,,,,,,1.213637,,,,,,,,,,,,,,,1dec1d7c-9780-489a-b44a-a07f4ea6a48b,71,,,"[54.3, 12.0]",3890529,1,,,,,1.5054688,,Right Foot,,,"[55.0, 22.7]",,Ground Pass,,10.722873,,,Gideon Jung,8323.0,,,,,,1,From Kick Off,Matthias Ostrzolek,8547.0,Left Back,2,Hamburger SV,171,['983a9f7b-720f-4845-9bab-93b4c8e97f5c'],12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:12.714,Pass,
,,,,,,,,,,,,,,,,,1.816553,,,,,,,,,,,,,,,b6f47dbb-55b0-4e02-b7a4-038ac11d5bc8,75,,,"[54.3, 23.4]",3890529,1,,,,,2.1655555,,Right Foot,,,"[35.9, 50.6]",,Ground Pass,,32.839,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Kick Off,Gideon Jung,8323.0,Right Defensive Midfield,2,Hamburger SV,171,['7e0d7ad0-204d-4962-9825-2a575eb6798b'],14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:14.074,Pass,
,,,,,,,,,,,,,,,,,0.968836,,,,,,,,,,,,,,,65f947b5-83ec-4bcc-a3b6-01e71ec209b6,78,,,"[35.9, 50.6]",3890529,1,,,,,-0.21465088,,Right Foot,,,"[57.0, 46.0]",,Ground Pass,,21.595602,,,Nicolai Müller,8302.0,,,,,,1,From Kick Off,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,2,Hamburger SV,171,['2a801887-2ede-4be9-8d77-6d716f53f034'],17,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:17.061,Pass,
,,,,,,,,,,,,,,,,,0.872618,,,,,,,,,,,,,,,ab3bf543-dce1-4efc-9634-2810d785b835,85,,,"[58.6, 45.4]",3890529,1,,,,,0.0,,Right Foot,,,"[74.1, 45.4]",,Low Pass,,15.5,,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Kick Off,Nicolai Müller,8302.0,Right Wing,2,Hamburger SV,171,['17aa504a-83c3-4154-b97c-5ebf43bee7cb'],18,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:18.783,Pass,
,,,,,,,,,,,,,,,,,1.386152,,,,,,,,,,,,,,,52121879-544a-4783-bdbf-03a7e43d8410,89,,,"[74.2, 44.0]",3890529,1,,,,,1.1262106,,Right Foot,,,"[85.3, 67.3]",,Ground Pass,,25.808912,,,Gotoku Sakai,6339.0,,,,,,1,From Kick Off,Pierre-Michel Lasogga,8895.0,Center Forward,2,Hamburger SV,171,"['5d7fd128-fa51-4b3a-bee3-590ab55479b2', '96600f87-5f30-4409-b5f4-f1439744933b']",20,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:20.839,Pass,True
,,,,,,,,,,,,,,,,,1.301799,,,,,,,,,,,,,,,d7ae4f4d-700e-4524-ae0f-b7377f0fde8f,95,,,"[101.9, 61.3]",3890529,1,,,,,-1.2456788,,Left Foot,,,"[107.9, 43.5]",,High Pass,,18.784037,Incomplete,,Gideon Jung,8323.0,,,,,,1,From Kick Off,Gotoku Sakai,6339.0,Right Back,2,Hamburger SV,171,"['862e22a8-3d6d-41b1-abbd-f101bdff4658', 'fa78e443-3604-4d78-bfc3-6e80d8131847']",25,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:25.217,Pass,
,,,,,,,,,,,,,,,,,3.423838,,,,,,,,,,,,,,,0be1d0ac-3067-4304-b8be-e67276887cef,101,,,"[11.8, 21.6]",3890529,1,,,,,-0.058937874,,Right Foot,,,"[76.2, 17.8]",,High Pass,,64.51202,Incomplete,,Florian Grillitsch,11396.0,,,,,Free Kick,1,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,3,Werder Bremen,176,"['91f13cc7-a4da-4e9c-9936-ae9f28fc6405', 'f8d7ada5-a9f4-4dc5-a209-6f9d4cf2b3a2']",52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:52.711,Pass,
,,,,,,,,,,,,,,,,,3.113558,,,,,,,,,,,,,,,d266a11c-b9a7-4356-a55d-97098eed863d,105,,,"[69.7, 27.6]",3890529,1,,,,,0.19985983,,Right Foot,,,"[108.7, 35.5]",,Ground Pass,,39.792084,Incomplete,,,,,,,,Recovery,1,From Free Kick,Clemens Fritz,20010.0,Right Defensive Midfield,3,Werder Bremen,176,['8f153bf3-16a5-4209-97ff-fc5a862a634b'],58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:58.075,Pass,
,,,,,,,,,,,,,,,,,2.981353,,,,,,,,,,,,,,,a4f4c2be-fa5c-4639-a278-d04ee5af208b,108,,,"[31.3, 54.4]",3890529,2,,,,,0.05965937,,Right Foot,,,"[83.2, 57.5]",,High Pass,,51.9925,Incomplete,,Michael Gregoritsch,8309.0,,,,,,1,From Free Kick,Jaroslav Drobný,23499.0,Goalkeeper,3,Werder Bremen,176,"['9ec90450-867c-482b-9a8e-5fdd1eab25ff', 'fa52f96c-49d1-4629-aeaa-3aeff36536e2']",19,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:19.628,Pass,
,,,,,,,,,,,,,,,,,0.126596,,,,,,,,,,,,,,,fa52f96c-49d1-4629-aeaa-3aeff36536e2,110,,,"[36.9, 22.6]",3890529,2,,,,,0.0,,Head,,,"[38.7, 22.6]",,High Pass,,1.8,Incomplete,,,,,,,,Recovery,1,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,3,Werder Bremen,176,"['8d1d9888-c673-4591-9102-f46f2eeb8e65', 'a4f4c2be-fa5c-4639-a278-d04ee5af208b']",22,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:22.609,Pass,
,,,,,,,,,,,,,,,,,0.973832,,,,,,,,,,,,,,,859e677e-a6ef-4ba7-8eb6-95cad5c86bfe,114,,,"[11.2, 40.0]",3890529,2,,,,,-1.0830984,,Right Foot,,,"[17.3, 28.5]",,Ground Pass,,13.01768,,,Papiss Mison Djilobodji,3774.0,,,,,,1,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,3,Werder Bremen,176,['20438ca6-c39a-4a6f-a799-19768773ed68'],28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:28.121,Pass,
,,,,,,,,,,,,,,,,,0.977393,,,,,,,,,,,,,,,0893aeef-56e5-4c83-ad8b-52cd9b6d0c7d,117,,,"[19.8, 26.4]",3890529,2,,,,,-0.07485985,,Left Foot,,,"[27.8, 25.8]",,Ground Pass,,8.022469,,,Florian Grillitsch,11396.0,,,,,,1,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,3,Werder Bremen,176,['7a631db0-9e4f-4c32-bdbc-0bad549cf38c'],30,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:30.991,Pass,
,,,,,,,,,,,,,,,,,1.651987,,,,,,,,,,,,,,,ce74ef59-9034-4cbc-b90c-1917682f0cea,120,,,"[27.8, 28.6]",3890529,2,,,,,1.5707964,,Right Foot,,,"[27.8, 49.0]",,Ground Pass,,20.4,,,Jannik Vestergaard,8815.0,,,,,,1,From Free Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,3,Werder Bremen,176,['ab90f6aa-ff42-4ea7-a136-212c40d3c7b3'],33,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:33.114,Pass,
,,,,,,,,,,,,,,,,,1.371125,,,,,,,,,,,,,,,b02a4f63-ef41-49a5-9a50-e0bb0a14f6dc,123,,,"[28.3, 50.0]",3890529,2,,,,,-1.6803559,,Right Foot,,,"[27.2, 40.0]",,Ground Pass,,10.060318,,,Florian Grillitsch,11396.0,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Right Center Back,3,Werder Bremen,176,['365a5e1e-1a51-444f-a90f-7eaaf1dd85bc'],36,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:36.573,Pass,
,,,,,,,,,,,,,,,,,1.931421,,,,,,,,,,,,,,,966692e9-1b23-4ed9-93da-8249d0f115a5,127,,,"[31.3, 37.7]",3890529,2,,,,,-0.48056328,,Right Foot,,,"[73.5, 15.7]",,High Pass,,47.590336,Incomplete,,,,,,,,,1,From Free Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,3,Werder Bremen,176,"['3a841690-90ad-441a-a10a-b466961d1d74', 'e8a5120b-f4c7-469e-80cf-5a63d9d80b6c']",41,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:41.493,Pass,True
,,,,,,,,,,,,,,,,,2.019732,,,,,,,,,,,,,,,e8a5120b-f4c7-469e-80cf-5a63d9d80b6c,128,,,"[46.6, 64.4]",3890529,2,,,,,0.068386346,,Right Foot,,,"[68.5, 65.9]",,Ground Pass,,21.95131,,,Nicolai Müller,8302.0,,,,,Recovery,1,From Free Kick,Gotoku Sakai,6339.0,Right Back,3,Werder Bremen,176,"['966692e9-1b23-4ed9-93da-8249d0f115a5', 'a9149e78-7357-41df-b1e7-5cc8fedb83b2']",43,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:43.424,Pass,
,,,,,,,,,,,,,,,,,0.037257,,,,,,,,,,,,,,,816af58b-ab4c-46b7-80dd-5e33a9bcfa21,131,,,"[112.5, 66.2]",3890529,2,,,,,-1.5707964,,Right Foot,,,"[112.5, 65.1]",,Low Pass,,1.1,Incomplete,,,,,,,,,1,From Free Kick,Nicolai Müller,8302.0,Right Wing,3,Werder Bremen,176,['c3811c00-7fcb-499f-a51c-7d9af4b78941'],50,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:50.639,Pass,
