50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.453647,,,,,,,,,,,3a3d3a7d-f715-449c-a4e4-b862920f7645,1287,,"[55.9, 71.6]",3890462,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raúl Marcelo Bobadilla,8807.0,Right Wing,55,Borussia Mönchengladbach,185,"['0de23ff0-6cb7-42ba-8d34-249af2e496e8', '4c02bf36-5716-4e48-8895-e6bdbc906a28']",55,,,,,,,,,,,,,,,,,,Augsburg,172,00:26:55.979,Pressure,
,,,,,,,,,,,,True,,,,,,0.944847,,,,,,,,,,,f9d58cce-10be-4447-a2e4-d5c5d0ee2cff,1292,,"[96.5, 12.4]",3890462,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Midfield,56,Augsburg,172,['47452b9c-d261-426f-ba6a-59d88fb16221'],1,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:01.079,Pressure,
,,,,,,,,,,,,,,,,,,0.36394,,,,,,,,,,,50f45464-bdb2-4e48-a791-87335a955826,1305,,"[14.7, 40.2]",3890462,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,56,Augsburg,172,"['55b01640-5c4a-45dc-904d-53d885239ba8', 'ece7d51c-d7a6-4b04-90e1-6c25f5ceddb8']",15,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:15.734,Pressure,
,,,,,,,,,,,,,,,,,,0.851162,,,,,,,,,,,34b95ce8-dd12-4398-be47-920fe3731c15,1319,,"[58.9, 60.3]",3890462,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jan Morávek,9408.0,Right Defensive Midfield,57,Borussia Mönchengladbach,185,"['70ea2edf-411b-46de-8329-ca14c18f7188', '7d609d14-bccd-4dcd-be1e-71c98715ca4c']",43,,,,,,,,,,,,,,,,,,Augsburg,172,00:27:43.529,Pressure,
,,,,,,,,,,,,,,,,,,0.85607,,,,,,,,,,,8d32b7c6-1721-4022-8955-1799faa634ca,1326,,"[46.4, 3.0]",3890462,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Caiuby Francisco da Silva,8303.0,Left Wing,57,Borussia Mönchengladbach,185,['867b9dca-c907-44be-8313-1364ea7a7ee5'],50,,,,,,,,,,,,,,,,,,Augsburg,172,00:27:50.287,Pressure,
,,,,,,,,,,,,,,,,,,0.336525,,,,,,,,,,,e4e0a777-d71e-4704-9118-796fe18c5bfe,1333,,"[46.1, 63.1]",3890462,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfreð Finnbogason,5514.0,Center Forward,57,Borussia Mönchengladbach,185,['f12178e1-5074-4ad8-bd03-117d8563f8c1'],0,,,,,,,,,,,,,,,,,,Augsburg,172,00:28:00.408,Pressure,
,,,,,,,,,,,,,,,,,,1.684037,,,,,,,,,,,fdcede27-fc59-4866-a4c3-545677472323,1341,,"[90.0, 5.4]",3890462,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oscar Wendt,8809.0,Left Back,57,Borussia Mönchengladbach,185,"['795d4f84-d4b4-45a6-80a7-dc7ce2f79e1b', '9faef497-3e33-4482-b2b2-3ba7796d2999']",5,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:05.329,Pressure,
,,,,,,,,,,,,True,,,,,,1.766268,,,,,,,,,,,8365ec59-0ed4-4bb6-a8a6-6d3f17c8756e,1349,,"[75.4, 6.5]",3890462,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,58,Augsburg,172,"['67110ccd-a4f4-4d62-8262-10f461d42679', '9fcc261e-e877-4a35-a4ec-32c0a9fe22b1', 'ca374f0e-7737-4abb-baca-1d0a14265750', 'efd54849-949d-4774-a3ea-ff0f70c41b2e']",10,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:10.815,Pressure,
,,,,,,,,,,,,,,,,,,0.58296,,,,,,,,,,,efd54849-949d-4774-a3ea-ff0f70c41b2e,1353,,"[44.3, 59.7]",3890462,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Right Wing,58,Augsburg,172,['8365ec59-0ed4-4bb6-a8a6-6d3f17c8756e'],12,,,,,,,,,,,,,,,,,,Augsburg,172,00:28:12.284,Pressure,True
,,,,,,,,,,,,,,,,,,0.46167,,,,,,,,,,,728fba17-72f3-45db-83fe-1a9fce624819,1362,,"[55.1, 43.6]",3890462,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominik Kohr,8207.0,Left Defensive Midfield,59,Borussia Mönchengladbach,185,['093d7e4b-df62-4435-b7cb-f1dc9e93570d'],27,,,,,,,,,,,,,,,,,,Augsburg,172,00:28:27.754,Pressure,
,,,,,,,,,,,,,,,,,,0.583916,,,,,,,,,,,9389de7a-2530-4d03-877c-32703ca0cc41,1383,,"[54.2, 22.2]",3890462,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominik Kohr,8207.0,Left Defensive Midfield,59,Borussia Mönchengladbach,185,['135e082e-974b-4a17-a9f6-f9b7afa581ba'],50,,,,,,,,,,,,,,,,,,Augsburg,172,00:28:50.548,Pressure,
,,,,,,,,,,,,,,,,,,4.099082,,,,,,,,,,,bede2892-afb7-44a5-9e2b-1fb1513755d4,1393,,"[10.8, 8.8]",3890462,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Max,8319.0,Left Back,59,Borussia Mönchengladbach,185,['c795b9d1-1457-43ae-8c5c-20bac3437b06'],56,,,,,,,,,,,,,,,,,,Augsburg,172,00:28:56.500,Pressure,
,,,,,,,,,,,,,,,,,,0.732617,,,,,,,,,,,489625c8-d189-4286-8263-f86b92428691,1395,,"[9.3, 45.0]",3890462,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Verhaegh,8237.0,Right Back,59,Borussia Mönchengladbach,185,"['546b2789-d310-436f-b8dc-8f2781b8a202', 'b545b121-f58c-4fad-85ca-d7d5bdd5be7c']",2,,,,,,,,,,,,,,,,,,Augsburg,172,00:29:02.401,Pressure,
,,,,,,,,,,,,True,,,,,,0.831864,,,,,,,,,,,ee127a1a-af07-4970-9403-ae453db9b536,1403,,"[80.1, 26.8]",3890462,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Håvard Nordtveit,8395.0,Left Center Back,60,Augsburg,172,"['202b71cf-cffe-4a37-b81e-a1aa7bb7960f', '5d33f6a6-8ce0-4cdc-85e7-37b5c773dabe', '7636556e-4ec0-4b3f-9ecc-61eac5466727']",8,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:08.084,Pressure,
,,,,,,,,,,,,,,,,,,2.048995,,,,,,,,,,,c54134ae-5aae-4619-ad35-bef1f99864c7,1417,,"[50.9, 7.7]",3890462,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,61,Borussia Mönchengladbach,185,"['1c976277-afec-4595-8d29-ef72edea3b4c', 'a31c4310-0c39-485f-bbfe-67b6610b6094', 'c49d9749-2fcd-4cd0-88bf-81f376290edf', 'cba3bb3e-72a3-4796-ba39-248d3570d933']",23,,,,,,,,,,,,,,,,,,Augsburg,172,00:29:23.977,Pressure,
,,,,,,,,,,,,,,,,,,0.477972,,,,,,,,,,,86774dd6-cf37-4a7b-8322-cb5663911719,1429,,"[50.6, 42.7]",3890462,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Morávek,9408.0,Right Defensive Midfield,61,Borussia Mönchengladbach,185,"['692f9ca3-baee-445a-9c63-0c9dfcac2e3a', '8efea36e-bcfb-4103-95b0-e983ba089fc2']",33,,,,,,,,,,,,,,,,,,Augsburg,172,00:29:33.500,Pressure,
,,,,,,,,,,,,,,,,,,0.327731,,,,,,,,,,,59220664-c9c5-45f2-853d-7135acbc2b8a,1433,,"[37.9, 42.7]",3890462,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,61,Borussia Mönchengladbach,185,['0e0030b4-463c-499a-ac62-f2f4534d4a1a'],34,,,,,,,,,,,,,,,,,,Augsburg,172,00:29:34.769,Pressure,
,,,,,,,,,,,,True,,,,,,1.204076,,,,,,,,,,,bcb36d77-0bb0-4030-b478-fad69ad95c50,1444,,"[72.5, 45.7]",3890462,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,62,Augsburg,172,"['24dd489b-43d3-4805-bfcd-59b14c6b869d', '9aedc419-5630-47c0-b2f0-eedf37a8c9be']",39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:39.768,Pressure,
,,,,,,,,,,,,True,,,,,,0.541872,,,,,,,,,,,6d6d71b5-317f-4ff5-ba3a-d72a20e4a2a5,1447,,"[73.7, 47.1]",3890462,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Right Midfield,62,Augsburg,172,"['24dd489b-43d3-4805-bfcd-59b14c6b869d', 'c2dde83e-89ee-4e1b-a3de-8a2666d72a50']",41,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:41.109,Pressure,
,,,,,,,,,,,,,,,,,,1.126811,,,,,,,,,,,3ca1041f-e522-4729-9307-63b22dc8b67c,1457,,"[32.9, 26.2]",3890462,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,62,Augsburg,172,"['6ca220f1-8fc9-44c6-b6f0-5f64bbd6922f', 'f71ac230-9f2b-4d19-accb-5e06c31eba70']",56,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:56.719,Pressure,
,,,,,,,,,,,,,,,,,,1.480696,,,,,,,,,,,80d6b14e-e023-420e-9bde-eb1856395ec4,1468,,"[20.1, 58.2]",3890462,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Back,62,Augsburg,172,['936e0480-3fb9-4716-85a8-8972461351ab'],3,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:03.840,Pressure,
,,,,,,,,,,,,,,,,,,0.547446,,,,,,,,,,,53d363dc-d8c2-4355-a249-e4385601f5eb,1484,,"[18.6, 41.8]",3890462,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,62,Augsburg,172,"['2af1663e-4a70-439b-90f7-b3eb23e3c0bb', '2f1203e4-96bc-43ea-a3cb-9c9cca93dadc']",13,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:13.867,Pressure,
,,,,,,,,,,,,,,,,,,1.33551,,,,,,,,,,,ef2fd9b7-8a24-4a3e-8156-d228b765f0be,1520,,"[45.9, 24.9]",3890462,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Morávek,9408.0,Right Defensive Midfield,63,Borussia Mönchengladbach,185,['05b3a378-9e63-43ad-be1a-1fa767220c4a'],1,,,,,,,,,,,,,,,,,,Augsburg,172,00:31:01.816,Pressure,
,,,,,,,,,,,,True,,,,,,0.633677,,,,,,,,,,,50a09cca-44d2-4dfd-bbe0-6b702dc5044e,1548,,"[85.4, 10.2]",3890462,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thorgan Hazard,5632.0,Right Center Forward,65,Borussia Mönchengladbach,185,['24d84da6-35ea-4e5e-a7b5-d0be088779ec'],13,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:32:13.635,Pressure,
,,,,,,,,,,,,,,,,,,0.476169,,,,,,,,,,,e4dce8fb-7068-4e24-aeab-17968af27819,1571,,"[44.3, 25.2]",3890462,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,65,Borussia Mönchengladbach,185,"['74676eb7-cf77-4324-889f-45bbbc0716e1', 'd337700e-a719-4553-b921-7038e1637ed9']",33,,,,,,,,,,,,,,,,,,Augsburg,172,00:32:33.999,Pressure,
,,,,,,,,,,,,,,,,,,0.323309,,,,,,,,,,,5dbd3c1a-56e6-42e3-b28c-0decad80ca88,1578,,"[42.6, 40.2]",3890462,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Morávek,9408.0,Right Defensive Midfield,65,Borussia Mönchengladbach,185,['91e5ca57-11e8-4299-8268-d9652506654e'],37,,,,,,,,,,,,,,,,,,Augsburg,172,00:32:37.522,Pressure,
,,,,,,,,,,,,,,,,,,0.470451,,,,,,,,,,,e9efc9d8-3fbb-4d5d-b54e-0a6bc471399e,1592,,"[16.4, 49.4]",3890462,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Morávek,9408.0,Right Defensive Midfield,65,Borussia Mönchengladbach,185,"['19d2a098-ef39-4a36-bc0b-d69a34ef4eda', '2e8358c8-63f6-423e-b303-0261bd6034a4', '704a2222-7ed9-4b5f-be95-94daec8ef02e']",44,,,,,,,,,,,,,,,,,,Augsburg,172,00:32:44.825,Pressure,
,,,,,,,,,,,,,,,,,,1.922207,,,,,,,,,,,cc86760e-6474-4cca-9321-f83369f5160b,1609,,"[13.4, 24.3]",3890462,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andreas Christensen,3959.0,Right Center Back,66,Augsburg,172,"['0389b659-aa46-4672-a078-92fafc2685ae', 'a2614d32-acaf-4940-a2b6-2fbefd3df03c']",5,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:34:05.513,Pressure,
,,,,,,,,,,,,,,,,,,0.361967,,,,,,,,,,,b7dd93b1-97e4-46c5-8aee-42a3d27c74a2,1619,,"[11.1, 45.6]",3890462,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andreas Christensen,3959.0,Right Center Back,67,Augsburg,172,"['1b387b2d-2847-4252-bb24-1a24b338b75c', '84c78e6a-0eb4-4f86-8055-0fdbaa99f863']",37,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:34:37.632,Pressure,
,,,,,,,,,,,,,,,,,,0.577176,,,,,,,,,,,03d6cae8-2600-4fbc-9d8a-86af1d4a2715,1653,,"[28.2, 15.0]",3890462,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philipp Max,8319.0,Left Back,68,Borussia Mönchengladbach,185,['9cf39c9b-5f6f-4263-b5e7-6fa32ed349a8'],27,,,,,,,,,,,,,,,,,,Augsburg,172,00:35:27.017,Pressure,
,,,,,,,,,,,,,,,,,,0.720716,,,,,,,,,,,6167b8ad-de15-43e4-b856-8c4cdea3f844,1711,,"[31.5, 16.7]",3890462,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ragnar Klavan,4174.0,Left Center Back,68,Borussia Mönchengladbach,185,"['c95d4710-a832-43d2-b13e-103dcc1fc8a8', 'f06679be-5653-4f86-b1a0-02d6eb6bd415']",23,,,,,,,,,,,,,,,,,,Augsburg,172,00:36:23.472,Pressure,
,,,,,,,,,,,,,,,,,,1.588393,,,,,,,,,,,784bc23b-8047-4c86-ad03-9b7c4f99f8a0,1715,,"[97.8, 62.1]",3890462,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,68,Borussia Mönchengladbach,185,"['5b835ec0-31bc-4010-ab79-26ab8a7a6925', '5ea7f221-4984-494e-857d-47f71c14123a', '9f5ad170-0291-402f-898d-19cd4fe18068']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:25.941,Pressure,
,,,,,,,,,,,,,,,,,,1.36602,,,,,,,,,,,eb7cec87-6844-4853-9824-c81d004f7161,1733,,"[56.8, 2.5]",3890462,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,70,Borussia Mönchengladbach,185,"['078dc117-3156-488a-980f-a229eeaf187f', '0e2e4b2a-701e-43a5-bf04-cd5cb22a1ec5', '5c2b62b0-004d-480d-9924-f1ecfa7bf154']",48,,,,,,,,,,,,,,,,,,Augsburg,172,00:36:48.468,Pressure,
,,,,,,,,,,,,,,,,,,0.448671,,,,,,,,,,,b9aef8aa-3c94-4e2b-b3f4-62d1783425b0,1737,,"[54.3, 7.8]",3890462,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,70,Borussia Mönchengladbach,185,['078dc117-3156-488a-980f-a229eeaf187f'],50,,,,,,,,,,,,,,,,,,Augsburg,172,00:36:50.889,Pressure,
,,,,,,,,,,,,,,,,,,0.634226,,,,,,,,,,,2a08fd1c-ae5d-4236-b236-f8f1342256ee,1742,,"[62.9, 7.5]",3890462,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Morávek,9408.0,Right Defensive Midfield,70,Borussia Mönchengladbach,185,['c0a2749e-fe0d-4c1a-88c3-f16eb7f1fe62'],53,,,,,,,,,,,,,,,,,,Augsburg,172,00:36:53.170,Pressure,
,,,,,,,,,,,,True,,,,,,0.651075,,,,,,,,,,,c5014f85-86b1-4fad-b2b0-9439a4c071b6,1747,,"[52.8, 59.5]",3890462,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,70,Borussia Mönchengladbach,185,"['4f6a53cd-a2de-4685-aa90-fdd6e5ef5699', 'ec45064b-9fed-4091-9ba0-8954b970f8b9']",56,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:56.175,Pressure,
,,,,,,,,,,,,True,,,,,,0.927331,,,,,,,,,,,f4daccda-0415-4c74-b2ae-d8666fca8d51,1751,,"[38.4, 47.7]",3890462,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,70,Borussia Mönchengladbach,185,['2a5fd6ee-44fc-4e51-be11-6b46f91e6f6e'],58,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:58.549,Pressure,
,,,,,,,,,,,,True,,,,,,0.666393,,,,,,,,,,,4226231f-8452-4a37-b028-e834f3a59168,1752,,"[39.8, 48.5]",3890462,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,70,Borussia Mönchengladbach,185,,59,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:59.541,Pressure,
,,,,,,,,,,,,,,,,,,3.039384,,,,,,,,,,,25a912d0-adb1-48b5-b264-d131baaaa728,1757,,"[41.4, 72.5]",3890462,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,70,Borussia Mönchengladbach,185,['cb86f244-94ac-4a2c-861a-7afb112427b6'],7,,,,,,,,,,,,,,,,,,Augsburg,172,00:37:07.126,Pressure,
,,,,,,,,,,,,,,,,,,2.423977,,,,,,,,,,,b376eab2-4da8-4015-ad16-119fea8e3c0d,1785,,"[11.7, 65.2]",3890462,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,70,Borussia Mönchengladbach,185,['2a73edaa-c452-4257-9ddc-e79adbd7bd89'],35,,,,,,,,,,,,,,,,,,Augsburg,172,00:37:35.856,Pressure,
,,,,,,,,,,,,,,,,,,0.862963,,,,,,,,,,,921b489d-290d-48c5-b072-ab91d2cc80bd,1818,,"[43.4, 17.7]",3890462,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Morávek,9408.0,Right Defensive Midfield,70,Borussia Mönchengladbach,185,['d11b555b-2e0d-4e15-bc8c-8b9b5cc599a0'],2,,,,,,,,,,,,,,,,,,Augsburg,172,00:38:02.925,Pressure,
,,,,,,,,,,,,,,,,,,0.491744,,,,,,,,,,,9aa0813f-ddd6-4194-a790-1fc96f146dc9,1852,,"[23.4, 44.6]",3890462,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,71,Augsburg,172,"['1c1bb20d-6e3b-4156-a820-55cf3c629d46', 'd6edf689-e485-4d51-b5d5-cb8c3333e344']",51,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:51.687,Pressure,
,,,,,,,,,,,,,,,,,,0.335439,,,,,,,,,,,c3184052-26f8-48c3-b897-e49647d940b8,1863,,"[51.5, 49.4]",3890462,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dominik Kohr,8207.0,Left Defensive Midfield,73,Borussia Mönchengladbach,185,['42c76f8c-2bf6-43d8-bac6-444105c1e9c3'],14,,,,,,,,,,,,,,,,,,Augsburg,172,00:39:14.938,Pressure,
,,,,,,,,,,,,True,,,,,,0.995648,,,,,,,,,,,3aa94504-b212-4488-b8bc-f876ccfe8993,1870,,"[72.8, 48.4]",3890462,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,74,Augsburg,172,"['8909b362-8b23-433b-9dd8-8da8eb3cd72d', 'a7cde096-9185-471e-b184-7c357f14370f']",18,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:18.315,Pressure,
,,,,,,,,,,,,,,,,,,0.971147,,,,,,,,,,,f907e9c5-dc0c-423b-a1b5-e523cdb83ed2,1873,,"[60.0, 77.1]",3890462,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Right Midfield,74,Augsburg,172,['a7cde096-9185-471e-b184-7c357f14370f'],23,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:23.990,Pressure,
,,,,,,,,,,,,True,,,,,,1.491059,,,,,,,,,,,7cf76fd7-f8c1-42b3-8215-f7ad5443f73a,1894,,"[84.5, 49.9]",3890462,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Right Wing,74,Augsburg,172,"['3e909bb6-3589-4a90-b1c7-81aa870c670b', '630a0585-3ce7-4292-921d-b280a7c4e48c']",52,,,,,,,,,,,,,,,,,,Augsburg,172,00:39:52.868,Pressure,
,,,,,,,,,,,,True,,,,,,1.38716,,,,,,,,,,,634dd6a8-e135-4816-b96e-2f90d1ea13d6,1898,,"[110.4, 39.5]",3890462,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,74,Augsburg,172,['243fc5b1-4d19-450d-aa92-d13217ff0d16'],56,,,,,,,,,,,,,,,,,,Augsburg,172,00:39:56.780,Pressure,
,,,,,,,,,,,,,,,,,,3.997069,,,,,,,,,,,664aae27-354d-4239-bd37-7484c95ac5ab,1902,,"[57.3, 69.1]",3890462,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Right Midfield,74,Augsburg,172,"['21dd34a1-6f50-444d-8e72-3b9f96993871', '82242982-8122-4f57-a0b8-7923c0dceb02']",1,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:01.841,Pressure,
,,,,,,,,,,,,,,,,,,0.245684,,,,,,,,,,,eedd6f43-328e-45cb-a1de-7bad2202bb27,1906,,"[23.9, 73.2]",3890462,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nico Elvedi,8814.0,Right Back,75,Augsburg,172,,20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:20.158,Pressure,
,,,,,,,,,,,,,,,,,,0.595772,,,,,,,,,,,c1195bd5-866f-4965-abf2-05afdea1276f,1912,,"[30.9, 65.7]",3890462,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mahmoud Dahoud,8238.0,Right Defensive Midfield,75,Augsburg,172,"['35253853-9462-454e-a4e8-c43801e8e42f', '59926fa3-f175-48c8-8129-70b3e2b10314']",21,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:21.435,Pressure,
,,,,,,,,,,,,True,,,,,,0.322701,,,,,,,,,,,d46ff828-73be-43bd-b833-f1520a9ee70e,1927,,"[82.6, 71.1]",3890462,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,76,Borussia Mönchengladbach,185,"['8ea38426-c691-43cf-bfd9-87eba1595287', 'b3e36e2a-9b72-4db8-95d6-75bc370510a9']",30,,,,,,,,,,,,,,,,,,Augsburg,172,00:40:30.610,Pressure,
,,,,,,,,,,,,True,,,,,,0.857138,,,,,,,,,,,4a0adbe1-67e1-492c-98e4-507f70aec32e,1935,,"[33.9, 8.5]",3890462,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,77,Augsburg,172,"['059d883f-e958-41bf-bca9-32e23160ba22', '1dfc3c2f-6ae9-4d44-ad75-c12ffdcd2cbe', 'e4ed3ca2-e184-434a-a48d-87ea692aa818']",36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:36.539,Pressure,
,,,,,,,,,,,,,,,,,,1.051205,,,,,,,,,,,cb66aeac-b79a-4156-a8a7-4a5255990ab7,1939,,"[29.7, 5.2]",3890462,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Midfield,77,Augsburg,172,"['0ddd2610-ee84-44aa-9898-ac0b66ca5b8e', '1dfc3c2f-6ae9-4d44-ad75-c12ffdcd2cbe']",40,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:40.725,Pressure,
,,,,,,,,,,,,,,,,,,0.661884,,,,,,,,,,,d0eb7234-83be-46c8-82da-80d7edb0c424,1941,,"[19.2, 3.2]",3890462,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,77,Augsburg,172,"['204d5770-6f3d-439e-a314-ddc81142cfd3', '3585f4d4-0f8c-4047-b77c-bbcc342f3d68', '9c036a12-e8a6-40d1-85e3-1251eee0c87e']",42,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:42.516,Pressure,
