50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.383346,,,,,,,,,,,,,9f090012-e554-4670-a7fe-7358ff505353,1930,,"[4.1, 63.7]",3788772,51,,True,,,-0.04455648,,Right Foot,,,"[19.8, 63.0]",,Ground Pass,15.715597,,,,Ondrej Celustka,30328.0,,,,,,Recovery,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,80,Czech Republic,912,"['665608db-f059-4fc6-bd90-e0b22ea9856d', 'e01d4157-2676-4f09-b765-ddb3e42e2614']",16,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:16.272,Pass,
,,,,,,,,,,,,,,,,,1.987581,,,,,,,,,,,,,0553ad98-8544-4758-b491-c64b755f5443,1932,,"[20.5, 63.4]",3788772,51,,True,,,0.8812573,,Right Foot,,,"[29.9, 74.8]",,Ground Pass,14.775656,,,,Vladimír Coufal,16570.0,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['0f9e3a68-0f5b-4f91-90ab-c94771f2bfb5'],21,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:21.051,Pass,
,,,,,,,,,,,,,,,,,1.168539,,,,,,,,,,,,,a76022c1-70e8-45d8-8acd-a7e7c2721d29,1934,,"[31.9, 75.7]",3788772,51,,,,,0.018070322,,Right Foot,,,"[48.5, 76.0]",,Ground Pass,16.60271,,,,Vladimír Darida,8579.0,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,['b9d54fac-680a-486d-af3d-8e32d4c9169c'],23,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:23.521,Pass,
,,,,,,,,,,,,,,,,,1.736017,,,,,,,,,,,,,df5d5d57-6531-4a1b-a754-913a6c7fc38d,1937,,"[43.2, 71.1]",3788772,51,,,,,-2.8614848,,Right Foot,,,"[28.6, 66.9]",,Ground Pass,15.192103,,,,Ondrej Celustka,30328.0,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,80,Czech Republic,912,['6dd4d4dd-cc02-496c-b2b8-8ceccf1eac39'],25,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:25.775,Pass,
,,,,,,,,,,,,,,,,,2.281301,,,,,,,,,,,,,35925eb0-8598-49ab-b3c6-3b0ef89045e1,1940,,"[27.8, 64.8]",3788772,51,,,,,-1.6125475,,Right Foot,,,"[26.2, 26.5]",,Ground Pass,38.333405,,,,Tomáš Kalas,13197.0,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['6d48e74f-a07e-4119-930e-df3cc94644c4'],28,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:28.604,Pass,
,,,,,,,,,,,,,,,,,1.507306,,,,,,,,,,,,,268bb816-a78e-4928-b63b-7a768ecbe006,1943,,"[28.2, 25.9]",3788772,51,,,,,-0.764011,,Right Foot,,,"[47.3, 7.6]",,Ground Pass,26.451843,,,,Jan Bořil,4875.0,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,80,Czech Republic,912,['fade9e95-9a9a-4469-be2d-5d2d7d820b77'],31,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:31.652,Pass,
,,,,,,,,,,,,,,,,,2.140061,,,,,,,,,,,,,65e91884-01f3-42ef-ac80-a820a369bf5a,1946,,"[41.0, 12.2]",3788772,51,,,,,1.8148298,,Right Foot,,,"[28.6, 62.0]",,Low Pass,51.32056,,,,Ondrej Celustka,30328.0,,,True,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,80,Czech Republic,912,['6d71ba0c-45e3-4c36-b558-5506ea85f6b6'],36,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:36.350,Pass,
,,,,,,,,,,,,,,,,,1.219632,,,,,,,,,,,,,644c36ed-c95e-4b1a-a4d8-db42777ab7f0,1949,,"[27.8, 49.8]",3788772,51,,,,,-1.0303768,,Right Foot,,,"[40.1, 29.3]",,Ground Pass,23.906902,,,,Tomáš Holeš,16469.0,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['7f2f8b7a-8332-46ef-ade9-487aed432de8'],42,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:42.850,Pass,
,,,,,,,,,,,,,,,,,1.935533,,,,,,,,,,,,,16db0ac8-db78-469f-b850-af1873138d4f,1952,,"[40.1, 28.3]",3788772,51,,,,,-1.3491467,,Right Foot,,,"[44.9, 7.0]",,Ground Pass,21.834148,,,,Petr Ševčík,23454.0,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Defensive Midfield,80,Czech Republic,912,['77d61d5c-68dc-4323-ab02-6d0b8983e38f'],44,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:44.470,Pass,
,,,,,,,,,,,,,,,,,2.156818,,,,,,,,,,,,,a449928d-9415-44ba-a718-288f2be7a7a4,1955,,"[45.7, 3.8]",3788772,51,,,,,2.8253064,,Right Foot,,,"[29.2, 9.2]",,Ground Pass,17.361164,,,,Tomáš Kalas,13197.0,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,80,Czech Republic,912,['c37e4417-1c5f-4863-ba2c-996e9a81b8fc'],47,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:47.908,Pass,
,,,,,,,,,,,,,,,,,2.593389,,,,,,,,,,,,,20dd07d4-7f2a-4020-ae80-43187239ae72,1958,,"[27.6, 19.6]",3788772,51,,,,,1.5428706,,Right Foot,,,"[28.6, 55.4]",,Ground Pass,35.813965,,,,Ondrej Celustka,30328.0,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,80,Czech Republic,912,['05ab428f-a858-46c4-8bab-4e4cb1d16d6c'],51,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:51.468,Pass,
,,,,,,,,,,,,,,,,,2.247575,,,,,,,,,,,,,0b344b19-2259-4f7d-918b-4dfa73152415,1961,,"[33.3, 56.7]",3788772,51,,,,,0.8116312,,Right Foot,,,"[50.0, 74.3]",,Ground Pass,24.26211,,,,Vladimír Coufal,16570.0,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['822402ba-283a-4d42-9a1c-7a448cd83890'],54,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:54.927,Pass,
,,,,,,,,,,,,,,,,,0.894943,,,,,,,,,,,,,88747923-2326-4736-963a-207a27b6c7c9,1964,,"[47.6, 67.6]",3788772,52,,,,,-0.13188308,,Right Foot,,,"[57.4, 66.3]",,Ground Pass,9.885848,,,,Patrik Schick,7044.0,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,['38cd9a3d-57d7-45b1-b02a-4b49b0c8b0cc'],1,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:01.286,Pass,
,,,,,,,,,,,,,,,,,1.499016,,,,,,,,,,,,,67174e10-2eaa-41d0-868f-f58310aa2a14,1967,,"[57.4, 66.3]",3788772,52,,,,,0.79457223,,Left Foot,,,"[62.8, 71.8]",,Ground Pass,7.7077885,,,,Lukáš Masopust,16472.0,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,80,Czech Republic,912,"['05270155-e73c-4928-873b-e81d188b85ef', 'de361660-943c-45d0-8bec-fe20f1cae5a2']",2,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:02.181,Pass,True
,,,,,,,,,,,,,,,,,1.702055,,,,,,,,,,,,,ff00f0f8-2d19-4ab5-94e8-dc2d1a8175e1,1972,,"[64.3, 70.1]",3788772,52,,,,,0.40147105,,Right Foot,,,"[74.9, 74.6]",,Ground Pass,11.515641,,,,Patrik Schick,7044.0,,,,,,,2,Regular Play,Lukáš Masopust,16472.0,Right Wing,80,Czech Republic,912,['625f3128-3fb7-493b-b2d2-dc01d1432f05'],4,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:04.072,Pass,
,,,,,,,,,,,,,,,,,1.528181,,,,,,,,,,,,,418a3c9d-1bf4-4750-8b1a-432de040d1dd,1975,,"[93.4, 69.6]",3788772,52,,,,,-0.44713968,,Left Foot,,,"[110.5, 61.4]",,Ground Pass,18.964441,,,,Lukáš Masopust,16472.0,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,80,Czech Republic,912,['3c3b1592-65ed-4c46-b5ec-ce4998d8da60'],8,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:08.903,Pass,
,,,,,,,,,,,,,,,,,1.641838,,,,,,,,,,,,,961cb2d2-92af-4fbe-b702-d2d0d182b263,1977,,"[111.0, 60.7]",3788772,52,,,,,-1.7059959,,Right Foot,True,,"[107.3, 33.5]",,Ground Pass,27.4505,,Incomplete,,Jan Bořil,4875.0,,,,,,,2,Regular Play,Lukáš Masopust,16472.0,Right Wing,80,Czech Republic,912,"['99f5a858-670b-4e04-adbd-4a1a6c849770', 'b4093502-8de8-4255-ac45-07be2eddba55']",10,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:10.432,Pass,
,,,,,,,,,,,,,,,,,2.812885,,,,,,,,,,,,,023aa381-6b32-4f63-b9a3-ed8ee4f8f196,1981,,"[12.1, 44.8]",3788772,52,,,,,-0.40397012,,Left Foot,,,"[64.5, 22.4]",,High Pass,56.987015,,Incomplete,,Raheem Sterling,3233.0,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,80,Czech Republic,912,"['4a82b12a-3a1c-423d-a27f-031b17c10c21', 'a63fe564-cc84-4aa6-a698-2dcfa7b57161']",12,,,,,,,,,,,,,,,,,England,768,00:07:12.966,Pass,
,,,,,,,,,,,,,,,,,1.472626,,,,,,,,,,,,,c8c257fb-826f-4896-896b-e8419f0f85a9,1985,,"[56.8, 56.2]",3788772,52,,,,,-1.0469433,,Right Foot,,,"[71.3, 31.1]",,Ground Pass,28.987238,,,,Vladimír Darida,8579.0,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['621229ac-f10f-44a6-81ee-a05f12f8fd8c'],17,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:17.850,Pass,
,,,,,,,,,,,,,,,,,1.213592,,,,,,,,,,,,,909aab70-6346-47b0-9e14-a9ab763e0788,1988,,"[72.3, 28.5]",3788772,52,,,,,-1.5019399,,Right Foot,,,"[73.3, 14.0]",,Ground Pass,14.534442,,,,Petr Ševčík,23454.0,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,80,Czech Republic,912,['bd2adcc5-e7c3-40c9-a81d-182d1e984471'],20,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:20.514,Pass,
,,,,,,,,,,,,,,,,,1.235555,,,,,,,,,,,,,a2c9ad9b-104c-4140-b67b-31bffa1cc535,1992,,"[70.9, 22.3]",3788772,52,,,,,1.9419484,,Right Foot,,,"[63.7, 40.8]",,Ground Pass,19.8517,,,,Tomáš Holeš,16469.0,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,80,Czech Republic,912,"['4850e414-3901-41e4-be0f-5fb02b09226c', '613a397c-d108-4e70-bb4f-d4bb2f593f33']",23,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:23.752,Pass,True
,,,,,,,,,,,,,,,,,1.342337,,,,,,,,,,,,,193b2177-1932-4bc9-90f4-2cac057c9cf6,1995,,"[62.0, 39.6]",3788772,52,,,,,-2.6699238,,Right Foot,,,"[47.1, 32.0]",,Ground Pass,16.726326,,,,Tomáš Kalas,13197.0,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Defensive Midfield,80,Czech Republic,912,['b4339130-3452-4c6e-8cf6-89106b523cee'],25,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:25.800,Pass,
,,,,,,,,,,,,,,,,,2.25627,,,,,,,,,,,,,47be0e07-ec7a-4cad-85d0-6a1b128c541f,1998,,"[46.7, 28.9]",3788772,52,,,,,1.50442,,Right Foot,,,"[49.0, 63.5]",,Ground Pass,34.67636,,,,Ondrej Celustka,30328.0,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,80,Czech Republic,912,['ecc9155a-34ec-4492-8dfd-f8f5cfe0af3d'],29,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:29.573,Pass,
,,,,,,,,,,,,,,,,,1.709922,,,,,,,,,,,,,db5d46ec-f92d-44c2-82cd-2c2b1e1c8072,2001,,"[68.5, 64.9]",3788772,52,,,,,1.0099715,,Left Foot,,,"[76.1, 77.0]",,Ground Pass,14.288807,,,,Vladimír Coufal,16570.0,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['e6615423-8b20-4231-a728-58f2e54d3b72'],37,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:37.204,Pass,
,,,,,,,,,,,,,,,,,1.354832,,,,,,,,,,,,,237938dd-4f4c-4fe5-b646-48a93c62f1e9,2004,,"[76.5, 75.7]",3788772,52,,,,,-1.2924967,,Right Foot,,,"[78.1, 70.1]",,Ground Pass,5.824088,,,,Petr Ševčík,23454.0,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,['c6f91908-c385-44cb-9970-a1cc1ace495d'],39,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:39.142,Pass,
,,,,,,,,,,,,,,,,,0.929464,,,,,,,,,,,,,bf6eeb75-4c2f-4df8-8e02-9eb7b0c8992a,2007,,"[78.1, 70.1]",3788772,52,,,,,2.407245,,Right Foot,,,"[70.9, 76.6]",,Ground Pass,9.7,,,,Vladimír Coufal,16570.0,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,80,Czech Republic,912,['eae67dfe-9809-4d96-821d-1492706e8909'],40,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:40.918,Pass,
,,,,,,,,,,,,,,,,,1.719845,,,,,,,,,,,,,c6b6a6ea-9091-4b33-be0c-64fe23f90e85,2011,,"[71.0, 75.2]",3788772,52,,,,,-3.0568902,,Right Foot,,,"[49.8, 73.4]",,Ground Pass,21.276278,,,,Ondrej Celustka,30328.0,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,"['622304ae-1dab-4ba5-b0ac-3b52642c1cbb', 'b5680116-1c29-4dab-97aa-05eb1c0dda72']",42,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:42.056,Pass,True
,,,,,,,,,,,,,,,,,2.920766,,,,,,,,,,,,,97d07ca0-74c4-4c30-9154-2fe48d32f57d,2014,,"[42.9, 71.4]",3788772,52,,,,,-1.5194277,,Left Foot,,,"[44.9, 32.5]",,Ground Pass,38.95138,,,,Tomáš Kalas,13197.0,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['188667f1-c9b8-4ae6-958d-dade58c1f411'],45,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:45.535,Pass,
,,,,,,,,,,,,,,,,,1.477315,,,,,,,,,,,,,bb151782-8e48-4538-97a0-90d3a6bb655f,2017,,"[48.1, 28.2]",3788772,52,,,,,-1.1483625,,Right Foot,,,"[57.0, 8.4]",,Ground Pass,21.708294,,,,Jan Bořil,4875.0,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,80,Czech Republic,912,['7edec747-a41e-4c12-91a4-583947a438fc'],49,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:49.920,Pass,
,,,,,,,,,,,,,,,,,3.119844,,,,,,,,,,,,,bb032afe-39d2-4309-9afe-4fa9c61d218d,2019,,"[56.8, 8.6]",3788772,52,,,,,0.73008007,,Right Foot,,,"[89.2, 37.6]",,High Pass,43.482872,,Incomplete,,Lukáš Masopust,16472.0,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,80,Czech Republic,912,"['c7f4e29f-1050-4231-b9e2-a4d26ea03971', 'f06fe028-94e0-450f-8479-f10a274c4c2a']",51,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:51.397,Pass,
,,,,,,,,,,,,,,,,,0.889041,,,,,,,,,,,,,8844f045-2e14-406f-83ad-d1aea107e556,2022,,"[67.1, 26.2]",3788772,52,,,,,0.5364355,,Other,,,"[74.5, 30.6]",,Low Pass,8.609298,,,,Petr Ševčík,23454.0,,,,,,Recovery,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,80,Czech Republic,912,['959fa455-d355-44d2-a8ed-8454cf4d26ea'],56,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:56.349,Pass,
,,,,,,,,,,,,,,,,,1.36645,,,,,,,,,,,,,30a7889e-afca-442c-8d1a-8d43b5670e43,2024,,"[74.5, 30.6]",3788772,52,,,,,1.7524451,,Other,,,"[72.7, 40.4]",,Low Pass,9.963935,,Incomplete,,Tomáš Holeš,16469.0,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,80,Czech Republic,912,"['3bfa34c9-8684-4401-a3c5-7864640d1c88', 'dace03c7-9b23-4270-b3e5-04ce19efbfb6']",57,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:57.238,Pass,
,,,,,,,,,,,,,,,,,1.313508,,,,,,,,,,,,,8aef6053-8af7-4abf-9d6b-5df379edbbca,2030,,"[42.8, 32.7]",3788772,52,,,,,2.320915,,Right Foot,,,"[38.7, 37.1]",,Ground Pass,6.01415,,Incomplete,,Kalvin Phillips,4706.0,,,,,,,2,Regular Play,Jack Grealish,9638.0,Center Attacking Midfield,80,Czech Republic,912,"['20ba47d3-323f-497b-84e1-90d2eed86091', '4a6c56a5-6779-471c-808f-835209e15a04', 'e3a03328-9520-4ebf-8e73-ca6ad6d671ff']",59,,,,,,,,,,,,,,,,,England,768,00:07:59.519,Pass,True
,,,,,,,,,,,,,,,,,1.115532,,,,,,,,,,,,,e801c65a-7d3c-49de-8cda-92a0017ce0cc,2036,,"[81.8, 41.0]",3788772,53,,,,,-2.6336193,,Left Foot,,,"[72.1, 35.6]",,Ground Pass,11.101802,,,,Tomáš Souček,4870.0,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,80,Czech Republic,912,"['d01dbee4-09f1-49a0-97f1-96a9a298dd7e', 'f67ab802-1e08-42a7-a927-da9f8191f43d']",1,,,,,,,,,,,,,,,,,Czech Republic,912,00:08:01.765,Pass,True
,,,,,,,,,,,,,,,,,0.390822,,,,,,,,,,,,,2213f7f5-87a0-4b74-868e-b67e11ff8dbe,2038,,"[71.7, 36.2]",3788772,53,,,,,1.3932002,,Right Foot,,,"[73.1, 44.0]",,Low Pass,7.924645,,Incomplete,,Jan Bořil,4875.0,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,80,Czech Republic,912,"['08038192-6326-4f38-ac7f-2259acddc3f2', '5fbd0725-158f-48f6-adf6-64ea3a100803']",2,,,,,,,,,,,,,,,,,Czech Republic,912,00:08:02.880,Pass,
,,,,,,,,,,,,,,,,,1.573993,,,,,,,,,,,,,f091556a-d91d-4386-acf3-23e1b52c2ba2,2044,,"[35.8, 15.3]",3788772,53,,,,,0.62607944,,Left Foot,,,"[66.5, 37.5]",,Low Pass,37.88575,,Incomplete,,Harry Kane,10955.0,,,,Through Ball,True,,2,Regular Play,Luke Shaw,3382.0,Left Back,80,Czech Republic,912,"['14d48e9b-95f9-4d56-91eb-e88edf1a7eeb', '848a6f6f-2b31-49e0-9e43-05b2850b230d', 'ce7a1d88-1e84-4328-9ffd-500f3895726d']",5,,,,,,,,,,,,,,,,,England,768,00:08:05.806,Pass,True
,,,,,,,,,,,,,,,,,1.797725,,,,,,,,,,,,,0f758070-264c-4f57-b1ab-8bdf24fd0955,2049,,"[63.4, 56.2]",3788772,53,,,,,1.2643768,,Left Foot,,,"[69.0, 73.9]",,Ground Pass,18.56475,,,,Vladimír Coufal,16570.0,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,80,Czech Republic,912,['4e870385-b805-4999-95da-ca4c69bc9f02'],11,,,,,,,,,,,,,,,,,Czech Republic,912,00:08:11.675,Pass,
,,,,,,,,,,,,,,,,,1.644564,,,,,,,,,,,,,96273e78-26df-473b-8f16-2a6e6852d135,2052,,"[89.2, 72.8]",3788772,53,,,,,-2.1958191,,Right Foot,,,"[83.5, 64.9]",,Ground Pass,9.741663,,,,Tomáš Souček,4870.0,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,['56d66a58-8ec8-423c-945d-59c0789144a2'],16,,,,,,,,,,,,,,,,,Czech Republic,912,00:08:16.527,Pass,
,,,,,,,,,,,,,,,,,1.01412,,,,,,,,,,,,,443424c6-ff36-4d67-8485-5a74466d18a1,2056,,"[84.2, 63.7]",3788772,53,,,,,-1.8597717,,Right Foot,,,"[80.9, 52.6]",,Ground Pass,11.580155,,,,Petr Ševčík,23454.0,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,80,Czech Republic,912,"['7a9d722d-1697-41e6-937f-1a0bd23d9463', 'c480043c-3a3c-491c-92dc-f6f1087cfcfa']",18,,,,,,,,,,,,,,,,,Czech Republic,912,00:08:18.541,Pass,True
,,,,,,,,,,,,,,,,,1.694184,,,,,,,,,,,,,363300ce-b838-4563-b11a-dcb8d5d9a0e2,2059,,"[80.9, 53.0]",3788772,53,,,,,1.2837912,,Right Foot,,,"[87.6, 75.7]",,Ground Pass,23.668121,,,,Vladimír Coufal,16570.0,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,80,Czech Republic,912,['f3557058-f86c-412a-9a3a-b4dc9e3d2249'],20,,,,,,,,,,,,,,,,,Czech Republic,912,00:08:20.115,Pass,
,,,,,,,,,,,,,,,,,2.96194,,,,,,,,,,,,,668b9aa4-24b8-446a-beb1-4467666e5fbc,2062,,"[90.2, 66.3]",3788772,53,,,,,-0.060329385,,Left Foot,,,"[120.0, 64.5]",,High Pass,29.854313,,Out,,Petr Ševčík,23454.0,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,['46034990-a1e6-4b30-947f-daa6593db490'],25,,,,,,,,,,,,,,,,,Czech Republic,912,00:08:25.003,Pass,
,,,,,,,,,,,,,,,,,4.019599,,,,,,,,,,,,,918697dc-b2fe-4ded-a134-a08f17dd99c0,2064,,"[6.0, 36.0]",3788772,53,,,,,0.023738557,,Left Foot,,,"[77.6, 37.7]",,High Pass,71.62018,,,,Harry Kane,10955.0,,,,,,Goal Kick,2,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,81,England,768,['4a317afb-3e3c-4577-b665-fae17918ef65'],53,,,,,,,,,,,,,,,,,England,768,00:08:53.925,Pass,
,,,,,,,,,,,,,,,,,2.30751,,,,,,,,,,,,,bab016ed-b674-4951-89a6-f088011512e8,2066,,"[77.2, 37.3]",3788772,53,,,,,0.31276876,,Head,,,"[97.3, 43.8]",,Low Pass,21.124866,,Incomplete,,Raheem Sterling,3233.0,,,,,,,2,From Goal Kick,Harry Kane,10955.0,Center Forward,81,England,768,"['09b18d61-f7f9-4c30-b724-203ed120ed93', '61e792f2-7e1d-47e2-9439-e766e5b04814']",57,,,,,,,,,,,,,,,,,England,768,00:08:57.945,Pass,
,,,,,,,,,,,,,,,,,1.745792,,,,,,,,,,,,,aa75152d-530b-4194-a59d-baec344cb5aa,2074,,"[12.9, 46.6]",3788772,54,,,,,1.2918557,,Right Foot,,,"[18.8, 67.2]",,Ground Pass,21.428253,,,,Vladimír Coufal,16570.0,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,82,Czech Republic,912,['cfa409a5-0050-4f24-a938-62f8d008076b'],2,,,,,,,,,,,,,,,,,Czech Republic,912,00:09:02.855,Pass,
,,,,,,,,,,,,,,,,,1.499551,,,,,,,,,,,,,6b89638e-0d4e-467f-b60d-7a699d18b165,2078,,"[19.5, 73.2]",3788772,54,,,,,0.06241881,,Right Foot,,,"[35.5, 74.2]",,Ground Pass,16.03122,,,,Tomáš Souček,4870.0,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,82,Czech Republic,912,"['bf39b10c-e814-4418-a985-7aea47bd9c47', 'c39fa968-6a0c-40ef-a0ea-10a6ae468596']",5,,,,,,,,,,,,,,,,,Czech Republic,912,00:09:05.689,Pass,True
,,,,,,,,,,,,,,,,,1.651178,,,,,,,,,,,,,e6e3eb8b-a58d-4634-aa4b-f3978a6aebd4,2085,,"[84.2, 6.2]",3788772,54,,,,,0.19739556,,Left Foot,,,"[87.7, 6.9]",,Ground Pass,3.5693138,,Incomplete,,Jack Grealish,9638.0,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,82,Czech Republic,912,"['41a093f3-96d8-45c3-b090-88368e080285', '6ca82409-d4da-4887-9dae-b684a6f87ecc']",8,,,,,,,,,,,,,,,,,England,768,00:09:08.376,Pass,
,,,,,,,,,,,,,,,,,0.626741,,,,,,,,,,,,,d912ac7c-d889-4de3-aebc-d72d02492615,2090,,"[29.0, 75.6]",3788772,54,,,,,-0.46959993,,Right Foot,,,"[35.7, 72.2]",,Ground Pass,7.5133214,,,,Vladimír Coufal,16570.0,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,82,Czech Republic,912,"['b98d1922-9d0a-4857-9770-c26fea56e734', 'dafd1288-d532-42e1-8428-b5666aaa3d18']",10,,,,,,,,,,,,,,,,,Czech Republic,912,00:09:10.285,Pass,True
,,,,,,,,,,,,,,,,,1.382673,,,,,,,,,,,,,a6bc2954-debb-4c6a-a444-f1245392351c,2093,,"[35.1, 70.4]",3788772,54,,,,,-1.6235927,,Left Foot,,,"[33.8, 45.8]",,Ground Pass,24.634325,,,,Jan Bořil,4875.0,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,82,Czech Republic,912,['33491ee3-5045-4cfb-aa1c-5976c350f5db'],12,,,,,,,,,,,,,,,,,Czech Republic,912,00:09:12.299,Pass,
,,,,,,,,,,,,,,,,,1.261808,,,,,,,,,,,,,74b2d79a-5623-4fc4-8c02-32b5b502c3bf,2096,,"[48.3, 26.5]",3788772,54,,,,,-0.61293507,,Left Foot,,,"[57.4, 20.1]",,Ground Pass,11.125196,,,,Patrik Schick,7044.0,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,82,Czech Republic,912,['4fe2bc8a-8b94-443e-ad26-4dfd02f5a477'],18,,,,,,,,,,,,,,,,,Czech Republic,912,00:09:18.829,Pass,
