50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.16519,,,,,,,,,,,,,e6fa84da-3653-4312-9e98-40798b04a10d,685,,,"[56.1, 22.5]",3794690,17,,,,-0.34353888,,Head,,,"[68.4, 18.1]",,High Pass,,13.063308,,,,Lukáš Masopust,16472.0,,,,,Recovery,1,From Throw In,Tomáš Holeš,16469.0,Right Center Midfield,34,Netherlands,941,"['2d27d5c4-be33-473f-9705-2ad0fad1c652', 'daa5b7f7-7bdf-4d2e-ac4e-0c23d36c686c']",24,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:24.308,Pass,
,,,,,,,,,,,,,,,,,2.755142,,,,,,,,,,,,,7b211f9a-8066-4f82-b792-42489973e81a,696,,,"[61.5, 57.6]",3794690,17,,,,-0.64578944,,Right Foot,,,"[96.4, 31.3]",,High Pass,,43.700115,,Incomplete,,Memphis Depay,2988.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,34,Netherlands,941,"['e08802d5-b1e2-4aa5-9605-6cb779431a4d', 'f075e9cf-4b75-48f8-be21-be543e5f7798']",29,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:29.206,Pass,
,,,,,,,,,,,,,,,,,0.534202,,,,,,,,,,,,,7715b341-ed29-4df6-9b32-d3bdde4f5f66,702,,,"[77.6, 23.4]",3794690,17,,,,0.5404195,,Right Foot,,,"[85.1, 27.9]",,Ground Pass,,8.746428,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,34,Netherlands,941,"['3634eea1-812a-4af8-8ba1-b76fd51c6814', '6134858c-6489-42bb-b9eb-330e3734e369', 'cb2a3674-fcf7-4fa0-888b-46992305aded']",34,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:34.288,Pass,True
,,,,,,,,,,,,,,,,,1.072216,,,,,,,,,,,,,7a0daeb1-15f3-49dd-af71-2d01d5ff92cf,707,,,"[70.5, 13.9]",3794690,17,,,,0.02343321,,Left Foot,,,"[83.3, 14.2]",,Ground Pass,,12.803515,,,,Memphis Depay,2988.0,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,34,Netherlands,941,['77091dda-4990-41fc-8060-07a7e415a8ea'],38,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:38.191,Pass,
,,,,,,,,,,,,,,,,,0.865782,,,,,,,,,,,,,545721b6-b416-4f33-8a39-5f5c37e59b1c,710,,,"[78.8, 10.6]",3794690,17,,,,-2.9472275,,Right Foot,,,"[66.1, 8.1]",,Ground Pass,,12.943725,,,,Daley Blind,3311.0,,,,,,1,From Throw In,Memphis Depay,2988.0,Right Center Forward,34,Netherlands,941,['c17886b4-0e63-42c6-bd32-565c3f4deb6a'],39,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:39.732,Pass,
,,,,,,,,,,,,,,,,,1.459165,,,,,,,,,,,,,31e33d7f-5b32-4bf3-8676-7a2e5608985d,713,,,"[66.1, 8.1]",3794690,17,,,,1.7577755,,Left Foot,,,"[64.0, 19.2]",,Ground Pass,,11.296903,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,34,Netherlands,941,['686246a8-6f89-49d4-9649-8a2a75c3e9d6'],40,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:40.672,Pass,
,,,,,,,,,,,,,,,,,1.481702,,,,,,,,,,,,,032066b9-0da2-4017-8518-7996fcf45146,716,,,"[64.0, 19.4]",3794690,17,,,,-0.17275722,,Right Foot,,,"[78.9, 16.8]",,Ground Pass,,15.125145,,,,Memphis Depay,2988.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,34,Netherlands,941,['d6a206e8-0453-472f-9716-82dc0d5b0273'],42,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:42.931,Pass,
,,,,,,,,,,,,,,,,,2.587473,,,,,,,,,,,,,ab0ff1da-2b5e-4ce3-ac2d-ce147b11c2c1,719,,,"[80.4, 16.8]",3794690,17,,,,-0.0916644,,Right Foot,,,"[116.3, 13.5]",,Ground Pass,,36.051353,,,,Patrick van Aanholt,3321.0,,,,,,1,From Throw In,Memphis Depay,2988.0,Right Center Forward,34,Netherlands,941,['ac8d7ab2-e105-4134-8b4a-b0a117caad7d'],45,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:45.326,Pass,
,,,,,,,,,,,,,,,,,1.173027,,,,,,,,,,,,,8c923d5a-350f-4bfc-bd93-1b365cad041c,722,,,"[115.6, 13.5]",3794690,17,,,,1.6584499,,Left Foot,True,True,"[112.7, 46.5]",,Low Pass,,33.12718,,Incomplete,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,34,Netherlands,941,"['3c68acb4-96d6-4992-9fa7-0d4f83521f4e', 'ce937ed4-eb10-4c36-b9f4-171f7e096921']",47,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:47.953,Pass,
,,,,,,,,,,,,,,,,,1.922128,,,,,,,,,,,,,f1e5bd7c-4da8-4407-afe2-607f3d50adc9,725,,,"[33.8, 22.5]",3794690,17,,,,0.49167764,,Head,,,"[54.9, 33.8]",,Low Pass,,23.93533,,Incomplete,,Patrik Schick,7044.0,,,,,Recovery,1,From Throw In,Antonín Barák,7801.0,Center Attacking Midfield,34,Netherlands,941,"['52975869-a6b7-4286-ac07-cf9bbb5ee291', 'b84d83e5-7323-4727-9bbd-ccd2985c3a08']",51,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:51.366,Pass,
,,,,,,,,,,,,,,,,,1.023356,,,,,,,,,,,,,b84d83e5-7323-4727-9bbd-ccd2985c3a08,727,,,"[65.2, 46.3]",3794690,17,,,,1.5516903,,Right Foot,,,"[65.5, 62.0]",,Ground Pass,,15.702866,,,,Stefan de Vrij,7787.0,,,,,Recovery,1,From Throw In,Matthijs de Ligt,8069.0,Center Back,34,Netherlands,941,"['68bd5261-094c-4f18-8aac-67e0aaba8f63', 'f1e5bd7c-4da8-4407-afe2-607f3d50adc9']",53,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:53.288,Pass,
,,,,,,,,,,,,,,,,,2.7104,,,,,,,,,,,,,c832682f-b5eb-4b9b-8770-de7eecb2e03a,730,,,"[48.8, 77.2]",3794690,17,,,,-2.7555094,,Left Foot,,,"[8.7, 60.9]",,Ground Pass,,43.286255,,,,Maarten Stekelenburg,20201.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,34,Netherlands,941,['9135cb34-631a-4823-8ea2-93cdbea67246'],58,,,,,,,,,,,,,,,,,,,Netherlands,941,00:17:58.276,Pass,
,,,,,,,,,,,,,,,,,5.885802,,,,,,,,,,,,,bb7e4bd2-84d7-4bb0-aabf-717d2c3b5de1,733,,,"[11.0, 60.0]",3794690,18,,,,0.2904966,,Right Foot,,,"[77.9, 80.0]",,High Pass,,69.82557,,Out,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,34,Netherlands,941,['0ded13a9-9523-4e27-abd3-b8735ef3ac0a'],15,,,,,,,,,,,,,,,,,,,Netherlands,941,00:18:15.254,Pass,
,,,,,,,,,,,,,,,,,0.876746,,,,,,,,,,,,,59bb5007-8cab-480d-b9d6-bb7a6bc5dba4,735,,,"[48.4, 0.1]",3794690,18,True,,,0.11773258,,,,,"[57.7, 1.2]",,Low Pass,,9.364828,,,,Lukáš Masopust,16472.0,,,,,Throw-in,1,From Throw In,Pavel Kadeřábek,9397.0,Left Back,35,Czech Republic,912,['b697641d-0e3d-49e7-b98f-237dc48519ca'],38,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:18:38.587,Pass,
,,,,,,,,,,,,,,,,,2.543944,,,,,,,,,,,,,72c92742-ee67-4e13-9297-5580b5646616,738,,,"[64.5, 80.0]",3794690,18,,,,-0.1882215,,,,,"[98.1, 73.6]",,Low Pass,,34.204094,,,,Donyell Malen,15582.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,36,Netherlands,941,['9f08f796-375f-40ed-a49f-5721686eb928'],51,,,,,,,,,,,,,,,,,,,Netherlands,941,00:18:51.282,Pass,
,,,,,,,,,,,,,,,,,0.955679,,,,,,,,,,,,,c71d3d62-8db7-4d35-87b2-32c93c7645f0,744,,,"[104.9, 76.5]",3794690,19,,,,-1.301022,,Right Foot,,,"[112.2, 50.1]",,High Pass,,27.390692,,Incomplete,,Stefan de Vrij,7787.0,,,,,Free Kick,1,From Free Kick,Memphis Depay,2988.0,Right Center Forward,37,Netherlands,941,"['18a797e9-de8b-4d19-b143-02e5d7fdbd57', 'a434b88e-2b40-4a73-96b4-62a7314f408e']",56,,,,,,,,,,,,,,,,,,,Netherlands,941,00:19:56.035,Pass,
,,,,,,,,,,,,,,,,,1.399787,,,,,,,,,,,,,2d3127c4-748b-4a57-bfd5-6094ddae3878,749,,,"[99.4, 15.4]",3794690,20,,,,-2.9291606,,Right Foot,,,"[84.1, 12.1]",,Ground Pass,,15.651837,,,,Marten de Roon,6994.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,37,Netherlands,941,['64fd5e37-35ea-4a50-bbec-69bf46f056f0'],5,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:05.511,Pass,
,,,,,,,,,,,,,,,,,1.651485,,,,,,,,,,,,,7ba4b9bd-e0b2-4df0-84e4-b6bf9f22ad05,752,,,"[80.4, 12.1]",3794690,20,,,,1.6865555,,Right Foot,,,"[76.4, 46.5]",,Ground Pass,,34.63178,,,,Daley Blind,3311.0,,,,,,1,From Free Kick,Marten de Roon,6994.0,Right Defensive Midfield,37,Netherlands,941,['44e88f3d-7085-4c92-aa6b-3203d68fdcba'],8,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:08.062,Pass,
,,,,,,,,,,,,,,,,,2.25916,,,,,,,,,,,,,51d0ebb7-f154-42a8-80ec-0628ac99f1a8,755,,,"[76.4, 46.8]",3794690,20,,,,-0.17681736,,Right Foot,,,"[108.3, 41.1]",,High Pass,,32.405247,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,37,Netherlands,941,"['3b04c8d1-b0fe-42eb-b944-c2102bd7a94c', 'c6af8c89-edf3-48dc-953d-6b70ce5fccab']",12,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:12.048,Pass,
,,,,,,,,,,,,,,,,,0.752531,,,,,,,,,,,,,f8469dbe-4b02-481a-8c98-16f16159d879,760,,,"[33.9, 34.1]",3794690,20,,,,0.43750978,,Right Foot,,,"[46.3, 39.9]",,Ground Pass,,13.689412,,,,Petr Ševčík,23454.0,,,,,,1,From Free Kick,Tomáš Holeš,16469.0,Right Center Midfield,37,Netherlands,941,['3991bd40-437d-4acb-b727-262ea513f3e8'],17,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:20:17.294,Pass,
,,,,,,,,,,,,,,,,,2.847013,,,,,,,,,,,,,91f6d7ce-c047-4db1-834f-35a49a1597c7,763,,,"[56.5, 35.4]",3794690,20,,,,0.049854703,,Right Foot,,,"[104.6, 37.8]",,Low Pass,,48.15984,,Incomplete,,Patrik Schick,7044.0,,,Through Ball,True,,1,From Free Kick,Petr Ševčík,23454.0,Right Wing,37,Netherlands,941,"['9c6ca3b3-59c8-462a-970d-35dd74303325', 'c26f00f6-7f20-48ab-810b-114872284118']",20,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:20:20.186,Pass,
,,,,,,,,,,,,,,,,,2.589311,,,,,,,,,,,,,0de5092b-d9aa-433d-896e-351b007e2da9,767,,,"[16.2, 42.0]",3794690,20,,,,0.47569522,,Keeper Arm,,,"[36.0, 52.2]",,Ground Pass,,22.272854,,,,Stefan de Vrij,7787.0,,,,,,1,From Free Kick,Maarten Stekelenburg,20201.0,Goalkeeper,37,Netherlands,941,['6aa70f88-aba4-4ee5-95af-193feda67d4f'],27,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:27.962,Pass,
,,,,,,,,,,,,,,,,,1.139516,,,,,,,,,,,,,dd945ea4-868e-42f6-9ed4-440057601e1f,770,,,"[29.5, 59.6]",3794690,20,,,,-1.8659682,,Right Foot,,,"[25.0, 44.8]",,Ground Pass,,15.469001,,,,Matthijs de Ligt,8069.0,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,37,Netherlands,941,['36265fb5-c680-4028-be2a-5ad3f1c43293'],30,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:30.591,Pass,
,,,,,,,,,,,,,,,,,1.698384,,,,,,,,,,,,,60118898-7428-4945-95d0-b8642139505f,773,,,"[23.2, 40.3]",3794690,20,,,,-1.3587229,,Right Foot,,,"[27.7, 19.4]",,Ground Pass,,21.378962,,,,Daley Blind,3311.0,,,,,,1,From Free Kick,Matthijs de Ligt,8069.0,Center Back,37,Netherlands,941,['da8523a6-7653-45b1-848a-8e5aa5bc977a'],33,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:33.308,Pass,
,,,,,,,,,,,,,,,,,1.786154,,,,,,,,,,,,,48c3a26d-4e8b-4218-8abc-96beac02e996,776,,,"[28.1, 19.4]",3794690,20,,,,0.8135597,,Left Foot,,,"[41.9, 34.0]",,Ground Pass,,20.089798,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,37,Netherlands,941,['470088bc-8b4b-44f2-8c93-8a1d4dd5d49f'],35,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:35.472,Pass,
,,,,,,,,,,,,,,,,,1.30803,,,,,,,,,,,,,692de609-6632-46cc-90bf-6ad06ac33d96,780,,,"[36.0, 41.1]",3794690,20,,,,-1.9012172,,Right Foot,,,"[28.9, 20.4]",,Ground Pass,,21.883783,,,,Daley Blind,3311.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,37,Netherlands,941,['5829a32e-d7c7-4cf9-a470-8ce35c712f0d'],39,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:39.204,Pass,
,,,,,,,,,,,,,,,,,1.282422,,,,,,,,,,,,,2b09acd9-7349-4324-b7c0-76a336f72b43,783,,,"[32.2, 19.7]",3794690,20,,,,0.19836174,,Left Foot,,,"[52.1, 23.7]",,Ground Pass,,20.298029,,,,Memphis Depay,2988.0,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,37,Netherlands,941,['21e8bd3c-dd5c-4a7b-8d8f-af3b80e9b7ba'],41,,,,,,,,,,,,,,,,,,,Netherlands,941,00:20:41.660,Pass,
,,,,,,,,,,,,,,,,,0.853636,,,,,,,,,,,,,436a77f2-e791-431c-a900-098d2ea939af,790,,,"[64.4, 61.2]",3794690,20,,,,1.7590178,,Right Foot,,,"[63.2, 67.5]",,Ground Pass,,6.4132676,,,,Vladimír Coufal,16570.0,,,,,,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,38,Czech Republic,912,['e1589d61-63e7-463f-b5f3-c6556251a981'],43,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:20:43.954,Pass,
,,,,,,,,,,,,,,,,,3.110073,,,,,,,,,,,,,11d96b32-53c2-49d8-af47-0f753a3b7990,793,,,"[62.3, 72.4]",3794690,20,,,,-0.09219531,,Right Foot,,,"[103.4, 68.6]",,High Pass,,41.275295,,,,Patrik Schick,7044.0,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,38,Czech Republic,912,['0a00e412-8bc2-4c47-97a9-d4719d6afae2'],45,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:20:45.935,Pass,
,,,,,,,,,,,,,,,,,1.440798,,,,,,,,,,,,,cb9559e2-e5dd-4d01-9f55-a59842fc6593,797,,,"[104.2, 70.2]",3794690,20,,,True,1.2252407,,,,,"[106.0, 75.2]",,Low Pass,,5.314132,,,,Lukáš Masopust,16472.0,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,38,Czech Republic,912,"['1e38d85f-56f6-4279-a606-f53a7c58b3da', '25ab94da-dcf2-4f9a-b138-63ade01016f7']",49,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:20:49.362,Pass,True
,,,,,,,,,,,,,,,,,0.898009,,,,,,,,,,,,,6c5799da-82f9-46e7-9573-9b2c84420033,814,,,"[106.3, 76.9]",3794690,21,,,,-2.5213432,,Right Foot,,,"[98.6, 71.4]",,Ground Pass,,9.462558,,,,Lukáš Masopust,16472.0,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,38,Czech Republic,912,['acaf2209-61da-40bd-bd69-2d71c8646484'],4,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:04.073,Pass,
,,,,,,,,,,,,,,,,,0.874677,,,,,,,,,,,,,cdc30b66-909a-4be1-b083-fed357cea2d7,817,,,"[99.0, 71.4]",3794690,21,,,,-1.2722974,,Right Foot,,,"[101.4, 63.6]",,Ground Pass,,8.160882,,,,Petr Ševčík,23454.0,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Left Wing,38,Czech Republic,912,['e650f019-3c81-4675-ada1-acfcb5e76897'],5,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:05.011,Pass,
,,,,,,,,,,,,,,,,,0.701784,,,,,,,,,,,,,479de091-b50e-4ac4-8fda-bf3e4460361c,820,,,"[101.4, 63.6]",3794690,21,,,,1.7374601,,Right Foot,,,"[99.6, 74.3]",,Ground Pass,,10.850346,,,,Lukáš Masopust,16472.0,,,,,,1,Regular Play,Petr Ševčík,23454.0,Right Wing,38,Czech Republic,912,['3a0749a0-065a-49cd-a330-0d74a6f3cd02'],5,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:05.926,Pass,
,,,,,,,,,,,,,,,,,1.684436,,,,,,,,,,,,,2665a14f-7e46-44d3-a1d6-6158669e206b,823,,,"[98.1, 72.0]",3794690,21,,,,-0.77157414,,Left Foot,,,"[109.1, 61.3]",,Ground Pass,,15.345683,,,,Petr Ševčík,23454.0,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Left Wing,38,Czech Republic,912,['5bd5a58a-3a71-4cdd-a5c8-c157971a4abd'],7,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:07.937,Pass,
,,,,,,,,,,,,,,,,,1.060929,,,,,,,,,,,,,6c8fcbb4-f28d-4655-a409-fae92cef254a,826,,,"[116.2, 65.3]",3794690,21,,,,-1.6603001,b3fbdf4c-0542-4957-96e5-a794c4992111,Right Foot,True,,"[114.1, 41.9]",,High Pass,,23.494041,,,,Tomáš Souček,4870.0,True,,,,,1,Regular Play,Petr Ševčík,23454.0,Right Wing,38,Czech Republic,912,['8dbc8304-cdba-4185-86bb-42d2fc30a4f6'],10,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:10.707,Pass,
,,,,,,,,,,,,,,,,,3.531276,,,,,,,,,,,,,490f4add-b7c7-49f5-aca5-5b1ce967011d,831,,,"[7.0, 44.1]",3794690,21,,,,0.15495221,,Right Foot,,,"[75.5, 54.8]",,High Pass,,69.33066,,Incomplete,,Donyell Malen,15582.0,,,,,Goal Kick,1,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,39,Netherlands,941,"['0f497a18-6c9b-45ae-ae41-8d6bfed22c77', 'de951f08-cca2-44a9-a204-dc791eda822a']",59,,,,,,,,,,,,,,,,,,,Netherlands,941,00:21:59.442,Pass,
,,,,,,,,,,,,,,,,,1.37151,,,,,,,,,,,,,20d066cf-182b-4751-b5a7-c4c77977afae,841,,,"[63.5, 32.9]",3794690,22,,,,-0.3900481,,Left Foot,,,"[72.5, 29.2]",,High Pass,,9.730879,,Incomplete,,Lukáš Masopust,16472.0,,,,,,1,From Goal Kick,Patrik Schick,7044.0,Center Forward,39,Netherlands,941,"['7e207ecd-654a-4e10-86d7-fdb0421c4dfc', 'b1b04d4d-db41-41da-aa1d-78bb00f68b57']",7,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:22:07.590,Pass,
,,,,,,,,,,,,,,,,,1.054517,,,,,,,,,,,,,668da190-58c0-473c-aa85-02b7a58394bc,848,,,"[61.9, 57.0]",3794690,22,,,True,-1.1321435,,,,,"[65.7, 48.9]",,Low Pass,,8.947066,,Incomplete,,Frenkie de Jong,8118.0,,,,,Recovery,1,From Goal Kick,Marten de Roon,6994.0,Right Defensive Midfield,39,Netherlands,941,"['3a48f017-ffcc-4df5-a11a-9b8123bb9c01', '8074140e-31b0-4652-b527-11574cdb89ad', '93d95cb8-8796-423a-9f69-b1964f0f1380']",15,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:15.608,Pass,True
,,,,,,,,,,,,,,,,,1.586744,,,,,,,,,,,,,93d95cb8-8796-423a-9f69-b1964f0f1380,850,,,"[54.4, 31.2]",3794690,22,,,True,-0.27556494,,,,,"[68.9, 27.1]",,High Pass,,15.06851,,Incomplete,,Lukáš Masopust,16472.0,,,,,Recovery,1,From Goal Kick,Tomáš Souček,4870.0,Left Center Midfield,39,Netherlands,941,"['048fa843-02c2-4bd2-9033-dca66cf8788f', '5e87925c-65b8-4c6c-ac32-b3896a99fb37', '668da190-58c0-473c-aa85-02b7a58394bc', '9e1c424a-f0cb-4d78-8607-2745bb24a8c3']",16,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:22:16.663,Pass,True
,,,,,,,,,,,,,,,,,1.326771,,,,,,,,,,,,,c3a03ee6-d8d4-41f6-9e8f-2140db402d57,855,,,"[55.7, 51.5]",3794690,22,,,,0.39951548,,Head,,,"[60.2, 53.4]",,High Pass,,4.88467,,,,Frenkie de Jong,8118.0,,,,,Recovery,1,From Goal Kick,Marten de Roon,6994.0,Right Defensive Midfield,39,Netherlands,941,['5dd02e1b-9304-4a91-974c-28f0b6d63d5a'],18,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:18.748,Pass,
,,,,,,,,,,,,,,,,,1.175709,,,,,,,,,,,,,4f5ccd3c-a6bc-4aed-b91b-b41ab56d001f,857,,,"[60.2, 53.4]",3794690,22,,,,-0.54191875,,Head,,,"[70.0, 47.5]",,High Pass,,11.438969,,Unknown,,Memphis Depay,2988.0,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,39,Netherlands,941,['1cacbb05-0c9a-4a2c-a579-08fef6da7fb2'],20,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:20.075,Pass,
,,,,,,,,,,,,,,,,,2.101271,,,,,,,,,,,,,1bebb516-c91f-48c9-9dfd-c3a0bae196ad,861,,,"[65.5, 45.1]",3794690,22,,,,-1.408494,,Right Foot,,,"[71.1, 10.9]",,Ground Pass,,34.655445,,,,Patrick van Aanholt,3321.0,,,,,Free Kick,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,40,Netherlands,941,['51727cd7-7f9c-4b1e-bdc5-40495d957c97'],24,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:24.597,Pass,
,,,,,,,,,,,,,,,,,1.385187,,,,,,,,,,,,,0b23388c-cb02-4894-82d8-87a3f2d55812,864,,,"[92.0, 10.9]",3794690,22,,,,3.1415927,,Left Foot,,,"[78.0, 10.9]",,Ground Pass,,14.0,,,,Daley Blind,3311.0,,,,,,1,From Free Kick,Patrick van Aanholt,3321.0,Left Wing Back,40,Netherlands,941,['220b47f8-ee2b-4465-84dc-67c5cc94da26'],30,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:30.485,Pass,
,,,,,,,,,,,,,,,,,1.065214,,,,,,,,,,,,,2f54aca3-28f5-483e-ab82-07332a0955f3,866,,,"[79.7, 10.9]",3794690,22,,,,1.819759,,Left Foot,,,"[76.7, 22.7]",,Ground Pass,,12.175385,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,40,Netherlands,941,['9639a51c-c40f-4721-a57f-a26862b3769b'],31,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:31.870,Pass,
,,,,,,,,,,,,,,,,,0.728869,,,,,,,,,,,,,bd4dfabd-82e6-4f21-8273-888303e1863b,869,,,"[75.9, 21.6]",3794690,22,,,,-0.16789593,,Right Foot,,,"[81.8, 20.6]",,Ground Pass,,5.9841456,,,,Donyell Malen,15582.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,40,Netherlands,941,['17347110-34b5-462f-b3dc-c37410c92b45'],36,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:36.186,Pass,
,,,,,,,,,,,,,,,,,0.731149,,,,,,,,,,,,,e387ca93-02e4-49c5-9ad5-a1cade15fc73,872,,,"[81.8, 20.0]",3794690,22,,,,-2.9037566,,Right Foot,,,"[75.2, 18.4]",,Ground Pass,,6.7911706,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Donyell Malen,15582.0,Left Center Forward,40,Netherlands,941,['d0617004-a4e7-4c43-8670-a23b97dd3cd9'],36,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:36.955,Pass,
,,,,,,,,,,,,,,,,,1.403686,,,,,,,,,,,,,26c9838c-b7ad-4cf7-b5c1-60022d7c6842,874,,,"[74.0, 16.8]",3794690,22,,,,-1.1457561,,Right Foot,,,"[78.3, 7.3]",,Ground Pass,,10.427847,,,,Daley Blind,3311.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,40,Netherlands,941,['23325206-c086-4afd-8337-8830810e2c7b'],37,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:37.686,Pass,
,,,,,,,,,,,,,,,,,1.623607,,,,,,,,,,,,,77f346da-ac12-4f8e-960b-1a42db832a42,877,,,"[78.3, 7.3]",3794690,22,,,,2.2162697,,Left Foot,,,"[72.2, 15.4]",,Ground Pass,,10.140019,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,40,Netherlands,941,['64224955-0763-424f-9cbb-e880f398ca71'],40,,,,,,,,,,,,,,,,,,,Netherlands,941,00:22:40.341,Pass,
