ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.677235,,,,,,,,,,,,3d6be03e-07ba-40f6-a939-184058c55181,80,,"[41.0, 49.7]",3788741,1,,,,,-1.3158445,,Right Foot,,,"[50.2, 14.4]",,Ground Pass,,36.47917,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,8,Italy,914,['5b4c6740-8330-41a1-a971-94bfff14e990'],48,,,,,,,,,,,,,,,,Italy,914,00:01:48.740,Pass,
,,,,,,,,,,,,,,,,0.974406,,,,,,,,,,,,fbd3d1d3-2bd0-4857-b8b8-162b9e28542c,83,,"[55.2, 12.9]",3788741,1,,,,,-0.67828286,,Left Foot,,,"[65.5, 4.6]",,Ground Pass,,13.228001,,,,Leonardo Spinazzola,8286.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,8,Italy,914,['f653a066-d7ad-4e7a-afae-5f4edde5fb7f'],51,,,,,,,,,,,,,,,,Italy,914,00:01:51.721,Pass,
,,,,,,,,,,,,,,,,1.21778,,,,,,,,,,,,16bd62ec-cac7-4d44-8442-5b0f87800616,87,,"[66.2, 3.8]",3788741,1,,,,,2.638099,,Left Foot,,,"[54.4, 10.3]",,Ground Pass,,13.471823,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Leonardo Spinazzola,8286.0,Left Back,8,Italy,914,"['2c368916-7552-4b19-8f57-2747db2fd6a6', '4329402f-018c-4c13-8253-de719025bcd6']",53,,,,,,,,,,,,,,,,Italy,914,00:01:53.320,Pass,True
,,,,,,,,,,,,,,,,0.790824,,,,,,,,,,,,cda58767-ac83-431f-a914-9605656614a4,90,,"[54.2, 10.8]",3788741,1,,,,,1.3389317,,Left Foot,,,"[57.6, 25.2]",,Ground Pass,,14.795945,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,8,Italy,914,['824a1178-66f8-4682-9f76-ac733405c5b5'],55,,,,,,,,,,,,,,,,Italy,914,00:01:55.702,Pass,
,,,,,,,,,,,,,,,,0.927541,,,,,,,,,,,,4f56570e-b99a-4265-a446-9ba7bc622034,93,,"[57.1, 24.2]",3788741,1,,,,,-2.0509713,,Right Foot,,,"[52.1, 14.6]",,Ground Pass,,10.824047,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,8,Italy,914,"['172cb7f2-6e69-41b4-b24b-cd111457f3c8', '372511cf-018f-4e8d-b275-aecbac096016']",56,,,,,,,,,,,,,,,,Italy,914,00:01:56.493,Pass,True
,,,,,,,,,,,,,,,,2.053801,,,,,,,,,,,,e02ee1e1-388b-4a54-aed3-27aa5f861189,95,,"[51.3, 14.6]",3788741,1,,,,,2.1198997,,Left Foot,,,"[37.9, 36.5]",,Ground Pass,,25.674307,,,,Leonardo Bonucci,7173.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,8,Italy,914,['3f6c37b0-dd99-46c0-8068-1586bc4c807f'],57,,,,,,,,,,,,,,,,Italy,914,00:01:57.420,Pass,
,,,,,,,,,,,,,,,,1.207438,,,,,,,,,,,,a1b32413-dc35-4315-86c2-8759f324819c,98,,"[40.5, 37.0]",3788741,2,,,,,1.3776779,,Right Foot,,,"[44.9, 59.5]",,Ground Pass,,22.926186,,,,Alessandro Florenzi,6964.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,8,Italy,914,['aa7b3955-28ae-422c-be39-dd5a52c6ab0e'],0,,,,,,,,,,,,,,,,Italy,914,00:02:00.622,Pass,
,,,,,,,,,,,,,,,,4.786856,,,,,,,,,,,,62907dbc-6797-44a3-b7d8-675992cbefd0,101,,"[44.9, 60.2]",3788741,2,,,,,0.09751581,,Right Foot,,,"[118.5, 67.4]",,High Pass,,73.95133,,,,Domenico Berardi,7131.0,,,,,,1,From Throw In,Alessandro Florenzi,6964.0,Right Back,8,Italy,914,['30b3496b-e595-45c3-b28a-fed88dff7fc1'],2,,,,,,,,,,,,,,,,Italy,914,00:02:02.927,Pass,
,,,,,,,,,,,,,,,,1.507282,,,,,,,,,,,,545e570f-ee93-4502-ae49-8bb0ad10b2de,103,,"[118.7, 66.9]",3788741,2,,,,,-1.7626914,fc81639c-6e60-49d3-b29a-82b2b8c5746d,Right Foot,True,,"[115.3, 49.4]",,Ground Pass,,17.827227,,,,Ciro Immobile,7788.0,True,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,8,Italy,914,['8fb39264-674b-4d63-9ff1-73d94e9fd2f3'],7,,,,,,,,,,,,,,,,Italy,914,00:02:07.714,Pass,
,,,,,,,,,,,,,,,,6.046216,,,,,,,,,,,,a442e73b-abcf-4400-9b71-74ba07089c35,108,,"[6.0, 44.0]",3788741,2,,,,,0.34723228,,Right Foot,,,"[105.2, 79.9]",,High Pass,,105.49621,,Out,,Kenan Karaman,8541.0,,,,,Goal Kick,1,From Goal Kick,Uğurcan Çakır,30357.0,Goalkeeper,9,Turkey,909,['5f435421-55a2-4f0b-ae3c-48a4a4dafac8'],40,,,,,,,,,,,,,,,,Turkey,909,00:02:40.915,Pass,
,,,,,,,,,,,,,,,,1.840138,,,,,,,,,,,,15967a59-5c8a-4ba5-bfe2-7982979df1c9,110,,"[22.8, 0.1]",3788741,3,,,,,0.37239844,,,,,"[42.0, 7.6]",,High Pass,,20.61286,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Leonardo Spinazzola,8286.0,Left Back,10,Italy,914,['8e07ce2b-6d02-4e56-9a53-88e0e83a28de'],6,,,,,,,,,,,,,,,,Italy,914,00:03:06.187,Pass,
,,,,,,,,,,,,,,,,1.391273,,,,,,,,,,,,8e07ce2b-6d02-4e56-9a53-88e0e83a28de,111,,"[78.1, 72.5]",3788741,3,,,,,-0.76977444,,Head,,,"[91.1, 59.9]",,High Pass,,18.104143,,Incomplete,,Cengiz Umut Meraş,31042.0,,,,,Recovery,1,From Throw In,Okay Yokuşlu,12555.0,Center Defensive Midfield,10,Italy,914,"['15967a59-5c8a-4ba5-bfe2-7982979df1c9', '294380e6-90ff-44f5-89f1-7a3d6531ad8e', 'f7a8d09f-47d2-488d-9889-32e20a479fb2']",8,,,,,,,,,,,,,,,,Turkey,909,00:03:08.027,Pass,
,,,,,,,,,,,,,,,,3.205163,,,,,,,,,,,,58906030-6aa9-4389-aede-2757c30aa9e6,116,,"[31.5, 31.0]",3788741,3,,,,,0.847973,,Right Foot,,,"[68.9, 73.4]",,High Pass,,56.537773,,,,Domenico Berardi,7131.0,,True,,,,1,From Throw In,Nicolò Barella,8181.0,Right Center Midfield,10,Italy,914,['e71b44c1-d000-4e64-9fd6-84c462988881'],11,,,,,,,,,,,,,,,,Italy,914,00:03:11.639,Pass,
,,,,,,,,,,,,,,,,1.00497,,,,,,,,,,,,3047c41e-1b52-4fa9-9cc0-1e0abdc55be7,126,,"[55.9, 8.8]",3788741,3,,,,,1.9484098,,Right Foot,,,"[48.8, 26.7]",,Ground Pass,,19.256687,,,,Okay Yokuşlu,12555.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,11,Turkey,909,"['44b4248d-6f72-4bbb-83e1-42e4f37026a0', 'fa165ce9-f173-460b-93f1-af0af3df226a']",20,,,,,,,,,,,,,,,,Turkey,909,00:03:20.386,Pass,True
,,,,,,,,,,,,,,,,2.126779,,,,,,,,,,,,0991adae-f066-4fc6-a36c-78776af2f238,129,,"[48.6, 26.4]",3788741,3,,,,,-3.0414503,,Right Foot,,,"[27.7, 24.3]",,Ground Pass,,21.005238,,,,Caglar Söyüncü,8963.0,,,,,,1,Regular Play,Okay Yokuşlu,12555.0,Center Defensive Midfield,11,Turkey,909,['ebc111ef-266f-4c27-9895-43ea862a2397'],21,,,,,,,,,,,,,,,,Turkey,909,00:03:21.535,Pass,
,,,,,,,,,,,,,,,,2.648556,,,,,,,,,,,,df495d19-ca58-4342-a7a9-30f54a1a515d,133,,"[28.5, 23.0]",3788741,3,,,,,1.192424,,Right Foot,,,"[51.0, 79.6]",,High Pass,,60.90821,,Out,,Mehmet Zeki Çelik,10349.0,,True,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,11,Turkey,909,"['2c241bd8-d9af-40f9-9fbb-0832f9a184c1', '420e1ab2-ddbe-49f2-a8f9-4668668f476c']",23,,,,,,,,,,,,,,,,Turkey,909,00:03:23.861,Pass,True
