bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.254515,,,,,,,,,,,,,,d387084a-69b0-4603-a7e3-4a78ea0eb80b,617,,"[59.7, 53.2]",3788775,17,,,,,1.7126933,,Right Foot,,,,"[57.8, 66.5]",,Ground Pass,,13.435029,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,37,Spain,772,['1cfd3a73-3f44-499f-8406-c50dc45c8992'],24,,,,,,,,,,,,,,,,,,Spain,772,00:17:24.739,Pass,
,,,,,,,,,,,,,,,2.087474,,,,,,,,,,,,,,316407a8-246b-4810-af92-aca55a5f6495,620,,"[57.8, 66.5]",3788775,17,,,,,-1.5366888,,Right Foot,,,,"[59.1, 28.4]",,Low Pass,,38.122173,,,,,Aymeric Laporte,4353.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,37,Spain,772,['d58a2ee5-d237-484d-89ba-b7705a3e732b'],26,,,,,,,,,,,,,,,,,,Spain,772,00:17:26.793,Pass,
,,,,,,,,,,,,,,,0.979997,,,,,,,,,,,,,,d7a26fd5-41ac-43fa-95ad-16acdcb6461f,623,,"[64.2, 22.2]",3788775,17,,,,,-1.2335432,,Right Foot,,,,"[69.6, 6.8]",,Ground Pass,,16.319313,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,37,Spain,772,['2a106465-b4e4-43b0-ac97-cf1666ab476e'],31,,,,,,,,,,,,,,,,,,Spain,772,00:17:31.202,Pass,
,,,,,,,,,,,,,,,2.083552,,,,,,,,,,,,,,a12f97db-bb31-43cc-8a47-14af412f140a,626,,"[70.0, 7.9]",3788775,17,,,,,-0.07080343,,Left Foot,,,,"[98.2, 5.9]",,High Pass,,28.270834,,,,,Gerard Moreno Balaguero,6766.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,37,Spain,772,['24b0bafe-fc28-4221-bc99-b8cc2916718c'],33,,,,,,,,,,,,,,,,,,Spain,772,00:17:33.022,Pass,
,,,,,,,,,,,,,,,2.418818,,,,,,,,,,,,,,f8bdd989-cc6f-44b7-8cfc-9b01e3dd8a42,628,,"[98.6, 5.9]",3788775,17,,,,,2.9863307,,Head,,,,"[87.1, 7.7]",,Low Pass,,11.6400175,,,Incomplete,,Pedro González López,30486.0,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,37,Spain,772,"['a38da741-fce5-4016-b775-bfb732855993', 'e12c2bd3-5cab-47e6-a439-196c01b1aeae']",35,,,,,,,,,,,,,,,,,,Spain,772,00:17:35.106,Pass,
,,,,,,,,,,,,,,,0.831645,,,,,,,,,,,,,,6e7ca29c-1043-41ca-816d-12fa1522eb6a,632,,"[31.7, 72.4]",3788775,17,,,,,0.16514868,,Right Foot,,,,"[40.7, 73.9]",,Ground Pass,,9.124144,,,,,Jakub Hromada,20002.0,,,,,,1,Regular Play,Lukáš Haraslín,7975.0,Right Wing,38,Slovakia,908,['792c2944-ae91-49a1-90c4-24504f05567d'],37,,,,,,,,,,,,,,,,,,Slovakia,908,00:17:37.808,Pass,
,,,,,,,,,,,,,,,0.800565,,,,,,,,,,,,,,34f1fb9a-6e1d-47cc-8713-4b786e364fb6,636,,"[39.8, 72.2]",3788775,17,,,,,-0.07604356,,Right Foot,,,,"[50.3, 71.4]",,Ground Pass,,10.530432,,,,,Ondrej Duda,8967.0,,,,,,1,Regular Play,Jakub Hromada,20002.0,Left Center Midfield,38,Slovakia,908,"['bea8c8b3-b155-4622-a9b6-6f121c680e0e', 'fdf3f30d-1150-4235-a352-acc37cfd3a02']",39,,,,,,,,,,,,,,,,,,Slovakia,908,00:17:39.716,Pass,True
,,,,,,,,,,,,,,,1.340949,,,,,,,,,,,,,,b6486b81-e049-410d-b54b-2bdf74a343d6,638,,"[50.3, 71.4]",3788775,17,,,,,-1.0914842,,Right Foot,,,,"[58.2, 56.2]",,Ground Pass,,17.130383,,,Incomplete,,Lukáš Haraslín,7975.0,,,,,,1,Regular Play,Ondrej Duda,8967.0,Center Forward,38,Slovakia,908,"['2988a1e9-17eb-4cd0-aed7-eb840a04cab0', 'e7a16e99-8317-43e0-b259-8b6821a19e69']",40,,,,,,,,,,,,,,,,,,Slovakia,908,00:17:40.517,Pass,
,,,,,,,,,,True,,,,,1.876981,,,,,,,,,,,,,,2988a1e9-17eb-4cd0-aed7-eb840a04cab0,641,,"[61.9, 23.9]",3788775,17,,,,,-2.604308,,Right Foot,,,,"[57.2, 21.1]",,Ground Pass,,5.470832,,,,,Aymeric Laporte,4353.0,,,,,Interception,1,Regular Play,Eric García Martret,31953.0,Right Center Back,39,Spain,772,"['ab18cd66-6fe4-4ee3-98b4-86a5f242fa67', 'b6486b81-e049-410d-b54b-2bdf74a343d6', 'eb6e5887-0239-42fa-baa7-bf83b64e6158']",41,,,,,,,,,,,,,,,,,,Spain,772,00:17:41.858,Pass,True
,,,,,,,,,,,,,,,0.961842,,,,,,,,,,,,,,dee1feb9-d340-49f6-81b3-713b17a87ba2,644,,"[49.7, 16.4]",3788775,17,,,,,-0.8595477,,Left Foot,,,,"[57.8, 7.0]",,Ground Pass,,12.408464,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,39,Spain,772,['fc9af424-fd17-4211-9f95-a5ffc6491342'],45,,,,,,,,,,,,,,,,,,Spain,772,00:17:45.316,Pass,
,,,,,,,,,,,,,,,2.398931,,,,,,,,,,,,,,4dfa47f8-cb78-4d31-9223-6c0a9b23da8c,647,,"[64.2, 7.4]",3788775,17,,,,,1.8574387,,Left Foot,,,,"[50.7, 53.2]",,High Pass,,47.74819,,,,,César Azpilicueta Tanco,3957.0,,True,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,39,Spain,772,['e71f3232-8235-4fa3-a06d-9e1536ca5fa1'],48,,,,,,,,,,,,,,,,,,Spain,772,00:17:48.581,Pass,
,,,,,,,,,,,,,,,0.900018,,,,,,,,,,,,,,d745a951-8e4b-484f-8707-5bca17d974d1,650,,"[64.2, 57.9]",3788775,17,,,,,-0.96627873,,Right Foot,,,,"[74.7, 42.7]",,Ground Pass,,18.474035,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,39,Spain,772,['aa34e9aa-309e-4329-9249-e180d7e4c8ad'],54,,,,,,,,,,,,,,,,,,Spain,772,00:17:54.580,Pass,
,,,,,,,,,,,,,,,0.998691,,,,,,,,,,,,,,dc31238b-56e5-402e-968e-15284ffcb2ab,654,,"[76.8, 47.2]",3788775,17,,,,,-1.3709676,,Left Foot,,,,"[80.0, 31.4]",,Ground Pass,,16.120794,,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,39,Spain,772,['a6814577-efc7-4a4a-a148-de8750fafa8b'],58,,,,,,,,,,,,,,,,,,Spain,772,00:17:58.607,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,08cfcb9b-c150-4fa8-a188-997c866a929b,657,,"[82.4, 31.8]",3788775,18,,,,,-1.0887561,,Right Foot,,,,"[94.8, 8.1]",,Ground Pass,,26.747896,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,39,Spain,772,['478060b9-2559-43a6-b38a-53a09dc2b79d'],0,,,,,,,,,,,,,,,,,,Spain,772,00:18:00.726,Pass,
,,,,,,,,,,,,,,,0.836219,,,,,,,,,,,,,,a96faa1d-fb16-42d6-9eaf-69298391920c,660,,"[94.8, 8.5]",3788775,18,,,,,1.3998202,,Left Foot,,,,"[97.2, 22.4]",,Ground Pass,,14.105673,,,,,Gerard Moreno Balaguero,6766.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,39,Spain,772,['0d436835-2ed5-4266-8ccc-b1db90acaafd'],3,,,,,,,,,,,,,,,,,,Spain,772,00:18:03.526,Pass,
,,,,,,,,,,,,,,,2.56107,,,,,,,,,,,,,,cee735f7-50d0-4b17-8e78-9a6cf68c4881,663,,"[95.7, 21.6]",3788775,18,,,,,-0.703889,,Left Foot,,,,"[114.9, 5.3]",,Ground Pass,,25.18591,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,39,Spain,772,['0733a57b-4c11-4c0c-a35a-8c0522bfa580'],4,,,,,,,,,,,,,,,,,,Spain,772,00:18:04.362,Pass,
,,,,,,,,,,,,,,,1.375375,,,,,,,,,,,,,,866a20a1-059e-40ca-b14d-6d6b7dc0c9d2,666,,"[116.2, 5.3]",3788775,18,,,,,2.9958446,,Left Foot,,,,"[94.4, 8.5]",,Ground Pass,,22.033611,,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,39,Spain,772,['b358f07c-06d8-4d8c-8caa-848c53ced6fe'],8,,,,,,,,,,,,,,,,,,Spain,772,00:18:08.297,Pass,
,,,,,,,,,,,,,,,1.615145,,,,,,,,,,,,,,370b3dac-b41f-4151-881e-2f7a6386756f,669,,"[89.2, 14.7]",3788775,18,,,,,0.86506116,6426d76b-afdd-4b86-8902-0b082e74f265,Right Foot,True,,,"[111.1, 40.4]",,High Pass,,33.765366,,,,,Pablo Sarabia García,6720.0,True,,Through Ball,True,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,39,Spain,772,['2c7f2f32-ea47-4a98-809c-7a0cf7c9ddcc'],12,,,,,,,,,,,,,,,,,,Spain,772,00:18:12.592,Pass,
,,,,,,,,,,,,,,,1.209681,,,,,,,,,,,,,,faf84b78-2395-4cbd-907d-effc9b5c366c,673,,"[3.3, 37.4]",3788775,18,,True,,,0.017339302,,Drop Kick,,,,"[37.9, 38.0]",,High Pass,,34.6052,,,Incomplete,,,,,,,,,1,From Keeper,Martin Dúbravka,3711.0,Goalkeeper,40,Slovakia,908,['4b5f624a-fe1f-4655-8c5f-06bb383fb302'],35,,,,,,,,,,,,,,,,,,Slovakia,908,00:18:35.025,Pass,
,,,,,,,,,,,,,,,1.543588,,,,,,,,,,,,,,4b5f624a-fe1f-4655-8c5f-06bb383fb302,674,,"[82.2, 42.1]",3788775,18,,True,,,-2.108289,,Left Foot,,,,"[64.2, 11.9]",,Ground Pass,,35.15736,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Keeper,Gerard Moreno Balaguero,6766.0,Left Wing,41,Spain,772,"['07583f06-245e-4299-a5c4-830856dbd4dd', 'faf84b78-2395-4cbd-907d-effc9b5c366c']",36,,,,,,,,,,,,,,,,,,Spain,772,00:18:36.235,Pass,
,,,,,,,,,,,,,,,2.021653,,,,,,,,,,,,,,ebcfb0fb-6c15-4598-831f-aae10ff3c663,676,,"[64.2, 11.9]",3788775,18,,,,,0.8347408,,Right Foot,,,,"[95.0, 45.9]",,High Pass,,45.876354,,,,,Pablo Sarabia García,6720.0,,,Through Ball,True,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Spain,772,['28a84e78-70f7-4ef0-8332-ac28fa6dbe03'],39,,,,,,,,,,,,,,,,,,Spain,772,00:18:39.906,Pass,
,,,,,,,,,,,,,,,1.83085,,,,,,,,,,,,,,e6ca6563-eedf-4e81-9c4f-2042d59338b6,679,,"[95.0, 45.9]",3788775,18,,,,True,-2.714965,,,,,,"[88.4, 42.9]",,High Pass,,7.2498274,,,,,Álvaro Borja Morata Martín,3477.0,,,,,,1,From Keeper,Pablo Sarabia García,6720.0,Right Wing,41,Spain,772,"['14b46b9c-b324-4578-aabb-926ed24f3b74', '9549a08a-83ec-4aa4-ac78-c36522194b90']",41,,,,,,,,,,,,,,,,,,Spain,772,00:18:41.928,Pass,True
,,,,,,,,,,,,,,,1.895685,,,,,,,,,,,,,,a9880525-dabc-4769-912f-f26ae4c629ec,682,,"[91.2, 50.9]",3788775,18,,,,,1.2607793,,Right Foot,,,,"[98.6, 74.0]",,Low Pass,,24.25634,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Keeper,Álvaro Borja Morata Martín,3477.0,Center Forward,41,Spain,772,['84fbc332-a9a4-4146-986e-17f86e64ce22'],44,,,,,,,,,,,,,,,,,,Spain,772,00:18:44.730,Pass,
,,,,,,,,,,,,,,,1.08108,,,,,,,,,,,,,,f07852e7-8e3f-49e2-8213-9a4a040b0ed4,685,,"[96.3, 70.1]",3788775,18,,,,,-1.0728408,ac966aee-8ae6-4e3a-8918-a3de97377e9e,Left Foot,True,,,"[110.0, 44.9]",,High Pass,,28.68327,,,,,Álvaro Borja Morata Martín,3477.0,True,,,,,1,From Keeper,César Azpilicueta Tanco,3957.0,Right Back,41,Spain,772,['c7aef912-dc9f-4b7b-a62d-cdd7bd44a5e4'],49,,,,,,,,,,,,,,,,,,Spain,772,00:18:49.105,Pass,
,,,,,,,,,,,,,,,2.902401,,,,,,,,,,,,,,b5361e47-9abd-4152-96d5-1bc2916a9ee2,690,,"[6.0, 44.0]",3788775,19,,True,,,-0.47853485,,Right Foot,,,,"[70.0, 10.8]",,High Pass,,72.09882,,,Incomplete,,Lukáš Haraslín,7975.0,,,,,Goal Kick,1,From Goal Kick,Martin Dúbravka,3711.0,Goalkeeper,42,Slovakia,908,"['2fa27ae6-93ba-4753-88c3-f1f4d1786277', 'f02a6a48-6267-4c97-87ec-2083c22328bf']",29,,,,,,,,,,,,,,,,,,Slovakia,908,00:19:29.672,Pass,
,,,,,,,,,,,,,,,0.854914,,,,,,,,,,,,,,a9c5d08c-4a39-4c14-8808-78763ff5c909,695,,"[50.1, 17.7]",3788775,19,,,,,-1.740855,,Head,,,,"[48.4, 7.8]",,Low Pass,,10.044899,,,,,Tomáš Hubočan,4421.0,,,,,Recovery,1,From Goal Kick,Milan Škriniar,6990.0,Left Center Back,42,Slovakia,908,['a69aa8c9-cb3a-4252-b3b2-cbfe86663c94'],34,,,,,,,,,,,,,,,,,,Slovakia,908,00:19:34.728,Pass,
,,,,,,,,,,,,,,,2.342314,,,,,,,,,,,,,,d575bcbd-51ed-488c-9dca-9e7eeb9e65e0,698,,"[48.4, 7.8]",3788775,19,,,,,0.22629684,,Right Foot,,,,"[77.5, 14.5]",,High Pass,,29.861347,,,Incomplete,,,,,,,,,1,From Goal Kick,Tomáš Hubočan,4421.0,Left Back,42,Slovakia,908,['7e0b2fed-ba25-4662-a99b-eb58771554a1'],35,,,,,,,,,,,,,,,,,,Slovakia,908,00:19:35.993,Pass,
,,,,,,,,,,,,,,,3.229468,,,,,,,,,,,,,,7e0b2fed-ba25-4662-a99b-eb58771554a1,699,,"[42.6, 65.6]",3788775,19,,,,,-2.6903925,,Head,,,,"[13.5, 51.5]",,High Pass,,32.33605,,,,,Unai Simón Mendibil,11748.0,,,,,Recovery,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,43,Spain,772,"['a0f4cbfc-bb22-4560-8f49-8e1f4393b138', 'd575bcbd-51ed-488c-9dca-9e7eeb9e65e0']",38,,,,,,,,,,,,,,,,,,Spain,772,00:19:38.335,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,90c4d7cd-a37c-45a1-a469-4e2e2c6fb798,702,,"[13.5, 51.5]",3788775,19,,,,,-0.9703565,,Keeper Arm,,,,"[26.1, 33.1]",,Ground Pass,,22.300673,,,,,Aymeric Laporte,4353.0,,,,,,1,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,43,Spain,772,['22f39dc1-a880-4a66-b0a8-5c5a79db3b28'],42,,,,,,,,,,,,,,,,,,Spain,772,00:19:42.471,Pass,
,,,,,,,,,,,,,,,1.418037,,,,,,,,,,,,,,9c2756c7-4da3-4668-8db5-09557f264e9f,705,,"[55.7, 37.6]",3788775,19,,,,,1.7178746,,Left Foot,,,,"[53.7, 51.1]",,Ground Pass,,13.647344,,,,,Eric García Martret,31953.0,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,43,Spain,772,['984eb8fa-1584-486c-bb1d-0741a0bf435d'],52,,,,,,,,,,,,,,,,,,Spain,772,00:19:52.311,Pass,
,,,,,,,,,,,,,,,1.329191,,,,,,,,,,,,,,b4c04683-ad97-4c39-86ea-89bd524c5904,708,,"[63.6, 58.3]",3788775,19,,,,,1.3620192,,Left Foot,,,,"[66.1, 70.1]",,Ground Pass,,12.061924,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,43,Spain,772,['58312875-23eb-417a-8867-635cbfcf9416'],55,,,,,,,,,,,,,,,,,,Spain,772,00:19:55.329,Pass,
,,,,,,,,,,,,,,,0.981207,,,,,,,,,,,,,,e2982ffb-ced0-4ae2-87bf-55569eb0bcd0,711,,"[66.6, 70.3]",3788775,19,,,,,0.4514531,,Right Foot,,,,"[79.8, 76.7]",,Ground Pass,,14.669697,,,,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,43,Spain,772,['bd316ade-de09-4ae7-9987-fc34c1ccae61'],57,,,,,,,,,,,,,,,,,,Spain,772,00:19:57.316,Pass,
,,,,,,,,,,,,,,,1.174,,,,,,,,,,,,,,a61913f8-c0c7-4853-864d-bcf469744b35,714,,"[79.8, 76.7]",3788775,19,,,,,-3.0601406,,Left Foot,,,,"[65.1, 75.5]",,Ground Pass,,14.7488985,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,43,Spain,772,['c045bdec-50a0-41ec-9436-2098987c694a'],59,,,,,,,,,,,,,,,,,,Spain,772,00:19:59.136,Pass,
,,,,,,,,,,,,,,,1.101627,,,,,,,,,,,,,,61b8f210-81b4-4178-8f99-538776da99f2,717,,"[65.5, 75.5]",3788775,20,,,,,-0.8096149,,Right Foot,,,,"[79.6, 60.7]",,Ground Pass,,20.44138,,,,,Álvaro Borja Morata Martín,3477.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,43,Spain,772,['a8461ac9-48ae-4fb8-92e0-75e497765ed1'],0,,,,,,,,,,,,,,,,,,Spain,772,00:20:00.950,Pass,
,,,,,,,,,,,,,,,3.331931,,,,,,,,,,,,,,8397dd8e-b30b-4a14-b046-9fc688974253,720,,"[81.5, 52.6]",3788775,20,,,,,-1.1398846,,Right Foot,,,,"[104.9, 1.7]",,High Pass,,56.021156,,,Out,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,43,Spain,772,['187aa0e4-07f3-4b61-a461-cc235180dd1b'],4,,,,,,,,,,,,,,,,,,Spain,772,00:20:04.375,Pass,
,,,,,,,,,,,,,,,1.442432,,,,,,,,,,,,,,b35bf2bc-f6f3-453a-ba0f-d1be1551e6e8,722,,"[16.3, 80.0]",3788775,20,,,,,-0.27397817,,,,,,"[46.9, 71.4]",,Low Pass,,31.785532,,,,,Marek Hamšík,7025.0,,,,,Throw-in,1,From Throw In,Peter Pekarík,9722.0,Right Back,44,Slovakia,908,['10321b1a-cd7f-4bfe-b8b7-02ce0af3b605'],20,,,,,,,,,,,,,,,,,,Slovakia,908,00:20:20.928,Pass,
,,,,,,,,,,,,,,,2.383966,,,,,,,,,,,,,,6dbcd718-4670-412f-843e-c2f3571344f6,727,,"[63.6, 5.1]",3788775,20,,,,,0.42976227,,Left Foot,,,,"[94.8, 19.4]",,High Pass,,34.320984,,,,,Álvaro Borja Morata Martín,3477.0,,,,,Recovery,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,45,Spain,772,['b8ad24f1-0477-4de9-b9ac-35442039cc2f'],23,,,,,,,,,,,,,,,,,,Spain,772,00:20:23.846,Pass,
,,,,,,,,,,,,,,,2.203965,,,,,,,,,,,,,,8c7005dd-e184-4fcd-83af-9194cb1c9911,730,,"[95.7, 21.1]",3788775,20,,,,True,1.8884317,,,,,,"[90.9, 35.7]",,High Pass,,15.368799,,,,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,45,Spain,772,"['382629da-7477-43a5-b39b-26e1c5abb4d7', '97d44155-5556-4b92-8810-7f9c0a561e9c']",26,,,,,,,,,,,,,,,,,,Spain,772,00:20:26.230,Pass,True
,,,,,,,,,,,,,,,1.108403,,,,,,,,,,,,,,e7b4f820-4330-49b2-abfe-3eb6661b1e84,737,,"[65.3, 40.2]",3788775,20,,,,,0.03844259,,Head,,,,"[80.9, 40.8]",,Low Pass,,15.611534,,,,,Jorge Resurrección Merodio,5199.0,,,,,Interception,1,Regular Play,Eric García Martret,31953.0,Right Center Back,45,Spain,772,['c933316b-f4de-4088-ba76-fb6756e6df51'],31,,,,,,,,,,,,,,,,,,Spain,772,00:20:31.648,Pass,
,,,,,,,,,,,,,,,0.994506,,,,,,,,,,,,,,386f106e-f309-4d88-afb3-c3a20752112e,740,,"[77.7, 41.2]",3788775,20,,,,,-0.9022345,,Right Foot,,,,"[87.1, 29.3]",,Ground Pass,,15.164762,,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,45,Spain,772,['67e8c213-c4ce-46e8-8024-d95d02bae25b'],33,,,,,,,,,,,,,,,,,,Spain,772,00:20:33.642,Pass,
,,,,,,,,,,,,,,,0.523012,,,,,,,,,,,,,,fe290bb1-ecd5-45ee-908e-adc7ed750efe,743,,"[88.6, 29.5]",3788775,20,,,,,0.14638133,,Right Foot,,,,"[104.2, 31.8]",,Low Pass,,15.76864,,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,Through Ball,True,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,45,Spain,772,"['6b6e16b4-1c23-4728-a060-675419d26054', 'e11619fc-0de5-4d55-9306-42ff00c61b05']",37,,,,,,,,,,,,,,,,,,Spain,772,00:20:37.228,Pass,
,,,,,,,,,,,,,,,2.263216,,,,,,,,,,,,,,504dbaa3-4ad0-458b-8034-b21c0bb8e1a5,746,,"[88.0, 49.6]",3788775,20,,,,,0.12914729,,Right Foot,,,,"[111.1, 52.6]",,High Pass,,23.293991,,,Incomplete,,Pedro González López,30486.0,,,,,Recovery,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,45,Spain,772,"['17a55a2d-8195-4719-b954-4a2c0dec806e', '75488bed-484a-4e2f-b8fe-41dc01632883']",40,,,,,,,,,,,,,,,,,,Spain,772,00:20:40.313,Pass,
,,,,,,,,,,,,,,,0.818228,,,,,,,,,,,,,,1a2a3791-91cb-4709-bcfb-6a8e6ef0ed50,750,,"[20.6, 24.5]",3788775,20,,,,,-3.1112988,,Head,,,,"[14.0, 24.3]",,Low Pass,,6.6030297,,,,,Róbert Mak,16307.0,,,,,,1,Regular Play,Milan Škriniar,6990.0,Left Center Back,46,Slovakia,908,['74aaf7d3-d29f-46fb-87b9-957953370f41'],44,,,,,,,,,,,,,,,,,,Slovakia,908,00:20:44.351,Pass,
,,,,,,,,,,,,,,,0.15192,,,,,,,,,,,,,,6c264ef8-78bd-443e-a13d-7a4a6ca53b54,754,,"[11.2, 26.9]",3788775,20,,,,,0.84654635,,Right Foot,,,,"[13.5, 29.5]",,High Pass,,3.471311,,,Incomplete,,,,,,,,,1,Regular Play,Róbert Mak,16307.0,Left Wing,46,Slovakia,908,"['1774c0f7-8461-4fe7-84be-f5bd11cb52df', 'c5c74b59-aa1f-4eee-9f62-a6b1b6f8859e']",45,,,,,,,,,,,,,,,,,,Slovakia,908,00:20:45.234,Pass,True
,,,,,,,,,,,,,,,1.475759,,,,,,,,,,,,,,ae7219f0-9276-460e-bc6c-efb01c677e5d,756,,"[41.8, 0.1]",3788775,21,,,,,1.2386023,,,,,,"[49.7, 23.0]",,Low Pass,,24.224367,,,,,Marek Hamšík,7025.0,,,,,Throw-in,1,From Throw In,Tomáš Hubočan,4421.0,Left Back,47,Slovakia,908,['60698b22-c3ba-4e22-a50a-3ae7b902e738'],2,,,,,,,,,,,,,,,,,,Slovakia,908,00:21:02.481,Pass,
,,,,,,,,,,,,,,,0.735184,,,,,,,,,,,,,,78f93aad-dfcd-471d-a838-2e3cbf7a702c,760,,"[48.2, 25.8]",3788775,21,,,,,1.9634339,,Right Foot,,,,"[44.1, 35.7]",,Low Pass,,10.715409,,,,,Juraj Kucka,10919.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Center Attacking Midfield,47,Slovakia,908,['7bae2c9f-3ace-4ee2-9ce4-599715430c41'],4,,,,,,,,,,,,,,,,,,Slovakia,908,00:21:04.486,Pass,
,,,,,,,,,,,,,,,2.649696,,,,,,,,,,,,,,8db03839-cef6-4c81-ac46-a4dbe84a2bff,763,,"[46.3, 36.5]",3788775,21,,,,,1.0997001,,Right Foot,,,,"[57.2, 57.9]",,Ground Pass,,24.016037,,,,,Peter Pekarík,9722.0,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,47,Slovakia,908,['0ae7145f-5320-4e67-97cc-8461c744b732'],6,,,,,,,,,,,,,,,,,,Slovakia,908,00:21:06.372,Pass,
,,,,,,,,,,,,,,,1.101601,,,,,,,,,,,,,,e0d52e5a-0339-438f-b172-9a3d85c3a903,765,,"[57.2, 57.9]",3788775,21,,,,,-0.4098276,,Right Foot,,,,"[69.4, 52.6]",,Ground Pass,,13.301504,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Peter Pekarík,9722.0,Right Back,47,Slovakia,908,['1780897d-8da4-470d-ba5f-523e6989fc5c'],9,,,,,,,,,,,,,,,,,,Slovakia,908,00:21:09.022,Pass,
,,,,,,,,,,,,,,,1.276104,,,,,,,,,,,,,,76af7d22-54a0-415e-a774-ee2ba16d2d93,767,,"[69.4, 52.6]",3788775,21,,,,,1.1926012,,Right Foot,,,,"[78.3, 75.0]",,Ground Pass,,24.10332,,,,,Lukáš Haraslín,7975.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Center Attacking Midfield,47,Slovakia,908,['67b8a739-4fc2-4c89-9f07-167ab5f0fba6'],10,,,,,,,,,,,,,,,,,,Slovakia,908,00:21:10.124,Pass,
