50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[99.7, 11.0]",,,,,,,,,,,,,2.744841,,,,,,,,,,,,,d1c88401-5db1-44f0-8d56-5bc537c6dd54,1217,,"[99.7, 11.0]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,47,Austria,915,"['05fc9cd4-3094-4034-b2d6-9d446023c9cf', 'ecb75cb1-5428-4076-a29a-f5e7a36923c2']",18,,,,,,,,,,,,,,,,Austria,915,00:28:18.638,Carry,
,,,,,"[64.2, 13.8]",,,,,,,,,,,,,1.350941,,,,,,,,,,,,,544041c0-98ee-4fbb-9199-fb98783b9a80,1220,,"[71.0, 11.3]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,47,Austria,915,"['3d19771a-b77c-4d3c-b042-ce733a1fe4b1', 'be2ffc07-b3a2-4b3d-9448-6a2176f1f938']",22,,,,,,,,,,,,,,,,Austria,915,00:28:22.628,Carry,
,,,,,"[46.9, 41.0]",,,,,,,,,,,,,4.70057,,,,,,,,,,,,,b74e62d4-9bbc-4bd6-993a-1a0a742ea5f5,1223,,"[46.0, 48.1]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,47,Austria,915,"['db6018a9-c21c-432e-b06e-408d4b38c767', 'ea2e9b2d-8276-4622-8e76-973e3839bb9a']",25,,,,,,,,,,,,,,,,Austria,915,00:28:25.917,Carry,
,,,,,"[51.5, 8.9]",,,,,,,,,,,,,3.826547,,,,,,,,,,,,,8071d0ad-c2c6-4101-bbfa-6dace5ebc83f,1227,,"[55.5, 11.0]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,47,Austria,915,"['0373c912-8843-475b-b30f-1ad5a5d68e39', '2037cd3a-a4df-4d9c-ad33-993948afd76b', '7d8da042-6fc9-4401-9764-359b8e571105']",32,,,,,,,,,,,,,,,,Austria,915,00:28:32.548,Carry,True
,,,,,"[15.4, 28.3]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,ffd38e00-c616-4392-a754-e8feaa5f1433,1230,,"[15.4, 28.3]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,47,Austria,915,"['1c61325f-83a5-4865-9844-029071bdb8dc', 'd141e216-91f7-49f1-a4dc-7cf59065767c']",39,,,,,,,,,,,,,,,,Austria,915,00:28:39.643,Carry,
,,,,,"[29.0, 29.2]",,,,,,,,,,,,,2.335562,,,,,,,,,,,,,04c1e065-aa3d-498c-a203-2ff1c8184c59,1233,,"[25.6, 28.6]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,47,Austria,915,"['922590eb-d1dd-4f08-809c-eaff0cd4ad37', 'c1b0cd42-2453-4c87-bc63-0e5f87c4aa72']",40,,,,,,,,,,,,,,,,Austria,915,00:28:40.568,Carry,
,,,,,"[40.4, 36.0]",,,,,,,,,,,,,0.612542,,,,,,,,,,,,,ed17542f-d319-441d-bba3-547c937461d2,1236,,"[40.1, 36.0]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,47,Austria,915,"['707ee09f-c50f-4c9d-b951-fd57351f57ee', 'aa313348-5e72-4382-8364-074b9bb42f73']",44,,,,,,,,,,,,,,,,Austria,915,00:28:44.177,Carry,
,,,,,"[47.5, 17.2]",,,,,,,,,,,,,3.320172,,,,,,,,,,,,,8c767c27-e7fc-4ba1-969d-e6d4ebacf6d5,1239,,"[40.7, 24.3]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,47,Austria,915,"['55398f69-1afc-4b10-a612-e203819044ca', '5b00ae21-7489-40a8-abbc-b53ef121ab42', '93ba9ede-54c0-45b6-aa1e-18e2e4d92bd2']",45,,,,,,,,,,,,,,,,Austria,915,00:28:45.905,Carry,True
,,,,,"[8.7, 41.3]",,,,,,,,,,,,,1.537706,,,,,,,,,,,,,b3d1c8e6-8174-4419-8b1d-e6484483d997,1244,,"[9.3, 42.5]",3788756,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,48,Netherlands,941,"['89916315-2868-4bbd-8034-7198a88ad664', 'd2db21bf-9a19-4aa6-946b-ef379687e2c0']",53,,,,,,,,,,,,,,,,Netherlands,941,00:28:53.163,Carry,
,,,,,"[24.1, 60.1]",,,,,,,,,,,,,0.902928,,,,,,,,,,,,,101d0653-26ad-4418-9950-57ecf6df51a8,1251,,"[24.1, 60.1]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,48,Netherlands,941,"['03338952-8990-4cc8-bf15-7e11d7ccdc44', 'f673d272-864f-4682-bba1-cc053c3e0517']",5,,,,,,,,,,,,,,,,Netherlands,941,00:29:05.381,Carry,
,,,,,"[43.0, 70.6]",,,,,,,,,,,,,1.01343,,,,,,,,,,,,,b1da5a02-6307-4e4c-b257-732d624d5f8a,1254,,"[43.0, 70.6]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,48,Netherlands,941,"['c006c6af-87e1-4911-b8fe-b57e4b215827', 'f0c2405b-3894-4975-b9bd-1028ebc7c928']",7,,,,,,,,,,,,,,,,Netherlands,941,00:29:07.485,Carry,
,,,,,"[22.0, 59.8]",,,,,,,,,,,,,1.013184,,,,,,,,,,,,,116a65ab-49af-4610-a7f0-bee09b43d4b1,1257,,"[22.0, 59.8]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,48,Netherlands,941,"['0aa80d72-8199-4151-9d14-202df1b1df30', '4711f822-5135-47b8-9484-835b824797dc']",9,,,,,,,,,,,,,,,,Netherlands,941,00:29:09.508,Carry,
,,,,,"[7.5, 44.7]",,,,,,,,,,,,,2.348937,,,,,,,,,,,,,43e7cf80-2654-4cab-b2a1-cf43d80e0c6b,1260,,"[7.5, 44.7]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,48,Netherlands,941,"['322e6e44-4998-43c8-bf90-b2c29186457a', '88cc3ecc-1734-446f-8b19-956420102a59']",11,,,,,,,,,,,,,,,,Netherlands,941,00:29:11.828,Carry,
,,,,,"[26.3, 5.5]",,,,,,,,,,,,,4.397991,,,,,,,,,,,,,7ad95c56-3cc7-4be1-88ec-7d24822f4bf3,1263,,"[15.5, 6.1]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,48,Netherlands,941,"['0a28c35b-5f1f-4974-808d-c880d81dd58d', 'ff018995-027d-4f1a-936d-5ee77a171ae3']",16,,,,,,,,,,,,,,,,Netherlands,941,00:29:16.574,Carry,
,,,,,"[9.6, 46.2]",,,,,,,,,,,,,1.5872461,,,,,,,,,,,,,2313b59f-fd61-4ecb-b277-03284e829bb8,1268,,"[10.2, 44.7]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,48,Netherlands,941,"['39ca9265-ddd1-4d02-a53b-5700b13fd6eb', '77e45605-10b7-4254-8277-291e96d05bba', '8fe80c8b-6427-4764-a731-2400bcb7b061']",27,,,,,,,,,,,,,,,,Austria,915,00:29:27.844,Carry,True
,,,,,"[26.9, 69.1]",,,,,,,,,,,,,4.418413,,,,,,,,,,,,,f6e4782d-4c06-4432-8b00-ca4079b81b26,1274,,"[35.9, 73.7]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,48,Netherlands,941,"['02f9b1f7-f2a0-4fac-926f-ab7ee4790354', '6affce0c-afc2-4fb0-9fbc-45387a6c9b4e']",36,,,,,,,,,,,,,,,,Netherlands,941,00:29:36.674,Carry,
,,,,,"[33.7, 65.4]",,,,,,,,,,,,,1.219864,,,,,,,,,,,,,9df9b596-991e-4e9f-8585-7936db940b8a,1279,,"[33.7, 65.4]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,48,Netherlands,941,"['12da2534-3a22-4cc5-bdb3-f58cb8559efc', 'c7a2f234-e25f-4678-a796-779a28c3d4dd']",44,,,,,,,,,,,,,,,,Netherlands,941,00:29:44.260,Carry,
,,,,,"[27.5, 53.9]",,,,,,,,,,,,,0.476785,,,,,,,,,,,,,7382acc9-2064-42d7-943c-c1a2cd8edf20,1282,,"[27.5, 53.9]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,48,Netherlands,941,"['999573d7-632f-4e12-b779-9308c9441453', 'b9673278-f661-496d-8090-264e8cbb0714']",46,,,,,,,,,,,,,,,,Netherlands,941,00:29:46.396,Carry,
,,,,,"[6.5, 32.0]",,,,,,,,,,,,,1.842699,,,,,,,,,,,,,7e84fd10-4b99-47ad-bc5a-603ed73e9547,1285,,"[6.5, 32.0]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,48,Netherlands,941,"['64d9b8fe-e8e4-4625-9bc0-c67f90d88170', 'e9dee168-ebd8-4a05-95df-49b06d1539c5']",49,,,,,,,,,,,,,,,,Netherlands,941,00:29:49.491,Carry,
,,,,,"[48.5, 5.5]",,,,,,,,,,,,,1.888858,,,,,,,,,,,,,2e420ad5-49a4-42f1-ad28-979071187aa8,1288,,"[27.5, 6.1]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,48,Netherlands,941,"['197f5c4e-a721-4233-8831-5a3cf5f25f06', '7cf3e7bd-d57c-4eaa-b933-6f1fc5792883']",54,,,,,,,,,,,,,,,,Netherlands,941,00:29:54.111,Carry,
,,,,,"[70.0, 16.8]",,,,,,,,,,,,,0.759499,,,,,,,,,,,,,5171447d-52aa-40c4-ae39-97ebfd2e0f8d,1292,,"[65.5, 12.3]",3788756,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,48,Netherlands,941,"['262f6680-bcba-41e9-9fed-d42125872503', '4da0d147-2c6f-4115-846f-5dd8d021a03a', 'd174a50f-ccfa-4208-ad98-a4573e24a22c', 'ed1e48cf-1677-4794-bd77-839686ee231b']",57,,,,,,,,,,,,,,,,Netherlands,941,00:29:57.082,Carry,True
,,,,,"[76.9, 11.0]",,,,,,,,,,,,,0.075727,,,,,,,,,,,,,ffa10353-29d6-4d1f-aa80-ce8f4171c919,1297,,"[76.9, 11.0]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Memphis Depay,2988.0,Left Center Forward,49,Netherlands,941,"['e123548f-a44e-4f4e-aec5-484fa5fe1315', 'e6951405-5882-4cbc-9104-103b9ce4b8cd']",8,,,,,,,,,,,,,,,,Netherlands,941,00:30:08.460,Carry,
,,,,,"[79.4, 14.4]",,,,,,,,,,,,,0.185999,,,,,,,,,,,,,71942e2b-7093-4b06-8737-2a2ad8166ef3,1306,,"[79.4, 14.4]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick van Aanholt,3321.0,Left Wing Back,49,Netherlands,941,"['9c4d4b2d-0e41-42da-b7b7-0eac043075ef', '9f3861c1-b0f6-4c38-bc48-c93a0e5576e4', 'd3340bcb-2bd0-490d-a807-84c7de3777a3']",11,,,,,,,,,,,,,,,,Netherlands,941,00:30:11.940,Carry,True
,,,,,"[76.6, 25.5]",,,,,,,,,,,,,0.778608,,,,,,,,,,,,,0ffca1e7-4659-428e-8b22-dc0f24a6618b,1309,,"[79.4, 14.4]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick van Aanholt,3321.0,Left Wing Back,49,Netherlands,941,"['12c41926-2231-4950-8efe-7c3ada4557b8', '9c4d4b2d-0e41-42da-b7b7-0eac043075ef', '9f3861c1-b0f6-4c38-bc48-c93a0e5576e4', 'f3586a1c-f603-466c-aef8-74c7598d097c']",12,,,,,,,,,,,,,,,,Netherlands,941,00:30:12.126,Carry,True
,,,,,"[51.9, 14.7]",,,,,,,,,,,,,0.477424,,,,,,,,,,,,,d02414e0-b211-4a9c-a1d2-46a92d528696,1313,,"[59.0, 23.7]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthijs de Ligt,8069.0,Center Back,49,Netherlands,941,"['09c7a7f0-af22-4d18-8103-5cc0ccb75456', '6a532392-6add-4713-83f0-38c088498944']",14,,,,,,,,,,,,,,,,Netherlands,941,00:30:14.845,Carry,
,,,,,"[32.5, 58.6]",,,,,,,,,,,,,1.794249,,,,,,,,,,,,,caa4d02e-5a7f-4429-b8f9-ff20db63f772,1316,,"[39.6, 57.3]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,49,Netherlands,941,"['4f9eb46c-02f2-4dfd-a22f-8f0b57c913bc', 'd24f4183-d2a2-4219-99dc-a3da02e84c96']",17,,,,,,,,,,,,,,,,Netherlands,941,00:30:17.440,Carry,
,,,,,"[49.4, 62.0]",,,,,,,,,,,,,0.819864,,,,,,,,,,,,,705871db-1939-4da8-bf4d-be23b6e79ef0,1319,,"[49.7, 60.4]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georginio Wijnaldum,3567.0,Center Attacking Midfield,49,Netherlands,941,"['01177cc8-179b-4023-b9e5-22be2c304f1a', '48b37331-b03e-4c24-b0b2-df83d44b97b6', 'f46da7de-6b84-4718-a20f-45a24fef639c']",20,,,,,,,,,,,,,,,,Netherlands,941,00:30:20.527,Carry,True
,,,,,"[52.5, 70.6]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,118c4b3d-959c-453f-9981-fdc71e6062ca,1323,,"[53.8, 70.6]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,49,Netherlands,941,"['6deb5cac-1dbf-4494-9bf1-a3e21b183105', 'b112335f-47a6-409c-bf07-76c2323e57dc']",22,,,,,,,,,,,,,,,,Netherlands,941,00:30:22.636,Carry,
,,,,,"[28.1, 31.1]",,,,,,,,,,,,,0.584402,,,,,,,,,,,,,edf21ed7-9a4e-43fd-8c07-31d591a6b3ad,1328,,"[28.4, 36.7]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,50,Austria,915,"['05b8d96f-91a8-49cb-9f2a-a39ba34c5069', '88d8be4c-2c6f-4a70-9d43-3be1b53801f6']",27,,,,,,,,,,,,,,,,Austria,915,00:30:27.136,Carry,
,,,,,"[42.9, 30.2]",,,,,,,,,,,,,2.468816,,,,,,,,,,,,,f35e0d01-4e71-453b-9a90-b9f88f34b37a,1331,,"[36.4, 31.1]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,50,Austria,915,"['49acddf2-5c0b-423b-afb2-0fc4e25d0e17', 'c7928170-48fd-4040-80e5-38607d69a5af']",28,,,,,,,,,,,,,,,,Austria,915,00:30:28.798,Carry,
,,,,,"[37.9, 18.1]",,,,,,,,,,,,,1.244797,,,,,,,,,,,,,579a63fc-542a-4b81-8a8f-4f41cf78c18d,1334,,"[37.9, 18.1]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,50,Austria,915,"['2f125a81-cfab-463a-b534-a5324163adb0', '92dd4135-5aa2-4e6e-90d5-7ae404cda679']",32,,,,,,,,,,,,,,,,Austria,915,00:30:32.535,Carry,
,,,,,"[45.4, 7.9]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,df1dab2a-013c-40da-8cd1-78a2b31a7bd8,1337,,"[45.4, 7.9]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,50,Austria,915,"['18f1f3a3-fe5d-48bd-b784-bcef2770ae9c', '6f3753c4-7dac-456a-8c3d-76bfa075f5d2']",35,,,,,,,,,,,,,,,,Austria,915,00:30:35.343,Carry,
,,,,,"[37.3, 17.8]",,,,,,,,,,,,,3.320772,,,,,,,,,,,,,f0383302-b823-46a3-837a-54fad5b62510,1340,,"[38.6, 17.2]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,50,Austria,915,"['832198cb-c7c3-4d02-86b8-dd5561b25a90', 'beba7570-f4ea-47ee-a95d-c96f322f9555']",36,,,,,,,,,,,,,,,,Austria,915,00:30:36.644,Carry,
,,,,,"[44.1, 9.2]",,,,,,,,,,,,,1.468175,,,,,,,,,,,,,1475d379-b051-4e58-8f3d-21eb706a258f,1343,,"[43.8, 9.5]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,50,Austria,915,"['46a63237-c3b6-4562-b748-4370d46634de', '4cc86160-ace5-4526-b98c-8669fa1b2b61']",41,,,,,,,,,,,,,,,,Austria,915,00:30:41.095,Carry,
,,,,,"[57.7, 13.8]",,,,,,,,,,,,,1.226071,,,,,,,,,,,,,34feaf05-b407-4d72-a54c-127930f1e1af,1346,,"[54.6, 18.4]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,50,Austria,915,"['1a5a9fae-0083-4b8f-ae84-03c4a37a47af', '3dbed577-5e2d-4c77-bd75-0c5cd07f2d7b', 'fcf12a0f-4fcb-4ed6-8947-49f68385b5bb']",43,,,,,,,,,,,,,,,,Austria,915,00:30:43.577,Carry,True
,,,,,"[75.9, 8.3]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,b9602fbf-09ea-4f32-9c1b-14f9539ae080,1350,,"[75.9, 8.3]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,50,Austria,915,"['19dc3cd0-65d3-4138-8ef9-bc622c8908eb', '724657d7-e3c4-43b4-8da6-62003547cdba']",45,,,,,,,,,,,,,,,,Austria,915,00:30:45.540,Carry,
,,,,,"[44.2, 62.6]",,,,,,,,,,,,,2.153542,,,,,,,,,,,,,f78c11d4-752b-435f-ad4a-99e97d55d784,1354,,"[44.2, 60.7]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,51,Netherlands,941,"['6fdead1b-8961-455e-840e-161dab9ac9a8', 'f5d313d1-a93d-471e-a1b1-83e06b900bbf', 'f9835ffd-aa06-4307-a95f-2e683d182613']",46,,,,,,,,,,,,,,,,Netherlands,941,00:30:46.298,Carry,True
,,,,,"[43.9, 72.2]",,,,,,,,,,,,,0.679383,,,,,,,,,,,,,eb9fcda5-6f5c-4e2b-9d90-a9867f7c4f67,1358,,"[43.6, 72.2]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,51,Netherlands,941,"['266b9fc6-e9fa-46c9-95c3-3f4081838f75', '3f9bd4ca-b02d-4845-922a-77fa7fe5d12a']",49,,,,,,,,,,,,,,,,Netherlands,941,00:30:49.390,Carry,
,,,,,"[63.9, 73.7]",,,,,,,,,,,,,0.185772,,,,,,,,,,,,,ad946b64-ffe1-425b-9134-009d8dd37e48,1361,,"[63.9, 73.7]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,51,Netherlands,941,"['4abfe1ff-f950-40f8-a5d7-00d29c3185ee', '5eba3e79-1e8e-49a1-a6c5-696fd7dd5360']",51,,,,,,,,,,,,,,,,Netherlands,941,00:30:51.501,Carry,
,,,,,"[63.3, 7.6]",,,,,,,,,,,,,1.375509,,,,,,,,,,,,,de502f95-05c4-4a97-8f7e-ca64a4efa183,1365,,"[62.6, 7.3]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,52,Austria,915,"['344781a7-9bed-490f-8681-87bb54abd4e8', '7dac9ca8-192d-4e46-ab37-f965e0f11eab']",52,,,,,,,,,,,,,,,,Austria,915,00:30:52.584,Carry,
,,,,,"[72.2, 17.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,c61a152a-817d-40eb-a3f3-45ed239339a9,1373,,"[71.6, 20.9]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,52,Austria,915,"['6ef0f1d6-f95a-4dbd-bde1-c61e12b7086d', 'f0f7a33c-8bc0-483d-b29f-a0e8f04a90fc']",55,,,,,,,,,,,,,,,,Austria,915,00:30:55.579,Carry,
,,,,,"[79.3, 13.8]",,,,,,,,,,,,,0.739317,,,,,,,,,,,,,560896a4-9d3a-4ba9-aebb-2b52ac751b79,1376,,"[74.4, 13.5]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Right Center Forward,52,Austria,915,"['48e305ee-980c-4fda-b870-9a4729b33708', '7eea78e3-5365-4360-8fda-9b1a882ee9af', 'caa10e41-594c-412b-a171-fbe5d0562c24']",57,,,,,,,,,,,,,,,,Austria,915,00:30:57.137,Carry,True
,,,,,"[81.5, 17.8]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,99c4d3c4-1e52-4540-9c3a-d97c90d30e9a,1380,,"[81.5, 17.8]",3788756,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Center Midfield,52,Austria,915,"['14103c47-42f8-414f-9208-931ce5c93fa4', 'e3a9498c-85d3-4636-bb63-eefe0f94fe45']",58,,,,,,,,,,,,,,,,Austria,915,00:30:58.477,Carry,
,,,,,"[103.4, 8.6]",,,,,,,,,,,,,0.939066,,,,,,,,,,,,,ee694d31-3f43-43e2-a3c6-3d6d088ee756,1387,,"[103.4, 8.6]",3788756,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Sabitzer,8518.0,Left Center Midfield,53,Austria,915,"['33d695e0-82d6-4509-8f2c-b786104d53d0', '3cca2c27-31e3-4f9d-9b84-12399132df60']",29,,,,,,,,,,,,,,,,Austria,915,00:31:29.820,Carry,
,,,,,"[81.5, 16.9]",,,,,,,,,,,,,0.880146,,,,,,,,,,,,,2f9d2185-ebcc-4aee-80da-d27ff3c73702,1390,,"[81.5, 16.9]",3788756,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andreas Ulmer,8777.0,Left Wing Back,53,Austria,915,"['33acce9d-d3aa-4cc7-be18-20d74b0480d0', 'f494bb19-d6cc-444b-8698-35384690baec']",32,,,,,,,,,,,,,,,,Austria,915,00:31:32.151,Carry,
,,,,,"[78.1, 52.4]",,,,,,,,,,,,,2.588539,,,,,,,,,,,,,fbce8aa0-0c01-4136-b7f7-0e62d06a68fa,1393,,"[77.1, 47.5]",3788756,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Konrad Laimer,8506.0,Right Center Midfield,53,Austria,915,"['90096ecf-91b0-44f9-969c-fc1b2e532382', 'f8256516-d6a7-4934-9911-c9fbc457c22f', 'ff03e282-3b83-41b4-ab11-12095038f042']",34,,,,,,,,,,,,,,,,Austria,915,00:31:34.153,Carry,True
,,,,,"[38.0, 14.7]",,,,,,,,,,,,,0.736063,,,,,,,,,,,,,40b288f0-f34e-47a3-b80b-3f490481ab3a,1407,,"[38.0, 14.7]",3788756,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wout Weghorst,7829.0,Right Center Forward,54,Netherlands,941,"['3d574cc6-4c74-4248-9dab-60d783d78759', 'a901ccc5-b10a-4328-87e2-0c9e2c657e6a']",18,,,,,,,,,,,,,,,,Netherlands,941,00:32:18.209,Carry,
,,,,,"[31.8, 14.4]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,5dbdbd3e-a4f5-45be-82b8-711465549aa4,1410,,"[31.8, 14.4]",3788756,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marten de Roon,6994.0,Right Defensive Midfield,54,Netherlands,941,"['1e9089df-d420-4212-a737-fd20cb1d020f', 'bda696d0-2b80-4474-a7b1-e0be8e9a64f3']",19,,,,,,,,,,,,,,,,Netherlands,941,00:32:19.414,Carry,
,,,,,"[32.4, 65.0]",,,,,,,,,,,,,0.865546,,,,,,,,,,,,,edef433d-9e0b-4f1f-9081-0ff20d8c2f2c,1414,,"[35.2, 63.8]",3788756,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,55,Austria,915,"['3313453a-4b18-471c-8e6f-ad168540abbe', '7db0db01-ee7c-4823-abb3-6b2f6ea0b971']",24,,,,,,,,,,,,,,,,Austria,915,00:32:24.666,Carry,
,,,,,"[36.4, 62.9]",,,,,,,,,,,,,1.010312,,,,,,,,,,,,,175800a7-48c4-465c-a6cb-29bdd37ab56b,1417,,"[36.4, 62.9]",3788756,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,55,Austria,915,"['08152c85-f707-47d7-b0b5-6a9a01ecbc40', 'a112c2e6-cc88-42ca-b9a2-9165858bc659']",26,,,,,,,,,,,,,,,,Austria,915,00:32:26.538,Carry,
