50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.915611,,,,,,,,,,,,,5f0cd1a0-24ee-4c47-a92e-035dff0ce249,1348,,,"[45.4, 12.8]",3788774,32,,,,,1.1460462,,Left Foot,,,,"[56.3, 36.9]",,Ground Pass,,26.45033,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,67,Germany,770,['84749943-a93e-4bbb-ba10-0c8db114fb04'],30,,,,,,,,,,,,,,,,,,,,Germany,770,00:32:30.480,Pass,
,,,,,,,,,,,,,,,,,0.957184,,,,,,,,,,,,,2bda760f-dd3b-444d-9b78-ed8974c88612,1351,,,"[56.3, 36.9]",3788774,32,,,,,-2.5317867,,Right Foot,,,,"[49.0, 31.8]",,Ground Pass,,8.905055,,,Toni Kroos,5574.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,67,Germany,770,['c4c32d7b-2220-43ba-b292-51f729b20b0f'],31,,,,,,,,,,,,,,,,,,,,Germany,770,00:32:31.769,Pass,
,,,,,,,,,,,,,,,,,1.606566,,,,,,,,,,,,,45eb3c81-d2d5-4672-842a-dac4c477004f,1354,,,"[52.3, 36.7]",3788774,32,,,,,1.0213565,,Right Foot,,,,"[66.2, 59.4]",,Ground Pass,,26.617662,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,67,Germany,770,['90970139-04a6-4da5-962f-5ffd3cad529c'],33,,,,,,,,,,,,,,,,,,,,Germany,770,00:32:33.513,Pass,
,,,,,,,,,,,,,,,,,1.277365,,,,,,,,,,,,,c9348e63-8348-4786-bc25-f78de8016833,1357,,,"[66.2, 59.4]",3788774,32,,,,,3.1061046,,Right Foot,,,,"[49.3, 60.0]",,Ground Pass,,16.910648,,,Matthias Ginter,8808.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,67,Germany,770,['1a5759a4-9194-4e18-982d-f75a912b3650'],35,,,,,,,,,,,,,,,,,,,,Germany,770,00:32:35.159,Pass,
,,,,,,,,,,,,,,,,,1.285062,,,,,,,,,,,,,905009c9-2e40-4f59-b1b0-44ca29b5f787,1360,,,"[64.2, 59.6]",3788774,32,,,,,-1.9905921,,Right Foot,,,,"[56.3, 41.9]",,Ground Pass,,19.382982,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Center Back,67,Germany,770,['c305d6ce-dc34-4951-868c-6a60603baa81'],41,,,,,,,,,,,,,,,,,,,,Germany,770,00:32:41.021,Pass,
,,,,,,,,,,,,,,,,,3.260004,,,,,,,,,,,,,7300bb59-be55-42b7-8105-fbfe56d5aa3e,1363,,,"[63.6, 39.1]",3788774,32,,,,,-0.11197939,,Right Foot,,,,"[113.4, 33.5]",,High Pass,,50.11387,Incomplete,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Center Back,67,Germany,770,"['74a27577-57be-4240-afcd-d3217cdf9d69', '904ff7d0-2903-419f-9b65-48e997a49c5f']",44,,,,,,,,,,,,,,,,,,,,Germany,770,00:32:44.083,Pass,
,,,,,,,,,,,,,,,,,4.248785,,,,,,,,,,,,,fa9551ce-12c7-4d71-8efd-fbc6322b7ee5,1367,,,"[7.5, 45.1]",3788774,33,,,,,-0.35230872,,Drop Kick,,,,"[68.7, 22.6]",,High Pass,,65.20499,,,Ádám Szalai,8407.0,,,,,,1,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,68,Hungary,916,['4fbb3aa0-96a3-4059-9856-e1ad850fe9df'],4,,,,,,,,,,,,,,,,,,,,Hungary,916,00:33:04.486,Pass,
,,,,,,,,,,,,,,,,,4.593182,,,,,,,,,,,,,00ff358c-1a16-460f-9936-904201a7c1ed,1372,,,"[67.4, 20.3]",3788774,33,,,,,-0.23759691,,Left Foot,,,True,"[115.3, 8.7]",,High Pass,,49.28458,,,Attila Fiola,11268.0,,,,,,1,Regular Play,Ádám Szalai,8407.0,Left Center Forward,68,Hungary,916,['f783da38-91fd-4f1b-8a3f-ef35963e4ee1'],13,,,,,,,,,,,,,,,,,,,,Hungary,916,00:33:13.263,Pass,
,,,,,,,,,,,,,,,,,1.040234,,,,,,,,,,,,,ce3f513e-0d77-416d-8c29-66b9b336b7b6,1375,,,"[115.1, 13.9]",3788774,33,,,,,1.7058188,,Right Foot,True,,,"[111.5, 40.4]",,High Pass,,26.74341,Incomplete,,Roland Sallai,19316.0,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Wing Back,68,Hungary,916,"['980256d7-afab-44d9-b6af-44ac214ea26e', '9e70dc65-e538-47b0-bed0-e6b7b8f6f848']",20,,,,,,,,,,,,,,,,,,,,Hungary,916,00:33:20.581,Pass,
,,,,,,,,,,,,,,,,,0.900285,,,,,,,,,,,,,fd4a118a-9644-49c1-ae33-8fd7ae43fa46,1381,,,"[28.1, 58.5]",3788774,33,,,,,-2.7985687,,Left Foot,,,,"[19.7, 55.5]",,Ground Pass,,8.9196415,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Kai Havertz,8966.0,Right Wing,69,Germany,770,['f2949190-0737-4320-84b1-5e266950f44d'],24,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:24.573,Pass,
,,,,,,,,,,,,,,,,,1.136611,,,,,,,,,,,,,c816870e-a331-49d2-a24f-9e520d7b1f0c,1384,,,"[20.8, 54.9]",3788774,33,,,,,0.9104901,,Right Foot,,,,"[28.1, 64.3]",,Ground Pass,,11.901681,,,Kai Havertz,8966.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Wing Back,69,Germany,770,['697297a1-a178-404c-a800-48ef836045b8'],26,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:26.741,Pass,
,,,,,,,,,,,,,,,,,3.230114,,,,,,,,,,,,,2bc1f497-d4da-40b1-994f-94c2ff076908,1387,,,"[29.2, 58.3]",3788774,33,,,,,-1.1087761,,Left Foot,,,,"[53.7, 9.1]",,High Pass,,54.962624,,,Robin Gosens,6985.0,,True,,,,1,Regular Play,Kai Havertz,8966.0,Right Wing,69,Germany,770,['f3b18ed2-148b-4cf9-b553-69aa710d9832'],29,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:29.434,Pass,
,,,,,,,,,,,,,,,,,1.108758,,,,,,,,,,,,,d1069424-23d8-48ca-b6ea-a778262bf8b3,1390,,,"[51.4, 8.1]",3788774,33,,,,,2.5995038,,Left Foot,,,,"[42.6, 13.4]",,Ground Pass,,10.272779,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,69,Germany,770,['32d64f89-8fca-4b8e-8db5-ded58206f8ad'],34,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:34.433,Pass,
,,,,,,,,,,,,,,,,,1.466683,,,,,,,,,,,,,f79ab5a3-f61f-4efa-9355-2fe529d17b6b,1393,,,"[44.6, 13.2]",3788774,33,,,,,1.125219,,Right Foot,,,,"[54.2, 33.3]",,Ground Pass,,22.274874,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,69,Germany,770,['960538e2-972a-4664-9575-70415fa2a29a'],37,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:37.450,Pass,
,,,,,,,,,,,,,,,,,0.895526,,,,,,,,,,,,,e83237df-cce5-48d9-83db-e284884f04bb,1396,,,"[55.0, 26.9]",3788774,33,,,,,-1.0559115,,Left Foot,,,,"[63.6, 11.7]",,Ground Pass,,17.464249,,,Leroy Sané,3053.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,69,Germany,770,['5d08fe6b-41a0-4415-8be9-6f2db98ec7ba'],40,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:40.300,Pass,
,,,,,,,,,,,,,,,,,1.213812,,,,,,,,,,,,,ef0507b2-3463-4a8f-b85c-d8c51a7a8717,1399,,,"[63.6, 11.7]",3788774,33,,,,,2.989492,,Left Foot,,,,"[49.9, 13.8]",,Ground Pass,,13.860014,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Leroy Sané,3053.0,Left Wing,69,Germany,770,['b1707e7e-85e4-40f5-9cfb-379c63ff7168'],42,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:42.148,Pass,
,,,,,,,,,,,,,,,,,1.129424,,,,,,,,,,,,,d12b31ac-d96a-4ddc-aca0-e59a6a5e4cfe,1402,,,"[52.3, 16.6]",3788774,33,,,,,1.0077885,,Right Foot,,,,"[67.7, 41.0]",,Ground Pass,,28.853422,,,Serge Gnabry,8400.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,69,Germany,770,['8c35a776-a470-4764-a29f-85141a2857d6'],44,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:44.115,Pass,
,,,,,,,,,,,,,,,,,1.507489,,,,,,,,,,,,,b07256a0-233b-4f9d-9999-b4c1a1fa9eae,1410,,,"[83.3, 50.4]",3788774,33,,,,,1.1824776,,Left Foot,,,,"[92.3, 72.4]",,Low Pass,,23.769728,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Serge Gnabry,8400.0,Center Forward,69,Germany,770,['7bf51b67-06cf-481f-9996-a5b577d841f5'],48,,,,,,,,,,,,,,,,,,,,Germany,770,00:33:48.309,Pass,
,,,,,,,,,,,,,,,,,0.812753,,,,,,,,,,,,,16699d30-4703-472d-948f-16e5f2114660,1417,,,"[39.0, 19.6]",3788774,33,,,,,0.76635283,,Left Foot,,,,"[49.7, 29.9]",,Ground Pass,,14.851936,,,Roland Sallai,19316.0,,,,,,1,Regular Play,Attila Szalai,46376.0,Left Center Back,70,Hungary,916,['09c12947-3232-4b29-887f-5df506a8af64'],55,,,,,,,,,,,,,,,,,,,,Hungary,916,00:33:55.108,Pass,
,,,,,,,,,,,,,,,,,2.425671,,,,,,,,,,,,,017c08d6-693f-4eb3-8f37-de8d9624b881,1420,,,"[51.4, 30.1]",3788774,33,,,,,-1.0108565,,Right Foot,,,,"[64.0, 10.0]",,Ground Pass,,23.722775,,,Attila Szalai,46376.0,,,,,,1,Regular Play,Roland Sallai,19316.0,Right Center Forward,70,Hungary,916,"['6d630a6e-bf4c-4154-bdd1-b7c2e9c5cb8c', 'fa4b252e-ecb4-4c1d-bdc3-0f93c198eb74']",55,,,,,,,,,,,,,,,,,,,,Hungary,916,00:33:55.921,Pass,True
,,,,,,,,,,,,,,,,,5.391324,,,,,,,,,,,,,0946ae71-0e0b-4afb-9a75-88117e0ef8fb,1423,,,"[90.5, 12.1]",3788774,34,,,,,1.48266,,Left Foot,,,,"[96.5, 80.0]",,High Pass,,68.16458,Out,,László Kleinheisler,16502.0,,True,,,,1,Regular Play,Attila Szalai,46376.0,Left Center Back,70,Hungary,916,['a93ce0fd-e317-45f1-9ee8-9ce561e8ccde'],1,,,,,,,,,,,,,,,,,,,,Hungary,916,00:34:01.077,Pass,
,,,,,,,,,,,,,,,,,1.251305,,,,,,,,,,,,,b93a387b-310b-445c-9e9a-07ef7f1e3c2b,1425,,,"[23.4, 0.1]",3788774,34,,True,,,0.33292326,,,,,,"[34.1, 3.8]",,Low Pass,,11.321661,,,Antonio Rüdiger,3167.0,,,,,Throw-in,1,From Throw In,Robin Gosens,6985.0,Left Wing Back,71,Germany,770,['0bcfdddf-a3f3-400f-ba90-a986a3d566bd'],11,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:11.665,Pass,
,,,,,,,,,,,,,,,,,1.405294,,,,,,,,,,,,,53c119b6-d6e6-45be-b8b9-82d02731d4ac,1427,,,"[18.5, 7.4]",3788774,34,,,,,0.5393047,,Right Foot,,,,"[31.7, 15.3]",,Ground Pass,,15.383432,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,71,Germany,770,['3d33f8ed-5c17-4a65-a3e6-6cc6f8755894'],13,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:13.895,Pass,
,,,,,,,,,,,,,,,,,1.114472,,,,,,,,,,,,,0dc76d7a-b463-4f5f-8bcd-77197a78983e,1430,,,"[37.5, 16.6]",3788774,34,,,,,1.208133,,Right Foot,,,,"[47.1, 41.9]",,Ground Pass,,27.060118,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,71,Germany,770,['d707b5ef-365a-41e2-917d-bfd35b1adfae'],16,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:16.971,Pass,
,,,,,,,,,,,,,,,,,1.876392,,,,,,,,,,,,,158b215e-8fd3-4f92-9400-27f67dbf51c0,1433,,,"[48.8, 45.9]",3788774,34,,,,,1.2708093,,Right Foot,,,,"[56.1, 69.5]",,Ground Pass,,24.70324,,,Joshua Kimmich,5579.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,71,Germany,770,['7e9ac95e-daaf-4784-81a6-d581f7b99a0f'],19,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:19.468,Pass,
,,,,,,,,,,,,,,,,,1.404072,,,,,,,,,,,,,86399547-100f-4b2c-8e22-3ff6d9e3e080,1436,,,"[63.4, 69.5]",3788774,34,,,,,-2.4616838,,Right Foot,,,,"[49.3, 58.1]",,Ground Pass,,18.132015,,,Matthias Ginter,8808.0,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,71,Germany,770,['dfc166da-ae3f-49e0-8ad6-2f4431b68d48'],23,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:23.538,Pass,
,,,,,,,,,,,,,,,,,1.805906,,,,,,,,,,,,,26f68f25-3acc-4830-92a0-5f8bae385fa3,1439,,,"[49.0, 53.8]",3788774,34,,,,,-1.4060969,,Right Foot,,,,"[55.0, 17.7]",,Ground Pass,,36.59522,,,Antonio Rüdiger,3167.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,71,Germany,770,['16edb708-c5c6-41ed-9d3b-fcb851ed5a7a'],26,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:26.588,Pass,
,,,,,,,,,,,,,,,,,1.284447,,,,,,,,,,,,,8fd9ea35-e5dd-4bcd-9167-dd8679e82193,1442,,,"[55.0, 17.7]",3788774,34,,,,,-0.6330303,,Right Foot,,,,"[70.4, 6.4]",,Ground Pass,,19.101048,,,Robin Gosens,6985.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,71,Germany,770,['7015d2ee-3e83-4d03-9d25-4b8ab8e3f004'],29,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:29.561,Pass,
,,,,,,,,,,,,,,,,,0.929102,,,,,,,,,,,,,fda805f2-ab7a-4329-9fcd-9ffbb00d85b3,1445,,,"[70.4, 6.4]",3788774,34,,,,,1.5208379,,Left Foot,,,,"[70.9, 16.4]",,Ground Pass,,10.012492,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Robin Gosens,6985.0,Left Wing Back,71,Germany,770,['bb6ff021-9ce0-4bb6-bb06-122eefb1d989'],31,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:31.829,Pass,
,,,,,,,,,,,,,,,,,1.597695,,,,,,,,,,,,,232f9727-613a-453f-baff-7d616714dae8,1448,,,"[70.0, 18.3]",3788774,34,,,,,1.5799077,,Right Foot,,,,"[69.6, 62.2]",,Ground Pass,,43.90182,,,Matthias Ginter,8808.0,,True,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,71,Germany,770,['8b9899b9-cc37-4646-91dc-b254e1c7383a'],35,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:35.256,Pass,
,,,,,,,,,,,,,,,,,1.16702,,,,,,,,,,,,,3e798742-f0e5-440f-8173-6ef4874f00e0,1451,,,"[69.6, 63.5]",3788774,34,,,,,0.5977584,,Right Foot,,,,"[83.7, 73.1]",,Ground Pass,,17.057842,,,Joshua Kimmich,5579.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,71,Germany,770,['7c7b4187-beae-47f1-b4ed-704fb284d079'],38,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:38.112,Pass,
,,,,,,,,,,,,,,,,,1.28811,,,,,,,,,,,,,4acc5586-90e3-4a19-adb6-687da1d5ea5d,1454,,,"[78.1, 73.7]",3788774,34,,,,,-3.1312838,,Right Foot,,,,"[58.7, 73.5]",,Ground Pass,,19.401031,,,Matthias Ginter,8808.0,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,71,Germany,770,['825f649a-ff2b-4fdd-8121-e2411c355e55'],41,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:41.063,Pass,
,,,,,,,,,,,,,,,,,1.693028,,,,,,,,,,,,,0d786784-af4d-45bb-bd10-816c86c89e59,1457,,,"[51.6, 73.9]",3788774,34,,,,,-1.5325172,,Left Foot,,,,"[52.5, 50.4]",,Ground Pass,,23.517227,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,71,Germany,770,['47ea461b-453d-4b36-a88d-1b53c105b3bf'],43,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:43.850,Pass,
,,,,,,,,,,,,,,,,,2.223672,,,,,,,,,,,,,0e852ed8-dce2-4a29-9707-5e6a7bcc517a,1460,,,"[57.6, 44.9]",3788774,34,,,,,1.8672358,,Left Foot,,,,"[50.3, 68.8]",,Ground Pass,,24.989998,,,Matthias Ginter,8808.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Center Back,71,Germany,770,['93eb3c85-dcbe-4bf9-8efa-82dfa8c5468b'],47,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:47.071,Pass,
,,,,,,,,,,,,,,,,,1.069109,,,,,,,,,,,,,777999ea-8136-4ab3-92fd-a400fef4c68a,1463,,,"[60.0, 63.5]",3788774,34,,,,,0.7853982,,Left Foot,,,,"[70.2, 73.7]",,Ground Pass,,14.424978,,,Joshua Kimmich,5579.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,71,Germany,770,['82d5371f-b3c4-433c-9581-1596d817c574'],52,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:52.110,Pass,
,,,,,,,,,,,,,,,,,1.180069,,,,,,,,,,,,,2e3c7dc9-f707-4431-88b0-52a9e86d5da4,1467,,,"[68.9, 72.9]",3788774,34,,,,,-2.406153,,Right Foot,,,,"[56.3, 61.5]",,Ground Pass,,16.991762,,,Matthias Ginter,8808.0,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,71,Germany,770,"['3cb02057-0aa5-49d9-b215-2862394ece86', '4ea776f9-c210-4cfb-9784-65e527d80872']",54,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:54.104,Pass,True
,,,,,,,,,,,,,,,,,0.76146,,,,,,,,,,,,,eead2cae-aa6b-4168-878b-fc8813f6e66b,1470,,,"[62.5, 59.4]",3788774,34,,,,,-0.44752,,Left Foot,,,,"[70.0, 55.8]",,Ground Pass,,8.319255,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,71,Germany,770,['910dd5d1-a328-4ae6-91ac-cf13b7416aa3'],56,,,,,,,,,,,,,,,,,,,,Germany,770,00:34:56.310,Pass,
,,,,,,,,,,,,,,,,,2.137479,,,,,,,,,,,,,cb18f790-c260-4ed9-85ed-a3dc004c62c3,1473,,,"[64.0, 51.3]",3788774,35,,,,,0.5388195,,Right Foot,,,,"[100.8, 73.3]",,High Pass,,42.874702,,,Kai Havertz,8966.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,71,Germany,770,['c99438de-8ede-4cf8-9d58-304574776a80'],0,,,,,,,,,,,,,,,,,,,,Germany,770,00:35:00.646,Pass,
,,,,,,,,,,,,,,,,,0.812269,,,,,,,,,,,,,94ea0a65-d324-46bd-8aa4-26b17964422d,1476,,,"[95.7, 71.4]",3788774,35,,,,,-1.4601392,,Left Foot,,,,"[97.2, 57.9]",,Ground Pass,,13.583077,,,Serge Gnabry,8400.0,,,,,,1,From Throw In,Kai Havertz,8966.0,Right Wing,71,Germany,770,['a691a195-161a-4858-a04c-a22c240484a9'],5,,,,,,,,,,,,,,,,,,,,Germany,770,00:35:05.117,Pass,
,,,,,,,,,,,,,,,,,1.253165,,,,,,,,,,,,,20233409-69e5-4f6a-b40e-86cab7e0525e,1479,,,"[97.2, 57.9]",3788774,35,,,,,2.6374266,,Right Foot,,,,"[91.4, 61.1]",,Ground Pass,,6.624198,,,Kai Havertz,8966.0,,,,,,1,From Throw In,Serge Gnabry,8400.0,Center Forward,71,Germany,770,['6da84b2d-9090-45e2-9ab9-8e9e8dda8d91'],5,,,,,,,,,,,,,,,,,,,,Germany,770,00:35:05.969,Pass,
,,,,,,,,,,,,,,,,,1.22584,,,,,,,,,,,,,3371fcbe-e940-4889-91ec-1650a334787d,1482,,,"[91.4, 61.5]",3788774,35,,,,,3.0198948,,Left Foot,,,,"[77.5, 63.2]",,Ground Pass,,14.003571,,,Matthias Ginter,8808.0,,,,,,1,From Throw In,Kai Havertz,8966.0,Right Wing,71,Germany,770,['a601112e-ec8f-4095-a0ea-a330030c5b39'],7,,,,,,,,,,,,,,,,,,,,Germany,770,00:35:07.434,Pass,
,,,,,,,,,,,,,,,,,1.491569,,,,,,,,,,,,,1e4d335d-bcd9-4fab-936b-e47292d50e8a,1485,,,"[77.9, 63.9]",3788774,35,,,,,0.5333497,,Right Foot,,,,"[96.7, 75.0]",,Ground Pass,,21.832315,,,Joshua Kimmich,5579.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,71,Germany,770,['293dc801-f9c4-42c1-a93d-2f696d65615d'],9,,,,,,,,,,,,,,,,,,,,Germany,770,00:35:09.722,Pass,
,,,,,,,,,,,,,,,,,1.507062,,,,,,,,,,,,,176d05de-7053-4136-a513-dfcfd2e2262d,1492,,,"[2.2, 4.7]",3788774,35,,,,,0.3533702,,Left Foot,,,,"[14.4, 9.2]",,Ground Pass,,13.003461,,,András Schäfer,42822.0,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Wing Back,72,Hungary,916,['0d392ec9-534b-4156-896c-e98885bd7d4f'],21,,,,,,,,,,,,,,,,,,,,Hungary,916,00:35:21.510,Pass,
,,,,,,,,,,,,,,,,,0.693357,,,,,,,,,,,,,459c716b-c6a3-49f5-9a62-ae56dc44a218,1496,,,"[15.2, 9.8]",3788774,35,,,,,-0.515549,,Right Foot,,,,"[21.2, 6.4]",,Low Pass,,6.8963757,,,Ádám Szalai,8407.0,,,,,,1,Regular Play,András Schäfer,42822.0,Left Center Midfield,72,Hungary,916,"['143a39e3-9eb9-4ba0-b8a4-a7528b0d40c7', 'aac3977c-00c2-47ff-9bba-24fbc98feadc']",23,,,,,,,,,,,,,,,,,,,,Hungary,916,00:35:23.329,Pass,True
,,,,,,,,,,,,,,,,,1.374775,,,,,,,,,,,,,43865c1d-bbaa-4c12-adc9-dd7a9385eea1,1503,,,"[25.9, 0.1]",3788774,35,,,,,0.24497867,,,,,,"[46.7, 5.3]",,High Pass,,21.44015,,,Ádám Szalai,8407.0,,,,,Throw-in,1,From Throw In,Attila Fiola,11268.0,Left Wing Back,73,Hungary,916,['2ead5843-9ce8-4d68-9ddb-29ea5460e7aa'],54,,,,,,,,,,,,,,,,,,,,Hungary,916,00:35:54.460,Pass,
,,,,,,,,,,,,,,,,,1.426732,,,,,,,,,,,,,8d5102b8-98f7-41ab-8997-9748d42d3e1e,1508,,,"[72.1, 74.4]",3788774,35,,,,,-0.83227736,,Right Foot,,,,"[91.4, 53.2]",,High Pass,,28.669321,Incomplete,,Leroy Sané,3053.0,,,,,Recovery,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,73,Hungary,916,"['df6262c8-abe4-4f06-97b1-d3f6897b7247', 'e3650066-b0e5-4c76-a10b-b68d3080e86b']",56,,,,,,,,,,,,,,,,,,,,Germany,770,00:35:56.977,Pass,
,,,,,,,,,,,,,,,,,1.446016,,,,,,,,,,,,,e6a9ab1c-197f-4e71-a7f2-3a1bcc345db3,1511,,,"[42.2, 20.7]",3788774,35,,,,,0.013604603,,Head,,,,"[56.9, 20.9]",,High Pass,,14.701361,,,Roland Sallai,19316.0,,,,,Recovery,1,From Throw In,László Kleinheisler,16502.0,Right Center Midfield,73,Hungary,916,['60eb4d9e-532a-4832-bb82-4d5d03f1311e'],59,,,,,,,,,,,,,,,,,,,,Hungary,916,00:35:59.559,Pass,
,,,,,,,,,,,,,,,,,2.29704,,,,,,,,,,,,,bec6d320-d754-4f1d-951f-13d49ec9b9e5,1514,,,"[56.9, 20.9]",3788774,36,,,,True,-1.19029,,,,,,"[62.3, 7.4]",,Low Pass,,14.539945,Incomplete,,Ádám Szalai,8407.0,,,,,,1,From Throw In,Roland Sallai,19316.0,Right Center Forward,73,Hungary,916,"['2326706c-9ec1-4df9-ba6b-26fd05524908', '8cfe2c65-3b45-4380-9d2c-dea5aa18310b', 'e3e9c276-b05e-4607-ba18-95ce1ad2e31d']",1,,,,,,,,,,,,,,,,,,,,Hungary,916,00:36:01.005,Pass,True
,,,,,,,,,,,,,,,,,2.533591,,,,,,,,,,,,,028e2977-af7f-4367-a6fc-814b1c342329,1518,,,"[55.9, 72.7]",3788774,36,,,,,-2.312598,,Left Foot,,,,"[27.4, 41.6]",,Ground Pass,,42.183647,,,Manuel Neuer,5570.0,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Center Back,74,Germany,770,['dc796525-56b9-4cab-98d1-3b95e4811105'],4,,,,,,,,,,,,,,,,,,,,Germany,770,00:36:04.329,Pass,
,,,,,,,,,,,,,,,,,4.106711,,,,,,,,,,,,,730ffef5-5e9f-4262-9e52-ebdc87eb5853,1521,,,"[27.4, 41.6]",3788774,36,,,,,-0.97646916,,Right Foot,,,,"[49.5, 8.9]",,Ground Pass,,39.46771,,,Robin Gosens,6985.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,74,Germany,770,['596e5570-68b4-4b12-9827-095667172520'],6,,,,,,,,,,,,,,,,,,,,Germany,770,00:36:06.902,Pass,
