50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.109723,,,,,,,,,,,,,21e577da-1d36-43a9-a682-741a9f11d464,1689,,,"[42.2, 18.1]",3788765,39,,,,,3.1415927,,Left Foot,,,,"[30.0, 18.1]",,Ground Pass,,12.2,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,83,Switzerland,773,"['0f7361ad-815c-417e-8454-400cf3c4dfaf', 'b41ba7d8-7bca-410c-adb6-305cce0f29e2']",5,,,,,,,,,,,,,,,,,Switzerland,773,00:39:05.207,Pass,True
,,,,,,,,,,,,,,,1.220344,,,,,,,,,,,,,bcbf43be-99a7-4a94-879e-9ac1fb55203d,1691,,,"[29.8, 18.1]",3788765,39,,,,,2.0555887,,Left Foot,,,,"[22.9, 31.2]",,Ground Pass,,14.80608,,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,83,Switzerland,773,['c0f973b4-159a-43a9-8601-15e500f6c049'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:39:06.317,Pass,
,,,,,,,,,,,,,,,2.349919,,,,,,,,,,,,,33919ddf-c862-4838-b79b-4aac72a8d5ac,1694,,,"[36.6, 50.2]",3788765,39,,,,,1.1684008,,Right Foot,,,,"[46.9, 74.4]",,Ground Pass,,26.30076,,,,Nico Elvedi,8814.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,83,Switzerland,773,['42bab593-6b6e-48f6-b4ae-834c81a57921'],11,,,,,,,,,,,,,,,,,Switzerland,773,00:39:11.238,Pass,
,,,,,,,,,,,,,,,4.140754,,,,,,,,,,,,,45185af8-8b2e-472e-acb1-6d7b0f49b289,1697,,,"[52.4, 78.0]",3788765,39,,,,,-0.4216555,,Right Foot,,,,"[101.0, 56.2]",,Ground Pass,,53.265373,,Incomplete,,Xherdan Shaqiri,3533.0,,,Through Ball,True,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,83,Switzerland,773,"['39f5f0dc-61c5-4ee9-81f5-7313133c289b', 'aaf78b85-08ec-432e-8a42-1a8adc71b3d0']",15,,,,,,,,,,,,,,,,,Switzerland,773,00:39:15.779,Pass,
,,,,,,,,,,,,,,,0.718441,,,,,,,,,,,,,39f5f0dc-61c5-4ee9-81f5-7313133c289b,1699,,,"[19.1, 23.9]",3788765,39,,,,,-0.9048271,,Right Foot,,,,"[25.7, 15.5]",,Ground Pass,,10.682696,,,,Caglar Söyüncü,8963.0,,,,,Recovery,1,Regular Play,Uğurcan Çakır,30357.0,Goalkeeper,84,Turkey,909,"['45185af8-8b2e-472e-acb1-6d7b0f49b289', '5790d3c4-09f1-40d5-8489-72a1c8b0aaf7']",19,,,,,,,,,,,,,,,,,Turkey,909,00:39:19.920,Pass,
,,,,,,,,,,,,,,,0.74783,,,,,,,,,,,,,0fa197b8-1887-4859-9567-abf5f39be3ff,1702,,,"[33.9, 17.3]",3788765,39,,,,,-0.12927501,,Left Foot,,,,"[43.9, 16.0]",,Ground Pass,,10.084146,,,,Kaan Ayhan,12293.0,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,84,Turkey,909,['837acea8-cbb3-4a68-96c5-b2e9dfb1494a'],24,,,,,,,,,,,,,,,,,Turkey,909,00:39:24.376,Pass,
,,,,,,,,,,,,,,,1.130449,,,,,,,,,,,,,a16ea30b-1b19-4fdd-b59b-142a10301415,1705,,,"[45.0, 16.4]",3788765,39,,,,,0.45479828,,Right Foot,,,,"[67.7, 27.5]",,Ground Pass,,25.268557,,,,Cengiz Ünder,6971.0,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Center Defensive Midfield,84,Turkey,909,['c9a73593-b565-4917-ae2c-17adb0b5b3a2'],26,,,,,,,,,,,,,,,,,Turkey,909,00:39:26.962,Pass,
,,,,,,,,,,,,,,,1.11651,,,,,,,,,,,,,f32bf1b6-e321-4241-a2d8-34320cb1cb9d,1708,,,"[68.9, 27.3]",3788765,39,,,,,2.5980053,,Left Foot,,,,"[55.0, 35.7]",,Ground Pass,,16.240997,,,,Ozan Tufan,11088.0,,,,,,1,Regular Play,Cengiz Ünder,6971.0,Right Midfield,84,Turkey,909,['6ed0820e-829a-4f95-a5ea-c00ae0835038'],28,,,,,,,,,,,,,,,,,Turkey,909,00:39:28.173,Pass,
,,,,,,,,,,,,,,,1.275117,,,,,,,,,,,,,46469d59-9fb6-484b-8ef0-580351f50357,1711,,,"[55.2, 39.5]",3788765,39,,,,,1.1667794,,Right Foot,,,,"[67.0, 67.1]",,Ground Pass,,30.016663,,,,Mehmet Zeki Çelik,10349.0,,,,,,1,Regular Play,Ozan Tufan,11088.0,Right Center Midfield,84,Turkey,909,['9d380bde-1477-43fb-918e-5bc0fb773069'],31,,,,,,,,,,,,,,,,,Turkey,909,00:39:31.518,Pass,
,,,,,,,,,,,,,,,3.096498,,,,,,,,,,,,,f8aa0398-fb0b-4d7a-b61f-bb660c8633f3,1715,,,"[64.7, 67.1]",3788765,39,,,,,-2.8333344,,Left Foot,,,,"[44.6, 60.7]",,Ground Pass,,21.094313,,,,Merih Demiral,23558.0,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,84,Turkey,909,"['313df95e-438c-49e1-8b34-ce196038d766', '79d92035-c96b-4897-9dac-00790b4a14bc']",34,,,,,,,,,,,,,,,,,Turkey,909,00:39:34.954,Pass,True
,,,,,,,,,,,,,,,0.607846,,,,,,,,,,,,,8158a1dd-57ad-4627-ab0c-c42947941bf9,1718,,,"[42.0, 60.3]",3788765,39,,,,,-0.9526521,,Right Foot,,,,"[48.4, 51.3]",,Ground Pass,,11.0435505,,,,Kaan Ayhan,12293.0,,,,,,1,Regular Play,Merih Demiral,23558.0,Right Center Back,84,Turkey,909,['7c704b11-1ea6-446f-86fe-09569a6e1d53'],39,,,,,,,,,,,,,,,,,Turkey,909,00:39:39.168,Pass,
,,,,,,,,,,,,,,,0.731387,,,,,,,,,,,,,ae6e3108-6002-47f0-b8ce-6c38fab5ae26,1721,,,"[48.4, 51.3]",3788765,39,,,,,1.1659045,,Right Foot,,,,"[51.4, 58.3]",,Ground Pass,,7.615773,,,,Ozan Tufan,11088.0,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Center Defensive Midfield,84,Turkey,909,['b8f572af-a17f-45a6-a5f5-50298379ef3d'],39,,,,,,,,,,,,,,,,,Turkey,909,00:39:39.896,Pass,
,,,,,,,,,,,,,,,1.278303,,,,,,,,,,,,,fecc2c46-e11b-45e5-aa81-0e7d4d9173af,1725,,,"[39.6, 42.1]",3788765,39,,,,,-0.622032,,Right Foot,,,,"[55.5, 30.7]",,Ground Pass,,19.564508,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Ozan Tufan,11088.0,Right Center Midfield,84,Turkey,909,['8bec728e-abb1-4bb6-abef-9ced975860c0'],43,,,,,,,,,,,,,,,,,Turkey,909,00:39:43.662,Pass,
,,,,,,,,,,,,,,,1.525252,,,,,,,,,,,,,2526232d-6944-4818-a587-4d1a0cd95086,1729,,,"[64.4, 19.8]",3788765,39,,,,,-0.7354398,,Right Foot,,,,"[83.3, 2.7]",,Ground Pass,,25.487644,,,,Mert Müldür,10826.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,84,Turkey,909,['2bca5634-c06f-453c-b8be-eb91b9ab5caa'],46,,,,,,,,,,,,,,,,,Turkey,909,00:39:46.934,Pass,
,,,,,,,,,,,,,,,0.739367,,,,,,,,,,,,,31558a05-5d93-45ec-b819-b86f2fbb8dcb,1732,,,"[84.6, 2.5]",3788765,39,,,,,2.858497,,Right Foot,,,,"[73.6, 5.7]",,Ground Pass,,11.456003,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Mert Müldür,10826.0,Left Back,84,Turkey,909,['49c3d8d2-d55f-47fb-a90d-107ac1bbf24f'],49,,,,,,,,,,,,,,,,,Turkey,909,00:39:49.986,Pass,
,,,,,,,,,,,,,,,0.882139,,,,,,,,,,,,,f2af87fd-8d99-4176-8784-8866befa57bf,1735,,,"[74.9, 13.8]",3788765,39,,,,,0.9353067,,Right Foot,,,,"[91.2, 35.9]",,Ground Pass,,27.460882,,Incomplete,,Burak Yılmaz,11086.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,84,Turkey,909,"['067020f0-118a-45fe-a6b3-2110f531e962', '0e51b9fb-54bb-4fb4-9ed1-149c8a0d212b']",54,,,,,,,,,,,,,,,,,Turkey,909,00:39:54.549,Pass,
,,,,,,,,,,,,,,,0.962384,,,,,,,,,,,,,c671679f-b3b5-45a1-8f98-33b43cc9833e,1740,,,"[38.3, 42.7]",3788765,39,,,,,1.4170887,,Right Foot,,,,"[40.5, 56.9]",,Ground Pass,,14.369412,,,,Breel-Donald Embolo,5545.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,85,Switzerland,773,"['54303477-11ad-4cfa-b9aa-3305d4fc5a8d', '687d7b72-ed50-4dd4-8351-193998d3a250']",58,,,,,,,,,,,,,,,,,Switzerland,773,00:39:58.418,Pass,True
,,,,,,,,,,,,,,,0.637019,,,,,,,,,,,,,88300ae2-9fac-4cc0-b5b9-e98cf6e00500,1742,,,"[40.5, 56.9]",3788765,39,,,,,-2.4534476,,Right Foot,,,,"[36.0, 53.2]",,Ground Pass,,5.8258047,,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,85,Switzerland,773,['12433214-b66a-45f0-8ac2-ef45ee550bd9'],59,,,,,,,,,,,,,,,,,Switzerland,773,00:39:59.380,Pass,
,,,,,,,,,,,,,,,0.745041,,,,,,,,,,,,,70d1b5ca-9676-4cde-8398-570bf4152357,1744,,,"[36.0, 53.2]",3788765,40,,,,,0.94897205,,Left Foot,,,,"[40.3, 59.2]",,Low Pass,,7.3817344,,,,Breel-Donald Embolo,5545.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,85,Switzerland,773,['a7f61932-031f-410e-ba43-9af3326c02d7'],0,,,,,,,,,,,,,,,,,Switzerland,773,00:40:00.017,Pass,
,,,,,,,,,,,,,,,1.043394,,,,,,,,,,,,,500c39a9-0a25-488d-b1c0-0e7a3c96a794,1749,,,"[45.8, 54.1]",3788765,40,,,,,-2.0063388,,Right Foot,,,,"[41.1, 44.0]",,Ground Pass,,11.1400175,,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,85,Switzerland,773,"['d97aedcf-cdda-4578-a36f-7f4daf21b8a2', 'dc7d410f-1b65-4e88-9d55-d76fe7779b90']",3,,,,,,,,,,,,,,,,,Switzerland,773,00:40:03.156,Pass,True
,,,,,,,,,,,,,,,1.271181,,,,,,,,,,,,,e5c11f95-fe55-4112-b460-c1eaa822b4e3,1753,,,"[43.5, 44.2]",3788765,40,,,,,2.3461947,,Right Foot,,,,"[33.6, 54.3]",,Ground Pass,,14.142842,,,,Nico Elvedi,8814.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,85,Switzerland,773,"['bd3b2529-ce3b-4811-8b37-71c6c43d9826', 'c9581054-f262-421f-b169-b602bffa76a8']",5,,,,,,,,,,,,,,,,,Switzerland,773,00:40:05.861,Pass,True
,,,,,,,,,,,,,,,1.933695,,,,,,,,,,,,,4d9e89ee-bab2-45f7-bbc9-22928bf07955,1756,,,"[33.6, 54.3]",3788765,40,,,,,1.4770548,,Right Foot,,,,"[34.7, 66.0]",,Ground Pass,,11.7515955,,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,85,Switzerland,773,['ab805b63-2fee-44dc-b5d8-5f3c0169f00e'],7,,,,,,,,,,,,,,,,,Switzerland,773,00:40:07.212,Pass,
,,,,,,,,,,,,,,,1.468617,,,,,,,,,,,,,213aab79-df3b-4932-a922-cc9bbd4e73ab,1759,,,"[34.7, 66.0]",3788765,40,,,,,0.07768764,,Right Foot,,,,"[51.4, 67.3]",,Ground Pass,,16.750523,,,,Xherdan Shaqiri,3533.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,85,Switzerland,773,['8148f3c8-c39b-490c-9d0a-35bff43d25bf'],9,,,,,,,,,,,,,,,,,Switzerland,773,00:40:09.189,Pass,
,,,,,,,,,,,,,,,1.878368,,,,,,,,,,,,,ebe717e6-682c-448e-832b-cc3ac88f2767,1762,,,"[55.2, 66.9]",3788765,40,,,,,-0.52045846,,Left Foot,,,,"[88.0, 48.1]",,High Pass,,37.80582,,Incomplete,,Haris Seferović,5543.0,,,Through Ball,True,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,85,Switzerland,773,"['373e00e1-d251-4a8d-ab2b-44ef5f7d2592', 'b69ef26f-41cf-4e1d-89c7-7a3d54567833']",12,,,,,,,,,,,,,,,,,Switzerland,773,00:40:12.541,Pass,
,,,,,,,,,,True,,,,,2.597354,,,,,,,,,,,,,373e00e1-d251-4a8d-ab2b-44ef5f7d2592,1764,,,"[32.1, 32.0]",3788765,40,,,,,-3.0742345,,Head,,,,"[6.9, 30.3]",,High Pass,,25.257277,,,,Uğurcan Çakır,30357.0,,,,,Interception,1,Regular Play,Merih Demiral,23558.0,Right Center Back,86,Turkey,909,"['ebe717e6-682c-448e-832b-cc3ac88f2767', 'fac11a97-cee8-48f9-914b-7a8f055b98df']",14,,,,,,,,,,,,,,,,,Turkey,909,00:40:14.419,Pass,
,,,,,,,,,,,,,,,1.316141,,,,,,,,,,,,,e3d001d3-0438-47d3-a571-bc35cbeaf34e,1766,,,"[7.3, 30.3]",3788765,40,,True,,,1.124281,,Keeper Arm,,,,"[19.7, 56.2]",,Ground Pass,,28.715326,,,,Mehmet Zeki Çelik,10349.0,,,,,,1,Regular Play,Uğurcan Çakır,30357.0,Goalkeeper,86,Turkey,909,['fd0cba65-e1b6-4bbe-8c35-f747a8da40a3'],20,,,,,,,,,,,,,,,,,Turkey,909,00:40:20.337,Pass,
,,,,,,,,,,,,,,,1.411899,,,,,,,,,,,,,39e8fdbb-5d9b-443e-ba00-d8099953afaa,1768,,,"[22.7, 57.3]",3788765,40,,,,,-0.73841083,,Right Foot,,,,"[39.4, 42.1]",,Ground Pass,,22.581629,,,,Kaan Ayhan,12293.0,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,86,Turkey,909,['50b31015-e1c0-493e-acb9-d7f20b1fdb94'],23,,,,,,,,,,,,,,,,,Turkey,909,00:40:23.124,Pass,
,,,,,,,,,,,,,,,1.022565,,,,,,,,,,,,,6dd30700-a03e-4dbd-b120-e9505aba6e54,1772,,,"[39.6, 43.8]",3788765,40,,,,,2.2308705,,Right Foot,,,,"[28.5, 58.1]",,Ground Pass,,18.102486,,,,Mehmet Zeki Çelik,10349.0,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Center Defensive Midfield,86,Turkey,909,"['11c031eb-d6b0-452a-9984-c40d19344ab2', '7efdbb9c-3ece-4d45-b92f-fab56fbad1d4']",24,,,,,,,,,,,,,,,,,Turkey,909,00:40:24.682,Pass,True
,,,,,,,,,,,,,,,0.89858,,,,,,,,,,,,,0ef951dc-eb08-4fac-a168-1582f0f6fb0a,1775,,,"[28.1, 58.8]",3788765,40,,,,,-0.1308274,,Right Foot,,,,"[43.3, 56.8]",,Ground Pass,,15.331015,,,,Kaan Ayhan,12293.0,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,86,Turkey,909,['20e90814-e649-44e2-b9cd-890dad0151cd'],26,,,,,,,,,,,,,,,,,Turkey,909,00:40:26.381,Pass,
,,,,,,,,,,,,,,,1.279219,,,,,,,,,,,,,6e3861af-67bc-48fe-988d-f296907448f0,1779,,,"[45.6, 59.0]",3788765,40,,,,,1.0158006,,Right Foot,,,,"[51.8, 69.0]",,Low Pass,,11.766053,,,,İrfan Can Kahveci,30311.0,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Center Defensive Midfield,86,Turkey,909,['00396bdf-1f3e-4c88-a71b-b06ad0a76d02'],28,,,,,,,,,,,,,,,,,Turkey,909,00:40:28.081,Pass,
,,,,,,,,,,,,,,,0.874027,,,,,,,,,,,,,d6a88ea7-dc9e-4db5-a50f-d0269ec394f2,1782,,,"[51.8, 69.0]",3788765,40,,,,,-1.0838971,,Left Foot,,,,"[57.2, 58.8]",,Low Pass,,11.54123,,Incomplete,,Kaan Ayhan,12293.0,,,,,,1,Regular Play,İrfan Can Kahveci,30311.0,Left Center Midfield,86,Turkey,909,"['0510a1a7-6402-4540-9603-d521d3584057', '509dee8d-464d-4aa2-953d-4c66401bf553']",29,,,,,,,,,,,,,,,,,Turkey,909,00:40:29.400,Pass,
,,,,,,,,,,,,,,,1.766443,,,,,,,,,,,,,509dee8d-464d-4aa2-953d-4c66401bf553,1785,,,"[62.9, 21.3]",3788765,40,,,,,1.3149878,,Right Foot,,,,"[64.6, 27.8]",,Ground Pass,,6.718631,,Incomplete,,Steven Zuber,5548.0,,,,,Recovery,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,86,Turkey,909,"['2b2b1ad0-6853-43ea-9806-0061f19c4014', '35bbcef1-6b9a-4fb3-be71-932bb11a1522', 'b410be22-bd5e-4622-9ccf-a825515a3fa6', 'd6a88ea7-dc9e-4db5-a50f-d0269ec394f2']",30,,,,,,,,,,,,,,,,,Switzerland,773,00:40:30.274,Pass,True
,,,,,,,,,,,,,,,0.990276,,,,,,,,,,,,,b410be22-bd5e-4622-9ccf-a825515a3fa6,1788,,,"[55.5, 52.3]",3788765,40,,,,,-2.0596488,,Left Foot,,,,"[48.0, 38.2]",,Ground Pass,,15.970598,,,,Ozan Tufan,11088.0,,,,,Interception,1,Regular Play,Cengiz Ünder,6971.0,Right Midfield,86,Turkey,909,"['509dee8d-464d-4aa2-953d-4c66401bf553', '86c13bf0-4db7-4d38-8bb7-758aa286a32e']",32,,,,,,,,,,,,,,,,,Turkey,909,00:40:32.040,Pass,
,,,,,,,,,,,,,,,0.882723,,,,,,,,,,,,,92b8e57b-f795-4023-b69c-2a7d4729b15e,1792,,,"[47.8, 39.3]",3788765,40,,,,,3.071532,,Right Foot,,,,"[36.4, 40.1]",,Ground Pass,,11.428036,,,,Merih Demiral,23558.0,,,,,,1,Regular Play,Ozan Tufan,11088.0,Right Center Midfield,86,Turkey,909,['23acc20a-1f11-43c1-acac-8025496a26a0'],35,,,,,,,,,,,,,,,,,Turkey,909,00:40:35.190,Pass,
,,,,,,,,,,,,,,,1.657298,,,,,,,,,,,,,4cde164f-bfe7-4a4a-96c9-e787a111677c,1795,,,"[36.4, 40.1]",3788765,40,,,,,-1.4089589,,Right Foot,,,,"[39.6, 20.5]",,Ground Pass,,19.859507,,,,Caglar Söyüncü,8963.0,,,,,,1,Regular Play,Merih Demiral,23558.0,Right Center Back,86,Turkey,909,['fc34d065-4c49-4087-9caa-a3d6852f50c5'],36,,,,,,,,,,,,,,,,,Turkey,909,00:40:36.272,Pass,
,,,,,,,,,,,,,,,1.12867,,,,,,,,,,,,,effc968d-2db2-4eea-927d-d44716a1ec84,1798,,,"[48.6, 22.2]",3788765,40,,,,,-0.5880026,,Right Foot,,,,"[62.1, 13.2]",,Ground Pass,,16.224981,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,86,Turkey,909,['81004407-56a7-421a-b9da-2de5532741a6'],42,,,,,,,,,,,,,,,,,Turkey,909,00:40:42.491,Pass,
,,,,,,,,,,,,,,,0.628165,,,,,,,,,,,,,de674226-c038-4335-96c1-74d5d9a424cb,1801,,,"[77.7, 17.5]",3788765,40,,,,,2.4867606,,Right Foot,,,,"[72.1, 21.8]",,Ground Pass,,7.0604534,,,,Kaan Ayhan,12293.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,86,Turkey,909,['e617684e-2520-4c3b-9303-5aadf4ba7cd8'],47,,,,,,,,,,,,,,,,,Turkey,909,00:40:47.226,Pass,
,,,,,,,,,,,,,,,1.260122,,,,,,,,,,,,,da3eaf04-d43c-4382-b105-0e906cd8096c,1804,,,"[75.8, 20.9]",3788765,40,,,,,-0.8695364,,Right Foot,,,,"[91.0, 2.9]",,Ground Pass,,23.559286,,,,Mert Müldür,10826.0,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Center Defensive Midfield,86,Turkey,909,['8d268e03-f330-4a15-a06f-03b34d48dc19'],48,,,,,,,,,,,,,,,,,Turkey,909,00:40:48.854,Pass,
,,,,,,,,,,,,,,,0.505211,,,,,,,,,,,,,10ee01ea-83c6-4757-b4ec-dc675239d93b,1807,,,"[91.0, 2.9]",3788765,40,,,,,2.3561945,,Right Foot,,,,"[88.0, 5.9]",,Ground Pass,,4.2426405,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Mert Müldür,10826.0,Left Back,86,Turkey,909,['27f5b614-509b-4fb4-a272-1685955b1e63'],52,,,,,,,,,,,,,,,,,Turkey,909,00:40:52.393,Pass,
,,,,,,,,,,,,,,,1.397836,,,,,,,,,,,,,e2101ba5-b32c-4f1f-865b-3761e34d95e9,1810,,,"[88.0, 5.9]",3788765,40,,,,,2.4631672,,Right Foot,,,,"[71.5, 19.2]",,Ground Pass,,21.192923,,,,Ozan Tufan,11088.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,86,Turkey,909,['9576db4e-48fc-4f5a-b2bb-4aa5893ee873'],55,,,,,,,,,,,,,,,,,Turkey,909,00:40:55.793,Pass,
,,,,,,,,,,,,,,,0.75971,,,,,,,,,,,,,a3b421c3-2b80-4495-a2d0-3c528e36a4ac,1813,,,"[74.7, 22.2]",3788765,40,,,,,1.0402384,,Right Foot,,,,"[83.5, 37.2]",,Ground Pass,,17.390802,,,,Cengiz Ünder,6971.0,,,,,,1,Regular Play,Ozan Tufan,11088.0,Right Center Midfield,86,Turkey,909,['bb3ecf31-db9a-4ae5-b928-8ee745347c90'],58,,,,,,,,,,,,,,,,,Turkey,909,00:40:58.833,Pass,
,,,,,,,,,,,,,,,1.505499,,,,,,,,,,,,,f9b61ccd-a0f7-407d-a365-a69356d1fd74,1817,,,"[83.9, 37.6]",3788765,40,,,,,2.6173334,,Left Foot,,,,"[69.2, 46.1]",,Ground Pass,,16.980577,,,,Merih Demiral,23558.0,,,,,,1,Regular Play,Cengiz Ünder,6971.0,Right Midfield,86,Turkey,909,"['0cffa53a-0d90-473a-a0f2-3b3d350f5e4d', '299da469-a06e-4c06-89ca-ba653c680d03']",59,,,,,,,,,,,,,,,,,Turkey,909,00:40:59.753,Pass,True
,,,,,,,,,,,,,,,1.145263,,,,,,,,,,,,,4aa6c135-3c77-4639-8d51-e10cdcb2cd68,1820,,,"[69.2, 45.9]",3788765,41,,,,,1.2884685,,Left Foot,,,,"[73.0, 59.0]",,Ground Pass,,13.640015,,,,Mehmet Zeki Çelik,10349.0,,,,,,1,Regular Play,Merih Demiral,23558.0,Right Center Back,86,Turkey,909,['d5ffbb0a-ff4b-46c3-8049-03cd607e33f0'],1,,,,,,,,,,,,,,,,,Turkey,909,00:41:01.459,Pass,
,,,,,,,,,,,,,,,1.013517,,,,,,,,,,,,,cc2d20b2-7529-4f36-aed1-69a249f1d11b,1824,,,"[76.6, 62.2]",3788765,41,,,,,0.76969266,,Right Foot,,,,"[86.3, 71.6]",,Ground Pass,,13.507405,,,,İrfan Can Kahveci,30311.0,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,86,Turkey,909,"['2729b060-63fa-4367-a89a-01d56cdc827c', 'f7e0cce3-fb1f-4aea-a308-867e449f1e1e']",3,,,,,,,,,,,,,,,,,Turkey,909,00:41:03.893,Pass,True
,,,,,,,,,,,,,,,0.626244,,,,,,,,,,,,,fb69eb3e-578b-4408-8945-66630b30dc77,1827,,,"[84.8, 60.7]",3788765,41,,,,,-0.80713385,,Left Foot,,,,"[89.3, 56.0]",,Ground Pass,,6.5069194,,,,Cengiz Ünder,6971.0,,,,,,1,Regular Play,İrfan Can Kahveci,30311.0,Left Center Midfield,86,Turkey,909,['5f53bdfa-1a3e-4e62-a976-59900f222527'],7,,,,,,,,,,,,,,,,,Turkey,909,00:41:07.422,Pass,
,,,,,,,,,,,,,,,0.500102,,,,,,,,,,,,,623f605e-82a8-4a19-a1a4-ead893882914,1830,,,"[89.3, 56.0]",3788765,41,,,,,3.1415927,,Right Foot,,,,"[85.0, 56.0]",,Ground Pass,,4.3,,,,İrfan Can Kahveci,30311.0,,,,,,1,Regular Play,Cengiz Ünder,6971.0,Right Midfield,86,Turkey,909,['7695454b-e183-4976-8b0d-a67b13b2380f'],8,,,,,,,,,,,,,,,,,Turkey,909,00:41:08.304,Pass,
,,,,,,,,,,,,,,,0.509988,,,,,,,,,,,,,56b1f4b7-370e-4605-85d2-7573bbc3b83c,1834,,,"[85.6, 56.0]",3788765,41,,,,,1.2220253,,Left Foot,,,,"[88.0, 62.6]",,Ground Pass,,7.02282,,,,Cengiz Ünder,6971.0,,,,,,1,Regular Play,İrfan Can Kahveci,30311.0,Left Center Midfield,86,Turkey,909,"['8769c760-b426-44f8-9997-830e39907cd9', 'e83e2894-1d04-46bf-b72b-10b3ddd25489']",9,,,,,,,,,,,,,,,,,Turkey,909,00:41:09.775,Pass,True
,,,,,,,,,,,,,,,0.885499,,,,,,,,,,,,,b401f636-4fa7-4277-a1f0-c02ac8ee4afe,1837,,,"[87.8, 61.8]",3788765,41,,,,,-1.4081435,,Left Foot,,,,"[91.0, 42.3]",,Ground Pass,,19.76082,,,,Kaan Ayhan,12293.0,,,,,,1,Regular Play,Cengiz Ünder,6971.0,Right Midfield,86,Turkey,909,['ffdd03af-04a3-433f-b08f-11c9ad6dfbc7'],12,,,,,,,,,,,,,,,,,Turkey,909,00:41:12.280,Pass,
