50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.412797,,,,,,,,,,,,,1f1d60aa-0ea1-459b-a455-cefb824a63d1,3123,,,"[64.3, 17.0]",3794685,72,,,,1.8659188,,Right Foot,,,"[56.7, 42.0]",,Ground Pass,,26.129677,,,,,Aleksandar Dragović,3969.0,,,,,,2,From Goal Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,152,Austria,915,['c12cf1f9-1063-4673-aeec-db097b8f3666'],31,,,,,,,,,,,,,,,,,,Austria,915,00:27:31.529,Pass,
,,,,,,,,,,,,,,,,,,1.046785,,,,,,,,,,,,,5cd36c82-8c46-4453-ae2b-b35c667f758c,3130,,,"[85.4, 49.6]",3794685,72,,,,1.276927,,Right Foot,,,"[92.3, 72.4]",,Ground Pass,,23.821209,,,,,Stefan Lainer,8779.0,,,,,,2,From Goal Kick,Aleksandar Dragović,3969.0,Right Center Back,152,Austria,915,['89fc0967-26a2-41ea-b27a-46408c5f88f6'],40,,,,,,,,,,,,,,,,,,Austria,915,00:27:40.888,Pass,
,,,,,,,,,,,,,,,,,,1.17984,,,,,,,,,,,,,13ca089b-3f43-4ea1-931f-316763abcd98,3133,,,"[92.3, 72.4]",3794685,72,,,,3.12808,,Right Foot,,,"[77.5, 72.6]",,Ground Pass,,14.801352,,,,,Christoph Baumgartner,24977.0,,,,,,2,From Goal Kick,Stefan Lainer,8779.0,Right Back,152,Austria,915,['0494c231-c9c1-487b-b9ca-76eb0b18d915'],42,,,,,,,,,,,,,,,,,,Austria,915,00:27:42.780,Pass,
,,,,,,,,,,,,,,,,,,1.025857,,,,,,,,,,,,,d369e84c-8df2-47eb-85cd-61802ac6765a,3136,,,"[71.1, 63.1]",3794685,72,,,,-1.0739856,,Right Foot,,,"[75.6, 54.8]",,Ground Pass,,9.441399,,,,,Florian Grillitsch,11396.0,,,,,,2,From Goal Kick,Christoph Baumgartner,24977.0,Left Wing,152,Austria,915,['580e1ae1-858e-41cb-bc7f-b66c85e41c9c'],47,,,,,,,,,,,,,,,,,,Austria,915,00:27:47.165,Pass,
,,,,,,,,,,,,,,,,,,1.274252,,,,,,,,,,,,,32ca6ea9-ed72-4715-bfc8-7b2ab9127078,3140,,,"[78.0, 51.3]",3794685,72,,,,-1.551191,,Right Foot,,,"[78.5, 25.8]",,Ground Pass,,25.504902,,,,,Marcel Sabitzer,8518.0,,,,,,2,From Goal Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,152,Austria,915,"['2ddc2d0e-6768-40d3-9cb3-30534039b1ca', 'eaf1072f-84e7-4867-9efe-39d814458376']",49,,,,,,,,,,,,,,,,,,Austria,915,00:27:49.471,Pass,True
,,,,,,,,,,,,,,,,,,1.295764,,,,,,,,,,,,,ce40a405-91e8-4ce0-9782-e852239e7e40,3146,,,"[83.0, 24.1]",3794685,73,,,,0.48281458,,Left Foot,,,"[107.8, 37.1]",,High Pass,,28.000713,,,Pass Offside,,Martin Hinteregger,8307.0,,,,,Free Kick,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,153,Austria,915,['cd27c65f-be78-4674-8d4d-2384bfed97e9'],32,,,,,,,,,,,,,,,,,,Austria,915,00:28:32.003,Pass,
,,,,,,,,,,,,,,,,,,2.896103,,,,,,,,,,,,,a253c95c-9486-4685-8bfd-92e7ff46e2d4,3148,,,"[4.6, 35.4]",3794685,75,True,,,0.021455934,,Right Foot,,,"[27.9, 35.9]",,Ground Pass,,23.305365,,,,,Leonardo Bonucci,7173.0,,,,,Free Kick,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,154,Italy,914,['b927233d-2ae5-4c9b-8b02-74c47c9a4477'],36,,,,,,,,,,,,,,,,,,Italy,914,00:30:36.914,Pass,
,,,,,,,,,,,,,,,,,,1.363722,,,,,,,,,,,,,d7d2c655-7205-4360-8b2b-5fdadc141567,3150,,,"[40.5, 41.9]",3794685,75,,,,0.98126704,,Left Foot,,,"[50.6, 57.0]",,Ground Pass,,18.166452,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,2,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,154,Italy,914,['a11e0550-ab64-4432-88a4-811d2f1fd671'],45,,,,,,,,,,,,,,,,,,Italy,914,00:30:45.115,Pass,
,,,,,,,,,,,,,,,,,,1.716756,,,,,,,,,,,,,985aa70c-fdbc-4df4-a49b-1bb644e1583e,3153,,,"[55.2, 58.0]",3794685,75,,,,0.96299434,,Right Foot,,,"[68.0, 76.4]",,Ground Pass,,22.414282,,,,,Giovanni Di Lorenzo,11514.0,,,,,,2,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,154,Italy,914,['9f564451-2a2b-4dd4-bf64-21a66801d609'],47,,,,,,,,,,,,,,,,,,Italy,914,00:30:47.701,Pass,
,,,,,,,,,,,,,,,,,,1.007001,,,,,,,,,,,,,171f2a74-2d2f-4861-96d8-50bd465c5f91,3156,,,"[82.9, 76.7]",3794685,75,,,,-0.6202495,,Right Foot,,,"[91.3, 70.7]",,Ground Pass,,10.32279,,,,,Matteo Pessina,11601.0,,,,,,2,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,154,Italy,914,['9927d6f3-a882-4932-a748-2671b341c1df'],51,,,,,,,,,,,,,,,,,,Italy,914,00:30:51.296,Pass,
,,,,,,,,,,,,,,,,,,2.278685,,,,,,,,,,,,,fd3231d2-a62b-401c-9171-14b5fda2b1f1,3158,,,"[91.3, 70.7]",3794685,75,,,,2.9345567,,Left Foot,,,"[69.4, 75.3]",,Ground Pass,,22.377892,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,2,From Free Kick,Matteo Pessina,11601.0,Right Center Midfield,154,Italy,914,['ea18133e-c0b1-4100-b7d7-2cea9eb71962'],52,,,,,,,,,,,,,,,,,,Italy,914,00:30:52.303,Pass,
,,,,,,,,,,,,,,,,,,2.190655,,,,,,,,,,,,,e62e391b-ec5f-45bf-8411-759956d2f1e5,3161,,,"[58.0, 75.1]",3794685,75,,,,-2.0694492,,Right Foot,,,"[41.5, 44.8]",,Ground Pass,,34.501305,,,,,Leonardo Bonucci,7173.0,,,,,,2,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,154,Italy,914,['7123fa1b-4029-4264-bcf7-22dca9d0ab50'],56,,,,,,,,,,,,,,,,,,Italy,914,00:30:56.031,Pass,
,,,,,,,,,,,,,,,,,,1.518803,,,,,,,,,,,,,bccb434e-6c57-4e00-b2b2-6b86af35d2ea,3164,,,"[41.0, 42.6]",3794685,75,,,,-0.8850668,,Right Foot,,,"[57.2, 22.8]",,Ground Pass,,25.582808,,,,,Francesco Acerbi,7119.0,,,,,,2,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,154,Italy,914,['295a73be-6c31-4021-8b88-dc2e5afa64e5'],59,,,,,,,,,,,,,,,,,,Italy,914,00:30:59.756,Pass,
,,,,,,,,,,,,,,,,,,1.182869,,,,,,,,,,,,,e522fef6-7837-4147-ba56-b77d5aa50e4e,3167,,,"[62.8, 20.3]",3794685,76,,,,1.3854483,,Left Foot,,,"[64.0, 26.7]",,Ground Pass,,6.511528,,,,,Manuel Locatelli,7038.0,,,,,,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,154,Italy,914,['7633d948-09cb-4fac-bc48-e65a030f1bfc'],4,,,,,,,,,,,,,,,,,,Italy,914,00:31:04.709,Pass,
,,,,,,,,,,,,,,,,,,1.1461,,,,,,,,,,,,,e0958506-13b2-4ca1-a4a5-73ddb9e2ffa4,3170,,,"[65.4, 25.7]",3794685,76,,,,-1.6362764,,Right Foot,,,"[64.6, 13.5]",,Ground Pass,,12.226201,,,,,Francesco Acerbi,7119.0,,,,,,2,From Free Kick,Manuel Locatelli,7038.0,Left Center Midfield,154,Italy,914,['b1cd8443-0abc-406b-b90a-1ab82ca10b4a'],6,,,,,,,,,,,,,,,,,,Italy,914,00:31:06.463,Pass,
,,,,,,,,,,,,,,,,,,1.297051,,,,,,,,,,,,,0ed24526-8fae-4776-ab63-b99da967837b,3173,,,"[64.3, 13.7]",3794685,76,,,,1.735945,,Left Foot,,,"[63.2, 20.3]",,Ground Pass,,6.6910386,,,,,Manuel Locatelli,7038.0,,,,,,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,154,Italy,914,['5f93253a-5a97-49fb-bb2f-4b10c49c8b1d'],8,,,,,,,,,,,,,,,,,,Italy,914,00:31:08.725,Pass,
,,,,,,,,,,,,,,,,,,2.471879,,,,,,,,,,,,,e989f5be-19b9-4d13-9a11-9a8a8a9e44b3,3176,,,"[62.9, 20.3]",3794685,76,,,,2.6823828,,Right Foot,,,"[35.8, 33.7]",,Ground Pass,,30.231937,,,,,Leonardo Bonucci,7173.0,,,,,,2,From Free Kick,Manuel Locatelli,7038.0,Left Center Midfield,154,Italy,914,['d9379af9-6324-4154-a76a-456af2b25b17'],10,,,,,,,,,,,,,,,,,,Italy,914,00:31:10.328,Pass,
,,,,,,,,,,,,,,,,,,1.95306,,,,,,,,,,,,,16681746-ce2a-4e56-b4d1-49613b9abd74,3179,,,"[35.5, 39.7]",3794685,76,,,,1.2882414,,Right Foot,,,"[44.5, 70.7]",,Low Pass,,32.280025,,,,,Giovanni Di Lorenzo,11514.0,,,,,,2,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,154,Italy,914,['48e46eeb-2187-4a11-be11-833a1f0526cd'],14,,,,,,,,,,,,,,,,,,Italy,914,00:31:14.597,Pass,
,,,,,,,,,,,,,,,,,,1.744643,,,,,,,,,,,,,a1ea2c81-b6cc-4030-866b-5edbb26de57e,3182,,,"[47.6, 71.5]",3794685,76,,,,0.19648398,,Right Foot,,,"[68.7, 75.7]",,Ground Pass,,21.513948,,,,,Matteo Pessina,11601.0,,,,,,2,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,154,Italy,914,['474da4a9-b076-4252-a9cb-4377e0e2ea5e'],18,,,,,,,,,,,,,,,,,,Italy,914,00:31:18.610,Pass,
,,,,,,,,,,,,,,,,,,1.368743,,,,,,,,,,,,,92bd5b91-6e09-46e1-b609-84ba7e2f7fd9,3188,,,"[71.6, 80.0]",3794685,76,,,,-0.5097687,,,,,"[84.3, 72.9]",,High Pass,,14.549914,,,,,Domenico Berardi,7131.0,,,,,Throw-in,2,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,155,Italy,914,['63b34b96-aa24-47cb-b9f6-6600478dbe94'],35,,,,,,,,,,,,,,,,,,Italy,914,00:31:35.846,Pass,
,,,,,,,,,,,,,,,,,,0.893865,,,,,,,,,,,,,f27c045b-afe3-4de2-a35c-82aa62b0e9bf,3190,,,"[84.3, 72.9]",3794685,76,,,,-0.6921443,,Head,,,"[91.9, 66.6]",,Low Pass,,9.871676,,,Incomplete,,Ciro Immobile,7788.0,,,,,,2,From Throw In,Domenico Berardi,7131.0,Right Wing,155,Italy,914,"['7a20ae12-2e76-4ff7-9cd4-bd7ded75714a', 'c8957c73-2f32-4a23-aabf-bb23b06fc131']",37,,,,,,,,,,,,,,,,,,Italy,914,00:31:37.215,Pass,
,,,,,,,,,,,,,,,,,,2.633876,,,,,,,,,,,,,17681e05-8a3a-48e9-8033-5158dd12f534,3195,,,"[28.4, 13.5]",3794685,76,,,,2.3680704,,Right Foot,,,"[7.1, 34.3]",,Ground Pass,,29.771296,,,,,Daniel Bachmann,21532.0,,,,,,2,From Throw In,Martin Hinteregger,8307.0,Left Center Back,155,Italy,914,"['232a3498-87bb-4c20-89ea-6be308d44ddc', '4585bb89-e38b-4e89-81b4-b6fdf97d9a5d']",39,,,,,,,,,,,,,,,,,,Austria,915,00:31:39.080,Pass,True
,,,,,,,,,,,,,,,,,,3.115066,,,,,,,,,,,,,5d4cab9a-5839-4044-ad4e-50ea26f167e5,3198,,,"[7.9, 34.1]",3794685,76,,,,0.20884393,,Left Foot,,,"[56.5, 44.4]",,High Pass,,49.679474,,,Incomplete,,,,,,,,,2,From Throw In,Daniel Bachmann,21532.0,Goalkeeper,155,Italy,914,"['550f201c-7f2d-4ce4-ada5-5d1984bb404a', 'b61acc34-a637-4ab4-b2fe-84f05f09001f']",41,,,,,,,,,,,,,,,,,,Austria,915,00:31:41.714,Pass,True
,,,,,,,,,,,,,,,,,,2.36743,,,,,,,,,,,,,550f201c-7f2d-4ce4-ada5-5d1984bb404a,3199,,,"[63.6, 35.7]",3794685,76,,,,3.0365124,,Other,,,"[38.0, 38.4]",,Low Pass,,25.74199,,,,,Francesco Acerbi,7119.0,,,,,Recovery,2,From Throw In,Leonardo Spinazzola,8286.0,Left Back,155,Italy,914,"['3479c947-f775-4c36-bc79-27dace45b404', '5d4cab9a-5839-4044-ad4e-50ea26f167e5']",44,,,,,,,,,,,,,,,,,,Italy,914,00:31:44.829,Pass,
,,,,,,,,,,,,,,,,,,1.681809,,,,,,,,,,,,,a6f7a1e6-618a-4638-8b64-a27f32c1fe0e,3201,,,"[35.8, 38.1]",3794685,76,,,,2.886892,,Right Foot,,,"[18.9, 42.5]",,Ground Pass,,17.46339,,,,,Gianluigi Donnarumma,7036.0,,,,,,2,From Throw In,Francesco Acerbi,7119.0,Left Center Back,155,Italy,914,['6a3f5bee-fd29-4be7-a0f4-cbbb62592eb3'],47,,,,,,,,,,,,,,,,,,Italy,914,00:31:47.197,Pass,
,,,,,,,,,,,,,,,,,,1.565903,,,,,,,,,,,,,b15509fa-68d5-428f-9da3-50963e1b781a,3204,,,"[18.9, 42.5]",3794685,76,,,,-0.72600865,,Right Foot,,,"[28.7, 33.8]",,Ground Pass,,13.104579,,,,,Francesco Acerbi,7119.0,,,,,,2,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,155,Italy,914,['6ebcf624-b0eb-47c3-b226-cf52c905c870'],49,,,,,,,,,,,,,,,,,,Italy,914,00:31:49.710,Pass,
,,,,,,,,,,,,,,,,,,1.437387,,,,,,,,,,,,,1d2e5a37-4ad9-47e0-8bba-6911a6ca16ca,3207,,,"[28.7, 33.8]",3794685,76,,,,-0.3349823,,Left Foot,,,"[44.5, 28.3]",,Ground Pass,,16.729914,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,2,From Throw In,Francesco Acerbi,7119.0,Left Center Back,155,Italy,914,['b88a0c7f-d87a-4b54-a54a-4517ec657b2c'],52,,,,,,,,,,,,,,,,,,Italy,914,00:31:52.382,Pass,
,,,,,,,,,,,,,,,,,,2.375116,,,,,,,,,,,,,d74149ab-b6d8-4b0e-99f2-81a479ca360d,3210,,,"[44.0, 28.3]",3794685,76,,,,1.5948302,,Right Foot,,,"[43.5, 49.1]",,Ground Pass,,20.80601,,,,,Leonardo Bonucci,7173.0,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,155,Italy,914,['667e4799-ecbb-47c6-a25c-a0016f390bb3'],55,,,,,,,,,,,,,,,,,,Italy,914,00:31:55.810,Pass,
,,,,,,,,,,,,,,,,,,4.770102,,,,,,,,,,,,,1bab902e-9a77-4469-a591-e396ff7bc9c8,3213,,,"[49.0, 50.2]",3794685,76,,,,-0.46443316,,Right Foot,,,"[99.9, 24.7]",,High Pass,,56.93031,,,Incomplete,,Lorenzo Insigne,7037.0,,,,,,2,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,155,Italy,914,"['3acd4bbb-f021-451b-82b0-768003a4ffcc', '4ee13f93-d4cb-4f17-b0f4-0681650fd5c5']",59,,,,,,,,,,,,,,,,,,Italy,914,00:31:59.913,Pass,
,,,,,,,,,,,,,,,,,,3.358401,,,,,,,,,,,,,7113af28-613b-4674-b207-a8fbef97a06f,3216,,,"[61.4, 23.7]",3794685,77,,,,-0.41350028,,Left Foot,,,"[104.7, 4.7]",,High Pass,,47.2852,,,Incomplete,,,,,,,,Recovery,2,From Throw In,Francesco Acerbi,7119.0,Left Center Back,155,Italy,914,['b8fc14aa-62ac-45ca-88c9-c8fec5f63284'],6,,,,,,,,,,,,,,,,,,Italy,914,00:32:06.470,Pass,
,,,,,,,,,,,,,,,,,,1.090379,,,,,,,,,,,,,ca1d108e-d8e5-41d8-9315-7ce5838adc37,3219,,,"[17.2, 80.0]",3794685,77,,,,-0.38909724,,,,,"[27.2, 75.9]",,Low Pass,,10.807867,,,,,Marko Arnautović,3325.0,,,,,Throw-in,2,From Throw In,Stefan Lainer,8779.0,Right Back,156,Austria,915,['53a047ac-a213-4a52-b703-55d02d66bf27'],28,,,,,,,,,,,,,,,,,,Austria,915,00:32:28.135,Pass,
,,,,,,,,,,,,,,,,,,1.37247,,,,,,,,,,,,,943c51c8-2ea8-475b-ac01-597be9f9439d,3225,,,"[33.7, 80.0]",3794685,77,,,,-0.21277896,,,,,"[49.9, 76.5]",,High Pass,,16.573774,,,,,Marko Arnautović,3325.0,,,,,Throw-in,2,From Throw In,Stefan Lainer,8779.0,Right Back,157,Austria,915,['c70c9058-d849-416e-9ed4-7954c373c92a'],41,,,,,,,,,,,,,,,,,,Austria,915,00:32:41.820,Pass,
,,,,,,,,,,,,,,,,,,0.726901,,,,,,,,,,,,,ba4fb8f1-f934-4b00-98ec-6c5e5b2ddc68,3227,,,"[49.9, 76.5]",3794685,77,,,True,-0.42456138,,,,,"[57.2, 73.2]",,High Pass,,8.011242,,,Incomplete,,Konrad Laimer,8506.0,,,,,,2,From Throw In,Marko Arnautović,3325.0,Center Forward,157,Austria,915,"['2db4b36f-a4e9-47d3-b49b-a64e6c20eb2b', '8ea6d363-07f0-4616-9355-d2332d5faf50', 'e4d643e0-cec6-4183-a0f5-dc43ac5754ea']",43,,,,,,,,,,,,,,,,,,Austria,915,00:32:43.784,Pass,True
,,,,,,,,,,,True,,,,,,,1.360829,,,,,,,,,,,,,e4d643e0-cec6-4183-a0f5-dc43ac5754ea,3231,,,"[62.9, 6.9]",3794685,77,,,True,0.3453008,,,,,"[76.8, 11.9]",,High Pass,,14.771933,,,,,Lorenzo Insigne,7037.0,,,,,Interception,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,158,Italy,914,"['1a51d029-8bcb-4704-93b5-831570efa628', 'ba4fb8f1-f934-4b00-98ec-6c5e5b2ddc68', 'c1ecd130-7323-423c-9276-0c4c903319b4']",44,,,,,,,,,,,,,,,,,,Italy,914,00:32:44.511,Pass,True
,,,,,,,,,,,,,,,,,,1.354452,,,,,,,,,,,,,317927de-a73f-4f8b-8552-d57da01af7be,3233,,,"[76.8, 11.9]",3794685,77,,,,1.0906214,,Head,,,"[81.8, 21.5]",,High Pass,,10.824047,,,Incomplete,,Ciro Immobile,7788.0,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,158,Italy,914,"['0f342ef0-487b-4caf-a2f3-119d499d6cac', '5c10764a-118f-4699-8d72-83c984c9e337']",45,,,,,,,,,,,,,,,,,,Italy,914,00:32:45.871,Pass,
,,,,,,,,,,,,,,,,,,1.209723,,,,,,,,,,,,,74fa65c9-f5b7-4e3d-b943-bdbd5da33038,3241,,,"[80.1, 15.7]",3794685,77,,,,0.6004398,,Right Foot,,,"[98.5, 28.3]",,High Pass,,22.300673,,,Pass Offside,,Lorenzo Insigne,7037.0,,,Through Ball,True,,2,Regular Play,Manuel Locatelli,7038.0,Left Center Midfield,158,Italy,914,['ca3bad9c-6248-48fc-a490-34cb31f00d37'],49,,,,,,,,,,,,,,,,,,Italy,914,00:32:49.872,Pass,
,,,,,,,,,,,,,,,,,,2.313613,,,,,,,,,,,,,3210a2a1-8fa6-4b71-b090-f1fa388751fa,3243,,,"[21.6, 51.8]",3794685,78,True,,,0.05258306,,Right Foot,,,"[33.0, 52.4]",,Ground Pass,,11.415778,,,,,Florian Grillitsch,11396.0,,,,,Free Kick,2,From Free Kick,Daniel Bachmann,21532.0,Goalkeeper,159,Austria,915,['a30a3002-eb66-4366-a86e-32f8f4aa1376'],7,,,,,,,,,,,,,,,,,,Austria,915,00:33:07.074,Pass,
,,,,,,,,,,,,,,,,,,2.630279,,,,,,,,,,,,,fc6799cd-d7ba-44d9-ab28-1aca75d9fb0a,3245,,,"[33.0, 52.4]",3794685,78,True,,,-1.8074813,,Right Foot,,,"[28.2, 32.5]",,Ground Pass,,20.47071,,,,,Martin Hinteregger,8307.0,,,,,,2,From Free Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,159,Austria,915,['606345f5-dc82-481b-9ef1-d70bf0c869d7'],9,,,,,,,,,,,,,,,,,,Austria,915,00:33:09.446,Pass,
,,,,,,,,,,,,,,,,,,1.287194,,,,,,,,,,,,,21744cdf-3223-4818-a2b6-bbfea8fa9f9d,3247,,,"[33.6, 26.9]",3794685,78,,,,-0.99302876,,Left Foot,,,"[48.4, 4.2]",,Ground Pass,,27.098524,,,,,David Olatukunbo Alaba,8220.0,,,,,,2,From Free Kick,Martin Hinteregger,8307.0,Left Center Back,159,Austria,915,['1c8547f0-d17a-482d-bd74-1400e0c8e48b'],13,,,,,,,,,,,,,,,,,,Austria,915,00:33:13.076,Pass,
,,,,,,,,,,,,,,,,,,1.210698,,,,,,,,,,,,,eef18a45-ba7f-4bf7-b1d4-0a4a4bd9f258,3250,,,"[48.4, 4.2]",3794685,78,,,,-0.08506554,,Left Foot,,,"[61.3, 3.1]",,Ground Pass,,12.946815,,,,,Christoph Baumgartner,24977.0,,,,,,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Back,159,Austria,915,['9fe6290e-b4f0-492e-ab97-d4e5a3db1c9b'],15,,,,,,,,,,,,,,,,,,Austria,915,00:33:15.483,Pass,
,,,,,,,,,,,,,,,,,,2.338795,,,,,,,,,,,,,1a05be71-6718-4f64-ba7b-9f6a649fc2b2,3255,,,"[53.0, 80.0]",3794685,78,True,,,-2.406153,,,,,"[46.7, 74.3]",,Low Pass,,8.495881,,,,,Jorge Luiz Frello Filho,7024.0,,,,,Throw-in,2,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,160,Italy,914,['3e3a90d9-3424-4d42-97c0-89f15fb88c1d'],21,,,,,,,,,,,,,,,,,,Italy,914,00:33:21.351,Pass,
,,,,,,,,,,,,,,,,,,1.239254,,,,,,,,,,,,,c104a40a-3ba2-452a-ad69-58dce609bf44,3257,,,"[40.2, 69.0]",3794685,78,,,,2.6746447,,Right Foot,,,"[28.1, 75.1]",,Ground Pass,,13.550646,,,,,Leonardo Bonucci,7173.0,,,,,,2,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,160,Italy,914,['63e2adb1-91b0-490c-890a-f83360276d89'],24,,,,,,,,,,,,,,,,,,Italy,914,00:33:24.150,Pass,
,,,,,,,,,,,,,,,,,,2.063943,,,,,,,,,,,,,d602db54-66bc-4d77-bb74-0c5b9463d0d7,3260,,,"[28.1, 75.1]",3794685,78,,,,-0.47272646,,Right Foot,,,"[58.8, 59.4]",,High Pass,,34.48159,,,,,Ciro Immobile,7788.0,,,,,,2,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,160,Italy,914,['70242391-5f2d-4167-baa8-d56fe0a6e12f'],26,,,,,,,,,,,,,,,,,,Italy,914,00:33:26.327,Pass,
,,,,,,,,,,,,,,,,,,1.18141,,,,,,,,,,,,,1007d0b5-5fa3-4c93-b27a-0217acf829d0,3264,,,"[56.4, 64.1]",3794685,78,,,,-2.7744188,,Left Foot,,,"[48.6, 61.1]",,Ground Pass,,8.357033,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,2,From Throw In,Ciro Immobile,7788.0,Center Forward,160,Italy,914,"['2d8c08aa-3e37-4d5c-81c5-7a9bc47137bd', '95a63523-1ed1-4722-9a94-84cf593f921a']",30,,,,,,,,,,,,,,,,,,Italy,914,00:33:30.259,Pass,True
,,,,,,,,,,,,,,,,,,0.982041,,,,,,,,,,,,,c0a1afb8-57c0-4d14-9e6f-412ccf50b5e2,3270,,,"[65.2, 20.7]",3794685,78,,,,0.4789136,,Left Foot,,,"[75.6, 26.1]",,High Pass,,11.718362,,,,,Christoph Baumgartner,24977.0,,,,,Recovery,2,Regular Play,Xaver Schlager,8769.0,Right Defensive Midfield,161,Austria,915,"['084c7443-6212-4fbb-a6c2-b0a7a9fcdcb6', 'f2b29a08-7580-4b69-bacd-2fb009656b31']",32,,,,,,,,,,,,,,,,,,Austria,915,00:33:32.895,Pass,True
,,,,,,,,,,,,,,,,,,0.775894,,,,,,,,,,,,,f7b68a1a-e9c0-40d7-b0aa-3fd4ce037ed8,3274,,,"[96.6, 29.7]",3794685,78,,,,-1.1880528,,Right Foot,,,"[99.7, 22.0]",,Ground Pass,,8.300602,,,,,Marcel Sabitzer,8518.0,,,,,,2,Regular Play,Christoph Baumgartner,24977.0,Left Wing,161,Austria,915,"['33cc491d-2e42-435c-855e-0a0cf7d272c0', '9ad1ac12-44b3-49cd-8e7c-fcf711300708']",37,,,,,,,,,,,,,,,,,,Austria,915,00:33:37.631,Pass,True
,,,,,,,,,,,,,,,,,,1.085782,,,,,,,,,,,,,c5cd195b-c22b-4ffc-820f-2e68e2a51dac,3278,,,"[92.0, 16.0]",3794685,78,,,,2.5851886,,Right Foot,,,"[83.8, 21.1]",,Ground Pass,,9.656604,,,,,Florian Grillitsch,11396.0,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,161,Austria,915,['d5045d04-f41b-4c4d-8346-4b4d64b53bc6'],41,,,,,,,,,,,,,,,,,,Austria,915,00:33:41.326,Pass,
,,,,,,,,,,,,,,,,,,1.139301,,,,,,,,,,,,,a1a59428-2fc6-449f-a151-637fa2630a0c,3282,,,"[83.8, 21.7]",3794685,78,,,,-1.3644724,,Right Foot,,,"[87.4, 4.5]",,Ground Pass,,17.572706,,,,,David Olatukunbo Alaba,8220.0,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,161,Austria,915,"['7cd55743-c41e-4da2-b6c9-6011e22dff2e', 'f504eaa6-d6bc-44a8-be41-ec23fc1faac1']",42,,,,,,,,,,,,,,,,,,Austria,915,00:33:42.855,Pass,True
