50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.107052,,,,,,,,,,,,,,a5f500b4-0a1e-473c-b421-49fcabfaa9f6,612,,"[53.6, 0.1]",3788760,17,,,,,1.6017941,,,,,"[53.2, 13.0]",,High Pass,,12.9062,,,,Luka Modrić,5463.0,,,,,Throw-in,1,From Throw In,Joško Gvardiol,33018.0,Left Back,33,Croatia,785,['e567c087-ab32-4eee-86b7-0de79e64f151'],22,,,,,,,,,,,,,,,,,,Croatia,785,00:17:22.410,Pass,
,,,,,,,,,,,,,,0.548779,,,,,,,,,,,,,,85c2a1f5-005d-46c5-9fe4-5296ed86aaad,614,,"[53.2, 12.3]",3788760,17,,,,,-1.2679114,,Head,,,"[55.2, 5.9]",,Low Pass,,6.7052217,,Incomplete,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,33,Croatia,785,"['63ae3a40-764a-410e-94ac-f691a8892797', '6d0ba2c4-6350-4adc-8dd4-6f21a661d6f1']",23,,,,,,,,,,,,,,,,,,Croatia,785,00:17:23.517,Pass,
,,,,,,,,,,,,,,1.501763,,,,,,,,,,,,,,ef436420-95b7-43f3-bfd8-b895500501e0,619,,"[67.6, 70.6]",3788760,17,,,,,-1.6020361,,Right Foot,,,"[67.0, 51.4]",,Ground Pass,,19.209373,,,,Vladimír Darida,8579.0,,,,,,1,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,34,Czech Republic,912,"['1bac975a-1d0b-4501-9088-cdf4e51ec980', '64bd3368-5d9d-4de9-ac18-7b793f2edc23']",25,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:25.382,Pass,True
,,,,,,,,,,,,,,1.661187,,,,,,,,,,,,,,8d09089c-e97e-44e2-a950-8e5004a5a1d2,622,,"[70.2, 45.4]",3788760,17,,,,,-1.59936,,Right Foot,,,"[69.6, 24.4]",,Ground Pass,,21.00857,,,,Jan Bořil,4875.0,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,34,Czech Republic,912,['0be73530-4c9c-46e5-8349-a971620260e5'],27,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:27.439,Pass,
,,,,,,,,,,,,,,1.2459,,,,,,,,,,,,,,decccbfe-6b64-4aea-9dde-992a966d3f06,625,,"[85.5, 22.4]",3788760,17,,,,,1.0530145,,Right Foot,,,"[90.0, 30.3]",,Ground Pass,,9.091755,,,,Vladimír Darida,8579.0,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,34,Czech Republic,912,['64c162c1-1ac8-451f-9179-abc14e9003cb'],30,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:30.657,Pass,
,,,,,,,,,,,,,,1.655329,,,,,,,,,,,,,,24adf209-c77d-499e-a76c-47bdcd9b6289,630,,"[100.2, 27.9]",3788760,17,,,,,-0.82109725,,Right Foot,,,"[108.3, 19.2]",,Ground Pass,,11.886968,,,,Jakub Jankto,8095.0,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,34,Czech Republic,912,['e9c9ee3f-3096-4f81-b1f2-b8ae53205407'],33,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:33.539,Pass,
,,,,,,,,,,,,,,1.535102,,,,,,,,,,,,,,85cf52c9-df6f-4b1a-bcdb-6fb9f9e1054d,633,,"[108.3, 19.2]",3788760,17,,,,,1.4264582,,Left Foot,True,,"[113.3, 53.6]",,Ground Pass,,34.761475,,,,Vladimír Coufal,16570.0,,,,,,1,Regular Play,Jakub Jankto,8095.0,Left Wing,34,Czech Republic,912,['15174ca5-9545-4a71-bba7-15a0f6440ce1'],35,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:35.234,Pass,
,,,,,,,,,,,,,,0.580455,,,,,,,,,,,,,,89974bcd-149b-4e29-bab8-97714157e03d,636,,"[113.5, 52.7]",3788760,17,,,,,-1.8507462,53f01ac0-88ad-4e99-b784-723603e5d76f,Right Foot,,,"[111.2, 44.7]",,Ground Pass,,8.324061,,,,Patrik Schick,7044.0,True,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,34,Czech Republic,912,['e1db5097-c748-4534-8959-c452b050ca31'],37,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:37.249,Pass,
,,,,,,,,,,,,,,2.683263,,,,,,,,,,,,,,c01f1961-69b7-46be-8bd5-5bfbcd592e0d,644,,"[15.7, 40.5]",3788760,17,,,,,0.5644719,,Drop Kick,,,"[64.5, 71.4]",,High Pass,,57.76028,,Incomplete,,Ivan Perišić,5474.0,,,,,,1,From Keeper,Dominik Livaković,16531.0,Goalkeeper,35,Croatia,785,"['309409eb-f824-4548-8656-3b948426df0e', 'a3f88dc1-a5d7-4690-b294-85748108f7df']",44,,,,,,,,,,,,,,,,,,Croatia,785,00:17:44.414,Pass,
,,,,,,,,,,,,,,2.668611,,,,,,,,,,,,,,8e45868a-0908-4f6e-ba67-67485a1f9f03,648,,"[56.5, 7.5]",3788760,17,,,,,-0.24330921,,Right Foot,,,"[70.6, 4.0]",,Ground Pass,,14.5279045,,,,Jan Bořil,4875.0,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,36,Czech Republic,912,['fe0c9aad-3fa9-432f-b541-83c220521009'],47,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:47.446,Pass,
,,,,,,,,,,,,,,1.247813,,,,,,,,,,,,,,51fe7ecd-8735-40b7-bc42-ea923258ede2,652,,"[70.7, 4.2]",3788760,17,,,,,-0.07805339,,Right Foot,,,"[88.6, 2.8]",,Ground Pass,,17.954664,,,,Jakub Jankto,8095.0,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,36,Czech Republic,912,['cbfbfea4-f068-43d7-8e26-f016c2a323ca'],50,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:50.315,Pass,
,,,,,,,,,,,,,,2.853321,,,,,,,,,,,,,,fd594bf5-947b-41c2-ac1f-ec099146e48f,656,,"[91.5, 3.8]",3788760,17,,,,,0.41424605,,Left Foot,,,"[117.2, 15.1]",,Ground Pass,,28.074543,,,,Tomáš Souček,4870.0,,,,,,1,Regular Play,Jakub Jankto,8095.0,Left Wing,36,Czech Republic,912,"['85aa1f9d-2599-46a7-883e-8d227258738e', 'cf53ea93-0d5c-42a5-98ef-5b018a79d87f']",51,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:51.994,Pass,True
,,,,,,,,,,,,,,0.100895,,,,,,,,,,,,,,fe4ce26a-4d61-4bb4-817c-d4d36a1513f7,661,,"[118.1, 12.7]",3788760,17,,,,,1.735945,,Left Foot,,,"[117.9, 13.9]",,Ground Pass,,1.2165525,,Incomplete,,,,,,,,,1,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,36,Czech Republic,912,"['8b693be7-d76e-459f-a867-331311f582bc', 'c3d0d8a7-f9af-484a-b1dd-c3ecfcfd9712']",54,,,,,,,,,,,,,,,,,,Czech Republic,912,00:17:54.888,Pass,True
,,,,,,,,,,,,,,3.634234,,,,,,,,,,,,,,e1b54526-f759-459c-aea2-9d17eaecbbbc,664,,"[7.0, 44.1]",3788760,18,,,,,0.5349551,,Right Foot,,,"[61.0, 76.1]",,High Pass,,62.76942,,Incomplete,,Ivan Perišić,5474.0,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,37,Croatia,785,"['63009ceb-da62-4305-98e8-febad941daa1', '97f0887b-886e-4466-a430-cb880e4ba9cc']",28,,,,,,,,,,,,,,,,,,Croatia,785,00:18:28.192,Pass,
,,,,,,,,,,,,,,1.506994,,,,,,,,,,,,,,dda09a6b-091a-41f4-8482-abda5d497925,671,,"[81.7, 1.2]",3788760,18,,,,,2.973497,,Right Foot,,,"[65.2, 4.0]",,Ground Pass,,16.73589,,,,Jan Bořil,4875.0,,,,,,1,Regular Play,Jakub Jankto,8095.0,Left Wing,38,Czech Republic,912,"['9da4679c-7871-484e-9a2d-a000ce788655', 'dc6764d1-9e9a-4db0-8d35-1422ad572017']",36,,,,,,,,,,,,,,,,,,Czech Republic,912,00:18:36.724,Pass,True
,,,,,,,,,,,,,,1.664962,,,,,,,,,,,,,,7ab09833-f508-400e-b013-ed63113793ff,675,,"[64.5, 3.1]",3788760,18,,,,,2.7610862,,Left Foot,,,"[45.5, 10.7]",,Ground Pass,,20.463627,,,,Tomáš Kalas,13197.0,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,38,Czech Republic,912,"['99e77048-7762-4e0a-bd3f-ff05a1b59553', 'b87a707e-8cd2-4216-9835-16ecb9c3b668']",40,,,,,,,,,,,,,,,,,,Czech Republic,912,00:18:40.273,Pass,True
,,,,,,,,,,,,,,5.056124,,,,,,,,,,,,,,6a87dbc4-2814-46b8-a5fc-ca95c0ecc7d2,678,,"[46.3, 11.7]",3788760,18,,,,,0.6029222,,Right Foot,,,"[119.8, 62.3]",,High Pass,,89.23346,,Out,,Vladimír Coufal,16570.0,,True,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,38,Czech Republic,912,['998f8118-025e-4e0b-a78c-a44bcec277d4'],47,,,,,,,,,,,,,,,,,,Czech Republic,912,00:18:47.186,Pass,
,,,,,,,,,,,,,,1.686331,,,,,,,,,,,,,,b4229364-0e77-449f-9f22-54c9b8f0f8cf,680,,"[7.0, 36.1]",3788760,18,,True,,,1.4854428,,Right Foot,,,"[8.6, 54.8]",,Ground Pass,,18.768324,,,,Dejan Lovren,3471.0,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,39,Croatia,785,['926c41ba-d9b0-46ef-837f-5a19bc76ab83'],57,,,,,,,,,,,,,,,,,,Croatia,785,00:18:57.160,Pass,
,,,,,,,,,,,,,,0.809533,,,,,,,,,,,,,,4ca4266e-1c0c-46d7-b8bd-376cb8fd261b,683,,"[10.7, 51.0]",3788760,19,,,,,-0.36906898,,Left Foot,,,"[21.3, 46.9]",,Ground Pass,,11.365298,,,,Luka Modrić,5463.0,,,,,,1,From Goal Kick,Dejan Lovren,3471.0,Right Center Back,39,Croatia,785,['ffaae750-90aa-4941-99c3-5aa6fbde9b23'],0,,,,,,,,,,,,,,,,,,Croatia,785,00:19:00.651,Pass,
,,,,,,,,,,,,,,1.164612,,,,,,,,,,,,,,33500653-b0ad-4ef3-b50c-fde46a1bb228,686,,"[20.4, 41.1]",3788760,19,,,,,-1.7902269,,Right Foot,,,"[17.3, 27.2]",,Ground Pass,,14.241488,,,,Domagoj Vida,5468.0,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,39,Croatia,785,['3e59a42b-e2e0-4749-b12f-67976b748670'],2,,,,,,,,,,,,,,,,,,Croatia,785,00:19:02.227,Pass,
,,,,,,,,,,,,,,1.725651,,,,,,,,,,,,,,3ce31ced-a660-48a9-807a-57bbfbdd8d79,689,,"[22.0, 19.9]",3788760,19,,,,,0.33351472,,Left Foot,,,"[47.4, 28.7]",,Ground Pass,,26.88122,,,,Mateo Kovačić,5456.0,,,,,,1,From Goal Kick,Domagoj Vida,5468.0,Left Center Back,39,Croatia,785,['c59a9c6c-611f-45f1-9694-06a2accca2b6'],4,,,,,,,,,,,,,,,,,,Croatia,785,00:19:04.671,Pass,
,,,,,,,,,,,,,,3.729598,,,,,,,,,,,,,,183bf7c1-5b4e-4e7d-993f-2c73130baf0a,692,,"[54.3, 30.9]",3788760,19,,,,,-0.38345373,,Right Foot,,,"[95.2, 14.4]",,Ground Pass,,44.102833,,Incomplete,,Ante Rebić,5465.0,,,,,,1,From Goal Kick,Mateo Kovačić,5456.0,Left Center Midfield,39,Croatia,785,"['0ad38686-31a0-4b01-9cc0-ac2e18de56ef', 'ac3c7dc5-8496-4d50-b63b-1602ad56a5e3']",7,,,,,,,,,,,,,,,,,,Croatia,785,00:19:07.294,Pass,
,,,,,,,,,,,,,,1.668502,,,,,,,,,,,,,,e16da3cf-1fc5-4315-92ec-1115d5999116,696,,"[24.7, 65.5]",3788760,19,,,,,-0.8491415,,Right Foot,,,"[35.7, 53.0]",,Ground Pass,,16.650826,,,,Tomáš Souček,4870.0,,,,,,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,40,Czech Republic,912,['fc96755e-f29c-406d-9606-ac0d7f8d66aa'],12,,,,,,,,,,,,,,,,,,Czech Republic,912,00:19:12.217,Pass,
,,,,,,,,,,,,,,2.58179,,,,,,,,,,,,,,d805d42b-aa45-4bdd-a8b8-9cdb80fda6c1,700,,"[36.2, 64.5]",3788760,19,,,,,-1.8700427,,Right Foot,,,"[27.5, 36.3]",,Ground Pass,,29.511522,,,,Ondrej Celustka,30328.0,,,,,,1,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,40,Czech Republic,912,['ca2b379c-3982-4343-beee-53738dc76702'],21,,,,,,,,,,,,,,,,,,Czech Republic,912,00:19:21.364,Pass,
,,,,,,,,,,,,,,2.574843,,,,,,,,,,,,,,47d77263-c1ff-44c0-a872-bb8bdb67650a,703,,"[31.5, 34.3]",3788760,19,,,,,-1.1994274,,Right Foot,,,"[43.3, 4.0]",,Ground Pass,,32.516613,,,,Tomáš Kalas,13197.0,,,,,,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,40,Czech Republic,912,['e177e19c-a30f-4d2e-beff-1126e4594385'],25,,,,,,,,,,,,,,,,,,Czech Republic,912,00:19:25.545,Pass,
,,,,,,,,,,,,,,1.874586,,,,,,,,,,,,,,e1d075d1-88c2-479b-9df5-cc7b80f65ba1,706,,"[43.3, 4.0]",3788760,19,,,,,1.9198749,,Right Foot,,,"[33.8, 30.1]",,Ground Pass,,27.77517,,,,Ondrej Celustka,30328.0,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,40,Czech Republic,912,['dc53e9a4-7181-469d-8cb3-b43b95e987ca'],28,,,,,,,,,,,,,,,,,,Czech Republic,912,00:19:28.473,Pass,
,,,,,,,,,,,,,,1.123583,,,,,,,,,,,,,,736c4139-9803-4e59-8c3e-99e6addc7a0d,710,,"[31.7, 37.4]",3788760,19,,,,,1.5778633,,Right Foot,,,"[31.5, 65.7]",,Ground Pass,,28.300707,,,,Tomáš Souček,4870.0,,,,,,1,Regular Play,Ondrej Celustka,30328.0,Right Center Back,40,Czech Republic,912,"['0c98fc00-c011-437d-84e1-a15897c929a7', '99a790c9-32de-42fd-a65e-569c040fab3d']",32,,,,,,,,,,,,,,,,,,Czech Republic,912,00:19:32.598,Pass,True
,,,,,,,,,,,,,,1.498405,,,,,,,,,,,,,,6691a87b-0eda-41a2-a784-3eb4e214de3d,714,,"[29.0, 72.2]",3788760,19,,,,,0.34447393,,Right Foot,,,"[42.1, 76.9]",,Ground Pass,,13.917615,,,,Vladimír Coufal,16570.0,,,,,,1,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,40,Czech Republic,912,"['1faa01aa-4989-4b82-843d-8a0fddaa5558', '9ceef04d-289d-4251-ad2a-8f89cd0e9a90']",34,,,,,,,,,,,,,,,,,,Czech Republic,912,00:19:34.654,Pass,True
,,,,,,,,,,,,,,1.361985,,,,,,,,,,,,,,ec52b221-2a3d-4684-8748-e4422cf559b3,718,,"[39.2, 76.9]",3788760,19,,,,,-0.9932372,,Right Foot,,,"[45.0, 68.0]",,Ground Pass,,10.623088,,,,Tomáš Souček,4870.0,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,40,Czech Republic,912,"['42720b78-7bb0-4f1b-8166-0b600a005568', '8cbb6cdf-a382-4b4a-83af-bd0d8a033ccd']",36,,,,,,,,,,,,,,,,,,Czech Republic,912,00:19:36.874,Pass,True
,,,,,,,,,,,,,,4.338541,,,,,,,,,,,,,,889b2af2-d51f-458f-aa92-63259b8420a1,721,,"[50.0, 66.3]",3788760,19,,,,,-0.13937818,,Right Foot,,,"[105.6, 58.5]",,High Pass,,56.144455,,Pass Offside,,Lukáš Masopust,16472.0,,,Through Ball,True,,1,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,40,Czech Republic,912,['34342e4b-fea0-4820-a2f6-4d31a346e13f'],39,,,,,,,,,,,,,,,,,,Czech Republic,912,00:19:39.369,Pass,
,,,,,,,,,,,,,,1.335252,,,,,,,,,,,,,,01c6c091-9095-405b-b78e-347b5ca64863,723,,"[15.1, 22.9]",3788760,20,,,,,-0.98279375,,Right Foot,,,"[17.3, 19.6]",,Ground Pass,,3.9661064,,,,Domagoj Vida,5468.0,,,,,Free Kick,1,From Free Kick,Dominik Livaković,16531.0,Goalkeeper,41,Croatia,785,['44f716b6-7ca6-473b-9455-f61ca58c6cd9'],8,,,,,,,,,,,,,,,,,,Croatia,785,00:20:08.379,Pass,
,,,,,,,,,,,,,,1.378227,,,,,,,,,,,,,,b00b9195-2fb6-4c2a-9e7e-8e969738fa24,726,,"[20.6, 22.1]",3788760,20,,,,,1.1071488,,Right Foot,,,"[30.6, 42.1]",,Ground Pass,,22.36068,,,,Luka Modrić,5463.0,,,,,,1,From Free Kick,Domagoj Vida,5468.0,Left Center Back,41,Croatia,785,['e9abd958-549e-40df-ae6a-f128aec20e80'],12,,,,,,,,,,,,,,,,,,Croatia,785,00:20:12.869,Pass,
,,,,,,,,,,,,,,1.236907,,,,,,,,,,,,,,4710ed12-2322-4640-be85-048b41506ba0,729,,"[29.7, 42.1]",3788760,20,,,,,2.4643846,,Right Foot,,,"[14.9, 54.0]",,Ground Pass,,18.990788,,,,Dejan Lovren,3471.0,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,41,Croatia,785,['23800193-1e92-4c0c-a185-430e96cfd180'],14,,,,,,,,,,,,,,,,,,Croatia,785,00:20:14.367,Pass,
,,,,,,,,,,,,,,1.829742,,,,,,,,,,,,,,6b1a5b79-4828-4a99-9611-f3bc0337cde4,732,,"[15.1, 54.2]",3788760,20,,,,,0.26403695,,Right Foot,,,"[49.5, 63.5]",,High Pass,,35.634956,,,,Andrej Kramarić,5460.0,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,41,Croatia,785,['5f132aac-b672-4f32-af83-c8fd6dd5d93c'],16,,,,,,,,,,,,,,,,,,Croatia,785,00:20:16.501,Pass,
,,,,,,,,,,,,,,0.993492,,,,,,,,,,,,,,b0bf238c-8cf7-4f7b-8702-86814d79546a,736,,"[49.7, 64.2]",3788760,20,,,,,2.753274,,Left Foot,,,"[36.5, 69.6]",,Low Pass,,14.261837,,,,Luka Modrić,5463.0,,,,,,1,From Free Kick,Andrej Kramarić,5460.0,Center Attacking Midfield,41,Croatia,785,"['087117dd-b01f-44cd-a103-6865ebbef6fe', '0902ae27-4931-40cf-951d-65c5f29df19d']",18,,,,,,,,,,,,,,,,,,Croatia,785,00:20:18.397,Pass,True
,,,,,,,,,,,,,,1.782061,,,,,,,,,,,,,,65eb8e66-b959-41c9-a23c-bb5253a16ad0,739,,"[48.3, 63.7]",3788760,20,,,,,0.1538891,,Left Foot,,,"[78.6, 68.4]",,Ground Pass,,30.662355,,Incomplete,,Andrej Kramarić,5460.0,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,41,Croatia,785,"['2f758a5f-609e-43c3-956f-f22d18ccfed3', '718f6487-6ff9-47a2-8c3f-783f59dca565']",20,,,,,,,,,,,,,,,,,,Croatia,785,00:20:20.611,Pass,
,,,,,,,,,True,,,,,2.667547,,,,,,,,,,,,,,2f758a5f-609e-43c3-956f-f22d18ccfed3,741,,"[41.5, 11.7]",3788760,20,,,,,2.4398434,,Right Foot,,,"[15.0, 34.1]",,Ground Pass,,34.69885,,,,Tomáš Vaclík,11541.0,,,,,Interception,1,Regular Play,Jan Bořil,4875.0,Left Back,42,Czech Republic,912,"['1e0a5021-08e0-4125-a760-bf643171f002', '65eb8e66-b959-41c9-a23c-bb5253a16ad0']",22,,,,,,,,,,,,,,,,,,Czech Republic,912,00:20:22.393,Pass,
,,,,,,,,,,,,,,0.160343,,,,,,,,,,,,,,5e3343c7-c6a2-4996-803a-0f5bd90c0a76,744,,"[14.8, 34.4]",3788760,20,,,,,-0.27094686,,Right Foot,,,"[16.6, 33.9]",,Low Pass,,1.8681542,,Incomplete,,,,,,,,,1,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,42,Czech Republic,912,['caa6e247-30c7-4d6d-ab25-6f828e7ecc7d'],25,,,,,,,,,,,,,,,,,,Czech Republic,912,00:20:25.060,Pass,
,,,,,,,,,,,,,,2.10741,,,,,,,,,,,,,,0a19be35-3bc1-4ffd-85ff-b646ee1d0f60,747,,"[6.0, 36.0]",3788760,21,,,,,-0.6043055,,Right Foot,,,"[18.6, 27.3]",,Ground Pass,,15.31176,,,,Tomáš Kalas,13197.0,,,,,Goal Kick,1,From Goal Kick,Tomáš Vaclík,11541.0,Goalkeeper,43,Czech Republic,912,['3e2b442f-0577-451a-85c4-8035630210d5'],8,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:08.697,Pass,
,,,,,,,,,,,,,,0.737612,,,,,,,,,,,,,,da59d284-0b43-4e46-b5c6-3fbcc96412c7,750,,"[18.8, 26.8]",3788760,21,,,,,0.25877088,,Right Foot,,,"[29.0, 29.5]",,Ground Pass,,10.551303,,,,Tomáš Holeš,16469.0,,,,,,1,From Goal Kick,Tomáš Kalas,13197.0,Left Center Back,43,Czech Republic,912,['649ff3f5-dbe2-4ebe-a027-bfce836953f4'],10,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:10.845,Pass,
,,,,,,,,,,,,,,1.404734,,,,,,,,,,,,,,4081f237-671d-4975-ae5b-bdcd472cb67f,754,,"[43.7, 24.8]",3788760,21,,,,,-2.1902227,,Right Foot,,,"[35.5, 13.3]",,Ground Pass,,14.124093,,,,Tomáš Kalas,13197.0,,,,,,1,From Goal Kick,Tomáš Holeš,16469.0,Right Center Midfield,43,Czech Republic,912,"['3a135619-ce88-44f4-a705-d9742f570383', '6c56c881-e0b3-4252-9915-9e45166ea7b7']",16,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:16.211,Pass,True
,,,,,,,,,,,,,,1.372763,,,,,,,,,,,,,,881629d7-beb2-420c-9f40-45475ddafc02,758,,"[35.7, 12.9]",3788760,21,,,,,0.37459803,,Right Foot,,,"[47.4, 17.5]",,Ground Pass,,12.571794,,,,Tomáš Holeš,16469.0,,,,,,1,From Goal Kick,Tomáš Kalas,13197.0,Left Center Back,43,Czech Republic,912,"['322f57e0-e160-4cff-a702-c1c2383b49d7', 'e62bf205-7a25-474b-8ca4-9b079e0578eb']",17,,,,,,,,,,,,,,,,,,Czech Republic,912,00:21:17.656,Pass,True
,,,,,,,,,,,,,,1.044612,,,,,,,,,,,,,,260a681f-7ccb-4e47-9b97-67dfffa3a26f,765,,"[27.9, 61.1]",3788760,21,,,,,0.4395236,,Right Foot,,,"[43.0, 68.2]",,Ground Pass,,16.685923,,,,Ivan Perišić,5474.0,,,,,Recovery,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,44,Croatia,785,['84e63ac3-e548-41f2-bdac-86202c203390'],25,,,,,,,,,,,,,,,,,,Croatia,785,00:21:25.415,Pass,
,,,,,,,,,,,,,,0.826479,,,,,,,,,,,,,,05e8deee-94a5-46fb-b313-65d921c02d64,768,,"[49.7, 71.5]",3788760,21,,,,,0.4497596,,Right Foot,,,"[64.2, 78.5]",,Ground Pass,,16.101242,,,,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Ivan Perišić,5474.0,Right Wing,44,Croatia,785,['66efb5fa-5f4d-4958-8aa6-f5c815587f6c'],28,,,,,,,,,,,,,,,,,,Croatia,785,00:21:28.030,Pass,
,,,,,,,,,,,,,,2.952508,,,,,,,,,,,,,,b8d34f9a-74d1-425a-bc66-446ae5a1c75d,774,,"[62.7, 77.7]",3788760,21,,,,,-1.5919199,,Right Foot,,,"[61.2, 6.7]",,High Pass,,71.01585,,,,Joško Gvardiol,33018.0,,True,,,Free Kick,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,45,Croatia,785,['e65d32ea-fb07-4feb-bbfb-63cded361050'],45,,,,,,,,,,,,,,,,,,Croatia,785,00:21:45.824,Pass,
,,,,,,,,,,,,,,1.98244,,,,,,,,,,,,,,3b5a774c-fcf5-4e7b-a884-1496c7209308,777,,"[76.8, 7.7]",3788760,21,,,,,0.29414415,,Left Foot,,,"[107.5, 17.0]",,Low Pass,,32.077717,,,,Josip Brekalo,8946.0,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Back,45,Croatia,785,['5fe571ef-82f7-4471-bad0-558d4c2a2c79'],51,,,,,,,,,,,,,,,,,,Croatia,785,00:21:51.465,Pass,
,,,,,,,,,,,,,,0.986337,,,,,,,,,,,,,,8417db88-466c-41f1-a593-76c78bf61d4c,780,,"[110.1, 12.1]",3788760,21,,,,,1.3197936,,Right Foot,,,"[112.1, 19.9]",,Ground Pass,,8.052329,,Incomplete,,Joško Gvardiol,33018.0,,,,,,1,From Free Kick,Josip Brekalo,8946.0,Left Wing,45,Croatia,785,"['00e10e10-d865-4cec-982d-4a4f8a80a88a', '88ec89fb-c944-420d-b288-3035972dc973']",54,,,,,,,,,,,,,,,,,,Croatia,785,00:21:54.832,Pass,
,,,,,,,,,,,,,,1.505692,,,,,,,,,,,,,,bc3e0ee3-9e07-4143-abf8-d86eaca5b031,784,,"[120.0, 0.1]",3788760,22,,,,,1.8227516,,Right Foot,,,"[114.8, 20.3]",,Ground Pass,,20.858572,,,,Andrej Kramarić,5460.0,,,,,Corner,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,46,Croatia,785,['cce80f64-d40d-4602-b94d-36002fa85095'],40,,,,,,,,,,,,,,,,,,Croatia,785,00:22:40.859,Pass,
,,,,,,,,,,,,,,1.104467,,,,,,,,,,,,,,aadd4e20-96f2-4c4c-b05c-8db47ea2cbd9,787,,"[114.8, 20.5]",3788760,22,,,,,-2.0210218,,Right Foot,,,"[109.0, 8.5]",,Ground Pass,,13.328166,,,,Luka Modrić,5463.0,,,,,,1,From Corner,Andrej Kramarić,5460.0,Center Attacking Midfield,46,Croatia,785,['0f4f9eb9-50d3-4510-961c-e4ce0d747714'],42,,,,,,,,,,,,,,,,,,Croatia,785,00:22:42.365,Pass,
