50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.175432,,,,,,,,,,,,,,c342ec4c-37dd-4177-985a-cd92e95cd61d,3057,,,"[72.1, 21.4]",3788752,75,,,,2.1313615,,Left Foot,,,"[63.5, 35.1]",,Ground Pass,,16.175598,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Goal Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,176,Portugal,780,['9326777a-f1cc-480f-a232-b08a8f812e7a'],5,,,,,,,,,,,,,,,,,Portugal,780,00:30:05.057,Pass,
,,,,,,,,,,,,,,,,,,,1.672551,,,,,,,,,,,,,,75aa5a68-427d-40e9-a2e4-b9000fc328b2,3060,,,"[72.3, 41.3]",3788752,75,,,,2.1484258,,Right Foot,,,"[65.0, 52.5]",,Ground Pass,,13.368994,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,From Goal Kick,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,176,Portugal,780,['2b486449-95cc-4619-8681-fcec1762d316'],9,,,,,,,,,,,,,,,,,Portugal,780,00:30:09.413,Pass,
,,,,,,,,,,,,,,,,,,,1.611662,,,,,,,,,,,,,,102aaadc-ccc4-45eb-861b-7dc2d822e68a,3063,,,"[65.0, 53.3]",3788752,75,,,,-1.710721,,Right Foot,,,"[62.0, 32.0]",,Ground Pass,,21.510231,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,2,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,176,Portugal,780,['d025023c-d1ec-4060-84fd-bf4aa54ec518'],14,,,,,,,,,,,,,,,,,Portugal,780,00:30:14.311,Pass,
,,,,,,,,,,,,,,,,,,,0.938977,,,,,,,,,,,,,,f5d6d0df-1265-4bb8-90de-74fc824fdd81,3066,,,"[68.6, 34.0]",3788752,75,,,,0.81260234,,Right Foot,,,"[82.9, 49.1]",,Low Pass,,20.796635,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Goal Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,176,Portugal,780,['f8b76097-ebb1-429f-8340-391ba734b906'],19,,,,,,,,,,,,,,,,,Portugal,780,00:30:19.548,Pass,
,,,,,,,,,,,,,,,,,,,0.748776,,,,,,,,,,,,,,581c7c29-7c59-4972-96d0-f2793a03e648,3070,,,"[81.5, 49.7]",3788752,75,,,,-1.6075445,,Left Foot,,,"[81.0, 36.1]",,Ground Pass,,13.609188,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,176,Portugal,780,['b9e1c7a3-32f8-4280-850f-4528ac962c45'],21,,,,,,,,,,,,,,,,,Portugal,780,00:30:21.558,Pass,
,,,,,,,,,,,,,,,,,,,0.868442,,,,,,,,,,,,,,03dc4933-46bf-4d4a-9f8f-aaef07882a19,3073,,,"[82.0, 34.9]",3788752,75,,,,-0.3686959,,Right Foot,,,"[90.8, 31.5]",,Ground Pass,,9.433981,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,From Goal Kick,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,176,Portugal,780,['81b91d70-bb6f-43ee-bff2-83e9ebe35cbb'],23,,,,,,,,,,,,,,,,,Portugal,780,00:30:23.570,Pass,
,,,,,,,,,,,,,,,,,,,1.402612,,,,,,,,,,,,,,5413b4b7-b8b0-45cc-9ec0-ff1294bf6701,3076,,,"[90.8, 31.5]",3788752,75,,,,0.8826514,,Right Foot,,,"[105.6, 49.5]",,High Pass,,23.303219,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,Through Ball,True,,2,From Goal Kick,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,176,Portugal,780,['0ec601ef-92be-4857-8d94-391331477853'],25,,,,,,,,,,,,,,,,,Portugal,780,00:30:25.419,Pass,
,,,,,,,,,,,,,,,,,,,2.13138,,,,,,,,,,,,,,d5737577-30b2-4535-af57-05d38f48f286,3081,,,"[11.0, 33.4]",3788752,75,True,,,1.4088798,,Keeper Arm,,,"[15.1, 58.5]",,Low Pass,,25.432655,,,,,Endre Botka,31887.0,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,177,Hungary,916,['2d976c66-e943-403e-bdce-539a4f31a0d1'],46,,,,,,,,,,,,,,,,,Hungary,916,00:30:46.567,Pass,
,,,,,,,,,,,,,,,,,,,4.236803,,,,,,,,,,,,,,5a6595a3-38d9-43fb-a76f-7c6f514df9b3,3083,,,"[23.4, 72.2]",3788752,75,True,,,0.11385524,,Right Foot,,,"[68.0, 77.3]",,High Pass,,44.890644,,,,,Loïc Négo,16741.0,,,,,,2,Regular Play,Endre Botka,31887.0,Right Center Back,177,Hungary,916,['6936db52-a282-4301-a099-43a2eea68e43'],48,,,,,,,,,,,,,,,,,Hungary,916,00:30:48.909,Pass,
,,,,,,,,,,,,,,,,,,,2.293163,,,,,,,,,,,,,,d2253fcf-68dc-499d-9f57-89a4845c3505,3091,,,"[77.4, 76.3]",3788752,77,,,,-0.7853982,,Left Foot,,,"[112.0, 41.7]",,High Pass,,48.93179,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Gergő Lovrencsics,10794.0,Right Wing Back,178,Hungary,916,['6d2c1346-bd5a-46ac-bdff-8f4bb53bd9b6'],25,,,,,,,,,,,,,,,,,Hungary,916,00:32:25.427,Pass,
,,,,,,,,,,,,,,,,,,,1.294212,,,,,,,,,,,,,,b4eb6598-4f82-4bb5-9f4b-113660dab87b,3093,,,"[96.6, 54.8]",3788752,77,,,,-1.013672,,Head,,,"[104.2, 42.6]",,High Pass,,14.373587,,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Loïc Négo,16741.0,Left Center Midfield,178,Hungary,916,['86f7895f-916f-452f-81de-a5056954b1bc'],29,,,,,,,,,,,,,,,,,Hungary,916,00:32:29.737,Pass,
,,,,,,,,,,,,,,,,,,,2.234223,,,,,,,,,,,,,,6523a298-3bc6-4037-a78d-c1255b5c4c3c,3095,,,"[68.3, 44.3]",3788752,77,,,,0.2677205,,Head,,,"[97.1, 52.2]",,High Pass,,29.863857,,,Incomplete,,Attila Szalai,46376.0,,,,,Recovery,2,From Free Kick,David Siger,31890.0,Right Center Midfield,178,Hungary,916,"['41c0ea78-e7e6-4fb2-91e2-e30625b6d8a2', 'ea880243-bb2a-4a96-820f-f9ca8010fa9f']",35,,,,,,,,,,,,,,,,,Hungary,916,00:32:35.145,Pass,
,,,,,,,,,,,,,,,,,,,1.512295,,,,,,,,,,,,,,41c0ea78-e7e6-4fb2-91e2-e30625b6d8a2,3097,,,"[23.0, 27.9]",3788752,77,,,,-1.2820668,,Head,,,"[26.0, 17.8]",,Low Pass,,10.536128,,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,Recovery,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,179,Portugal,780,"['37dc15a0-9401-4ad3-ab12-234ed610a1f0', '6523a298-3bc6-4037-a78d-c1255b5c4c3c']",37,,,,,,,,,,,,,,,,,Portugal,780,00:32:37.379,Pass,
,,,,,,,,,,,,,,,,,,,5.267685,,,,,,,,,,,,,,3db9a203-e95d-4e6f-94fe-ac2529e594b4,3100,,,"[26.6, 17.4]",3788752,77,,,,0.089396946,,Left Foot,,,"[62.3, 20.6]",,High Pass,,35.843132,,,,,Diogo José Teixeira da Silva,9929.0,,,,,,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,179,Portugal,780,"['100f2731-51a7-4479-9cbf-f9547acebe82', '2c128bfb-dfe5-4815-8012-1d0002e7d04e']",38,,,,,,,,,,,,,,,,,Portugal,780,00:32:38.892,Pass,True
,,,,,,,,,,,,,,,,,,,0.48453,,,,,,,,,,,,,,ff0d369e-a3b0-4ee2-b238-2fda998ef504,3104,,,"[69.6, 19.1]",3788752,77,,,,-0.9440534,,Right Foot,,,"[73.8, 13.3]",,Ground Pass,,7.1610055,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Wing,179,Portugal,780,"['2f72e0f1-9a43-4c8e-978f-ad8d4e556ba1', '6471b8e1-9b74-4e12-9d03-41c776bdb4b9']",45,,,,,,,,,,,,,,,,,Portugal,780,00:32:45.458,Pass,
,,,,,,,,,,,,,,,,,,,1.554206,,,,,,,,,,,,,,dd5d80fb-154b-43eb-9a02-4ab2692674db,3109,,,"[47.4, 75.4]",3788752,77,,,,-0.15298034,,Right Foot,,,"[70.1, 71.9]",,High Pass,,22.968239,,,,,Ádám Szalai,8407.0,,,,,,2,Regular Play,Gergő Lovrencsics,10794.0,Right Wing Back,179,Portugal,780,['4ca85535-15fd-4342-a1f7-521f1d08d1e5'],48,,,,,,,,,,,,,,,,,Hungary,916,00:32:48.120,Pass,
,,,,,,,,,,,,,,,,,,,2.459845,,,,,,,,,,,,,,7162feb1-ae03-4f67-acb8-be41fa0e8247,3114,,,"[50.1, 10.7]",3788752,77,,,,2.8312774,,Left Foot,,,"[26.4, 18.3]",,Low Pass,,24.888752,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,Recovery,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,179,Portugal,780,['6fbc4800-f467-4a33-b2c3-65a76a36f679'],51,,,,,,,,,,,,,,,,,Portugal,780,00:32:51.275,Pass,
,,,,,,,,,,,,,,,,,,,3.321135,,,,,,,,,,,,,,a89320a1-deb7-4686-9c8a-ea9a76ecea8a,3117,,,"[27.8, 23.3]",3788752,77,,,,0.9974986,,Right Foot,,,"[54.4, 64.5]",,Low Pass,,49.0408,,,,,Nélson Cabral Semedo,6374.0,,True,,,,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,179,Portugal,780,['15a4a3c1-1d7f-4960-8f70-e8556b7c674c'],55,,,,,,,,,,,,,,,,,Portugal,780,00:32:55.592,Pass,
,,,,,,,,,,,,,,,,,,,1.728385,,,,,,,,,,,,,,fb8e8f49-54ea-4dbf-9c7c-4fa47a037dca,3120,,,"[56.1, 67.7]",3788752,78,,,,0.18509102,,Right Foot,,,"[79.6, 72.1]",,Ground Pass,,23.908367,,,,,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,179,Portugal,780,['11873acf-a05d-4f04-811e-4737ee783a37'],0,,,,,,,,,,,,,,,,,Portugal,780,00:33:00.035,Pass,
,,,,,,,,,,,,,,,,,,,1.024099,,,,,,,,,,,,,,e97dff82-f8cd-4dd6-878d-50dc29e796fc,3122,,,"[80.2, 71.7]",3788752,78,,,,-2.743488,,Right Foot,,,"[69.5, 67.2]",,Ground Pass,,11.607756,,,,,Nélson Cabral Semedo,6374.0,,,,,,2,Regular Play,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,Right Wing,179,Portugal,780,['d34b0bea-4409-49e0-a6d0-35109ce85b34'],1,,,,,,,,,,,,,,,,,Portugal,780,00:33:01.763,Pass,
,,,,,,,,,,,,,,,,,,,1.142955,,,,,,,,,,,,,,09a6a06c-48bb-4851-81a3-cd81083756e4,3125,,,"[69.2, 67.2]",3788752,78,,,,0.36473483,,Left Foot,,,"[85.7, 73.5]",,Ground Pass,,17.661823,,,,,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,179,Portugal,780,['61cfefe9-a456-4ae0-92cb-8cf19b16c01c'],2,,,,,,,,,,,,,,,,,Portugal,780,00:33:02.827,Pass,
,,,,,,,,,,,,,,,,,,,0.708931,,,,,,,,,,,,,,c79f868e-a52b-4482-abcf-821bfcc29666,3128,,,"[85.7, 73.5]",3788752,78,,,,-3.039386,,Right Foot,,,"[77.9, 72.7]",,Ground Pass,,7.8409185,,,,,William Silva de Carvalho,5214.0,,,,,,2,Regular Play,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,Right Wing,179,Portugal,780,['a15e36a0-73fa-4cdf-9ae0-55731791a819'],6,,,,,,,,,,,,,,,,,Portugal,780,00:33:06.695,Pass,
,,,,,,,,,,,,,,,,,,,1.554174,,,,,,,,,,,,,,83900e49-d877-4eb2-af6e-445519e4976a,3131,,,"[78.9, 71.0]",3788752,78,,,,-2.6305354,,Right Foot,,,"[57.5, 59.0]",,Ground Pass,,24.534874,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,179,Portugal,780,['ea3dbc84-f940-43d6-93a2-62e5374f3324'],9,,,,,,,,,,,,,,,,,Portugal,780,00:33:09.187,Pass,
,,,,,,,,,,,,,,,,,,,1.768338,,,,,,,,,,,,,,ffab9d08-ae26-4de9-906d-4a31cb9e3240,3134,,,"[57.5, 59.0]",3788752,78,,,,-1.4257547,,Right Foot,,,"[62.7, 23.4]",,Low Pass,,35.97777,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,179,Portugal,780,['cfd509b8-dc10-4451-950d-efdbe2a17879'],11,,,,,,,,,,,,,,,,,Portugal,780,00:33:11.683,Pass,
,,,,,,,,,,,,,,,,,,,1.926288,,,,,,,,,,,,,,7fbb2ed0-8491-49b4-a403-26d29483f114,3137,,,"[72.7, 9.3]",3788752,78,,,,1.9246875,,Right Foot,,,"[59.4, 45.3]",,Ground Pass,,38.37825,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,179,Portugal,780,['6e9eff0f-535a-4c48-9e16-e651724c7a89'],19,,,,,,,,,,,,,,,,,Portugal,780,00:33:19.650,Pass,
,,,,,,,,,,,,,,,,,,,1.290981,,,,,,,,,,,,,,f3b6c56e-4f7e-477c-8246-2c44107378e1,3140,,,"[59.4, 45.9]",3788752,78,,,,0.74732137,,Right Foot,,,"[70.3, 56.0]",,Ground Pass,,14.860013,,,,,William Silva de Carvalho,5214.0,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,179,Portugal,780,['d9c49094-e45a-40f0-87a8-3a891f497f3d'],22,,,,,,,,,,,,,,,,,Portugal,780,00:33:22.485,Pass,
,,,,,,,,,,,,,,,,,,,1.164307,,,,,,,,,,,,,,b23a6bdc-e2aa-40f5-ace7-9c789a80d8cc,3143,,,"[70.5, 57.4]",3788752,78,,,,0.8419416,,Left Foot,,,"[85.5, 74.2]",,Ground Pass,,22.52199,,,,,Nélson Cabral Semedo,6374.0,,,,,,2,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,179,Portugal,780,['82f9608a-091f-4192-8490-6105be6d5268'],24,,,,,,,,,,,,,,,,,Portugal,780,00:33:24.541,Pass,
,,,,,,,,,,,,,,,,,,,1.045707,,,,,,,,,,,,,,70ad03d5-34a7-4220-9f85-f0d00041922f,3146,,,"[85.5, 74.2]",3788752,78,,,,-1.5567127,,Right Foot,,,"[85.8, 52.9]",,Ground Pass,,21.302113,,,,,Diogo José Teixeira da Silva,9929.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,179,Portugal,780,['602fa640-7eb5-4683-a88f-5a534432ad53'],27,,,,,,,,,,,,,,,,,Portugal,780,00:33:27.270,Pass,
,,,,,,,,,,,,,,,,,,,1.978593,,,,,,,,,,,,,,0a73363e-0e38-41a8-bb8f-a24dfbbc6cf8,3150,,,"[83.9, 52.8]",3788752,78,,,,-1.4512645,,Left Foot,,,"[88.5, 14.5]",,Low Pass,,38.575253,,,Incomplete,,Raphaël Adelino José Guerreiro,5209.0,,,,,,2,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Wing,179,Portugal,780,"['b4fd0383-5a6c-45e0-91ef-3e7b01834ef2', 'c0c3a7cb-c8c0-4e33-a6f7-d75c23386ae8', 'e6c7b7c4-73e6-48cf-93e6-c1ea474d2990']",29,,,,,,,,,,,,,,,,,Portugal,780,00:33:29.293,Pass,True
,,,,,,,,,,,,,,,,,,,1.620673,,,,,,,,,,,,,,a82c73c4-9957-4bc9-98f7-cecd5002d7cf,3153,,,"[36.6, 11.4]",3788752,78,,,,-0.109054655,,Left Foot,,,"[50.3, 9.9]",,Ground Pass,,13.781872,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,Recovery,2,Regular Play,Rui Pedro dos Santos Patrício,5205.0,Goalkeeper,179,Portugal,780,['d94d3851-b78a-451a-a9ad-a2b25602c0a4'],36,,,,,,,,,,,,,,,,,Portugal,780,00:33:36.876,Pass,
,,,,,,,,,,,,,,,,,,,2.353793,,,,,,,,,,,,,,7f0754f6-b2c1-4cc3-accd-98e1efbea832,3156,,,"[53.8, 9.9]",3788752,78,,,,0.20719917,,Right Foot,,,"[104.7, 20.6]",,High Pass,,52.012497,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,179,Portugal,780,['108ef122-f1be-4b2b-89f0-5b413a8b706b'],40,,,,,,,,,,,,,,,,,Portugal,780,00:33:40.456,Pass,
,,,,,,,,,,,,,,,,,,,1.726939,,,,,,,,,,,,,,1784df8c-9fb8-41bc-ad05-422e96229034,3163,,,"[8.2, 58.2]",3788752,78,,,,1.175354,,Right Foot,,,"[17.3, 80.0]",,High Pass,,23.623081,,,Out,,,,,,,,,2,Regular Play,Endre Botka,31887.0,Right Center Back,179,Portugal,780,,44,,,,,,,,,,,,,,,,,Hungary,916,00:33:44.810,Pass,
,,,,,,,,,,,,,,,,,,,2.121809,,,,,,,,,,,,,,2da4967e-f847-44b7-9d99-b464325b3087,3164,,,"[97.3, 0.1]",3788752,78,,,,3.0671039,,,,,"[70.5, 2.1]",,Low Pass,,26.874523,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,Throw-in,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,180,Portugal,780,['3bd09883-fd50-4e81-a475-3d30472f4c9d'],54,,,,,,,,,,,,,,,,,Portugal,780,00:33:54.850,Pass,
,,,,,,,,,,,,,,,,,,,1.901067,,,,,,,,,,,,,,e7694665-ee87-4d11-8a8f-c3424b4da116,3167,,,"[66.4, 4.2]",3788752,78,,,,1.7621208,,Right Foot,,,"[62.1, 26.4]",,Ground Pass,,22.612608,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,180,Portugal,780,['c334b64e-63a4-4fd4-a3ec-f6651ca521bb'],58,,,,,,,,,,,,,,,,,Portugal,780,00:33:58.296,Pass,
,,,,,,,,,,,,,,,,,,,1.479974,,,,,,,,,,,,,,65d0687b-61d0-4e52-a3e8-d339edd29a3d,3170,,,"[65.0, 33.6]",3788752,79,,,,1.2173104,,Left Foot,,,"[71.9, 52.3]",,Ground Pass,,19.932386,,,,,William Silva de Carvalho,5214.0,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,180,Portugal,780,['47ea13a4-d141-497a-982c-33b62facefec'],3,,,,,,,,,,,,,,,,,Portugal,780,00:34:03.555,Pass,
,,,,,,,,,,,,,,,,,,,2.039551,,,,,,,,,,,,,,e62f8b53-671c-4366-82d0-e23f660a967f,3173,,,"[72.9, 52.3]",3788752,79,,,,-0.49394137,,Right Foot,,,"[108.0, 33.4]",,High Pass,,39.86502,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Throw In,William Silva de Carvalho,5214.0,Left Center Midfield,180,Portugal,780,"['372708e3-b472-4b78-9c15-0e0473575a5f', 'ebd41956-2ec5-4f42-b818-b94f0533ccf0']",6,,,,,,,,,,,,,,,,,Portugal,780,00:34:06.355,Pass,
,,,,,,,,,,,,,,,,,,,2.839786,,,,,,,,,,,,,,02f106ed-3746-4012-91b4-1665b126b1e5,3177,,,"[14.7, 76.7]",3788752,79,,,,-0.48325294,,Right Foot,,,"[55.1, 55.5]",,High Pass,,45.624554,,,,,Szabolcs Schön,22565.0,,,,,Recovery,2,Regular Play,Gergő Lovrencsics,10794.0,Right Wing Back,181,Hungary,916,['0f3bf2cc-0394-4274-8060-8142d4ec6240'],12,,,,,,,,,,,,,,,,,Hungary,916,00:34:12.463,Pass,
,,,,,,,,,,,,,,,,,,,1.113429,,,,,,,,,,,,,,9891c728-2993-49f1-b686-bdd91092d880,3179,,,"[55.1, 55.5]",3788752,79,,,,-3.1234128,,Left Foot,,,"[49.6, 55.4]",,Low Pass,,5.500909,,,,,Ádám Szalai,8407.0,,,,,,2,Regular Play,Szabolcs Schön,22565.0,Right Center Forward,181,Hungary,916,['e93477ba-10f6-45f2-957d-9eb41bea8bd7'],15,,,,,,,,,,,,,,,,,Hungary,916,00:34:15.303,Pass,
,,,,,,,,,,,,,,,,,,,3.773362,,,,,,,,,,,,,,191ba695-2d85-498c-87b9-2ae0207ddd93,3182,,,"[49.6, 55.4]",3788752,79,,,,0.68379694,,Right Foot,,,"[75.0, 76.1]",,High Pass,,32.766598,,,,,Loïc Négo,16741.0,,,,,,2,Regular Play,Ádám Szalai,8407.0,Left Center Forward,181,Hungary,916,['67cfa97b-9b6d-4504-988f-5e7fb3b1be93'],17,,,,,,,,,,,,,,,,,Hungary,916,00:34:17.793,Pass,
,,,,,,,,,,,,,,,,,,,1.781136,,,,,,,,,,,,,,e43c33bb-51f6-4ed7-8fbc-d8fd9960ebfb,3184,,,"[75.0, 76.1]",3788752,79,,,,-0.046298936,,Right Foot,,,"[100.9, 74.9]",,Ground Pass,,25.927784,,,Pass Offside,,Szabolcs Schön,22565.0,,,Through Ball,True,,2,Regular Play,Loïc Négo,16741.0,Left Center Midfield,181,Hungary,916,['acec3850-7b85-4ce6-92c5-20f0f62c83e5'],21,,,,,,,,,,,,,,,,,Hungary,916,00:34:21.567,Pass,
,,,,,,,,,,,,,,,,,,,1.276103,,,,,,,,,,,,,,13b14039-3669-4099-9e6b-72773b5d5e05,3189,,,"[21.5, 6.6]",3788752,80,True,,,-0.21866895,,Right Foot,,,"[37.7, 3.0]",,Ground Pass,,16.59518,,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,Free Kick,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,182,Portugal,780,['c4a1394f-bfd5-4b6c-ac41-abf003d01769'],39,,,,,,,,,,,,,,,,,Portugal,780,00:35:39.500,Pass,
,,,,,,,,,,,,,,,,,,,1.361862,,,,,,,,,,,,,,9f3b06f9-e8f7-4f54-91be-94a9532c1fa7,3191,,,"[55.4, 3.0]",3788752,80,True,,,2.608949,,Right Foot,,,"[45.9, 8.6]",,Ground Pass,,11.027693,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,2,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,182,Portugal,780,['551a88ff-d713-457d-92d0-fc45395fa3ac'],41,,,,,,,,,,,,,,,,,Portugal,780,00:35:41.797,Pass,
,,,,,,,,,,,,,,,,,,,2.014403,,,,,,,,,,,,,,356bbe8a-feb1-4a36-ae5b-0bb7b24ef63f,3193,,,"[44.2, 10.4]",3788752,80,,,,1.563721,,Right Foot,,,"[44.5, 52.8]",,Low Pass,,42.401062,,,,,Kléper Laveran Lima Ferreira,20016.0,,True,,,,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,182,Portugal,780,['416abc86-04c2-4d12-896d-439a4fb12918'],44,,,,,,,,,,,,,,,,,Portugal,780,00:35:44.107,Pass,
,,,,,,,,,,,,,,,,,,,1.877895,,,,,,,,,,,,,,ce92b146-491e-446c-b8e0-5e3435cc48b2,3196,,,"[48.7, 54.3]",3788752,80,,,,0.82560635,,Right Foot,,,"[65.4, 72.4]",,Ground Pass,,24.62722,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,182,Portugal,780,['f39b6019-ef27-42be-ac60-a32b68a43113'],47,,,,,,,,,,,,,,,,,Portugal,780,00:35:47.321,Pass,
,,,,,,,,,,,,,,,,,,,0.902273,,,,,,,,,,,,,,4ee59be7-a19f-4ccb-9312-f8303388aa7c,3199,,,"[76.5, 74.1]",3788752,80,,,,0.16628246,,Right Foot,,,"[90.8, 76.5]",,Ground Pass,,14.5,,,,,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,,,,,,2,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,182,Portugal,780,['82de3bcd-6d07-4852-b215-e112bddf5458'],52,,,,,,,,,,,,,,,,,Portugal,780,00:35:52.218,Pass,
,,,,,,,,,,,,,,,,,,,1.130189,,,,,,,,,,,,,,c97c1797-15ef-48f3-b094-9772af06fecd,3202,,,"[88.1, 75.1]",3788752,80,,,,-2.9570498,,Right Foot,,,"[80.6, 73.7]",,Ground Pass,,7.6295476,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,From Free Kick,Rafael Alexandre Fernandes Ferreira da Silva,10327.0,Right Wing,182,Portugal,780,['dffacde7-00b5-49d9-8a9b-b058dcf03e1e'],54,,,,,,,,,,,,,,,,,Portugal,780,00:35:54.111,Pass,
,,,,,,,,,,,,,,,,,,,2.862199,,,,,,,,,,,,,,41f1f199-c254-4a4e-b908-4d1c7aace139,3205,,,"[82.9, 70.3]",3788752,80,,,,-1.8091826,,Right Foot,,,"[69.0, 13.1]",,High Pass,,58.864674,,,,,Rúben Santos Gato Alves Dias,5206.0,,True,,,,2,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,182,Portugal,780,['a44914b1-3365-4016-b7d7-6793d4f0ad8f'],57,,,,,,,,,,,,,,,,,Portugal,780,00:35:57.283,Pass,
,,,,,,,,,,,,,,,,,,,1.291952,,,,,,,,,,,,,,89283cfc-3575-41f0-9f5a-239b424f7365,3208,,,"[70.6, 12.3]",3788752,81,,,,-0.47857186,,Right Foot,,,"[83.9, 5.4]",,Ground Pass,,14.983324,,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,182,Portugal,780,['d5ff53f1-b6b1-4b95-98b4-975172c8a211'],2,,,,,,,,,,,,,,,,,Portugal,780,00:36:02.712,Pass,
