ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0971ab2-68d1-4cba-a317-dbf63bb2aed6,2389,,,"[91.3, 70.2]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Allen,10931.0,Center Defensive Midfield,116,Wales,907,['274ad5bd-31fc-4d7b-a1c0-b6c91f00a5ff'],8,,,,,,,,,,,,,,,,Wales,907,00:26:08.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e78dcf7f-c365-46d1-ad5b-a9460cdf0472,2392,,,"[61.6, 41.0]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Left Center Back,116,Wales,907,['990b58bd-5d5c-4b29-ad3a-0763bdfc14bc'],11,,,,,,,,,,,,,,,,Wales,907,00:26:11.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9abb4d32-4fd7-414a-b79b-cf7bf70b2ead,2395,,,"[73.1, 23.9]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Davies,3086.0,Left Back,116,Wales,907,['34192bee-2ac1-4381-9abf-7a31b4e88230'],14,,,,,,,,,,,,,,,,Wales,907,00:26:14.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d827a652-7dbb-4c79-9632-b1c584e94b32,2398,,,"[63.6, 24.6]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Left Center Back,116,Wales,907,['a8ad6731-9e75-404b-b5bd-38f12f958b5a'],18,,,,,,,,,,,,,,,,Wales,907,00:26:18.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f877f584-bd0b-4800-a6c0-b4325d6d2027,2401,,,"[77.3, 9.4]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Davies,3086.0,Left Back,116,Wales,907,['4c83af27-121e-4d37-b3d4-e4408a022d6a'],21,,,,,,,,,,,,,,,,Wales,907,00:26:21.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfb1b36b-c96e-4c75-bde8-e5c1a151d64c,2405,,,"[69.0, 29.2]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Right Midfield,116,Wales,907,['0d99c69d-ed8e-4506-b518-26aeb14143c0'],25,,,,,,,,,,,,,,,,Wales,907,00:26:25.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee8bc7c-a6f6-491c-86c8-2d3259dda7dc,2408,,,"[73.1, 59.9]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joseff Morrell,22074.0,Right Center Midfield,116,Wales,907,['360dc41e-fd99-47d8-bf69-f261ee4d1c6c'],29,,,,,,,,,,,,,,,,Wales,907,00:26:29.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5818256-a4fb-4f8b-ad9e-68d71a38feaf,2411,,,"[85.8, 78.0]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Connor Roberts,4774.0,Right Back,116,Wales,907,['215d14fd-8ebf-4aba-8cd2-c54a36470b48'],31,,,,,,,,,,,,,,,,Wales,907,00:26:31.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef153b5f-117f-4246-848c-056b6efb4f03,2414,,,"[79.1, 71.2]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,116,Wales,907,['9dd1a606-b3a8-4c67-b90a-c96a792f8abb'],33,,,,,,,,,,,,,,,,Wales,907,00:26:33.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e04a53-ebed-49eb-af20-fb5f388a48c9,2417,,,"[83.9, 59.2]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Right Midfield,116,Wales,907,['89fe2a63-2b57-459d-98ac-4ad67b8dbe72'],36,,,,,,,,,,,,,,,,Wales,907,00:26:36.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34784723-82ae-47d2-bee7-ec71a1032b3d,2420,,,"[68.6, 30.4]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Rodon,11250.0,Left Center Back,116,Wales,907,['f26eb276-c3d6-45e1-bd6e-dea7d12463b4'],43,,,,,,,,,,,,,,,,Wales,907,00:26:43.858,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b4c7ad-264b-4df0-953e-c342f776390c,2423,,,"[89.7, 6.4]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel James,11252.0,Left Midfield,116,Wales,907,['3b7f5a65-d8e3-4227-9bff-0a8613bb90e9'],47,,,,,,,,,,,,,,,,Wales,907,00:26:47.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff56ed30-6abb-4299-bc6e-77a69c066f7c,2428,,,"[64.4, 57.4]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Lemi Zakaria Lako Lado,5538.0,Center Attacking Midfield,117,Switzerland,773,['aa2c0984-2f97-490e-8eca-b5293c51392f'],54,,,,,,,,,,,,,,,,Switzerland,773,00:26:54.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a688490-568a-4786-8a83-22174bc8f96c,2433,,,"[84.3, 42.6]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,117,Switzerland,773,"['404415d4-a566-4d48-9e86-2fa63c4fc41c', '9b9a01e6-830c-4858-a39e-1dc072b7f86e']",56,,,,,,,,,,,,,,,,Switzerland,773,00:26:56.630,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2d3ebf8-ce01-45b8-846d-3f92291e96dd,2435,,,"[73.8, 38.4]",3788744,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,117,Switzerland,773,['12705db6-8049-41ec-82c9-d20420f61eab'],57,,,,,,,,,,,,,,,,Switzerland,773,00:26:57.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98153b3d-23e0-4943-a313-151bbcc8701a,2439,,,"[70.0, 8.3]",3788744,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,118,Wales,907,['0ae89171-3f54-4290-8744-7e8b0f688675'],5,,,,,,,,,,,,,,,,Wales,907,00:27:05.764,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,27d8595d-5ca7-4520-b599-9b862449a89b,2442,,,"[75.2, 11.1]",3788744,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Midfield,118,Wales,907,['834821bb-57d0-4097-80c1-25adc4c7f80d'],7,,,,,,,,,,,,,,,,Wales,907,00:27:07.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0298e05d-f219-49f2-869a-88277e130ae7,2448,,,"[64.5, 15.6]",3788744,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,118,Wales,907,['1a3d0c33-9d47-42b1-a0ec-9d22b94cb9cd'],12,,,,,,,,,,,,,,,,Wales,907,00:27:12.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76c6d08c-79ea-4ebe-b69a-49fed8c82d8e,2451,,,"[66.3, 54.0]",3788744,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Midfield,118,Wales,907,['4d17cf18-90c2-466c-b5e4-874210e5a4a4'],16,,,,,,,,,,,,,,,,Wales,907,00:27:16.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75288cc9-7e6b-4a1f-83a2-c74080c663ff,2454,,,"[93.7, 11.2]",3788744,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel James,11252.0,Left Midfield,118,Wales,907,['61fd04d1-91f9-42ca-a9f7-412dcc27277a'],27,,,,,,,,,,,,,,,,Wales,907,00:27:27.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30ce958-9f04-4844-b5a7-df436454f5f7,2458,,,"[99.0, 25.4]",3788744,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Left Center Midfield,118,Wales,907,"['1003862e-3ef1-4c1b-a364-2f1a7724daf3', '3df1b509-0d8d-4fac-8941-ffec6f7b290d']",29,,,,,,,,,,,,,,,,Wales,907,00:27:29.241,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e9152a1-f1ff-4f3f-b7bb-263b75adf4d8,2460,,,"[107.4, 22.5]",3788744,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Davies,3086.0,Left Back,118,Wales,907,['73d35c8c-67f4-4190-a7ec-90e88cb44c5b'],31,,,,,,,,,,,,,,,,Wales,907,00:27:31.023,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,369df406-d742-4ceb-966a-060b322922eb,2462,,,"[111.0, 62.0]",3788744,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Roberts,4774.0,Right Back,118,Wales,907,['86c4ee77-afb2-407b-b0fd-cee55ab869c1'],33,,,,,,,,,,,,,,,,Wales,907,00:27:33.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9cc966f-c2ca-4eca-b72f-3b9923f75db8,2465,,,"[106.1, 75.2]",3788744,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joe Allen,10931.0,Center Defensive Midfield,119,Wales,907,['ff6c1e57-ecb1-48b9-b2b1-1321a248521a'],9,,,,,,,,,,,,,,,,Wales,907,00:28:09.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1f29fdb-346a-4723-9250-851ca71a3d4e,2467,,,"[94.5, 60.6]",3788744,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joseff Morrell,22074.0,Right Center Midfield,119,Wales,907,['34a12636-ec1b-42f0-b895-da89c6074b90'],11,,,,,,,,,,,,,,,,Wales,907,00:28:11.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91efedb5-75d5-4734-b807-a411d579e9ad,2469,,,"[108.9, 44.0]",3788744,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kieffer Roberto Francisco Moore,3853.0,Center Forward,119,Wales,907,['70e5ac0e-e0c5-46df-9562-074385c2536f'],12,,,,,,,,,,,,,,,,Wales,907,00:28:12.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96145fac-fbfa-418e-b72b-07851bd430e9,2474,,,"[51.8, 35.8]",3788744,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,120,Switzerland,773,['99305a73-22d5-491d-8f31-0c260f4f2ec4'],46,,,,,,,,,,,,,,,,Switzerland,773,00:29:46.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0779a719-258e-4408-80f5-ef0345ea2133,2476,,,"[42.7, 57.6]",3788744,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nico Elvedi,8814.0,Right Center Back,120,Switzerland,773,['9d93d804-3aeb-4545-8b0e-5f8b07d0e0a2'],49,,,,,,,,,,,,,,,,Switzerland,773,00:29:49.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,926e67cc-086b-4027-8c6a-fc2ba486bfde,2479,,,"[31.5, 39.5]",3788744,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fabian Lukas Schär,5537.0,Center Back,120,Switzerland,773,['4e814fdd-ebe3-4dd8-a697-ccb905b84e98'],53,,,,,,,,,,,,,,,,Switzerland,773,00:29:53.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e4e092-0b2d-4835-89dc-4b6b5a02aad0,2482,,,"[34.8, 66.3]",3788744,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nico Elvedi,8814.0,Right Center Back,120,Switzerland,773,['b7cc674e-8616-47b1-989f-1d5b6dedf8c7'],57,,,,,,,,,,,,,,,,Switzerland,773,00:29:57.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5875ccd3-6eae-4d0f-9ca6-0f4662238592,2486,,,"[31.5, 38.4]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fabian Lukas Schär,5537.0,Center Back,120,Switzerland,773,['8389c2f1-b6dd-48b3-902c-43bd59cab6ec'],3,,,,,,,,,,,,,,,,Switzerland,773,00:30:03.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cbf517d-cb7f-4289-a8dc-a8cc36bd2b02,2489,,,"[36.2, 53.6]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nico Elvedi,8814.0,Right Center Back,120,Switzerland,773,['a1bc2c96-864c-4df8-879a-5b8716513118'],9,,,,,,,,,,,,,,,,Switzerland,773,00:30:09.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41852941-f0c3-4f55-a2de-d56321fe03ce,2492,,,"[50.1, 45.9]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,120,Switzerland,773,['605557f6-8d53-4bdc-bf2b-3048a7b41c4c'],11,,,,,,,,,,,,,,,,Switzerland,773,00:30:11.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c29ee0f8-68ca-479a-b6be-9c24a6302796,2494,,,"[37.3, 38.0]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fabian Lukas Schär,5537.0,Center Back,120,Switzerland,773,['5ecf3a00-7412-45ac-8e35-1103a1c8f50c'],12,,,,,,,,,,,,,,,,Switzerland,773,00:30:12.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91bc1446-7e8f-4d37-bf41-2f2b04224754,2501,,,"[29.7, 36.1]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,120,Switzerland,773,['2d96c73e-04f1-4e1d-902b-3fefefca3dbc'],19,,,,,,,,,,,,,,,,Switzerland,773,00:30:19.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f43f844c-7f63-4d17-9fb3-bfd8b289579b,2504,,,"[21.5, 66.3]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nico Elvedi,8814.0,Right Center Back,120,Switzerland,773,['c53fd0ea-7a6e-4e6b-8bfc-6f9faaa31607'],22,,,,,,,,,,,,,,,,Switzerland,773,00:30:22.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a55b67e-aaba-4dd2-9580-d4d4ec7ff8de,2507,,,"[24.2, 53.9]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,120,Switzerland,773,['0e05c609-1187-42cd-95de-bb7db46325e2'],23,,,,,,,,,,,,,,,,Switzerland,773,00:30:23.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e99ad63c-ed1b-485a-9bf4-597c11298e4f,2509,,,"[15.9, 67.7]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nico Elvedi,8814.0,Right Center Back,120,Switzerland,773,['4f365d45-0173-469f-ae5b-e67e372132c1'],25,,,,,,,,,,,,,,,,Switzerland,773,00:30:25.147,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8554f47d-f741-41d6-b3d3-71784112f50e,2514,,,"[50.7, 72.1]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Breel-Donald Embolo,5545.0,Left Center Forward,121,Switzerland,773,['5ec8f86b-d532-48ba-a066-df2bcba5504f'],52,,,,,,,,,,,,,,,,Switzerland,773,00:30:52.021,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,387ee6cc-c993-45af-957f-8704a9032741,2518,,,"[85.6, 7.0]",3788744,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Left Midfield,121,Switzerland,773,['5bb0beee-93eb-4a3d-93e1-6cfc9b450de9'],55,,,,,,,,,,,,,,,,Wales,907,00:30:55.022,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4963bf32-4f2a-4445-80fa-fb44e99385a0,2520,,,"[48.7, 73.2]",3788744,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Right Center Forward,122,Switzerland,773,['71ecd48d-bf43-47cf-ac83-e2f294b863f4'],2,,,,,,,,,,,,,,,,Switzerland,773,00:31:02.712,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2999fe0-63f9-4b60-a934-a577824562e8,2523,,,"[72.2, 13.5]",3788744,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joseff Morrell,22074.0,Right Center Midfield,122,Switzerland,773,['99829ba2-e5ab-46b9-b22f-b60c8ad5a181'],4,,,,,,,,,,,,,,,,Wales,907,00:31:04.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dfa6039-0b41-4fc8-8275-a234bbe32e8e,2527,,,"[54.8, 66.6]",3788744,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Right Center Forward,122,Switzerland,773,"['6de7cf2e-045a-44da-ad7f-18b562ebf35c', 'c8e51025-53a6-4575-9985-6c281b1a583c']",5,,,,,,,,,,,,,,,,Switzerland,773,00:31:05.562,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3eb4c5-0d80-420d-af13-71edea2fe06a,2530,,,"[55.6, 66.6]",3788744,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,122,Switzerland,773,['540e4f3c-a9f0-4274-a7c5-67259d3383d0'],6,,,,,,,,,,,,,,,,Switzerland,773,00:31:06.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,72bb9392-24ec-42c8-8557-295a442fef12,2533,,,"[108.8, 10.0]",3788744,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,122,Switzerland,773,['8a1872bc-924b-4d19-86a0-2edde9199703'],13,,,,,,,,,,,,,,,,Switzerland,773,00:31:13.627,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e54d78-7d66-48d7-9c73-75e10d9c0fbc,2539,,,"[116.0, 34.7]",3788744,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Breel-Donald Embolo,5545.0,Left Center Forward,122,Switzerland,773,['5f5655fd-193e-4792-a859-bf526e9b2c29'],19,,,,,,,,,,,,,,,,Switzerland,773,00:31:19.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e67a85bf-5c62-43c6-a544-08d4f09de0e1,2541,,,"[20.9, 42.4]",3788744,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Allen,10931.0,Center Defensive Midfield,123,Wales,907,['9cd0c83d-fc4b-4ba1-b1b0-3ab1941d27dc'],49,,,,,,,,,,,,,,,,Wales,907,00:31:49.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d97fabb-e43b-47a0-8119-cad6babf6440,2544,,,"[40.3, 39.3]",3788744,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Ramsey,3517.0,Left Center Midfield,123,Wales,907,['84927f40-d920-49d8-b21b-0f8a1fb10f05'],51,,,,,,,,,,,,,,,,Wales,907,00:31:51.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0ac412d-0f54-49a6-982b-93236350487e,2549,,,"[40.1, 55.4]",3788744,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseff Morrell,22074.0,Right Center Midfield,124,Wales,907,['44217d02-e25f-4a63-80dc-11fbc916ff22'],2,,,,,,,,,,,,,,,,Wales,907,00:32:02.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce5b5c3-c447-487e-920a-8de9fd168c0c,2551,,,"[49.6, 74.9]",3788744,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Connor Roberts,4774.0,Right Back,124,Wales,907,['bef14143-2264-477b-824f-23ec73ceba12'],5,,,,,,,,,,,,,,,,Wales,907,00:32:05.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98f6bdef-e103-4fe8-846f-084029dddaf7,2554,,,"[50.2, 67.5]",3788744,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseff Morrell,22074.0,Right Center Midfield,124,Wales,907,['2a73bec2-35b3-427d-ac1a-44ced1d8bf3f'],8,,,,,,,,,,,,,,,,Wales,907,00:32:08.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbaaaf76-0924-4b23-bc2b-1bce616326b3,2557,,,"[55.7, 78.4]",3788744,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Brooks,4567.0,Right Midfield,124,Wales,907,['1222c289-32a0-4ee3-9a55-4d4a4a5b7732'],9,,,,,,,,,,,,,,,,Wales,907,00:32:09.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e875bc1c-517a-4d90-bf3d-a85c86ad2166,2560,,,"[76.3, 30.6]",3788744,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Davies,3086.0,Left Back,124,Wales,907,['81deb85e-87d0-4bb2-8cd4-bfe6347de11c'],16,,,,,,,,,,,,,,,,Wales,907,00:32:16.400,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,038c7c89-2465-412d-bdce-858eb1b0bd13,2563,,,"[114.4, 42.0]",3788744,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieffer Roberto Francisco Moore,3853.0,Center Forward,124,Wales,907,['e8e3f64f-3634-4827-9c69-478f104c2d5c'],21,,,,,,,,,,,,,,,,Wales,907,00:32:21.602,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d5b8cf-57dd-4fb2-840d-2b0bc452eb29,2565,,,"[71.0, 26.7]",3788744,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Breel-Donald Embolo,5545.0,Left Center Forward,125,Switzerland,773,['14a6dff6-1a6f-4f54-996f-9eef2d5f725e'],1,,,,,,,,,,,,,,,,Switzerland,773,00:33:01.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37bd93fb-9542-4e62-a92e-c07c7ff2dd8d,2568,,,"[56.1, 45.0]",3788744,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aaron Ramsey,3517.0,Left Center Midfield,126,Wales,907,['f95dde7a-a78c-426e-84b8-00be337d4407'],2,,,,,,,,,,,,,,,,Wales,907,00:33:02.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a66e307d-54c4-4ee0-b1d6-e28dc93597bd,2571,,,"[67.3, 40.7]",3788744,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gareth Frank Bale,6399.0,Left Midfield,126,Wales,907,"['2b63a17a-0553-46b1-9734-0673b8a23e9e', '51f3d99b-d204-41d4-9a86-a42bd9b67ba9']",3,,,,,,,,,,,,,,,,Wales,907,00:33:03.508,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,651afb17-829e-46d7-ae43-2fecd16475d3,2574,,,"[75.0, 41.4]",3788744,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kieffer Roberto Francisco Moore,3853.0,Center Forward,126,Wales,907,['5f288a09-3da6-4718-bc24-b38c57b4f4c8'],4,,,,,,,,,,,,,,,,Wales,907,00:33:04.574,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b67eb08-bf78-4b90-bb97-0693e35062e9,2576,,,"[74.6, 47.2]",3788744,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Left Midfield,126,Wales,907,['0fc0f032-5c39-4527-b013-c792a73c7fe9'],5,,,,,,,,,,,,,,,,Wales,907,00:33:05.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17ce48cf-f829-467b-bcd3-8649b2af9af3,2581,,,"[50.0, 30.6]",3788744,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,127,Switzerland,773,['48ea4601-d309-4206-8049-c31725e25a80'],7,,,,,,,,,,,,,,,,Switzerland,773,00:33:07.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,428f793d-32dc-4bbb-8e60-33798a43d900,2584,,,"[39.0, 27.8]",3788744,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,127,Switzerland,773,['ef7b7320-0b2d-4e21-9bdb-05fd6ad3521f'],8,,,,,,,,,,,,,,,,Switzerland,773,00:33:08.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6001f4b-189d-41a5-a9aa-28fcb12924f4,2586,,,"[54.8, 23.1]",3788744,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,127,Switzerland,773,['70eb276d-a6c4-40dc-a92a-f92eabb32257'],9,,,,,,,,,,,,,,,,Switzerland,773,00:33:09.554,Ball Receipt*,
