ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.5,,,,,,,,,,,b77da78e-6554-4426-9f80-e78d8cf48b81,1404,,"[97.1, 80.0]",3788743,36,,True,,,-1.0030488,,,,,"[113.3, 54.6]",,Low Pass,,30.1264,,Injury Clearance,,,,,,,,Throw-in,1,From Throw In,Thomas Meunier,3176.0,Right Wing Back,77,Belgium,782,,8,,,,,,,,,,,,,,,,Belgium,782,00:36:08.668,Pass,
,,,,,,,,,,,,,,,3.047817,,,,,,,,,,,cd882816-c8bd-4919-b8a5-df194fba2ea7,1406,,"[18.2, 32.3]",3788743,36,,,,,0.28841195,,Left Foot,,,"[75.5, 49.3]",,High Pass,,59.76864,,,,Artem Dzyuba,5195.0,,,,,,1,From Counter,Anton Shunin,38119.0,Goalkeeper,78,Russia,796,['98db693f-acc0-4fb7-add3-89299616aec2'],24,,,,,,,,,,,,,,,,Russia,796,00:36:24.900,Pass,
,,,,,,,,,,,,,,,1.494591,,,,,,,,,,,f72675ce-0cc8-4b81-af14-c701e6159d84,1408,,"[75.5, 49.3]",3788743,36,,,,,-0.9870794,,Head,,,"[86.2, 33.1]",,High Pass,,19.414684,,,,Aleksandr Golovin,5177.0,,,,,,1,From Counter,Artem Dzyuba,5195.0,Center Forward,78,Russia,796,['8db8059c-6496-4851-a1cd-61fe7331febf'],27,,,,,,,,,,,,,,,,Russia,796,00:36:27.948,Pass,
,,,,,,,,,,,,,,,1.523726,,,,,,,,,,,3818af73-6b79-4877-ba87-6679209b6bf4,1414,,"[93.0, 30.0]",3788743,37,,,,,0.6764974,,Right Foot,,,"[113.8, 46.7]",,High Pass,,26.67452,,,,Artem Dzyuba,5195.0,,,,,Free Kick,1,From Free Kick,Aleksandr Golovin,5177.0,Center Attacking Midfield,79,Russia,796,['c5a85440-7ca8-4d46-b438-46fbb3658d85'],19,,,,,,,,,,,,,,,,Russia,796,00:37:19.787,Pass,
,,,,,,,,,,,,,,,2.651913,,,,,,,,,,,7aaf55b6-0cad-4d02-bb99-173b20e4d4ef,1416,,"[113.8, 46.7]",3788743,37,,,,,-1.2984561,,Head,,,"[120.0, 24.5]",,Low Pass,,23.049513,,Out,,Magomed Ozdoev,20845.0,,,,,,1,From Free Kick,Artem Dzyuba,5195.0,Center Forward,79,Russia,796,['17c521c4-26a8-411f-85c3-c5aeced7876b'],21,,,,,,,,,,,,,,,,Russia,796,00:37:21.310,Pass,
,,,,,,,,,,,,,,,2.745594,,,,,,,,,,,b276642b-f8a2-4e32-b708-dd20e0f13aca,1418,,"[6.0, 44.0]",3788743,37,,True,,,-0.4294994,,Right Foot,,,"[32.2, 32.0]",,Ground Pass,,28.817356,,,,Youri Tielemans,2954.0,,,,,Goal Kick,1,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,80,Belgium,782,['66ca2e7d-eb54-42ce-9ef4-e8536052e0a2'],39,,,,,,,,,,,,,,,,Belgium,782,00:37:39.841,Pass,
,,,,,,,,,,,,,,,1.38818,,,,,,,,,,,d37c3374-fb64-46ef-9489-08939049d17c,1420,,"[38.7, 29.8]",3788743,37,,,,,0.5133658,,Right Foot,,,"[63.0, 43.5]",,Ground Pass,,27.895878,,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,['fb783e9f-dee0-428e-9638-686747b083ee'],43,,,,,,,,,,,,,,,,Belgium,782,00:37:43.588,Pass,
,,,,,,,,,,,,,,,0.970779,,,,,,,,,,,da851c86-ef9e-4a07-883e-403f81b9f608,1423,,"[63.0, 43.5]",3788743,37,,,,,2.9724915,,Left Foot,,,"[50.7, 45.6]",,Ground Pass,,12.477981,,,,Leander Dendoncker,6331.0,,,,,,1,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,80,Belgium,782,['d2607648-9fba-4dde-b946-5d7ad32ad393'],47,,,,,,,,,,,,,,,,Belgium,782,00:37:47.168,Pass,
,,,,,,,,,,,,,,,1.546733,,,,,,,,,,,943c77d7-b06a-4414-a784-d734637bd66c,1426,,"[54.2, 34.4]",3788743,37,,,,,-1.0981283,,Right Foot,,,"[70.0, 3.5]",,Ground Pass,,34.70519,,,,Thorgan Hazard,5632.0,,,,,,1,From Goal Kick,Leander Dendoncker,6331.0,Right Defensive Midfield,80,Belgium,782,['40bcd99f-bb98-462c-ba65-bfa7abbeaeb9'],50,,,,,,,,,,,,,,,,Belgium,782,00:37:50.862,Pass,
,,,,,,,,,,,,,,,0.749214,,,,,,,,,,,be11c6f4-3a41-4b20-b8e9-206484c6b62f,1429,,"[67.3, 3.0]",3788743,37,,,,,1.7421755,,Right Foot,,,"[66.4, 8.2]",,Ground Pass,,5.27731,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Goal Kick,Thorgan Hazard,5632.0,Left Wing Back,80,Belgium,782,['ba50b855-5fad-46b6-b6c7-0f947eb2051a'],53,,,,,,,,,,,,,,,,Belgium,782,00:37:53.539,Pass,
,,,,,,,,,,,,,,,0.388929,,,,,,,,,,,91e1aee5-0f27-40c4-abd9-1e9056512636,1432,,"[66.4, 8.2]",3788743,37,,,,,-2.0152156,,Right Foot,,,"[64.4, 4.0]",,Ground Pass,,4.651881,,,,Thorgan Hazard,5632.0,,,,,,1,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,80,Belgium,782,['3e46e733-4237-4024-a562-85d0960ae037'],54,,,,,,,,,,,,,,,,Belgium,782,00:37:54.458,Pass,
,,,,,,,,,,,,,,,1.742773,,,,,,,,,,,23a4252a-c8f4-4cef-972b-6b9549537826,1436,,"[63.1, 4.7]",3788743,37,,,,,2.7937043,,Left Foot,,,"[44.9, 11.3]",,Ground Pass,,19.359753,,,,Jan Vertonghen,3077.0,,,,,,1,From Goal Kick,Thorgan Hazard,5632.0,Left Wing Back,80,Belgium,782,"['8c688ec8-967e-461a-8158-cc60392098c1', 'e667a83e-3411-4dc0-adcf-d1a92da78600']",56,,,,,,,,,,,,,,,,Belgium,782,00:37:56.383,Pass,True
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,7985a204-bd60-4666-bc5b-5459d6c918ed,1439,,"[44.9, 11.3]",3788743,37,,,,,1.8042959,,Left Foot,,,"[40.5, 29.8]",,Ground Pass,,19.016047,,,,Anga Dedryck Boyata,5639.0,,,,,,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,80,Belgium,782,['76c76dc8-921f-4b4d-bcc2-f0e6d0342b94'],58,,,,,,,,,,,,,,,,Belgium,782,00:37:58.772,Pass,
,,,,,,,,,,,,,,,1.266092,,,,,,,,,,,ab2383e7-24cc-4101-ad9c-ceb87bd9f981,1442,,"[41.4, 33.4]",3788743,38,,,,,0.98041844,,Right Foot,,,"[54.4, 52.8]",,Ground Pass,,23.352943,,,,Toby Alderweireld,20005.0,,,,,,1,From Goal Kick,Anga Dedryck Boyata,5639.0,Center Back,80,Belgium,782,['ddf77365-14fd-4e08-87ba-f25e0b371aba'],0,,,,,,,,,,,,,,,,Belgium,782,00:38:00.888,Pass,
,,,,,,,,,,,,,,,1.363131,,,,,,,,,,,12972fd5-b95b-42a8-bec3-2ecf87888a92,1446,,"[56.9, 59.0]",3788743,38,,,,,0.8017901,,Right Foot,,,"[71.9, 74.5]",,Ground Pass,,21.569654,,,,Thomas Meunier,3176.0,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,80,Belgium,782,['64578c37-4e0f-44ce-8069-ea81260c5022'],3,,,,,,,,,,,,,,,,Belgium,782,00:38:03.396,Pass,
,,,,,,,,,,,,,,,0.815129,,,,,,,,,,,30cdcbc1-4b87-4b1a-9186-9d3bc34f240f,1449,,"[69.6, 74.1]",3788743,38,,,,,-1.8639833,,Right Foot,,,"[66.4, 63.5]",,Ground Pass,,11.072489,,,,Youri Tielemans,2954.0,,,,,,1,From Goal Kick,Thomas Meunier,3176.0,Right Wing Back,80,Belgium,782,['6e8a4ee7-48e9-421f-b60d-cbb4c98395d2'],5,,,,,,,,,,,,,,,,Belgium,782,00:38:05.423,Pass,
,,,,,,,,,,,,,,,0.87863,,,,,,,,,,,7a36f8ff-b228-45cb-85e0-78cadb368428,1453,,"[65.5, 56.6]",3788743,38,,,,,-1.7519931,,Left Foot,,,"[63.1, 43.5]",,Ground Pass,,13.318033,,,,Leander Dendoncker,6331.0,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,['11b81b30-8d38-460b-9305-db38410a5221'],8,,,,,,,,,,,,,,,,Belgium,782,00:38:08.628,Pass,
,,,,,,,,,,,,,,,1.72,,,,,,,,,,,23328d45-538c-453d-aea2-9dc45ac2383e,1456,,"[64.4, 40.4]",3788743,38,,,,,-1.5021757,,Right Foot,,,"[66.4, 11.3]",,Ground Pass,,29.168648,,,,Jan Vertonghen,3077.0,,,,,,1,From Goal Kick,Leander Dendoncker,6331.0,Right Defensive Midfield,80,Belgium,782,['dc8dbede-67c9-488a-bff8-cbf985eb4d6d'],10,,,,,,,,,,,,,,,,Belgium,782,00:38:10.237,Pass,
,,,,,,,,,,,,,,,1.470563,,,,,,,,,,,9a2553df-852b-4ef3-b6cf-97102a86a8e0,1459,,"[66.4, 11.3]",3788743,38,,,,,-0.48503473,,Left Foot,,,"[81.2, 3.5]",,Ground Pass,,16.729614,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,80,Belgium,782,['df50464e-e4c3-4b0a-884a-349a75d647df'],12,,,,,,,,,,,,,,,,Belgium,782,00:38:12.426,Pass,
,,,,,,,,,,,,,,,1.335333,,,,,,,,,,,3ce479ff-bf03-42be-92a9-f233401ac747,1462,,"[76.1, 3.5]",3788743,38,,,,,2.4155307,,Right Foot,,,"[65.4, 13.0]",,Ground Pass,,14.308739,,,,Leander Dendoncker,6331.0,,,,,,1,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,80,Belgium,782,['1ee779c1-7e4d-43d6-bccd-ccce59553100'],15,,,,,,,,,,,,,,,,Belgium,782,00:38:15.961,Pass,
,,,,,,,,,,,,,,,1.72,,,,,,,,,,,25c56e34-2475-48b2-80ce-aa2a10dfc4ae,1465,,"[68.2, 22.3]",3788743,38,,,,,1.4761246,,Right Foot,,,"[71.4, 56.0]",,Ground Pass,,33.85159,,,,Toby Alderweireld,20005.0,,,,,,1,From Goal Kick,Leander Dendoncker,6331.0,Right Defensive Midfield,80,Belgium,782,['dd76bfd7-458a-43b9-bab7-84be1fb67bd4'],20,,,,,,,,,,,,,,,,Belgium,782,00:38:20.159,Pass,
,,,,,,,,,,,,,,,0.862317,,,,,,,,,,,fcadb398-318b-4f8f-9760-2aecf74e2045,1468,,"[74.5, 60.2]",3788743,38,,,,,-1.5707964,,Right Foot,,,"[74.5, 49.2]",,Ground Pass,,11.0,,,,Youri Tielemans,2954.0,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,80,Belgium,782,['eb997c3d-ec67-4f28-ba4d-051085f18e46'],23,,,,,,,,,,,,,,,,Belgium,782,00:38:23.910,Pass,
,,,,,,,,,,,,,,,0.522244,,,,,,,,,,,67eabd68-6eb0-4183-8026-6576f4c69632,1471,,"[77.9, 51.1]",3788743,38,,,,,0.17548126,,Right Foot,,,"[92.0, 53.6]",,Ground Pass,,14.319916,,Incomplete,,Thomas Meunier,3176.0,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,"['caa20561-f7b4-4244-b05d-d3ab86ee0829', 'd6a88f61-d6c4-48aa-a7cb-14f7dd3f14df']",26,,,,,,,,,,,,,,,,Belgium,782,00:38:26.425,Pass,
,,,,,,,,,,,,,,,5.305986,,,,,,,,,,,caa20561-f7b4-4244-b05d-d3ab86ee0829,1473,,"[28.1, 26.5]",3788743,38,,,,,-0.43523148,,Right Foot,,,"[75.2, 4.6]",,Ground Pass,,51.942467,,Incomplete,,Aleksandr Golovin,5177.0,,,,,Recovery,1,From Goal Kick,Yuri Zhirkov,5193.0,Left Back,80,Belgium,782,"['67eabd68-6eb0-4183-8026-6576f4c69632', '918be119-8ecc-4e2c-98ec-9aabf3124a57', 'b611e9bf-da35-4397-a0d2-1cdf7b18164d']",26,,,,,,,,,,,,,,,,Russia,796,00:38:26.947,Pass,
,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,e7de0226-e579-4045-b736-ca563208cb00,1477,,"[46.5, 70.3]",3788743,38,,,,,-1.457511,,Right Foot,,,"[48.4, 53.6]",,Ground Pass,,16.807735,,,,Anga Dedryck Boyata,5639.0,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,80,Belgium,782,['ecc4c486-bffe-4b03-834b-4a07dba3be6e'],33,,,,,,,,,,,,,,,,Belgium,782,00:38:33.385,Pass,
,,,,,,,,,,,,,,,1.137065,,,,,,,,,,,17bc40da-bd58-4c6b-8e57-1d82591f2e93,1480,,"[46.3, 50.4]",3788743,38,,,,,-1.1136211,,Right Foot,,,"[52.4, 38.0]",,Ground Pass,,13.81919,,,,Leander Dendoncker,6331.0,,,,,,1,From Goal Kick,Anga Dedryck Boyata,5639.0,Center Back,80,Belgium,782,['cbd417be-a4f2-416a-9a2f-a1d938bf575c'],35,,,,,,,,,,,,,,,,Belgium,782,00:38:35.912,Pass,
,,,,,,,,,,,,,,,1.661839,,,,,,,,,,,a4635a22-b52f-443e-b9b1-1fe181b04673,1483,,"[63.0, 26.4]",3788743,38,,,,,-1.0752447,,Right Foot,,,"[75.0, 4.2]",,Ground Pass,,25.23569,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Goal Kick,Leander Dendoncker,6331.0,Right Defensive Midfield,80,Belgium,782,['72ca1d9a-b8b8-4b46-afdf-8bc2bd370bdf'],39,,,,,,,,,,,,,,,,Belgium,782,00:38:39.753,Pass,
,,,,,,,,,,,,,,,4.074302,,,,,,,,,,,40a8803b-6b64-403b-9658-43284928f3ac,1491,,"[76.5, 18.3]",3788743,38,,,,,0.98107994,,Right Foot,,,"[112.5, 72.1]",,High Pass,,64.733604,,,,Dries Mertens,5630.0,,True,,,,1,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,80,Belgium,782,['8098ed71-fca9-4225-8ec1-f44ba45192af'],46,,,,,,,,,,,,,,,,Belgium,782,00:38:46.663,Pass,
,,,,,,,,,,,,,,,1.329708,,,,,,,,,,,7a7a4dde-4899-4e96-ab74-ca6a89913fff,1494,,"[114.5, 70.4]",3788743,38,,,,,3.0522788,,Right Foot,,,"[107.8, 71.0]",,Ground Pass,,6.726812,,,,Thomas Meunier,3176.0,,,,,,1,From Goal Kick,Dries Mertens,5630.0,Right Attacking Midfield,80,Belgium,782,['f2300167-dad3-4e26-8663-aa6e3f27ed1b'],52,,,,,,,,,,,,,,,,Belgium,782,00:38:52.045,Pass,
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,24d47644-2044-493e-98d4-82a98f7b1337,1497,,"[106.1, 71.0]",3788743,38,,,,,-3.122727,,Right Foot,,,"[90.2, 70.7]",,Ground Pass,,15.90283,,,,Toby Alderweireld,20005.0,,,,,,1,From Goal Kick,Thomas Meunier,3176.0,Right Wing Back,80,Belgium,782,['7e333b1a-3892-4e43-9bf6-38ea01304c9a'],53,,,,,,,,,,,,,,,,Belgium,782,00:38:53.785,Pass,
,,,,,,,,,,,,,,,0.967345,,,,,,,,,,,b0d971f7-e64a-4dfb-aade-819848e1885c,1500,,"[90.2, 70.7]",3788743,38,,,,,-1.7667775,,Right Foot,,,"[87.5, 57.1]",,Ground Pass,,13.865424,,,,Youri Tielemans,2954.0,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,80,Belgium,782,['5b47d83e-439a-4f63-9ee1-b4aee11c5752'],55,,,,,,,,,,,,,,,,Belgium,782,00:38:55.360,Pass,
,,,,,,,,,,,,,,,0.173863,,,,,,,,,,,cc6035cb-9944-42eb-91a6-d53db7343ac8,1503,,"[87.5, 57.1]",3788743,38,,,,,-0.23255694,,Left Foot,,,"[91.3, 56.2]",,Ground Pass,,3.905125,,Incomplete,,Thomas Meunier,3176.0,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,"['5d8b3467-c93c-479b-87d2-9d8277b9ea7a', '5fa1711c-3598-4025-95ca-0161fdca7a3e']",58,,,,,,,,,,,,,,,,Belgium,782,00:38:58.074,Pass,
,,,,,,,,,,,,,,,2.016769,,,,,,,,,,,f18137de-c2a3-45c0-ab1d-264a4b918293,1507,,"[29.9, 21.8]",3788743,38,,,,,1.5316007,,Left Foot,,,"[30.3, 32.0]",,Low Pass,,10.20784,,Incomplete,,Roman Zobnin,5171.0,,,,,Recovery,1,From Goal Kick,Aleksandr Golovin,5177.0,Center Attacking Midfield,80,Belgium,782,"['4240a799-7b1b-462c-8c19-437ca757dfc6', 'e2600c8c-be14-4248-947d-0ff3d47b0eb1']",59,,,,,,,,,,,,,,,,Russia,796,00:38:59.682,Pass,
,,,,,,,,,,,,,,,2.249564,,,,,,,,,,,8ea4fa77-5756-4b4c-ad42-4da36061027d,1512,,"[31.6, 25.9]",3788743,39,,,,,0.58654064,,Right Foot,,,"[47.4, 36.4]",,Low Pass,,18.970766,,Incomplete,,Magomed Ozdoev,20845.0,,,,,Recovery,1,From Goal Kick,Aleksandr Golovin,5177.0,Center Attacking Midfield,80,Belgium,782,"['1b7a9d65-bccd-4911-b36d-43251aafc596', '26d9c702-5337-4f61-abdf-be28ace5800b', 'da9e1621-ed66-4750-ac2e-2cb4d98d2fef']",2,,,,,,,,,,,,,,,,Russia,796,00:39:02.640,Pass,True
,,,,,,,,,,,,,,,1.219162,,,,,,,,,,,1b7a9d65-bccd-4911-b36d-43251aafc596,1515,,"[72.7, 43.7]",3788743,39,,,,,1.9822526,,Left Foot,,,"[65.5, 60.2]",,Ground Pass,,18.0025,,,,Toby Alderweireld,20005.0,,,,,Recovery,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,80,Belgium,782,"['8ea4fa77-5756-4b4c-ad42-4da36061027d', 'e4ce71f4-a48e-4d8e-a742-237b7a50799e']",4,,,,,,,,,,,,,,,,Belgium,782,00:39:04.890,Pass,
,,,,,,,,,,,,,,,1.362366,,,,,,,,,,,742c92db-6c8e-4392-bdc8-c7c168b79a6c,1518,,"[64.1, 54.7]",3788743,39,,,,,-2.2986665,,Right Foot,,,"[55.1, 44.6]",,Ground Pass,,13.528119,,,,Anga Dedryck Boyata,5639.0,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,80,Belgium,782,['37785b1b-c2ef-4c87-9157-2fa6721258ee'],7,,,,,,,,,,,,,,,,Belgium,782,00:39:07.415,Pass,
,,,,,,,,,,,,,,,1.169797,,,,,,,,,,,8ae2fbec-9417-4eb0-b842-46adbedde674,1521,,"[56.1, 42.6]",3788743,39,,,,,1.2469493,,Right Foot,,,"[60.9, 56.9]",,Ground Pass,,15.084098,,,,Toby Alderweireld,20005.0,,,,,,1,From Goal Kick,Anga Dedryck Boyata,5639.0,Center Back,80,Belgium,782,['50fbb311-5042-4fbd-993f-32f42d07276d'],11,,,,,,,,,,,,,,,,Belgium,782,00:39:11.557,Pass,
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,adcd5b92-8c3b-49c9-ad2d-293e49eb49d6,1524,,"[62.3, 57.1]",3788743,39,,,,,-2.1988845,,Right Foot,,,"[56.2, 48.7]",,Ground Pass,,10.381233,,,,Anga Dedryck Boyata,5639.0,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,80,Belgium,782,['fa727ae3-eb8e-4722-91f8-0b59fa8b2ba9'],13,,,,,,,,,,,,,,,,Belgium,782,00:39:13.703,Pass,
,,,,,,,,,,,,,,,1.146553,,,,,,,,,,,4d8ebb06-016f-4e5e-b1cb-a341eb508f47,1527,,"[56.2, 48.7]",3788743,39,,,,,-0.08314123,,Right Foot,,,"[68.2, 47.7]",,Ground Pass,,12.0415945,,,,Youri Tielemans,2954.0,,,,,,1,From Goal Kick,Anga Dedryck Boyata,5639.0,Center Back,80,Belgium,782,['a2fbb1b0-9d75-4aa5-accc-a44518b5bbec'],15,,,,,,,,,,,,,,,,Belgium,782,00:39:15.339,Pass,
,,,,,,,,,,,,,,,1.359999,,,,,,,,,,,97705535-0396-41c0-b07b-190f1c61e7bb,1530,,"[68.2, 47.7]",3788743,39,,,,,0.44501624,,Right Foot,,,"[81.2, 53.9]",,Ground Pass,,14.402778,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,['448d1dbb-65a3-42d5-aca1-6db49c50396c'],17,,,,,,,,,,,,,,,,Belgium,782,00:39:17.179,Pass,
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,8ffd6926-1812-4395-b68b-2e4c76b0a6d4,1533,,"[81.2, 53.9]",3788743,39,,,,,2.318238,,Right Foot,,,"[73.6, 62.1]",,Ground Pass,,11.18034,,,,Toby Alderweireld,20005.0,,,,,,1,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,80,Belgium,782,['81daa256-395a-463c-b703-0df52ebadc52'],18,,,,,,,,,,,,,,,,Belgium,782,00:39:18.998,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,d380787a-696c-431c-9b48-dd655725794f,1536,,"[73.6, 62.1]",3788743,39,,,,,-1.4688779,,Right Foot,,,"[74.5, 53.3]",,Ground Pass,,8.845903,,,,Youri Tielemans,2954.0,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,80,Belgium,782,['d5617c1c-6dc0-481e-bb5e-effa0d3ded2c'],22,,,,,,,,,,,,,,,,Belgium,782,00:39:22.172,Pass,
,,,,,,,,,,,,,,,1.928534,,,,,,,,,,,9ae3fc6a-aeb6-40e8-997a-9b9b461b2eec,1540,,"[74.3, 52.1]",3788743,39,,,,,-1.9551282,,Right Foot,,,"[65.2, 29.6]",,Ground Pass,,24.270557,,,,Jan Vertonghen,3077.0,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,['b0ae5302-9461-4ad6-9f6c-eaf214f72081'],25,,,,,,,,,,,,,,,,Belgium,782,00:39:25.291,Pass,
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,c3e4fc26-1ddf-494b-9c7b-c0182951deae,1544,,"[67.1, 26.4]",3788743,39,,,,,2.2325048,,Left Foot,,,"[59.0, 36.8]",,Ground Pass,,13.182185,,,,Anga Dedryck Boyata,5639.0,,,,,,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,80,Belgium,782,"['2e601d74-f047-4e86-a030-c2bda71a5597', '47c11543-6c4d-4fb0-81c7-42ec83641b80']",30,,,,,,,,,,,,,,,,Belgium,782,00:39:30.141,Pass,True
,,,,,,,,,,,,,,,1.618682,,,,,,,,,,,e6f1b773-8ea4-41a6-81ed-cd14e869c78d,1547,,"[59.0, 38.9]",3788743,39,,,,,0.9933567,,Right Foot,,,"[71.9, 58.7]",,Ground Pass,,23.631546,,,,Toby Alderweireld,20005.0,,,,,,1,From Goal Kick,Anga Dedryck Boyata,5639.0,Center Back,80,Belgium,782,['5ae7f57c-30ab-46e1-b345-2e01c27f1725'],32,,,,,,,,,,,,,,,,Belgium,782,00:39:32.271,Pass,
,,,,,,,,,,,,,,,1.896283,,,,,,,,,,,96ebdaec-c798-4461-98c9-2131311f8ee7,1550,,"[73.6, 60.7]",3788743,39,,,,,-0.6500187,,Right Foot,,,"[107.8, 34.7]",,High Pass,,42.96091,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,80,Belgium,782,"['b391f857-e65d-47bb-bbc3-ecf3505c6e11', 'e156e150-2907-4c9c-9bcb-a589124c8f05']",35,,,,,,,,,,,,,,,,Belgium,782,00:39:35.108,Pass,
,,,,,,,,,,,,,,,1.653633,,,,,,,,,,,b391f857-e65d-47bb-bbc3-ecf3505c6e11,1552,,"[12.3, 45.4]",3788743,39,,,,,-0.8674056,,Head,,,"[25.7, 29.6]",,High Pass,,20.717142,,,,Magomed Ozdoev,20845.0,,,,,Recovery,1,From Goal Kick,Andrey Semenov,34588.0,Right Center Back,80,Belgium,782,"['224c85e0-69dd-4cf1-bcaa-861bb7d859a3', '96ebdaec-c798-4461-98c9-2131311f8ee7']",37,,,,,,,,,,,,,,,,Russia,796,00:39:37.004,Pass,
,,,,,,,,,,,,,,,1.802215,,,,,,,,,,,dbb2a375-a020-4480-8b7c-9ced67d73326,1554,,"[25.7, 29.6]",3788743,39,,,,,2.9985757,,Head,,,"[13.2, 31.4]",,Low Pass,,12.628935,,Incomplete,,Georgiy Dzhikiya,16583.0,,,,,,1,From Goal Kick,Magomed Ozdoev,20845.0,Left Defensive Midfield,80,Belgium,782,"['539723a7-f502-4b91-8237-cdadb2d888f7', '56f7cb71-d06a-4aad-921a-f73d4cff3846']",38,,,,,,,,,,,,,,,,Russia,796,00:39:38.658,Pass,
,,,,,,,,,,,,,,,1.898155,,,,,,,,,,,d4af590e-ec05-42f5-a368-f133b7009237,1559,,"[61.3, 33.0]",3788743,39,,,,,-0.2239568,,Head,,,"[79.3, 28.9]",,Low Pass,,18.46104,,,,Yannick Ferreira Carrasco,5633.0,,,,,Recovery,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,80,Belgium,782,['c992cc3b-217e-4a95-b62d-3bd581be0eec'],45,,,,,,,,,,,,,,,,Belgium,782,00:39:45.252,Pass,
,,,,,,,,,,,,,,,1.394943,,,,,,,,,,,cf0be2bb-4651-4638-9be4-e96cfd275fcb,1563,,"[77.8, 27.4]",3788743,39,,,,,-1.3352513,,Right Foot,,,"[79.6, 19.9]",,Ground Pass,,7.712976,,,,Thorgan Hazard,5632.0,,,,,,1,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Attacking Midfield,80,Belgium,782,['5f71122c-bbe6-4608-bdb9-ceec359ff03c'],47,,,,,,,,,,,,,,,,Belgium,782,00:39:47.220,Pass,
