50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.838039,,,,,,,,,,,,ce5591a2-efe3-4488-8f85-272b1cf143f3,16,,"[34.3, 46.1]",3888705,0,,,,,0.3142319,,Right Foot,,,,"[50.3, 51.3]",,High Pass,16.823793,,,,Reino Borjesson,397786.0,,,,,,Recovery,1,Regular Play,Ernst Orvar Bergmark,397801.0,Right Center Back,3,Sweden,790,"['619beefa-0d0b-4e7d-a8cd-fdd4e16f956d', 'dbea895b-8939-4cdc-b90a-e6c7b8534235']",10,,,,,,,,,,,,,Sweden,790,00:00:10.079,Pass,
,,,,,,,,,,,,,,,,,,1.36211,,,,,,,,,,,,eaeea43b-86c7-424d-a097-6911c3d8ef70,19,,"[55.5, 54.7]",3888705,0,,,,,1.1795608,,Right Foot,,,,"[62.1, 70.7]",,Ground Pass,17.307802,,,,Kurt Roland Hamrin,397787.0,,,,,,,1,Regular Play,Reino Borjesson,397786.0,Right Defensive Midfield,3,Sweden,790,['ba35f26b-c602-4c54-ad6f-8cd21147d8cb'],14,,,,,,,,,,,,,Sweden,790,00:00:14.620,Pass,
,,,,,,,,,,,,,,,,,,0.877332,,,,,,,,,,,,cf77d722-d90d-4e6a-bf08-c0899181ca38,23,,"[56.5, 72.4]",3888705,0,,,,,-1.4544412,,Left Foot,,,,"[57.4, 64.7]",,Ground Pass,7.752419,,,,Reino Borjesson,397786.0,,,,,,,1,Regular Play,Kurt Roland Hamrin,397787.0,Right Wing Back,3,Sweden,790,"['04776776-ff69-4ffd-a91f-0c57c46134f0', 'd51257f9-6402-43d4-a101-f48fc2166a27']",17,,,,,,,,,,,,,Sweden,790,00:00:17.459,Pass,True
,,,,,,,,,,,,,,,,,,0.943757,,,,,,,,,,,,3c605a55-fb71-4985-b6d6-b7f6d9cde082,27,,"[57.8, 64.7]",3888705,0,,,,,2.2720563,,Right Foot,,,,"[54.0, 69.2]",,Ground Pass,5.8898215,,,,Ernst Orvar Bergmark,397801.0,,,,,,,1,Regular Play,Reino Borjesson,397786.0,Right Defensive Midfield,3,Sweden,790,['42b05630-26ca-413a-be2a-cf0f8d4d7d44'],18,,,,,,,,,,,,,Sweden,790,00:00:18.457,Pass,
,,,,,,,,,,,,,,,,,,3.170525,,,,,,,,,,,,f482bd03-73ec-4299-b4a6-94484e5ae58a,29,,"[54.0, 70.1]",3888705,0,,,,,-0.04542328,,Right Foot,,,,"[100.2, 68.0]",,High Pass,46.247704,,Incomplete,,Kurt Roland Hamrin,397787.0,,,,,,,1,Regular Play,Ernst Orvar Bergmark,397801.0,Right Center Back,3,Sweden,790,"['21538a9e-5a84-4cab-ba50-a105006b0d1e', '6528405a-3cea-4886-a2a9-149b09a05e4d']",19,,,,,,,,,,,,,Sweden,790,00:00:19.401,Pass,
,,,,,,,,,,,,,,,,,,1.633053,,,,,,,,,,,,6a968683-3bd7-4ad2-97c5-e55ee16e7760,33,,"[107.0, 80.0]",3888705,0,,,,,-2.1401095,,,,,,"[97.4, 65.0]",,High Pass,17.808987,,,,Reino Borjesson,397786.0,,,,,,Throw-in,1,From Throw In,Kurt Roland Hamrin,397787.0,Right Wing Back,4,Sweden,790,['1ccb2a30-b3e0-49dd-b027-219c2a72a00d'],33,,,,,,,,,,,,,Sweden,790,00:00:33.404,Pass,
,,,,,,,,,,,,,,,,,,1.057109,,,,,,,,,,,,2883e222-e8bd-4090-bdd0-d9b459f7d563,36,,"[98.7, 68.4]",3888705,0,,,,,0.59091806,,Left Foot,,,,"[106.6, 73.7]",,Ground Pass,9.513149,,,,Kurt Roland Hamrin,397787.0,,,,,,,1,From Throw In,Reino Borjesson,397786.0,Right Defensive Midfield,4,Sweden,790,['c1bfc6d9-98a6-4505-93fa-2347dcdfaff3'],36,,,,,,,,,,,,,Sweden,790,00:00:36.351,Pass,
,,,,,,,,,,,,,,,,,,1.555751,,,,,,,,,,,,da74ca4f-315a-4375-a392-986e7ca85691,39,,"[107.4, 75.0]",3888705,0,,,,,-1.7398976,,Right Foot,,,,"[103.2, 50.4]",,High Pass,24.955961,,,,Agne Simonsson,397788.0,,,,,,,1,From Throw In,Kurt Roland Hamrin,397787.0,Right Wing Back,4,Sweden,790,['a9dd6ab0-2255-42b6-9386-8e01438ea006'],38,,,,,,,,,,,,,Sweden,790,00:00:38.048,Pass,
,,,,,,,,,,,,,,,,,,0.298741,,,,,,,,,,,,e7da9f4d-13b2-4d00-b9b8-9edd3daf6356,43,,"[57.6, 70.7]",3888705,0,,,,,-0.3779683,,Right Foot,,,,"[64.4, 68.0]",,High Pass,7.31642,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Ernst Orvar Bergmark,397801.0,Right Center Back,4,Sweden,790,['cbb86f66-d172-44c6-b91e-15db8144dae4'],45,,,,,,,,,,,,,Sweden,790,00:00:45.695,Pass,
,,,,,,,,,,,,,,,,,,2.825834,,,,,,,,,,,,95103bae-99e4-4084-a11f-31b08a38a861,48,,"[50.5, 57.9]",3888705,0,,,,,-1.90718,,Right Foot,,,,"[39.8, 27.3]",,Ground Pass,32.416817,,,,Sven Axbom,397781.0,,,,,,,1,From Throw In,Reino Borjesson,397786.0,Right Defensive Midfield,4,Sweden,790,['740728ba-b36a-494b-8d5c-9f99b661d801'],51,,,,,,,,,,,,,Sweden,790,00:00:51.150,Pass,
,,,,,,,,,,,,,,,,,,1.069525,,,,,,,,,,,,92cf7ac8-3ec7-4176-ae3e-043c47a025e8,51,,"[39.8, 27.3]",3888705,0,,,,,0.5746031,,Left Foot,,,,"[53.7, 36.3]",,Ground Pass,16.559288,,,,Sigvard Parling,397783.0,,,,,,,1,From Throw In,Sven Axbom,397781.0,Left Center Back,4,Sweden,790,['f6835da0-248c-4a25-a3b9-44f9225f4b92'],55,,,,,,,,,,,,,Sweden,790,00:00:55.601,Pass,
,,,,,,,,,,,,,,,,,,1.43805,,,,,,,,,,,,4a25fc68-2ed5-4e10-9d77-5e1ebefc1ff2,54,,"[54.4, 35.0]",3888705,0,,,,,-0.6427125,,Left Foot,,,,"[74.7, 19.8]",,Ground Pass,25.360008,,,,Agne Simonsson,397788.0,,,,,,,1,From Throw In,Sigvard Parling,397783.0,Left Defensive Midfield,4,Sweden,790,['6a89f8b7-74b3-48c5-abd3-dac317ea9220'],57,,,,,,,,,,,,,Sweden,790,00:00:57.946,Pass,
,,,,,,,,,,,,,,,,,,0.92905,,,,,,,,,,,,bd218f51-6e31-4f73-b7db-0da2f0c7006f,57,,"[71.5, 22.4]",3888705,1,,,,,1.1659045,,Right Foot,,,,"[76.0, 32.9]",,Ground Pass,11.423659,,,,Gunnar Gren,397784.0,,,,,,,1,From Throw In,Agne Simonsson,397788.0,Center Forward,4,Sweden,790,['48cecedf-088a-445a-8c94-b52556f68933'],1,,,,,,,,,,,,,Sweden,790,00:01:01.573,Pass,
,,,,,,,,,,,,,,,,,,1.297612,,,,,,,,,,,,769d5edf-46dd-4742-a5b9-08728e03d739,60,,"[75.4, 30.3]",3888705,1,,,,,-0.6863853,,Right Foot,,,,"[83.7, 23.5]",,Ground Pass,10.729865,,,,Agne Simonsson,397788.0,,,,,,,1,From Throw In,Gunnar Gren,397784.0,Right Attacking Midfield,4,Sweden,790,['8ff87e9f-53fe-4d0f-94f4-c85d8e833901'],3,,,,,,,,,,,,,Sweden,790,00:01:03.196,Pass,
,,,,,,,,,,,,,,,,,,0.841045,,,,,,,,,,,,914d07c8-52f2-45f6-acfc-f9d8195d8ba3,64,,"[89.3, 22.6]",3888705,1,,,,,1.6150153,,Right Foot,,,,"[88.8, 33.9]",,Ground Pass,11.311056,,,,Gunnar Gren,397784.0,,,,,,,1,From Throw In,Agne Simonsson,397788.0,Center Forward,4,Sweden,790,"['4f74494e-6561-45f4-a96f-09e53c887ffc', '757c14c4-7c4c-4f5f-9e29-f362a1188364']",6,,,,,,,,,,,,,Sweden,790,00:01:06.123,Pass,True
,,,,,,,,,,,,,,,,,,1.824699,,,,,,,,,,,,6282002e-0102-4ba0-929a-5f8ba6358b83,68,,"[89.5, 34.4]",3888705,1,,,,,-2.1150768,,Left Foot,,,,"[82.6, 23.0]",,Ground Pass,13.32554,,,,Sigvard Parling,397783.0,,,,,,,1,From Throw In,Gunnar Gren,397784.0,Right Attacking Midfield,4,Sweden,790,['5c9215bd-6ffd-4a8f-892d-4e6e0281a85f'],10,,,,,,,,,,,,,Sweden,790,00:01:10.120,Pass,
,,,,,,,,,,,,,,,,,,0.660197,,,,,,,,,,,,50a11ce0-bfdd-4cd5-a46f-baeb715e0c13,71,,"[81.6, 23.2]",3888705,1,,,,,-0.3504312,,Right Foot,,,,"[96.1, 17.9]",,Low Pass,15.438264,,Incomplete,,Nils Liedholm,397782.0,,,,,,,1,From Throw In,Sigvard Parling,397783.0,Left Defensive Midfield,4,Sweden,790,"['0c45a7d6-5967-4d10-81f8-280409623307', '3941b09f-1ea7-4c40-be99-e6c093c11378']",12,,,,,,,,,,,,,Sweden,790,00:01:12.112,Pass,
,,,,,,,,,,,,,,,,,,1.071285,,,,,,,,,,,,3941b09f-1ea7-4c40-be99-e6c093c11378,73,,"[24.0, 62.2]",3888705,1,,,,,-0.0145975035,,Right Foot,,,,"[37.7, 62.0]",,Low Pass,13.70146,,,,Manoel Francisco dos Santos,397689.0,,,,,,Recovery,1,From Counter,José Ely de Miranda,397688.0,Right Defensive Midfield,5,Brazil,781,"['4ff1d9f4-5a9b-4408-bc58-f3eb01dac373', '50a11ce0-bfdd-4cd5-a46f-baeb715e0c13']",12,,,,,,,,,,,,,Brazil,781,00:01:12.772,Pass,
,,,,,,,,,,,,,,,,,,1.372665,,,,,,,,,,,,768987cb-f46c-4a60-aee2-dfe8d0382214,83,,"[9.3, 5.5]",3888705,1,,,,,-0.22773899,,Left Foot,,,,"[32.6, 0.1]",,High Pass,23.917566,,Out,,,,,,,,,,1,Regular Play,Sven Axbom,397781.0,Left Center Back,5,Brazil,781,,27,,,,,,,,,,,,,Sweden,790,00:01:27.658,Pass,
,,,,,,,,,,,,,,,,,,2.258865,,,,,,,,,,,,ce4213d7-8c1d-45e9-bcea-a8becf2a0ffc,84,,"[88.2, 80.0]",3888705,1,,,,,-0.74291813,,,,,,"[111.5, 58.6]",,High Pass,31.636213,,Incomplete,,Edvaldo Izidio Neto,397690.0,,,,,,Throw-in,1,From Throw In,Dejalma Pereira Dias dos Santos,397692.0,Right Back,6,Brazil,781,"['0593c6e4-0467-401a-bac8-3c62d350da84', '56b85f37-ca45-4453-87f2-cc1ef88db14d']",38,,,,,,,,,,,,,Brazil,781,00:01:38.354,Pass,
,,,,,,,,,,,,,,,,,,1.256223,,,,,,,,,,,,56b85f37-ca45-4453-87f2-cc1ef88db14d,86,,"[8.6, 21.5]",3888705,1,,,,,-0.045082215,,Head,,,,"[21.9, 20.9]",,High Pass,13.313527,,,,Nils Liedholm,397782.0,,,,,,Recovery,1,From Throw In,Sven Axbom,397781.0,Left Center Back,6,Brazil,781,"['813b5cf1-e460-49bc-a0ce-78a67b199534', 'ce4213d7-8c1d-45e9-bcea-a8becf2a0ffc']",40,,,,,,,,,,,,,Sweden,790,00:01:40.613,Pass,
,,,,,,,,,,,,,,,,,,2.660381,,,,,,,,,,,,56dc6503-0908-4366-a3eb-6547e5b577ec,89,,"[21.9, 20.9]",3888705,1,,,,,0.069333136,,Left Foot,,,,"[43.5, 22.4]",,High Pass,21.652021,,Incomplete,,,,,,,,,,1,From Throw In,Nils Liedholm,397782.0,Left Attacking Midfield,6,Brazil,781,['efc1f4ee-5eab-4363-a0fb-01d9c40db7a5'],41,,,,,,,,,,,,,Sweden,790,00:01:41.909,Pass,
,,,,,,,,,,,,,,,,,,1.107114,,,,,,,,,,,,efc1f4ee-5eab-4363-a0fb-01d9c40db7a5,90,,"[76.6, 57.7]",3888705,1,,,,,3.125969,,Right Foot,,,,"[63.8, 57.9]",,Ground Pass,12.801562,,,,Hideraldo Luis Bellini,397685.0,,,,,,Recovery,1,From Throw In,José Ely de Miranda,397688.0,Right Defensive Midfield,6,Brazil,781,"['56dc6503-0908-4366-a3eb-6547e5b577ec', '6efc50ab-8214-407e-a64a-022fef5aada0']",44,,,,,,,,,,,,,Brazil,781,00:01:44.569,Pass,
,,,,,,,,,,,,,,,,,,0.275256,,,,,,,,,,,,4e912223-ff66-48a1-9ebd-6814316e520f,93,,"[64.2, 57.9]",3888705,1,,,,,-0.15964667,,Right Foot,,,,"[76.0, 56.0]",,Ground Pass,11.951987,,Incomplete,,,,,,,,,,1,From Throw In,Hideraldo Luis Bellini,397685.0,Right Center Back,6,Brazil,781,['01638ba7-1489-4acf-a821-402f96ed0933'],45,,,,,,,,,,,,,Brazil,781,00:01:45.717,Pass,
,,,,,,,,,,,,,,,,,,1.782559,,,,,,,,,,,,77d6d100-ba4e-42ff-89aa-fb24624fd119,95,,"[30.4, 28.0]",3888705,1,,,,,1.8527008,,Right Foot,,,,"[25.1, 46.3]",,Ground Pass,19.052034,,,,Ernst Orvar Bergmark,397801.0,,,,,,Recovery,1,Regular Play,Gunnar Gren,397784.0,Right Attacking Midfield,7,Sweden,790,['48d1c18a-81ec-44db-bec3-a24d44be1bf9'],48,,,,,,,,,,,,,Sweden,790,00:01:48.229,Pass,
,,,,,,,,,,,,,,,,,,1.958039,,,,,,,,,,,,d2290041-657e-49a1-8fe0-2bc0b1e91f4b,99,,"[26.8, 46.3]",3888705,1,,,,,0.74558693,,Right Foot,,,,"[51.6, 69.2]",,Low Pass,33.75574,,,,Kurt Roland Hamrin,397787.0,,,,,,,1,Regular Play,Ernst Orvar Bergmark,397801.0,Right Center Back,7,Sweden,790,"['4389db85-e9e9-40ba-a5ab-fe371f06bef8', 'c5b23e38-4d93-45d9-aa22-92109693c880']",50,,,,,,,,,,,,,Sweden,790,00:01:50.987,Pass,True
,,,,,,,,,,,,,,,,,,1.312527,,,,,,,,,,,,5165b2d8-497d-47e3-a01e-5ad55f6233ca,106,,"[53.7, 8.5]",3888705,1,,,,,0.93971694,,Right Foot,,,,"[68.9, 29.3]",,High Pass,25.761988,,,,Waldyr Pereira,397703.0,,,,,,,1,Regular Play,Nilton dos Reis Santos,397684.0,Left Back,8,Brazil,781,['1f4b292c-b4bf-4007-bdab-ab121d9d7a5d'],57,,,,,,,,,,,,,Brazil,781,00:01:57.265,Pass,
,,,,,,,,,,,,,,,,,,0.828299,,,,,,,,,,,,d6cc6001-0346-4695-9e08-e532f67ace00,109,,"[73.8, 24.6]",3888705,2,,,,,0.9806198,,Right Foot,,,,"[80.9, 35.2]",,Ground Pass,12.758135,,,,Édson Arantes do Nascimento,39712.0,,,,,,,1,Regular Play,Waldyr Pereira,397703.0,Left Defensive Midfield,8,Brazil,781,['add4b4f9-28ba-4d90-9a4a-e3842f484b14'],0,,,,,,,,,,,,,Brazil,781,00:02:00.986,Pass,
,,,,,,,,,,,,,,,,,,0.983733,,,,,,,,,,,,1f953301-8059-4ee3-9b08-7199008a53a0,112,,"[84.5, 36.5]",3888705,2,,,,,-1.2097911,,Right Foot,,,,"[88.2, 26.7]",,Ground Pass,10.475209,,,,Edvaldo Izidio Neto,397690.0,,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,8,Brazil,781,['bf952627-b808-40d7-9121-cb27785d7309'],2,,,,,,,,,,,,,Brazil,781,00:02:02.317,Pass,
,,,,,,,,,,,,,,,,,,0.118849,,,,,,,,,,,,1acf0892-5b33-4673-afce-3f79e49c393b,115,,"[87.3, 26.0]",3888705,2,,,,,0.5404195,,Right Foot,,,,"[90.3, 27.8]",,Low Pass,3.4985712,,Incomplete,,,,,,,,,,1,Regular Play,Edvaldo Izidio Neto,397690.0,Left Center Forward,8,Brazil,781,"['35b76a00-6faf-44af-ba9a-8c8488cd7465', 'd0ef4bbf-7dbd-4321-8f69-be7b65d977d3']",3,,,,,,,,,,,,,Brazil,781,00:02:03.301,Pass,True
,,,,,,,,,,,,,,,,,,1.112363,,,,,,,,,,,,0e3c84fb-0fd7-4112-9186-a77dce3c114d,117,,"[49.7, 49.8]",3888705,2,,,,,1.0088748,,Right Foot,,,,"[54.8, 57.9]",,Ground Pass,9.571834,,,,Gunnar Gren,397784.0,,,,,,Recovery,1,Regular Play,Nils Liedholm,397782.0,Left Attacking Midfield,8,Brazil,781,['413f8171-674a-46ea-8bb0-b17f17da1dce'],6,,,,,,,,,,,,,Sweden,790,00:02:06.970,Pass,
,,,,,,,,,,,,,,,,,,1.236891,,,,,,,,,,,,26f74018-01b6-4d8d-9b27-c329b6602cfd,120,,"[62.1, 43.1]",3888705,2,,,,,-0.71435684,,Right Foot,,,,"[76.4, 30.7]",,High Pass,18.927494,,Incomplete,,Agne Simonsson,397788.0,,,,Through Ball,True,,1,Regular Play,Gunnar Gren,397784.0,Right Attacking Midfield,8,Brazil,781,"['ccab5b53-fe20-46ef-a774-8b966989d03d', 'dcdcd4df-2f4d-4f7b-9435-f6204124ac4d']",12,,,,,,,,,,,,,Sweden,790,00:02:12.213,Pass,
,,,,,,,,,,,,,,,,,,0.636599,,,,,,,,,,,,39f4985f-d40c-4dfd-ad65-730a54cad9ca,125,,"[76.4, 30.5]",3888705,2,,,,,1.4056476,,Right Foot,,,,"[77.9, 39.5]",,Ground Pass,9.124144,,,,Nils Liedholm,397782.0,,,,,,Free Kick,1,From Free Kick,Sigvard Parling,397783.0,Left Defensive Midfield,9,Sweden,790,['dc0ca12e-9be8-49a9-9074-2a5df34f09c2'],28,,,,,,,,,,,,,Sweden,790,00:02:28.194,Pass,
,,,,,,,,,,,,,,,,,,1.88502,,,,,,,,,,,,9c335d9a-c367-4a1f-bd9d-f6fd793583bc,128,,"[80.7, 41.2]",3888705,2,,,,,-1.5972607,,Left Foot,,,,"[79.8, 7.2]",,Ground Pass,34.01191,,,,Karl Lennart Skoglund,397789.0,,,,,,,1,From Free Kick,Nils Liedholm,397782.0,Left Attacking Midfield,9,Sweden,790,['613dee41-c964-474d-a0ac-1d736b1e1aa9'],29,,,,,,,,,,,,,Sweden,790,00:02:29.856,Pass,
