bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.548788,,,,,,,,,,,,,,,5e0c8360-3b84-4b3b-a875-149c9c78e0e7,19,,"[40.7, 57.8]",3750240,2,,,,,-1.2956071,,Right Foot,,,"[47.9, 32.3]",,Ground Pass,,26.49698,,,,Ryan Giggs,20175.0,,,,,,1,Regular Play,Roy Keane,24805.0,Right Defensive Midfield,4,Manchester United,39,['67046294-55a0-41b1-a0fb-9de79ef85a07'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:02:15.568,Pass,
,,,,,,,,,,,,,,,,,1.301847,,,,,,,,,,,,,,,b5f8686f-24b6-40d5-a77e-c3639cbe580d,22,,"[53.8, 29.7]",3750240,2,,,,,-1.0448476,,Left Foot,,,"[65.7, 9.2]",,Ground Pass,,23.703587,,,,Andy Cole,24767.0,,,,,,1,Regular Play,Ryan Giggs,20175.0,Left Midfield,4,Manchester United,39,['febc0296-a25e-4c40-97f5-4f2d9084ba4c'],18,,,,,,,,,,,,,,,,,Manchester United,39,00:02:18.187,Pass,
,,,,,,,,,,,,,,,,,1.139633,,,,,,,,,,,,,,,7e6cfd29-8cec-43e3-b0b6-4f2a413072d7,26,,"[64.0, 18.3]",3750240,2,,,,,1.884673,,Right Foot,,,"[57.8, 37.4]",,Ground Pass,,20.081085,,,,Paul Scholes,15666.0,,,,,,1,Regular Play,Andy Cole,24767.0,Right Center Forward,4,Manchester United,39,"['0d45fe34-4ba2-4ebc-9194-88ae8bf1bd38', '9af855fe-93c4-4832-bf53-f4d1cc596e86']",21,,,,,,,,,,,,,,,,,Manchester United,39,00:02:21.719,Pass,True
,,,,,,,,,,,,,,,,,2.448434,,,,,,,,,,,,,,,573add87-5198-4093-b866-77133ae4c30f,29,,"[62.5, 37.9]",3750240,2,,,,,1.3643558,,Left Foot,,,"[66.5, 57.0]",,Ground Pass,,19.514353,,,,Roy Keane,24805.0,,,,,,1,Regular Play,Paul Scholes,15666.0,Left Defensive Midfield,4,Manchester United,39,['b45e4d84-d7e7-48af-a6d3-c9b7c8d49326'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:02:24.399,Pass,
,,,,,,,,,,,,,,,,,1.179333,,,,,,,,,,,,,,,f4e0303e-f82b-4466-8be6-a38cebf653a0,31,,"[66.5, 57.0]",3750240,2,,,,,2.2381024,,Right Foot,,,"[61.3, 63.6]",,Ground Pass,,8.402381,,,,Gary Neville,15402.0,,,,,,1,Regular Play,Roy Keane,24805.0,Right Defensive Midfield,4,Manchester United,39,['b378157d-aceb-4fa1-82cd-129f5b6295c5'],26,,,,,,,,,,,,,,,,,Manchester United,39,00:02:26.847,Pass,
,,,,,,,,,,,,,,,,,1.026399,,,,,,,,,,,,,,,9308e9fd-f387-48ae-b69c-d9fb7c7946e3,34,,"[73.0, 64.0]",3750240,2,,,,,-0.20039855,,Right Foot,,,"[85.8, 61.4]",,Ground Pass,,13.061394,,,,Roy Keane,24805.0,,,,,,1,Regular Play,Gary Neville,15402.0,Right Back,4,Manchester United,39,['ac002b4b-d972-4cee-875c-fda21932cb2a'],32,,,,,,,,,,,,,,,,,Manchester United,39,00:02:32.025,Pass,
,,,,,,,,,,,,,,,,,1.477865,,,,,,,,,,,,,,,6709ea94-735a-4c1f-b163-dd3b07ace785,37,,"[85.8, 61.4]",3750240,2,,,,,2.1130407,,Right Foot,,,"[76.1, 77.5]",,Ground Pass,,18.796276,,,,David Beckham,15661.0,,,,,,1,Regular Play,Roy Keane,24805.0,Right Defensive Midfield,4,Manchester United,39,['fdbbbd7f-d8c7-4eb8-af18-1d51b7d86e76'],33,,,,,,,,,,,,,,,,,Manchester United,39,00:02:33.086,Pass,
,,,,,,,,,,,,,,,,,1.081033,,,,,,,,,,,,,,,e7a929bf-5346-4ea4-a683-d918650e141d,40,,"[78.3, 77.3]",3750240,2,,,,,-0.9786842,,Right Foot,,,"[89.6, 60.5]",,Ground Pass,,20.246729,,,,Roy Keane,24805.0,,,,,,1,Regular Play,David Beckham,15661.0,Right Midfield,4,Manchester United,39,['176c1b87-c481-4580-8aea-a2eba6d6671d'],36,,,,,,,,,,,,,,,,,Manchester United,39,00:02:36.073,Pass,
,,,,,,,,,,,,,,,,,0.548725,,,,,,,,,,,,,,,6d42887d-1c8b-4e0f-8c46-160de457543e,43,,"[89.6, 60.5]",3750240,2,,,,,-0.90583163,,Right Foot,,,"[96.5, 51.7]",,Ground Pass,,11.182576,,,,Dwight Yorke,24766.0,,,,,,1,Regular Play,Roy Keane,24805.0,Right Defensive Midfield,4,Manchester United,39,['d1a69b58-72d5-4a5c-b5c8-a9d49da1f743'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:02:37.156,Pass,
,,,,,,,,,,,,,,,,,1.104724,,,,,,,,,,,,,,,18dd604b-f65a-4264-91f5-9269afac7f67,46,,"[96.5, 53.9]",3750240,2,,,,,0.8519663,,Right Foot,,,"[100.0, 57.9]",,Ground Pass,,5.315073,,,,Roy Keane,24805.0,,,,,,1,Regular Play,Dwight Yorke,24766.0,Left Center Forward,4,Manchester United,39,['fd1f0c10-ab8b-478d-9568-7b8def6c2a6f'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:02:38.648,Pass,
,,,,,,,,,,,,,,,,,0.909108,,,,,,,,,,,,,,,704cd297-7175-4502-a946-c560cfe26ec5,50,,"[98.4, 60.1]",3750240,2,,,,,3.0883098,,Right Foot,,,"[90.9, 60.5]",,Ground Pass,,7.510659,,,,David Beckham,15661.0,,,,,,1,Regular Play,Roy Keane,24805.0,Right Defensive Midfield,4,Manchester United,39,['5e6f04dc-0579-4dc6-8510-0e3c659e1eeb'],40,,,,,,,,,,,,,,,,,Manchester United,39,00:02:40.854,Pass,
,,,,,,,,,,,,,,,,,2.618877,,,,,,,,,,,,,,,1145fa04-811b-4e6c-a724-c09eebdc863c,54,,"[90.4, 60.9]",3750240,2,,,,,-1.1777383,0a125d2d-28cb-4999-85dc-5816a3e17ca0,Right Foot,,,"[105.7, 24.0]",,High Pass,,39.946213,,,,Ryan Giggs,20175.0,True,,,,,1,Regular Play,David Beckham,15661.0,Right Midfield,4,Manchester United,39,"['5fa64515-a4f8-49fc-8d14-cbedde53cc65', 'c12d262d-3cb0-45cd-bf1e-5765c3fabc67']",42,,,,,,,,,,,,,,,,,Manchester United,39,00:02:42.481,Pass,True
,,,,,,,,,,,,,,,,,3.423388,,,,,,,,,,,,,,,7dca1017-d8e4-478e-be02-4d53325f6d58,58,,"[6.0, 36.0]",3750240,3,,,,,0.022067724,,Right Foot,,,"[64.9, 37.3]",,High Pass,,58.914345,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Francesco Toldo,15777.0,Goalkeeper,5,Fiorentina,239,['cd6938eb-55de-41da-a63d-7a93caa6e0f7'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:09.373,Pass,
,,,,,,,,,,,,,,,,,2.214157,,,,,,,,,,,,,,,cd6938eb-55de-41da-a63d-7a93caa6e0f7,59,,"[55.2, 42.8]",3750240,3,,,,,-0.6342421,,Head,,,"[72.6, 30.0]",,High Pass,,21.600925,,Incomplete,,Dwight Yorke,24766.0,,,,,Recovery,1,From Goal Kick,Roy Keane,24805.0,Right Defensive Midfield,5,Fiorentina,239,"['06f69da0-e861-4cb3-925f-7915d0f0c6e0', '2ad1c53a-3888-4e3d-9467-053315f496d7', '7dca1017-d8e4-478e-be02-4d53325f6d58']",12,,,,,,,,,,,,,,,,,Manchester United,39,00:03:12.796,Pass,
,,,,,,,,,,,,,,,,,1.580458,,,,,,,,,,,,,,,dd7f6e9f-0e1a-45a9-86fa-bb58c169ae9f,63,,"[73.8, 37.4]",3750240,3,,,,,-1.4498936,,Right Foot,,,"[76.4, 16.0]",,High Pass,,21.557365,,,,Ryan Giggs,20175.0,,,,,Recovery,1,Regular Play,Dwight Yorke,24766.0,Left Center Forward,6,Manchester United,39,"['1cae093c-c5eb-431c-b9b7-34f3652769bd', '6eaee3fa-1564-4152-a22c-7a8e28d64c66']",16,,,,,,,,,,,,,,,,,Manchester United,39,00:03:16.207,Pass,True
,,,,,,,,,,,,,,,,,1.550392,,,,,,,,,,,,,,,f1ad522b-9d08-4db9-af59-7037afdb0cf6,65,,"[76.4, 16.0]",3750240,3,,,,,1.735945,,Left Foot,,,"[75.6, 20.8]",,Ground Pass,,4.86621,,,,Andy Cole,24767.0,,,,,,1,Regular Play,Ryan Giggs,20175.0,Left Midfield,6,Manchester United,39,['32456193-92ef-4c5d-b2e4-a16690b7009d'],17,,,,,,,,,,,,,,,,,Manchester United,39,00:03:17.787,Pass,
,,,,,,,,,,,,,,,,,1.357513,,,,,,,,,,,,,,,d62a2f39-f9bb-40ec-8c2a-d017e5a40906,68,,"[75.6, 20.8]",3750240,3,,,,,-2.2434669,,Right Foot,,,"[66.2, 9.0]",,Ground Pass,,15.086418,,,,Denis Irwin,24765.0,,,,,,1,Regular Play,Andy Cole,24767.0,Right Center Forward,6,Manchester United,39,"['4098188f-f3e0-4d4e-aa4e-dd531f157f0a', 'f64aee7d-e60e-49dc-ad81-f8736ecd7357']",19,,,,,,,,,,,,,,,,,Manchester United,39,00:03:19.338,Pass,True
,,,,,,,,,,,,,,,,,0.882912,,,,,,,,,,,,,,,498d3390-5aec-47b0-ac9d-a2ffd987edf2,70,,"[66.2, 9.0]",3750240,3,,,,,1.6352232,,Right Foot,,,"[65.6, 18.3]",,Ground Pass,,9.319335,,,,Paul Scholes,15666.0,,,,,,1,Regular Play,Denis Irwin,24765.0,Left Back,6,Manchester United,39,['017e9a86-d8d7-4630-b910-9635c84fe564'],20,,,,,,,,,,,,,,,,,Manchester United,39,00:03:20.695,Pass,
,,,,,,,,,,,,,,,,,1.377456,,,,,,,,,,,,,,,ed81fbeb-7fae-4733-a1ce-df2633b9bf49,72,,"[65.6, 18.3]",3750240,3,,,,,-1.5707964,,Right Foot,,,"[65.6, 7.1]",,Ground Pass,,11.2,,,,Denis Irwin,24765.0,,,,,,1,Regular Play,Paul Scholes,15666.0,Left Defensive Midfield,6,Manchester United,39,['7f94430e-8638-4d27-a3a0-5f72ecd551da'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:03:21.578,Pass,
,,,,,,,,,,,,,,,,,1.538595,,,,,,,,,,,,,,,bb3a16ce-c794-461a-9ab7-2cee73a8efab,75,,"[65.6, 7.1]",3750240,3,,,,,-0.08608116,,Right Foot,,,"[85.3, 5.4]",,Ground Pass,,19.773214,,,,Ryan Giggs,20175.0,,,,,,1,Regular Play,Denis Irwin,24765.0,Left Back,6,Manchester United,39,['dc083f09-ac8f-4e4a-81cd-54a7dfac3291'],23,,,,,,,,,,,,,,,,,Manchester United,39,00:03:23.857,Pass,
,,,,,,,,,,,,,,,,,1.37395,,,,,,,,,,,,,,,90318f7a-91a3-42cb-817e-5440d5940c93,78,,"[74.3, 9.0]",3750240,3,,,,,0.5209098,,Left Foot,,,"[98.7, 23.0]",,Low Pass,,28.13112,,Pass Offside,,Dwight Yorke,24766.0,,,,,,1,Regular Play,Ryan Giggs,20175.0,Left Midfield,6,Manchester United,39,['78966879-a914-409b-bc80-2baecbd351b7'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:03:29.842,Pass,
,,,,,,,,,,,,,,,,,2.996666,,,,,,,,,,,,,,,05620f4b-2382-43b8-9295-20816c425d2f,80,,"[35.0, 57.9]",3750240,3,,,,,-1.7596935,,Right Foot,,,"[32.4, 44.3]",,Ground Pass,,13.846299,,,,Alessandro Pierini,39788.0,,,,,Free Kick,1,From Free Kick,Tomáš Řepka,17966.0,Right Back,7,Fiorentina,239,['8f1c6794-ada7-4a20-8024-c56490213db7'],40,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:40.762,Pass,
,,,,,,,,,,,,,,,,,1.83091,,,,,,,,,,,,,,,68258374-6b57-4baa-8a82-4c4fa41e51f1,83,,"[32.4, 44.3]",3750240,3,,,,,-1.5169269,,Right Foot,,,"[33.5, 23.9]",,Ground Pass,,20.429636,,,,Aldo Firicano,39786.0,,,,,,1,From Free Kick,Alessandro Pierini,39788.0,Right Center Back,7,Fiorentina,239,['1cc0b37e-81de-496a-bfd2-4399f63506e1'],44,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:44.531,Pass,
,,,,,,,,,,,,,,,,,0.890212,,,,,,,,,,,,,,,ba7cc7a6-4b23-40b8-9d03-4db6ebce64f5,86,,"[31.5, 21.2]",3750240,3,,,,,1.6853371,,Right Foot,,,"[30.2, 32.5]",,Ground Pass,,11.374533,,,,Alessandro Pierini,39788.0,,,,,,1,From Free Kick,Aldo Firicano,39786.0,Left Center Back,7,Fiorentina,239,['27e01f89-24a7-4c8f-88c8-34d14f5a0f54'],49,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:49.630,Pass,
,,,,,,,,,,,,,,,,,1.768031,,,,,,,,,,,,,,,212f2492-63dc-431a-b99c-51fee037cc1a,89,,"[43.2, 39.2]",3750240,3,,,,,1.6991196,,Right Foot,,,"[39.6, 67.1]",,Ground Pass,,28.1313,,,,Tomáš Řepka,17966.0,,,,,,1,From Free Kick,Alessandro Pierini,39788.0,Right Center Back,7,Fiorentina,239,['6988cdb9-84f7-4284-a3e7-5086b001b717'],55,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:55.111,Pass,
,,,,,,,,,,,,,,,,,1.724032,,,,,,,,,,,,,,,92d2b894-f310-4be7-90b8-3d1ee17c97d7,92,,"[42.0, 69.3]",3750240,3,,,,,0.32314524,,Left Foot,,,"[63.5, 76.5]",,Ground Pass,,22.673553,,,,Moreno Torricelli,15176.0,,,,,,1,From Free Kick,Tomáš Řepka,17966.0,Right Back,7,Fiorentina,239,['0a79aea4-becb-49f7-9f7f-922f61adf80f'],57,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:57.675,Pass,
,,,,,,,,,,,,,,,,,1.026367,,,,,,,,,,,,,,,28712a4a-cc92-466f-8da3-43bf0afe331b,95,,"[67.4, 68.7]",3750240,4,,,,,-0.5643511,,Right Foot,,,"[78.3, 61.8]",,Ground Pass,,12.900388,,,,Sandro Cois,39787.0,,,,,,1,From Free Kick,Moreno Torricelli,15176.0,Left Back,7,Fiorentina,239,['37ca51cf-9e0a-4484-8133-b993006b8954'],1,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:01.661,Pass,
,,,,,,,,,,,,,,,,,0.889064,,,,,,,,,,,,,,,017ae106-07d5-4827-9a27-5421501c4e03,97,,"[78.3, 61.8]",3750240,4,,,,,-3.0836864,,Right Foot,,,"[71.4, 61.4]",,Ground Pass,,6.9115844,,,,Moreno Torricelli,15176.0,,,,,,1,From Free Kick,Sandro Cois,39787.0,Right Defensive Midfield,7,Fiorentina,239,['088ff5f1-cd8b-4f87-811f-276135b9857c'],2,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:02.687,Pass,
,,,,,,,,,,,,,,,,,1.182522,,,,,,,,,,,,,,,a6e15267-c590-49aa-b700-bb1a13fbfc66,101,,"[74.1, 60.6]",3750240,4,,,,,0.11168286,,Right Foot,,,"[84.8, 61.8]",,Ground Pass,,10.767079,,,,Sandro Cois,39787.0,,,,,,1,From Free Kick,Moreno Torricelli,15176.0,Left Back,7,Fiorentina,239,"['336ddd13-e488-4ec5-89fb-2af625242c1e', '843da428-9c8f-4689-9c36-03ad2c910448']",4,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:04.122,Pass,True
,,,,,,,,,,,,,,,,,1.469029,,,,,,,,,,,,,,,fb2521a6-3879-470c-bf2f-fa2919013b29,105,,"[84.2, 61.4]",3750240,4,,,,,0.20679125,,Right Foot,,,"[98.5, 64.4]",,Ground Pass,,14.611297,,Incomplete,,Moreno Torricelli,15176.0,,,,,,1,From Free Kick,Sandro Cois,39787.0,Right Defensive Midfield,7,Fiorentina,239,"['66cb024a-85e9-40e2-a88d-990904781800', '9d3f8990-e231-4dd4-aa7b-4c6f587a0f50', '9e4b03d7-d30e-4a3e-a4b6-d4952863ea50']",5,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:05.581,Pass,True
,,,,,,,,,,,,,,,,,1.406625,,,,,,,,,,,,,,,c8331299-9500-4640-a50c-f7f0117d28dc,109,,"[22.2, 18.3]",3750240,4,,,,,-0.52285177,,Right Foot,,,"[42.5, 6.6]",,Ground Pass,,23.430323,,,,Ryan Giggs,20175.0,,,,,,1,Regular Play,Denis Irwin,24765.0,Left Back,8,Manchester United,39,['a45a72ca-7491-45b6-8192-830383a45a1c'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:04:07.878,Pass,
,,,,,,,,,,,,,,,,,1.545519,,,,,,,,,,,,,,,93fc7d48-653b-4d14-bbe4-e26813bb3276,112,,"[42.5, 6.6]",3750240,4,,,,,-0.11242713,,Left Foot,,,"[54.9, 5.2]",,Low Pass,,12.478782,,,,Andy Cole,24767.0,,,,,,1,Regular Play,Ryan Giggs,20175.0,Left Midfield,8,Manchester United,39,['2d4cbb04-9132-4d70-9e1b-b7726c5d8974'],9,,,,,,,,,,,,,,,,,Manchester United,39,00:04:09.432,Pass,
,,,,,,,,,,,,,,,,,1.511411,,,,,,,,,,,,,,,a6b136bd-eb2d-4a9c-b0bf-8c1ebc437474,115,,"[54.9, 5.2]",3750240,4,,,,,1.5282688,,Right Foot,,,"[55.7, 24.0]",,Ground Pass,,18.817013,,Incomplete,,Ryan Giggs,20175.0,,,,,,1,Regular Play,Andy Cole,24767.0,Right Center Forward,8,Manchester United,39,"['0124896b-3821-440c-994b-88f629820198', 'd04653e7-5667-4380-8418-f650663c9d39']",11,,,,,,,,,,,,,,,,,Manchester United,39,00:04:11.044,Pass,
