ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.303479,,,,,,,,,,,,7f145643-c2f3-4151-b33a-c36dedfbebfd,1255,,,"[69.8, 72.8]",3750201,36,,,,-1.7346679,,Right Foot,,"[67.7, 60.1]",,Ground Pass,,12.872451,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,68,Barcelona,217,['a3ed84fe-9928-409f-88bd-2273542d52cf'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:36:30.739,Pass,
,,,,,,,,,,,,,,,3.645906,,,,,,,,,,,,44958bf8-e158-4c2d-8d50-3978857891a2,1258,,,"[75.4, 64.2]",3750201,36,,,,0.30992216,,Right Foot,,"[108.5, 74.8]",,High Pass,,34.755863,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['e7eb7fc3-5078-45aa-94cb-5743b5cadee4'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:36:35.163,Pass,
,,,,,,,,,,,,,,,1.007146,,,,,,,,,,,,874478a3-4261-42f1-8cd7-239adfc80a53,1261,,,"[110.8, 70.3]",3750201,36,,,,-1.5378412,,Right Foot,True,"[111.7, 43.0]",,Ground Pass,,27.31483,,,Incomplete,,Thierry Henry,15516.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,68,Barcelona,217,"['9e302b20-8003-4fe0-8539-74cf447ebf80', 'ee0437e6-210f-4f8c-8147-3da521c614d6']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:36:38.970,Pass,
,,,,,,,,,,,,,,,1.162583,,,,,,,,,,,,fd0e966f-6254-431f-afe9-7f4e531ed368,1274,,,"[15.6, 76.3]",3750201,36,True,,,-0.7373582,,Right Foot,,"[26.5, 66.4]",,Ground Pass,,14.724809,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Center Back,68,Barcelona,217,['000b8711-2a78-4d3f-b8e9-29fea0e613ba'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:36:54.044,Pass,
,,,,,,,,,,,,,,,1.279194,,,,,,,,,,,,a3764db0-c871-4f95-a365-1bfc69d79e95,1276,,,"[30.6, 62.7]",3750201,37,,,,1.1503112,,Right Foot,,"[36.1, 75.0]",,Ground Pass,,13.473678,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['399f17c3-029b-40dc-a2ad-4cae8f825348'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.597,Pass,
,,,,,,,,,,,,,,,1.99088,,,,,,,,,,,,c3224166-b8cc-460d-9b69-0a1d231208a2,1279,,,"[36.1, 75.4]",3750201,37,,,,-1.0598468,,Right Foot,,"[43.5, 62.2]",,Ground Pass,,15.132746,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Center Back,68,Barcelona,217,['3312ff42-397d-4789-b6d5-fc18698e6ab1'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:37:03.590,Pass,
,,,,,,,,,,,,,,,2.114869,,,,,,,,,,,,3de3f35f-2d5f-4c9a-b5cc-09e1bd6d8bdc,1282,,,"[48.4, 55.9]",3750201,37,,,,-1.6306818,,Right Foot,,"[45.6, 9.2]",,High Pass,,46.783863,,,,,Sylvio Mendes Campos Junior,25854.0,,True,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['29d56637-83cb-4ffa-94b6-a42666cbfd42'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.449,Pass,
,,,,,,,,,,,,,,,1.11574,,,,,,,,,,,,dade91f1-aa8d-4bbe-a5dd-b3f42730798d,1285,,,"[50.8, 9.8]",3750201,37,,,,1.2861491,,Left Foot,,"[58.7, 36.8]",,Ground Pass,,28.13201,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,68,Barcelona,217,['bfa55848-ff2e-4cc6-97dd-408c2c7c5af2'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.418,Pass,
,,,,,,,,,,,,,,,0.71988,,,,,,,,,,,,b67097bc-0083-4816-98b2-f94507c1c6e4,1288,,,"[65.0, 41.5]",3750201,37,,,,1.1712809,,Right Foot,,"[68.8, 50.5]",,Ground Pass,,9.76934,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['b136f849-d665-4638-aae8-aa6e9e38a4f6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.196,Pass,
,,,,,,,,,,,,,,,1.48678,,,,,,,,,,,,cf5b7b3e-d9ee-43b0-8709-3fc9f5646b7f,1291,,,"[74.7, 57.4]",3750201,37,,,,0.9510583,,Left Foot,,"[87.9, 75.9]",,Ground Pass,,22.726416,,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,['a76af92a-da08-4371-8f96-869ad0dfe524'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.586,Pass,
,,,,,,,,,,,,,,,0.950624,,,,,,,,,,,,8b9c94c3-6e09-4fd8-8213-4d0980c59c74,1294,,,"[93.2, 75.9]",3750201,37,,,,-2.6607053,,Right Foot,,"[79.4, 68.7]",,Ground Pass,,15.565346,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,68,Barcelona,217,['9d689020-17d1-4ca8-a19d-e29767daa296'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.277,Pass,
,,,,,,,,,,,,,,,0.8785,,,,,,,,,,,,48529e90-e6c3-402b-a025-caeec029d11e,1297,,,"[79.5, 59.2]",3750201,37,,,,-1.5939136,,Left Foot,,"[79.1, 41.9]",,Ground Pass,,17.304625,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,['f2793ecf-a119-4945-9e63-aa9b5f3e21f6'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.049,Pass,
,,,,,,,,,,,,,,,1.902213,,,,,,,,,,,,4ce0571f-6d8b-4936-ad17-dfd4a3bbdd16,1300,,,"[78.0, 37.3]",3750201,37,,,,-1.2587543,,Right Foot,,"[87.0, 9.4]",,Ground Pass,,29.315695,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['2bfad047-4b30-4992-8356-0f096ee43d18'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:37:25.971,Pass,
,,,,,,,,,,,,,,,2.452433,,,,,,,,,,,,61baa4eb-2fef-4bdc-9dbb-e6a9222ac8f7,1303,,,"[87.0, 8.9]",3750201,37,,,,2.3309898,,Left Foot,,"[75.4, 21.1]",,Ground Pass,,16.834488,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,68,Barcelona,217,['6ea09079-c824-442e-b320-a3459b3fc52a'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.953,Pass,
,,,,,,,,,,,,,,,0.753176,,,,,,,,,,,,7d8800db-76e3-449f-b2d0-6a98caaa0236,1306,,,"[75.4, 21.1]",3750201,37,,,,1.1553042,,Right Foot,,"[81.4, 34.7]",,Ground Pass,,14.864723,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,68,Barcelona,217,['ce474322-ee83-474a-afc3-a99bd0cda348'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:37:30.446,Pass,
,,,,,,,,,,,,,,,1.049977,,,,,,,,,,,,4d74540b-e72f-49ba-8cc7-c1b9eb1ffb22,1309,,,"[81.4, 34.7]",3750201,37,,,,-2.1293957,,Right Foot,,"[75.4, 25.1]",,Ground Pass,,11.320777,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,68,Barcelona,217,['082cf0e7-5166-46ec-a7bb-e3fb3464ec0c'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:37:31.239,Pass,
,,,,,,,,,,,,,,,0.929859,,,,,,,,,,,,8fd814d7-6ec2-4d29-88e8-762e8006a6d3,1312,,,"[88.1, 25.6]",3750201,37,,,,1.1031165,,Right Foot,,"[93.1, 35.5]",,Ground Pass,,11.090987,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,68,Barcelona,217,['c8e63daf-0f97-4e9e-8bcb-5d630f15c855'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.553,Pass,
,,,,,,,,,,,,,,,1.03831,,,,,,,,,,,,8f812b3c-9959-48d5-a76b-849416ba7707,1315,,,"[93.1, 35.5]",3750201,37,,,,-0.029620964,,Left Foot,,"[106.6, 35.1]",,Low Pass,,13.505924,,,Incomplete,,Thierry Henry,15516.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,"['2a6289b3-0d02-4afc-9577-c069cf52dd4f', 'da41f204-a3a4-4d06-94e3-06f68508a98c']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.318,Pass,
,,,,,,,,,,,,,,,3.343766,,,,,,,,,,,,50a53a18-e30d-46e5-a423-51d01986d883,1321,,,"[80.3, 40.3]",3750201,37,,,True,-0.12262114,,,,"[108.7, 36.8]",,High Pass,,28.614857,,,Incomplete,,,,,,,,Interception,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,"['4e482b71-1d49-46ae-aaa1-62f3544d2c63', '820546a0-0dda-432c-8664-b06ca677a8d6']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.315,Pass,True
,,,,,,,,,,,,,,,3.318058,,,,,,,,,,,,f5d38935-b6fd-443c-a456-0454941b7b7c,1324,,,"[14.6, 49.3]",3750201,37,,,,0.6198451,,Keeper Arm,,"[38.0, 66.0]",,Low Pass,,28.748043,,,,,John O''Shea,16890.0,,,,,,1,Regular Play,Edwin van der Sar,15036.0,Goalkeeper,69,Manchester United,39,['85a7146b-ff9f-46d7-8b68-8cae9924e91b'],48,,,,,,,,,,,,,,,,,Manchester United,39,00:37:48.184,Pass,
,,,,,,,,,,,,,,,1.383128,,,,,,,,,,,,16b47359-164f-4205-9de0-adb5fd425a86,1327,,,"[56.9, 69.0]",3750201,37,,,,-0.865685,,Right Foot,,"[68.9, 54.9]",,Ground Pass,,18.51513,,,,,Ryan Giggs,20175.0,,,,,,1,Regular Play,John O''Shea,16890.0,Right Back,69,Manchester United,39,['f7248068-db9d-4613-867a-568a079e9bb1'],53,,,,,,,,,,,,,,,,,Manchester United,39,00:37:53.687,Pass,
,,,,,,,,,,,,,,,1.382739,,,,,,,,,,,,aeb7181c-e99c-4225-b8e0-685b1bd198b3,1330,,,"[69.2, 53.1]",3750201,37,,,,3.0695527,,Left Foot,,"[49.8, 54.5]",,Ground Pass,,19.450449,,,,,Michael Carrick,4751.0,,,,,,1,Regular Play,Ryan Giggs,20175.0,Right Midfield,69,Manchester United,39,['441c6518-0f67-438f-acbc-add60750fe66'],55,,,,,,,,,,,,,,,,,Manchester United,39,00:37:55.110,Pass,
,,,,,,,,,,,,,,,1.238904,,,,,,,,,,,,af4bb5e0-8cdd-4d88-83ac-ff9191257fd4,1333,,,"[50.0, 53.9]",3750201,38,,,,-1.2094796,,Right Foot,,"[56.5, 36.7]",,Ground Pass,,18.387224,,,,,Anderson Luis de Abreu Oliveira,38411.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Center Defensive Midfield,69,Manchester United,39,['8201dea7-a758-4889-8cb9-abad09c92d36'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:38:00.781,Pass,
,,,,,,,,,,,,,,,1.045633,,,,,,,,,,,,6ff37b2b-d8e6-41e1-9570-d460e5ba7c47,1336,,,"[57.5, 35.2]",3750201,38,,,,-0.73246753,,Left Foot,,"[73.4, 20.9]",,Ground Pass,,21.384573,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Anderson Luis de Abreu Oliveira,38411.0,Left Center Midfield,69,Manchester United,39,['c83646d2-7797-4ea6-82ae-07e134fa458c'],3,,,,,,,,,,,,,,,,,Manchester United,39,00:38:03.233,Pass,
,,,,,,,,,,,,,,,1.369142,,,,,,,,,,,,c109ff62-b7ad-42cd-a8f3-ba85419fc3f8,1339,,,"[92.5, 11.8]",3750201,38,,,,-0.91148627,,Right Foot,,"[98.7, 3.8]",,Ground Pass,,10.121264,,,,,Wayne Mark Rooney,3538.0,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,69,Manchester United,39,['4bcef5a9-2199-4e34-960a-8a36a7079b15'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:38:07.496,Pass,
,,,,,,,,,,,,,,,1.167228,,,,,,,,,,,,a7c47230-5460-4c13-9213-b92b4dd815e8,1343,,,"[76.8, 11.1]",3750201,38,,,,-1.5163049,,Right Foot,,"[77.4, 0.1]",,Low Pass,,11.016352,,,Out,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Midfield,69,Manchester United,39,,13,,,,,,,,,,,,,,,,,Manchester United,39,00:38:13.888,Pass,
,,,,,,,,,,,,,,,3.086692,,,,,,,,,,,,66d5f06a-9afd-4f6f-8359-e0de63c668dc,1344,,,"[37.5, 80.0]",3750201,38,,,,-0.12685142,,,,"[72.0, 75.6]",,High Pass,,34.77945,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,70,Barcelona,217,['49e71b84-dc29-435b-87ca-81dfbcb8c07e'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.926,Pass,
,,,,,,,,,,,,,,,2.32779,,,,,,,,,,,,49e71b84-dc29-435b-87ca-81dfbcb8c07e,1345,,,"[48.1, 4.5]",3750201,38,,,,-0.18131977,,Head,,"[72.1, 0.1]",,High Pass,,24.4,,,Out,,,,,,,,Recovery,1,From Throw In,Nemanja Vidić,20172.0,Left Center Back,70,Barcelona,217,['66d5f06a-9afd-4f6f-8359-e0de63c668dc'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:38:37.013,Pass,
,,,,,,,,,,,,,,,1.299427,,,,,,,,,,,,198eb4c0-8968-4985-a371-c7e22c2fabda,1346,,,"[60.1, 80.0]",3750201,38,,,,-0.19448012,,,,"[79.9, 76.1]",,High Pass,,20.180435,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,71,Barcelona,217,"['417aee21-a296-48bc-9164-709d4511df0d', 'c1d7c6da-705f-471a-ac4b-50ea483a3170']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.246,Pass,
,,,,,,,,,,,,,,,0.950395,,,,,,,,,,,,c1d7c6da-705f-471a-ac4b-50ea483a3170,1348,,,"[40.2, 4.0]",3750201,38,,,,-0.07304057,,Right Foot,,"[48.4, 3.4]",,Ground Pass,,8.221922,,,,,Wayne Mark Rooney,3538.0,,,,,Interception,1,Regular Play,Nemanja Vidić,20172.0,Left Center Back,72,Manchester United,39,"['198eb4c0-8968-4985-a371-c7e22c2fabda', 'dd4937a6-4882-4317-88b9-519c879d84e7']",50,,,,,,,,,,,,,,,,,Manchester United,39,00:38:50.545,Pass,
,,,,,,,,,,,,,,,2.562338,,,,,,,,,,,,832f8c8a-34a7-467d-800c-947ba7548b4d,1352,,,"[44.0, 1.7]",3750201,38,,,,2.3847582,,Right Foot,,"[11.6, 32.3]",,Low Pass,,44.565907,,,,,Edwin van der Sar,15036.0,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Midfield,72,Manchester United,39,['6e8c9163-e8e6-4a43-81d8-6522c07cc36d'],53,,,,,,,,,,,,,,,,,Manchester United,39,00:38:53.881,Pass,
,,,,,,,,,,,,,,,3.292395,,,,,,,,,,,,7c661b5d-bfb6-4cac-97cc-8599c1edbf82,1355,,,"[24.0, 34.5]",3750201,39,,,,-0.28103593,,Right Foot,,"[86.7, 16.4]",,High Pass,,65.26025,,,Incomplete,,,,,,,,,1,Regular Play,Edwin van der Sar,15036.0,Goalkeeper,72,Manchester United,39,['9cc4c9aa-982b-47e5-bc24-50d94d0d3f21'],4,,,,,,,,,,,,,,,,,Manchester United,39,00:39:04.706,Pass,
,,,,,,,,,,,,,,,0.902964,,,,,,,,,,,,49ec1fef-e26a-4ca6-a657-1af43f12f1a8,1360,,,"[70.8, 8.1]",3750201,39,,,,1.289317,,Right Foot,,"[73.2, 16.4]",,Ground Pass,,8.640023,,,,,Anderson Luis de Abreu Oliveira,38411.0,,,,,,1,Regular Play,Patrice Evra,20008.0,Left Back,72,Manchester United,39,['c74194d1-82ff-471d-90d1-2071ff00b76f'],11,,,,,,,,,,,,,,,,,Manchester United,39,00:39:11.938,Pass,
,,,,,,,,,,,,,,,1.228762,,,,,,,,,,,,ceb510f5-a4e0-4a86-b68b-e522b60fe6ad,1363,,,"[74.7, 18.9]",3750201,39,,,,2.04971,,Left Foot,,"[66.6, 34.5]",,Ground Pass,,17.577543,,,,,Michael Carrick,4751.0,,,,,,1,Regular Play,Anderson Luis de Abreu Oliveira,38411.0,Left Center Midfield,72,Manchester United,39,['9b7f2ec5-63e2-4f2b-8130-1f60db782757'],14,,,,,,,,,,,,,,,,,Manchester United,39,00:39:14.309,Pass,
,,,,,,,,,,,,,,,0.733914,,,,,,,,,,,,724c919a-e925-40dd-b040-6a2bc48f4fb6,1365,,,"[68.1, 34.2]",3750201,39,,,,0.3533702,,Right Foot,,"[80.3, 38.7]",,Ground Pass,,13.003461,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Center Defensive Midfield,72,Manchester United,39,['14e6442f-575e-47a8-a1b6-305665ae071b'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:39:15.538,Pass,
,,,,,,,,,,,,,,,0.715079,,,,,,,,,,,,391ae6ba-e026-473b-96b2-fc5d1ccb1a37,1367,,,"[80.3, 38.7]",3750201,39,,,,3.0517452,,Left Foot,,"[69.2, 39.7]",,Ground Pass,,11.144954,,,,,Michael Carrick,4751.0,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,72,Manchester United,39,['c8ded05b-e4b6-4348-899e-80a00d0de58b'],16,,,,,,,,,,,,,,,,,Manchester United,39,00:39:16.272,Pass,
,,,,,,,,,,,,,,,0.455054,,,,,,,,,,,,415e33f3-07f5-417a-86ea-8fc374f2245b,1369,,,"[69.2, 39.7]",3750201,39,,,,1.1240963,,Right Foot,,"[74.9, 51.6]",,High Pass,,13.194695,,,Incomplete,,,,,,,,,1,Regular Play,Michael Carrick,4751.0,Center Defensive Midfield,72,Manchester United,39,['6e24e879-838b-4eb3-b528-a7457d3d0748'],16,,,,,,,,,,,,,,,,,Manchester United,39,00:39:16.987,Pass,
,,,,,,,,,,,,,,,0.738194,,,,,,,,,,,,462a597b-b18c-4506-a01b-d3630c0ef0f4,1372,,,"[78.5, 80.0]",3750201,39,,,,-0.9364135,,,,"[86.3, 69.4]",,Low Pass,,13.160547,,,,,Ji-Sung Park,20173.0,,,,,Throw-in,1,From Throw In,John O''Shea,16890.0,Right Back,73,Manchester United,39,['d124ef96-eb87-425a-bbd2-f34bcfc50d54'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:39:37.966,Pass,
,,,,,,,,,,,,,,,0.877178,,,,,,,,,,,,e4255672-b77a-44da-ad25-56f270ff5f0f,1376,,,"[84.8, 70.3]",3750201,39,,,,2.6071973,,Right Foot,,"[79.9, 73.2]",,Low Pass,,5.6938562,,,,,John O''Shea,16890.0,,,,,,1,From Throw In,Ji-Sung Park,20173.0,Right Center Midfield,73,Manchester United,39,"['64a03f4c-be18-4b16-a028-48a17203fce9', 'a2c398de-e02f-4200-8874-bf8cca4de4b8']",38,,,,,,,,,,,,,,,,,Manchester United,39,00:39:38.709,Pass,True
,,,,,,,,,,,,,,,1.667154,,,,,,,,,,,,25dae927-5262-49f8-9a5e-fcb5b01fc039,1379,,,"[79.9, 73.2]",3750201,39,,,,-3.135943,,Right Foot,,"[62.2, 73.1]",,Ground Pass,,17.700283,,,,,Rio Ferdinand,20171.0,,,,,,1,From Throw In,John O''Shea,16890.0,Right Back,73,Manchester United,39,"['2525f1d9-40e5-4584-91f7-d7709b909df1', '64a03f4c-be18-4b16-a028-48a17203fce9']",40,,,,,,,,,,,,,,,,,Manchester United,39,00:39:40.275,Pass,True
,,,,,,,,,,,,,,,0.99546,,,,,,,,,,,,1ba7e25f-f7c8-4d9c-99a1-6daca97c3b67,1382,,,"[67.8, 73.1]",3750201,39,,,,-0.45765966,,Right Foot,,"[87.9, 63.2]",,Ground Pass,,22.405804,,,,,Ji-Sung Park,20173.0,,,,,,1,From Throw In,Rio Ferdinand,20171.0,Right Center Back,73,Manchester United,39,['125eeff1-a422-498b-b257-3e1b1df9b79f'],43,,,,,,,,,,,,,,,,,Manchester United,39,00:39:43.515,Pass,
,,,,,,,,,,,,,,,0.713336,,,,,,,,,,,,82338ae0-9cb3-4e52-a431-09ada269c831,1385,,,"[87.9, 60.6]",3750201,39,,,,-1.6824791,,Left Foot,,"[86.7, 49.9]",,Ground Pass,,10.767079,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Throw In,Ji-Sung Park,20173.0,Right Center Midfield,73,Manchester United,39,['92dc2ad9-ac97-4e2f-9dd5-9d5bf84d037a'],45,,,,,,,,,,,,,,,,,Manchester United,39,00:39:45.624,Pass,
,,,,,,,,,,,,,,,0.824576,,,,,,,,,,,,a25a346f-971c-4705-b6e6-6eef1879f507,1389,,,"[87.8, 46.9]",3750201,39,,,,-1.4435802,,Right Foot,,"[88.9, 38.3]",,Ground Pass,,8.670063,,,,,Michael Carrick,4751.0,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,73,Manchester United,39,['975b60b7-707c-4fb1-8b86-ac1aaca6ab10'],48,,,,,,,,,,,,,,,,,Manchester United,39,00:39:48.166,Pass,
,,,,,,,,,,,,,,,1.680307,,,,,,,,,,,,26b526ef-17fa-4cb8-b36e-68f54bf2dcf0,1393,,,"[91.9, 33.4]",3750201,39,,,,-1.1300455,,Right Foot,,"[94.4, 28.1]",,Ground Pass,,5.860034,,,Pass Offside,,Wayne Mark Rooney,3538.0,,,,,,1,From Throw In,Michael Carrick,4751.0,Center Defensive Midfield,73,Manchester United,39,"['8c41ab86-9eb9-4bad-bc23-c851edf9b871', 'f45a6f21-4998-4a16-aceb-3a8b8cbff6ce']",49,,,,,,,,,,,,,,,,,Manchester United,39,00:39:49.042,Pass,True
,,,,,,,,,,,,,,,1.67194,,,,,,,,,,,,6b9d3622-7e79-44bc-a70a-0183b9c58afe,1395,,,"[19.4, 42.9]",3750201,40,True,,,1.0140336,,Right Foot,,"[25.5, 52.7]",,Ground Pass,,11.543396,,,,,Gnégnéri Yaya Touré,3087.0,,,,,Free Kick,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,74,Barcelona,217,['8749f5e1-bc7a-4edf-a6bd-8cce47ab3048'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.839,Pass,
,,,,,,,,,,,,,,,1.698713,,,,,,,,,,,,0fb88a8d-cfb3-422b-9fbb-15e437693440,1397,,,"[25.5, 52.7]",3750201,40,,,,0.8351309,,Right Foot,,"[46.5, 75.9]",,Ground Pass,,31.29281,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Right Center Back,74,Barcelona,217,['ec38ceb8-28a2-4552-8fc6-820b24b9b058'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.465,Pass,
,,,,,,,,,,,,,,,0.613132,,,,,,,,,,,,bd1812a5-bbc6-470d-88cb-9e64d7e22b6f,1400,,,"[46.5, 75.9]",3750201,40,,,,-1.5199926,,Right Foot,,"[47.1, 64.1]",,Ground Pass,,11.815245,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,74,Barcelona,217,['6f3b4e96-2dab-4524-b8c5-c1fea740b990'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.384,Pass,
,,,,,,,,,,,,,,,1.208808,,,,,,,,,,,,70d59241-a0b0-4a0f-9a7b-bfc3cabd5d8e,1403,,,"[47.1, 64.1]",3750201,40,,,,-0.8149753,,Right Foot,,"[63.5, 46.7]",,Low Pass,,23.910667,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,74,Barcelona,217,['748d7724-9f2f-439d-bfea-6f3d0b244514'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.037,Pass,
,,,,,,,,,,,,,,,0.927428,,,,,,,,,,,,2e393a63-f39a-4847-8b7a-6783c0ebd908,1407,,,"[57.6, 62.6]",3750201,40,,,,-1.9623765,,Left Foot,,"[51.2, 47.1]",,Ground Pass,,16.769318,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,['876791d5-a804-4598-b5f1-e11ea00263f5'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.354,Pass,
,,,,,,,,,,,,,,,1.77984,,,,,,,,,,,,1b11b2f8-dc7f-44af-a83d-c12a3ab06406,1409,,,"[51.2, 47.1]",3750201,40,,,,-1.0728111,,Right Foot,,"[56.8, 36.8]",,Ground Pass,,11.723907,,,Incomplete,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,['46a51842-9ecd-4fc4-ade2-37bdaedaf769'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:40:26.281,Pass,
