50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.557574,,,,,,,,,,,,,,b2fd85d8-8740-44cf-9140-72351fcffefe,3230,,,"[83.4, 61.1]",2275132,90,,,,,0.66523683,,Left Foot,,,"[101.5, 75.3]",Ground Pass,,23.005434,,,Erin Cuthbert,4660.0,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,165,Chelsea FCW,971,['f747642c-2bd7-4ec5-bfac-1765d1889b39'],48,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:48.618,Pass,
,,,,,,,,,,,,,,,,1.228983,,,,,,,,,,,,,,54e53501-b4a6-4c2f-b98d-9535342fb7b7,3241,,,"[18.2, 9.0]",2275132,91,,True,,,0.93665045,,Left Foot,,,"[29.6, 24.5]",Ground Pass,,19.240843,,,Chloe Peplow,16397.0,,,,,,Free Kick,2,From Free Kick,Jenna Schillaci,4858.0,Left Center Back,167,Tottenham Hotspur Women,749,['2300ded5-0ef6-4b1e-90c5-3ab880aa9a51'],14,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:14.657,Pass,
,,,,,,,,,,,,,,,,1.373761,,,,,,,,,,,,,,f36b0957-a390-4837-bead-85adf8de2ef5,3243,,,"[29.8, 29.5]",2275132,91,,,,,1.7657146,,Right Foot,,,"[25.2, 52.8]",Ground Pass,,23.749737,,,Hannah Godfrey,31552.0,,,,,,,2,From Free Kick,Chloe Peplow,16397.0,Left Center Midfield,167,Tottenham Hotspur Women,749,['a33d4e42-6f31-47ca-855b-82b44ad07f7e'],17,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:17.977,Pass,
,,,,,,,,,,,,,,,,2.539073,,,,,,,,,,,,,,7fda8fa4-3b65-407f-8d3f-cbed2b6a65c3,3246,,,"[26.4, 54.4]",2275132,91,,,,,1.1265466,,Right Foot,,,"[37.3, 77.3]",Ground Pass,,25.361782,,,Ashleigh Neville,4848.0,,,,,,,2,From Free Kick,Hannah Godfrey,31552.0,Right Center Back,167,Tottenham Hotspur Women,749,['1c9d2ffc-b3a2-4366-ac81-a4b4e6890dae'],20,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:20.462,Pass,
,,,,,,,,,,,,,,,,0.979396,,,,,,,,,,,,,,86d114cd-ac42-4584-b6f4-6c9f4b56a314,3249,,,"[53.3, 77.1]",2275132,91,,,,,0.11133888,,Right Foot,,,"[69.4, 78.9]",Ground Pass,,16.200308,,,Rosella Ayane,21048.0,,,,,,,2,From Free Kick,Ashleigh Neville,4848.0,Right Back,167,Tottenham Hotspur Women,749,['8a2b41de-4a9e-4d21-b124-8925d684d697'],26,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:26.161,Pass,
,,,,,,,,,,,,,,,,0.624239,,,,,,,,,,,,,,d881dbe2-5fea-4b47-a97f-570dca332c77,3253,,,"[68.2, 77.5]",2275132,91,,,,,-1.5202066,,Right Foot,,,"[68.6, 69.6]",Ground Pass,,7.91012,,,Gemma Suzanne Davison,15721.0,,,,,,,2,From Free Kick,Rosella Ayane,21048.0,Left Back,167,Tottenham Hotspur Women,749,"['ba602f3f-f8e5-470e-8516-f690f66db36f', 'c1ab9e57-8ad0-4b90-878f-8ad1fd1a763c']",27,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:27.314,Pass,True
,,,,,,,,,,,,,,,,0.819215,,,,,,,,,,,,,,c90dbee6-a98e-4d37-9149-0df724fe1ff0,3258,,,"[101.3, 77.5]",2275132,91,,,,,-1.3851148,,Right Foot,,,"[104.7, 59.4]",Ground Pass,,18.416569,,,Rosella Ayane,21048.0,,,,,,,2,From Free Kick,Gemma Suzanne Davison,15721.0,Right Midfield,167,Tottenham Hotspur Women,749,"['97c1e620-cd03-4548-8554-997da8471280', 'aab6afbb-b540-4d06-8353-c76de75683a0']",34,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:34.907,Pass,True
,,,,,,,,,,,,,,,,2.85916,,,,,,,,,,,,,,0275e399-b4a7-4352-b223-d31c6d82c779,3262,,,"[6.0, 44.0]",2275132,92,,,,,0.11215535,,Right Foot,,,"[64.6, 50.6]",High Pass,,58.9705,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Ann-Katrin Berger,15560.0,Goalkeeper,168,Chelsea FCW,971,['b3132c42-3965-438b-9a00-c77a0f3f104d'],4,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:04.296,Pass,
,,,,,,,,,,,,,,,,1.452118,,,,,,,,,,,,,,b3132c42-3965-438b-9a00-c77a0f3f104d,3263,,,"[55.5, 29.5]",2275132,92,,,,True,0.0,,,,,"[55.7, 29.5]",Low Pass,,0.2,Incomplete,,Gemma Suzanne Davison,15721.0,,,,,,Recovery,2,From Goal Kick,Chloe Peplow,16397.0,Left Center Midfield,168,Chelsea FCW,971,"['0275e399-b4a7-4352-b223-d31c6d82c779', '55c68343-87d3-4140-bccb-f7e752eca4dc', '9fac4159-799d-44af-bfb5-c727fcf05252', 'dd298222-edc8-4d95-842b-ef8ec63d93c0']",7,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:07.155,Pass,True
,,,,,,,,,,,,,,,,0.778409,,,,,,,,,,,,,,0909db90-e993-485a-b89c-bf6ef5cc8f54,3268,,,"[55.3, 54.0]",2275132,92,,,,,-0.15121768,,Right Foot,,,"[65.8, 52.4]",Ground Pass,,10.621205,Incomplete,,So-Yun Ji,4647.0,,,,,,,2,From Goal Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,168,Chelsea FCW,971,"['8d5d479d-ff8f-4578-aa0a-590a279acfc7', 'c99e26f8-bbfb-460a-a52a-c6a6e47d44b6']",11,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:11.662,Pass,
,,,,,,,,,,,,,,,,1.0614,,,,,,,,,,,,,,a758b766-31a6-4474-af93-57e182b0cc41,3273,,,"[51.7, 26.3]",2275132,92,,,,,-1.8644892,,Right Foot,,,"[45.5, 5.8]",Ground Pass,,21.41705,,,Jenna Schillaci,4858.0,,,,,,,2,From Goal Kick,Ria Percival,18145.0,Center Defensive Midfield,168,Chelsea FCW,971,"['78d8d166-3cc3-4a00-bd41-a1b385cfa96c', 'ff0198f0-1618-499f-8f22-d208c066e2b4']",14,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:14.541,Pass,True
,,,,,,,,,,,,,,,,1.451415,,,,,,,,,,,,,,e7246864-1969-4ddd-bd97-c575d6ca4bdd,3277,,,"[44.3, 5.4]",2275132,92,,,,,0.22635618,,Left Foot,,,"[60.8, 9.2]",Ground Pass,,16.931923,Incomplete,,Kit Graham,31551.0,,,,,,,2,From Goal Kick,Jenna Schillaci,4858.0,Left Center Back,168,Chelsea FCW,971,"['26b60d7b-e5c4-4dae-b58b-5b3202d9f82a', 'e0e2769d-323e-488b-8dc0-b0ebdab1d45f', 'f1a1e69b-b14f-4986-9b9f-66705e7d5816']",16,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:16.527,Pass,True
,,,,,,,,,,,,,,,,0.644307,,,,,,,,,,,,,,7a8caefd-9b86-4db4-a82b-6a423800297f,3283,,,"[55.5, 68.3]",2275132,92,,,,,-1.7249044,,Right Foot,,,"[53.9, 58.0]",Ground Pass,,10.423532,,,Sophie Louise Ingle,15549.0,,,,,,,2,From Goal Kick,Deanna Cooper,20061.0,Right Center Midfield,168,Chelsea FCW,971,"['08c1e808-9565-4771-af62-384d6cb28933', '30eb0bdc-14ef-4eb7-88a8-7cc05ce53ea7']",19,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:19.199,Pass,True
,,,,,,,,,,,,,,,,0.883629,,,,,,,,,,,,,,1553a7a3-8f07-4e4a-a7a1-5bcf4b24233c,3286,,,"[53.9, 58.0]",2275132,92,,,,,0.72512645,,Right Foot,,,"[66.2, 68.9]",Ground Pass,,16.43472,,,Erin Cuthbert,4660.0,,,,,,,2,From Goal Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,168,Chelsea FCW,971,['40b56e54-1bb8-4810-90be-64ec3fc377fe'],20,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:20.720,Pass,
,,,,,,,,,,,,,,,,1.801344,,,,,,,,,,,,,,43b99f0b-86d6-445b-9abe-4c0825990660,3289,,,"[66.4, 68.7]",2275132,92,,,,,-1.1836122,,Right Foot,,,"[70.6, 58.4]",Low Pass,,11.123399,,,So-Yun Ji,4647.0,,,,,,,2,From Goal Kick,Erin Cuthbert,4660.0,Right Wing,168,Chelsea FCW,971,['0281a874-8890-443c-a812-13d63348be9d'],21,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:21.674,Pass,
,,,,,,,,,,,,,,,,1.268271,,,,,,,,,,,,,,992f7d7b-ed3b-4538-8e18-c3bd4548e7b1,3292,,,"[94.3, 44.8]",2275132,92,,,,,-1.049444,cca8af20-5efa-4e6c-b86f-22a7ec08cee3,Right Foot,,,"[105.5, 25.3]",Ground Pass,,22.487553,,,Guro Reiten,10514.0,True,,,,,,2,From Goal Kick,So-Yun Ji,4647.0,Left Center Midfield,168,Chelsea FCW,971,['c501a3e4-4c0a-4d6d-931e-1a0c4b1a7492'],27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:27.752,Pass,
,,,,,,,,,,,,,,,,3.807645,,,,,,,,,,,,,,b8c1e75a-ac0b-4e4f-adaa-93fe82b083b2,3298,,,"[13.4, 42.5]",2275132,92,,,,,-1.5029395,,Keeper Arm,,,"[14.8, 21.9]",Ground Pass,,20.647518,,,Jenna Schillaci,4858.0,,,,,,,2,From Keeper,Rebecca Leigh Spencer,18158.0,Goalkeeper,170,Tottenham Hotspur Women,749,['55da14a7-0d0c-4b2b-ac13-e7f7d9f8f770'],37,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:37.891,Pass,
,,,,,,,,,,,,,,,,1.557845,,,,,,,,,,,,,,0797f8ad-eaa5-4981-a8a5-77ad19c94240,3302,,,"[19.6, 12.6]",2275132,92,,,,,0.08541856,,Left Foot,,,"[52.3, 15.4]",High Pass,,32.81966,,,Rachel Furness,15706.0,,,,,,,2,Regular Play,Jenna Schillaci,4858.0,Left Center Back,171,Tottenham Hotspur Women,749,"['1256763d-b5db-40a3-bcb9-106f5b7f78b1', 'fc8088f8-75be-49b3-90df-f1bd74318377']",42,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:42.734,Pass,True
,,,,,,,,,,,,,,,,0.94807,,,,,,,,,,,,,,7a7f9f14-48cb-4401-910a-21594e045b37,3308,,,"[68.6, 69.1]",2275132,92,,,,,-1.6186639,,Right Foot,,,"[67.8, 52.4]",Ground Pass,,16.71915,,,Maren Nævdal Mjelde,10395.0,,,,,,Recovery,2,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,172,Chelsea FCW,971,['44ad93cd-d396-40df-be8e-4a5bb5a4b62f'],47,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:47.303,Pass,
,,,,,,,,,,,,,,,,0.805975,,,,,,,,,,,,,,8a251e64-4ce2-4104-8b7a-d72ba7ad45dc,3311,,,"[68.4, 52.4]",2275132,92,,,,,-1.2969986,,Right Foot,,,"[75.0, 28.9]",Ground Pass,,24.40922,,,Guro Reiten,10514.0,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,172,Chelsea FCW,971,['3f13e2d6-fe51-4314-901c-f43c98b8ce82'],49,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:49.556,Pass,
,,,,,,,,,,,,,,,,1.971985,,,,,,,,,,,,,,a6fb4a55-8aa6-40ad-9a92-96776f2d93f4,3314,,,"[75.0, 28.9]",2275132,92,,,,,-1.4206738,,Left Foot,,,"[78.6, 5.1]",Ground Pass,,24.070728,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,172,Chelsea FCW,971,['0e38531a-98ea-47dd-860d-0118d73a3cca'],53,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:53.370,Pass,
,,,,,,,,,,,,,,,,0.787588,,,,,,,,,,,,,,33ac25cd-095b-4bae-aa2e-96c5a3fd67a5,3317,,,"[77.4, 6.9]",2275132,92,,,,,1.5707964,,Left Foot,,,"[77.4, 19.5]",Ground Pass,,12.6,,,Guro Reiten,10514.0,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,172,Chelsea FCW,971,['1a216343-088b-4a20-a2a2-b1005bbcb999'],56,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:56.900,Pass,
,,,,,,,,,,,,,,,,0.991925,,,,,,,,,,,,,,9e7248ac-776f-4ded-859c-ff65bfd11417,3320,,,"[77.8, 19.5]",2275132,92,,,,,-1.7924459,,Right Foot,,,"[74.6, 5.3]",Ground Pass,,14.556098,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,172,Chelsea FCW,971,['31bb2c77-d0ff-4b26-ac8f-fe924c0dd8dd'],58,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:58.351,Pass,
,,,,,,,,,,,,,,,,2.295306,,,,,,,,,,,,,,dc1899c4-07e5-4de2-a08a-872e4ed6188d,3323,,,"[74.6, 5.3]",2275132,92,,,,,2.8033519,,Left Foot,,,"[54.7, 12.3]",Ground Pass,,21.09526,,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,172,Chelsea FCW,971,['ed1f4abd-fe62-49d4-8e92-5db3e0d00948'],59,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:59.653,Pass,
,,,,,,,,,,,,,,,,1.172028,,,,,,,,,,,,,,6bded6ed-d506-44d8-b27c-d77eb5f7eb3c,3326,,,"[48.3, 11.9]",2275132,93,,,,,1.0007559,,Right Foot,,,"[58.3, 27.5]",Low Pass,,18.529976,,,Sophie Louise Ingle,15549.0,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,172,Chelsea FCW,971,['65dd8793-f6d3-4005-882b-1fb39591c48c'],3,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:03.344,Pass,
,,,,,,,,,,,,,,,,1.087662,,,,,,,,,,,,,,0665c64d-dcbd-439b-a599-788d6fbd2a1d,3329,,,"[56.5, 27.1]",2275132,93,,,,,-1.7454685,,Right Foot,,,"[52.3, 3.3]",Ground Pass,,24.167747,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,172,Chelsea FCW,971,['340e10ca-615d-4507-a262-58aae83afa22'],6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:06.068,Pass,
,,,,,,,,,,,,,,,,1.747807,,,,,,,,,,,,,,97b9f44a-cfb4-467a-9762-ff2e98a87bb9,3333,,,"[52.5, 3.9]",2275132,93,,,,,-0.08261409,,Left Foot,,,"[68.2, 2.6]",Low Pass,,15.75373,,,Guro Reiten,10514.0,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,172,Chelsea FCW,971,['df418dc5-4a48-4332-bd1a-516ff1cc076a'],8,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:08.120,Pass,
,,,,,,,,,,,,,,,,1.326234,,,,,,,,,,,,,,63359f76-5add-47a3-ba3f-09104f7656ba,3337,,,"[75.6, 14.3]",2275132,93,,,,,1.3220863,,Left Foot,,True,"[80.4, 33.2]",Ground Pass,,19.5,,,So-Yun Ji,4647.0,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,172,Chelsea FCW,971,['6911b5bb-f0b6-46dd-98d3-942a4fda7672'],12,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:12.677,Pass,
,,,,,,,,,,,,,,,,2.640574,,,,,,,,,,,,,,776397e4-f8f0-4372-be88-0b49e2d06d5f,3340,,,"[92.7, 35.0]",2275132,93,,,,,0.3452449,,Right Foot,,,"[115.5, 43.2]",Ground Pass,,24.229734,Incomplete,,Bethany England,15550.0,,,,Through Ball,True,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,172,Chelsea FCW,971,"['49dccac0-297b-4ea1-ad27-2b1d78881c29', 'b1800701-100c-453e-acf1-761b36cd28d7']",16,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:16.396,Pass,
,,,,,,,,,,,,,,,,3.804235,,,,,,,,,,,,,,e02b4a1f-76e5-41ed-8963-6c0685e2a4ee,3344,,,"[17.8, 33.9]",2275132,93,,,,,-0.26221833,,Right Foot,,,"[64.0, 21.5]",High Pass,,47.835133,Incomplete,,Gemma Suzanne Davison,15721.0,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,172,Chelsea FCW,971,"['537d772e-8b98-41d9-b3e4-93cacd155bd4', 'c7e784ad-031d-49d3-b1aa-021fc88e9f6b']",24,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:24.756,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,537d772e-8b98-41d9-b3e4-93cacd155bd4,3346,,,"[56.1, 58.6]",2275132,93,,,,,-0.4740639,,Left Foot,,,"[75.2, 48.8]",High Pass,,21.467417,,,So-Yun Ji,4647.0,,,,,,Recovery,2,Regular Play,Millie Bright,4642.0,Right Center Back,172,Chelsea FCW,971,"['bb7991b2-f0cf-4dcf-b45f-c2a4960b88cd', 'e02b4a1f-76e5-41ed-8963-6c0685e2a4ee']",28,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:28.561,Pass,
,,,,,,,,,,,,,,,,0.422843,,,,,,,,,,,,,,0fa5ef3a-724f-4159-8a06-0ea10367f3e7,3349,,,"[86.4, 58.2]",2275132,93,,,,,-1.1952733,,Right Foot,,,"[90.5, 47.8]",Ground Pass,,11.178998,,,Bethany England,15550.0,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,172,Chelsea FCW,971,['1f5fe179-8ee2-4796-9b87-3440ac0f43a7'],32,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:32.593,Pass,
,,,,,,,,,,,,,,,,1.045464,,,,,,,,,,,,,,7fe3a9ae-e5bf-41e5-8190-2a4fb7673032,3359,,,"[6.8, 35.1]",2275132,93,,,,,2.0344439,,Other,,,"[5.2, 38.3]",Low Pass,,3.5777087,,,Rebecca Leigh Spencer,18158.0,,,,,,Recovery,2,Regular Play,Jenna Schillaci,4858.0,Left Center Back,173,Tottenham Hotspur Women,749,['6d09bec7-891a-400b-9f66-82d834e1e64a'],39,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:39.179,Pass,
,,,,,,,,,,,,,,,,1.559677,,,,,,,,,,,,,,979d2170-0ac1-4aff-8375-fcab419712b7,3362,,,"[10.6, 38.5]",2275132,93,,,,,-0.77487224,,Keeper Arm,,,"[20.2, 29.1]",Ground Pass,,13.435773,,,Chloe Peplow,16397.0,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,173,Tottenham Hotspur Women,749,['d83d0265-e11e-400d-bed0-3e43a0745be2'],43,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:43.720,Pass,
,,,,,,,,,,,,,,,,2.183612,,,,,,,,,,,,,,4195224e-3512-4158-9f9f-2a832df159a3,3365,,,"[27.4, 29.1]",2275132,93,,,,,-0.7810878,,Right Foot,,,"[50.7, 6.0]",Ground Pass,,32.81006,,,Angela Addison,31550.0,,,,,,,2,Regular Play,Chloe Peplow,16397.0,Left Center Midfield,173,Tottenham Hotspur Women,749,['5e6c4cd5-e5f7-4205-908c-fd6558f12b30'],46,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:46.385,Pass,
,,,,,,,,,,,,,,,,2.180605,,,,,,,,,,,,,,358008a4-c475-42a5-aacc-02c8dd8d4281,3369,,,"[34.5, 27.7]",2275132,93,,,,,1.4649981,,Right Foot,,,"[38.1, 61.6]",Ground Pass,,34.090614,Incomplete,,Ashleigh Neville,4848.0,,,,,,,2,Regular Play,Angela Addison,31550.0,Left Midfield,173,Tottenham Hotspur Women,749,"['7790ccb6-e369-4d83-900e-3858b8f0bb9f', 'cd0b1a39-2994-4222-9c26-9fa6b89f8a43']",53,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:53.585,Pass,
,,,,,,,,,,,,,,,,3.345552,,,,,,,,,,,,,,b98e4ce5-f26e-4a48-a951-ba2990742a9d,3374,,,"[102.1, 51.6]",2275132,94,,,,,-1.2038237,,Right Foot,,,"[114.9, 18.3]",Ground Pass,,35.675343,,,Guro Reiten,10514.0,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,174,Chelsea FCW,971,['d079dd58-f290-466b-bce9-55bfca4e43d4'],0,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:00.080,Pass,
,,,,,,,,,,,,,,,,0.078931,,,,,,,,,,,,,,d1002c65-9406-47fa-a4e2-bd3c99d1ac0b,3377,,,"[114.5, 17.5]",2275132,94,,,,,1.6539376,,Left Foot,,,"[114.3, 19.9]",Ground Pass,,2.408319,Incomplete,,Bethany England,15550.0,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,174,Chelsea FCW,971,"['1b0bcf33-1f8d-4772-90ae-aeb671b0ec56', 'c016f4a3-2a76-4132-8ec8-a336f492b2d9']",5,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:05.005,Pass,
,,,,,,,,,,,,,,,,1.823969,,,,,,,,,,,,,,4c81990d-7151-4835-a088-e02e55ad3eb9,3383,,,"[116.3, 11.9]",2275132,94,,,,,1.6494865,,Left Foot,True,,"[114.1, 39.8]",High Pass,,27.986605,Incomplete,,So-Yun Ji,4647.0,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,174,Chelsea FCW,971,"['4b472efd-a9b9-4636-8c3c-5224af06b8a6', '842f7968-2a51-4590-b0dc-d0ad48b4b0c7']",10,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:10.420,Pass,
,,,,,,,,,,,,,,,,0.614986,,,,,,,,,,,,,,5f02d6a1-c3d0-4d6f-8bc7-1155be2cfebc,3386,,,"[120.0, 80.0]",2275132,94,,,,,-2.3799994,,Right Foot,,,"[115.7, 75.9]",Ground Pass,,5.9413805,,,So-Yun Ji,4647.0,,,,,,Corner,2,From Corner,Erin Cuthbert,4660.0,Right Wing,175,Chelsea FCW,971,['53383098-aa50-4fce-aa58-9662ec610eae'],41,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:41.760,Pass,
,,,,,,,,,,,,,,,,0.425259,,,,,,,,,,,,,,7e5a350d-ccb9-4139-a40b-dcfe7b3ab2f3,3390,,,"[113.5, 74.3]",2275132,94,,,,,1.5707964,,Right Foot,,,"[113.5, 76.5]",Ground Pass,,2.2,,,Erin Cuthbert,4660.0,,,,,,,2,From Corner,So-Yun Ji,4647.0,Left Center Midfield,175,Chelsea FCW,971,"['4f667ab8-1b30-46ca-aa21-331ddf1457fb', 'b5958703-27d5-444b-abee-74424f5ed83b']",44,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:49:44.677,Pass,True
,,,,,,,,,,,,,,,,1.657172,,,,,,,,,,,,,,41328eb3-7144-4249-90cd-16ef45cde391,3403,,,"[7.0, 20.9]",2275132,94,,True,,,-0.6251405,,Right Foot,,,"[28.2, 5.6]",Ground Pass,,26.144407,,,Kit Graham,31551.0,,,,,,,2,Regular Play,Angela Addison,31550.0,Left Midfield,176,Tottenham Hotspur Women,749,"['97f0e847-6b2d-47c5-9ac4-3922414f022a', 'a79a78a1-d246-405b-888e-81129d31aa1e']",54,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:54.141,Pass,True
,,,,,,,,,,,,,,,,1.631334,,,,,,,,,,,,,,1da9367e-cc87-42dc-ad65-48a3778ec443,3406,,,"[33.5, 4.4]",2275132,94,,,,,0.58350825,,Left Foot,,,"[54.1, 18.0]",Ground Pass,,24.684408,,,Gemma Suzanne Davison,15721.0,,,,,,,2,Regular Play,Kit Graham,31551.0,Center Forward,176,Tottenham Hotspur Women,749,"['6a1bf68c-39d6-432b-99d2-9c2728682f66', 'b4c663b4-2e0e-4cbe-9a65-4f7705fa28db']",58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:58.459,Pass,True
,,,,,,,,,,,,,,,,1.182309,,,,,,,,,,,,,,6d97cffd-b969-44d6-a3ce-b61f3963c3f5,3410,,,"[44.3, 23.1]",2275132,95,,,,,1.6490675,,Right Foot,,,"[41.5, 58.8]",Ground Pass,,35.809635,,,Hannah Godfrey,31552.0,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Midfield,176,Tottenham Hotspur Women,749,['70634c3d-7d11-43f2-aed2-606fd3e160ed'],4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:50:04.518,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eae53ae-38d5-4d29-9606-7f184e0832f9,6,,,"[53.0, 42.5]",2275132,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sophie Louise Ingle,15549.0,Center Defensive Midfield,2,Chelsea FCW,971,['f363cbec-c883-4ee5-8f2c-268873321464'],1,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:01.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39d14934-64cf-45a7-8734-d196be78b20a,9,,,"[37.8, 53.6]",2275132,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Millie Bright,4642.0,Right Center Back,2,Chelsea FCW,971,['8929922b-72bf-4e0b-9883-8169fa125189'],3,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:03.240,Ball Receipt*,
