ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.241754,,,,,,,,,,,,8839c5a0-4ade-42ed-a4f9-23fbd917b979,16,,,"[41.0, 27.0]",19767,0,,,-3.0648208,,,Right Foot,,,"[28.0, 26.0]",,Ground Pass,13.038404,,,Josanne Potter,10198.0,,,,,,1,From Throw In,Remi Allen,18149.0,Left Midfield,3,Reading WFC,974,['e4075ac9-c4dd-4cc1-826b-d51bef68065e'],24,,,,,,,,,,,,,,,,Reading WFC,974,00:00:24.010,Pass,
,,,,,,,,,,,,1.5061,,,,,,,,,,,,4b6a187f-11f3-413e-b467-d2d6a7f09873,18,,,"[28.0, 26.0]",19767,0,,,-1.2490457,,,Left Foot,,,"[34.0, 8.0]",,Ground Pass,18.973665,,,Mayumi Pacheco,15724.0,,,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,3,Reading WFC,974,['53a60acf-de24-4e35-8693-e0c7d29ea337'],25,,,,,,,,,,,,,,,,Reading WFC,974,00:00:25.252,Pass,
,,,,,,,,,,,,0.627558,,,,,,,,,,,,f875bbe9-89f0-4899-8eab-b54e063e74aa,22,,,"[32.0, 9.0]",19767,0,,,0.98279375,,,Right Foot,,,"[40.0, 21.0]",,Ground Pass,14.422205,,,Remi Allen,18149.0,,,,,,1,From Throw In,Mayumi Pacheco,15724.0,Left Back,3,Reading WFC,974,"['48a5d696-774f-481e-bdcd-be5cfd9e522f', 'e1f8d37a-c78c-434f-8c28-d7ad5f6771bf']",27,,,,,,,,,,,,,,,,Reading WFC,974,00:00:27.738,Pass,True
,,,,,,,,,,,,2.832377,,,,,,,,,,,,330d3f3d-014b-4f9c-8cac-3004dbd0e20d,26,,,"[34.0, 22.0]",19767,0,,,2.0812848,,,Right Foot,,,"[20.0, 47.0]",,Ground Pass,28.653097,,,Kirstyn Pearce,18152.0,,,,,,1,From Throw In,Remi Allen,18149.0,Left Midfield,3,Reading WFC,974,['929b3d29-c951-43c2-b863-25db7165d1eb'],30,,,,,,,,,,,,,,,,Reading WFC,974,00:00:30.058,Pass,
,,,,,,,,,,,,1.791509,,,,,,,,,,,,f4e51a31-b3a7-46ca-9b8e-2610f403087e,30,,,"[22.0, 52.0]",19767,0,,,0.90675014,,,Left Foot,,,"[40.0, 75.0]",,Ground Pass,29.206163,,,Natasha Harding,15725.0,,,,,,1,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,3,Reading WFC,974,"['d49bc61b-8984-46af-9ee7-0469e263ef6f', 'e611ca84-88df-4d07-9e35-15408dc50fdb']",33,,,,,,,,,,,,,,,,Reading WFC,974,00:00:33.526,Pass,True
,,,,,,,,,,,,2.786904,,,,,,,,,,,,6252b916-2e93-44b5-9838-1a397cfd8c09,34,,,"[36.0, 74.0]",19767,0,,,-2.5308666,,,Right Foot,,,"[6.0, 53.0]",,Ground Pass,36.619667,,,Grace Moloney,15719.0,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Back,3,Reading WFC,974,['bdf8dec7-fd90-46aa-a0c3-c757f9a8ac7b'],37,,,,,,,,,,,,,,,,Reading WFC,974,00:00:37.353,Pass,
,,,,,,,,,,,,0.9989,,,,,,,,,,,,4469c953-98b9-4ff1-8fc1-bac4a57c8f24,37,,,"[9.0, 52.0]",19767,0,,,-0.5191461,,,Right Foot,,,"[16.0, 48.0]",,Ground Pass,8.062258,,,Rachel Furness,15706.0,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,3,Reading WFC,974,['e0a82795-e3c6-436c-8e10-56abe0bcff5f'],44,,,,,,,,,,,,,,,,Reading WFC,974,00:00:44.659,Pass,
,,,,,,,,,,,,1.330668,,,,,,,,,,,,c3e2bc3b-5d58-4844-93d8-929f3f0b60e6,40,,,"[19.0, 55.0]",19767,0,,,0.9179497,,,Right Foot,,,"[32.0, 72.0]",,Ground Pass,21.400934,,,Kirstyn Pearce,18152.0,,,,,,1,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,3,Reading WFC,974,['7cf1cb3b-21e5-43a6-96f1-abcf3cc3ab0c'],47,,,,,,,,,,,,,,,,Reading WFC,974,00:00:47.261,Pass,
,,,,,,,,,,,,1.9171,,,,,,,,,,,,b0cb2311-2e61-4422-a385-b5865c830af3,43,,,"[38.0, 74.0]",19767,0,,,-0.293589,,,Right Foot,,,"[81.0, 61.0]",,High Pass,44.922153,,,Fara Williams,10251.0,,,,,,1,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,3,Reading WFC,974,['f67aaa91-c44c-456f-8ea5-d8517e5ba213'],51,,,,,,,,,,,,,,,,Reading WFC,974,00:00:51.515,Pass,
,,,,,,,,,,,,3.205156,,,,,,,,,,,,d0e475ed-d10c-40f5-b95a-765089922e1e,46,,,"[84.0, 61.0]",19767,0,,,0.19739556,,,Right Foot,,,"[114.0, 67.0]",,Ground Pass,30.594116,,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,1,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,3,Reading WFC,974,"['acfde231-c8f0-468f-8ac2-0e95e6d9dbb6', 'e8ba6b62-4cc2-44e1-8dbb-23b6f34ebb6b']",54,,,,,,,,,,,,,,,,Reading WFC,974,00:00:54.230,Pass,
,,,,,,,,,,,,1.276129,,,,,,,,,,,,21f298e6-8f36-4ebe-8d1f-ed17d2f23f6e,50,,,"[3.0, 18.0]",19767,0,,,0.6435011,,,Left Foot,,,"[7.0, 21.0]",,Ground Pass,5.0,,,Georgia Brougham,15574.0,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Back,4,Everton LFC,967,['a6faf2f6-748c-49d1-ae4d-ccea755a8c87'],59,,,,,,,,,,,,,,,,Everton LFC,967,00:00:59.138,Pass,
,,,,,,,,,,,,0.544165,,,,,,,,,,,,6bddf0a7-3bd7-411d-9616-3034de50ea69,53,,,"[7.0, 21.0]",19767,1,,,1.2490457,,,Left Foot,,,"[8.0, 24.0]",,Ground Pass,3.1622777,,Incomplete,,,,,,,,1,Regular Play,Georgia Brougham,15574.0,Left Center Back,4,Everton LFC,967,['a690bab5-d4ca-4f59-8626-4f5e72b5609b'],0,,,,,,,,,,,,,,,,Everton LFC,967,00:01:00.542,Pass,
,,,,,,,,,,,,1.404628,,,,,,,,,,,,c0fdbba7-bb5a-421e-8871-d969ee07905c,57,,,"[31.0, 24.0]",19767,1,,,-0.8567056,,,Right Foot,,,"[44.0, 9.0]",,Ground Pass,19.849434,,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,4,Everton LFC,967,['c3ab5911-a70d-450a-88c8-f523f0d73899'],2,,,,,,,,,,,,,,,,Everton LFC,967,00:01:02.978,Pass,
,,,,,,,,,,,,0.1744,,,,,,,,,,,,5fb1d063-92bb-4479-aad4-b7e97413bfa8,63,,,"[67.0, 63.0]",19767,1,,,2.3561945,,,Right Foot,,,"[66.0, 64.0]",,Low Pass,1.4142135,,Incomplete,,,,,,,Recovery,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,4,Everton LFC,967,['a6287f13-6751-47c6-8711-20881b88f254'],9,,,,,,,,,,,,,,,,Reading WFC,974,00:01:09.797,Pass,
,,,,,,,,,,,,2.5559,,,,,,,,,,,,22dc8a70-a9b8-43d3-be4a-3f9bf3568277,65,,,"[43.0, 60.0]",19767,1,,,1.9100889,,,Left Foot,,,"[37.0, 77.0]",,Ground Pass,18.027756,,,Kirstyn Pearce,18152.0,,,,,Recovery,1,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,5,Reading WFC,974,['f5793c55-191f-437f-af1c-756963a87c05'],11,,,,,,,,,,,,,,,,Reading WFC,974,00:01:11.423,Pass,
,,,,,,,,,,,,0.975498,,,,,,,,,,,,2f6e6f33-3e11-4179-a768-c4fba37e00d8,68,,,"[40.0, 74.0]",19767,1,,,-1.8736812,,,Right Foot,,,"[35.0, 58.0]",,Ground Pass,16.763054,,,Rachel Furness,15706.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,5,Reading WFC,974,['a711e7af-874d-46fa-aa84-5e28e36b4169'],15,,,,,,,,,,,,,,,,Reading WFC,974,00:01:15.907,Pass,
,,,,,,,,,,,,1.328621,,,,,,,,,,,,2abb332a-f0ee-4891-9a32-900f258191f5,71,,,"[34.0, 54.0]",19767,1,,,-1.4410938,,,Left Foot,,,"[37.0, 31.0]",,Ground Pass,23.194826,,,Josanne Potter,10198.0,,,,,,1,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,5,Reading WFC,974,['5321c96b-5cc2-47be-8c81-333b1bb04623'],18,,,,,,,,,,,,,,,,Reading WFC,974,00:01:18.979,Pass,
,,,,,,,,,,,,1.956595,,,,,,,,,,,,89dfaac0-c752-4d4d-b842-f0ec788924ba,74,,,"[39.0, 30.0]",19767,1,,,1.5208379,,,Left Foot,,,"[40.0, 50.0]",,Ground Pass,20.024984,,,Rachel Furness,15706.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,5,Reading WFC,974,['f4257699-6636-4464-89c9-9bb20f659bfe'],20,,,,,,,,,,,,,,,,Reading WFC,974,00:01:20.348,Pass,
,,,,,,,,,,,,2.045492,,,,,,,,,,,,492a8ba3-b5cf-4c28-9791-45d6d70ec17b,77,,,"[41.0, 51.0]",19767,1,,,1.2360595,,,Left Foot,,,"[49.0, 74.0]",,Ground Pass,24.351591,,,Kirstyn Pearce,18152.0,,,,,,1,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,5,Reading WFC,974,['22c62ca6-3606-4028-9e4e-8c5515913771'],23,,,,,,,,,,,,,,,,Reading WFC,974,00:01:23.543,Pass,
,,,,,,,,,,,,1.427112,,,,,,,,,,,,866a969c-11b4-4285-b2ee-ebca42e2b8c2,79,,,"[50.0, 73.0]",19767,1,,,-1.8925469,,,Right Foot,,,"[45.0, 58.0]",,Ground Pass,15.811388,,,Rachel Furness,15706.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,5,Reading WFC,974,['28839894-ac10-4221-b5cb-c7c4209b50bf'],25,,,,,,,,,,,,,,,,Reading WFC,974,00:01:25.588,Pass,
,,,,,,,,,,,,4.740631,,,,,,,,,,,,ea15f858-7169-42f2-b535-4fd96401a438,82,,,"[48.0, 56.0]",19767,1,,,0.38633722,,,Left Foot,,,"[107.0, 80.0]",,High Pass,63.694584,,Out,,,,,,,,1,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,5,Reading WFC,974,,28,,,,,,,,,,,,,,,,Reading WFC,974,00:01:28.713,Pass,
,,,,,,,,,,,,2.015575,,,,,,,,,,,,73b0f961-32c5-46fd-9c9d-52dc158bb326,83,,,"[18.0, 1.0]",19767,1,,,0.0,,,,,,"[38.0, 1.0]",,High Pass,20.0,,Out,,,,,,,Throw-in,1,From Throw In,Gabrielle George,15575.0,Left Back,6,Everton LFC,967,,55,,,,,,,,,,,,,,,,Everton LFC,967,00:01:55.785,Pass,
,,,,,,,,,,,,1.728625,,,,,,,,,,,,55b97347-200e-48dc-a64f-ab5c731d3151,84,,,"[84.0, 80.0]",19767,2,,,-0.72297937,,,,,,"[101.0, 65.0]",,High Pass,22.671568,,Incomplete,,,,,,,Throw-in,1,From Throw In,Natasha Harding,15725.0,Right Back,7,Reading WFC,974,['ac4e33a8-1c84-4c13-b5a5-8418def360e1'],11,,,,,,,,,,,,,,,,Reading WFC,974,00:02:11.734,Pass,
,,,,,,,,,,,,1.498003,,,,,,,,,,,,ac4e33a8-1c84-4c13-b5a5-8418def360e1,86,,,"[20.0, 16.0]",19767,2,,True,-0.08314123,,,,,,"[32.0, 15.0]",,High Pass,12.0415945,,,Inessa Kaagman,15579.0,,,,,Recovery,1,Regular Play,Gabrielle George,15575.0,Left Back,8,Everton LFC,967,"['55b97347-200e-48dc-a64f-ab5c731d3151', 'b63e1f51-51e6-4bb9-afa0-4ff17b84e6c7', 'c3bb3188-021f-4279-a67a-1901c572d7f6']",13,,,,,,,,,,,,,,,,Everton LFC,967,00:02:13.463,Pass,True
,,,,,,,,,,,,1.838611,,,,,,,,,,,,1e20b5e1-3f32-4100-ba1b-8fb6d7b9d8f3,89,,,"[32.0, 15.0]",19767,2,,,0.5123895,,,Left Foot,,,"[48.0, 24.0]",,High Pass,18.35756,,,Hannah Cain,18253.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,8,Everton LFC,967,['eee9f3b0-b540-43ad-b3c3-4d514d1bc794'],15,,,,,,,,,,,,,,,,Everton LFC,967,00:02:15.670,Pass,
,,,,,,,,,,,,0.804708,,,,,,,,,,,,b1fe0b90-4319-4996-a83e-f580b8ec7fab,91,,,"[48.0, 24.0]",19767,2,,,1.8622531,,,Head,,,"[45.0, 34.0]",,Low Pass,10.440307,,,Simone Magill,15559.0,,,,,,1,Regular Play,Hannah Cain,18253.0,Center Forward,8,Everton LFC,967,['688a87c6-9c99-493f-89fb-5338b1d873f8'],17,,,,,,,,,,,,,,,,Everton LFC,967,00:02:17.629,Pass,
,,,,,,,,,,,,0.845344,,,,,,,,,,,,28435ead-6ecb-417a-ad4e-e0856d86547c,95,,,"[43.0, 28.0]",19767,2,,,2.4980915,,,Right Foot,,,"[35.0, 34.0]",,Ground Pass,10.0,,,Angharad James,15577.0,,,,,,1,Regular Play,Simone Magill,15559.0,Right Midfield,8,Everton LFC,967,['096d8d78-bc24-44f7-9b44-f2000fc77c08'],20,,,,,,,,,,,,,,,,Everton LFC,967,00:02:20.067,Pass,
,,,,,,,,,,,,4.0367,,,,,,,,,,,,a2471d30-47df-4b0c-8124-c76642bdcb71,98,,,"[37.0, 34.0]",19767,2,,,0.1448125,,,Right Foot,,,"[85.0, 41.0]",,High Pass,48.507732,,Incomplete,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,8,Everton LFC,967,['fe94ad15-cfcc-4ffe-b412-3dd15023bc14'],21,,,,,,,,,,,,,,,,Everton LFC,967,00:02:21.119,Pass,
,,,,,,,,,,,,2.736308,,,,,,,,,,,,28104440-42ad-4423-bfba-56727d4efff5,100,,,"[45.0, 33.0]",19767,2,,,-2.1193457,,,Head,,,"[34.0, 15.0]",,High Pass,21.095022,,,Mayumi Pacheco,15724.0,,,,,Recovery,1,Regular Play,Remi Allen,18149.0,Left Midfield,9,Reading WFC,974,['115911e2-1445-4624-9114-65340cc640a4'],27,,,,,,,,,,,,,,,,Reading WFC,974,00:02:27.817,Pass,
,,,,,,,,,,,,0.8836,,,,,,,,,,,,10937c46-f445-4bc9-9300-9074efbe529f,103,,,"[34.0, 15.0]",19767,2,,,1.9513026,,,Left Foot,,,"[28.0, 30.0]",,Ground Pass,16.155495,,,Josanne Potter,10198.0,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,9,Reading WFC,974,['2aa7b522-4261-4f7f-93c2-ea672276da14'],32,,,,,,,,,,,,,,,,Reading WFC,974,00:02:32.222,Pass,
,,,,,,,,,,,,2.618473,,,,,,,,,,,,490a9fbb-44f7-45d4-bdc6-90b539eaf794,106,,,"[32.0, 32.0]",19767,2,,,0.9048271,,,Left Foot,,,"[65.0, 74.0]",,High Pass,53.413483,,,Natasha Harding,15725.0,,True,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,9,Reading WFC,974,['a461581e-0fda-4d35-9d35-64576f4231c7'],35,,,,,,,,,,,,,,,,Reading WFC,974,00:02:35.022,Pass,
,,,,,,,,,,,,1.0544,,,,,,,,,,,,d1ce1bae-0cf7-4cd0-9cdf-fe4b23f88a43,110,,,"[67.0, 73.0]",19767,2,,,-0.9272952,,,Right Foot,,,"[76.0, 61.0]",,Ground Pass,15.0,,,Gemma Suzanne Davison,15721.0,,,,,,1,Regular Play,Natasha Harding,15725.0,Right Back,9,Reading WFC,974,['616394de-1ddb-4b4c-8022-1b2bae94e628'],38,,,,,,,,,,,,,,,,Reading WFC,974,00:02:38.806,Pass,
,,,,,,,,,,,,1.075903,,,,,,,,,,,,3deda9b5-ab59-45ba-a31d-5ec40b4f7b29,115,,,"[95.0, 68.0]",19767,3,,,-0.8960554,,,Right Foot,True,,"[111.0, 48.0]",,High Pass,25.612497,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,10,Reading WFC,974,['ace3648f-0421-4621-a2cb-057b5be127cc'],29,,,,,,,,,,,,,,,,Reading WFC,974,00:03:29.991,Pass,
,,,,,,,,,,,,0.777123,,,,,,,,,,,,51bef957-3ed3-4f82-9c36-4ea25a84693a,117,,,"[89.0, 62.0]",19767,3,,,-1.1071488,,,Right Foot,,,"[93.0, 54.0]",,Low Pass,8.944272,,,Brooke Chaplen,15723.0,,,,,Recovery,1,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,10,Reading WFC,974,['6af4d04f-b13b-414e-b03c-10a86157fe18'],34,,,,,,,,,,,,,,,,Reading WFC,974,00:03:34.119,Pass,
,,,,,,,,,,,,1.6398,,,,,,,,,,,,d566770f-1d6c-431c-b8d9-169780b23702,124,,,"[98.0, 59.0]",19767,3,,,0.7853982,,,Right Foot,,,"[109.0, 70.0]",,Ground Pass,15.556349,,,Josanne Potter,10198.0,,,,,,1,From Free Kick,Jade Moore,10190.0,Right Midfield,10,Reading WFC,974,['24a26c01-5e7c-4b3f-affc-dbcf699714ed'],38,,,,,,,,,,,,,,,,Reading WFC,974,00:03:38.013,Pass,
,,,,,,,,,,,,1.437394,,,,,,,,,,,,07424844-deb6-44dc-83d0-8c27cf4d0cf8,127,,,"[109.0, 70.0]",19767,3,,,-1.4801364,,,Right Foot,True,,"[112.0, 37.0]",,High Pass,33.13608,,Incomplete,,,,,,,,1,From Free Kick,Josanne Potter,10198.0,Left Center Back,10,Reading WFC,974,['a21592cf-b1c5-4dfa-9026-7cbcfda02f13'],39,,,,,,,,,,,,,,,,Reading WFC,974,00:03:39.681,Pass,
,,,,,,,,,,,,1.082899,,,,,,,,,,,,eee92500-793e-4da0-ada3-995ed5b4eb44,133,,,"[113.0, 22.0]",19767,3,,,2.4329665,,,Left Foot,,,"[106.0, 28.0]",,Ground Pass,9.219544,,Incomplete,,,,,,,,1,From Free Kick,Rachel Furness,15706.0,Center Defensive Midfield,10,Reading WFC,974,"['9131e421-3618-4986-8aab-349a6ddbaf29', 'bf87bda3-7d32-48eb-ac74-ba262ffbc2de']",44,,,,,,,,,,,,,,,,Reading WFC,974,00:03:44.976,Pass,True
