ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e07dba8-a010-45f2-81f4-26dfbeaf1805,1619,,"[51.9, 18.2]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie Zelem,31540.0,Right Defensive Midfield,101,Manchester United,1475,['9a1b178d-4af5-4620-bd85-93a507786f70'],59,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:59.139,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c7d0329-cc08-4733-9b87-64848678fe61,1622,,"[76.1, 33.4]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christen Annemarie Press,6817.0,Center Forward,101,Manchester United,1475,['2d4fb63e-0d29-4d4e-a72f-c3257ae1d7d3'],2,,,,,,,,,,,,,,,,,,Manchester United,1475,00:47:02.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f954316d-2112-4db9-abaa-96e8b2019514,1630,,"[58.8, 38.6]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vivianne Miedema,15623.0,Center Forward,102,Arsenal WFC,968,['a7e6e979-226b-4dcb-8fd6-ee81eb126fe1'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:00.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ea5c2b-7632-4d92-896f-6b377db7dc58,1633,,"[45.6, 43.5]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kim Little,15616.0,Center Defensive Midfield,102,Arsenal WFC,968,['c5f5811c-ec65-4f3e-a828-9daf029e0a71'],2,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:02.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcc98bd0-f0f8-4778-9c42-6649f29154c1,1636,,"[34.1, 24.1]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lia Wälti,10405.0,Left Center Back,102,Arsenal WFC,968,['d34bc84c-b1e4-4921-a372-bc6efb4104eb'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:05.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31db0917-9057-4890-9dc7-2d26808e0831,1640,,"[17.6, 37.5]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Manuela Zinsberger,10237.0,Goalkeeper,102,Arsenal WFC,968,['5e4c65e0-f355-4efc-90da-8205ffbd316c'],8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:08.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b09c3a7-9f5a-416d-9201-88e623931519,1643,,"[21.3, 21.7]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lia Wälti,10405.0,Left Center Back,102,Arsenal WFC,968,['d58862d8-a2a3-4b7d-a064-d881ff7af139'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:11.809,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68a8da12-7b96-4300-9d3a-bd29565561f4,1648,,"[56.9, 55.3]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jackie Groenen,10654.0,Left Defensive Midfield,102,Arsenal WFC,968,['6deed2fe-804c-4d83-869e-fe432c0c7ed3'],17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:17.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682460ba-fa18-494c-ad06-2da94db4d875,1660,,"[92.0, 68.3]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bethany Mead,15619.0,Right Wing,102,Arsenal WFC,968,['d38ecde1-338c-4dd8-88b0-cd69e375042b'],25,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:25.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bbb75d9-160a-4769-8f14-8b839d4fa650,1668,,"[116.7, 70.8]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,103,Arsenal WFC,968,"['b6c48ea5-49dd-4cfe-a935-4e61196c061e', 'cfe15d89-ff6a-4532-83d0-f9b78d3be8ad']",45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:45.844,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974edbb7-a44b-48f3-8b2d-7f29fd443deb,1671,,"[105.8, 67.4]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,103,Arsenal WFC,968,['ad65e431-ac05-444b-a191-22d8ad3daa0f'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:47.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8696fe4-fa22-4ac8-a2e1-865f8a65802d,1674,,"[101.3, 42.4]",3775597,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,103,Arsenal WFC,968,['fd38460e-dc03-4cd2-8118-d3a3709c5d67'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:50.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6566e96-867d-4a1b-a76d-bbf798d6544d,1678,,"[21.8, 53.0]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,104,Manchester United,1475,['110b6106-2b6c-416f-bede-6d4130feb665'],0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:00.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5f1f5df-9575-4a41-9fb3-90c0110ffb59,1682,,"[48.5, 68.4]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Harris,32618.0,Right Back,104,Manchester United,1475,"['586195b0-2cbf-4b3d-b426-0c1c9663e3c2', '74d6c600-598a-4573-bd2a-e553a975ca44']",4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:04.211,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2736930-3f5d-4233-9edf-cb931457f729,1685,,"[63.4, 72.6]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,104,Manchester United,1475,['bb217e91-80d4-466c-bf9d-3e1fef8e6339'],5,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:05.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7455ef97-6a2a-4b07-b0f8-d52015cbfc52,1689,,"[63.6, 59.8]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,104,Manchester United,1475,"['5ac41e07-a3e1-40d8-96b8-6f79499f2241', 'eec4d7a4-97b3-4db9-b0f1-4e33ed854a86']",8,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:08.011,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f1c562f-08dc-4bb3-9751-08b62e29cf4a,1692,,"[55.1, 67.2]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Harris,32618.0,Right Back,104,Manchester United,1475,['6c4fdd4a-671d-48dc-9a97-f40dcae5b63f'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:09.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780d2bd7-609e-4fb0-a7a1-f76eb9e47785,1697,,"[60.6, 74.2]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,104,Manchester United,1475,['d2c45f00-3077-44b7-8a2b-3e230d4d1c97'],12,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:12.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b991e1d-b0fb-487e-9258-ae6ccda8d8b7,1701,,"[15.3, 42.4]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,104,Manchester United,1475,['363f7b61-7df4-4c05-87df-b21f613cb01e'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:18.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c86da538-69df-4ac9-b677-1003613b4085,1707,,"[70.2, 26.5]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,104,Manchester United,1475,['277d6f36-f3c7-48f7-8ec6-af3f9203261b'],27,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:27.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ed4d88-4609-4cec-b81d-b146879d430a,1710,,"[60.2, 6.0]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Left Back,104,Manchester United,1475,['a60eda29-7a5c-4f8d-a09b-e9c55475e964'],30,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:30.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc0082bd-1ab4-49ce-a0f0-d647cc212090,1713,,"[64.6, 11.4]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Right Defensive Midfield,104,Manchester United,1475,['a94ecb8b-742b-4ce0-a4eb-b2f943a23ea1'],34,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:34.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7c28aa-5f24-4b27-9bc8-8edbcb7aaf80,1716,,"[50.6, 38.1]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,104,Manchester United,1475,['9e57422c-ebc5-48d7-b35b-66d8116b14d2'],37,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:37.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec63a73-eb56-446a-8686-1b8870567393,1718,,"[43.4, 14.4]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,104,Manchester United,1475,['a5f05d1e-8c2d-4bc8-80dd-b2a6d756d71d'],38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:38.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99c08155-29e5-4345-94b5-d5df76ae12c4,1721,,"[71.3, 5.3]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Left Back,104,Manchester United,1475,['8a236fb4-b7a8-4e50-b5da-106bbe715877'],42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:42.156,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6f07386-0661-42b9-839e-f5950210b174,1724,,"[97.2, 13.9]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Center Forward,104,Manchester United,1475,['1bfccf6a-0126-47c8-b64d-de2b8874aaaf'],44,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:44.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd0fc99-f82a-49c3-bdd5-ff69847c6d43,1730,,"[14.3, 31.1]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,105,Arsenal WFC,968,['e5555a06-d021-4bef-b463-5aec933fefa3'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:52.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3cd0f8d-732c-423f-a0ce-a8f01d15c52f,1734,,"[47.6, 19.2]",3775597,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,105,Arsenal WFC,968,['7ea02148-9dc3-4d32-b4ff-e85fd18c52e4'],54,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:54.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0369eb47-c52a-483c-a099-f438387e701e,1743,,"[49.2, 61.5]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noelle Maritz,10404.0,Right Back,105,Arsenal WFC,968,['f5d192d7-965c-493d-ada4-f2377e627fe4'],3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:03.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a91a9f0-03bf-416a-a451-00f2e2691003,1746,,"[36.7, 58.3]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Right Center Back,105,Arsenal WFC,968,['09fca95f-7680-4a0e-8e73-80271c722706'],6,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:06.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5a59730-09f3-451c-bcbe-49c1caf36f94,1749,,"[50.4, 75.0]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noelle Maritz,10404.0,Right Back,105,Arsenal WFC,968,['b6d6aeee-de89-4bd7-b812-b5fcccfe87f3'],8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:08.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b836a35d-47f6-41a1-86f1-70544a821502,1753,,"[35.8, 70.4]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Right Center Back,105,Arsenal WFC,968,['a22b2341-a0f0-479f-a3e7-fe7fb40061b8'],12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:12.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b6e324d-69a9-4395-b508-592235bdb454,1756,,"[28.7, 30.3]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Left Center Back,105,Arsenal WFC,968,['f16db864-79f7-4459-9043-6281ca273234'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:16.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ad37fd-6e1e-4bb1-91cf-d41fe1821b74,1759,,"[49.9, 10.3]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,105,Arsenal WFC,968,['3dfed531-20d3-4cef-ab23-2b0042e4b863'],19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:19.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba53a4a7-c19c-4b25-b554-70c907af33f5,1767,,"[42.2, 42.0]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,105,Arsenal WFC,968,"['2c2820ed-f366-4b1e-8ddf-2b65bd83e6d7', 'c124487d-c94e-4f0d-869a-4c9d60a62510']",26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:26.126,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c12103-cf8a-41da-bbc2-c40224567f26,1770,,"[27.6, 51.5]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Right Center Back,105,Arsenal WFC,968,['6272df1c-59a3-4657-a582-740b002fead8'],28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:28.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee1af14-98e1-436c-8cb9-9949d41a62ba,1773,,"[14.1, 43.8]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,105,Arsenal WFC,968,['ddd4b2b9-7e61-41f0-9933-6f6a536a9f8c'],33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:33.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b04e394-46ff-4318-8f68-6697064a8ea3,1776,,"[20.4, 28.3]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Left Center Back,105,Arsenal WFC,968,['c4e1aebf-b738-47e9-b432-9a2b6671111f'],37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:37.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f8c62d-3ede-4580-b7c6-d2a6bb9e7727,1784,,"[86.7, 46.3]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,105,Arsenal WFC,968,['c56f7c49-de47-4dba-a9e4-e6c9a08190a7'],47,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:47.070,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90495e72-7d84-4a78-9022-ef3adc7360c2,1792,,"[79.2, 65.0]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,105,Arsenal WFC,968,['822e52cb-ca43-465e-b797-f570c3c7179c'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:55.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73bcdced-3c66-4a96-8227-2eb9a23afdf8,1794,,"[13.4, 31.4]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,106,Manchester United,1475,['b73f1519-88c8-4fa6-8c93-256cb730a1aa'],57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:57.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e2939d-91d1-46ad-a092-4827afda466f,1798,,"[16.7, 42.3]",3775597,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Center Back,106,Manchester United,1475,"['414f7b27-c86b-4ebc-a559-981ec60291e9', '56b25e80-dd56-4b9b-adf7-1dcf547798ab']",59,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:59.835,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725e6086-47b5-4612-b1bc-5a0268ba7198,1800,,"[28.8, 27.6]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Right Defensive Midfield,106,Manchester United,1475,['02818128-056e-4b17-aa5a-252dcbb4f864'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:01.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650bf325-ff2e-4b01-8a46-b459003552e5,1803,,"[18.1, 18.1]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,106,Manchester United,1475,['d50d5311-a73a-4286-99f2-de711eb511ea'],3,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:03.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbfad857-b584-45b8-9c53-80612444824a,1807,,"[101.3, 60.8]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,107,Arsenal WFC,968,['05fdefac-8225-4894-8224-afc40d025a37'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:16.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d12b1c3-075a-42e0-be94-aedefcc9425d,1817,,"[28.8, 54.4]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Amy Turner,31533.0,Right Center Back,108,Manchester United,1475,['17414e10-de21-450e-a3f1-c387e8204c5e'],41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:41.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e9918c7-a2aa-43d7-b388-f9188b03e24a,1819,,"[70.2, 70.2]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martha Harris,32618.0,Right Back,108,Manchester United,1475,['be06854d-2eac-4394-9d3c-e9684c670544'],45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:45.420,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031c4888-d37b-460e-bdef-698797ce2016,1822,,"[90.6, 46.3]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christen Annemarie Press,6817.0,Center Forward,108,Manchester United,1475,['762d1a9f-04f7-4207-9b7b-dc055bf99d95'],48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:48.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744aba22-a426-4c39-83de-8b8089aed863,1824,,"[42.2, 31.1]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,109,Arsenal WFC,968,['21bd2be8-ab5b-42f5-b737-43b64b078baa'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:48.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd3abf4d-2247-4413-9a57-d954dfbcb901,1832,,"[36.8, 20.5]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,109,Arsenal WFC,968,['aa5387a5-b401-454c-8d55-4df70605e000'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:53.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d8b8ce4-82c2-40e7-9045-5e8cf4db6613,1836,,"[73.2, 5.7]",3775597,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,109,Arsenal WFC,968,['6a1c1d07-bc85-4441-9b65-cd40dcb0205b'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:58.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4685ea01-3e15-44a5-b1bb-8c0a82ae00ca,1839,,"[62.5, 67.2]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,110,Manchester United,1475,['dd2e5c15-2a80-4629-ac1d-8b7b7b6016c1'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:10.512,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60613c00-03df-4666-9ec6-7dc36b3b846b,1841,,"[71.3, 71.8]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Toone,31534.0,Right Wing,110,Manchester United,1475,['c36c6a9d-192d-423a-a4cc-ef6a9ba5f999'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:11.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fcf0f76-aad5-4b94-af66-17df00aec463,1843,,"[66.7, 14.7]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,111,Arsenal WFC,968,['ad57cfcb-3bd7-4d5b-8413-cebf539aff6c'],13,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:13.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b66dd92c-7a43-4d7f-af14-7d584eb822c4,1846,,"[76.7, 18.3]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,111,Arsenal WFC,968,"['a1f58f9f-fec1-40ae-b7af-eb97ab379150', 'a9bd7584-ccf1-451b-a945-4c3cd4197101']",14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:14.456,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5612cdd-8179-430a-9d01-23004099c771,1849,,"[109.9, 41.5]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,111,Arsenal WFC,968,['0c8e3371-5dfd-45a9-a32e-839fec613deb'],20,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:20.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd7149a6-1e58-41d4-b27c-0a491d3e9c75,1856,,"[111.3, 24.5]",3775597,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,111,Arsenal WFC,968,['bc8249cd-ff6a-49a2-978f-22f5af7d4b71'],24,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:24.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9463e50-da6f-46b4-b75c-a3f89d07fb48,1863,,"[111.6, 46.2]",3775597,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carlotte Wubben-Moy,49697.0,Right Center Back,112,Arsenal WFC,968,['b8e55c24-c91f-4a48-be31-adcb6e62c558'],7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:07.951,Ball Receipt*,
