50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493efb20-2722-4bad-8a37-460f4d47426d,1646,,,"[11.0, 47.1]",3775547,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Hampton,22032.0,Goalkeeper,85,Birmingham City WFC,969,['752bda8d-bce0-4cb3-8122-68cd8a987969'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:25.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f337006-9e7d-4461-aeb1-0861e7095472,1649,,,"[19.6, 66.7]",3775547,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Brougham,15574.0,Right Center Back,85,Birmingham City WFC,969,['bb61b645-d331-4214-8a4b-6b87d78ab067'],31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:31.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ffcb8c1-c717-4350-87e0-e8bc02681a68,1652,,,"[58.9, 73.3]",3775547,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Midfield,85,Birmingham City WFC,969,['b8d2448c-4e50-44e1-9dfa-c83da7db3046'],35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:35.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54fe059f-9e7e-44b0-ade0-2e18c83650b3,1655,,,"[57.3, 73.5]",3775547,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harriet Scott,19592.0,Right Back,85,Birmingham City WFC,969,['a2b7ef2e-91b0-470e-8ce5-c1f775e08978'],36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:36.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735ed0a-403a-4c0b-992a-8875912ed119,1664,,,"[48.3, 76.8]",3775547,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Brougham,15574.0,Right Center Back,86,Birmingham City WFC,969,['5398dcc0-08a6-4611-b1cc-7d86e50947b0'],59,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:59.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3c1184d-991a-47e8-a1fd-d6be04a5eff5,1667,,,"[51.2, 61.6]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Whipp,31566.0,Right Center Midfield,86,Birmingham City WFC,969,['f0c946e7-36e6-4879-86db-4f8910e92a84'],1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:01.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fec9acc-a360-47b0-8132-50734ae14db6,1670,,,"[35.6, 53.5]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ruby Mace,41812.0,Left Center Back,86,Birmingham City WFC,969,['1b1de412-639e-42f5-9770-cb06947b72ca'],3,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:03.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd298b29-2440-4c66-b47e-6e2e9110a178,1672,,,"[38.9, 70.2]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Brougham,15574.0,Right Center Back,86,Birmingham City WFC,969,['b3c7e29b-1220-4ed1-89cb-baa211b79756'],5,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:05.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95801e85-0d4f-438b-b575-514e790b293d,1674,,,"[13.1, 48.5]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Hampton,22032.0,Goalkeeper,86,Birmingham City WFC,969,['4047b793-be84-4c23-9e0e-4531d08e068c'],8,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:08.249,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f23ae10f-cd41-4ccd-9930-0b230d964774,1677,,,"[65.2, 54.4]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Midfield,86,Birmingham City WFC,969,['38431a86-a5f4-4ecf-af96-9dc493476f57'],12,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:12.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e350e0f4-72a7-4422-be0c-94a0b1ec9918,1680,,,"[51.2, 77.7]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Brougham,15574.0,Right Center Back,87,Birmingham City WFC,969,['77bf6ffb-a6de-4d9a-82b3-50fa1d748220'],24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:24.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576c73b6-3bf6-482a-9d12-e1c56ec6ab26,1683,,,"[63.3, 77.9]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harriet Scott,19592.0,Right Back,87,Birmingham City WFC,969,['5a6d1750-33f8-4265-8cc9-a31739b9d169'],27,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:27.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4348f62-b627-4cce-beee-40cde834d7c8,1694,,,"[50.3, 20.7]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,88,Manchester City WFC,746,"['b853b1e6-cd25-47a0-abde-95bf13401daf', 'ca02ec48-6afb-49c4-9711-e8f5a92dc15f']",32,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:32.722,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37dc9770-eef2-46b2-bbfa-d85353594eaf,1696,,,"[37.6, 13.4]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,88,Manchester City WFC,746,['516aff33-a46d-4b14-b46c-ea9f16117429'],33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:33.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40fe32c9-bf7e-4e8b-9abc-e844d7960593,1699,,,"[26.6, 47.4]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,88,Manchester City WFC,746,['5077ce67-f625-408a-a385-d159b1e1f314'],37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:37.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd4a91f-f833-44e8-8315-c31a4b755b8d,1702,,,"[43.3, 66.3]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,88,Manchester City WFC,746,['30b704e5-04d7-435b-8301-766d29ecf077'],41,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:41.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72e26fab-8efb-4fbe-9ffe-3dc197176b70,1706,,,"[63.9, 63.2]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,88,Manchester City WFC,746,['6a202df1-605d-477c-a0b2-686cb81fe105'],45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:45.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51939ca4-ac9a-4225-880c-7588fe182769,1710,,,"[49.7, 23.7]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,88,Manchester City WFC,746,['9eeba0e9-5bed-44d9-9099-0f3707281268'],49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:49.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d50e915a-979f-4661-a9b7-a861c535d7be,1713,,,"[68.3, 16.8]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,88,Manchester City WFC,746,['5681f238-2902-4bd0-8658-23c2119a7553'],52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:52.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd2ff597-9ce1-4d7c-9b98-7a7070934460,1717,,,"[63.1, 3.0]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,88,Manchester City WFC,746,['aacd9ad2-a3d5-4a52-83af-84bc20e454be'],55,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:55.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ccb7ef5-b8af-4807-b368-f381c3737257,1719,,,"[51.4, 9.9]",3775547,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,88,Manchester City WFC,746,['5a45fe41-56fe-40ca-a71a-08b51884aa45'],58,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:58.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4feb458a-6c81-40e5-b043-4280bd30aab4,1722,,,"[63.7, 34.9]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,88,Manchester City WFC,746,['904d9cd6-3267-493b-8a41-0ed038c1c8af'],1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:01.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdcf0aed-d29d-4397-b052-f97eb9d73bb3,1725,,,"[70.3, 4.5]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,88,Manchester City WFC,746,['1cb5f4c5-84f3-4795-8672-89b9d4ee6db3'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:06.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7840524-36e6-484a-bd3b-4b60751d5dde,1728,,,"[63.9, 14.3]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,88,Manchester City WFC,746,['c9e496ad-48eb-4480-8ca3-6d9d8ed52b45'],9,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:09.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190a5f41-a276-41c6-98c8-cb2b36a266ab,1731,,,"[50.8, 24.5]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,88,Manchester City WFC,746,['2c3dde0c-0108-44d4-bad0-1a2b35325856'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:11.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a2a8cf1-31b1-4d0b-8f41-17041a0c2fde,1735,,,"[55.6, 12.8]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,88,Manchester City WFC,746,"['46dd864a-4d79-43fd-85b1-c21d0cd3b700', '7ef824a9-dcaf-4313-be80-7f098a926367']",19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:19.122,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0bb107c-407e-4bb1-b450-fe1a901d5b4c,1738,,,"[62.2, 24.1]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,88,Manchester City WFC,746,['b30e0f79-7b5f-4745-9e68-78f2f163efc6'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:20.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc012c18-37ff-4e57-808d-2ccbfc8ee1fc,1740,,,"[49.3, 21.8]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,88,Manchester City WFC,746,['6bc1edea-7a34-4062-b083-3fb048a1aabd'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:22.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27baf5b1-cc32-43a9-b8dd-a53dec32f6f5,1743,,,"[56.4, 55.3]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,88,Manchester City WFC,746,['450cc624-f85b-4efb-bf46-de21b66aecfe'],25,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:25.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b889ddce-c77f-4e9c-a298-2fc63a5008e8,1746,,,"[98.1, 68.4]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Right Wing,88,Manchester City WFC,746,['ac2b316a-7307-4f65-9645-3e264b2aaa11'],29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:29.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86d64d62-3bef-47e9-b9d0-f445043626ba,1750,,,"[102.4, 47.4]",3775547,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,88,Manchester City WFC,746,"['3ecab981-f5a3-4313-bb4e-5820b1d83655', '72bd79cd-e3b1-4117-b0b6-cb5808153ec3']",33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:33.719,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a68b64-e474-41b2-a03f-28d7fdcbf22c,1755,,,"[112.0, 32.6]",3775547,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samantha June Mewis,5087.0,Right Center Midfield,89,Manchester City WFC,746,"['3e035af8-9cf2-4bd4-aecc-2002acbca161', '899c1393-c821-4276-832a-cde2fadb4b98']",9,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:09.813,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae2f456b-5b3c-4e4b-b150-7908c8adc0e3,1767,,,"[41.2, 32.9]",3775547,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ruby Mace,41812.0,Left Center Back,90,Birmingham City WFC,969,['4a9b54ba-a1e0-4609-998a-42c4a2ce89d6'],55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:55.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2cadfc3-2e88-4485-9b57-5200e90216d2,1770,,,"[70.4, 76.2]",3775547,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudia Walker,15580.0,Right Midfield,90,Birmingham City WFC,969,['afb5b367-abe6-4b1a-860d-9b7cc76ff1d0'],58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:58.831,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd59a70b-3a68-43bd-b343-fc99e18f3d0d,1772,,,"[82.4, 71.0]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sarah Emma Mayling,19500.0,Left Center Midfield,90,Birmingham City WFC,969,['ae4754b5-2749-4cfa-be0e-8495a60557f7'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:00.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b913144-6b0c-41d7-a0b5-3ca00accd718,1782,,,"[71.2, 70.0]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sarah Emma Mayling,19500.0,Left Center Midfield,90,Birmingham City WFC,969,['c6727301-7f1b-4a7f-aa80-cb5b21803ca8'],6,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:06.925,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5c4dbd1-6b5d-4090-91bb-9618bc1db465,1784,,,"[75.4, 74.8]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Harriet Scott,19592.0,Right Back,90,Birmingham City WFC,969,['a40c799d-42a9-49e6-b462-c8c3d7a002ad'],8,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:08.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c36653e5-05b0-44c3-890d-ef295fb5333c,1786,,,"[28.9, 7.4]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Center Back,91,Manchester City WFC,746,['d55bcffc-f073-4c26-b8a7-31ccffdf3492'],13,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:13.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00714353-a681-49f3-aee4-6ed2a1c94030,1789,,,"[17.5, 39.5]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,91,Manchester City WFC,746,['ae79d0a8-533c-429b-b9c8-b5bc7eac17ff'],17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:17.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4440b45-3773-40e7-aa38-d3fa683da4c6,1792,,,"[47.9, 59.7]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,91,Manchester City WFC,746,['84278fa5-fd52-42a7-8dde-ce56fdfb88c1'],21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:21.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687e8b00-aa32-46bc-980f-9da24d967282,1797,,,"[69.5, 61.8]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,91,Manchester City WFC,746,"['0f9444a2-1b5b-4248-a464-cc601213681b', '840a80bd-2bc8-486a-bfb5-9c8cfbd73bbb']",24,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:24.883,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec7240db-007f-47c1-baa7-a780e71fffa8,1801,,,"[117.0, 73.0]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Right Wing,91,Manchester City WFC,746,"['2f3a8558-4b17-440f-be1c-fe48b6384f86', '571e0b18-8eaf-49d5-a4fa-3dc23d264837']",30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:30.395,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e64d1f8-0b95-45f7-b3bf-af1171c941bd,1807,,,"[91.2, 53.2]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Center Defensive Midfield,91,Manchester City WFC,746,['c30fa632-62aa-4fa4-8044-6b376e3cdb35'],37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:37.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6365c63b-bf4b-40ed-bdb4-5240fbe7acd7,1810,,,"[92.6, 64.7]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,91,Manchester City WFC,746,['cce34b49-96e3-4881-a9aa-a7a1dd624496'],39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:39.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a9cdd39-dba2-46a6-9454-632aae775741,1813,,,"[98.9, 8.5]",3775547,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,91,Manchester City WFC,746,['8b7cf5f2-8a4a-48df-9f32-87ab7a5635b2'],44,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:44.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0a871d0-b3b9-4b12-b248-cc1c193fe1e0,1822,,,"[50.4, 34.6]",3775547,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ruesha Littlejohn,35406.0,Center Defensive Midfield,92,Birmingham City WFC,969,['f81f2174-0534-4de2-8c2a-d5ccf867fd85'],53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:53.729,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f4007b3-cf70-491c-8ce9-226751dc50fd,1825,,,"[91.8, 66.9]",3775547,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudia Walker,15580.0,Right Midfield,92,Birmingham City WFC,969,['fc73593b-4534-4ef0-bbb0-7fddf8d021e6'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:57.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43f6cb1f-d620-4e22-990d-ca7906c54ee1,1829,,,"[102.0, 69.4]",3775547,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Left Center Midfield,93,Birmingham City WFC,969,['bda5918a-7e83-4053-b0bb-a580256f8535'],19,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:19.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e893feef-c80b-4ed3-a80d-1482261c52ae,1832,,,"[105.8, 76.4]",3775547,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harriet Scott,19592.0,Right Back,93,Birmingham City WFC,969,['94117819-a82d-48c3-bda0-0bc81affe798'],20,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:20.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3db336c-a9ce-43a4-b034-f1f02e453cd2,1848,,,"[23.3, 4.1]",3775547,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Center Back,95,Manchester City WFC,746,['8a57fe46-aa2b-4a30-817c-6810f5062e68'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:40.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfbeda1a-fe6a-4610-a162-e06676471f5c,1852,,,"[35.6, 5.3]",3775547,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esme Beth Morgan,4649.0,Left Back,95,Manchester City WFC,746,['c2d75262-e1fd-47a7-a802-3a2b4bd9eeab'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:43.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbdd1e24-01f7-4725-975c-7124fb92d93f,1855,,,"[16.0, 41.1]",3775547,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,95,Manchester City WFC,746,['2a8f78ed-c26e-4429-abac-edb1ebc6ef7b'],45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:45.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636a961c-6420-4d7d-ae24-74cc873933c0,1858,,,"[50.3, 65.9]",3775547,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,95,Manchester City WFC,746,['4a0973c1-a458-434c-be78-add584173863'],49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:49.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459e0e4-3e49-4f8b-8b5f-21939ec0a548,1861,,,"[78.5, 67.4]",3775547,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Right Wing,95,Manchester City WFC,746,['174a32ff-42f6-41bd-9d94-ed9ab9487747'],53,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:53.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edc1643a-a7de-4598-bd6e-286d64b93dd3,1865,,,"[104.9, 67.4]",3775547,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Back,95,Manchester City WFC,746,"['2dc57876-c456-4473-b7fa-8b02604383a5', '7fef98cd-091c-4151-8938-de5e67ddd06c']",58,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:58.763,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d7a16df-76a9-4684-9639-0200b14ea76a,1868,,,"[105.8, 73.8]",3775547,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Kelly,15570.0,Right Wing,95,Manchester City WFC,746,['68892f26-b163-4c4a-b031-14d6c73c53af'],1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:01.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91281369-73c2-4452-bd9d-9d43bffffc4f,1871,,,"[77.4, 65.5]",3775547,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,95,Manchester City WFC,746,['36ad0023-cc54-4282-a412-d17b4ad64aea'],3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:03.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75adf812-66ce-4a6f-abee-eb953dbe0a4a,1874,,,"[79.9, 51.8]",3775547,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Center Defensive Midfield,95,Manchester City WFC,746,['dffc0abd-67b4-45a1-82b4-d0c8adf1aad2'],5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:05.517,Ball Receipt*,
