50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.630893,,,,,,,,,,,,,ac0b2c9a-9ff4-480f-985f-9b640361eeb3,20,,"[67.9, 6.6]",2275110,0,,,,-2.226492,,Right Foot,,,,"[63.9, 1.4]",,Low Pass,,6.5604877,,Out,,Jemma Elizabeth Purfield,24239.0,,,,,1,From Throw In,Rhiannon Roberts,19779.0,Right Defensive Midfield,3,Liverpool WFC,966,['822da66d-e6dd-4df4-ba13-7ec37e7f8137'],19,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:19.893,Pass,
,,,,,,,,,,,,,,,1.013622,,,,,,,,,,,,,02a0fd55-3d88-476c-80b7-1664a42cf82d,22,,"[49.4, 80.0]",2275110,0,,,,-0.9256478,,,,,,"[56.7, 70.3]",,High Pass,,12.140017,,,,Lucy Staniforth,15562.0,,,,Throw-in,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,4,Birmingham City WFC,969,['e973bcda-9f46-4c8f-bbf1-4ee8a4cac5a4'],31,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:31.605,Pass,
,,,,,,,,,,,,,,,1.558196,,,,,,,,,,,,,ef4faa8f-067b-4eb9-834b-86802799be2b,25,,"[55.4, 70.3]",2275110,0,,,,2.4566307,,Right Foot,,,,"[48.3, 76.1]",,Ground Pass,,9.167879,,,,Sarah Emma Mayling,19500.0,,,,,1,From Throw In,Lucy Staniforth,15562.0,Right Center Midfield,4,Birmingham City WFC,969,"['1610f005-66f6-4a78-95ea-f5001bf9970b', '93a408ab-eb44-4fea-83c1-9d7bd5d08d98']",32,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:32.618,Pass,True
,,,,,,,,,,,,,,,1.981197,,,,,,,,,,,,,957d5b57-93d6-456f-a54e-bc91eaa62273,29,,"[47.9, 77.0]",2275110,0,,,,-3.0263166,,Right Foot,,,,"[28.9, 74.8]",,Ground Pass,,19.126944,,,,Rebecca Holloway,31568.0,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,4,Birmingham City WFC,969,"['3d8f31ef-d19b-44ff-9cec-eb78d14a3b67', '5694224b-30c5-4016-ac63-6adfa0299746']",34,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:34.739,Pass,True
,,,,,,,,,,,,,,,2.221829,,,,,,,,,,,,,30be414a-e16b-4325-91a8-d75ea2aaae63,32,,"[21.8, 72.7]",2275110,0,,,,-2.1882582,,Left Foot,,,,"[4.9, 48.9]",,Ground Pass,,29.189896,,,,Hannah Hampton,22032.0,,,,,1,From Throw In,Rebecca Holloway,31568.0,Right Center Back,4,Birmingham City WFC,969,['066ab703-c7a6-409d-b3ae-2c4724c38517'],37,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:37.908,Pass,
,,,,,,,,,,,,,,,1.844626,,,,,,,,,,,,,ca9655f9-3970-4981-a56a-79625d499b8e,35,,"[7.5, 48.7]",2275110,0,,,,1.2287678,,Left Foot,,,,"[14.3, 67.8]",,Ground Pass,,20.274368,,,,Rebecca Holloway,31568.0,,,,,1,From Throw In,Hannah Hampton,22032.0,Goalkeeper,4,Birmingham City WFC,969,['cf9fe194-8c99-4a51-a985-9f3358057cdb'],41,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:41.473,Pass,
,,,,,,,,,,,,,,,1.045471,,,,,,,,,,,,,46081d5d-a495-4dac-9ee0-bfeffa26c44b,38,,"[35.7, 70.1]",2275110,0,,,,0.3460662,,Left Foot,,,,"[56.5, 77.6]",,Ground Pass,,22.110857,,Out,,Sarah Emma Mayling,19500.0,,,,,1,From Throw In,Rebecca Holloway,31568.0,Right Center Back,4,Birmingham City WFC,969,['730c9f02-6e2f-4cfe-816a-7bf70f7e5ea3'],47,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:47.785,Pass,
,,,,,,,,,,,,,,,0.918123,,,,,,,,,,,,,539da23d-0a43-4b59-a42d-d31746da1673,41,,"[72.8, 0.1]",2275110,1,,,,1.1781589,,,,,,"[76.9, 10.0]",,High Pass,,10.715409,,,,Melissa Lawley,15547.0,,,,Throw-in,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,5,Liverpool WFC,966,['14703aa9-bb1b-46b1-a11d-726d693dcf03'],3,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:03.558,Pass,
,,,,,,,,,,,,,,,1.659629,,,,,,,,,,,,,6fd578e1-748c-4c4d-81e9-35837e5e1f63,50,,"[49.6, 74.0]",2275110,1,,,,-2.7758453,,Right Foot,,,,"[35.5, 68.6]",,Ground Pass,,15.098676,,,,Rebecca Holloway,31568.0,,,,Free Kick,1,From Free Kick,Sarah Emma Mayling,19500.0,Right Back,7,Birmingham City WFC,969,['a0e3d48b-2515-446c-9c26-983194b3f5c0'],17,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:17.189,Pass,
,,,,,,,,,,,,,,,2.073751,,,,,,,,,,,,,120fe220-baa9-4f6e-896c-60399ea8e998,53,,"[33.1, 68.6]",2275110,1,,,,-1.8127562,,Left Foot,,,,"[25.4, 37.4]",,Ground Pass,,32.136116,,,,Kerys Harrop,15569.0,,,,,1,From Free Kick,Rebecca Holloway,31568.0,Right Center Back,7,Birmingham City WFC,969,['ec5c7115-050a-4825-89db-c12c00ca7dd1'],19,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:19.961,Pass,
,,,,,,,,,,,,,,,3.853874,,,,,,,,,,,,,6200d6d6-a775-4649-9082-9dd53bfcd026,57,,"[30.1, 18.1]",2275110,1,,,,-0.07713373,,Left Foot,,,,"[93.5, 13.2]",,High Pass,,63.589073,,Incomplete,,Rachel Williams,31563.0,,,,,1,From Free Kick,Kerys Harrop,15569.0,Left Center Back,7,Birmingham City WFC,969,"['01cff679-4a55-4893-a59f-64457d8feaae', 'd100fb5d-cb14-45fe-956a-d4067c1f1412', 'ee0f799c-8f1b-4ff3-92f6-e245934c8ce6']",27,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:27.020,Pass,True
,,,,,,,,,,,,,,,1.12717,,,,,,,,,,,,,a52d4819-7850-4ea2-b8d0-c2ffca4799f5,62,,"[86.4, 0.1]",2275110,1,,,,1.0434054,,,,,,"[91.7, 9.2]",,High Pass,,10.530907,,,,Abbi Grant,31565.0,,,,Throw-in,1,From Throw In,Adrienne Jordan,31567.0,Left Back,8,Birmingham City WFC,969,"['09c334df-e780-4ca1-b32a-cc0eaa7162ab', 'd660cc2c-f52a-44f6-b027-690a1e6a32c7']",36,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:36.291,Pass,True
,,,,,,,,,,,,,,,0.665705,,,,,,,,,,,,,2cf420ab-154c-49b0-bbf1-45b4dd6eccd4,70,,"[7.0, 64.1]",2275110,1,,,,-1.5120405,,Right Foot,,,,"[7.2, 60.7]",,Ground Pass,,3.4058774,,,,Jade Bailey,21854.0,,,,,1,Regular Play,Rebecca Jane,18144.0,Right Back,9,Liverpool WFC,966,"['42117775-ac9b-44a0-93e0-6f0f138bddd1', '4953052b-6205-41f5-ab8e-073493ab2371']",40,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:40.894,Pass,True
,,,,,,,,,,,,,,,1.12752,,,,,,,,,,,,,ee304ba2-ac81-47ca-89e5-a29dcd310880,73,,"[7.2, 60.7]",2275110,1,,,,1.5428315,,Right Foot,,,,"[7.6, 75.0]",,Ground Pass,,14.3055935,,,,Rinsola Babajide,15613.0,,,,,1,Regular Play,Jade Bailey,21854.0,Left Defensive Midfield,9,Liverpool WFC,966,['62a73e9c-bf31-465f-932e-2ab1665a06f2'],41,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:41.599,Pass,
,,,,,,,,,,,,,,,0.157242,,,,,,,,,,,,,2653b469-054d-4aab-9c11-13806323ac63,77,,"[5.9, 73.3]",2275110,1,,,,0.43984258,,Left Foot,,,,"[11.0, 75.7]",,Low Pass,,5.6364884,,Incomplete,,,,,,,,1,Regular Play,Rinsola Babajide,15613.0,Right Midfield,9,Liverpool WFC,966,['451e96fc-aa4e-45c2-82af-4b7dd10a5d78'],43,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:43.862,Pass,
,,,,,,,,,,,,,,,1.049101,,,,,,,,,,,,,f804ffbd-db3c-4d1d-a1f6-1c82fb79c05a,79,,"[16.2, 80.0]",2275110,2,,,,-1.2351577,,,,,,"[20.7, 67.1]",,High Pass,,13.662357,,,,Rhiannon Roberts,19779.0,,,,Throw-in,1,From Throw In,Rebecca Jane,18144.0,Right Back,10,Liverpool WFC,966,['17d99438-0306-4e6a-9fff-39d8f5805e68'],6,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:06.211,Pass,
,,,,,,,,,,,,,,,0.5728,,,,,,,,,,,,,43ad64ac-0182-4cf5-9890-960838b4c8bd,83,,"[17.0, 73.3]",2275110,2,,,,2.7509856,,Right Foot,,,,"[11.9, 75.4]",,Ground Pass,,5.515433,,,,Rebecca Jane,18144.0,,,,,1,From Throw In,Rhiannon Roberts,19779.0,Right Defensive Midfield,10,Liverpool WFC,966,['9ec7ba1f-f34f-434a-87cf-1f480f3b0724'],9,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:09.119,Pass,
,,,,,,,,,,,,,,,1.112614,,,,,,,,,,,,,349c59c7-266a-47ec-8092-365e22e893df,86,,"[11.5, 73.5]",2275110,2,,,,-1.9744302,,Right Foot,,,,"[7.4, 63.9]",,Ground Pass,,10.438869,,,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,1,From Throw In,Rebecca Jane,18144.0,Right Back,10,Liverpool WFC,966,['ecd2bef1-3ebf-48cb-88ea-e258f5ea12d2'],11,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:11.160,Pass,
,,,,,,,,,,,,,,,2.623568,,,,,,,,,,,,,cdbde5b0-ba6e-444e-86ef-82015bbb2995,89,,"[6.5, 65.2]",2275110,2,,,,0.2306287,,Right Foot,,,,"[42.7, 73.7]",,High Pass,,37.18454,,Incomplete,,Jessica Anne Clarke,15218.0,,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,10,Liverpool WFC,966,"['6c56692b-7711-4ae6-b2a7-695fe471f608', '8e598252-3df6-46c0-8c4d-f4a7faf1a67b', 'ec167ad9-2a40-41dd-93ba-c506a0c627c2']",12,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:12.273,Pass,True
,,,,,,,,,,True,,,,,1.337599,,,,,,,,,,,,,ec167ad9-2a40-41dd-93ba-c506a0c627c2,91,,"[77.4, 6.4]",2275110,2,,,,1.0151019,,Left Foot,,,,"[85.1, 18.8]",,Low Pass,,14.596232,,,,Chloe Arthur,10193.0,,,,Interception,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,11,Birmingham City WFC,969,"['cdbde5b0-ba6e-444e-86ef-82015bbb2995', 'd5b15def-7cfd-4238-937e-61d5db94f56a']",14,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:14.897,Pass,
,,,,,,,,,,,,,,,0.601,,,,,,,,,,,,,33f1eb37-8b99-453b-9a17-5ac61431b5e1,94,,"[96.5, 11.1]",2275110,2,,,,0.99123234,,Right Foot,,,,"[100.1, 16.6]",,Ground Pass,,6.5734315,,,,Abbi Grant,31565.0,,,,,1,Regular Play,Chloe Arthur,10193.0,Center Defensive Midfield,11,Birmingham City WFC,969,['d258c83d-c165-4d58-a8cc-2adc832c76b7'],19,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:19.043,Pass,
,,,,,,,,,,,,,,,0.691025,,,,,,,,,,,,,508b1792-d06c-46e7-96c5-d6f4c76fed06,98,,"[98.2, 15.4]",2275110,2,,,,2.556593,,Right Foot,,,,"[90.5, 20.5]",,Ground Pass,,9.2358,,,,Rachel Williams,31563.0,,,,,1,Regular Play,Abbi Grant,31565.0,Left Midfield,11,Birmingham City WFC,969,"['57b5cdf8-6ae8-4453-bf2c-269d99397f6a', 'c91c14f2-3190-44cc-b308-e1410736077c']",21,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:21.443,Pass,True
,,,,,,,,,,,,,,,0.889536,,,,,,,,,,,,,ffbc881c-23a8-45d2-8d45-caea1a7658af,101,,"[91.1, 20.1]",2275110,2,,,,-0.827797,,Right Foot,,,,"[99.0, 11.5]",,Ground Pass,,11.677756,,,,Lucy Whipp,31566.0,,,,,1,Regular Play,Rachel Williams,31563.0,Center Forward,11,Birmingham City WFC,969,['3c558166-8d8f-470d-9952-2c23f61fe048'],22,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:22.663,Pass,
,,,,,,,,,,,,,,,3.449975,,,,,,,,,,,,,8f55d169-b92e-44f4-ae2f-67227f84e602,105,,"[87.7, 6.2]",2275110,2,,,,1.7619808,,Right Foot,,,,"[81.7, 37.2]",,Ground Pass,,31.575306,,,,Lucy Staniforth,15562.0,,,,,1,Regular Play,Lucy Whipp,31566.0,Left Center Midfield,11,Birmingham City WFC,969,['8f306c25-5fdb-40a3-8246-eebf3b5132e8'],26,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:26.193,Pass,
,,,,,,,,,,,,,,,2.126221,,,,,,,,,,,,,9353cde4-b18a-401f-92fe-506d5181d3c7,107,,"[83.8, 42.7]",2275110,2,,,,1.7769746,,Right Foot,,,,"[77.4, 73.3]",,Ground Pass,,31.262117,,,,Sarah Emma Mayling,19500.0,,,,,1,Regular Play,Lucy Staniforth,15562.0,Right Center Midfield,11,Birmingham City WFC,969,['f40667a4-fc1d-474e-9bb4-ee0d538de296'],29,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:29.643,Pass,
,,,,,,,,,,,,,,,1.252943,,,,,,,,,,,,,3c971d3c-e269-41ba-a6e0-9332f5614989,116,,"[91.3, 75.9]",2275110,2,,,,0.28858736,,Right Foot,,,,"[97.7, 77.8]",,Ground Pass,,6.676077,,,,Brianna Visalli,18157.0,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Back,11,Birmingham City WFC,969,"['35cf317f-f568-46f4-b1c4-0d980874dbf6', '46500162-547b-4329-bf55-4b7b0844344b']",38,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:38.150,Pass,True
,,,,,,,,,,,,,,,1.556123,,,,,,,,,,,,,b65e2d08-6be6-4011-9822-13cc9e19d893,122,,"[6.0, 36.0]",2275110,2,,,,-1.4410938,,Right Foot,,,,"[7.8, 22.2]",,Ground Pass,,13.916896,,,,Leigh-Anne Robe,15630.0,,,,Goal Kick,1,From Goal Kick,Frances Kitching,19778.0,Goalkeeper,12,Liverpool WFC,966,['07ce8415-5e8d-457b-b74b-fc161cfbe912'],59,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:59.138,Pass,
,,,,,,,,,,,,,,,1.409282,,,,,,,,,,,,,4feb7680-93d3-492b-a150-8a0c92ad953f,125,,"[6.1, 20.9]",2275110,3,,,,-1.0393124,,Right Foot,,,,"[16.8, 2.7]",,Ground Pass,,21.112318,,,,Jemma Elizabeth Purfield,24239.0,,,,,1,From Goal Kick,Leigh-Anne Robe,15630.0,Left Center Back,12,Liverpool WFC,966,['611d34ff-ec7e-4e7e-8570-5f12c226c636'],2,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:02.015,Pass,
,,,,,,,,,,,,,,,1.147064,,,,,,,,,,,,,88485e29-2144-40a5-8530-cd27cc21cf53,128,,"[16.6, 7.4]",2275110,3,,,,-0.16261382,,Left Foot,,,,"[29.4, 5.3]",,Ground Pass,,12.971122,,,,Niamh Charles,15631.0,,,,,1,From Goal Kick,Jemma Elizabeth Purfield,24239.0,Left Back,12,Liverpool WFC,966,['9c3203cf-9945-407f-9e63-5f1507b7576e'],4,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:04.445,Pass,
,,,,,,,,,,,,,,,3.248375,,,,,,,,,,,,,5e983c9f-4a98-4838-9ac1-ac0f3a563c43,133,,"[25.6, 12.6]",2275110,3,,,,1.5114836,,Right Foot,,,,"[28.1, 54.7]",,High Pass,,42.174164,,,,Rebecca Jane,18144.0,,True,,,1,From Goal Kick,Niamh Charles,15631.0,Left Midfield,12,Liverpool WFC,966,"['540bcf2a-db06-453d-b3a5-95b1840c2201', '851bf117-60da-4e5d-a015-3dcf3b4d3653']",8,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:08.525,Pass,True
,,,,,,,,,,,,,,,1.595367,,,,,,,,,,,,,7e501603-cae7-4647-92e6-d4b35576dc40,136,,"[32.0, 55.5]",2275110,3,,,,0.5326777,,Right Foot,,,,"[54.9, 69.0]",,Ground Pass,,26.583076,,Incomplete,,Rinsola Babajide,15613.0,,,,,1,From Goal Kick,Rebecca Jane,18144.0,Right Back,12,Liverpool WFC,966,"['4572a150-75ec-4b7e-8b9d-02314f6bd755', '73b44297-0ec8-42e9-9c06-a1a917880dc4']",13,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:13.539,Pass,
,,,,,,,,,,,,,,,2.845613,,,,,,,,,,,,,8407ee60-6bf9-45aa-85c6-86df9e566410,144,,"[81.3, 23.9]",2275110,3,,,,0.7015615,,Right Foot,,,,"[120.0, 56.6]",,High Pass,,50.66537,,Out,,,,,,,Free Kick,1,From Free Kick,Lucy Staniforth,15562.0,Right Center Midfield,13,Birmingham City WFC,969,,50,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:50.200,Pass,
