50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76175793-5d5b-4267-93d2-cbca05bbf9fa,1655,,"[109.0, 21.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,84,Manchester City WFC,746,"['e50e7971-1388-4cba-afe6-a0f6d3de00a4', 'fe0c27ff-8aaa-450e-91a1-e9377d43e365']",2,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:02.105,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fa3b1c8-3e04-4434-a6d3-49008ec51312,1658,,"[96.0, 13.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,84,Manchester City WFC,746,['6a81eb27-8c5b-4ec1-a7ee-38a2f1568162'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:06.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63fff56a-2394-4372-96f2-e4895bb312c4,1661,,"[82.0, 17.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,84,Manchester City WFC,746,['73259184-4163-454b-b82d-28d52962e1f4'],8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:08.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2bfd2aa-5b69-4fb9-aa19-e6d0f467669e,1664,,"[60.0, 26.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,84,Manchester City WFC,746,['a219e6f7-a4e6-48eb-af89-a41da8cd876b'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:11.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,918d3902-e791-4280-90ce-a10fa1bc7ac5,1667,,"[67.0, 56.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,84,Manchester City WFC,746,['0c05681b-dc10-463f-a1d6-e2f7a1d5d822'],13,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:13.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e418f67-3911-4d6c-b81c-33254dfa9f25,1670,,"[93.0, 43.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikita Parris,4654.0,Center Forward,84,Manchester City WFC,746,['8184c9f6-fe6d-4eac-9992-93afca4e7517'],17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:17.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e64ea47c-1711-46ea-8185-43487414618b,1673,,"[98.0, 58.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,84,Manchester City WFC,746,['4fd4637a-825b-4b13-8f5f-c41999d07232'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:20.510,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7dcd0097-013a-414b-a142-eab4bbc8d3d0,1676,,"[112.0, 38.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,84,Manchester City WFC,746,['3da353ef-de29-49f4-879b-1155269917be'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:22.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225e349-f032-4070-bf14-bb10c818df70,1681,,"[77.0, 24.0]",19752,39,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Laura Coombs,19416.0,Left Center Midfield,85,Liverpool WFC,966,['cd74c347-2b0a-4529-8d78-148f792c2a90'],30,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:30.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d76023-d2f2-4e66-b791-1a310f6a6118,1686,,"[115.0, 50.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,86,Liverpool WFC,966,['43c088ac-81fe-4c5b-a385-715b065e938b'],21,,,,,,,,,,,,,,,,Liverpool WFC,966,00:40:21.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,648f988d-d411-472b-8729-525f719e38b1,1692,,"[24.0, 56.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,87,Manchester City WFC,746,['a05b1fa8-07e2-4c6b-8043-546412586202'],28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:28.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a78a41-9e72-45f6-9681-337ae382cd90,1695,,"[16.0, 59.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Right Back,87,Manchester City WFC,746,['5d28caec-3f7f-4a23-b6ad-65455e49d2d9'],30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:30.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f91c61e2-e47b-49a3-a3f8-3d130b1993cc,1698,,"[43.0, 76.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,87,Manchester City WFC,746,['a10b3035-acc8-4590-8de1-98556671cb6e'],33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:33.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,612bdf12-ffa7-45c1-af91-dff16be0751c,1701,,"[19.0, 57.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,87,Manchester City WFC,746,['368d771f-f5fe-4045-947c-57bfcf4e42a6'],36,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:36.738,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,953dbe60-d135-4b36-b063-d693d0615e65,1704,,"[58.0, 15.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,87,Manchester City WFC,746,['7986b382-a81d-41e6-b175-97ec2fc18b92'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:40.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a117bfed-67fa-437e-bdbd-455b2b6f856a,1709,,"[71.0, 51.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,87,Manchester City WFC,746,['5e818fbc-b054-46d1-bb9c-b89dd494c897'],45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:45.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee66635-a27f-49de-9209-c1dba06a663d,1712,,"[72.0, 67.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,87,Manchester City WFC,746,['0a3e2e68-3a94-4ae3-8e1f-6d8f9510919d'],46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:46.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9d6a11-29f6-48bc-954a-cba637172cdb,1715,,"[108.0, 75.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,87,Manchester City WFC,746,['1b6c2c16-2b10-4231-a46c-67a9a5d47a08'],50,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:50.976,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,78678591-477d-4681-a8a3-4428f45ee1eb,1718,,"[115.0, 44.0]",19752,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikita Parris,4654.0,Center Forward,87,Manchester City WFC,746,['c3b0594a-09ea-4026-877e-8967e5e99253'],53,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:53.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313ac5a-f304-43c2-90d2-32887db6d471,1724,,"[16.0, 50.0]",19752,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,87,Manchester City WFC,746,['52c5740d-ed1d-4e11-83ba-d06d59203600'],0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:00.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b418612-7bd1-4f24-8742-2b9d0d66796a,1730,,"[63.0, 49.0]",19752,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,87,Manchester City WFC,746,['a5593d9d-e2d9-467a-a98d-82ad9780a55e'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:06.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9a2ddb1-c562-4df8-9fc8-ad110f31bf90,1733,,"[66.0, 76.0]",19752,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Right Back,87,Manchester City WFC,746,['e314e4f2-deca-4073-951e-6b7b7539ee00'],10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:10.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4df285-9f89-4633-9c33-62a0d52c356f,1736,,"[76.0, 75.0]",19752,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,87,Manchester City WFC,746,['2be30c1a-1d1d-4812-b6ca-1791f0c65130'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:11.993,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9cfcabcb-bd45-4795-9004-79972004e6a9,1739,,"[107.0, 75.0]",19752,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,87,Manchester City WFC,746,['0ae8535c-9ac5-4a49-b402-037558634871'],15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:15.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca4e49ff-2a71-4a1e-92fa-2a1c5d114802,1760,,"[22.0, 39.0]",19752,42,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niamh Fahey,19777.0,Left Center Back,91,Liverpool WFC,966,['5084be2e-dc32-4ca4-a844-b7c68bfce8e5'],25,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:25.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07fb1923-4b43-4a0f-817f-106deb3ec9df,1764,,"[43.0, 66.0]",19752,42,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Satara Murray,15629.0,Right Back,91,Liverpool WFC,966,['c6a5f6cf-26a7-40bb-a55e-5fad0c2ac1aa'],28,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:28.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8227ecdd-4a9b-4106-a1a2-5f314ad73843,1775,,"[72.0, 47.0]",19752,42,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christie Murray,15628.0,Right Center Midfield,91,Liverpool WFC,966,"['d477f648-101d-4f92-bd0b-36aba8926a41', 'e7181e6f-c310-44bf-a31d-d2d742d16843']",35,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:35.785,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6876e495-22cb-4c4d-b01d-71ba0ee05351,1785,,"[94.0, 6.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rinsola Babajide,15613.0,Center Forward,92,Liverpool WFC,966,"['04218b68-2080-4058-9e9c-05e52b7e6a5a', '3d2f60a7-acef-411b-91bc-f2b9f5c0fc31']",17,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:17.043,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1496e57-3ecd-48a2-af98-44afc2bbfb54,1790,,"[36.0, 67.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikita Parris,4654.0,Center Forward,93,Manchester City WFC,746,['3a17eec6-d62f-4f6d-887d-cf26822638ab'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:22.447,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,481a7adc-7984-485e-b046-531621cb302a,1795,,"[94.0, 73.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,93,Manchester City WFC,746,['4902e692-aa07-46ea-81c6-66811e53252d'],31,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:31.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e30b7d9-daf5-413b-8382-6705928f8731,1799,,"[106.0, 72.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,94,Manchester City WFC,746,['2f41f4c7-3185-4d39-b0ea-eb381de80d26'],51,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:51.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99611ca8-048f-42b5-ad3b-47e5dcf7d97a,1802,,"[93.0, 76.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,94,Manchester City WFC,746,['a9ef8e3a-5019-418d-bcab-360d3a7030cb'],53,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:53.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e4c1796-a9a7-48eb-8ec2-eabee468e337,1805,,"[97.0, 66.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,94,Manchester City WFC,746,['0eee9b1c-2160-4e1e-ab55-04385ea6cd25'],54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:54.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,153aa1b3-f1c2-4d66-aea7-79a2bd322edd,1808,,"[101.0, 78.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,94,Manchester City WFC,746,['fa766691-adc0-4317-9fd1-9278691169d4'],56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:56.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cd47857-ec1c-425f-b56a-c169fe2e4239,1811,,"[83.0, 66.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,94,Manchester City WFC,746,['cc76e204-82a1-494c-a87d-f6a8aa3372dc'],59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:59.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f632bdd7-3dec-4f3b-933a-8ecf9e8ffe74,1814,,"[102.0, 76.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,94,Manchester City WFC,746,['866387f9-d869-49f4-9bff-51b372a87b22'],1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:01.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfaeab5-f41f-4f8c-8203-3a016951969f,1818,,"[100.0, 69.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,94,Manchester City WFC,746,"['219f96bd-5c3a-46ab-8572-e7c99ef8b554', '4093e728-ba16-4dc4-8ef9-60597862f774']",3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:03.650,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9cfab7f-1789-458e-a38e-ec3f946aff6b,1821,,"[99.0, 58.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,94,Manchester City WFC,746,['401bcdf2-985e-4d65-8caf-9082b59e25cd'],5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:05.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2fe02b-b425-4704-9b65-c3ab253214ec,1824,,"[99.0, 76.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,94,Manchester City WFC,746,['017f2435-b43c-43a9-88ea-c3c6e358b69f'],7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:07.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99eea476-8521-4731-a87e-fd1cfa81b807,1827,,"[100.0, 67.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,94,Manchester City WFC,746,['cff4fb4b-2258-4da3-b5b3-27dfef14c9fa'],8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:08.529,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,351446b1-4b9d-46e5-824b-6550c935f663,1830,,"[115.0, 69.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,94,Manchester City WFC,746,['b8c6b596-c74d-4860-a0a4-9937a190ef43'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:11.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37f9038a-6f87-41ea-b05a-b29031055ec0,1833,,"[120.0, 72.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,95,Manchester City WFC,746,['4839c2dd-5154-4aa7-a7ac-5c344b09362e'],23,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:23.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a21da07f-2a88-45f1-b96f-03e65c242419,1836,,"[105.0, 78.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,95,Manchester City WFC,746,['41cd68a3-e47c-4974-a57c-2a38c23fc49a'],26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:26.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3796ec1e-1424-4efa-9cba-d39685e684a6,1839,,"[107.0, 61.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,95,Manchester City WFC,746,['40822d6d-9d2a-4bce-a9e9-b4f0c30a6880'],28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:28.542,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,95984e94-d8b6-4a94-bbc1-ca42240659ae,1842,,"[110.0, 75.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,95,Manchester City WFC,746,['4c6f0679-e052-4c9c-957f-c11c8a9b3d4e'],30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:30.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cbc00c0-e3cd-4731-a1bb-b303b60d7594,1845,,"[106.0, 68.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Center Midfield,96,Manchester City WFC,746,['104ef508-6351-4826-a888-c564857de17b'],38,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:38.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aee7d6e-4b55-4667-b35a-db774859e741,1848,,"[103.0, 78.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,96,Manchester City WFC,746,['eded38ab-2ecb-4a06-a56a-8ead26130bcd'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:40.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea701b8-6e1a-4e88-8cf7-8045952bcaf6,1852,,"[105.0, 63.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,96,Manchester City WFC,746,"['5f3fbc06-0820-4bba-8061-b0f88aaf75eb', '95fd26b7-db68-4e6f-bd95-98bbf5dc574a']",41,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:41.639,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c26b1b8e-3901-44a6-bb9e-ba45fbdeb540,1855,,"[94.0, 75.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Bonner,15554.0,Right Back,96,Manchester City WFC,746,['a7f776a7-524f-4f82-b17d-d4b2a94e1390'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:43.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a09f693-286e-4ce2-860d-c9baa24feedc,1858,,"[66.0, 77.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,96,Manchester City WFC,746,['41f47c07-83ce-45e7-a73c-79e5b318e8f1'],46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:46.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1a3aedc-1274-4337-a713-a1bc5cab20fc,1861,,"[56.0, 43.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Manchester City WFC,746,['21d8ab16-1315-47c2-9953-8527d439d226'],49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:49.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730061f-1a26-43ec-8bd2-2e8bcff19396,1864,,"[87.0, 7.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,96,Manchester City WFC,746,['a9a4cba3-61b5-4c2e-bea4-44beaa722e5c'],55,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:55.173,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,80fb032c-caa1-4086-b830-9aade33074ad,1867,,"[104.0, 26.0]",19752,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikita Parris,4654.0,Center Forward,96,Manchester City WFC,746,['46e1c1a7-b068-4bf2-be75-2f4e63d9b1e0'],57,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:57.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bf6c7e9-7af5-431f-8091-ea78efe42dfd,1871,,"[50.0, 52.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Right Midfield,96,Manchester City WFC,746,['9f43b828-47b3-4132-9ba1-da112a795579'],0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:00.907,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7d4294fd-703f-458c-ad9e-049276d42197,1874,,"[83.0, 34.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rinsola Babajide,15613.0,Center Forward,96,Manchester City WFC,746,['de388b37-bb50-418a-ab83-4c1839599ff1'],5,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:05.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73035759-271b-4eff-905f-3cc400a29ffc,1878,,"[32.0, 35.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Manchester City WFC,746,['e5bb3d01-9dd7-4b4f-afaa-35ea047584e3'],8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:08.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb1a0f9-5742-4551-933c-3964af724d90,1881,,"[36.0, 61.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,96,Manchester City WFC,746,['4888d74d-9bcd-4191-8e8a-12f6c9503293'],16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:16.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b84d9f8-b06b-496e-820e-a7e8fa64b205,1884,,"[48.0, 34.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Manchester City WFC,746,['f165cdd9-b74c-4abe-9806-05d3d5dfb72f'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:22.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fae8da1-2432-4a0e-9526-926966831789,1888,,"[56.0, 8.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,96,Manchester City WFC,746,['2f1bb417-244a-400b-8fb0-b4062a917a79'],24,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:24.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2fb6bf-aea8-4447-b1f6-057a50cef062,1891,,"[48.0, 27.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Manchester City WFC,746,['875e1317-28bd-42c5-9659-682a95a135fa'],28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:28.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8290db0-e0a9-4b71-88ed-75cac0e0dde3,1898,,"[64.0, 23.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rinsola Babajide,15613.0,Center Forward,96,Manchester City WFC,746,['81f062d3-9fd9-45ef-a071-b053dd5b9120'],39,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:39.952,Ball Receipt*,
