50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.353374,,,,,,,,,,,,1fabc83b-1a4c-40a5-8082-408c9dca5d89,1069,,,"[73.8, 13.1]",3775630,30,,,,1.343541,,Right Foot,,,,"[81.2, 45.1]",,Ground Pass,,32.844482,,,,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Wing,51,Arsenal WFC,968,['a08d2169-2740-4cff-a0bd-800ebc1fed8a'],42,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:42.184,Pass,
,,,,,,,,,,,,,,,,,,,1.773677,,,,,,,,,,,,42e4c45b-f3e1-4e18-b21c-23d708dc1e6b,1072,,,"[81.6, 45.1]",3775630,30,,,,-3.1222403,,Right Foot,,,,"[66.1, 44.8]",,Ground Pass,,15.502903,,,,Lia Wälti,10405.0,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Attacking Midfield,51,Arsenal WFC,968,['45477631-ba44-4534-ba4e-d9a0be2f6f1d'],43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:43.598,Pass,
,,,,,,,,,,,,,,,,,,,2.325651,,,,,,,,,,,,d59f0e3a-f624-41c9-91fa-8cc1f02058ec,1075,,,"[65.9, 44.8]",3775630,30,,,,1.3176076,,Right Foot,,,,"[73.3, 73.4]",,Ground Pass,,29.541834,,,,Noelle Maritz,10404.0,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Center Midfield,51,Arsenal WFC,968,['8b94f693-30dd-4bdb-bab1-ba58d2a47e57'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:45.557,Pass,
,,,,,,,,,,,,,,,,,,,1.210925,,,,,,,,,,,,f28f0731-606e-401c-b412-9e63d79c4a1e,1078,,,"[89.4, 72.6]",3775630,30,,,,-1.4576453,,Right Foot,,,,"[90.4, 63.8]",,Ground Pass,,8.856636,,,,Bethany Mead,15619.0,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,51,Arsenal WFC,968,['ea876dd2-b605-4b39-b69a-35b2bdcbeb78'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:50.517,Pass,
,,,,,,,,,,,,,,,,,,,1.201721,,,,,,,,,,,,bf15e509-755b-43c4-9e7e-0bed2e3c7a53,1081,,,"[90.1, 67.3]",3775630,30,,,,0.6305301,,Right Foot,,,,"[103.8, 77.3]",,Ground Pass,,16.961428,,,,Noelle Maritz,10404.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Wing,51,Arsenal WFC,968,['72e03977-54ed-4fdf-a288-285ba724d9c7'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:52.712,Pass,
,,,,,,,,,,,,,,,,,,,2.037209,,,,,,,,,,,,4ccae1c2-1b25-48e8-9d24-f152d002820f,1085,,,"[103.8, 78.3]",3775630,30,,,,3.1043427,,Left Foot,,,,"[87.7, 78.9]",,Ground Pass,,16.111176,,,,Bethany Mead,15619.0,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,51,Arsenal WFC,968,['7306029a-a963-4084-aca1-80c215c1ded2'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:55.134,Pass,
,,,,,,,,,,,,,,,,,,,2.686881,,,,,,,,,,,,f8d98b87-939c-45d8-89cc-44be9465efbd,1088,,,"[80.4, 68.9]",3775630,31,,,,-1.882897,,Right Foot,,,,"[64.3, 19.0]",,High Pass,,52.433006,,,,Carlotte Wubben-Moy,49697.0,,True,,,,1,Regular Play,Bethany Mead,15619.0,Right Wing,51,Arsenal WFC,968,['12f51a49-c8fb-4d17-9481-124e5ca96218'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:01.398,Pass,
,,,,,,,,,,,,,,,,,,,0.715996,,,,,,,,,,,,a961b732-8c94-4ec7-bfed-8b3f453ea78e,1091,,,"[77.8, 19.6]",3775630,31,,,,0.5116587,,Right Foot,,,,"[90.8, 26.9]",,Ground Pass,,14.909393,,,,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,51,Arsenal WFC,968,['5538770b-a54a-44a5-a8a7-2483352c139b'],6,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:06.619,Pass,
,,,,,,,,,,,,,,,,,,,1.952715,,,,,,,,,,,,874cbe6a-ad6a-46e2-b5d7-a149d5f48a0b,1104,,,"[74.2, 32.4]",3775630,31,,,,1.7100756,,Left Foot,,,,"[71.2, 53.8]",,Ground Pass,,21.609257,,,,Leah Williamson,18999.0,,,,,Free Kick,1,From Free Kick,Lia Wälti,10405.0,Left Center Midfield,52,Arsenal WFC,968,['350f7742-59b3-431d-88d6-23924d837043'],25,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:25.033,Pass,
,,,,,,,,,,,,,,,,,,,2.380523,,,,,,,,,,,,ebd99989-29e9-4334-8e92-8bbea85db6cc,1107,,,"[79.6, 63.2]",3775630,31,,,,0.48312566,,Right Foot,,,,"[104.0, 76.0]",,Ground Pass,,27.553585,,,,Bethany Mead,15619.0,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,52,Arsenal WFC,968,['b148b5c2-a7a9-4b1f-9252-8a81880d467c'],29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:29.250,Pass,
,,,,,,,,,,,,,,,,,,,2.053759,,,,,,,,,,,,2defe906-44d0-44e6-b675-913434ae98a1,1110,,,"[115.9, 64.9]",3775630,31,,,,-1.6026483,,Right Foot,True,,,"[114.6, 24.1]",,High Pass,,40.820705,,,,Jordan Nobbs,10192.0,,True,,,,1,From Free Kick,Bethany Mead,15619.0,Right Wing,52,Arsenal WFC,968,['54e9967b-d985-4549-9d4b-5983d8615169'],35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:35.853,Pass,
,,,,,,,,,,,,,,,,,,,1.812738,,,,,,,,,,,,3ad83158-f914-44a7-bb27-f3037dcafb57,1113,,,"[114.6, 24.1]",3775630,31,,,,2.9945142,,Right Foot,,True,,"[103.8, 25.7]",,Low Pass,,10.917875,,,,Katie McCabe,15620.0,,,,,,1,From Free Kick,Jordan Nobbs,10192.0,Left Wing,52,Arsenal WFC,968,['b705eb69-d749-400f-b09b-109a3515bd77'],37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:37.946,Pass,
,,,,,,,,,,,,,,,,,,,0.33767,,,,,,,,,,,,74e2606a-105e-48e0-b1e7-db3929729e6a,1116,,,"[103.6, 25.7]",3775630,31,,,,0.99172205,,Left Foot,,,,"[110.4, 36.1]",,Low Pass,,12.425779,,Incomplete,,Caitlin Jade Foord,11338.0,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,52,Arsenal WFC,968,"['1187ca05-0d77-45d3-bb5c-2a7e65e61051', '9f5f96d0-2973-4cba-ab54-44f81259fad0']",39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:39.945,Pass,
,,,,,,,,,,,,,,,,,,,1.743166,,,,,,,,,,,,05751308-58b5-4724-a07c-5da81fd08aa4,1121,,,"[116.6, 2.3]",3775630,31,,,,2.9694018,,Right Foot,,,,"[105.1, 4.3]",,Ground Pass,,11.672618,,,,Katie McCabe,15620.0,,,,,,1,From Free Kick,Jordan Nobbs,10192.0,Left Wing,52,Arsenal WFC,968,['abefeddc-4b8d-438e-99b4-017df329c41a'],46,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:46.365,Pass,
,,,,,,,,,,,,,,,,,,,1.936599,,,,,,,,,,,,369a779d-1cc4-43eb-a744-8803076c1e08,1124,,,"[98.5, 5.3]",3775630,31,,,,2.5882983,,Left Foot,,,,"[74.7, 20.0]",,Ground Pass,,27.973738,,,,Carlotte Wubben-Moy,49697.0,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,52,Arsenal WFC,968,['cd1a5d76-22c9-4daf-846f-14d756ad6847'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:50.136,Pass,
,,,,,,,,,,,,,,,,,,,1.33432,,,,,,,,,,,,5a950d4e-4d26-4eaa-9428-19f80cca41e0,1127,,,"[73.8, 38.5]",3775630,31,,,,-0.92955256,,Right Foot,,,,"[84.4, 24.3]",,Ground Pass,,17.720045,,,,Lia Wälti,10405.0,,,,,,1,From Free Kick,Carlotte Wubben-Moy,49697.0,Left Center Back,52,Arsenal WFC,968,['df909d46-c02c-4cb2-961a-cd140d1881c5'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:55.616,Pass,
,,,,,,,,,,,,,,,,,,,1.140615,,,,,,,,,,,,3419dc7a-ce01-4eed-8694-818347b985a6,1130,,,"[84.4, 24.3]",3775630,31,,,,-0.09217504,,Left Foot,,,,"[96.3, 23.2]",,Ground Pass,,11.950732,,,,Caitlin Jade Foord,11338.0,,,,,,1,From Free Kick,Lia Wälti,10405.0,Left Center Midfield,52,Arsenal WFC,968,['3d0dea7b-1069-43f3-bb17-ddab7d8a0a19'],57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:57.030,Pass,
,,,,,,,,,,,,,,,,,,,1.556811,,,,,,,,,,,,88f5d55a-dc61-4f4f-a2ff-60cb9aae1317,1134,,,"[96.5, 22.6]",3775630,31,,,,2.5956073,,Right Foot,,,,"[88.6, 27.4]",,Ground Pass,,9.2439165,,,,Lia Wälti,10405.0,,,,,,1,From Free Kick,Caitlin Jade Foord,11338.0,Center Forward,52,Arsenal WFC,968,['b90b5503-193f-470a-a5c9-0e90529ce769'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:58.761,Pass,
,,,,,,,,,,,,,,,,,,,1.826056,,,,,,,,,,,,d24a5a2f-4f09-4e22-8277-aa6ac04d81a5,1137,,,"[87.1, 27.6]",3775630,32,,,,2.3144693,,Right Foot,,,,"[63.0, 53.8]",,Ground Pass,,35.598454,,,,Leah Williamson,18999.0,,,,,,1,From Free Kick,Lia Wälti,10405.0,Left Center Midfield,52,Arsenal WFC,968,['14653dc5-7320-4642-98b0-efe97d1a8ebf'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:01.287,Pass,
,,,,,,,,,,,,,,,,,,,2.099797,,,,,,,,,,,,838dc7f7-30ac-4abc-884a-a5a7caaaff8d,1140,,,"[72.0, 58.3]",3775630,32,,,,0.66279346,,Right Foot,,,,"[95.7, 76.8]",,Ground Pass,,30.065596,,,,Bethany Mead,15619.0,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,52,Arsenal WFC,968,['a3d26537-9219-405d-aa2c-968bf8c822eb'],4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:04.600,Pass,
,,,,,,,,,,,,,,,,,,,2.100211,,,,,,,,,,,,2afb5a2b-c84c-4ed8-b1ee-7bb5728a816e,1147,,,"[95.6, 60.9]",3775630,32,,,,-1.7927905,,Left Foot,,,,"[87.7, 25.9]",,Ground Pass,,35.880497,,,,Katie McCabe,15620.0,,,,,,1,From Free Kick,Bethany Mead,15619.0,Right Wing,52,Arsenal WFC,968,['151970ec-3832-403e-85b4-9993d376aad3'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:11.685,Pass,
,,,,,,,,,,,,,,,,,,,1.374489,,,,,,,,,,,,dc03d677-23f9-40b2-9db3-e1df69c5a977,1150,,,"[87.5, 21.4]",3775630,32,,,,1.7846198,,Left Foot,,,,"[83.7, 38.9]",,Ground Pass,,17.90782,,,,Lia Wälti,10405.0,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,52,Arsenal WFC,968,['ae0235ff-67b1-4fb5-a7e0-4a3c92b191e1'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:16.414,Pass,
,,,,,,,,,,,,,,,,,,,0.928573,,,,,,,,,,,,122f99e1-57bf-4f85-b454-e44db9af24e1,1153,,,"[83.7, 39.1]",3775630,32,,,,0.89427763,,Left Foot,,,,"[94.7, 52.8]",,Ground Pass,,17.569576,,,,Vivianne Miedema,15623.0,,,,,,1,From Free Kick,Lia Wälti,10405.0,Left Center Midfield,52,Arsenal WFC,968,['760986e4-712c-41a2-af6f-061bf59ede1b'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:18.286,Pass,
,,,,,,,,,,,,,,,,,,,1.862911,,,,,,,,,,,,fb3c15c4-009b-4ee1-b49c-1ffe4a7585b7,1157,,,"[95.2, 55.0]",3775630,32,,,,0.6446349,,Right Foot,,,,"[109.3, 65.6]",,Ground Pass,,17.64001,,,,Noelle Maritz,10404.0,,,,,,1,From Free Kick,Vivianne Miedema,15623.0,Center Attacking Midfield,52,Arsenal WFC,968,"['8ea27d32-a1b2-4004-8e6f-cbc904052adb', 'bbd9d170-d812-4c35-812f-47848b685f05']",20,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:20.489,Pass,True
,,,,,,,,,,,,,,,,,,,1.78875,,,,,,,,,,,,b9d5c814-e5d7-4de9-8513-d1e6f962e125,1160,,,"[112.8, 66.2]",3775630,32,,,,-1.5707964,,Right Foot,True,,,"[112.8, 30.7]",,High Pass,,35.5,,Incomplete,,Jordan Nobbs,10192.0,,,,,,1,From Free Kick,Noelle Maritz,10404.0,Right Back,52,Arsenal WFC,968,"['2db368dc-e1f3-45fa-92bb-c040bb115e47', '6b31a0ba-7ebb-4bf5-bcb8-b17ee5205e54']",23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:23.478,Pass,
,,,,,,,,,,,,,,,,,,,1.461708,,,,,,,,,,,,031b4445-2e72-49e0-8fdb-d0ecc453ef91,1163,,,"[120.0, 0.1]",3775630,32,,,,1.8136916,,Left Foot,,,,"[111.6, 34.0]",,Low Pass,,34.925205,,,True,Leah Williamson,18999.0,,,Outswinging,,Corner,1,From Corner,Katie McCabe,15620.0,Left Back,53,Arsenal WFC,968,['ff972bfa-5b21-45c8-a1a1-29871e06fda7'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:48.741,Pass,
,,,,,,,,,,,,,,,,,,,2.426287,,,,,,,,,,,,a783e29a-b32c-4c3d-88d8-3f4cc8da33ac,1171,,,"[120.0, 0.1]",3775630,33,,,,1.6395051,b1e8a853-1711-458f-b08b-89cac4ad2a56,Left Foot,,,,"[116.8, 46.6]",,High Pass,,46.609978,,,True,Vivianne Miedema,15623.0,True,True,Outswinging,,Corner,1,From Corner,Katie McCabe,15620.0,Left Back,54,Arsenal WFC,968,['3ff42137-a6f6-4e14-9cd8-bb6824ecbdf5'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:14.159,Pass,
,,,,,,,,,,,,,,,,,,,1.606921,,,,,,,,,,,,04ad3548-0325-4753-8323-00fad4c56828,1180,,,"[110.6, 80.0]",3775630,33,,,,-1.6088731,,,,,,"[110.2, 69.5]",,Low Pass,,10.507616,,,,Danielle van de Donk,10658.0,,,,,Throw-in,1,From Throw In,Noelle Maritz,10404.0,Right Back,55,Arsenal WFC,968,['bca405aa-d39c-47ff-87ce-a961a182f64d'],37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:37.910,Pass,
,,,,,,,,,,,,,,,,,,,0.62116,,,,,,,,,,,,fcb91af3-fa38-45e2-814d-864402dfeee4,1188,,,"[19.2, 1.8]",3775630,33,,,,0.07982998,,Right Foot,,,,"[24.2, 2.2]",,Ground Pass,,5.0159745,,Incomplete,,Emily Murphy,33090.0,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Midfield,55,Arsenal WFC,968,"['3023f194-7cd2-4e0a-89f2-a8e717b3d118', '4c446451-3981-47ca-950a-142947fbaa18', '5d69f451-1197-4645-b0ea-0088fc93f839']",42,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:42.542,Pass,True
,,,,,,,,,,,,,,,,,,,3.819403,,,,,,,,,,,,bea158b3-d632-4ed6-8683-96f1eff3019d,1193,,,"[38.8, 13.2]",3775630,33,,,,0.15367015,,Right Foot,,,,"[75.6, 18.9]",,Ground Pass,,37.238823,,Incomplete,,Emily Murphy,33090.0,,,,,Recovery,1,From Throw In,Chloe Mccarron,46717.0,Left Center Midfield,55,Arsenal WFC,968,"['34c6b034-cbfa-4119-ab98-632ae19e2905', '4a0db66b-9b1a-4b77-8df9-b3156922f509', 'c47602c3-2ef3-4519-b926-8894f2c7a80c']",46,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:46.000,Pass,True
,,,,,,,,,,,,,,,,,,,2.482121,,,,,,,,,,,,c47602c3-2ef3-4519-b926-8894f2c7a80c,1195,,,"[44.5, 61.2]",3775630,33,,,,-2.4610715,,Right Foot,,,,"[23.5, 44.2]",,Ground Pass,,27.018513,,,,Lydia Grace Yilkari Williams,5066.0,,,,,Recovery,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,55,Arsenal WFC,968,"['99f2dd06-c7a6-4059-89af-a1a37aeb54e3', 'bea158b3-d632-4ed6-8683-96f1eff3019d']",49,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:49.819,Pass,
,,,,,,,,,,,,,,,,,,,1.949082,,,,,,,,,,,,2a6ac004-6230-493f-baa8-87d819c98b44,1198,,,"[23.5, 44.2]",3775630,33,,,,-0.7180157,,Right Foot,,,,"[49.6, 21.4]",,Ground Pass,,34.65617,,,,Leah Williamson,18999.0,,,,,,1,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,55,Arsenal WFC,968,['d7771d36-41e8-465b-97fe-798b316a2076'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:52.742,Pass,
,,,,,,,,,,,,,,,,,,,1.8939,,,,,,,,,,,,bc833325-9e45-46c6-9ada-d4ec79a13146,1202,,,"[46.6, 22.6]",3775630,33,,,,2.8806038,,Left Foot,,,,"[30.5, 26.9]",,Ground Pass,,16.664333,,,,Katie McCabe,15620.0,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,55,Arsenal WFC,968,"['8a827cf0-c5e8-485c-be15-54f9ccae13d8', 'e22ff804-b54a-42b7-b3d3-6dbb9ca7007c']",54,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:54.811,Pass,True
,,,,,,,,,,,,,,,,,,,1.377055,,,,,,,,,,,,6579e79a-8b74-4a64-83dd-41b83da8b3e1,1209,,,"[32.5, 15.5]",3775630,33,,,,-0.44915587,,Left Foot,,,,"[46.4, 8.8]",,Ground Pass,,15.43049,,,,Leah Williamson,18999.0,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,55,Arsenal WFC,968,['6017bc7a-fe84-49fc-83fc-ac664bc52961'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:58.622,Pass,
,,,,,,,,,,,,,,,,,,,2.234748,,,,,,,,,,,,6fc2c9e9-5e44-4534-8ddd-8baa6bd2b5e7,1212,,,"[54.3, 27.2]",3775630,34,,,,0.25323805,,Right Foot,,,,"[94.1, 37.5]",,High Pass,,41.11119,,Incomplete,,Caitlin Jade Foord,11338.0,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,55,Arsenal WFC,968,"['264b00f7-f299-4cce-99e9-c97683dd92db', '7718002f-31db-49d1-bfb5-8e674a505bf1']",2,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:02.656,Pass,
,,,,,,,,,,,,,,,,,,,1.154986,,,,,,,,,,,,dad46dd9-40a8-40ac-b976-b1c8bd9bc70b,1218,,,"[72.9, 16.1]",3775630,34,,,,-0.82802635,,Right Foot,,,,"[83.0, 5.1]",,Ground Pass,,14.933519,,,,Jordan Nobbs,10192.0,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,55,Arsenal WFC,968,['c0fa1843-a5ea-4a16-9a10-12f88ac84adc'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:11.231,Pass,
,,,,,,,,,,,,,,,,,,,1.232186,,,,,,,,,,,,bc25475b-b5c3-4f45-9237-af6d57292e94,1221,,,"[83.0, 5.1]",3775630,34,,,,2.5352097,,Right Foot,,,,"[70.6, 13.7]",,Ground Pass,,15.090394,,,,Katie McCabe,15620.0,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Left Wing,55,Arsenal WFC,968,['c03b4f59-50bf-4f4a-9db5-0b05a3e18ec9'],12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:12.465,Pass,
,,,,,,,,,,,,,,,,,,,0.989236,,,,,,,,,,,,62239d55-883c-4464-a845-ba2993aa6bc5,1224,,,"[74.3, 13.3]",3775630,34,,,,0.8392383,,Left Foot,,,,"[82.2, 22.1]",,Ground Pass,,11.825819,,,,Vivianne Miedema,15623.0,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,55,Arsenal WFC,968,['bfe8b260-e0ce-41fa-94f8-974a46f78bf3'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:14.272,Pass,
,,,,,,,,,,,,,,,,,,,2.001003,,,,,,,,,,,,19cd26a7-df0a-469f-ba4b-5f28b906de96,1228,,,"[71.6, 20.4]",3775630,34,,,,1.9033707,,Right Foot,,,,"[59.2, 56.3]",,Low Pass,,37.98118,,,,Carlotte Wubben-Moy,49697.0,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Attacking Midfield,55,Arsenal WFC,968,['bc85ed76-f0c3-4388-97f6-bbe4f26d5541'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:18.015,Pass,
,,,,,,,,,,,,,,,,,,,1.275719,,,,,,,,,,,,75b037cd-fb50-4688-aba2-001630e6ca87,1231,,,"[63.5, 62.8]",3775630,34,,,,0.9371633,,Right Foot,,,,"[74.3, 77.5]",,Ground Pass,,18.240889,,,,Noelle Maritz,10404.0,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,55,Arsenal WFC,968,['cb53119f-8ca3-4f13-841d-77f48033f3ff'],22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:22.336,Pass,
,,,,,,,,,,,,,,,,,,,1.354278,,,,,,,,,,,,4fb3501f-df22-4d8d-bd0c-244ab31f7076,1234,,,"[71.4, 77.5]",3775630,34,,,,-1.5707964,,Left Foot,,,,"[71.4, 64.9]",,Ground Pass,,12.6,,,,Lia Wälti,10405.0,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,55,Arsenal WFC,968,['cb90a9f8-f973-4f0b-8c61-03d32f314515'],24,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:24.623,Pass,
,,,,,,,,,,,,,,,,,,,1.59415,,,,,,,,,,,,ed49e0f9-1e4f-43bb-a45f-110f280bec2f,1239,,,"[67.2, 59.9]",3775630,34,,,,-1.77501,,Left Foot,,,,"[63.7, 43.0]",,Ground Pass,,17.258621,,,,Leah Williamson,18999.0,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Center Midfield,55,Arsenal WFC,968,"['9bc93b54-49e1-4402-b40b-1de3bd907dc6', 'd505583a-6e1a-4142-ba26-d5fa4939ecb5']",27,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:27.329,Pass,True
,,,,,,,,,,,,,,,,,,,1.00016,,,,,,,,,,,,2a34b71a-7fc8-4e43-be3f-524c5f347d60,1242,,,"[66.3, 39.6]",3775630,34,,,,-0.48499084,,Right Foot,,,,"[90.4, 26.9]",,Ground Pass,,27.241512,,Incomplete,,Vivianne Miedema,15623.0,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,55,Arsenal WFC,968,"['181426d4-c866-40f2-bf62-3e81023e1c1f', '9b7e6e23-9752-4af1-a9d8-c153d799702d']",31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:31.005,Pass,
,,,,,,,,,,,,,,,,,,,1.119536,,,,,,,,,,,,2bc261a8-e12c-496a-a53a-25015463654d,1246,,,"[96.3, 80.0]",3775630,34,,,,-0.79092294,,,,,,"[105.3, 70.9]",,Low Pass,,12.798828,,,,Danielle van de Donk,10658.0,,,,,Throw-in,1,From Throw In,Noelle Maritz,10404.0,Right Back,56,Arsenal WFC,968,['d775210b-9f7b-4c3c-a893-0a7634b3caac'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:48.789,Pass,
,,,,,,,,,,,,,,,,,,,0.53093,,,,,,,,,,,,8cc2ad9a-7c55-4f6a-8255-2da38dc5da30,1250,,,"[106.2, 71.6]",3775630,34,,,,2.1045046,,Left Foot,,,,"[103.6, 76.0]",,Ground Pass,,5.110773,,,,Noelle Maritz,10404.0,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,56,Arsenal WFC,968,['2e2f19e5-b1c2-4193-918e-cdf7e4662007'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:50.787,Pass,
,,,,,,,,,,,,,,,,,,,1.175498,,,,,,,,,,,,108a0280-88a9-48e0-b29d-66279d754a30,1254,,,"[104.7, 64.2]",3775630,34,,,,-1.7671849,,Right Foot,,,,"[100.9, 45.1]",,Ground Pass,,19.474342,,,,Vivianne Miedema,15623.0,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,56,Arsenal WFC,968,"['8369db14-bc02-464d-8656-9cb6eaeaf865', 'cd8c1dec-aa25-491b-8e53-fcfdbc1ac936']",52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:52.944,Pass,True
,,,,,,,,,,,,,,,,,,,1.29861,,,,,,,,,,,,33aac6b0-ab0c-45ed-bb01-6c122f1e8292,1257,,,"[100.5, 41.3]",3775630,34,,,,-1.4711276,,Left Foot,,,,"[102.0, 26.3]",,Ground Pass,,15.074814,,,,Jordan Nobbs,10192.0,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Attacking Midfield,56,Arsenal WFC,968,['3798fc2f-8d9e-48b3-af3d-a030df095232'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:55.020,Pass,
