ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,d36418de-2fb3-4f94-b0e1-9910f2c25506,2709,,,"[30.3, 1.1]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Faye Bryson,15578.0,Right Back,125,Bristol City WFC,973,"['39433527-fad1-417f-8256-8c8cb50b04ca', 'a60f63dd-bc3c-455f-b3d9-d7f89f47445f']",8,,,,,,,,,,,,,,,,Bristol City WFC,973,00:18:08.337,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,2dedeecf-436a-423b-ab05-3ee1bdf611b9,2711,,,"[48.0, 6.2]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ga-Eul Jeon,35407.0,Center Attacking Midfield,125,Bristol City WFC,973,['5c4dc137-173e-41f8-b707-3caf4cebdc31'],9,,,,,,,,,,,,,,,,Bristol City WFC,973,00:18:09.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,251848b6-5841-4c9f-bc88-2e4269a9a38d,2713,,,"[44.1, 1.5]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Poppy Pattinson,17274.0,Left Back,125,Bristol City WFC,973,['11488ae5-c147-4ca7-b98c-41326d7d3e07'],10,,,,,,,,,,,,,,,,Bristol City WFC,973,00:18:10.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f1520645-5c9d-479f-a292-3c89989e5f0c,2718,,,"[53.5, 58.7]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,126,Manchester City WFC,746,['bbd370a0-7d88-439f-958c-660999487e62'],15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:15.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c63d499e-3c84-45b7-94cf-87adc8014a33,2721,,,"[57.2, 74.9]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Back,126,Manchester City WFC,746,['a3e9125d-b244-40d8-b48b-6b24e4f5bbaa'],17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:17.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,43110ec9-d376-46f8-a227-4b87ec48be80,2724,,,"[65.5, 68.3]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,126,Manchester City WFC,746,['b5b5e89f-616d-422b-97e2-bef9ab1caf62'],19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:19.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,35af94f3-a4e9-4341-b88e-5ba7a5a023ca,2727,,,"[69.0, 77.5]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,126,Manchester City WFC,746,['637ef21e-fd47-4ac3-a443-3cb2a4be33f8'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:20.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6e12eee8-63f4-47f8-9123-0809339c6cb4,2730,,,"[62.1, 77.0]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Back,126,Manchester City WFC,746,['32f03f0f-ec17-436b-b244-0f120f99a3ba'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:22.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7364b219-5411-4ef9-aec2-2cf332703f24,2733,,,"[44.4, 64.0]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,126,Manchester City WFC,746,['22d92f5a-8f71-4191-bf93-be595423fa48'],27,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:27.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,06d729d4-b647-44d7-bc21-70b4eb59fbd0,2736,,,"[47.7, 27.7]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,126,Manchester City WFC,746,['d05ab045-167e-4624-af86-fabff4bcd4b2'],29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:29.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4465fe34-2b4c-44eb-a573-cd65c7ea2c50,2739,,,"[57.7, 11.7]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,126,Manchester City WFC,746,['ad072e3b-b258-449b-825c-f1072a61f00e'],31,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:31.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,531e4401-0474-417b-b8ef-5d0e884575a8,2742,,,"[68.2, 3.3]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,126,Manchester City WFC,746,['193d9f42-ff00-45f6-96fc-494752ece49a'],35,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:35.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,43727568-7f37-446b-98a8-232ee4bc0f68,2748,,,"[96.3, 10.7]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Left Center Forward,127,Manchester City WFC,746,['05227f3b-be31-4605-afde-1af0fe18ab46'],51,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:51.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,48463ab9-f571-4160-a685-1be45d2dd436,2751,,,"[72.7, 5.7]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Right Defensive Midfield,127,Manchester City WFC,746,['00b44c0a-8f06-4f42-be15-1b3ef7c7d56c'],54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:54.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2bcc0b71-a8a9-4486-9b23-bd49d2dfabe8,2754,,,"[69.9, 32.0]",2275106,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Defensive Midfield,127,Manchester City WFC,746,['7d3a7b0e-8021-44eb-946d-84257159420c'],57,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:57.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a3e3e6e2-9c80-4002-90f0-8c89a9216d90,2757,,,"[66.2, 53.1]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,127,Manchester City WFC,746,['29d67ab8-5dd5-4e60-81a3-5e4d4b11b232'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:00.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,80f95347-3e46-4dd5-ba21-42746de1a48a,2761,,,"[119.1, 69.8]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Right Back,127,Manchester City WFC,746,"['57e7a180-9fbc-4771-b59f-bbd78df9b983', '9645cb32-454a-4e8f-95d6-ae822f5a6b6b']",5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:05.508,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,ff92c930-0715-40de-9e21-afa9835a194c,2766,,,"[18.6, 14.4]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gemma Evans,16381.0,Left Center Back,128,Bristol City WFC,973,['c3275dea-8bb7-49a3-9230-076342e8f05e'],24,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:24.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5b58c8df-7711-464f-875e-8c5d656963f2,2769,,,"[8.3, 41.9]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,128,Bristol City WFC,973,['be2894b5-c18b-413b-ae29-1e58b747c09f'],29,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:29.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1a53352c-2a5d-4156-be17-6fa1970b6459,2772,,,"[24.2, 72.9]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jasmine Matthews,15618.0,Right Center Back,128,Bristol City WFC,973,['d7e8ad0b-e2ed-4963-bd11-ca3358c3d529'],33,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:33.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7afabe13-a8cd-4f13-8e54-db840256efba,2775,,,"[35.0, 41.3]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Olivia Chance,24925.0,Left Defensive Midfield,128,Bristol City WFC,973,['adbd963b-b614-42d0-8817-6cc236a9ec82'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:35.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,88625159-bdb9-464e-b50a-372b69ca741f,2779,,,"[33.0, 9.5]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gemma Evans,16381.0,Left Center Back,128,Bristol City WFC,973,['695a192a-d39e-4055-84c7-ffc11a9da984'],40,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:40.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b7aee782-efe2-43b7-88f2-96d62ee2fa1e,2782,,,"[29.5, 40.3]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frankie Brown,10171.0,Right Defensive Midfield,128,Bristol City WFC,973,['10d19501-f440-42b4-a5aa-8b84c6d567ca'],43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:43.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3c672c7a-189d-4339-990d-7290cedf1bad,2785,,,"[44.1, 69.6]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jasmine Matthews,15618.0,Right Center Back,128,Bristol City WFC,973,['3fd12c98-6ac3-47ec-8956-fae2d7d68379'],47,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:47.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5ba1eb8e-8723-411b-9452-6a69c831bee5,2788,,,"[63.6, 77.8]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Faye Bryson,15578.0,Right Back,128,Bristol City WFC,973,['4a382758-c95a-45f4-94f6-1ab2bdd06acb'],50,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:50.188,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5914e293-4372-46b8-af6c-e36854a80f4c,2791,,,"[86.4, 69.6]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Charlie Wellings,15563.0,Left Wing,128,Bristol City WFC,973,['7c1aad00-17e9-4d08-8760-f55d59f42f1f'],53,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:53.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0bf5eef0-258c-466e-8d45-b70e79d17434,2795,,,"[29.4, 18.3]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,129,Manchester City WFC,746,['495cf887-e7dd-41e4-8795-89c0d3f9e143'],55,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:55.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1a2acc13-f2a6-44ab-95b6-fb5659e1b8e2,2798,,,"[46.9, 47.0]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Midfield,129,Manchester City WFC,746,['f655e82d-42d9-42a6-97b5-eefc15fbe9eb'],58,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:58.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fcce55d5-10b1-447c-bf3c-190407688457,2800,,,"[44.0, 38.7]",2275106,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,129,Manchester City WFC,746,['31f42553-90ca-4d82-b090-012327a375b6'],59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:59.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,25682211-5ec4-4862-9050-8a73eda4be24,2803,,,"[62.9, 11.1]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,129,Manchester City WFC,746,['8b953697-1c25-426c-a536-c7095071a9c5'],3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:03.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dd9b8682-1b1c-47f5-a323-8907148b8679,2810,,,"[32.6, 70.1]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faye Bryson,15578.0,Right Back,130,Bristol City WFC,973,['f4f1bcdb-2419-4796-9b48-63d62ce2582e'],7,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:07.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,467286c2-ecaa-49f6-bc05-97b72ad92373,2813,,,"[47.1, 72.7]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Left Wing,130,Bristol City WFC,973,['763993fd-cdf9-4924-8fb5-b8320e35968b'],9,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:09.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9ad7ccfe-7c03-493d-b36e-f611563f2a61,2817,,,"[8.8, 42.0]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,130,Bristol City WFC,973,['618757ee-f73b-4511-b4f9-cf0f3a7c14ba'],16,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:16.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,432bc2d8-74ce-431f-8bd1-a42e98cfe72c,2820,,,"[15.1, 76.8]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Left Wing,130,Bristol City WFC,973,['4ec477f0-581e-4ff8-9611-5be3cd90d88c'],17,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:17.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2d438377-7bb0-4f9e-a38f-64cbcfec0726,2823,,,"[7.4, 40.3]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,130,Bristol City WFC,973,['a910ae6b-bb4d-4d28-8522-547b46c83448'],22,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:22.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5a2eaad3-9d50-4a6f-ab40-35236dea1ebd,2826,,,"[30.9, 7.5]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Center Back,130,Bristol City WFC,973,['d41fa983-5e87-4653-a1ba-7e2620b800d2'],26,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:26.722,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,12141a46-4729-45d8-8d8b-8732b274b6a9,2829,,,"[87.8, 16.7]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Right Wing,130,Bristol City WFC,973,['971c31da-a55e-47e5-9aea-b06e8ea7b85e'],33,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:33.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e66e3204-4aca-4295-97a6-8c662709cb2b,2831,,,"[35.4, 76.7]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Back,131,Manchester City WFC,746,['cf2c47a9-bcae-4d40-ba02-108b9afa0269'],34,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:34.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,56b9b388-6190-4783-aa18-b12ee7f0d3c8,2834,,,"[17.5, 69.0]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,131,Manchester City WFC,746,['bef5e442-ce7d-4633-8aca-834e366c2173'],36,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:36.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,441b4428-a97d-4b07-a109-8721983bf6a6,2837,,,"[36.0, 69.8]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,131,Manchester City WFC,746,['94f32c85-5e4f-42f5-bb9f-e0f14f4b6ff4'],39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:39.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5e0a4523-e305-422c-8a90-89d76f7c8b55,2841,,,"[73.4, 78.6]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Midfield,131,Manchester City WFC,746,['b9499cec-3eb5-4d9f-b9f8-604253070555'],47,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:47.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9e65dd95-540b-4eed-926f-b3d0316f251a,2844,,,"[67.0, 78.2]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,131,Manchester City WFC,746,['5da6a05e-0ac8-498a-b092-470b9cf44b41'],48,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:48.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1f1dbe73-16b5-4167-990f-11287f4898f3,2848,,,"[75.6, 72.7]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Center Forward,131,Manchester City WFC,746,"['96f8c1ff-ac22-4c2c-b85f-303950901fc3', '9b6baed0-a739-4b7b-a826-4f0de5e3ddb9']",51,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:51.521,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,f4ff0952-e3b4-477b-9fb8-077caf6fb21b,2851,,,"[75.4, 78.7]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,131,Manchester City WFC,746,['0739441e-ff6e-4948-8370-344445fbc09a'],52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:52.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1c2f0e31-161c-408a-8397-b54934de8558,2854,,,"[74.4, 78.6]",2275106,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Midfield,131,Manchester City WFC,746,['b1766406-d84a-4d6f-8312-08d59161b5e8'],56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:56.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1480d933-acb3-4763-b47b-8a2903ee0ce7,2857,,,"[52.9, 67.7]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,131,Manchester City WFC,746,['02e75959-8fb0-444f-920f-c6bd5c7b6c9b'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:00.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8973028a-aa03-485b-b7e7-ba92f08d5e3b,2860,,,"[57.2, 77.5]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Back,131,Manchester City WFC,746,['adff97d0-3455-4545-8c96-047693c12c6b'],1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:01.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,142ebe8b-bf69-461f-9ab2-d41084c117ce,2863,,,"[46.9, 66.3]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,131,Manchester City WFC,746,['2fc8495b-b8ee-47e6-a754-0c00938e1a25'],2,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:02.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0e850278-abc2-449d-8f86-4f4e5e6eccb2,2866,,,"[44.8, 26.3]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,131,Manchester City WFC,746,['c2584a91-1fe2-46f0-8ed2-79306ca64cdd'],6,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:06.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8273bd41-a0a6-47f9-8ad4-a209beb430e1,2869,,,"[62.7, 5.7]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,131,Manchester City WFC,746,['3e6fec55-0084-4d99-9c63-97a21016be62'],11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:11.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,de821f83-5cca-4e07-9a80-7a335110983f,2872,,,"[74.2, 2.8]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,131,Manchester City WFC,746,['8e3aa5c1-43fb-4dbb-ab90-91686c8c2464'],12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:12.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,173b4841-7d26-4074-a298-1379bbc3b2b7,2875,,,"[63.1, 8.0]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,131,Manchester City WFC,746,['52455a49-9e1f-4593-8788-2e3a73b0c5df'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:14.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4ecb314f-2089-418d-a56a-7867b0dd0daa,2878,,,"[61.0, 16.0]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,131,Manchester City WFC,746,['1ac7acbb-e830-458b-b406-080c7d4667cb'],16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:16.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,94cce8c5-28a8-4cfa-b8b5-de2f968879ff,2881,,,"[40.5, 18.9]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,131,Manchester City WFC,746,['17566358-8b6a-47fb-a18a-f7d66c06f20a'],17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:17.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a6c8645f-95b6-4e79-a6c5-3f19304d46cb,2884,,,"[40.5, 61.2]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,131,Manchester City WFC,746,['51a0a10d-fa26-43e8-b11b-4d0df4a5cd2f'],22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:22.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f8811719-967d-42dc-95cb-63da856b87fb,2887,,,"[43.6, 25.5]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,131,Manchester City WFC,746,['582d5bc3-6abd-4ade-be1e-49e3d8d754ae'],26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:26.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a332b335-7c67-428a-a3fe-f8dcafdf468d,2890,,,"[51.4, 32.7]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,131,Manchester City WFC,746,['c4880433-8e9d-4185-a119-7e4a1035356c'],27,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:27.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bb0375c0-a05b-4c3c-91b0-a17ee25bf9eb,2892,,,"[41.1, 31.4]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,131,Manchester City WFC,746,['d7d059a3-ed98-41df-918b-e7e6aeb080c9'],28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:28.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1f24ab77-dd59-46bf-b502-ee7155f0efcf,2895,,,"[52.2, 28.1]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,131,Manchester City WFC,746,['2f7cba6f-ea95-4ca2-8d8c-e23527b310a7'],29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:29.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a8425ae9-c7d3-485e-9151-e4d8dcaca617,2899,,,"[86.2, 6.5]",2275106,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,131,Manchester City WFC,746,['072feb4e-c552-4e21-a625-5fb7962c6f30'],33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:33.536,Ball Receipt*,
