ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.926832,,,,,,,,,,,,cf57078b-aea2-46c4-aa01-47f313949322,19,,"[41.4, 17.6]",2275086,0,,,,-0.62366533,,Right Foot,,,,"[63.5, 1.7]",,Ground Pass,,27.225355,,,,,Viktoria Schnaderbeck,10235.0,,,,,,,1,From Kick Off,Leah Williamson,18999.0,Left Center Back,2,Arsenal WFC,968,['cd95375c-863e-401b-aaeb-1e6ad9970710'],13,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:13.790,Pass,
,,,,,,,,,,,,,,,0.923907,,,,,,,,,,,,fdbf245b-fd03-42b7-af54-6976b5bf953a,23,,"[76.3, 3.2]",2275086,0,,,,3.006065,,Right Foot,,,,"[67.5, 4.4]",,Ground Pass,,8.881441,,,,,Lia Wälti,10405.0,,,,,,,1,From Kick Off,Viktoria Schnaderbeck,10235.0,Left Back,2,Arsenal WFC,968,"['70acce21-bd9b-4859-91da-9a1d8c873692', '70b74c9b-9406-4690-bb93-4b42393a4793']",20,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:20.000,Pass,True
,,,,,,,,,,,,,,,1.383136,,,,,,,,,,,,fc31c282-0fa7-4269-8309-5f68031b5f5b,29,,"[69.9, 4.6]",2275086,0,,,,-0.26274738,,Right Foot,,,,"[84.4, 0.7]",,Ground Pass,,15.015326,,,,,Jordan Nobbs,10192.0,,,,,,Free Kick,1,From Free Kick,Lia Wälti,10405.0,Right Back,3,Arsenal WFC,968,['11545539-45bc-410f-a74b-0df9bd9615b7'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:41.854,Pass,
,,,,,,,,,,,,,,,1.119124,,,,,,,,,,,,b5c457d9-104d-4b4f-adce-cfd565276fce,32,,"[82.4, 2.0]",2275086,0,,,,1.8509043,,Right Foot,,,,"[78.2, 16.6]",,Ground Pass,,15.192103,,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,1,From Free Kick,Jordan Nobbs,10192.0,Center Defensive Midfield,3,Arsenal WFC,968,"['01996409-293e-4f02-8ee5-7e41cce6a0ac', 'cd89ccd1-2bfd-4d06-bc38-4957347c6008']",44,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:44.440,Pass,
,,,,,,,,,,,,,,,2.399592,,,,,,,,,,,,073cb641-111e-4b69-bd04-2cb64c9a9244,37,,"[41.9, 65.5]",2275086,0,,,,1.0103394,,Right Foot,,,,"[51.0, 80.0]",,Low Pass,,17.118996,,,Out,,Angharad James,15577.0,,,,,,,1,From Free Kick,Remi Allen,18149.0,Left Defensive Midfield,3,Arsenal WFC,968,"['02ed819c-9d66-42ea-b2db-ffdf8a8371f2', 'b1c9a0c5-a455-448e-ad66-a9b9cb308a8c']",46,,,,,,,,,,,,,,,,,,Reading WFC,974,00:00:46.114,Pass,True
,,,,,,,,,,,,,,,0.466581,,,,,,,,,,,,ee5b9662-509e-4b92-a1ce-85e01d09f129,39,,"[69.2, 0.1]",2275086,1,True,,,0.36933365,,,,,,"[78.5, 3.7]",,Low Pass,,9.972462,,,,,Lia Wälti,10405.0,,,,,,Throw-in,1,From Throw In,Viktoria Schnaderbeck,10235.0,Left Back,4,Arsenal WFC,968,['6be4ad82-b12c-434e-9624-15f9c5d10db4'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:00.205,Pass,
,,,,,,,,,,,,,,,1.063457,,,,,,,,,,,,02e2c3ae-dc1d-45d1-843e-e162272f5302,41,,"[78.2, 3.7]",2275086,1,,,,0.40024066,,Right Foot,,,,"[91.2, 9.2]",,Low Pass,,14.115594,,,Incomplete,,Bethany Mead,15619.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Right Back,4,Arsenal WFC,968,"['15ca0651-8214-4aa4-b171-2afa8141b91b', '90ca871e-ea72-4f41-978e-3d47deeae23b']",0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:00.725,Pass,
,,,,,,,,,,,,,,,0.6054,,,,,,,,,,,,e517bf03-b18c-45c2-86ee-49ea3c2bd8f2,44,,"[83.6, 0.1]",2275086,1,True,,,2.6238108,,,,,,"[75.7, 4.6]",,Low Pass,,9.091755,,,,,Lia Wälti,10405.0,,,,,,Throw-in,1,From Throw In,Viktoria Schnaderbeck,10235.0,Left Back,5,Arsenal WFC,968,['06a5d431-28c6-4216-9c2e-b196abb2dc71'],12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:12.352,Pass,
,,,,,,,,,,,,,,,0.077442,,,,,,,,,,,,691cb28d-8711-4426-bfd0-828b5c814748,50,,"[113.9, 6.6]",2275086,1,,,,1.2315037,,Left Foot,,,,"[114.5, 8.3]",,Low Pass,,1.8027756,,,Incomplete,,,,,,,,,,1,From Throw In,Lia Wälti,10405.0,Right Back,5,Arsenal WFC,968,['19ae4d69-d597-420a-b940-b65680637a2f'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:16.612,Pass,
,,,,,,,,,,,,,,,0.304525,,,,,,,,,,,,b0cfb58c-abeb-4b91-9a8a-358360af11d8,55,,"[110.6, 1.8]",2275086,1,,,,1.7876699,,Right Foot,,,,"[109.3, 7.7]",,Ground Pass,,6.041523,,,,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Right Back,5,Arsenal WFC,968,"['49b3e353-4801-4811-8f0d-c8c4f4c46df8', '51901f2c-c9ab-466b-809a-c91b86ec9fe0']",20,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:20.632,Pass,True
,,,,,,,,,,,,,,,1.164686,,,,,,,,,,,,b345384a-a4b9-4295-8a77-2286c0871793,59,,"[107.4, 7.1]",2275086,1,,,,-2.5348256,,Right Foot,,,,"[98.9, 1.2]",,Ground Pass,,10.34698,,,,,Lia Wälti,10405.0,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Right Wing,5,Arsenal WFC,968,"['213168ed-f175-4131-81f4-253c1b1daecc', 'a9ce8794-c852-4c74-9508-82047183eb10']",23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:23.683,Pass,True
,,,,,,,,,,,,,,,2.266585,,,,,,,,,,,,03ed26b4-125d-4a58-b43b-5ac1225dda27,63,,"[91.3, 0.7]",2275086,1,,,,2.9214432,,Right Foot,,,,"[62.7, 7.1]",,Ground Pass,,29.307337,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Right Back,5,Arsenal WFC,968,"['8192652a-2db1-49fe-889e-ccabe78a10ee', '9a704c45-fc82-47fa-a764-d8271d3d6660']",26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:26.294,Pass,True
,,,,,,,,,,,,,,,1.520516,,,,,,,,,,,,77c8c1cb-62bf-4da1-8ba4-865c105cbb24,66,,"[62.7, 7.2]",2275086,1,,,,1.8836975,,Right Foot,,,,"[55.0, 31.0]",,Ground Pass,,25.014595,,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Right Center Back,5,Arsenal WFC,968,['f646dee6-4e61-4510-97e8-a28160011183'],29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:29.617,Pass,
,,,,,,,,,,,,,,,1.411101,,,,,,,,,,,,70ab887f-23ae-4369-9b19-3e5fb1326743,69,,"[55.0, 31.0]",2275086,1,,,,-1.5415363,,Right Foot,,,,"[55.6, 10.5]",,Ground Pass,,20.50878,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Left Center Back,5,Arsenal WFC,968,['e0fda06f-a326-4dc0-9d5e-134a5e86614b'],32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:32.349,Pass,
,,,,,,,,,,,,,,,1.30375,,,,,,,,,,,,89db3f6d-c400-4e9b-a307-91815a5fcc52,72,,"[55.5, 10.5]",2275086,1,,,,-0.37046036,,Right Foot,,,,"[77.9, 1.8]",,Ground Pass,,24.03019,,,,,Lia Wälti,10405.0,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Right Center Back,5,Arsenal WFC,968,['e647e833-5d4e-4161-886e-377f2f05f34f'],35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:35.485,Pass,
,,,,,,,,,,,,,,,3.289949,,,,,,,,,,,,7eb3c890-d831-4038-a4c8-563b9d65a32d,75,,"[77.9, 1.8]",2275086,1,,,,0.36120376,,Right Foot,,,,"[109.4, 13.7]",,Ground Pass,,33.672836,,,Incomplete,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Right Back,5,Arsenal WFC,968,"['2f83b1ee-8231-447a-a68e-461aa574a366', '74270c01-3a41-4516-a789-65a21f2c0fee']",37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:37.252,Pass,
,,,,,,,,,,,,,,,1.40559,,,,,,,,,,,,2f83b1ee-8231-447a-a68e-461aa574a366,78,,"[10.7, 66.4]",2275086,1,,,,-2.1300814,,Left Foot,,,,"[2.5, 53.3]",,Ground Pass,,15.454773,,,,,Grace Moloney,15719.0,,,,,,Recovery,1,Regular Play,Sophie Howard,15720.0,Right Center Back,6,Reading WFC,974,"['3c450a1d-4800-4032-9916-353425672f09', '7eb3c890-d831-4038-a4c8-563b9d65a32d', 'a58ec9f6-d9fb-4a40-af64-3d8e3499b743']",40,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:40.542,Pass,True
,,,,,,,,,,,,,,,3.665352,,,,,,,,,,,,0c984bcd-96ff-4695-9f17-2517f6c52a8b,81,,"[2.3, 53.6]",2275086,1,,,,0.2974108,,Right Foot,,,,"[34.6, 63.5]",,High Pass,,33.78313,,,,,Jade Moore,10190.0,,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,6,Reading WFC,974,"['2d66777c-5468-4f80-addb-c52d4439e1a7', 'b3169247-609f-47a2-b9d5-687b184d7e7d']",41,,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:41.948,Pass,True
,,,,,,,,,,,,,,,1.973243,,,,,,,,,,,,898e6026-ac53-4286-a7d2-690db1fbcf57,89,,"[72.5, 2.6]",2275086,1,,,,-2.942152,,Right Foot,,,,"[63.1, 0.7]",,Ground Pass,,9.590099,,,,,Lia Wälti,10405.0,,,,,,,1,Regular Play,Viktoria Schnaderbeck,10235.0,Left Back,6,Reading WFC,974,"['225784a2-b35d-4609-af56-d77472066fd3', '555558ea-fdff-4c3d-b749-feef06d4acdb', '6f994a66-67e2-4316-ac28-7214962b0e2e']",53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:53.586,Pass,True
,,,,,,,,,,,,,,,0.743563,,,,,,,,,,,,4cbdadbd-ae72-47dd-8a1c-ecf9e6ea4f06,101,,"[51.0, 73.0]",2275086,2,,,,-0.64058566,,Right Foot,,,,"[62.0, 64.8]",,Ground Pass,,13.720058,,,,,Fara Williams,10251.0,,,,,,,1,Regular Play,Angharad James,15577.0,Right Wing,6,Reading WFC,974,['75a8345d-e2fa-440c-85d0-4b395ad4a151'],1,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:01.534,Pass,
,,,,,,,,,,,,,,,1.086221,,,,,,,,,,,,dad0e8a6-5a4a-43ee-9d4d-297b34057bd6,104,,"[62.5, 70.6]",2275086,2,,,,0.8050035,,Right Foot,,,,"[70.0, 78.4]",,Ground Pass,,10.820813,,,,,Brooke Chaplen,15723.0,,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,6,Reading WFC,974,['7622df28-f462-4b3d-b1fd-c945f51bb7f6'],3,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:03.907,Pass,
,,,,,,,,,,,,,,,0.828245,,,,,,,,,,,,044ec4de-f16e-4fd0-8b03-dc70e4089e3c,107,,"[70.6, 78.4]",2275086,2,,,,3.0791738,,Right Foot,,,,"[64.2, 78.8]",,Ground Pass,,6.412488,,,,,Angharad James,15577.0,,,,,,,1,Regular Play,Brooke Chaplen,15723.0,Center Forward,6,Reading WFC,974,['ec502fcf-ef6a-441a-95b4-09cd0a051d9c'],5,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:05.086,Pass,
,,,,,,,,,,,,,,,2.034411,,,,,,,,,,,,f2fff95d-f1ac-495a-adf5-33521dceb63b,110,,"[63.8, 79.1]",2275086,2,,,,-1.1522708,,Right Foot,,,,"[77.5, 48.3]",,Low Pass,,33.709496,,,Incomplete,,Remi Allen,18149.0,,,,,,,1,Regular Play,Angharad James,15577.0,Right Wing,6,Reading WFC,974,"['08dfd67c-e473-4301-b93c-8669f8221f9c', 'd7bba08f-dd2e-4164-95b0-afa05294b8b5']",5,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:05.984,Pass,
,,,,,,,,,,,,,,,1.233652,,,,,,,,,,,,d5d4de53-e4e1-4935-9f14-b90312b27bc4,114,,"[56.3, 39.5]",2275086,2,,,,-0.58619756,,Right Foot,,,,"[69.1, 31.0]",,Ground Pass,,15.36522,,,,,Jordan Nobbs,10192.0,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,7,Arsenal WFC,968,['6ccc49e7-cc6b-4b05-a7b5-66cb92ecd67c'],10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:10.912,Pass,
,,,,,,,,,,,,,,,0.623634,,,,,,,,,,,,3e9722e2-8b00-42d3-b4b3-ef5385f9060d,117,,"[69.2, 31.0]",2275086,2,,,,2.8418167,,Right Foot,,,,"[63.7, 32.7]",,Ground Pass,,5.7567353,,,,,Kim Little,15616.0,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Center Defensive Midfield,7,Arsenal WFC,968,['a43730f6-f518-4acb-a4c4-667df8ac5b3d'],12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:12.408,Pass,
,,,,,,,,,,,,,,,4.560087,,,,,,,,,,,,0eb9b82b-09ec-44c4-9681-e98e49fa8c58,120,,"[64.1, 32.7]",2275086,2,,,,-0.5870601,,Right Foot,,,,"[113.1, 0.1]",,High Pass,,58.853718,,,Out,,Lia Wälti,10405.0,,,,,,,1,Regular Play,Kim Little,15616.0,Left Center Midfield,7,Arsenal WFC,968,['f05b4d35-f7be-4432-a967-9f0b54323aae'],13,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:13.111,Pass,
,,,,,,,,,,,,,,,1.113077,,,,,,,,,,,,96e037a7-6683-478d-97f0-9c80d06ee7d8,122,,"[8.4, 80.0]",2275086,2,,,,-0.1406579,,,,,,"[19.7, 78.4]",,Low Pass,,11.412712,,,,,Angharad James,15577.0,,,,,,Throw-in,1,From Throw In,Kristine Leine,31628.0,Right Back,8,Reading WFC,974,['04f35420-e3c3-449d-b76f-9fa9f975e2b3'],32,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:32.540,Pass,
,,,,,,,,,,,,,,,0.6291,,,,,,,,,,,,c59a7ada-c841-4af7-890a-8e4f29ff5978,126,,"[15.9, 77.5]",2275086,2,,,,3.113822,,Left Foot,,,,"[8.7, 77.7]",,Ground Pass,,7.2027774,,,,,Kristine Leine,31628.0,,,,,,,1,From Throw In,Angharad James,15577.0,Right Wing,8,Reading WFC,974,"['96050092-31b2-4704-8174-7c5133b5021c', 'ace5ff4d-4d73-43a7-8bef-ce91919670f8']",36,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:36.752,Pass,True
,,,,,,,,,,,,,,,0.205368,,,,,,,,,,,,ea95ac91-2587-430d-a852-1ff97b30847c,129,,"[8.7, 77.7]",2275086,2,,,,0.31290123,,Right Foot,,,,"[12.1, 78.8]",,High Pass,,3.5735137,,,Incomplete,,,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,8,Reading WFC,974,"['ace5ff4d-4d73-43a7-8bef-ce91919670f8', 'c8e8df06-a779-4b3d-9112-b5db4f333040']",38,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:38.145,Pass,True
,,,,,,,,,,,,,,,1.20509,,,,,,,,,,,,afc10569-985b-408e-83ca-c7f2d2c4f445,132,,"[9.6, 75.5]",2275086,2,,,,0.5880026,,Right Foot,,,,"[15.9, 79.7]",,Ground Pass,,7.5716577,,,Out,,Angharad James,15577.0,,,,,,Recovery,1,From Throw In,Kristine Leine,31628.0,Right Back,8,Reading WFC,974,['3a3f5bc1-0b0b-4651-b7fe-77e8862c93c2'],39,,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:39.963,Pass,
,,,,,,,,,,,,,,,1.291941,,,,,,,,,,,,b73cd4aa-0b78-4dc1-9b14-1922819af4a0,134,,"[104.9, 0.1]",2275086,2,,,,2.1407087,,,,,,"[95.8, 14.3]",,Low Pass,,16.865646,,,,,Viktoria Schnaderbeck,10235.0,,,,,,Throw-in,1,From Throw In,Jordan Nobbs,10192.0,Center Defensive Midfield,9,Arsenal WFC,968,['241d8761-9394-40a3-bd8b-79a140b2621c'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:45.643,Pass,
,,,,,,,,,,,,,,,5.173484,,,,,,,,,,,,2df47064-7b67-43b6-b141-b9390a82ef07,138,,"[91.8, 14.8]",2275086,2,,,,1.5897514,,Right Foot,,,,"[90.6, 78.1]",,High Pass,,63.311375,,,Out,,Lisa Evans,10179.0,,,True,,,,1,From Throw In,Viktoria Schnaderbeck,10235.0,Left Back,9,Arsenal WFC,968,"['74bf4e31-25cc-4f35-9808-8a0c591f5cca', 'ea96b1ef-35c5-4b17-a472-6b497417eb0a']",47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:47.997,Pass,True
