50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_penalty,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.112973,,,,,,,,,,ad71927f-9b2e-4481-85e0-baa0ce603919,2437,,,"[48.4, 4.6]",2275104,61,,,,0.6968453,,Left Foot,,,"[71.7, 24.1]",,Ground Pass,,30.383219,,Incomplete,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Right Center Forward,134,Arsenal WFC,968,"['6df04f5a-ed56-4759-80e3-56e02535a67b', '84bc135f-4f60-4f7b-94f2-9d64be623579', 'e326bbcc-9973-4b1c-bf47-26a48bc91739']",16,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:16.412,Pass,True
,,,,,,,,,,,,,,,,5.750749,,,,,,,,,,6df04f5a-ed56-4759-80e3-56e02535a67b,2439,,,"[48.4, 56.0]",2275104,61,,,,0.1450417,,Right Foot,,,"[119.6, 66.4]",,High Pass,,71.95554,,Out,,,,,,,,,Recovery,2,Regular Play,Jasmine Matthews,15618.0,Right Center Back,134,Arsenal WFC,968,['ad71927f-9b2e-4481-85e0-baa0ce603919'],18,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:16:18.525,Pass,
,,,,,,,,,,,,,,,,1.676943,,,,,,,,,,2b7b2403-4222-4675-aff4-fbc633a1bbd8,2440,,,"[7.0, 36.1]",2275104,61,,,,-0.62364393,,Right Foot,,,"[20.9, 26.1]",,Ground Pass,,17.123375,,,,Viktoria Schnaderbeck,10235.0,,,,,,Goal Kick,2,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,135,Arsenal WFC,968,['4631050d-f46a-4723-a8f4-65e68bffa378'],35,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:35.419,Pass,
,,,,,,,,,,,,,,,,1.339219,,,,,,,,,,772e8140-7ea2-4a22-80f8-b479163a73f3,2443,,,"[28.9, 31.9]",2275104,61,,,,0.98396605,,Right Foot,,,"[42.0, 51.6]",,Ground Pass,,23.65798,,,,Lia Wälti,10405.0,,,,,,,2,From Goal Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,135,Arsenal WFC,968,['4ee0bd9a-ca35-41cf-95c4-c59af95e46eb'],39,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:39.559,Pass,
,,,,,,,,,,,,,,,,1.229899,,,,,,,,,,1cce06d0-c259-4e3e-ba88-99d769b3e2df,2447,,,"[36.6, 50.9]",2275104,61,,,,-1.9391452,,Left Foot,,,"[27.8, 28.1]",,Ground Pass,,24.439312,,,,Viktoria Schnaderbeck,10235.0,,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Center Defensive Midfield,135,Arsenal WFC,968,"['426078b7-2764-4fff-b18c-e036e230c9fd', '6149d47b-2c97-4bbf-b0bd-e056ea748209']",42,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:42.603,Pass,True
,,,,,,,,,,,,,,,,1.837517,,,,,,,,,,d8771cea-1a30-4ee9-b7f0-2f4198974617,2450,,,"[24.9, 28.1]",2275104,61,,,,2.6928694,,Right Foot,,,"[8.7, 35.9]",,Ground Pass,,17.979988,,,,Manuela Zinsberger,10237.0,,,,,,,2,From Goal Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,135,Arsenal WFC,968,['a01f7ce2-c04a-4774-afda-b04fd471c921'],44,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:44.862,Pass,
,,,,,,,,,,,,,,,,2.788814,,,,,,,,,,a97edd00-f0c7-4edf-a35a-063d90c9c47a,2453,,,"[8.7, 35.6]",2275104,61,,,,-0.18682016,,Right Foot,,,"[57.9, 26.3]",,High Pass,,50.07125,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,2,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,135,Arsenal WFC,968,"['4956831e-d2bf-4075-9854-5fca733534b2', 'c7822340-9e82-4aff-a695-655ae9a39cfc']",49,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:49.257,Pass,
,,,,,,,,,,,,,,,,1.294369,,,,,,,,,,06d1e23e-32b5-492b-9f4e-48e5de4a7e8c,2463,,,"[70.6, 16.6]",2275104,61,,,,-0.9634911,,Right Foot,,,"[78.8, 4.8]",,Ground Pass,,14.369412,,,,Jill Roord,10650.0,,,,,,,2,From Goal Kick,Vivianne Miedema,15623.0,Left Center Forward,135,Arsenal WFC,968,"['5ce1b7e4-93ca-4b4f-93e4-2195fef73794', 'feb16dfa-54aa-4157-b0be-b35d0e5d6acd']",59,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:59.153,Pass,True
,,,,,,,,,,,,,,,,0.962365,,,,,,,,,,365a6ddb-4265-437f-a4d5-56f764376e67,2466,,,"[78.6, 4.8]",2275104,62,,,,2.2091162,,Right Foot,,,"[71.7, 14.1]",,Ground Pass,,11.580155,,,,Vivianne Miedema,15623.0,,,,,,,2,From Goal Kick,Jill Roord,10650.0,Right Center Forward,135,Arsenal WFC,968,['f0b2040e-8a78-41a6-8dcc-71e72aba30b2'],2,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:02.115,Pass,
,,,,,,,,,,,,,,,,1.332043,,,,,,,,,,b422268c-fd99-44b6-b46a-d4570a391f6b,2470,,,"[72.1, 15.0]",2275104,62,,,,2.1821492,,Right Foot,,,"[64.6, 25.7]",,Ground Pass,,13.0667515,,,,Lia Wälti,10405.0,,,,,,,2,From Goal Kick,Vivianne Miedema,15623.0,Left Center Forward,135,Arsenal WFC,968,"['10f70371-18b1-4667-af31-c0ed3b4984e0', 'f5e62820-e8ad-47e5-a570-f1ce654f370a']",3,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:03.878,Pass,True
,,,,,,,,,,,,,,,,0.974678,,,,,,,,,,8797dc5f-e6ec-4d32-9cd2-f611c1b9aa30,2473,,,"[64.1, 28.6]",2275104,62,,,,0.66596925,,Right Foot,,,"[78.1, 39.6]",,Ground Pass,,17.804493,,,,Danielle van de Donk,10658.0,,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Center Defensive Midfield,135,Arsenal WFC,968,['cd5215e0-4ca9-4792-bdcc-612f5bdc4538'],6,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:06.271,Pass,
,,,,,,,,,,,,,,,,0.958279,,,,,,,,,,8be0bd20-5c92-4619-a318-d92fdf39bf58,2476,,,"[78.3, 39.4]",2275104,62,,,,-2.8575182,,Right Foot,,,"[64.6, 35.4]",,Ground Pass,,14.272,,,,Lia Wälti,10405.0,,,,,,,2,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,135,Arsenal WFC,968,['ff5cd268-5425-4864-9dbc-f22b3921647a'],7,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:07.924,Pass,
,,,,,,,,,,,,,,,,1.130995,,,,,,,,,,75bcfa5b-1d1b-4108-a2a5-3dcb4fc13c7e,2479,,,"[70.8, 33.4]",2275104,62,,,,-0.911627,,Left Foot,,,"[79.4, 22.3]",,Ground Pass,,14.041723,,,,Bethany Mead,15619.0,,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Center Defensive Midfield,135,Arsenal WFC,968,['9ee4f524-8c40-414e-a28d-ce5a4d68c20d'],11,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:11.484,Pass,
,,,,,,,,,,,,,,,,2.68462,,,,,,,,,,363a289f-2de8-435b-babb-8b321cff6050,2482,,,"[83.4, 27.2]",2275104,62,,,,0.27952215,,Right Foot,,,"[115.8, 36.5]",,Ground Pass,,33.70831,,Incomplete,,Vivianne Miedema,15623.0,,,,Through Ball,True,,2,From Goal Kick,Bethany Mead,15619.0,Left Wing Back,135,Arsenal WFC,968,"['ab8ed21c-5d1b-4613-bded-94303b78aed8', 'e15e3cc0-b3a4-470c-8055-4f8a83eff977']",14,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:14.863,Pass,
,,,,,,,,,,,,,,,,1.476285,,,,,,,,,,7e89afad-210e-40d0-ad10-1d40490792f7,2486,,,"[14.1, 32.0]",2275104,62,,,,-1.4215387,,Keeper Arm,,,"[16.1, 18.7]",,Ground Pass,,13.449535,,,,Jasmine Matthews,15618.0,,,,,,,2,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,136,Bristol City WFC,973,['bb3efe92-5901-49ea-9adc-49521f2a6357'],21,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:17:21.947,Pass,
,,,,,,,,,,,,,,,,1.75015,,,,,,,,,,ba29c4ad-bc0e-49d7-94ce-bc148f02010c,2490,,,"[34.2, 6.5]",2275104,62,,,,-0.11809203,,Left Foot,,,"[63.7, 3.0]",,High Pass,,29.706902,,,,Olivia Chance,24925.0,,,,,,,2,Regular Play,Jasmine Matthews,15618.0,Right Center Back,136,Bristol City WFC,973,"['0ebd81b7-ccc0-4acc-8632-a608d1141765', '61927f25-2c54-42c1-807e-70fdfa3b3a97']",30,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:17:30.088,Pass,True
,,,,,,,,,,,,,,,,1.099122,,,,,,,,,,efdc2777-5d01-4bf4-8f68-7668d8a1c214,2493,,,"[69.7, 4.8]",2275104,62,,,,0.66717803,,Right Foot,,,"[84.3, 16.3]",,Ground Pass,,18.585209,,,,Ebony Salmon,31527.0,,,,,,,2,Regular Play,Olivia Chance,24925.0,Left Center Forward,136,Bristol City WFC,973,['5a420c04-47b7-4d94-91fe-9e6c378c094b'],32,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:17:32.967,Pass,
,,,,,,,,,,,,,,,,0.916476,,,,,,,,,,30f78f73-2def-4511-8414-9eb7b9c0173a,2497,,,"[83.2, 7.4]",2275104,62,,,,1.835736,46d0ebc0-0940-4596-bed2-37e21aec9220,Right Foot,,,"[79.7, 20.3]",,Ground Pass,,13.366376,,,,Carla Humphrey,16384.0,True,,,,,,2,Regular Play,Ebony Salmon,31527.0,Right Midfield,136,Bristol City WFC,973,"['5b523c7d-5211-465e-8abf-dd514a9a75cc', 'e6ef2017-ff53-48f0-986c-466b7ab4eac3']",36,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:17:36.127,Pass,True
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,1068077e-2587-4604-b0fc-afa311bbb6c5,2506,,,"[7.0, 44.1]",2275104,63,,,,1.2686511,,Right Foot,,,"[9.4, 51.8]",,Ground Pass,,8.065358,,,,Jennifer Patricia Beattie,17524.0,,,,,,Goal Kick,2,From Goal Kick,Manuela Zinsberger,10237.0,Goalkeeper,137,Arsenal WFC,968,['a0ceff52-ffdd-4094-a45f-3a7fdc14a5f6'],5,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:05.015,Pass,
,,,,,,,,,,,,,,,,1.848467,,,,,,,,,,7f93d62e-4839-4301-b358-e93b29161bf3,2509,,,"[9.4, 51.8]",2275104,63,,,,-1.3329604,,Right Foot,,,"[15.8, 25.4]",,Ground Pass,,27.164682,,,,Viktoria Schnaderbeck,10235.0,,,,,,,2,From Goal Kick,Jennifer Patricia Beattie,17524.0,Center Back,137,Arsenal WFC,968,['e19bc675-3bcf-415e-b310-d52cc7a0bfcd'],7,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:07.960,Pass,
,,,,,,,,,,,,,,,,1.013886,,,,,,,,,,898aa394-610e-4d00-aea5-ba40b9e8a159,2512,,,"[41.3, 31.4]",2275104,63,,,,1.0016177,,Right Foot,,,"[54.8, 52.5]",,Ground Pass,,25.049152,,,,Jill Roord,10650.0,,,,,,,2,From Goal Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,137,Arsenal WFC,968,['ffc995f6-6cb6-48f5-94e7-579ec5617232'],15,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:15.527,Pass,
,,,,,,,,,,,,,,,,1.096476,,,,,,,,,,75362bce-e187-4588-8e46-369172ccf625,2515,,,"[54.8, 52.5]",2275104,63,,,,-2.7707014,,Right Foot,,,"[44.0, 48.3]",,Ground Pass,,11.587925,,,,Jordan Nobbs,10192.0,,,,,,,2,From Goal Kick,Jill Roord,10650.0,Right Center Forward,137,Arsenal WFC,968,['416864d0-8002-4edc-865c-97273728b0fe'],17,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:17.273,Pass,
,,,,,,,,,,,,,,,,4.088546,,,,,,,,,,5ff19646-8f09-4873-8d86-dcf0cd879699,2518,,,"[44.0, 48.3]",2275104,63,,,,0.31266475,,Right Foot,,,"[100.3, 66.5]",,High Pass,,59.168655,,,,Lisa Evans,10179.0,,,,Through Ball,True,,2,From Goal Kick,Jordan Nobbs,10192.0,Right Center Midfield,137,Arsenal WFC,968,['4e97765e-fd9e-474b-a584-aaeb34b0bf76'],18,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:18.576,Pass,
,,,,,,,,,,,,,,,,1.042757,,,,,,,,,,7aea0817-c8f1-4d3e-8008-c7baf280868b,2521,,,"[105.6, 59.4]",2275104,63,,,,-1.5057993,,Left Foot,,,"[106.7, 42.5]",,Ground Pass,,16.93576,,Incomplete,,Jill Roord,10650.0,,,,,,,2,From Goal Kick,Lisa Evans,10179.0,Right Wing Back,137,Arsenal WFC,968,"['aaff1d88-0997-4dcd-9138-afc3898a736d', 'c2067352-6e4d-452a-9470-6c61457b5ede']",25,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:25.797,Pass,
,,,,,,,,,,,,,,,,0.759408,,,,,,,,,,6e93d390-9a2d-473c-ac05-c36cb6d9b7dd,2526,,,"[69.0, 31.4]",2275104,63,,,,-0.16109191,,Right Foot,,,"[77.0, 30.1]",,Ground Pass,,8.104937,,,,Danielle van de Donk,10658.0,,,,,,,2,From Goal Kick,Viktoria Schnaderbeck,10235.0,Left Center Back,137,Arsenal WFC,968,['c33fdcd7-350b-456a-87f7-99039aa5b764'],31,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:31.098,Pass,
,,,,,,,,,,,,,,,,0.775026,,,,,,,,,,3eb568f9-ba9c-4a0c-ad55-3c8e4568c372,2529,,,"[77.0, 30.1]",2275104,63,,,,1.9201407,,Right Foot,,,"[71.9, 44.1]",,Ground Pass,,14.9,,,,Jordan Nobbs,10192.0,,,,,,,2,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,137,Arsenal WFC,968,['6c41926a-7793-4df4-ae13-a66baadddd13'],31,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:31.938,Pass,
,,,,,,,,,,,,,,,,0.968278,,,,,,,,,,4a37111b-76fe-47de-abc0-e48b466a5c17,2532,,,"[77.4, 49.0]",2275104,63,,,,0.096473776,,Right Foot,,,"[83.6, 49.6]",,Ground Pass,,6.228965,,,,Lia Wälti,10405.0,,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Right Center Midfield,137,Arsenal WFC,968,['53afe7b9-6a9e-45a5-8750-d86995d3ad0b'],33,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:33.585,Pass,
,,,,,,,,,,,,,,,,1.555103,,,,,,,,,,438bedb8-02b8-4032-b9a7-e931d01fbe6a,2535,,,"[83.6, 49.6]",2275104,63,,,,2.4337587,,Right Foot,,,"[73.2, 58.5]",,Ground Pass,,13.688316,,,,Jordan Nobbs,10192.0,,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Center Defensive Midfield,137,Arsenal WFC,968,['f51d08dc-7510-4202-ab31-bdf2d9f44db8'],34,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:34.634,Pass,
,,,,,,,,,,,,,,,,1.263605,,,,,,,,,,200a4b0e-db47-4d7e-bb0b-50e3db0e17a4,2539,,,"[70.8, 63.8]",2275104,63,,,,0.76927054,,Right Foot,,,"[83.4, 76.0]",,Ground Pass,,17.538528,,,,Leah Williamson,18999.0,,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Right Center Midfield,137,Arsenal WFC,968,"['029ef7f6-40a5-4df8-91fb-bd8faf5d55af', 'd6144343-42fd-4afb-bcd0-c331b2a06fca']",36,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:36.477,Pass,True
,,,,,,,,,,,,,,,,0.877759,,,,,,,,,,921a053c-bb15-49a2-96d7-532f3279ed94,2542,,,"[83.4, 76.0]",2275104,63,,,,-1.418147,,Right Foot,,,"[84.8, 66.9]",,Ground Pass,,9.207063,,,,Lisa Evans,10179.0,,,,,,,2,From Goal Kick,Leah Williamson,18999.0,Right Center Back,137,Arsenal WFC,968,['91035844-ccb7-4c50-bdff-23c94de6a97a'],38,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:38.709,Pass,
,,,,,,,,,,,,,,,,1.52436,,,,,,,,,,20bae3d9-cd39-4670-b454-722ade7655dc,2545,,,"[83.4, 71.1]",2275104,63,,,,-2.9584818,,Right Foot,,,"[72.6, 69.1]",,Ground Pass,,10.983624,,,,Jordan Nobbs,10192.0,,,,,,,2,From Goal Kick,Lisa Evans,10179.0,Right Wing Back,137,Arsenal WFC,968,['5b64a26e-05c3-458b-9648-16236b7a52ba'],41,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:41.095,Pass,
,,,,,,,,,,,,,,,,1.305745,,,,,,,,,,547b03ae-585b-4aa0-adea-2839ce6c045e,2548,,,"[71.7, 64.0]",2275104,63,,,,-1.5707964,,Right Foot,,,"[71.7, 52.5]",,Ground Pass,,11.5,,,,Lia Wälti,10405.0,,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Right Center Midfield,137,Arsenal WFC,968,['0b2a1a10-9e9a-4058-a7cd-095c8cc3f734'],44,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:44.219,Pass,
,,,,,,,,,,,,,,,,1.315112,,,,,,,,,,b1c90873-5972-4c86-ba7a-180d40b4c8cf,2551,,,"[70.6, 33.0]",2275104,63,,,,-1.4614778,,Right Foot,,,"[71.5, 24.8]",,Ground Pass,,8.249243,,,,Danielle van de Donk,10658.0,,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Center Defensive Midfield,137,Arsenal WFC,968,['cd60c859-3744-4072-9129-4a92db3d3d44'],48,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:48.074,Pass,
,,,,,,,,,,,,,,,,0.888527,,,,,,,,,,555853ad-abff-43fa-a4d3-5021e0e3aeab,2554,,,"[71.7, 26.8]",2275104,63,,,,1.3557814,,Right Foot,,,"[77.4, 52.9]",,Low Pass,,26.715164,,,,Jordan Nobbs,10192.0,,,,,,,2,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,137,Arsenal WFC,968,['1f1303c8-353d-4da2-8ad5-489c800b7a38'],51,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:51.124,Pass,
,,,,,,,,,,,,,,,,0.76633,,,,,,,,,,b0125d30-2e09-4791-a6d9-0dd42ba019cb,2558,,,"[78.1, 60.7]",2275104,63,,,,-0.14562838,,Right Foot,,,"[85.6, 59.6]",,Ground Pass,,7.5802374,,,,Lisa Evans,10179.0,,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Right Center Midfield,137,Arsenal WFC,968,['931fa8b3-33ed-441e-abeb-70007d17a786'],53,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:53.167,Pass,
,,,,,,,,,,,,,,,,1.65676,,,,,,,,,,34f1655e-d522-40ae-a832-10957a96adde,2561,,,"[89.9, 59.6]",2275104,63,,,,-0.21608497,f8165b1c-3687-4e61-9874-5a54d33cbc51,Right Foot,,,"[106.3, 56.0]",True,Ground Pass,,16.790474,,,,Vivianne Miedema,15623.0,,,,Through Ball,True,,2,From Goal Kick,Lisa Evans,10179.0,Right Wing Back,137,Arsenal WFC,968,['ccc6b913-1e59-497e-ba56-2968fbe7a5b2'],54,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:54.847,Pass,
,,,,,,,,,,,,,,,,1.360451,,,,,,,,,,070724ae-2b92-4468-9ee5-a34d84c4ed9e,2567,,,"[60.0, 40.0]",2275104,65,,,,-3.050933,,Right Foot,,,"[43.5, 38.5]",,Ground Pass,,16.56804,,,,Olivia Chance,24925.0,,,,,,Kick Off,2,From Kick Off,Ebony Salmon,31527.0,Right Midfield,138,Bristol City WFC,973,['542ca382-edd7-4738-b255-b7c78f35a095'],14,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:14.961,Pass,
,,,,,,,,,,,,,,,,1.828352,,,,,,,,,,f49112b5-33cd-47f7-b112-aa25559e2775,2570,,,"[43.5, 38.5]",2275104,65,,,,2.3279889,,Right Foot,,,"[28.0, 54.9]",,Ground Pass,,22.565681,,,,Meaghan Sargeant,19502.0,,,,,,,2,From Kick Off,Olivia Chance,24925.0,Left Center Forward,138,Bristol City WFC,973,['98361244-fe0c-4e73-8145-f406b2cc40a5'],17,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:17.374,Pass,
,,,,,,,,,,,,,,,,1.396191,,,,,,,,,,f222880c-d2df-45bc-951d-1ff702344af3,2573,,,"[28.5, 55.1]",2275104,65,,,,0.8533207,,Left Foot,,,"[42.2, 70.8]",,Ground Pass,,20.836987,,,,Maisy Collis,33177.0,,,,,,,2,From Kick Off,Meaghan Sargeant,19502.0,Right Center Forward,138,Bristol City WFC,973,['058d08cd-58d0-4398-953e-a240cc87fd4b'],21,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:21.066,Pass,
,,,,,,,,,,,,,,,,0.99315,,,,,,,,,,0d5e7f31-9bc2-49d7-bdb3-d9b954c1ea60,2577,,,"[42.0, 71.7]",2275104,65,,,,0.20248458,,Right Foot,,,"[57.1, 74.8]",,Ground Pass,,15.4149275,,,,Yana Daniëls,10093.0,,,,,,,2,From Kick Off,Maisy Collis,33177.0,Left Midfield,138,Bristol City WFC,973,"['06a6c84a-5572-4132-8271-70c592c08fd8', 'd60fe5f8-aa42-4d61-b43c-c3db682c4be3']",23,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:23.582,Pass,True
,,,,,,,,,,,,,,,,3.82857,,,,,,,,,,9ee20bb9-4035-4584-99d9-ac21e2554b2f,2586,,,"[64.1, 18.4]",2275104,65,,,,0.47120175,,Right Foot,,,"[106.3, 39.9]",,High Pass,,47.36127,,Incomplete,,Lisa Evans,10179.0,,,,Through Ball,True,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,139,Arsenal WFC,968,"['1575990f-3bbc-4fa9-afbf-0d4c6ec17ddd', 'dae1c6e3-761d-4879-ae15-61aa89ded350']",28,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:28.609,Pass,
,,,,,,,,,,,,,,,,1.096978,,,,,,,,,,aa910d50-52d9-4c98-bd8c-686ab0dc89b4,2590,,,"[105.6, 80.0]",2275104,65,,,,-1.6782243,,,,,"[104.5, 69.8]",,Low Pass,,10.259142,,,,Vivianne Miedema,15623.0,,,,,,Throw-in,2,From Throw In,Lisa Evans,10179.0,Right Wing Back,140,Arsenal WFC,968,['57fc0b5f-0d77-4ee0-a56f-4932d913ee22'],49,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:49.563,Pass,
,,,,,,,,,,,,,,,,0.774116,,,,,,,,,,fc06ef7d-8b21-47d5-83bc-07f4f838b263,2594,,,"[96.3, 67.1]",2275104,65,,,,-1.1646075,,Left Foot,,,"[100.3, 57.8]",,Ground Pass,,10.123734,,,,Leonie Maier,10380.0,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Left Center Forward,140,Arsenal WFC,968,['4c955cef-1796-4708-877a-791139c1a3cb'],59,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:59.619,Pass,
,,,,,,,,,,,,,,,,0.871155,,,,,,,,,,18cc3879-df68-4964-97e1-38143de634d6,2597,,,"[99.2, 52.9]",2275104,66,,,,2.8477232,,Right Foot,,,"[91.6, 55.2]",,Ground Pass,,7.940403,,,,Vivianne Miedema,15623.0,,,,,,,2,From Throw In,Leonie Maier,10380.0,Right Center Back,140,Arsenal WFC,968,['c9e1d194-781b-46c4-a277-5b6491df3b0e'],2,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:02.104,Pass,
,,,,,,,,,,,,,,,,0.958907,,,,,,,,,,c54b0aa2-2743-4718-a204-070f55765e81,2600,,,"[91.9, 55.2]",2275104,66,,,,-0.63129,,Right Foot,,,"[103.8, 46.5]",,Ground Pass,,14.741099,,Incomplete,,Jill Roord,10650.0,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Left Center Forward,140,Arsenal WFC,968,"['84425d0f-be09-40b6-982e-68b677553918', 'a25f9323-ab6f-4e22-8d99-a3a70962f8e2']",4,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:04.045,Pass,
,,,,,,,,,,,,,,,,3.770041,,,,,,,,,,19012c95-5bc0-48c4-bbc8-f16df02f5a4a,2605,,,"[21.8, 30.0]",2275104,66,,,,0.34484312,,Right Foot,,,"[56.6, 42.5]",,High Pass,,36.976883,,Incomplete,,,,,,,,,,2,From Throw In,Frankie Brown,10171.0,Left Center Back,140,Arsenal WFC,968,"['29aa6c13-2c5e-4392-a6b4-4d90d0ef5fea', '89ff84da-54bd-4a74-843c-949f654d50ea']",5,,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:05.926,Pass,True
,,,,,,,,,,,,,,,,1.018287,,,,,,,,,,fa9b31f9-dbc6-43d8-8aa9-13d1460c8b8b,2608,,,"[62.6, 34.3]",2275104,66,,,,1.201112,,Right Foot,,,"[65.7, 42.3]",,Ground Pass,,8.579627,,,,Lia Wälti,10405.0,,,,,,,2,From Throw In,Viktoria Schnaderbeck,10235.0,Left Center Back,140,Arsenal WFC,968,['c1f83734-19d5-43dc-919a-4be628a95aec'],10,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:10.727,Pass,
,,,,,,,,,,,,,,,,1.350066,,,,,,,,,,823d53e1-f2e0-4ec0-ad9a-d8dd9af9d75f,2611,,,"[65.7, 42.3]",2275104,66,,,,-0.85988694,,Right Foot,,,"[78.1, 27.9]",,Ground Pass,,19.003159,,,,Bethany Mead,15619.0,,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,140,Arsenal WFC,968,['225f8257-bb9f-4ca4-970a-7d60b1d698d5'],12,,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:12.751,Pass,
