50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.556174,,,,,,,,,,,,13cb2c97-6e03-4638-8d61-70cfcc9daded,2655,,,"[41.2, 47.8]",3775654,79,,,,,-0.91622555,,Right Foot,,,"[51.1, 34.9]",,Ground Pass,,16.260996,,,Molly Pike,31564.0,,,,,,Recovery,2,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,198,Birmingham City WFC,969,['03060c20-ad6a-428f-aae5-3df76bf0a873'],7,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:07.435,Pass,
,,,,,,,,,,,,,,,,0.715225,,,,,,,,,,,,7e9fb5e9-2255-46a0-9b85-c93d563cb460,2667,,,"[57.2, 62.9]",3775654,79,,,,,2.7144032,,Right Foot,,,"[43.8, 69.0]",,Ground Pass,,14.723111,,,Harriet Scott,19592.0,,,,,,Recovery,2,Regular Play,Lucy Whipp,31566.0,Right Defensive Midfield,198,Birmingham City WFC,969,"['8e0c6e90-d58a-421e-8d3d-611e71b42009', 'd56d36a2-b81f-4c6d-897e-20c2aee5dbb2']",13,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:13.937,Pass,True
,,,,,,,,,,,,,,,,1.529845,,,,,,,,,,,,649e822b-ceb2-4593-8712-a89ae273c528,2669,,,"[45.5, 70.4]",3775654,79,,,,,0.09580965,,Right Foot,,,"[84.0, 74.1]",,Ground Pass,,38.677383,,,Sarah Emma Mayling,19500.0,,,,,,,2,Regular Play,Harriet Scott,19592.0,Right Back,198,Birmingham City WFC,969,['4f6fd2e6-93e2-4758-ac42-35f2dbb2d556'],14,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:14.652,Pass,
,,,,,,,,,,,,,,,,2.035051,,,,,,,,,,,,7507c6bb-9cee-491e-b85e-e0cd70f5451d,2672,,,"[86.5, 74.1]",3775654,79,,,,,-1.0001761,,Right Foot,True,,"[104.6, 45.9]",,High Pass,,33.508953,Incomplete,,,,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Right Wing,198,Birmingham City WFC,969,['f97669da-07d0-495d-a54a-2f64220654dd'],17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:17.707,Pass,
,,,,,,,,,,,,,,,,3.120954,,,,,,,,,,,,f97669da-07d0-495d-a54a-2f64220654dd,2673,,,"[15.5, 34.2]",3775654,79,,,,,-1.2153506,,Head,,,"[20.4, 21.0]",,High Pass,,14.080128,,,Gemma Evans,16381.0,,,,,,Recovery,2,Regular Play,Kiera Skeels,36799.0,Right Center Back,198,Birmingham City WFC,969,"['7507c6bb-9cee-491e-b85e-e0cd70f5451d', 'a424de48-93ab-4917-86c1-18a5e63a3400']",19,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:19.742,Pass,
,,,,,,,,,,,,,,,,2.488256,,,,,,,,,,,,ee01c1b9-70ed-4647-83c4-46c9b95b63d1,2677,,,"[17.3, 26.0]",3775654,79,,,,,0.23530635,,Left Foot,,,"[49.0, 33.6]",,Low Pass,,32.598312,Incomplete,,Aimee Palmer,36801.0,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Center Back,198,Birmingham City WFC,969,"['00571341-dabd-4f32-84fd-4d6f997641fc', '081d017d-9a80-44bb-9b34-541cd43dd67f', '586fed03-8292-4f2b-973f-7fc31e6ef05f']",22,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:22.935,Pass,True
,,,,,,,,,,,,,,,,1.009982,,,,,,,,,,,,4190e121-d6ee-480e-841b-ee1a9fef8261,2681,,,"[77.0, 39.1]",3775654,79,,,,,-0.3497806,,Right Foot,,,"[92.9, 33.3]",,Ground Pass,,16.924833,,,Jamie-Lee Napier,32169.0,,,,,,,2,Regular Play,Christie Murray,15628.0,Left Defensive Midfield,198,Birmingham City WFC,969,['f2e6ca91-9fd0-45e4-b878-fe81751c14e2'],26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:26.936,Pass,
,,,,,,,,,,,,,,,,4.143851,,,,,,,,,,,,404a247e-d56b-48b2-a112-d41049af3d65,2686,,,"[16.0, 47.8]",3775654,79,,,,,0.0861373,,Drop Kick,,,"[87.8, 54.0]",,High Pass,,72.06719,Incomplete,,,,,,,,,,2,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,199,Bristol City WFC,973,['d553ded8-c9ad-467c-b80c-74847ac5e87a'],49,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:49.177,Pass,
,,,,,,,,,,,,,,,,2.099838,,,,,,,,,,,,4b47cab0-4da5-421b-811c-295608f09384,2690,,,"[75.0, 51.4]",3775654,79,,,,,-0.96795803,,Right Foot,,,"[90.9, 28.3]",,High Pass,,28.04318,Incomplete,,Yana Daniëls,10093.0,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,199,Bristol City WFC,973,"['7c42f5eb-4ea2-4732-8d5b-6e928d580301', 'caf6c305-0be7-477f-999a-1fd1cc54f216']",55,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:55.591,Pass,
,,,,,,,,,,,,,,,,2.07079,,,,,,,,,,,,301dc708-7204-4890-89fb-bfe712080b76,2701,,,"[94.1, 73.9]",3775654,80,,,,,-1.9794148,,Right Foot,,,"[85.7, 54.5]",,Ground Pass,,21.140482,Incomplete,,Ruesha Littlejohn,35406.0,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Right Wing,199,Bristol City WFC,973,"['10a333db-ecae-4143-9aa5-77d608339fd1', '19f805ef-234d-486f-b01a-5024ff5836e8']",9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:09.793,Pass,
,,,,,,,,,,,,,,,,1.86845,,,,,,,,,,,,5d6d77c9-08f0-419c-ac30-0c02110b14aa,2710,,,"[53.8, 38.5]",3775654,80,,,,,-0.9855542,,Left Foot,,,"[76.0, 5.0]",,Ground Pass,,40.188183,,,Ebony Salmon,31527.0,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Right Midfield,199,Bristol City WFC,973,['8f163377-086d-4680-b57b-5a518c5cca8f'],15,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:15.374,Pass,
,,,,,,,,,,,,,,,,1.842183,,,,,,,,,,,,ea66399f-f94d-4f62-9e97-1c0a00211f41,2718,,,"[29.4, 58.9]",3775654,80,,,,,0.6205745,,Right Foot,,,"[58.5, 79.7]",,High Pass,,35.7694,Out,,,,,,,,,,2,Regular Play,Christie Murray,15628.0,Left Defensive Midfield,199,Bristol City WFC,973,,25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:25.677,Pass,
,,,,,,,,,,,,,,,,0.865723,,,,,,,,,,,,92b4efb5-4a55-48cf-be30-aa7ad739e9d7,2719,,,"[65.5, 0.1]",3775654,80,,True,,,0.9866178,,,,,"[73.5, 12.2]",,Low Pass,,14.505516,,,Yana Daniëls,10093.0,,,,,,Throw-in,2,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,200,Bristol City WFC,973,['6d8e5a26-1db8-4fad-b5de-942b63e24622'],47,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:47.154,Pass,
,,,,,,,,,,,,,,,,1.392453,,,,,,,,,,,,26684fea-fd62-4085-9957-6b2be8213378,2721,,,"[74.4, 11.1]",3775654,80,,True,,,-2.252402,,Right Foot,,,"[70.1, 5.8]",,Ground Pass,,6.824954,,,Jemma Elizabeth Purfield,24239.0,,,,,,,2,From Throw In,Yana Daniëls,10093.0,Left Midfield,200,Bristol City WFC,973,['4f033198-2910-449a-9aae-36906c5b3671'],48,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:48.114,Pass,
,,,,,,,,,,,,,,,,0.312886,,,,,,,,,,,,2c153cbf-c131-433d-b117-259372227f16,2723,,,"[70.9, 5.8]",3775654,80,,,,,0.12591262,,Right Foot,,,"[78.8, 6.8]",,Low Pass,,7.9630394,Incomplete,,Yana Daniëls,10093.0,,,,,,,2,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,200,Bristol City WFC,973,"['50561001-1661-4c9f-9cb4-3465338ccedd', 'ebcd15bb-c795-47fa-b288-961f10a0f4d7']",49,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:49.507,Pass,
,,,,,,,,,,,,,,,,1.622392,,,,,,,,,,,,41535a30-c6be-4cc0-aa8c-ad4f801f197a,2729,,,"[69.7, 26.6]",3775654,80,,,,,2.5065658,,Right Foot,,,"[52.6, 39.2]",,Low Pass,,21.240763,,,Kiera Skeels,36799.0,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Center Midfield,200,Bristol City WFC,973,"['1df0014b-06cc-4c4a-8553-b9ffa4a74b1c', 'ab757215-974f-436e-8b08-7332729a1ca1']",53,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:53.236,Pass,True
,,,,,,,,,,,,,,,,5.197882,,,,,,,,,,,,64cb9001-4bf8-482f-9678-d67b24b01ad8,2732,,,"[56.6, 45.6]",3775654,80,,,,,0.46742594,,Right Foot,,,"[120.0, 77.6]",,Low Pass,,71.01803,Out,,Faye Bryson,15578.0,,,,,,,2,From Throw In,Kiera Skeels,36799.0,Right Center Back,200,Bristol City WFC,973,['8103e6ba-296e-43c9-acb4-2e32e4c5d3f1'],57,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:57.162,Pass,
,,,,,,,,,,,,,,,,2.799631,,,,,,,,,,,,68639269-cbef-4bf6-8a75-a6bd183cddd6,2734,,,"[6.0, 36.0]",3775654,81,,,,,0.0033726685,,Right Foot,,,"[65.3, 36.2]",,High Pass,,59.30034,,,Claudia Walker,15580.0,,,,,,Goal Kick,2,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,201,Birmingham City WFC,969,['f8ef64a5-941f-4c0f-bbc3-92c7227a6257'],30,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:36:30.094,Pass,
,,,,,,,,,,,,,,,,2.644414,,,,,,,,,,,,4f73d499-da2e-415c-934a-444e7c1f06a8,2740,,,"[62.0, 28.6]",3775654,82,,,,,0.29977608,,Right Foot,,,"[100.5, 40.5]",,High Pass,,40.297146,,,Claudia Walker,15580.0,,,,,,Free Kick,2,From Free Kick,Ruby Mace,41812.0,Left Center Back,202,Birmingham City WFC,969,['0bee2aad-3b39-4d43-a18c-6d2b6cf89a6a'],13,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:13.141,Pass,
,,,,,,,,,,,,,,,,1.662817,,,,,,,,,,,,2b1a963f-4eb5-4b7f-be9c-094ff1b1954a,2742,,,"[100.5, 39.7]",3775654,82,,,,True,-2.5127964,,,,,"[93.9, 34.9]",,Low Pass,,8.160882,Incomplete,,,,,,,,,,2,From Free Kick,Claudia Walker,15580.0,Center Forward,202,Birmingham City WFC,969,"['3b46c937-4e26-4273-9227-1cbbc76a7d1f', 'ef002471-fa7d-44d1-a3a2-8f24dcf51292']",15,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:15.825,Pass,True
,,,,,,,,,,,,,,,,2.561936,,,,,,,,,,,,eac9e06a-caee-4201-8d28-1f4a75f4e4f2,2748,,,"[58.6, 31.5]",3775654,82,,,,,0.3974793,,Right Foot,,,"[92.9, 45.9]",,High Pass,,37.200134,,,Claudia Walker,15580.0,,,,,,,2,From Free Kick,Ruby Mace,41812.0,Left Center Back,202,Birmingham City WFC,969,['f1c3227c-1ecd-4164-99e3-51ec891689bb'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:25.087,Pass,
,,,,,,,,,,,,,,,,1.630265,,,,,,,,,,,,b3c8351e-844b-4894-ad32-2c930682d209,2752,,,"[88.6, 57.4]",3775654,82,,,,,0.80041206,,Right Foot,,,"[105.0, 74.3]",,Low Pass,,23.54931,,,Sarah Emma Mayling,19500.0,,,,,,,2,From Free Kick,Claudia Walker,15580.0,Center Forward,202,Birmingham City WFC,969,"['74ac85d7-2dbf-4b31-861b-3d53ef02cc22', '8fa8f3e8-1936-4578-ba93-5cea61f681b5']",28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:28.890,Pass,True
,,,,,,,,,,,,,,,,0.206353,,,,,,,,,,,,de56dad9-d1b0-43b8-868b-955b9527b20c,2755,,,"[105.7, 73.5]",3775654,82,,,,,-1.5707964,,Right Foot,,,"[105.7, 69.0]",,Ground Pass,,4.5,Incomplete,,Harriet Scott,19592.0,,,,,,,2,From Free Kick,Sarah Emma Mayling,19500.0,Right Wing,202,Birmingham City WFC,969,"['15944c16-3584-41c8-b06e-4ad2ebb3401f', '26a255a8-5284-4c94-ba0d-e8ca26772d41']",30,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:30.577,Pass,
,,,,,,,,,,,,,,,,1.130481,,,,,,,,,,,,b5511757-c13a-4427-a039-822190f5200a,2758,,,"[108.4, 80.0]",3775654,82,,,,,-1.423718,,,,,"[110.0, 69.2]",,Low Pass,,10.917875,Incomplete,,Harriet Scott,19592.0,,,,,,Throw-in,2,From Throw In,Sarah Emma Mayling,19500.0,Right Wing,203,Birmingham City WFC,969,"['8c59fe7e-eb45-4364-b580-392c57d51035', 'a0048171-f563-43bd-9a8e-7f66e8d1b324']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:40.275,Pass,
,,,,,,,,,,,,,,,,0.552286,,,,,,,,,,,,16383df7-280c-464b-8920-ef95c9f719f1,2763,,,"[3.3, 5.4]",3775654,82,,,,,-0.48885235,,Left Foot,,,"[12.7, 0.4]",,High Pass,,10.647065,Out,,,,,,,,,,2,From Throw In,Yana Daniëls,10093.0,Left Midfield,203,Birmingham City WFC,969,['24165822-7e16-42b6-8efe-cb041cc7ee4a'],43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:43.550,Pass,True
,,,,,,,,,,,,,,,,1.709321,,,,,,,,,,,,77ba73b5-a7fe-41b2-b2b1-c66716728449,2764,,,"[108.4, 80.0]",3775654,82,,,,,-0.8006254,,,,,"[118.1, 70.0]",,Low Pass,,13.931619,,,Sarah Emma Mayling,19500.0,,,,,,Throw-in,2,From Throw In,Harriet Scott,19592.0,Right Back,204,Birmingham City WFC,969,['37def967-c764-440b-a171-5a4393f4d222'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:57.114,Pass,
,,,,,,,,,,,,,,,,1.588582,,,,,,,,,,,,cde6da9f-5815-4eea-96e6-de05bb26bbb0,2767,,,"[116.2, 69.2]",3775654,82,,,,,1.7161063,,Right Foot,,,"[115.6, 73.3]",,Ground Pass,,4.14367,,,Harriet Scott,19592.0,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Right Wing,204,Birmingham City WFC,969,['197c1dda-ffeb-4465-a19f-8b720f220095'],58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:58.894,Pass,
,,,,,,,,,,,,,,,,6.259785,,,,,,,,,,,,8dddd0a3-ef1b-49a9-927f-9d9b987ebfb8,2769,,,"[113.0, 74.8]",3775654,83,,,,,-1.680131,,Right Foot,True,,"[104.8, 0.1]",,High Pass,,75.14872,Out,,,,,,True,,,,2,From Throw In,Harriet Scott,19592.0,Right Back,204,Birmingham City WFC,969,,0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:38:00.482,Pass,
,,,,,,,,,,,,,,,,1.658745,,,,,,,,,,,,61e3db83-6146-4afc-8c07-5f3435cda6e2,2770,,,"[29.1, 80.0]",3775654,83,,,,,-0.2153577,,,,,"[51.5, 75.1]",,High Pass,,22.929674,,,Charlie Wellings,15563.0,,,,,,Throw-in,2,From Throw In,Faye Bryson,15578.0,Right Back,205,Bristol City WFC,973,['dcaeac2a-4588-46d3-a1db-feb2fd580075'],16,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:16.470,Pass,
,,,,,,,,,,,,,,,,0.01852,,,,,,,,,,,,2824ae76-72a3-4492-8382-e4b66c17a224,2773,,,"[51.5, 75.1]",3775654,83,,,,True,-0.14189705,,,,,"[53.6, 74.8]",,Low Pass,,2.1213202,Incomplete,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,205,Bristol City WFC,973,"['308b369d-fa16-4d5a-9b3a-dc4b3fbeff53', 'e375fe48-3742-48bf-9f63-b9fb95a02e85']",18,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:18.169,Pass,True
,,,,,,,,,,,,,,,,1.337375,,,,,,,,,,,,527bbfc7-dd77-4159-96ca-34cb1ca797d8,2775,,,"[60.6, 80.0]",3775654,83,,,,,-0.25758833,,,,,"[79.2, 75.1]",,Low Pass,,19.234604,,,Molly Pike,31564.0,,,,,,Throw-in,2,From Throw In,Faye Bryson,15578.0,Right Back,206,Bristol City WFC,973,['58159670-fe3e-4d5b-b37a-2a048f105892'],31,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:31.498,Pass,
,,,,,,,,,,,,,,,,1.09335,,,,,,,,,,,,5d251ce1-a326-4d9a-951e-a0094e631122,2777,,,"[75.6, 74.2]",3775654,83,,,,,3.068552,,Right Foot,,,"[63.3, 75.1]",,Low Pass,,12.332883,,,Faye Bryson,15578.0,,,,,,,2,From Throw In,Molly Pike,31564.0,Left Center Midfield,206,Bristol City WFC,973,['6d37e8e7-f7e2-4ab7-8f58-cb3b78d286c7'],32,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:32.835,Pass,
,,,,,,,,,,,,,,,,0.644627,,,,,,,,,,,,d9b6f1f2-b502-4bd8-bcf6-94e768c91b5c,2780,,,"[60.8, 75.1]",3775654,83,,,,,0.23374318,,Right Foot,,,"[69.2, 77.1]",,Ground Pass,,8.634813,,,Molly Pike,31564.0,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Back,206,Bristol City WFC,973,['827c3839-285a-47c9-93f7-2e53834cc88b'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:35.305,Pass,
,,,,,,,,,,,,,,,,0.793751,,,,,,,,,,,,4ad45d26-1752-42e9-af7a-2d34e0c79983,2784,,,"[66.2, 77.1]",3775654,83,,,,,-0.3748407,,Right Foot,,,"[78.4, 72.3]",,Ground Pass,,13.110301,,,Charlie Wellings,15563.0,,,,,,,2,From Throw In,Molly Pike,31564.0,Left Center Midfield,206,Bristol City WFC,973,"['c5668b2d-d3a8-413c-8b51-07826d3516e6', 'eacee61c-b585-4a4b-9b1d-48957e1be278']",36,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:36.576,Pass,True
,,,,,,,,,,,,,,,,4.213564,,,,,,,,,,,,13483e9d-99c5-4154-9a3c-7ea1da6a1c77,2787,,,"[76.7, 67.9]",3775654,83,,,,,-0.7819219,,Right Foot,,,"[120.0, 24.9]",,High Pass,,61.023685,Out,,Yana Daniëls,10093.0,,,True,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,206,Bristol City WFC,973,['40dd588e-13db-4a0a-a6ed-334a7cd745ae'],40,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:40.449,Pass,
,,,,,,,,,,,,,,,,2.890233,,,,,,,,,,,,1a67b9a6-68cc-4689-82bc-27ceb0796d63,2789,,,"[6.0, 44.0]",3775654,84,,,,,-0.5016041,,Right Foot,,,"[71.1, 8.3]",,High Pass,,74.246216,,,Jamie-Lee Napier,32169.0,,,,,,Goal Kick,2,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,207,Birmingham City WFC,969,['4e7dd25a-2c75-42dc-a67b-1423dbf420c8'],10,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:10.459,Pass,
,,,,,,,,,,,,,,,,1.83119,,,,,,,,,,,,66cf4602-1295-4e7a-a381-e9e398fca45a,2795,,,"[60.3, 0.1]",3775654,84,,,,,0.3963541,,,,,"[83.0, 9.6]",,Low Pass,,24.607723,Incomplete,,Claudia Walker,15580.0,,,,,,Throw-in,2,From Throw In,Rebecca Holloway,31568.0,Left Back,208,Birmingham City WFC,969,"['572c7335-a390-4704-884c-117ebb296de8', 'f390e944-9a7e-479d-a153-09680f2f9711']",25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:25.755,Pass,
,,,,,,,,,,,,,,,,1.096507,,,,,,,,,,,,120d3911-b829-4c4d-99cb-a322ab82a47c,2800,,,"[34.6, 74.0]",3775654,84,,,,,0.5611634,,Right Foot,,,"[41.6, 78.4]",,Ground Pass,,8.268011,,,Faye Bryson,15578.0,,,,,,,2,From Throw In,Kiera Skeels,36799.0,Right Center Back,208,Birmingham City WFC,969,['a9952407-b057-4717-9cd7-a4af1bd04106'],30,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:30.511,Pass,
,,,,,,,,,,,,,,,,1.926938,,,,,,,,,,,,59d8df9c-0a85-4812-85fa-c6576dbd0f79,2803,,,"[41.0, 78.0]",3775654,84,,,,,-0.68218803,,Right Foot,,,"[70.3, 54.2]",,High Pass,,37.748245,Incomplete,,,,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Back,208,Birmingham City WFC,969,['e7321d2d-cca5-495d-bdaa-e03c85b50287'],31,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:31.648,Pass,
,,,,,,,,,,,,,,,,1.766495,,,,,,,,,,,,4a0ad8c9-f2ab-49f6-b2a0-db72a4f84e75,2807,,,"[51.4, 25.7]",3775654,84,,,,,-2.3735337,,Right Foot,,,"[42.6, 17.2]",,Ground Pass,,12.234786,,,Ruby Mace,41812.0,,,,,,,2,From Throw In,Georgia Brougham,15574.0,Right Center Back,208,Birmingham City WFC,969,['9b8a3540-e6f6-4320-9fa2-2d1e4fef6e18'],34,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:34.607,Pass,
,,,,,,,,,,,,,,,,1.19801,,,,,,,,,,,,83df3b2e-1072-447c-9a8e-67920da79a0b,2809,,,"[42.2, 14.6]",3775654,84,,,,,-0.73446184,,Left Foot,,,"[55.6, 2.5]",,Ground Pass,,18.05464,,,Rebecca Holloway,31568.0,,,,,,,2,From Throw In,Ruby Mace,41812.0,Left Center Back,208,Birmingham City WFC,969,['4262931c-a526-4f0d-be4f-a79e480b7484'],36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:36.373,Pass,
,,,,,,,,,,,,,,,,0.76763,,,,,,,,,,,,89937a24-f4d1-411a-9a21-4746a02701ab,2812,,,"[67.8, 4.6]",3775654,84,,,,,0.611105,,Left Foot,,,"[85.5, 17.0]",,Ground Pass,,21.61134,,,Claudia Walker,15580.0,,,,,,,2,From Throw In,Rebecca Holloway,31568.0,Left Back,208,Birmingham City WFC,969,['23b99a6a-af1c-46f0-84f2-d5b5a0cec874'],40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:40.095,Pass,
,,,,,,,,,,,,,,,,1.773792,,,,,,,,,,,,7bd2af77-27a3-4305-8270-040e941282e2,2818,,,"[84.4, 19.7]",3775654,85,,,,,0.6063034,,Right Foot,,,"[111.8, 38.7]",,High Pass,,33.343063,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Sarah Emma Mayling,19500.0,Right Wing,209,Birmingham City WFC,969,['21541955-6574-4ea6-a2c8-746e83c992da'],22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:22.356,Pass,
,,,,,,,,,,,,,,,,6.579676,,,,,,,,,,,,2386985e-72c8-445c-a52f-5fb782a9d9a9,2821,,,"[15.1, 38.5]",3775654,85,,,,,-0.06700481,,Drop Kick,,,"[91.1, 33.4]",,High Pass,,76.17093,Incomplete,,,,,,,,,,2,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,209,Birmingham City WFC,969,['a7b908c4-650a-4a0e-8553-f3b884872683'],26,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:26.612,Pass,
,,,,,,,,,,,,,,,,3.324469,,,,,,,,,,,,e1eaf551-5728-4fb4-bdb8-c47b066bb164,2825,,,"[24.0, 49.6]",3775654,85,,,,,-0.0421625,,Right Foot,,,"[88.0, 46.9]",,High Pass,,64.05693,Incomplete,,,,,,,,,,2,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,209,Birmingham City WFC,969,['f861c4f5-c09b-41eb-935a-a63e28994c50'],50,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:50.751,Pass,
,,,,,,,,,,,,,,,,2.27541,,,,,,,,,,,,f861c4f5-c09b-41eb-935a-a63e28994c50,2827,,,"[32.1, 33.2]",3775654,85,,,,True,-0.9369645,,,,,"[46.8, 13.2]",,High Pass,,24.821161,,,Yana Daniëls,10093.0,,,,,,Interception,2,Regular Play,Gemma Evans,16381.0,Left Center Back,210,Bristol City WFC,973,"['031f8ca3-8a62-499e-9b37-1abcb49cad6d', 'e1eaf551-5728-4fb4-bdb8-c47b066bb164', 'f32374a1-4244-4430-ad21-3faa57d532a5']",54,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:54.075,Pass,True
,,,,,,,,,,,,,,,,2.131784,,,,,,,,,,,,c3345ade-1c50-486f-9c8f-4d1e1476f6bf,2831,,,"[52.8, 16.1]",3775654,85,,,,,0.9749678,,Right Foot,,,"[70.7, 42.5]",,High Pass,,31.896238,Incomplete,,Charlie Wellings,15563.0,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Left Midfield,210,Bristol City WFC,973,"['27779013-6e29-4da8-b9e8-27b384533fc1', '9e56193c-8766-4f97-b8a1-1cf2d7c5b12d', 'dda5dde9-14f5-4762-967a-7e444b4c4ca5']",57,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:57.287,Pass,True
,,,,,,,,,,,,,,,,3.838438,,,,,,,,,,,,f36e01ea-2970-4547-9300-742a796600d1,2837,,,"[46.5, 46.4]",3775654,86,,,,,-0.3979749,,Right Foot,,,"[120.0, 15.5]",,High Pass,,79.73117,Out,,Ebony Salmon,31527.0,,,,,,,2,Regular Play,Kiera Skeels,36799.0,Right Center Back,210,Bristol City WFC,973,"['abb1c05a-1213-43f6-ac0e-3c0381a6fef3', 'cb83b913-c8aa-41ab-8f8d-d8c3685924eb']",3,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:03.644,Pass,True
,,,,,,,,,,,,,,,,3.047747,,,,,,,,,,,,486a2b2e-ea17-4741-ad3b-6fe48701baeb,2839,,,"[6.0, 36.0]",3775654,86,,,,,0.06600207,,Right Foot,,,"[52.9, 39.1]",,High Pass,,47.002342,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,211,Birmingham City WFC,969,['066b3664-9df8-44f8-83cc-22d08e3cb19a'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:25.049,Pass,
