ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.742623,,,,,,,,,,,3c02d929-852c-435e-97be-501582fbde62,2304,,,"[83.5, 55.2]",2275157,79,,,,-0.5232783,,Right Foot,,,"[96.5, 47.7]",,Ground Pass,,15.008331,,,Remi Allen,18149.0,,,,,,,2,From Throw In,Jade Moore,10190.0,Right Defensive Midfield,166,Reading WFC,974,['f780af9a-997d-4f8c-9a9c-1ffe3ec6a1eb'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:30.699,Pass,
,,,,,,,,,,,,,,,,,3.257854,,,,,,,,,,,867eff04-30ce-4805-bbbf-b081c76b1368,2308,,,"[22.5, 26.2]",2275157,79,,,,1.3218718,,Right Foot,,,"[33.1, 67.9]",,High Pass,,43.026154,Incomplete,,Jessica Sigsworth,31535.0,,,True,,,Recovery,2,From Throw In,Katie Zelem,31540.0,Left Center Midfield,166,Reading WFC,974,"['ab8655ce-6da2-4a81-aff5-982817f241fc', 'c4598387-b1a3-461a-af22-a0488cf41e99']",32,,,,,,,,,,,,,,,,,Manchester United,1475,00:34:32.521,Pass,
,,,,,,,,,,,,,,,,,0.003178,,,,,,,,,,,d6091f27-11cc-4175-9095-658379d3502e,2313,,,"[117.6, 9.5]",2275157,79,,,,1.5395565,,Left Foot,,,"[117.7, 12.7]",,Ground Pass,,3.2015622,Incomplete,,,,,,,,,,2,From Throw In,Rachel Rowe,19780.0,Left Back,166,Reading WFC,974,['79cdf37d-9a2f-4020-a218-10bc9bd2597f'],41,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:41.452,Pass,
,,,,,,,,,,,,,,,,,1.522346,,,,,,,,,,,c7d96feb-b9e5-4e84-8749-829f4d736ba8,2315,,,"[120.0, 0.1]",2275157,80,,,,1.6614562,,Right Foot,,,"[117.0, 33.1]",,High Pass,True,33.13608,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Fara Williams,10251.0,Center Attacking Midfield,167,Reading WFC,974,['7fa45e11-a4a0-4f72-9132-0eb240da8af6'],7,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:07.190,Pass,
,,,,,,,,,,,,,,,,,0.681688,,,,,,,,,,,efda3727-a9bc-4c22-bae3-1bf9d5ac7b85,2318,,,"[104.8, 22.8]",2275157,80,,,,1.8438051,,Head,,,"[103.4, 27.8]",,High Pass,,5.192302,,,Remi Allen,18149.0,,,,,,Recovery,2,From Corner,Millie Laura Farrow,24747.0,Right Wing,167,Reading WFC,974,"['259864f1-8254-4151-ac83-062a9d8ffd36', '9499b19b-c04e-4dbe-b7cf-f872aee3478b']",11,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:11.670,Pass,True
,,,,,,,,,,,,,,,,,1.099947,,,,,,,,,,,308f2808-f702-4376-8dfc-31b0bdd3161b,2321,,,"[103.4, 27.8]",2275157,80,,,,0.21743742,,Right Foot,,,"[112.0, 29.7]",,High Pass,,8.807384,,,Jade Moore,10190.0,,,,,,,2,From Corner,Remi Allen,18149.0,Left Defensive Midfield,167,Reading WFC,974,['ff1277d3-b624-4943-9604-7e3f84eca2dc'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:12.392,Pass,
,,,,,,,,,,,,,,,,,1.817196,,,,,,,,,,,2bd9fe4a-5d7b-48d4-9ca6-ebb103eee5e9,2325,,,"[111.8, 26.7]",2275157,80,,,,-1.8429422,,Right Foot,,,"[107.0, 9.5]",,Ground Pass,,17.857212,,,Fara Williams,10251.0,,,,,,,2,From Corner,Jade Moore,10190.0,Right Defensive Midfield,167,Reading WFC,974,"['09c01b52-a55d-4bd8-85c0-2ec230010a1f', 'cf7d2058-622c-4d62-b89d-70de9e8d90b2']",14,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:14.079,Pass,True
,,,,,,,,,,,,,,,,,1.48729,,,,,,,,,,,061222f7-e2a8-4ed4-91c1-566e4b0b2f0d,2328,,,"[107.0, 9.5]",2275157,80,,,,1.299727,21ffc762-b1d9-4f9a-84a0-ac707f6ed904,Right Foot,True,,"[118.7, 51.6]",,High Pass,,43.695538,,,Sophie Howard,15720.0,True,,True,,,,2,From Corner,Fara Williams,10251.0,Center Attacking Midfield,167,Reading WFC,974,['78f2d940-e958-49b0-a010-08e87d8ae20b'],16,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:16.869,Pass,
,,,,,,,,,,,,,,,,,3.242891,,,,,,,,,,,2b0e7d78-ab97-4e19-bab0-5881e04852e4,2332,,,"[7.0, 44.1]",2275157,80,,,,-0.4015559,,Right Foot,,,"[54.1, 24.1]",,High Pass,,51.170403,,,Leah Galton,31539.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,168,Manchester United,1475,['1e142c72-657c-40ac-8515-4ca0574a0049'],51,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:51.803,Pass,
,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,eaba8f65-ffec-4ce9-a8e3-7b04908ddef5,2334,,,"[54.1, 24.1]",2275157,80,,,,0.34724078,,Head,,,"[64.6, 27.9]",,High Pass,,11.166468,Incomplete,,Lauren James,31531.0,,,,,,,2,From Goal Kick,Leah Galton,31539.0,Left Wing,168,Manchester United,1475,"['445c3ea8-62fd-4da9-b81a-2093b9f596f5', 'd9be0b54-91eb-48a6-8091-34aad5e9bde4']",55,,,,,,,,,,,,,,,,,Manchester United,1475,00:35:55.086,Pass,
,,,,,,,,,,,,,,,,,1.612984,,,,,,,,,,,d9be0b54-91eb-48a6-8091-34aad5e9bde4,2336,,,"[55.5, 52.2]",2275157,80,,,,-0.8054758,,Head,,,"[67.7, 39.5]",,High Pass,,17.610508,,,Fara Williams,10251.0,,,,,,Recovery,2,Regular Play,Kristine Leine,31628.0,Right Center Back,169,Reading WFC,974,"['4b328e4e-a3f5-4cca-a649-e405514c5620', 'eaba8f65-ffec-4ce9-a8e3-7b04908ddef5']",56,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:56.786,Pass,
,,,,,,,,,,,,,,,,,1.638929,,,,,,,,,,,4f8e89e2-fe4b-425a-8b1e-6550b7319ee8,2338,,,"[67.7, 39.5]",2275157,80,,,,-2.450088,,Head,,,"[55.5, 29.4]",,High Pass,,15.838244,,,Rachel Rowe,19780.0,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,169,Reading WFC,974,['6fe70291-2347-4364-949b-20d9bc076a0b'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:58.489,Pass,
,,,,,,,,,,,,,,,,,2.796381,,,,,,,,,,,4469cf4f-bc0b-444b-9d71-364b73426cd5,2346,,,"[75.1, 38.8]",2275157,81,,,,1.4971592,,Right Foot,,,"[76.0, 51.0]",,Ground Pass,,12.233151,,,Jade Moore,10190.0,,,,,,,2,Regular Play,Rakel Hönnudóttir,13834.0,Center Forward,169,Reading WFC,974,['9ad9ba11-55fc-4c63-b4d2-e4121df12891'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:06.002,Pass,
,,,,,,,,,,,,,,,,,2.119382,,,,,,,,,,,506c3d61-e8b4-43ee-9125-47b4cd68e70c,2349,,,"[77.3, 54.1]",2275157,81,,,,0.3412753,,Right Foot,,,"[106.3, 64.4]",,Ground Pass,,30.774828,,,Amalie Vevle Eikeland,26570.0,,,,,,,2,Regular Play,Jade Moore,10190.0,Right Defensive Midfield,169,Reading WFC,974,['a7fddce2-d5af-47ef-b95d-644df81ff5c2'],8,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:08.935,Pass,
,,,,,,,,,,,,,,,,,0.951358,,,,,,,,,,,a7fbc96f-c81c-41f9-8dc0-ffd670755f56,2357,,,"[2.1, 12.3]",2275157,81,,,,-0.9723774,,Left Foot,,,"[9.6, 1.3]",,Low Pass,,13.313527,Out,,,,,,,,,,2,Regular Play,Martha Harris,32618.0,Left Back,169,Reading WFC,974,['55dbc6ff-8429-4ca0-b659-b6b7e3e3c5f4'],14,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:14.374,Pass,True
,,,,,,,,,,,,,,,,,1.098867,,,,,,,,,,,c642dd68-5703-4fe0-b731-0c8b8de81540,2358,,,"[96.6, 80.0]",2275157,81,,,,-0.5273909,,,,,"[105.7, 74.7]",,Low Pass,,10.530907,,,Amalie Vevle Eikeland,26570.0,,,,,,Throw-in,2,From Throw In,Angharad James,15577.0,Right Back,170,Reading WFC,974,['b4721647-a216-4eed-9724-9a22a6c38da2'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:30.897,Pass,
,,,,,,,,,,,,,,,,,0.814156,,,,,,,,,,,b310436f-7378-46ef-ba84-464d65ad7da1,2362,,,"[100.7, 74.2]",2275157,81,,,,3.0378003,,Right Foot,,,"[95.9, 74.7]",,Ground Pass,,4.8259716,,,Angharad James,15577.0,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Left Wing,170,Reading WFC,974,"['4a53ab15-33d1-4fb5-8464-21f9abc6f2ae', 'ae6042ad-f9ca-4384-97bb-2fa5e8aac71f']",33,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:33.441,Pass,True
,,,,,,,,,,,,,,,,,0.239297,,,,,,,,,,,36ae562b-0112-44d8-9b49-d3c479e24832,2365,,,"[96.8, 74.4]",2275157,81,,,,-0.9332475,,Right Foot,,,"[98.8, 71.7]",,Low Pass,,3.3600595,Incomplete,,Jade Moore,10190.0,,,,,,,2,From Throw In,Angharad James,15577.0,Right Back,170,Reading WFC,974,"['87685d5b-b685-4cff-a5e0-4873d074a253', 'd27c369f-9f40-4944-b840-dcdf371e9a0a']",34,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:34.327,Pass,
,,,,,,,,,,,,,,,,,2.107058,,,,,,,,,,,5f438622-4f83-4da3-828d-c4dbda38434b,2369,,,"[117.7, 76.7]",2275157,81,,,,-1.5148548,,Right Foot,True,,"[119.8, 39.2]",,High Pass,,37.558754,Out,,,,,,,,,Recovery,2,From Throw In,Jade Moore,10190.0,Right Defensive Midfield,170,Reading WFC,974,['90fc7538-6af1-44d1-8ba8-5b096e7366a6'],39,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:39.180,Pass,True
,,,,,,,,,,,,,,,,,3.455024,,,,,,,,,,,122f2923-7c14-48b5-9236-e2baf83583a6,2370,,,"[7.0, 44.1]",2275157,82,,,,0.5320109,,Right Foot,,,"[52.7, 71.0]",,High Pass,,53.029236,,,Jessica Sigsworth,31535.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,171,Manchester United,1475,['c5f34ad9-f31f-4ea8-ba42-3838126db14b'],6,,,,,,,,,,,,,,,,,Manchester United,1475,00:37:06.070,Pass,
,,,,,,,,,,,,,,,,,0.073357,,,,,,,,,,,bd862a9b-90a1-4cd1-a1c4-5ab86b2d2684,2372,,,"[53.5, 71.3]",2275157,82,,,,-0.41734868,,Head,,,"[64.1, 66.6]",,Low Pass,,11.595258,Incomplete,,Jackie Groenen,10654.0,,,,,,,2,From Goal Kick,Jessica Sigsworth,31535.0,Right Wing,171,Manchester United,1475,"['0ea29f6d-432d-408c-bba1-5a74dd2d0d2e', 'e36a7e66-24e1-4894-b465-73f1d3f63a6a']",9,,,,,,,,,,,,,,,,,Manchester United,1475,00:37:09.525,Pass,
,,,,,,,,,,,,,,,,,1.061114,,,,,,,,,,,55abfd69-230a-4b0a-878b-f99a96699f1d,2375,,,"[55.7, 13.3]",2275157,82,,,,-0.8164441,,Right Foot,,,"[63.5, 5.0]",,Ground Pass,,11.389908,,,Rachel Rowe,19780.0,,,,,,Recovery,2,Regular Play,Sophie Howard,15720.0,Left Center Back,172,Reading WFC,974,['091b501d-9e1b-48ad-ad57-90d56438b9da'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:11.501,Pass,
,,,,,,,,,,,,,,,,,1.516319,,,,,,,,,,,284c7853-075a-4514-9019-98da2cbf4ae1,2379,,,"[67.7, 12.8]",2275157,82,,,,0.91846544,,Right Foot,,,"[73.2, 20.0]",,Ground Pass,,9.060353,Incomplete,,Remi Allen,18149.0,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Left Back,172,Reading WFC,974,"['5beebe00-e50e-4888-b4f6-254fff47b9bf', 'e07ca717-4838-4efa-ab26-06050c704773']",14,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:14.784,Pass,
,,,,,,,,,,,,,,,,,0.092913,,,,,,,,,,,e07ca717-4838-4efa-ab26-06050c704773,2381,,,"[46.9, 60.1]",2275157,82,,,,-0.5349551,,Right Foot,,,"[49.6, 58.5]",,Low Pass,,3.138471,Incomplete,,Lauren James,31531.0,,,,,,Recovery,2,Regular Play,Katie Zelem,31540.0,Left Center Midfield,172,Reading WFC,974,"['284c7853-075a-4514-9019-98da2cbf4ae1', '51e3f17f-5e5b-4879-8abd-26699db37de4', 'b90d18ba-d20e-4e2d-90ea-4991071ff1a1']",16,,,,,,,,,,,,,,,,,Manchester United,1475,00:37:16.301,Pass,
,,,,,,,,,,,,,,,,,2.296018,,,,,,,,,,,7fa84014-6293-4530-be48-3981298130ff,2384,,,"[42.4, 54.7]",2275157,82,,,,-2.9299657,,Left Foot,,,"[16.8, 49.2]",,Ground Pass,,26.184156,,,Grace Moloney,15719.0,,,,,,Recovery,2,Regular Play,Kristine Leine,31628.0,Right Center Back,172,Reading WFC,974,['e47d4ffe-1729-49ac-956d-f23bf3e4894b'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:21.063,Pass,
,,,,,,,,,,,,,,,,,2.125125,,,,,,,,,,,978f4188-0200-43fa-bad5-40cdf7847221,2387,,,"[22.4, 45.0]",2275157,82,,,,-1.1588585,,Right Foot,,,"[32.1, 22.8]",,Ground Pass,,24.226639,,,Sophie Howard,15720.0,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,172,Reading WFC,974,['67f92c24-2a84-4f21-acb6-3fddd3c645f4'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:24.249,Pass,
,,,,,,,,,,,,,,,,,1.950524,,,,,,,,,,,4d1164ab-9cc7-41b9-8945-451e4443577f,2390,,,"[41.6, 21.1]",2275157,82,,,,-0.6890788,,Right Foot,,,"[64.3, 2.4]",,Low Pass,,29.410542,,,Rachel Rowe,19780.0,,,,,,,2,Regular Play,Sophie Howard,15720.0,Left Center Back,172,Reading WFC,974,['3e358d23-b518-4e3c-99b1-c53bf059f76a'],29,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:29.193,Pass,
,,,,,,,,,,,,,,,,,1.549947,,,,,,,,,,,e0b115d6-dcb4-45ef-86c1-3ad5c4322486,2393,,,"[63.2, 3.0]",2275157,82,,,,0.0,,Right Foot,,,"[78.5, 3.0]",,Ground Pass,,15.3,Incomplete,,Millie Laura Farrow,24747.0,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Left Back,172,Reading WFC,974,"['1845492c-ff4c-40f0-9982-4ed0a38d98a2', '42d1ef7b-40ff-4720-a8c1-ee66f72f2eab']",32,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:32.323,Pass,
,,,,,,,,,,,,,,,,,6.952001,,,,,,,,,,,0eab013a-85fb-42e9-aa00-e335684b4d08,2398,,,"[50.2, 10.5]",2275157,82,,,,-0.031508192,,Right Foot,,,"[120.0, 8.3]",,High Pass,,69.83466,Out,,,,,,,,,,2,Regular Play,Sophie Howard,15720.0,Left Center Back,172,Reading WFC,974,,40,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:40.916,Pass,
,,,,,,,,,,,,,,,,,3.091623,,,,,,,,,,,e0f45c56-cc2f-4c06-80a0-5bf4422b4f66,2399,,,"[7.0, 44.1]",2275157,83,,,,-0.22738656,,Right Foot,,,"[56.7, 32.6]",,High Pass,,51.013134,Incomplete,,Lauren James,31531.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,173,Manchester United,1475,"['2bd48ceb-4a4c-4844-a96f-aa54fe1941aa', '94330350-f32e-437e-a2b1-4dcc8e01cf2a']",23,,,,,,,,,,,,,,,,,Manchester United,1475,00:38:23.654,Pass,
,,,,,,,,,,,,,,,,,1.725215,,,,,,,,,,,d270e284-3d97-438a-9df3-96b057c124fb,2402,,,"[63.4, 54.7]",2275157,83,,,,-1.3701434,,Head,,,"[64.6, 48.8]",,High Pass,,6.0207973,,,Fara Williams,10251.0,,,,,,Recovery,2,From Goal Kick,Jade Moore,10190.0,Right Defensive Midfield,173,Manchester United,1475,['630a7205-1c7c-470b-bf83-c92e080c7dfe'],28,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:28.700,Pass,
,,,,,,,,,,,,,,,,,0.906073,,,,,,,,,,,af54caa3-de61-44e7-9dd8-f52b1250a8ad,2404,,,"[65.2, 48.8]",2275157,83,,,True,1.0578613,,,,,"[70.1, 57.5]",,High Pass,,9.984989,Incomplete,,Rakel Hönnudóttir,13834.0,,,,,,,2,From Goal Kick,Fara Williams,10251.0,Center Attacking Midfield,173,Manchester United,1475,"['0d9b72da-d82f-4a5e-93a9-fcfcb8f78806', 'a52b300d-1e6e-4544-abed-3f31a3cb36f7', 'd91f3146-674d-4488-b4f8-6d642142a468']",30,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:30.506,Pass,True
,,,,,,,,,,,,,,,,,1.737927,,,,,,,,,,,412ae6cb-2b0c-4871-9621-f1141b364034,2416,,,"[48.3, 0.1]",2275157,83,,,,0.034321282,,,,,"[71.6, 0.9]",,High Pass,,23.31373,Out,,Jackie Groenen,10654.0,,,,,,Throw-in,2,From Throw In,Martha Harris,32618.0,Left Back,174,Manchester United,1475,['eb497dc1-f100-465d-b5f0-8ccd65c1eaca'],51,,,,,,,,,,,,,,,,,Manchester United,1475,00:38:51.896,Pass,
,,,,,,,,,,,,,,,,,2.061767,,,,,,,,,,,fb37c216-d2d8-4216-bc27-404ae52c6307,2418,,,"[43.8, 80.0]",2275157,84,,,,-2.6188035,,,,,"[20.2, 66.4]",,Low Pass,,27.238209,,,Kristine Leine,31628.0,,,,,,Throw-in,2,From Throw In,Remi Allen,18149.0,Left Defensive Midfield,175,Reading WFC,974,['92700876-a1a9-45a7-a1b2-106e7f784ca0'],2,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:02.674,Pass,
,,,,,,,,,,,,,,,,,1.840914,,,,,,,,,,,9ea2465c-fbd4-4655-811d-af6608f085f1,2421,,,"[22.3, 61.3]",2275157,84,,,,-1.4152015,,Left Foot,,,"[26.3, 35.8]",,Ground Pass,,25.81182,,,Sophie Howard,15720.0,,,,,,,2,From Throw In,Kristine Leine,31628.0,Right Center Back,175,Reading WFC,974,['39ed9d3b-19a1-402e-ab62-c4d52a6561af'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:05.975,Pass,
,,,,,,,,,,,,,,,,,2.149303,,,,,,,,,,,5bcbf212-c927-4ef3-aa16-ff55f23b8cfe,2425,,,"[35.5, 48.8]",2275157,84,,,,0.20585436,,Right Foot,,,"[87.7, 59.7]",,High Pass,,53.325886,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,,2,From Throw In,Sophie Howard,15720.0,Left Center Back,175,Reading WFC,974,"['0f3881e0-9943-4139-ad55-73921a26bd8f', '102a111a-34fb-43e2-860a-5da7eff5d202']",11,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:11.083,Pass,
,,,,,,,,,,,,,,,,,1.621579,,,,,,,,,,,102a111a-34fb-43e2-860a-5da7eff5d202,2427,,,"[32.4, 20.4]",2275157,84,,,,0.13335025,,Left Foot,,,"[48.8, 22.6]",,Low Pass,,16.546904,,,Katie Zelem,31540.0,,,,,,Recovery,2,From Throw In,Martha Harris,32618.0,Left Back,175,Reading WFC,974,"['5bcbf212-c927-4ef3-aa16-ff55f23b8cfe', '7942770e-5688-40a7-8b22-f5d0b7e497d8']",13,,,,,,,,,,,,,,,,,Manchester United,1475,00:39:13.232,Pass,
,,,,,,,,,,,,,,,,,1.465085,,,,,,,,,,,637c533f-ce69-49ea-b304-c13a976f2ef0,2434,,,"[71.2, 68.5]",2275157,84,,,,0.23874433,,Right Foot,,,"[90.1, 73.1]",,Ground Pass,,19.451735,,,Amalie Vevle Eikeland,26570.0,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Defensive Midfield,175,Reading WFC,974,['2de15de9-3714-4254-be26-7a10875f0dac'],18,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:18.265,Pass,
,,,,,,,,,,,,,,,,,1.200296,,,,,,,,,,,e177fde3-926b-4261-8b50-5005cfb45577,2438,,,"[94.9, 74.4]",2275157,84,,,,-1.1712809,,Right Foot,,,"[96.8, 69.9]",,High Pass,,4.88467,,,Jade Moore,10190.0,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Left Wing,175,Reading WFC,974,['2ef4b004-47d6-46a7-a126-722b2effa262'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:21.555,Pass,
,,,,,,,,,,,,,,,,,0.946279,,,,,,,,,,,4db50685-b14d-4eb7-9825-354734800d37,2442,,,"[103.7, 71.1]",2275157,84,,,,0.119428925,,Right Foot,,,"[111.2, 72.0]",,Ground Pass,,7.553807,,,Fara Williams,10251.0,,,,,,,2,From Throw In,Jade Moore,10190.0,Right Defensive Midfield,175,Reading WFC,974,['ea14f1d9-26e4-488a-8449-b5eb52f553b6'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:23.157,Pass,
,,,,,,,,,,,,,,,,,1.978376,,,,,,,,,,,8965707d-33fa-43be-8ff5-c6cff19c183a,2449,,,"[105.1, 68.1]",2275157,84,,,,-1.3679123,,Left Foot,,,"[108.7, 50.6]",,Low Pass,,17.86645,Incomplete,,Remi Allen,18149.0,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,175,Reading WFC,974,"['33edfd6b-f5f9-4488-96c7-a4a0a3dcc641', '3686e6db-b3de-49ae-9109-3cfb14ff8577']",26,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:26.877,Pass,
,,,,,,,,,,,,,,,,,1.58784,,,,,,,,,,,ed29c071-27af-4cb0-beab-c5f9be6369b1,2452,,,"[97.4, 80.0]",2275157,84,,,,-0.62253433,,,,,"[109.8, 71.1]",,Low Pass,,15.263355,,,Amalie Vevle Eikeland,26570.0,,,,,,Throw-in,2,From Throw In,Angharad James,15577.0,Right Back,176,Reading WFC,974,['fac7201f-86a1-4d01-aefe-70bb64668d8d'],45,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:45.510,Pass,
,,,,,,,,,,,,,,,,,1.687757,,,,,,,,,,,89079284-b432-4752-a6a9-ae7bb92efb73,2460,,,"[12.8, 4.0]",2275157,84,,,,0.9726277,,Left Foot,,,"[29.7, 28.8]",,Low Pass,,30.010832,,,Jackie Groenen,10654.0,,,,,,,2,From Counter,Katie Zelem,31540.0,Left Center Midfield,177,Manchester United,1475,"['6f279e04-d508-4d77-88d1-ab2f5f92d375', 'a4d001d6-84b2-4b0f-ae15-3343ee10b301']",49,,,,,,,,,,,,,,,,,Manchester United,1475,00:39:49.180,Pass,True
,,,,,,,,,,,,,,,,,4.597973,,,,,,,,,,,a1969d01-e604-4525-8af3-703d2c5c2411,2463,,,"[31.3, 30.9]",2275157,84,,,,0.064556636,cc4a543b-65d9-4613-a92c-0badb7a9e2a7,Right Foot,,,"[80.8, 34.1]",True,Ground Pass,,49.603325,,,Jessica Sigsworth,31535.0,,,,Through Ball,True,,2,From Counter,Jackie Groenen,10654.0,Center Attacking Midfield,177,Manchester United,1475,['edf7cd78-08e3-4143-9b8f-1171e2f2ae04'],52,,,,,,,,,,,,,,,,,Manchester United,1475,00:39:52.056,Pass,
,,,,,,,,,,,,,,,,,0.884486,,,,,,,,,,,84581ac6-15e8-42ee-ba3e-af554cc0e7b5,2469,,,"[60.0, 40.0]",2275157,86,,,,-1.0303768,,Right Foot,,,"[61.5, 37.5]",,Ground Pass,,2.9154758,,,Fara Williams,10251.0,,,,,,Kick Off,2,From Kick Off,Jade Moore,10190.0,Right Defensive Midfield,178,Reading WFC,974,['dfc3d328-bb38-4d06-ae2b-ab7e2133b73a'],8,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:08.147,Pass,
,,,,,,,,,,,,,,,,,1.393704,,,,,,,,,,,805bf4cc-f5ea-49da-b1fa-fe0297faef71,2473,,,"[63.8, 39.9]",2275157,86,,,,1.1175922,,Left Foot,,,"[71.3, 55.3]",,Ground Pass,,17.129215,,,Rakel Hönnudóttir,13834.0,,,,,,,2,From Kick Off,Fara Williams,10251.0,Center Attacking Midfield,178,Reading WFC,974,"['48718cb6-593b-4949-9c03-44893481a4f2', 'f8aa1f37-15f8-4c0b-98d8-14b8bbbfa984']",9,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:09.811,Pass,True
,,,,,,,,,,,,,,,,,2.779921,,,,,,,,,,,0b184fba-77e9-4fb7-9248-79fe6d08464a,2476,,,"[74.3, 55.5]",2275157,86,,,,0.36916664,,Right Foot,,,"[107.9, 68.5]",,High Pass,,36.02721,,,Amalie Vevle Eikeland,26570.0,,,,,,,2,From Kick Off,Rakel Hönnudóttir,13834.0,Center Forward,178,Reading WFC,974,['fd425a7f-d0f7-4fb4-a78f-3077aacbf4cd'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:12.461,Pass,
,,,,,,,,,,,,,,,,,1.070324,,,,,,,,,,,a89e0874-6057-47ad-89d1-858cf8da5bae,2486,,,"[86.8, 80.0]",2275157,86,,,,-1.5707964,,,,,"[86.8, 67.0]",,Low Pass,,13.0,,,Jade Moore,10190.0,,,,,,Throw-in,2,From Throw In,Angharad James,15577.0,Right Back,179,Reading WFC,974,['16be7316-4bbe-4746-aa30-33683482ea46'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:23.558,Pass,
,,,,,,,,,,,,,,,,,0.185811,,,,,,,,,,,92b8cb98-9f25-4a4b-8602-ec45d75bdaf0,2490,,,"[95.2, 75.8]",2275157,86,,,,-0.10673567,,Right Foot,,,"[98.0, 75.5]",,Ground Pass,,2.8160255,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,,2,From Throw In,Jade Moore,10190.0,Right Defensive Midfield,179,Reading WFC,974,"['6c645c65-30f0-4d6f-8b58-8dafa15be4ff', 'd0290776-59f9-418c-9826-df221efa84c8']",32,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:32.068,Pass,
