50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.499763,,,,,,,,,,b0630085-ca21-4c8a-8a8b-5d104c57140c,17,,"[16.5, 38.0]",3775604,0,,,,,-0.93521065,,Right Foot,,,,"[25.5, 25.8]",,Ground Pass,,15.160475,,,Abby Dahlkemper,5081.0,,,,,,1,From Kick Off,Ellie Roebuck,4637.0,Goalkeeper,2,Manchester City WFC,746,['51302c88-0910-4476-b899-b7ac27c93578'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.768,Pass,
,,,,,,,,,,,,,,,,,4.059756,,,,,,,,,,da5e32ba-e2e3-4f02-b92d-016c4f1a97ac,21,,"[34.9, 25.4]",3775604,0,,,,,-0.25952896,,Right Foot,,,,"[92.9, 10.0]",,High Pass,,60.009666,,,Janine Elizabeth Beckie,4992.0,,,,,,1,From Kick Off,Abby Dahlkemper,5081.0,Left Center Back,2,Manchester City WFC,746,"['edea850e-0b14-48e1-aec0-f5430b38e4f6', 'f83fce60-02f2-4113-8de2-b3c49042089d']",15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:15.485,Pass,True
,,,,,,,,,,,,,,,,,1.373528,,,,,,,,,,baaa114c-23ba-4911-9489-8ba76f311956,30,,"[103.4, 6.6]",3775604,0,,,,,-3.081881,,Right Foot,,,,"[85.0, 5.5]",,Ground Pass,,18.432852,,,Esme Beth Morgan,4649.0,,,,,,1,From Kick Off,Janine Elizabeth Beckie,4992.0,Left Wing,2,Manchester City WFC,746,"['84c6abb1-6e63-412a-8f8d-6c80ea52324b', 'c54f0944-4600-43de-b52f-af4b2ac0a06e']",23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:23.490,Pass,True
,,,,,,,,,,,,,,,,,2.515077,,,,,,,,,,a2b29d96-ea42-431f-92f4-abc700d40ec7,34,,"[76.6, 7.0]",3775604,0,,,,,2.180737,,Right Foot,,,,"[52.7, 41.2]",,Ground Pass,,41.723495,,,Aoife Mannion,19503.0,,,,,,1,From Kick Off,Esme Beth Morgan,4649.0,Left Back,2,Manchester City WFC,746,"['5f522086-eabd-4e58-aecd-77135f3fe345', 'd8be6285-8607-47f0-b028-8b6ef27639da']",27,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:27.405,Pass,True
,,,,,,,,,,,,,,,,,1.55515,,,,,,,,,,ddecbe19-210e-4165-8a68-aa9aa9848fc3,37,,"[62.5, 48.3]",3775604,0,,,,,1.7175176,,Left Foot,,,,"[59.5, 68.6]",,Ground Pass,,20.520477,,,Georgia Stanway,4643.0,,,,,,1,From Kick Off,Aoife Mannion,19503.0,Right Center Back,2,Manchester City WFC,746,['bbf1aa0d-8065-4de2-b569-c370f8b222f6'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:32.957,Pass,
,,,,,,,,,,,,,,,,,1.568435,,,,,,,,,,2fb76fc7-2343-40c2-9fad-76297fca0e5f,42,,"[54.0, 18.5]",3775604,0,,,,,0.97018176,,Right Foot,,,,"[62.7, 31.2]",,Ground Pass,,15.394155,,,Rachel Williams,31563.0,,,,,Recovery,1,Regular Play,Rianna Dean,31702.0,Left Wing,3,Tottenham Hotspur Women,749,"['a02687b2-8ab9-42ab-a76a-0a79ddacc926', 'a2672cf4-52f5-48bb-b040-ab38daf838d8']",37,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:37.295,Pass,True
,,,,,,,,,,,,,,,,,1.514219,,,,,,,,,,014f3304-b66e-420d-82a1-722f8dba792d,44,,"[62.7, 31.2]",3775604,0,,,,,2.9869921,,Left Foot,,,,"[55.0, 32.4]",,Ground Pass,,7.7929454,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Rachel Williams,31563.0,Center Forward,3,Tottenham Hotspur Women,749,['685bf53c-c51e-4f11-99dd-751090640b7a'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:38.863,Pass,
,,,,,,,,,,,,,,,,,0.760997,,,,,,,,,,147acac2-724a-4bd5-a926-2de39fdd040a,47,,"[54.8, 32.7]",3775604,0,,,,,0.32932615,,Right Foot,,,,"[62.7, 35.4]",,Ground Pass,,8.348653,,,Rachel Williams,31563.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Midfield,3,Tottenham Hotspur Women,749,"['07d60e10-07dd-4743-ad52-988191cccbb9', 'c26df128-6480-4f7f-a18e-e59d1fd0e687']",40,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:40.378,Pass,True
,,,,,,,,,,,,,,,,,1.136092,,,,,,,,,,d7242bdc-f213-4266-bac7-f53a6da6cef9,55,,"[52.7, 56.9]",3775604,0,,,,,3.0735161,,Right Foot,,,,"[35.1, 58.1]",,Ground Pass,,17.640862,,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,4,Manchester City WFC,746,['03e481ad-1336-4554-8bf3-2c93ede9d14c'],43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:43.542,Pass,
,,,,,,,,,,,,,,,,,1.277761,,,,,,,,,,f722a37c-28d2-456f-afc2-443c80cde09a,58,,"[34.3, 57.5]",3775604,0,,,,,-1.7719598,,Right Foot,,,,"[29.1, 32.0]",,Ground Pass,,26.024796,,,Abby Dahlkemper,5081.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,4,Manchester City WFC,746,['e86e4ca3-616e-422c-a5d3-2a238f0d4ac1'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:46.345,Pass,
,,,,,,,,,,,,,,,,,1.145152,,,,,,,,,,53035a80-5a5f-4f1e-b375-823d0c234ca9,61,,"[29.8, 32.3]",3775604,0,,,,,-0.38831872,,Right Foot,,,,"[43.0, 26.9]",,Ground Pass,,14.261837,,,Caroline Weir,10188.0,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Left Center Back,4,Manchester City WFC,746,['aec2d71c-8603-4773-8edb-008bb1bf40c1'],48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:48.674,Pass,
,,,,,,,,,,,,,,,,,0.940662,,,,,,,,,,58799c7c-6d9c-4bae-8803-dc62ec6556e0,65,,"[39.8, 29.0]",3775604,0,,,,,-1.9756881,,Left Foot,,,,"[34.7, 17.1]",,Ground Pass,,12.946815,,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,4,Manchester City WFC,746,"['282dd07a-6656-4447-8ac0-9a14e440f31d', '712ac586-35d6-4f14-8a98-903d630bfa70']",50,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:50.717,Pass,True
,,,,,,,,,,,,,,,,,1.671415,,,,,,,,,,547bdf59-c57b-43c5-adfa-1709b881bba2,68,,"[45.6, 29.0]",3775604,0,,,,,1.9951892,,Left Foot,,,,"[33.4, 56.0]",,Ground Pass,,29.628365,,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Back,4,Manchester City WFC,746,['d1de8588-d698-41c5-a421-41cd3d13912b'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:58.531,Pass,
,,,,,,,,,,,,,,,,,1.327462,,,,,,,,,,153fd34f-c5be-45f7-8b5b-7daf22c0b276,71,,"[52.0, 59.2]",3775604,1,,,,,1.2532474,,Right Foot,,,,"[56.7, 73.5]",,Ground Pass,,15.052574,,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,4,Manchester City WFC,746,['8979f38d-6c52-4dec-9573-e9e499452680'],7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:07.294,Pass,
,,,,,,,,,,,,,,,,,2.291671,,,,,,,,,,b82f9f88-4ddd-4914-9180-caee9ead2c43,74,,"[56.7, 73.7]",3775604,1,,,,,-2.3057323,,Right Foot,,,,"[47.3, 63.3]",,Ground Pass,,14.018559,,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,4,Manchester City WFC,746,['d38b54df-a54b-434e-88ab-63b6a97dca6e'],8,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:08.663,Pass,
,,,,,,,,,,,,,,,,,0.849606,,,,,,,,,,424bb30b-ed4b-444b-9c39-6dae4451fea8,77,,"[42.6, 53.9]",3775604,1,,,,,-0.7531513,,Right Foot,,,,"[52.2, 44.9]",,Ground Pass,,13.159027,,,Keira Walsh,4658.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,4,Manchester City WFC,746,['4892f566-86d0-43f3-8a14-e9ef2bdd5378'],14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:14.490,Pass,
,,,,,,,,,,,,,,,,,1.377034,,,,,,,,,,d4960895-3e20-49d6-9330-6eca0d9877fe,80,,"[52.2, 44.9]",3775604,1,,,,,-3.1055257,,Right Foot,,,,"[32.8, 44.2]",,Ground Pass,,19.412624,,,Abby Dahlkemper,5081.0,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,4,Manchester City WFC,746,['39ecde23-8f3d-4a76-b32b-1621e7fdf46f'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:15.490,Pass,
,,,,,,,,,,,,,,,,,1.180088,,,,,,,,,,3d4cad89-eaf0-4bd9-9dde-52eab33ed8fd,83,,"[34.5, 44.2]",3775604,1,,,,,1.4617417,,Left Foot,,,,"[36.0, 57.9]",,Ground Pass,,13.781872,,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Left Center Back,4,Manchester City WFC,746,['0a0086a0-48ef-4ccc-8d75-8258306ca3c3'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:17.482,Pass,
,,,,,,,,,,,,,,,,,1.667627,,,,,,,,,,ca90e203-5b1e-4c54-a6a9-1f0af3772d2a,86,,"[57.4, 66.3]",3775604,1,,,,,0.6287963,,Right Foot,,,,"[70.6, 75.9]",,Ground Pass,,16.321764,,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,4,Manchester City WFC,746,['831ed555-0930-4b55-83e3-67498da20cb2'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:23.566,Pass,
,,,,,,,,,,,,,,,,,0.814991,,,,,,,,,,979e0826-de76-4862-8dbc-33d9ff169a32,93,,"[42.4, 21.8]",3775604,1,,,,,-1.5188949,,Right Foot,,,,"[42.8, 14.1]",,Ground Pass,,7.7103825,,,So-Hyun Cho,22798.0,,,,,Recovery,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Midfield,5,Tottenham Hotspur Women,749,['d20be95c-be7c-4b03-a1b9-0f24e8a2f891'],29,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:29.060,Pass,
,,,,,,,,,,,,,,,,,0.794522,,,,,,,,,,c4aaa2bc-38aa-4a5a-8418-f080cc9610cd,97,,"[43.1, 8.7]",3775604,1,,,,,-0.74905056,,Left Foot,,,,"[48.8, 3.4]",,Ground Pass,,7.7833157,,,Rianna Dean,31702.0,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Right Center Midfield,5,Tottenham Hotspur Women,749,"['1a2fb724-9908-4068-8742-dd3d9b3c11d9', 'c387f8d9-be91-4443-959b-e41e74a886af']",30,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:30.983,Pass,True
,,,,,,,,,,,,,,,,,1.474746,,,,,,,,,,e03d0369-4fcb-413f-becc-d1a0a9b73d48,103,,"[56.1, 0.1]",3775604,1,,,,,0.26377988,,,,,,"[69.8, 3.8]",,High Pass,,14.190842,Incomplete,,Rianna Dean,31702.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,6,Tottenham Hotspur Women,749,"['1ca7c0c0-f84b-4369-8ec6-bc03f8ec3116', '42b1c756-cc2a-41b6-9712-0acdf4bbbfba']",51,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:51.165,Pass,
,,,,,,,,,,,,,,,,,1.597036,,,,,,,,,,ac6bf945-9afa-477c-88e4-f8a5d068eece,112,,"[62.7, 26.2]",3775604,1,,,,,0.86670005,,Right Foot,,,,"[68.9, 33.5]",,Ground Pass,,9.577578,,,Lucy Quinn,15564.0,,,,,,1,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Center Midfield,6,Tottenham Hotspur Women,749,"['3fa4c400-b501-4802-8dd1-a3b88a7898f5', '6f5d2bfd-3f20-4b5c-9ce0-f504d76ebf8a']",56,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:56.283,Pass,True
,,,,,,,,,,,,,,,,,1.369681,,,,,,,,,,946851da-2843-4c3a-815c-02b13fb36aa0,116,,"[69.8, 23.7]",3775604,2,,,,,-1.412556,,Right Foot,,,,"[72.8, 4.9]",,Ground Pass,,19.037857,,,Rianna Dean,31702.0,,,,,,1,From Throw In,Lucy Quinn,15564.0,Right Wing,6,Tottenham Hotspur Women,749,['2c6baccd-dd9e-4d0a-aeea-b2fcd210a947'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:00.049,Pass,
,,,,,,,,,,,,,,,,,0.798067,,,,,,,,,,8bf9b8f8-a41a-44f4-b566-88d5d66eb7fa,120,,"[70.2, 5.5]",3775604,2,,,,,1.7942729,,Right Foot,,,,"[68.7, 12.1]",,Ground Pass,,6.7683086,,,So-Hyun Cho,22798.0,,,,,,1,From Throw In,Rianna Dean,31702.0,Left Wing,6,Tottenham Hotspur Women,749,"['7cbc7447-ba69-4103-8384-e68abe5fbcb4', 'b64aa2d5-2560-461c-a6dc-9efd14e1ef6a']",2,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:02.624,Pass,True
,,,,,,,,,,,,,,,,,3.696718,,,,,,,,,,8493307e-59e7-499a-8783-353c99f919b4,122,,"[68.7, 12.3]",3775604,2,,,,,-0.22303097,,Left Foot,,,,"[97.8, 5.7]",,Ground Pass,,29.839067,Incomplete,,Rianna Dean,31702.0,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Right Center Midfield,6,Tottenham Hotspur Women,749,"['8ec62f95-9dac-43c7-ab6f-0faa7841bb3e', 'cd95d2d7-2365-4819-8d13-338e6580e2a1']",3,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:03.422,Pass,
,,,,,,,,,,,,,,,,,1.661624,,,,,,,,,,0a681d5d-57df-4345-b0a7-012606133422,126,,"[19.9, 74.6]",3775604,2,,,,,-2.0641382,,Right Foot,,,,"[9.2, 54.7]",,Ground Pass,,22.594248,,,Ellie Roebuck,4637.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,7,Manchester City WFC,746,['da816c45-8ac1-49f2-b975-f56a603ced57'],8,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:08.162,Pass,
,,,,,,,,,,,,,,,,,1.5934,,,,,,,,,,8b3b9a8a-e83f-46ba-996d-820a59e923fb,129,,"[8.6, 56.6]",3775604,2,,,,,0.89812577,,Right Foot,,,,"[18.0, 68.4]",,Ground Pass,,15.086418,,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,7,Manchester City WFC,746,['3910ffa9-7788-4973-8c91-9c76d2a063c2'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:11.065,Pass,
,,,,,,,,,,,,,,,,,0.883918,,,,,,,,,,9a2412e8-5115-4233-8157-abda629656ad,132,,"[22.1, 69.3]",3775604,2,,,,,0.6032299,,Right Foot,,,,"[31.1, 75.5]",,Ground Pass,,10.928861,,,Georgia Stanway,4643.0,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,7,Manchester City WFC,746,['06180584-cab8-40e2-9849-a5186b8add98'],14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:14.199,Pass,
,,,,,,,,,,,,,,,,,1.69768,,,,,,,,,,7b6a135c-e43c-4986-8d0e-b62531292946,135,,"[31.1, 74.8]",3775604,2,,,,,-1.8029002,,Right Foot,,,,"[25.9, 52.8]",,Ground Pass,,22.606194,,,Esme Beth Morgan,4649.0,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Back,7,Manchester City WFC,746,['d52dc7f6-221a-404d-afcb-5cae6c54ceb5'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:15.872,Pass,
,,,,,,,,,,,,,,,,,1.952165,,,,,,,,,,f943e0fd-a83b-486c-88a9-68073dc889cb,137,,"[25.9, 52.8]",3775604,2,,,,,-1.9696882,,Right Foot,,,,"[15.7, 28.6]",,Ground Pass,,26.261759,,,Abby Dahlkemper,5081.0,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Left Back,7,Manchester City WFC,746,['3e33e886-5edd-470b-b9aa-73cc24c54ba1'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:17.569,Pass,
,,,,,,,,,,,,,,,,,1.261094,,,,,,,,,,446ed10b-81ff-479c-84cd-6a21a557e841,140,,"[27.0, 31.0]",3775604,2,,,,,1.725549,,Right Foot,,,,"[23.1, 56.0]",,Ground Pass,,25.302372,,,Aoife Mannion,19503.0,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Left Center Back,7,Manchester City WFC,746,['a6c3fb45-11fd-4836-a4ff-442fefdfaf63'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:25.495,Pass,
,,,,,,,,,,,,,,,,,3.08256,,,,,,,,,,054a5ab4-31a2-417c-8e1f-7215b296cc1e,143,,"[34.3, 56.9]",3775604,2,,,,,-0.91541123,,Right Foot,,,,"[70.2, 10.2]",,High Pass,,58.90416,,,Janine Elizabeth Beckie,4992.0,,True,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,7,Manchester City WFC,746,['dadc8830-9317-467c-b590-e6f08df95ee7'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:28.399,Pass,
