ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.41424,,,,,,,,,,,,,1055cdc7-371a-4a97-9179-1291330a98f1,1524,,"[32.0, 38.0]",19794,37,,,1.3986055,,,Left Foot,,,"[36.0, 61.0]",,Ground Pass,23.345236,,Deanna Cooper,20061.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,76,Chelsea FCW,971,['19bcc39d-4612-45d9-a8f6-e16c53e6ebbc'],14,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:14.801,Pass,
,,,,,,,,,,,1.011,,,,,,,,,,,,,5d0e9f75-2eec-405b-9477-4ff230f922a2,1527,,"[44.0, 64.0]",19794,37,,,0.82537687,,,Right Foot,,,"[56.0, 77.0]",,Ground Pass,17.691807,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,76,Chelsea FCW,971,['88d07656-0fcd-47de-a6ef-40201ff888f6'],18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:18.368,Pass,
,,,,,,,,,,,1.007669,,,,,,,,,,,,,20bdc087-20df-43ec-8124-2262613f860c,1534,,"[75.0, 79.0]",19794,37,,,-1.012197,,,Right Foot,,,"[80.0, 71.0]",,Ground Pass,9.433981,,Bethany England,15550.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,76,Chelsea FCW,971,['beabe374-931c-4917-bac6-6d350b8fd2fb'],24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:24.233,Pass,
,,,,,,,,,,,1.501935,,,,,,,,,,,,,06ca4d94-53cb-403a-809e-221b021f11ce,1538,,"[80.0, 70.0]",19794,37,,,2.1910458,,,Right Foot,,,"[75.0, 77.0]",,Ground Pass,8.602325,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,Bethany England,15550.0,Left Center Forward,76,Chelsea FCW,971,['c5efdfc1-8b6c-4d50-ab0c-fbb6cbaf491a'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:26.742,Pass,
,,,,,,,,,,,0.970028,,,,,,,,,,,,,9b25ac30-ec93-47a9-8fb0-209a0a01d5ba,1541,,"[75.0, 78.0]",19794,37,,,-2.3561945,,,Right Foot,,,"[67.0, 70.0]",,Ground Pass,11.313708,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Midfield,76,Chelsea FCW,971,['448c7f2e-c217-490d-b443-8cf83e33de4b'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:29.987,Pass,
,,,,,,,,,,,1.3253,,,,,,,,,,,,,def7ee3f-602d-44b0-a7d3-c36e43507b35,1544,,"[67.0, 70.0]",19794,37,,,0.98279375,,,Left Foot,,,"[71.0, 76.0]",,Ground Pass,7.2111025,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,76,Chelsea FCW,971,['1ac1ab9c-17f7-48ba-929f-fa59c9029ac9'],30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:30.997,Pass,
,,,,,,,,,,,2.917352,,,,,,,,,,,,,dc2b0b6b-3011-4130-a89f-0349da376c9d,1547,,"[69.0, 74.0]",19794,37,,,-2.2367656,,,Right Foot,,,"[47.0, 46.0]",,Ground Pass,35.608986,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Midfield,76,Chelsea FCW,971,['5c743102-5d1c-4dec-8357-9847b7297ee0'],32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:32.948,Pass,
,,,,,,,,,,,1.442882,,,,,,,,,,,,,226a495e-17ac-44bd-b1ff-e911f1a76585,1550,,"[47.0, 38.0]",19794,37,,,-1.442473,,,Left Foot,,,"[51.0, 7.0]",,Ground Pass,31.257,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,76,Chelsea FCW,971,['4e48de6b-1606-49b8-9a34-80f7fc474501'],38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:38.011,Pass,
,,,,,,,,,,,0.6503,,,,,,,,,,,,,3a1982ff-8bc8-46e6-904a-e522269cb644,1554,,"[50.0, 13.0]",19794,37,,,1.2924967,,,Left Foot,,,"[54.0, 27.0]",,Ground Pass,14.56022,,Sophie Louise Ingle,15549.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,76,Chelsea FCW,971,['2eaf17ca-8c57-4247-a5ac-122864e62f00'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:40.707,Pass,
,,,,,,,,,,,1.2005,,,,,,,,,,,,,6e98ebed-37aa-4b2f-be20-b55fba568834,1558,,"[54.0, 25.0]",19794,37,,,-1.9614034,,,Right Foot,,,"[47.0, 8.0]",,Ground Pass,18.384777,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,76,Chelsea FCW,971,['8898eaed-550a-4374-943a-42c3e3a59392'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:42.095,Pass,
,,,,,,,,,,,1.688,,,,,,,,,,,,,b6b086cf-a628-4479-a051-e6fb6aabddd6,1562,,"[47.0, 12.0]",19794,37,,,0.81569195,,,Right Foot,,,"[63.0, 29.0]",,Ground Pass,23.345236,,Bethany England,15550.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,76,Chelsea FCW,971,['90a5b865-ca79-4e0a-8c8d-a60ecc520432'],44,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:44.704,Pass,
,,,,,,,,,,,1.666,,,,,,,,,,,,,dd64e8a4-dc55-4d42-bc1a-843278d30a96,1566,,"[64.0, 28.0]",19794,37,,,2.9147937,,,Left Foot,,,"[51.0, 31.0]",,Ground Pass,13.341664,,Sophie Louise Ingle,15549.0,,,,,,1,From Throw In,Bethany England,15550.0,Left Center Forward,76,Chelsea FCW,971,['d1de6451-f85d-446b-b438-8cf7c39a0aa9'],46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:46.515,Pass,
,,,,,,,,,,,1.976048,,,,,,,,,,,,,1c655fa0-5211-4c8e-9d80-5d86524d0b7f,1569,,"[68.0, 37.0]",19794,37,,,-0.97538644,,,Right Foot,,,"[89.0, 6.0]",,High Pass,37.44329,,Ramona Bachmann,4659.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,76,Chelsea FCW,971,['98bb7e31-6ba9-4a32-ba52-27aa98f58451'],51,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:51.241,Pass,
,,,,,,,,,,,1.7392,,,,,,,,,,,,,962a843f-d592-4d3a-a751-2bc273df4951,1572,,"[100.0, 28.0]",19794,37,,,2.485897,,,Right Foot,,,"[87.0, 38.0]",,Ground Pass,16.40122,,Sophie Louise Ingle,15549.0,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Left Center Midfield,76,Chelsea FCW,971,['9f84c56e-d073-41a7-8b77-df4dd273167d'],58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:58.497,Pass,
,,,,,,,,,,,1.72014,,,,,,,,,,,,,45be712c-4332-43d5-8439-4f9fe8871678,1575,,"[85.0, 40.0]",19794,38,,,1.541393,,,Right Foot,,,"[86.0, 74.0]",,Ground Pass,34.0147,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,76,Chelsea FCW,971,['a533c415-2036-4988-b49a-8af02464af1b'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:01.502,Pass,
,,,,,,,,,,,1.411743,,,,,,,,,,,,,303a4690-8f25-4830-8fe2-f758194fbbd6,1578,,"[86.0, 76.0]",19794,38,,,0.08314123,,,Right Foot,,,"[98.0, 77.0]",,Ground Pass,12.0415945,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,76,Chelsea FCW,971,['7a54b7df-b9ba-4193-a5b2-97540fa957e8'],3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:03.302,Pass,
,,,,,,,,,,,1.086185,,,,,,,,,,,,,22f94e84-8be4-4572-a613-e67ed25811fc,1586,,"[95.0, 74.0]",19794,38,,,-2.6779451,,,Right Foot,,,"[85.0, 69.0]",,Ground Pass,11.18034,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,76,Chelsea FCW,971,['a793cf84-f76d-4b4a-b6c6-369632cc0898'],11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:11.566,Pass,
,,,,,,,,,,,1.616498,,,,,,,,,,,,,3883465b-3d2b-4782-b96c-01019b9e3623,1589,,"[86.0, 69.0]",19794,38,,,-1.9693187,,,Right Foot,,,"[78.0, 50.0]",,Ground Pass,20.615528,,Sophie Louise Ingle,15549.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,76,Chelsea FCW,971,['2960ccab-4c66-4816-be17-c86e62d661ec'],13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:13.881,Pass,
,,,,,,,,,,,1.686609,,,,,,,,,,,,,db8d2153-6fc1-4a81-a547-d27491d4ceab,1592,,"[78.0, 42.0]",19794,38,,,-1.2068174,,,Right Foot,,,"[86.0, 21.0]",,Ground Pass,22.472204,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,76,Chelsea FCW,971,['0c9e8b56-ee6f-4c55-b091-770d416f033d'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:16.373,Pass,
,,,,,,,,,,,0.7375,,,,,,,,,,,,,ba8e24d8-dbcb-4332-a2e9-262853fb9258,1595,,"[86.0, 21.0]",19794,38,,,1.5707964,,,Left Foot,,,"[86.0, 31.0]",,Ground Pass,10.0,,Ramona Bachmann,4659.0,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,76,Chelsea FCW,971,['182c974d-cadc-4bc9-ad8a-ffb80a9e8032'],18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:18.651,Pass,
,,,,,,,,,,,1.1297,,,,,,,,,,,,,3da25165-8d41-426d-b1d4-07ed00e3abe8,1598,,"[80.0, 29.0]",19794,38,,,2.634494,,,Right Foot,,,"[71.0, 34.0]",,Ground Pass,10.29563,,Sophie Louise Ingle,15549.0,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Left Center Midfield,76,Chelsea FCW,971,['788bd32c-b41f-47b2-978a-b6bd3daff6c2'],20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:20.761,Pass,
,,,,,,,,,,,0.954563,,,,,,,,,,,,,fd9615bf-7419-457e-80f1-5365e53dd457,1601,,"[71.0, 34.0]",19794,38,,,-1.3258177,,,Left Foot,,,"[74.0, 22.0]",,Ground Pass,12.369317,,Ramona Bachmann,4659.0,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,76,Chelsea FCW,971,['fd8981bb-5696-432b-864e-1017cd9f2098'],21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:21.926,Pass,
,,,,,,,,,,,1.7146,,,,,,,,,,,,,42b95b85-4d81-437a-9671-90270f808aa0,1604,,"[80.0, 35.0]",19794,38,,,1.6575347,,,Right Foot,,,"[78.0, 58.0]",,Ground Pass,23.086792,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Left Center Midfield,76,Chelsea FCW,971,['4894fcc4-fc5a-43b0-81de-6e488451d56a'],25,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:25.828,Pass,
,,,,,,,,,,,1.15399,,,,,,,,,,,,,7d54952b-f63a-493f-9895-0996add3c9e1,1607,,"[79.0, 61.0]",19794,38,,,0.88187194,,,Right Foot,,,"[93.0, 78.0]",,Low Pass,22.022715,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,76,Chelsea FCW,971,['3fc808f7-80ac-4bf9-ab9a-c2720a028787'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:29.198,Pass,
,,,,,,,,,,,0.909,,,,,,,,,,,,,e525a064-8c31-46c8-953e-967f09d8136c,1610,,"[85.0, 75.0]",19794,38,,,2.9996955,,,Right Foot,,,"[78.0, 76.0]",,Ground Pass,7.071068,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Midfield,76,Chelsea FCW,971,['599fd830-70e4-46e8-b1ac-3ebc20a9b629'],36,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:36.429,Pass,
,,,,,,,,,,,1.4644,,,,,,,,,,,,,e4f640c4-40c1-4c99-a65a-13b4c13e60c8,1613,,"[85.0, 72.0]",19794,38,,,0.32175055,,,Right Foot,,,"[100.0, 77.0]",,Ground Pass,15.811388,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,76,Chelsea FCW,971,['e04f5ee6-c706-4d9d-922c-95008a31d62b'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:40.229,Pass,
,,,,,,,,,,,0.973825,,,,,,,,,,,,,2285dc2f-5652-415e-a54b-6673b5e53e8e,1616,,"[100.0, 77.0]",19794,38,,,-2.782822,,,Right Foot,,,"[92.0, 74.0]",,Ground Pass,8.5440035,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,76,Chelsea FCW,971,['de4745ff-9bd7-4e45-acc0-fd2f147b325a'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:42.675,Pass,
,,,,,,,,,,,1.75,,,,,,,,,,,,,07a3be7b-1e64-46c4-9aad-b6f11132ee64,1626,,"[44.0, 11.0]",19794,38,,,0.08314123,,,Left Foot,,,"[68.0, 13.0]",,Ground Pass,24.083189,Incomplete,Juliette Kemppi,16390.0,,,,,,1,From Throw In,Ella Rutherford,16388.0,Left Wing,76,Chelsea FCW,971,"['e3cd1d70-b366-4054-9813-a2c4305c7dbd', 'fe8ca943-9288-4b29-bf61-95d3062b3dec']",48,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:48.582,Pass,
,,,,,,,,,,,1.29135,,,,,,,,,,,,,a78f8554-2dd0-4c24-8504-ffb0af036b52,1631,,"[52.0, 73.0]",19794,38,,,-0.26625204,,,Right Foot,,,"[63.0, 70.0]",,Ground Pass,11.401754,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,76,Chelsea FCW,971,['fcb17d16-56ce-4a4e-a273-2978ac45db22'],52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:52.073,Pass,
,,,,,,,,,,,1.047,,,,,,,,,,,,,1d8dd3a1-f86d-456e-80d4-167626dc3914,1634,,"[64.0, 70.0]",19794,38,,,-0.38050637,,,Right Foot,,,"[79.0, 64.0]",,Ground Pass,16.155495,,Francesca Kirby,4641.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,76,Chelsea FCW,971,['3fca94cc-c032-4baa-9e4f-7d4f6517e2f2'],54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:54.010,Pass,
,,,,,,,,,,,1.0637,,,,,,,,,,,,,40292914-010c-4b63-99ee-16340fbdd5f0,1637,,"[79.0, 64.0]",19794,38,,,-2.1910458,,,Right Foot,,,"[74.0, 57.0]",,Ground Pass,8.602325,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,Francesca Kirby,4641.0,Right Center Forward,76,Chelsea FCW,971,['7ce81721-653e-4045-b412-0f4317849255'],55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:55.368,Pass,
,,,,,,,,,,,0.7409,,,,,,,,,,,,,c79f7476-5d24-42a6-83b7-13c9e25a8a1a,1640,,"[77.0, 54.0]",19794,38,,,-0.86217004,,,Right Foot,,,"[89.0, 40.0]",,High Pass,18.439089,Incomplete,Ramona Bachmann,4659.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Midfield,76,Chelsea FCW,971,"['97646a39-e1bd-4e43-929d-13351a948f4d', 'd21d1331-67e7-416f-b661-f4f2bbf72cd6']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:57.128,Pass,
,,,,,,,,,,,1.649,,,,,,,,,,,,,d21d1331-67e7-416f-b661-f4f2bbf72cd6,1642,,"[32.0, 41.0]",19794,38,,,-0.82537687,,,Head,,,"[44.0, 28.0]",,Low Pass,17.691807,Incomplete,Carla Humphrey,16384.0,,,,,Recovery,1,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,76,Chelsea FCW,971,"['1f3e6939-a3c8-47fa-be3a-b3c6f1cc15eb', '9cd827b6-130b-4f5e-b927-784bdda79d88', 'c79f7476-5d24-42a6-83b7-13c9e25a8a1a']",57,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:57.869,Pass,
,,,,,,,,,,,0.8426,,,,,,,,,,,,,ba9e7360-7073-425c-b7e7-895365aeeb93,1646,,"[78.0, 52.0]",19794,39,,,2.5213432,,,Right Foot,,,"[71.0, 57.0]",,Ground Pass,8.602325,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Midfield,76,Chelsea FCW,971,['4aebf17f-70e0-4823-a41a-eb5acb453d27'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:00.531,Pass,
,,,,,,,,,,,1.132866,,,,,,,,,,,,,3ba176e1-9f5c-4e28-a379-17337994468c,1649,,"[72.0, 61.0]",19794,39,,,1.0303768,,,Right Foot,,,"[81.0, 76.0]",,Ground Pass,17.492855,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,76,Chelsea FCW,971,['24e66d53-2851-4586-a387-9cc9b93b641d'],2,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:02.333,Pass,
,,,,,,,,,,,1.403273,,,,,,,,,,,,,5ea8ec12-90eb-4bdc-91a2-a184707282be,1652,,"[81.0, 77.0]",19794,39,,,-2.896614,,,Right Foot,,,"[69.0, 74.0]",,Ground Pass,12.369317,,So-Yun Ji,4647.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,76,Chelsea FCW,971,['bcf89bab-fdf2-4138-bff4-623a3c786f0b'],5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:05.829,Pass,
,,,,,,,,,,,1.3303,,,,,,,,,,,,,53301bc7-4834-4896-a572-58e123758cef,1655,,"[70.0, 73.0]",19794,39,,,-0.24497867,,,Right Foot,,,"[82.0, 70.0]",,Ground Pass,12.369317,,Erin Cuthbert,4660.0,,,,,,1,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,76,Chelsea FCW,971,['1ca71346-bcd1-42f4-9141-7f07a0b17b87'],7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:07.312,Pass,
,,,,,,,,,,,1.337592,,,,,,,,,,,,,7399296c-826e-455f-94f0-8880838429c0,1658,,"[90.0, 70.0]",19794,39,,,0.5123895,,,Left Foot,,,"[106.0, 79.0]",,Ground Pass,18.35756,,Hannah Jayne Blundell,17275.0,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Midfield,76,Chelsea FCW,971,['38c6f18c-099c-4934-bd37-795056af861c'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:10.427,Pass,
,,,,,,,,,,,3.621142,,,,,,,,,,,,,c88a56bf-da94-4454-a52b-6a149bed6830,1661,,"[106.0, 78.0]",19794,39,,,-1.2587543,,,Right Foot,True,,"[116.0, 47.0]",,Ground Pass,32.572994,Incomplete,Francesca Kirby,4641.0,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,76,Chelsea FCW,971,"['1b4129d5-60f5-4694-bb97-37fdc268bbd6', '2c27b12d-c8ad-4496-8b76-0f53741943d9']",11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:11.954,Pass,
,,,,,,,,,,,3.0233,,,,,,,,,,,,,8fc1d3cc-c097-4e60-aabc-d3df71e485d5,1666,,"[32.0, 63.0]",19794,39,,,0.11065722,,,Right Foot,,,"[86.0, 69.0]",,High Pass,54.33231,Incomplete,Loren Dykes,16391.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,77,Bristol City WFC,973,"['200b6d85-a104-4f94-ba86-b517f96708ca', '63051041-8dee-4791-b89f-65444dab37f3', 'd81402af-a622-438d-afd8-d7d9e191534c']",30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:30.425,Pass,True
,,,,,,,,,,,1.6577,,,,,,,,,,,,,f3dc5628-f037-44a6-8d37-822f5932f28d,1672,,"[67.0, 75.0]",19794,39,,,-2.782822,,,Right Foot,,,"[51.0, 69.0]",,Ground Pass,17.088007,,Danique Kerkdijk,16383.0,,,,,,1,Regular Play,Abigail Harrison,23412.0,Right Wing,77,Bristol City WFC,973,['9e43ed68-8437-49a0-9770-ec86f5222ab5'],37,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:37.433,Pass,
,,,,,,,,,,,1.669773,,,,,,,,,,,,,63f06991-d0ce-4f03-ab77-4a05c9215526,1675,,"[43.0, 65.0]",19794,39,,,-2.3561945,,,Right Foot,,,"[23.0, 45.0]",,Low Pass,28.284271,,Sophie Baggaley,16376.0,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,77,Bristol City WFC,973,['5d14feb4-6cbb-40a6-8174-9a36061a272b'],41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:41.829,Pass,
,,,,,,,,,,,1.837942,,,,,,,,,,,,,3ead15f3-bed5-45cb-9ff4-bf9bf52ba79a,1678,,"[34.0, 41.0]",19794,39,,,-1.423718,,,Right Foot,,,"[38.0, 14.0]",,Ground Pass,27.294687,,Gemma Evans,16381.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,77,Bristol City WFC,973,['c87bed6d-b614-45d0-bf8b-578b287654e3'],49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:49.506,Pass,
,,,,,,,,,,,2.160157,,,,,,,,,,,,,0a1a1914-3bd5-4a7a-bb49-48c15b0a8fba,1681,,"[40.0, 15.0]",19794,39,,,1.6991196,,,Left Foot,,,"[36.0, 46.0]",,Ground Pass,31.257,,Frankie Brown,10171.0,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,77,Bristol City WFC,973,['8b8a16f3-2bf2-465a-9fd4-fadd84c51702'],52,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:52.772,Pass,
,,,,,,,,,,,1.337635,,,,,,,,,,,,,ec4b8991-6839-4363-9686-140ab1e5154f,1684,,"[40.0, 50.0]",19794,39,,,1.1801893,,,Right Foot,,,"[47.0, 67.0]",,Ground Pass,18.384777,,Danique Kerkdijk,16383.0,,,,,,1,Regular Play,Frankie Brown,10171.0,Center Back,77,Bristol City WFC,973,['e9d131ba-8e33-4398-8017-3f8dfd242927'],57,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:57.265,Pass,
,,,,,,,,,,,1.191521,,,,,,,,,,,,,aa3edde4-f4ce-42cc-a7af-9da695ada836,1687,,"[47.0, 67.0]",19794,39,,,-2.3561945,,,Right Foot,,,"[35.0, 55.0]",,Ground Pass,16.970562,,Frankie Brown,10171.0,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,77,Bristol City WFC,973,['9fc520bb-3e6e-4e93-b1dd-c38ab603e6b3'],59,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:59.035,Pass,
,,,,,,,,,,,1.340839,,,,,,,,,,,,,a6e114db-ba77-40f9-89b5-a0fe2b76f3e8,1690,,"[36.0, 45.0]",19794,40,,,-1.4920124,,,Right Foot,,,"[39.0, 7.0]",,Low Pass,38.118237,,Gemma Evans,16381.0,,,,,,1,Regular Play,Frankie Brown,10171.0,Center Back,77,Bristol City WFC,973,['00d91167-078b-4e0b-8a05-792bc2ca8360'],2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:02.392,Pass,
,,,,,,,,,,,1.4332,,,,,,,,,,,,,13955831-8b27-43a2-a331-4f615bc30291,1693,,"[42.0, 4.0]",19794,40,,,0.11065722,,,Left Foot,,,"[60.0, 6.0]",,Ground Pass,18.110771,Incomplete,Ella Rutherford,16388.0,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,77,Bristol City WFC,973,"['40911623-35db-4d80-b8fd-ee9bc2a07e2a', 'e2f8849c-bb30-4fda-b8e4-22fa0efaf010']",6,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:06.208,Pass,
,,,,,,,,,,,0.93092,,,,,,,,,,,,,93396484-22b3-4508-a61a-f65e4ea49e68,1697,,"[59.0, 1.0]",19794,40,,,2.8501358,,,,,,"[49.0, 4.0]",,Low Pass,10.440307,,Gemma Evans,16381.0,,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Wing Back,78,Bristol City WFC,973,['b106ab39-a51f-4cc7-917d-d30e5c7caf93'],15,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:15.612,Pass,
,,,,,,,,,,,2.298949,,,,,,,,,,,,,e67dc0f8-79fe-4e88-8816-0e841f81ad2e,1700,,"[49.0, 4.0]",19794,40,,,2.284887,,,Left Foot,,,"[10.0, 49.0]",,Low Pass,59.548298,,Sophie Baggaley,16376.0,,True,,,,1,From Throw In,Gemma Evans,16381.0,Left Center Back,78,Bristol City WFC,973,['2b4a0878-4f31-4bd1-aed4-6cb22001bc71'],18,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:18.354,Pass,
,,,,,,,,,,,4.9138,,,,,,,,,,,,,f8589706-d83c-414c-92ad-f6ba903c83cc,1703,,"[24.0, 55.0]",19794,40,,,0.070306465,,,Right Foot,,,"[95.0, 60.0]",,High Pass,71.17584,Incomplete,Loren Dykes,16391.0,,,,,,1,From Throw In,Sophie Baggaley,16376.0,Goalkeeper,78,Bristol City WFC,973,"['be35932a-35bf-4ac6-91fa-9c1360e28cab', 'e2ba14c0-da6f-4174-a1df-8a4ec1c7dfdc']",30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:30.380,Pass,
