50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf2e920a-53d6-406c-875d-627ec5c30826,134,,"[93.1, 2.0]",3775542,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,6,Bristol City WFC,973,['a5d30e49-b192-4f88-a320-14085538b3d1'],44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:44.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66879d56-c2b2-4c8a-b81f-8c61cf5e9e58,142,,"[32.9, 71.9]",3775542,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,6,Bristol City WFC,973,['6f7a5ba6-3306-4e57-8634-3ae6d096d4d6'],48,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:48.141,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42049e61-145d-4295-a187-a0e52a136c08,145,,"[66.1, 71.0]",3775542,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ebony Salmon,31527.0,Center Forward,6,Bristol City WFC,973,['35e679a5-3e93-495a-ae21-65e32ec50d55'],50,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:50.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4a5f407-3442-401b-9d9e-7e189256fa47,147,,"[75.4, 4.6]",3775542,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicoline Sørensen,10274.0,Left Wing Back,7,Everton LFC,967,['7e17d5a1-301d-4b29-985a-e48e36b8fc7b'],52,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:52.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3412f20e-dfd4-435c-8486-4cb9efca3adc,149,,"[63.7, 12.8]",3775542,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,7,Everton LFC,967,['7f4bf934-450d-4ce9-9eb4-ea171df75f44'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:54.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917e802a-6dac-4900-921b-a3491bca1858,152,,"[54.5, 36.6]",3775542,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Center Back,7,Everton LFC,967,['af7c9048-0867-4403-bc9b-ebb6239f9ea9'],56,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:56.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb957b69-d8f6-45f7-93b4-587fddb0d0af,155,,"[85.1, 70.5]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Wing Back,7,Everton LFC,967,['af143877-b76e-41f7-8708-67237934d654'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:00.580,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee60a9e-43bd-4910-83bb-42ad7a1efbfb,158,,"[99.6, 50.0]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,7,Everton LFC,967,['a9c2171e-23a7-4e70-94db-d8b7900f96dd'],3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:03.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28c9aa60-9767-48ec-bdcc-21bdbd15fe88,167,,"[19.9, 66.2]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Finnigan,18254.0,Center Back,8,Everton LFC,967,['faada8d6-80bf-45a1-a0eb-6a428ede1808'],18,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:18.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359bffb-7e1b-4c79-bcd0-5651ad2445e0,170,,"[29.6, 71.8]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Moe Wold,10382.0,Right Center Back,8,Everton LFC,967,['6c775014-f86c-43c0-90f8-1fd40d1a222e'],24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:24.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289a3ff-a48f-43ff-8b7c-092e881749c9,173,,"[48.4, 64.6]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Right Center Midfield,8,Everton LFC,967,['2984e644-a4e1-4854-9522-15b73e298306'],27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:27.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ed3e1d-9cd2-45c5-bd87-34fd42dd6234,175,,"[42.0, 73.7]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Moe Wold,10382.0,Right Center Back,8,Everton LFC,967,['213d03b3-b4e3-48ac-a7fd-1337f6e4faf9'],29,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:29.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b85fb4f4-9d7b-4a68-a233-791536ed28af,178,,"[26.3, 70.2]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Finnigan,18254.0,Center Back,8,Everton LFC,967,['12ba7090-cc8b-4ef9-bfab-3fbdb0ff9c77'],30,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:30.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eae1025d-a453-4370-b72f-dd211933d4b4,181,,"[31.2, 48.5]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,8,Everton LFC,967,['fd8b9549-4c7b-4302-bb50-14a7857de8e2'],33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:33.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db6a936b-7881-45ec-b59a-2e297758b4db,184,,"[70.0, 3.7]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicoline Sørensen,10274.0,Left Wing Back,8,Everton LFC,967,['c636d8a0-0b3f-44fb-b824-c49bf27b646a'],38,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:38.142,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506b4fec-dea0-45e9-a88e-478d1529c3c5,187,,"[86.4, 7.4]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,8,Everton LFC,967,['ffd8828b-bf09-4201-8e34-c8a7f3990996'],41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:41.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708a1eaa-2820-49b9-b1bc-8b9625852835,195,,"[109.7, 5.6]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicoline Sørensen,10274.0,Left Wing Back,8,Everton LFC,967,['58a7aece-8c4a-4021-b517-777f247bba3e'],46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:46.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105b76c4-9536-46c1-a753-3a0bbe9229e5,198,,"[113.1, 38.5]",3775542,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isobel Mary Christiansen,4645.0,Right Center Midfield,8,Everton LFC,967,['eb0210ad-cf1e-4578-90c1-d07e073ec86e'],48,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:48.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49d72274-267a-4b83-a2b8-3e1b1af3301c,202,,"[49.6, 45.6]",3775542,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aimee Palmer,36801.0,Center Defensive Midfield,9,Bristol City WFC,973,['440b83c7-8dbf-45cd-9a49-ae762e1ff6fe'],29,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:29.817,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e17978a5-5b2b-45ee-9a47-005b3be4d62d,205,,"[73.9, 75.5]",3775542,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yana Daniëls,10093.0,Right Midfield,9,Bristol City WFC,973,['eca6a6db-e137-477f-88b1-64515daa30e5'],33,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:33.691,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85e9fd35-33d9-466b-ae8a-77b5b13eeafd,207,,"[35.4, 5.1]",3775542,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,10,Everton LFC,967,['8f60b6e0-b9d6-4b5b-8eb8-3c2eef266fbe'],50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:50.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db51657a-bce4-4839-bee7-bc8dd10c1daf,211,,"[85.3, 73.8]",3775542,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,11,Bristol City WFC,973,['d2f72cf4-d39c-4de8-83a0-a7cf916058c2'],53,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:53.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0634b314-3560-4803-b444-644887af38f4,214,,"[99.0, 64.9]",3775542,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ebony Salmon,31527.0,Center Forward,11,Bristol City WFC,973,"['024f7a50-3222-4437-b6ae-9d4f8f0c9c6f', 'ce26fd09-c264-4305-b88f-c0c4e742c9fc']",54,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:54.932,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e60bae-1fdd-4442-b390-9e6d9d311c12,217,,"[110.5, 38.1]",3775542,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Left Center Midfield,11,Bristol City WFC,973,['84c1309a-7db2-4da4-b8a4-cfbd7f3b54f2'],58,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:58.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49c9daaa-82f1-486b-958a-c9f48b5fa45e,221,,"[30.5, 57.8]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hayley Emma Raso,6818.0,Right Wing Back,12,Everton LFC,967,['016a7abf-c2d3-498c-b29a-a067eb97fbf2'],2,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:02.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24432031-f5c6-405b-88ee-5ed7b3f1dd71,227,,"[43.6, 57.5]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Isobel Mary Christiansen,4645.0,Right Center Midfield,13,Everton LFC,967,['a8ee9ef9-5c39-4709-bc6c-39f7274e521c'],25,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:25.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711edbba-da9a-4021-b619-508ee53f840f,229,,"[30.3, 64.9]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ingrid Moe Wold,10382.0,Right Center Back,13,Everton LFC,967,['24259182-9b6b-49ce-82c8-582b82e3cdb1'],27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:27.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a65ce3bc-d162-4fa8-8ce4-db9b7fd95659,232,,"[32.9, 60.8]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Isobel Mary Christiansen,4645.0,Right Center Midfield,13,Everton LFC,967,['895f7135-128d-4302-a02b-4f696c02fa47'],28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:28.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd0a1a4-aa3b-4f4d-8337-4b1797b15d94,235,,"[22.8, 54.2]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Megan Finnigan,18254.0,Center Back,13,Everton LFC,967,['cd4af118-090b-44fb-a3e4-74321d7ed42f'],34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:34.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c7e42d7-0abd-4a77-b8b0-9b37aee6a555,238,,"[7.0, 38.7]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandra MacIver,34360.0,Goalkeeper,13,Everton LFC,967,['4198d364-c776-46bf-a13f-e460cf2b5578'],37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:37.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723d0c00-d013-4bb2-8049-9bd354456c0e,241,,"[27.4, 5.8]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danielle Turner,15571.0,Left Center Back,13,Everton LFC,967,['e898a122-7442-4806-aeb1-63bacf6605ec'],41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:41.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5ebc922-cc5e-4d31-9180-04cb34d4036a,244,,"[9.1, 22.2]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandra MacIver,34360.0,Goalkeeper,13,Everton LFC,967,['853cf501-b9b1-45cb-9e44-46f3b35b8e83'],47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:47.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8cda541-d8f7-4594-97bc-517be65f9e66,247,,"[17.8, 51.9]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Megan Finnigan,18254.0,Center Back,13,Everton LFC,967,['9f649533-55b8-4505-8d0b-00605c59b753'],50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:50.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dfb6fb2-3803-4e13-94e5-834527a226d9,250,,"[94.5, 63.0]",3775542,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hayley Emma Raso,6818.0,Right Wing Back,13,Everton LFC,967,['857baf1e-da87-4e15-a427-e05f6675cf3f'],58,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:58.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d73b4814-b574-4dda-be01-e3c640febadc,255,,"[39.0, 6.4]",3775542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Florence Allen,24922.0,Left Back,14,Bristol City WFC,973,['9a1521a9-316b-42e6-912e-55c93d477968'],28,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:28.968,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8b2b055-aeed-42f5-93fc-cc46d9b827c8,258,,"[79.7, 18.1]",3775542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ebony Salmon,31527.0,Center Forward,14,Bristol City WFC,973,['711a0a13-6d15-48b2-a4e7-f41a0fe6bb96'],32,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:32.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c043b015-e896-466f-83fa-3547c16b7004,262,,"[32.2, 38.0]",3775542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Center Back,15,Everton LFC,967,['a686db11-3df9-420b-9d3b-94bd216b9243'],34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:34.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f6a66c3-a49d-48db-a81c-a6c18f100cef,265,,"[27.4, 51.0]",3775542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Back,15,Everton LFC,967,['eb4e4412-1e25-4470-aa33-2acad4f9cf76'],40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:40.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24163646-1f43-4e39-95c0-06d2bd3350da,268,,"[16.4, 35.4]",3775542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,15,Everton LFC,967,['1eb7426e-68f8-494b-be11-2d8cfc530bdc'],44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:44.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d90a00a9-38e8-4987-b93e-9034ae7b9be9,271,,"[31.0, 11.4]",3775542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Turner,15571.0,Left Center Back,15,Everton LFC,967,['f44c83fb-cab4-4b8f-a446-3ee18b094131'],47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:47.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf420f5-1b8c-434e-9c78-e9c99fa5579b,274,,"[75.9, 5.6]",3775542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Magill,15559.0,Center Forward,15,Everton LFC,967,['480cbae8-d322-475a-a6c0-3b15d2d47a66'],52,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:52.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99a0cd19-fbb4-4895-9fc3-f5bd3dadc42e,277,,"[74.3, 3.0]",3775542,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicoline Sørensen,10274.0,Left Wing Back,15,Everton LFC,967,['ef516678-89d3-4bed-8c01-87e53e7d141c'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:54.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f3cc37-65ce-4794-93d4-db31349f2044,283,,"[78.2, 11.2]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,16,Everton LFC,967,['fee81536-4eab-4488-ab49-fe69ca18e4e5'],28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:28.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a2e22c0-196b-44e1-9c90-abb6a4735689,286,,"[72.6, 3.0]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danielle Turner,15571.0,Left Center Back,16,Everton LFC,967,['a13a1286-3632-4ea5-bbea-25c34f21f750'],30,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:30.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e74df1c-ae32-4892-9ab2-d86f62ec6709,289,,"[87.2, 18.5]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Magill,15559.0,Center Forward,16,Everton LFC,967,['2c68a4a4-b310-4cfd-89f8-5f877d866b00'],32,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:32.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a14f4171-be80-4836-9e1c-88d84d879512,292,,"[77.0, 19.6]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,16,Everton LFC,967,['f00cdd24-2768-404f-94fb-75337e161971'],35,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:35.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9cdf8fe-5090-44f6-bfc5-d0b049aa04c2,295,,"[98.9, 55.6]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hayley Emma Raso,6818.0,Right Wing Back,16,Everton LFC,967,['7ff263e7-2a89-4efd-b3f9-844ae4194cfd'],38,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:38.570,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b38ea8-cc7f-47b2-95a9-22b2a7af9d11,298,,"[105.1, 38.7]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Magill,15559.0,Center Forward,16,Everton LFC,967,['b59b44a8-ef7d-4363-961e-4625f970e2a1'],40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:40.959,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536d6ce4-717d-47ed-a372-53907f5b0884,301,,"[67.5, 41.6]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ebony Salmon,31527.0,Center Forward,16,Everton LFC,967,['4f9b4c15-9574-4213-be52-09e4b55fa70b'],49,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:49.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7adb2809-6c63-4ee4-a980-3a3d523ce8a0,305,,"[28.4, 48.4]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Megan Finnigan,18254.0,Center Back,16,Everton LFC,967,['736c9128-a037-4890-9d18-64bc800aca21'],51,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:51.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cead61c-dca2-42ac-b752-da48a7b70cfa,308,,"[31.2, 17.3]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danielle Turner,15571.0,Left Center Back,16,Everton LFC,967,['51d3d940-e277-4c6c-b354-ab7a8005953c'],54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:54.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39cbb123-5238-4605-a270-4b33f07f2335,311,,"[65.0, 3.0]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicoline Sørensen,10274.0,Left Wing Back,16,Everton LFC,967,['d1d7af70-bab7-4703-94d5-ca7a4589674d'],57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:57.924,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1afecb8a-98cf-4ac6-9098-0cd284c6a67b,314,,"[77.0, 15.2]",3775542,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Magill,15559.0,Center Forward,16,Everton LFC,967,['7212dbde-ca44-4c48-81b9-b607993fbb02'],59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:59.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaffa60d-e86d-455b-8c7a-44c7d683b2b1,317,,"[68.1, 3.7]",3775542,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicoline Sørensen,10274.0,Left Wing Back,16,Everton LFC,967,['92e8b23e-213f-41df-aada-22a7159fa70b'],2,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:02.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fa0f2b0-b462-4fa3-b3b4-eacf07b86057,320,,"[52.9, 1.5]",3775542,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,16,Everton LFC,967,['ea258ea1-60e0-4bdf-a979-43f9b615cdc3'],5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:05.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b14cf9c0-850c-4742-b9d8-5f69940cc654,323,,"[19.2, 19.2]",3775542,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandra MacIver,34360.0,Goalkeeper,16,Everton LFC,967,['1dffec0d-a5bd-48c3-95e6-eb0dc149831e'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:09.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93a91ca1-3528-4666-9257-0db043402c0e,326,,"[23.9, 40.1]",3775542,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Megan Finnigan,18254.0,Center Back,16,Everton LFC,967,['d5ef53db-cee1-4bbf-9f53-839a6cf693d7'],12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:12.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be4138e8-cdab-4aae-b0e1-37a8a84017da,329,,"[41.1, 73.7]",3775542,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ingrid Moe Wold,10382.0,Right Center Back,16,Everton LFC,967,['d7ab00fb-ff1f-4070-8241-97fdd183107e'],17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:17.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a74dba1-26ff-429f-aaed-0e74724c21e5,332,,"[35.2, 56.1]",3775542,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Megan Finnigan,18254.0,Center Back,16,Everton LFC,967,['07096d1a-0320-4046-bb2b-a62828c438b2'],20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:20.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb66022-7bd5-416f-9cdc-0b8941d29af3,335,,"[18.0, 37.5]",3775542,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandra MacIver,34360.0,Goalkeeper,16,Everton LFC,967,['9be66832-1ef9-4997-9f9a-e145b40496e2'],24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:24.141,Ball Receipt*,
