ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.940022,,,,,,,,,,,,b780f20c-ff1b-4504-bbd2-750147e5f7c4,1495,,"[24.7, 9.1]",3775641,42,,,,-1.4194208,,Right Foot,,,"[25.6, 3.2]",Low Pass,,5.9682493,,,Caroline Siems,46536.0,,,,,,,1,From Throw In,Ramona Petzelberger,46533.0,Right Center Midfield,110,Aston Villa,2647,['345da054-5d74-48cd-8d61-a84437e54795'],24,,,,,,,,,,,,,,,,Aston Villa,2647,00:42:24.557,Pass,
,,,,,,,,,,,,,,,,1.196534,,,,,,,,,,,,35a930b2-24b6-4c76-8400-e61b12991cfd,1504,,"[86.6, 78.6]",3775641,42,,,,-2.1842017,,Left Foot,,True,"[77.8, 66.1]",Ground Pass,,15.286922,,,Chloe Mccarron,46717.0,,,,,,,1,Regular Play,Connie Scofield,21556.0,Right Midfield,111,Birmingham City WFC,969,['0a2f5710-1ea7-48bf-8b95-52931406c571'],30,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:30.140,Pass,
,,,,,,,,,,,,,,,,1.777623,,,,,,,,,,,,6907284f-3e0e-42aa-b7af-268926a2cbbb,1512,,"[75.0, 58.8]",3775641,42,,,,2.6581457,,Right Foot,,,"[63.0, 65.1]",Ground Pass,,13.553228,,,Georgia Brougham,15574.0,,,,,,,1,Regular Play,Chloe Mccarron,46717.0,Left Center Midfield,111,Birmingham City WFC,969,['18855264-5f16-4aba-b6bb-b0c6771d0a6b'],33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:33.475,Pass,
,,,,,,,,,,,,,,,,4.904261,,,,,,,,,,,,0efd3e9a-010f-493e-811b-d311f0d753be,1516,,"[67.1, 66.8]",3775641,42,,,,-0.032308146,,Right Foot,,,"[119.7, 65.1]",High Pass,,52.627464,Out,,Claudia Walker,15580.0,,,,,,,1,Regular Play,Georgia Brougham,15574.0,Right Center Back,111,Birmingham City WFC,969,"['3439e396-5232-4e2a-8055-e7aec29db155', 'abe2423a-523f-440f-8e10-854cf7f34490']",36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:36.288,Pass,True
,,,,,,,,,,,,,,,,2.726988,,,,,,,,,,,,03200598-8bce-4bc7-b68f-1ff0aa27a36b,1520,,"[6.0, 36.0]",3775641,43,,,,-0.5331557,,Right Foot,,,"[54.8, 7.2]",High Pass,,56.664627,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,112,Aston Villa,2647,['5b912f15-d966-4939-a692-61fdc3930ec6'],13,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:13.650,Pass,
,,,,,,,,,,,,,,,,1.488353,,,,,,,,,,,,62cb8e1d-67a4-4012-8a70-cc00e6a0bdac,1523,,"[68.4, 75.5]",3775641,43,,,,-0.39431447,,Right Foot,,,"[83.3, 69.3]",High Pass,,16.138464,Incomplete,,Claudia Walker,15580.0,,,,,,,1,From Goal Kick,Christie Murray,15628.0,Center Defensive Midfield,112,Aston Villa,2647,"['1d6f94c5-4ebb-4a14-aabe-e0ceb4d33b4e', '38fffc3f-7245-4434-8bcf-feef058a8636']",17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:17.652,Pass,
,,,,,,,,,,,,,,,,1.030097,,,,,,,,,,,,38fffc3f-7245-4434-8bcf-feef058a8636,1525,,"[36.8, 10.8]",3775641,43,,,,-0.9551764,,Left Foot,,,"[39.7, 6.7]",Low Pass,,5.0219517,,,Caroline Siems,46536.0,,,,,,Recovery,1,From Goal Kick,Marisa Ewers,15565.0,Center Defensive Midfield,112,Aston Villa,2647,"['37d9c760-45b2-41f6-b970-7b23c3a72bb4', '62cb8e1d-67a4-4012-8a70-cc00e6a0bdac']",19,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:19.140,Pass,
,,,,,,,,,,,,,,,,1.055374,,,,,,,,,,,,d78d483a-8ec4-4e7b-a729-4c67cd1ede6a,1532,,"[47.7, 10.9]",3775641,43,,,,0.28272116,,Right Foot,,,"[65.6, 16.1]",Ground Pass,,18.64001,,,Shania Hayles,19499.0,,,,,,,1,From Goal Kick,Caroline Siems,46536.0,Left Back,112,Aston Villa,2647,['b43da4f6-789f-43c0-a707-99312aadf0ec'],23,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:23.655,Pass,
,,,,,,,,,,,,,,,,0.965756,,,,,,,,,,,,1afc0bbb-615a-4209-93fc-4307f0e427ad,1536,,"[64.6, 14.3]",3775641,43,,,,-0.2914568,,Left Foot,,,"[79.6, 9.8]",Ground Pass,,15.6604595,Incomplete,,Jodie Hutton,46537.0,,,,,,,1,From Goal Kick,Shania Hayles,19499.0,Center Forward,112,Aston Villa,2647,"['34977597-d32c-4ead-b6d1-64bd84681902', 'c0b92e44-2098-4153-9309-757910c7b8c2']",26,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:26.309,Pass,
,,,,,,,,,,,,,,,,1.253024,,,,,,,,,,,,3f21e55b-0f64-4de1-8b4f-d67d07f38d25,1543,,"[76.6, 28.6]",3775641,43,,,,-0.1746722,,Left Foot,,,"[85.1, 27.1]",Ground Pass,,8.631338,,,Jodie Hutton,46537.0,,,,,,Recovery,1,From Goal Kick,Chloe Arthur,10193.0,Left Center Midfield,112,Aston Villa,2647,['3401cc77-899e-4b37-b5d3-a9a4037c2845'],33,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:33.762,Pass,
,,,,,,,,,,,,,,,,1.055136,,,,,,,,,,,,cb7381ca-15c5-48b9-9cf8-0b46b05a297f,1545,,"[85.3, 28.9]",3775641,43,,,,2.0564184,,Right Foot,,,"[79.6, 39.7]",Ground Pass,,12.21188,,,Ramona Petzelberger,46533.0,,,,,,,1,From Goal Kick,Jodie Hutton,46537.0,Left Wing,112,Aston Villa,2647,['e4f76ff1-cdb5-4540-bbe0-c551c7520057'],35,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:35.015,Pass,
,,,,,,,,,,,,,,,,4.39021,,,,,,,,,,,,b090c908-28d2-44c7-828e-a3dca03628e6,1548,,"[84.6, 48.8]",3775641,43,,,,0.79999566,,Right Foot,,,"[111.6, 76.6]",Ground Pass,,38.753582,,,Ella Franklin-Fraiture,46538.0,,,,,,,1,From Goal Kick,Ramona Petzelberger,46533.0,Right Center Midfield,112,Aston Villa,2647,['c4723b5e-e3f3-4236-a048-806647aa0370'],37,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:37.831,Pass,
,,,,,,,,,,,,,,,,1.856462,,,,,,,,,,,,0477664f-0916-480b-a622-de0abb0c3fe9,1554,,"[114.7, 74.3]",3775641,44,,,,-1.6393163,0ff524d5-a9db-419d-8439-33232162349e,Left Foot,True,,"[111.9, 33.5]",High Pass,,40.895966,,,Stine Larsen,10102.0,True,,True,,,Free Kick,1,From Free Kick,Jodie Hutton,46537.0,Left Wing,113,Aston Villa,2647,['fef172e7-8434-4ead-a535-4866831e4efd'],29,,,,,,,,,,,,,,,,Aston Villa,2647,00:44:29.799,Pass,
,,,,,,,,,,,,,,,,2.301057,,,,,,,,,,,,81c46639-ab5f-4127-a732-e775c94ebd60,1559,,"[7.0, 36.1]",3775641,45,,,,-0.009104452,,Right Foot,,,"[72.9, 35.5]",High Pass,,65.90273,Unknown,,,,,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,114,Birmingham City WFC,969,,10,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:10.366,Pass,
,,,,,,,,,,,,,,,,1.44547,,,,,,,,,,,,ce9e74c9-8a57-45bb-a244-6fa5eed931c2,1564,,"[61.0, 40.1]",3775641,45,,,,3.0680413,,Left Foot,,,"[51.5, 40.8]",Ground Pass,,9.525755,,,Marisa Ewers,15565.0,,,,,,Kick Off,2,From Kick Off,Shania Hayles,19499.0,Center Forward,115,Aston Villa,2647,['d9f93663-b0cb-4b09-a676-f8c8eca4778d'],0,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:00.810,Pass,
,,,,,,,,,,,,,,,,4.496798,,,,,,,,,,,,1c7697f7-7309-431b-9ace-71e21598ae88,1567,,"[57.1, 39.0]",3775641,45,,,,-0.3871042,,Right Foot,,,"[98.8, 22.0]",High Pass,,45.0321,Incomplete,,Stine Larsen,10102.0,,,,,,,2,From Kick Off,Marisa Ewers,15565.0,Center Defensive Midfield,115,Aston Villa,2647,"['a4526a5a-b3cf-491d-a7e0-8438e1c41404', 'f1fb32e8-156c-49f2-9bed-a441fdefcd83']",3,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:03.251,Pass,
,,,,,,,,,,,,,,,,1.876303,,,,,,,,,,,,f1fb32e8-156c-49f2-9bed-a441fdefcd83,1570,,"[21.3, 58.1]",3775641,45,,,,-2.7324886,,Left Foot,,,"[7.0, 51.9]",Ground Pass,,15.586212,,,Hannah Hampton,22032.0,,,,,,Recovery,2,Regular Play,Harriet Scott,19592.0,Right Back,116,Birmingham City WFC,969,"['1c7697f7-7309-431b-9ace-71e21598ae88', '46d563b2-0f30-406d-8bea-f7003f01c612', '7e548c64-855a-44bb-a474-8b12a501faca']",7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:07.747,Pass,True
,,,,,,,,,,,,,,,,2.94999,,,,,,,,,,,,f4b34479-2fc0-4aa2-aa32-2d23ea8a5591,1572,,"[7.0, 51.9]",3775641,45,,,,-0.033320997,,Right Foot,,,"[70.0, 49.8]",High Pass,,63.03499,Incomplete,,,,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,116,Birmingham City WFC,969,['288de328-828d-4a7c-983c-6beb6dbf8669'],9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:09.624,Pass,
,,,,,,,,,,,,,,,,1.336013,,,,,,,,,,,,288de328-828d-4a7c-983c-6beb6dbf8669,1573,,"[50.1, 30.3]",3775641,45,,,,0.43662715,,Head,,,"[68.1, 38.7]",Low Pass,,19.863535,Incomplete,,,,,,,,,Recovery,2,Regular Play,Elisha N''Dow,46534.0,Right Center Back,116,Birmingham City WFC,969,"['460717fd-4afa-464d-968f-c6ca739075ac', 'f4b34479-2fc0-4aa2-aa32-2d23ea8a5591']",12,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:12.574,Pass,
,,,,,,,,,,,,,,,,4.276148,,,,,,,,,,,,96b4295a-05a2-4f84-ab50-8b7e8160671b,1575,,"[66.8, 30.6]",3775641,45,,,,1.0570289,,Head,,,"[80.4, 54.7]",High Pass,,27.67255,Incomplete,,,,,,,,,Recovery,2,Regular Play,Ramona Petzelberger,46533.0,Right Center Midfield,116,Birmingham City WFC,969,['3451dfc1-e829-4a70-af99-9fa88e715f21'],15,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:15.603,Pass,
,,,,,,,,,,,,,,,,1.302343,,,,,,,,,,,,3451dfc1-e829-4a70-af99-9fa88e715f21,1576,,"[39.7, 25.4]",3775641,45,,,,-1.6563016,,Right Foot,,,"[38.2, 7.9]",Low Pass,,17.564169,,,Rebecca Holloway,31568.0,,,,,,Recovery,2,Regular Play,Rachel Corsie,4984.0,Left Center Back,116,Birmingham City WFC,969,"['3f87f21a-fac1-4720-9473-7fdc8b6c5134', '96b4295a-05a2-4f84-ab50-8b7e8160671b']",19,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:19.880,Pass,
,,,,,,,,,,,,,,,,0.969872,,,,,,,,,,,,c01fc439-a29a-4d7a-934e-7c7f719e42f0,1579,,"[38.2, 7.9]",3775641,45,,,,1.3848506,,Right Foot,,,"[40.1, 18.0]",Ground Pass,,10.277159,,,Christie Murray,15628.0,,,,,,,2,Regular Play,Rebecca Holloway,31568.0,Left Back,116,Birmingham City WFC,969,['c1c466aa-7b1d-4f45-892f-3372dfb1cc0a'],22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:22.585,Pass,
,,,,,,,,,,,,,,,,1.902522,,,,,,,,,,,,8d316619-6f74-4a4e-88b2-95d1ce9aabdf,1582,,"[48.8, 17.4]",3775641,45,,,,0.32855317,,Right Foot,,,"[75.2, 26.4]",High Pass,,27.891933,Incomplete,,Claudia Walker,15580.0,,,,,,,2,Regular Play,Christie Murray,15628.0,Center Defensive Midfield,116,Birmingham City WFC,969,"['a787198b-983c-456a-aa54-e3745dbcfa18', 'af0b11d5-e990-4726-9029-edf9a178c1e9']",26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:26.179,Pass,
,,,,,,,,,,,,,,,,2.114152,,,,,,,,,,,,e9b7fb37-a1fa-4a01-8816-fe6820c4ba8d,1586,,"[54.7, 50.1]",3775641,45,,,,-1.2096626,,Right Foot,,,"[65.2, 22.3]",High Pass,,29.71683,,,Stine Larsen,10102.0,,,,,,,2,Regular Play,Elisha N''Dow,46534.0,Right Center Back,117,Aston Villa,2647,['9cbf2609-4179-4424-a24f-624592a21174'],31,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:31.935,Pass,
,,,,,,,,,,,,,,,,1.517575,,,,,,,,,,,,532404a7-9d0f-421e-ae4c-f32310965aba,1589,,"[66.5, 20.9]",3775641,45,,,,2.9969153,,Left Foot,,,"[51.4, 23.1]",Ground Pass,,15.259423,,,Caroline Siems,46536.0,,,,,,,2,Regular Play,Stine Larsen,10102.0,Right Wing,117,Aston Villa,2647,['10c0b572-dc77-434e-aeca-c4f33f0f14d2'],34,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:34.129,Pass,
,,,,,,,,,,,,,,,,1.618399,,,,,,,,,,,,3be6fa17-db96-41ab-bda2-14761fdfe359,1592,,"[53.3, 20.9]",3775641,45,,,,-0.71668065,,Right Foot,,,"[66.5, 9.4]",Ground Pass,,17.506855,,,Stine Larsen,10102.0,,,,,,,2,Regular Play,Caroline Siems,46536.0,Left Back,117,Aston Villa,2647,['d53ffae9-6f73-4552-9b6e-cd9df0d22abb'],36,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:36.915,Pass,
,,,,,,,,,,,,,,,,1.114884,,,,,,,,,,,,617a840b-e0d0-4b0c-a5a8-526aebdac320,1595,,"[66.5, 9.4]",3775641,45,,,,3.0744667,,Left Foot,,,"[54.6, 10.2]",Ground Pass,,11.926861,,,Caroline Siems,46536.0,,,,,,,2,Regular Play,Stine Larsen,10102.0,Right Wing,117,Aston Villa,2647,['053f41ac-dc86-4593-9574-b6ffd53f9495'],38,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:38.573,Pass,
,,,,,,,,,,,,,,,,1.448848,,,,,,,,,,,,09963dc0-db7f-4690-bba0-18911c7438d2,1598,,"[51.5, 14.0]",3775641,45,,,,2.4424,,Right Foot,,,"[38.3, 25.1]",Ground Pass,,17.246738,,,Anita Amma Ankyewah Asante,4657.0,,,,,,,2,Regular Play,Caroline Siems,46536.0,Left Back,117,Aston Villa,2647,['c7eac0f6-689e-4581-b4c4-9dac0f0127b7'],40,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:40.966,Pass,
,,,,,,,,,,,,,,,,1.106627,,,,,,,,,,,,3d4122b2-ce2d-4555-9ac3-18577d319836,1601,,"[38.3, 25.1]",3775641,45,,,,0.3829847,,Right Foot,,,"[52.2, 30.7]",Ground Pass,,14.98566,,,Marisa Ewers,15565.0,,,,,,,2,Regular Play,Anita Amma Ankyewah Asante,4657.0,Left Center Back,117,Aston Villa,2647,['75a5b386-bcff-4786-b1e3-b2fbc9eaba9d'],43,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:43.272,Pass,
,,,,,,,,,,,,,,,,2.302536,,,,,,,,,,,,08b1fb4c-48ea-4f31-8181-c0c717f5c85f,1604,,"[52.2, 30.7]",3775641,45,,,,-2.7820866,,Right Foot,,,"[37.3, 25.1]",Ground Pass,,15.917601,,,Anita Amma Ankyewah Asante,4657.0,,,,,,,2,Regular Play,Marisa Ewers,15565.0,Center Defensive Midfield,117,Aston Villa,2647,['628fdca5-51e8-4829-86c5-23424b18b656'],44,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:44.458,Pass,
,,,,,,,,,,,,,,,,1.376415,,,,,,,,,,,,1c0bb8ce-bb72-4f42-8940-96a0a8bfa3ad,1607,,"[37.3, 27.3]",3775641,45,,,,0.6310794,,Right Foot,,,"[47.7, 34.9]",Ground Pass,,12.880994,,,Marisa Ewers,15565.0,,,,,,,2,Regular Play,Anita Amma Ankyewah Asante,4657.0,Left Center Back,117,Aston Villa,2647,['f783574d-5c57-4e6d-972c-d060c8abed24'],47,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:47.332,Pass,
,,,,,,,,,,,,,,,,1.755585,,,,,,,,,,,,5fbdbf4d-5a91-4deb-b0af-33219ea8066a,1609,,"[47.7, 34.9]",3775641,45,,,,2.1289735,,Right Foot,,,"[34.4, 56.2]",Ground Pass,,25.111353,,,Elisha N''Dow,46534.0,,,,,,,2,Regular Play,Marisa Ewers,15565.0,Center Defensive Midfield,117,Aston Villa,2647,['01a1c6f0-3b0b-4f27-ad4c-0c1eb951e0da'],48,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:48.708,Pass,
,,,,,,,,,,,,,,,,2.198872,,,,,,,,,,,,b3b6fbf7-4e66-45f5-9434-40ea6a9941c0,1612,,"[51.9, 55.3]",3775641,45,,,,-0.30167294,,Right Foot,,,"[89.5, 43.6]",High Pass,,39.378292,Incomplete,,Ramona Petzelberger,46533.0,,,,,,,2,Regular Play,Elisha N''Dow,46534.0,Right Center Back,117,Aston Villa,2647,"['2b01e99c-827d-42d5-8932-6a068b2a3dfe', 'df52e1a7-615d-4e20-b186-0e1a650eed68']",54,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:54.591,Pass,
,,,,,,,,,,,,,,,,1.543589,,,,,,,,,,,,2b01e99c-827d-42d5-8932-6a068b2a3dfe,1615,,"[30.6, 36.5]",3775641,45,,,True,-1.5340482,,,,,"[31.1, 22.9]",Low Pass,,13.609188,,,Rachel Corsie,4984.0,,,,,,Recovery,2,Regular Play,Harriet Scott,19592.0,Right Back,118,Birmingham City WFC,969,"['41303f4e-c354-4517-b833-140bb273d88f', 'b3b6fbf7-4e66-45f5-9434-40ea6a9941c0', 'be6b49e8-9ee9-4052-a4d8-8ae22dde9ff9']",56,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:56.790,Pass,True
,,,,,,,,,,,,,,,,0.808286,,,,,,,,,,,,626ea300-bdc3-4dba-bc13-3d0415138b65,1619,,"[34.1, 22.9]",3775641,45,,,,0.8544705,,Right Foot,,,"[41.5, 31.4]",Ground Pass,,11.269872,,,Christie Murray,15628.0,,,,,,,2,Regular Play,Rachel Corsie,4984.0,Left Center Back,118,Birmingham City WFC,969,"['85310aec-b0d1-4986-a762-1fa1c2c48cdb', 'e82631e5-3e16-4b72-a993-c5dfb5bb8ba9']",59,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:59.468,Pass,True
,,,,,,,,,,,,,,,,3.729345,,,,,,,,,,,,8f64f5f4-40b6-47b6-8372-649cef0cd2f1,1622,,"[47.6, 31.7]",3775641,46,,,,0.10603101,,Right Foot,,,"[92.7, 36.5]",High Pass,,45.354713,Incomplete,,Claudia Walker,15580.0,,,,,,,2,Regular Play,Christie Murray,15628.0,Center Defensive Midfield,118,Birmingham City WFC,969,"['a68cbc98-27fe-4fad-950d-bdb11ea4f234', 'f43b7874-6bbd-4d93-93b7-77c7d0a3e64e']",1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:01.492,Pass,
,,,,,,,,,,,,,,,,3.278906,,,,,,,,,,,,f43b7874-6bbd-4d93-93b7-77c7d0a3e64e,1624,,"[27.4, 43.6]",3775641,46,,,,0.65355104,,Right Foot,,,"[43.2, 55.7]",High Pass,,19.901005,Incomplete,,,,,,,,,Recovery,2,Regular Play,Lisa Weiß,38317.0,Goalkeeper,118,Birmingham City WFC,969,"['59755e8d-5ab3-40fe-afbf-254d09d5448e', '8f64f5f4-40b6-47b6-8372-649cef0cd2f1']",5,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:05.221,Pass,
,,,,,,,,,,,,,,,,2.297637,,,,,,,,,,,,59755e8d-5ab3-40fe-afbf-254d09d5448e,1625,,"[76.9, 24.4]",3775641,46,,,,0.16977827,,Head,,,"[87.4, 26.2]",High Pass,,10.653169,Incomplete,,Claudia Walker,15580.0,,,,,,Recovery,2,Regular Play,Emma Rose Kelly,34375.0,Left Midfield,118,Birmingham City WFC,969,"['6008f67d-e8a1-448c-961d-35f06cbefa4f', 'e90a4a95-a5d6-4f89-8ef5-c9f43ce84eae', 'f43b7874-6bbd-4d93-93b7-77c7d0a3e64e']",8,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:08.500,Pass,
,,,,,,,,,,,,,,,,1.323733,,,,,,,,,,,,6008f67d-e8a1-448c-961d-35f06cbefa4f,1628,,"[32.7, 53.9]",3775641,46,,,,-1.472751,,Right Foot,,,"[33.3, 47.8]",Low Pass,,6.129437,Incomplete,,,,,,,,,Recovery,2,Regular Play,Ella Franklin-Fraiture,46538.0,Right Back,118,Birmingham City WFC,969,"['01642cfe-b783-4f7e-895b-641693ccd0cf', '59755e8d-5ab3-40fe-afbf-254d09d5448e', '70f3d557-2378-4710-93bf-130cee37d8c4']",10,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:10.798,Pass,True
,,,,,,,,,,,,,,,,0.947703,,,,,,,,,,,,9c6c4e70-dacc-460b-b830-793c394fa38a,1632,,"[84.9, 35.5]",3775641,46,,,,1.9339434,,Right Foot,,,"[83.0, 40.5]",Low Pass,,5.3488317,Incomplete,,Mollie Green,47520.0,,,,,,,2,Regular Play,Claudia Walker,15580.0,Center Forward,118,Birmingham City WFC,969,"['4b318813-8b04-462f-bf97-691c97bc4668', '9c737f02-a4e1-40cf-a05e-74249ae8e5ad', 'b8fefd78-4253-49e4-90df-bf6af40e956c']",12,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:12.875,Pass,True
,,,,,,,,,,,,,,,,0.967967,,,,,,,,,,,,7bdd6dd7-90bb-4615-b3cf-51ffdccb3b2a,1648,,"[28.2, 0.1]",3775641,46,,,,0.6179664,,,,,"[36.5, 6.0]",Low Pass,,10.18332,,,Ramona Petzelberger,46533.0,,,,,,Throw-in,2,From Throw In,Caroline Siems,46536.0,Left Back,120,Aston Villa,2647,['0ace78bf-38df-4ba9-82cf-862a638ee93a'],35,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:35.797,Pass,
,,,,,,,,,,,,,,,,3.145077,,,,,,,,,,,,b73eb4a2-7d72-4cfa-87de-79a2cb15fc2c,1655,,"[93.3, 75.8]",3775641,46,,,,-1.1134182,,Right Foot,,,"[105.9, 50.2]",Ground Pass,,28.532787,Incomplete,,Claudia Walker,15580.0,,,,,,,2,From Throw In,Connie Scofield,21556.0,Right Midfield,120,Aston Villa,2647,"['6f443115-dc14-49fc-af84-57fd9a2cebc6', 'fbd92f92-ded8-4727-be9f-38238fd15cf0']",38,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:38.650,Pass,
,,,,,,,,,,,,,,,,1.041912,,,,,,,,,,,,fbd92f92-ded8-4727-be9f-38238fd15cf0,1657,,"[14.2, 29.9]",3775641,46,,,,2.4668517,,Right Foot,,,"[2.7, 39.1]",Ground Pass,,14.727186,,,Lisa Weiß,38317.0,,,,,,Recovery,2,From Throw In,Elisha N''Dow,46534.0,Right Center Back,120,Aston Villa,2647,"['b73eb4a2-7d72-4cfa-87de-79a2cb15fc2c', 'e10ca73d-0241-49d8-bae7-c88db33593f5']",41,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:41.795,Pass,
,,,,,,,,,,,,,,,,2.524024,,,,,,,,,,,,37d9084a-3fd4-41aa-84e0-9931a09bc7d7,1659,,"[2.7, 39.1]",3775641,46,,,,-0.8935883,,Right Foot,,,"[14.6, 24.3]",High Pass,,18.990788,Incomplete,,,,,,,,,,2,From Throw In,Lisa Weiß,38317.0,Goalkeeper,120,Aston Villa,2647,['665df85f-25dc-465b-b686-789a90fe3e4a'],42,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:42.837,Pass,
,,,,,,,,,,,,,,,,2.838886,,,,,,,,,,,,5d6283e8-52c1-4469-bf74-5f0a44818d48,1664,,"[7.0, 44.1]",3775641,47,,,,-0.8868129,,Right Foot,,,"[40.1, 3.5]",High Pass,,52.382915,,,Caroline Siems,46536.0,,,True,,,Goal Kick,2,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,121,Aston Villa,2647,['88f65020-c656-4c81-999e-15fd5b1f04d7'],9,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:09.172,Pass,
,,,,,,,,,,,,,,,,1.607969,,,,,,,,,,,,f0285cab-c9ea-4398-88e0-2509f781a2dd,1666,,"[40.1, 3.5]",3775641,47,,,,0.09364793,,Head,,,"[58.2, 5.2]",High Pass,,18.179659,,,Stine Larsen,10102.0,,,,,,,2,From Goal Kick,Caroline Siems,46536.0,Left Back,121,Aston Villa,2647,['2ac9c991-b61f-4c57-93f8-af9f5b8c19dd'],12,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:12.011,Pass,
,,,,,,,,,,,,,,,,3.561654,,,,,,,,,,,,d41172db-b656-4641-9feb-3a5c4683cd76,1671,,"[70.7, 80.0]",3775641,47,,,,-0.13816728,,,,,"[104.5, 75.3]",High Pass,,34.12521,,,Claudia Walker,15580.0,,,,,,Throw-in,2,From Throw In,Harriet Scott,19592.0,Right Back,122,Birmingham City WFC,969,['b87b749a-e414-4849-8d4d-9844e803d69e'],29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:29.227,Pass,
,,,,,,,,,,,,,,,,0.991079,,,,,,,,,,,,6c2217e4-195e-43d2-bdf7-dba2efe17448,1677,,"[105.4, 80.0]",3775641,47,,,,-1.0957856,,,,,"[110.8, 69.5]",Low Pass,,11.807201,,,Connie Scofield,21556.0,,,,,,Throw-in,2,From Throw In,Harriet Scott,19592.0,Right Back,123,Birmingham City WFC,969,['0ab458c6-2449-4cde-ae64-4a7712566c08'],47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:47.399,Pass,
