bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,2.2953,,,,,,,,,,,7bcd4080-570d-42ab-83c6-e5bc666d3a81,1040,,"[13.0, 35.0]",19762,32,,,0.22679885,,,Right Foot,,,"[26.0, 38.0]",,High Pass,13.341664,,Chloe Peplow,16397.0,,,,,,1,From Counter,Laura Rafferty,16394.0,Right Center Back,75,Brighton & Hove Albion WFC,965,['ba2d0763-e365-4b1f-acf6-bd1068c8829f'],8,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:08.268,Pass,
,,,,,,,,,,,,1.9687,,,,,,,,,,,393d5797-d153-4170-ac63-81f8ba8c0dfe,1043,,"[26.0, 38.0]",19762,32,,True,-0.7086263,,,,,,"[33.0, 32.0]",,High Pass,9.219544,,Danielle Buet,20034.0,,,,,,1,From Counter,Chloe Peplow,16397.0,Right Center Midfield,75,Brighton & Hove Albion WFC,965,"['3fae5abf-23d1-4bd7-89ad-4b951a8af73c', 'b04e6e26-ac78-42bf-a225-eb84d2eb5111']",10,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:10.604,Pass,True
,,,,,,,,,,,,2.2735,,,,,,,,,,,0b6032db-5941-4011-aeca-1eec93ec69c8,1045,,"[33.0, 32.0]",19762,32,,,-0.43984258,,,Head,,,"[50.0, 24.0]",,High Pass,18.788294,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,,,1,From Counter,Danielle Buet,20034.0,Center Midfield,75,Brighton & Hove Albion WFC,965,"['2717a3fd-e7cb-4d8e-a2a0-65abfcde996a', 'ec8f31cf-14bb-45b8-b66b-59a336ecec92']",12,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:12.612,Pass,
,,,,,,,,,,,,1.1751,,,,,,,,,,,ec8f31cf-14bb-45b8-b66b-59a336ecec92,1048,,"[71.0, 57.0]",19762,32,,True,0.0,,,,,,"[78.0, 57.0]",,High Pass,7.0,,Jade Moore,10190.0,,,,,Recovery,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,76,Reading WFC,974,"['0b6032db-5941-4011-aeca-1eec93ec69c8', '2e5f19ec-3b13-4912-b293-099cbf9ecd81', '8b14d00a-a33b-4364-b623-b3c0a1999549']",14,,,,,,,,,,,,,,,,Reading WFC,974,00:32:14.886,Pass,True
,,,,,,,,,,,,0.9138,,,,,,,,,,,059a8a10-3368-45b6-b0a6-597a35050960,1050,,"[78.0, 57.0]",19762,32,,,-2.9996955,,,Head,,,"[71.0, 56.0]",,Low Pass,7.071068,Incomplete,Rachel Furness,15706.0,,,,,,1,Regular Play,Jade Moore,10190.0,Right Wing,76,Reading WFC,974,"['5bdbb74f-6e2f-4843-841a-3c641fe9b213', '8b55f09d-b303-4cfb-ba5a-1ff2043b2895']",16,,,,,,,,,,,,,,,,Reading WFC,974,00:32:16.074,Pass,
,,,,,,,,,,,,5.23008,,,,,,,,,,,5bdbb74f-6e2f-4843-841a-3c641fe9b213,1052,,"[50.0, 25.0]",19762,32,,,-0.02438541,,,Right Foot,,,"[91.0, 24.0]",,High Pass,41.01219,Incomplete,,,,,,,Recovery,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,76,Reading WFC,974,"['059a8a10-3368-45b6-b0a6-597a35050960', '0b3d586f-98f9-4c88-9cff-68f36af8c720']",16,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:16.987,Pass,
,,,,,,,,,,,,1.668023,,,,,,,,,,,52c1b4b8-6d15-4b74-9ec3-b0dea31007ad,1055,,"[32.0, 57.0]",19762,32,,,0.7328151,,,Left Foot,,,"[42.0, 66.0]",,Ground Pass,13.453624,,Kirstyn Pearce,18152.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,76,Reading WFC,974,['9b38b7ce-4e93-41c3-b49a-c3a9a3b2b5f8'],23,,,,,,,,,,,,,,,,Reading WFC,974,00:32:23.455,Pass,
,,,,,,,,,,,,1.162185,,,,,,,,,,,5e1d44cc-4d3b-481c-8159-a0bdd84d7f28,1058,,"[42.0, 66.0]",19762,32,,,-1.9379702,,,Right Foot,,,"[37.0, 53.0]",,Ground Pass,13.928389,,Josanne Potter,10198.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,76,Reading WFC,974,['fc481434-fd12-4694-86a5-943dd05e11e0'],25,,,,,,,,,,,,,,,,Reading WFC,974,00:32:25.163,Pass,
,,,,,,,,,,,,1.640311,,,,,,,,,,,7ca0e47b-426c-43fb-b820-33a0be5efd8d,1061,,"[53.0, 38.0]",19762,32,,,1.5350972,,,Left Foot,,,"[54.0, 66.0]",,Ground Pass,28.01785,,Kirstyn Pearce,18152.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,76,Reading WFC,974,['2057596d-bd63-44bb-937b-ec50a629ce3f'],31,,,,,,,,,,,,,,,,Reading WFC,974,00:32:31.275,Pass,
,,,,,,,,,,,,2.103,,,,,,,,,,,c04c14d4-d54c-4a35-b834-e731f109d72f,1064,,"[56.0, 66.0]",19762,32,,,-0.293589,,,Right Foot,,,"[99.0, 53.0]",,High Pass,44.922153,Incomplete,Fara Williams,10251.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,76,Reading WFC,974,"['57b860ab-2b13-4d26-8b2d-a6d068f211e5', 'fe2695d4-6b26-44bd-9083-3ea15a7150dc']",34,,,,,,,,,,,,,,,,Reading WFC,974,00:32:34.289,Pass,
,,,,,,,,,,,,1.765109,,,,,,,,,,,fe2695d4-6b26-44bd-9083-3ea15a7150dc,1066,,"[22.0, 28.0]",19762,32,,,-1.8925469,,,Other,,,"[17.0, 13.0]",,Low Pass,15.811388,Incomplete,Sophie Perry-Campbell,16377.0,,,,,Recovery,1,Regular Play,Victoria Williams,16395.0,Left Center Back,76,Reading WFC,974,"['2411a67f-bedd-48cb-9c46-76429b5b594d', 'ad5c8181-299c-44f6-aea2-fff60c5073ee', 'c04c14d4-d54c-4a35-b834-e731f109d72f']",36,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:36.392,Pass,
,,,,,,,,,,,,1.536237,,,,,,,,,,,052ca296-f9f6-4354-9c17-326e566892de,1070,,"[105.0, 70.0]",19762,32,,,0.11065722,,,Left Foot,,,"[114.0, 71.0]",,Ground Pass,9.055386,,Natasha Harding,15725.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Center Midfield,76,Reading WFC,974,['733a54be-d751-4d5c-b119-9eca6dcd8198'],38,,,,,,,,,,,,,,,,Reading WFC,974,00:32:38.646,Pass,
,,,,,,,,,,,,0.199296,,,,,,,,,,,3ece9a85-fd0a-4e69-98a5-09944b5e11b9,1074,,"[115.0, 71.0]",19762,32,,,-1.8925469,,,Right Foot,,,"[113.0, 65.0]",,Low Pass,6.3245554,Incomplete,,,,,,,,1,Regular Play,Natasha Harding,15725.0,Right Back,76,Reading WFC,974,['7ae34ff9-d143-4a28-844b-e12fcd88978b'],40,,,,,,,,,,,,,,,,Reading WFC,974,00:32:40.262,Pass,
,,,,,,,,,,,,2.5626,,,,,,,,,,,2b9dfb04-f1e6-4e6b-b41d-163bfeb3a22c,1076,,"[120.0, 80.0]",19762,33,,,-1.7640078,,,Right Foot,,,"[111.0, 34.0]",,High Pass,46.872166,,Jade Moore,10190.0,,True,,,Corner,1,From Corner,Brooke Chaplen,15723.0,Left Wing,77,Reading WFC,974,['4a3344c0-76d2-43ea-8fad-16fcaa6f84c1'],20,,,,,,,,,,,,,,,,Reading WFC,974,00:33:20.420,Pass,
,,,,,,,,,,,,1.835184,,,,,,,,,,,b4fbf9ee-1393-417c-a45b-fc0e680634cd,1078,,"[111.0, 34.0]",19762,33,,,0.5191461,,,Head,,,"[118.0, 38.0]",,High Pass,8.062258,Incomplete,Kirstyn Pearce,18152.0,,,,,,1,From Corner,Jade Moore,10190.0,Right Wing,77,Reading WFC,974,"['39ebae77-abb3-4257-9aee-59b22f741ddd', 'aa502310-79db-4a36-8b0f-a0426187b622']",23,,,,,,,,,,,,,,,,Reading WFC,974,00:33:23.081,Pass,
,,,,,,,,,,,,2.8565,,,,,,,,,,,3f853e33-82d6-4470-b592-f43efc657df7,1082,,"[16.0, 45.0]",19762,33,,,-0.31561565,,,Drop Kick,,,"[65.0, 29.0]",,High Pass,51.546097,,Kate Natkiel,16399.0,,,,,,1,From Keeper,Marie Hourihan,19419.0,Goalkeeper,78,Brighton & Hove Albion WFC,965,['0f58ac1d-eca3-4495-9ccf-98b11e73c345'],29,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:29.455,Pass,
,,,,,,,,,,,,0.938349,,,,,,,,,,,74fe2f31-637b-40f8-b69e-b8981fc54cb2,1088,,"[53.0, 28.0]",19762,33,,,1.2120256,,,Right Foot,,,"[56.0, 36.0]",,Ground Pass,8.5440035,,Rachel Furness,15706.0,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,79,Reading WFC,974,['4f364824-443f-4b58-ab02-8eb9011153fd'],38,,,,,,,,,,,,,,,,Reading WFC,974,00:33:38.057,Pass,
,,,,,,,,,,,,2.2707,,,,,,,,,,,40f9e74b-6def-4cfa-a228-32fa64736896,1092,,"[57.0, 37.0]",19762,33,,,2.1962814,,,Left Foot,,,"[44.0, 55.0]",,Ground Pass,22.203604,,Kirstyn Pearce,18152.0,,,,,,1,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,79,Reading WFC,974,['c4e273ad-8e50-43c8-8f87-5bde5adf6e42'],40,,,,,,,,,,,,,,,,Reading WFC,974,00:33:40.212,Pass,
,,,,,,,,,,,,2.347355,,,,,,,,,,,e3d263b6-39e4-4ade-b90b-fb90c702b2ba,1094,,"[44.0, 55.0]",19762,33,,,-1.6183795,,,Right Foot,,,"[43.0, 34.0]",,Ground Pass,21.023796,,Josanne Potter,10198.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,79,Reading WFC,974,['3b1ef21c-21e6-49d3-a46d-1749cabb9258'],42,,,,,,,,,,,,,,,,Reading WFC,974,00:33:42.482,Pass,
,,,,,,,,,,,,1.230447,,,,,,,,,,,84aa9116-3b11-4fb0-9d33-ac4c4aa36a1a,1097,,"[49.0, 32.0]",19762,33,,,0.0,,,Left Foot,,,"[57.0, 32.0]",,Ground Pass,8.0,,Fara Williams,10251.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,79,Reading WFC,974,['19092d1b-4385-49c7-a7ce-1041ee56f8db'],46,,,,,,,,,,,,,,,,Reading WFC,974,00:33:46.168,Pass,
,,,,,,,,,,,,2.054756,,,,,,,,,,,4f0cf88d-857e-4677-92e0-7f197801574d,1100,,"[56.0, 32.0]",19762,33,,,1.8545904,,,Right Foot,,,"[49.0, 56.0]",,Ground Pass,25.0,,Kirstyn Pearce,18152.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Center Midfield,79,Reading WFC,974,['55d73dc6-d280-487b-bbe9-0ec0df4743a1'],48,,,,,,,,,,,,,,,,Reading WFC,974,00:33:48.285,Pass,
,,,,,,,,,,,,2.179268,,,,,,,,,,,6db4a277-786a-4b45-8e3e-a6f522caabe0,1103,,"[56.0, 52.0]",19762,33,,,-1.3134726,,,Right Foot,,,"[61.0, 33.0]",,Ground Pass,19.646883,,Josanne Potter,10198.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,79,Reading WFC,974,['d7d67aaa-7449-474e-a465-424b3773c17a'],51,,,,,,,,,,,,,,,,Reading WFC,974,00:33:51.808,Pass,
,,,,,,,,,,,,1.321846,,,,,,,,,,,3d0e515c-4510-4ed7-a388-498a93dde19a,1110,,"[73.0, 37.0]",19762,33,,,1.5707964,,,Left Foot,,,"[73.0, 64.0]",,Ground Pass,27.0,,Remi Allen,18149.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,79,Reading WFC,974,['4b3c35ba-18ba-4c6e-9f40-a033c2b263bb'],57,,,,,,,,,,,,,,,,Reading WFC,974,00:33:57.737,Pass,
,,,,,,,,,,,,1.3384,,,,,,,,,,,4229069b-a649-4fa2-9c80-f467dc56a5d6,1113,,"[72.0, 64.0]",19762,33,,,-1.1071488,,,Right Foot,,,"[78.0, 52.0]",,Ground Pass,13.416408,,Gemma Suzanne Davison,15721.0,,,,,,1,Regular Play,Remi Allen,18149.0,Right Center Midfield,79,Reading WFC,974,"['4b38efa9-69ee-4f54-9cc4-156db47e3724', 'cb9fd1f2-fb59-49d6-885d-58e6db19feae']",59,,,,,,,,,,,,,,,,Reading WFC,974,00:33:59.059,Pass,True
,,,,,,,,,,,,1.2561,,,,,,,,,,,9f39afd4-2939-4e35-8fc1-fcc7f6cdb698,1115,,"[80.0, 51.0]",19762,34,,,0.5880026,,,Right Foot,,,"[92.0, 59.0]",,Ground Pass,14.422205,Incomplete,Remi Allen,18149.0,,,,,,1,Regular Play,Gemma Suzanne Davison,15721.0,Center Forward,79,Reading WFC,974,"['6a3ae309-7dda-420c-b7d3-f73cf6446cca', 'f2cdfc0a-a62b-460f-8e39-ecee089749de']",0,,,,,,,,,,,,,,,,Reading WFC,974,00:34:00.397,Pass,
,,,,,,,,,,,,0.5505,,,,,,,,,,,6a3ae309-7dda-420c-b7d3-f73cf6446cca,1117,,"[29.0, 22.0]",19762,34,,,0.5880026,,,Right Foot,,,"[38.0, 28.0]",,Ground Pass,10.816654,,Jodie Brett,16379.0,,,,,Recovery,1,Regular Play,Sophie Perry-Campbell,16377.0,Left Back,80,Brighton & Hove Albion WFC,965,"['15930472-bd1c-47a5-89fd-c2e0ff346792', '9f39afd4-2939-4e35-8fc1-fcc7f6cdb698']",1,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:01.653,Pass,
,,,,,,,,,,,,0.8471,,,,,,,,,,,15c0a387-06c1-4e2c-8277-dc29e0ef6654,1120,,"[38.0, 28.0]",19762,34,,,-1.6614562,,,Right Foot,,,"[37.0, 17.0]",,Ground Pass,11.045361,,Sophie Perry-Campbell,16377.0,,,,,,1,Regular Play,Jodie Brett,16379.0,Left Center Midfield,80,Brighton & Hove Albion WFC,965,['ccf5b070-1ff6-4de9-a662-d8c0296c515e'],2,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:02.676,Pass,
,,,,,,,,,,,,1.451006,,,,,,,,,,,c0b91e43-644e-4cee-9f7b-5e7043aee852,1123,,"[36.0, 19.0]",19762,34,,,2.9147937,,,Right Foot,,,"[23.0, 22.0]",,Ground Pass,13.341664,,Victoria Williams,16395.0,,,,,,1,Regular Play,Sophie Perry-Campbell,16377.0,Left Back,80,Brighton & Hove Albion WFC,965,['36f95c63-6faf-464e-9508-a559c150e59c'],4,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:04.389,Pass,
,,,,,,,,,,,,2.635408,,,,,,,,,,,b4c4541a-f6cf-4976-9e0d-03e790dbbb41,1126,,"[27.0, 19.0]",19762,34,,,-0.09966865,,,Left Foot,,,"[77.0, 14.0]",,High Pass,50.24938,Incomplete,,,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,80,Brighton & Hove Albion WFC,965,['62151cb2-0bca-496b-8ab8-2f88b389f9e9'],7,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:07.482,Pass,
,,,,,,,,,,,,1.471446,,,,,,,,,,,ce46e2d7-bce3-4158-98a0-26e1464b21b5,1130,,"[44.0, 67.0]",19762,34,,,-1.5707964,,,Right Foot,,,"[44.0, 50.0]",,Ground Pass,17.0,,Josanne Potter,10198.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,81,Reading WFC,974,"['35f702f2-8802-4e00-ba61-15d6417c90e3', 'd811340e-f5ea-47f3-b9f7-44f8237a3cfd']",12,,,,,,,,,,,,,,,,Reading WFC,974,00:34:12.565,Pass,True
,,,,,,,,,,,,1.115499,,,,,,,,,,,8421d348-6dab-488c-8716-ab72ac0236f2,1133,,"[49.0, 46.0]",19762,34,,,-0.11065722,,,Left Foot,,,"[58.0, 45.0]",,Ground Pass,9.055386,,Rachel Furness,15706.0,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,81,Reading WFC,974,['6e40d26b-bc7c-4a9b-9ee0-6637f25b032f'],16,,,,,,,,,,,,,,,,Reading WFC,974,00:34:16.610,Pass,
,,,,,,,,,,,,4.424906,,,,,,,,,,,804befd0-5e7a-48e3-bbc8-ae4517257765,1136,,"[64.0, 44.0]",19762,34,,,0.4636476,,,Left Foot,,,"[120.0, 72.0]",,High Pass,62.609905,Out,Remi Allen,18149.0,,,,,,1,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,81,Reading WFC,974,['baf83dcf-216a-4782-8117-5ec6bdeff714'],20,,,,,,,,,,,,,,,,Reading WFC,974,00:34:20.055,Pass,
,,,,,,,,,,,,1.951072,,,,,,,,,,,73f8f5ee-7d7d-4532-8735-5ca32facc8f7,1138,,"[7.0, 37.0]",19762,36,,,-0.60698766,,,Right Foot,,,"[43.0, 12.0]",,High Pass,43.829212,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Marie Hourihan,19419.0,Goalkeeper,82,Brighton & Hove Albion WFC,965,['e09e59a7-5764-4bba-a061-9454fd0c2b58'],6,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:06.416,Pass,
,,,,,,,,,,,,1.362469,,,,,,,,,,,e09e59a7-5764-4bba-a061-9454fd0c2b58,1139,,"[78.0, 69.0]",19762,36,,,-0.88187194,,,Head,,,"[92.0, 52.0]",,High Pass,22.022715,,Fara Williams,10251.0,,,,,Recovery,1,Regular Play,Jade Moore,10190.0,Right Wing,83,Reading WFC,974,"['73f8f5ee-7d7d-4532-8735-5ca32facc8f7', 'b0da420a-030e-4177-9429-1b42fadccc7e']",8,,,,,,,,,,,,,,,,Reading WFC,974,00:36:08.367,Pass,
,,,,,,,,,,,,4.524908,,,,,,,,,,,7acf72bb-17bd-4fb9-ade1-092c3cd22a13,1143,,"[97.0, 53.0]",19762,36,,,-1.0752447,,,Right Foot,,,"[117.0, 16.0]",,Low Pass,42.059483,,Brooke Chaplen,15723.0,,,,,,1,Regular Play,Fara Williams,10251.0,Left Center Midfield,83,Reading WFC,974,"['0e3e5e4e-df47-41f6-bc3c-2bbb8d530b3e', '3ae4e82e-3394-444a-bfbd-824daf0ad812']",10,,,,,,,,,,,,,,,,Reading WFC,974,00:36:10.688,Pass,True
,,,,,,,,,,,,0.2241,,,,,,,,,,,5bf8327c-049a-4083-bfb4-b559bf1005a9,1150,,"[4.0, 76.0]",19762,36,,,-0.32175055,,,Right Foot,,,"[7.0, 75.0]",,Ground Pass,3.1622777,Incomplete,Laura Rafferty,16394.0,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,83,Reading WFC,974,"['0472fbdb-fa5a-4c1e-89e3-963481debbfa', '8adf42a3-ffaf-441f-8337-653241ac02f5']",18,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:18.485,Pass,
,,,,,,,,,,,,1.3993,,,,,,,,,,,58b3d994-a76d-455b-96e9-8ea1758fe650,1153,,"[14.0, 80.0]",19762,36,,,-0.23109066,,,,,,"[31.0, 76.0]",,High Pass,17.464249,Incomplete,Aileen Whelan,16374.0,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,84,Brighton & Hove Albion WFC,965,"['6b54cc2d-3edc-4321-899d-b8b82edf029a', 'df6e9d7c-d836-4587-bc51-37440b3110b7']",36,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:36.451,Pass,
,,,,,,,,,,,,1.297827,,,,,,,,,,,6b54cc2d-3edc-4321-899d-b8b82edf029a,1156,,"[90.0, 5.0]",19762,36,,True,0.7086263,,,,,,"[97.0, 11.0]",,High Pass,9.219544,,Fara Williams,10251.0,,,,,Recovery,1,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,84,Brighton & Hove Albion WFC,965,"['569ac27e-03bd-4796-b29b-4654ae3c0720', '58b3d994-a76d-455b-96e9-8ea1758fe650', 'bd23df98-890c-41bb-8a95-62518f71d65d']",37,,,,,,,,,,,,,,,,Reading WFC,974,00:36:37.851,Pass,True
,,,,,,,,,,,,0.000954,,,,,,,,,,,db43c91a-9d9f-4c12-943e-9a65d8e1d445,1163,,"[29.0, 69.0]",19762,36,,,0.0,,,Right Foot,,,"[32.0, 69.0]",,Ground Pass,3.0,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Midfield,84,Brighton & Hove Albion WFC,965,"['cb8dfd3b-e4aa-4b4f-9ced-58b67870ca0b', 'dc20cac2-2d16-4272-9136-cb8ad93a5d1e']",41,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:41.601,Pass,
,,,,,,,,,,,,0.496656,,,,,,,,,,,70f4321c-5398-4c42-b4b7-4be55a652bf5,1166,,"[32.0, 64.0]",19762,36,,,0.7853982,,,Right Foot,,,"[34.0, 66.0]",,Ground Pass,2.828427,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,,Recovery,1,From Throw In,Chloe Peplow,16397.0,Right Center Midfield,84,Brighton & Hove Albion WFC,965,"['5360cb9b-533a-4b4d-873d-0d8ec85fcbee', '73d8d2d5-8368-46e7-ae2e-713a427bbd00']",42,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:42.967,Pass,
,,,,,,,,,,,,1.021199,,,,,,,,,,,da6c01ad-90f4-4382-a760-2748aa3141b8,1171,,"[28.0, 60.0]",19762,36,,,2.7468016,,,Right Foot,,,"[16.0, 65.0]",,Ground Pass,13.0,,Kirsty Barton,19414.0,,,,,,1,From Throw In,Chloe Peplow,16397.0,Right Center Midfield,84,Brighton & Hove Albion WFC,965,['624005b2-4d69-4cf3-a14d-86d4496c1674'],45,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:45.573,Pass,
,,,,,,,,,,,,1.4481,,,,,,,,,,,6db37dc9-95c5-45e5-800e-5d88d7c6d232,1175,,"[4.0, 71.0]",19762,36,,,0.26299474,,,Right Foot,,,"[30.0, 78.0]",,Low Pass,26.925823,Incomplete,Kate Natkiel,16399.0,,,,,,1,From Throw In,Kirsty Barton,19414.0,Right Back,84,Brighton & Hove Albion WFC,965,"['09650199-89ad-4a52-8ed8-1009b6c155e1', '5a623838-2d7d-4c80-81be-b707ffa87123', '99b82e0c-7c94-4387-bac9-88597f61433d']",49,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:49.773,Pass,True
,,,,,,,,,,,,2.600073,,,,,,,,,,,a9757fc1-42ff-40c8-8612-1bc55dddfd5f,1178,,"[15.0, 73.0]",19762,36,,,2.4329665,,,Right Foot,,,"[8.0, 79.0]",,Ground Pass,9.219544,Incomplete,,,,,,,Recovery,1,From Throw In,Kate Natkiel,16399.0,Right Midfield,84,Brighton & Hove Albion WFC,965,['acfcbc51-5b56-4bd5-81ca-69cf91835b32'],53,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:53.183,Pass,
,,,,,,,,,,,,0.929698,,,,,,,,,,,29975e92-20ea-49fd-968f-7887ac24f05b,1181,,"[112.0, 3.0]",19762,36,,,3.041924,,,Right Foot,,,"[102.0, 4.0]",,Ground Pass,10.049875,,Mayumi Pacheco,15724.0,,,,,,1,Regular Play,Remi Allen,18149.0,Right Center Midfield,85,Reading WFC,974,['093ce1fb-2294-482e-9aa3-f1b6a5ea3653'],56,,,,,,,,,,,,,,,,Reading WFC,974,00:36:56.293,Pass,
,,,,,,,,,,,,1.254317,,,,,,,,,,,7afde182-ea22-40b8-9029-1d9c17f9573f,1185,,"[101.0, 4.0]",19762,36,,,2.6011732,,,Left Foot,,,"[91.0, 10.0]",,Ground Pass,11.661903,,Josanne Potter,10198.0,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,85,Reading WFC,974,"['016cd640-b7a3-4aac-9c6b-8dadf4a45e36', 'd496dd45-a124-44d4-897c-29fe634997c2']",58,,,,,,,,,,,,,,,,Reading WFC,974,00:36:58.228,Pass,True
,,,,,,,,,,,,1.955058,,,,,,,,,,,85e24954-4032-44ed-91fe-3e13986c2746,1188,,"[91.0, 10.0]",19762,36,,,0.86217004,,,Left Foot,True,,"[115.0, 38.0]",,High Pass,36.878178,Incomplete,,,,,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,85,Reading WFC,974,['5f7bb156-0103-4ab6-b36c-175e72e45064'],59,,,,,,,,,,,,,,,,Reading WFC,974,00:36:59.522,Pass,
,,,,,,,,,,,,1.946125,,,,,,,,,,,9c74884a-037b-4837-82b9-d26f51895473,1191,,"[10.0, 43.0]",19762,37,,,-1.0460006,,,Keeper Arm,,,"[21.0, 24.0]",,Ground Pass,21.954498,,Sophie Perry-Campbell,16377.0,,,,,,1,From Keeper,Marie Hourihan,19419.0,Goalkeeper,86,Brighton & Hove Albion WFC,965,['a198e3e9-4682-48c2-a984-80b3e3eaebf3'],2,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:02.867,Pass,
,,,,,,,,,,,,1.113,,,,,,,,,,,dcedc864-d80d-4954-ae56-03db65e84e1e,1195,,"[34.0, 8.0]",19762,37,,,0.0,,,Left Foot,,,"[61.0, 8.0]",,Low Pass,27.0,Incomplete,,,,,,,,1,From Keeper,Sophie Perry-Campbell,16377.0,Left Back,86,Brighton & Hove Albion WFC,965,"['cd9a0f35-5ece-4f4f-b4da-518d6225d2a0', 'd810403f-9912-4467-a03f-248f9f434db0']",8,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:08.534,Pass,True
,,,,,,,,,,,,1.9403,,,,,,,,,,,d810403f-9912-4467-a03f-248f9f434db0,1196,,"[60.0, 73.0]",19762,37,,,-0.39060703,,,Right Foot,,,"[77.0, 66.0]",,Low Pass,18.384777,,Fara Williams,10251.0,,,,,Recovery,1,From Keeper,Natasha Harding,15725.0,Right Back,86,Brighton & Hove Albion WFC,965,"['846067b3-8dd9-44ed-b6f3-9ca1df54c26f', 'dcedc864-d80d-4954-ae56-03db65e84e1e']",9,,,,,,,,,,,,,,,,Reading WFC,974,00:37:09.647,Pass,
