bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.58483,,,,,,,,,,,,,,,,,228969f6-6f76-4187-80f3-74b53d524191,1137,,,"[16.4, 11.9]",2275040,33,,,,,1.812663,,Left Foot,,,,"[10.8, 34.6]",,Ground Pass,,23.380547,,,,Courtney Brosnan,31555.0,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,76,West Ham United LFC,972,['ae1e5749-f183-42b6-945a-5712788bc59b'],4,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:04.956,Pass,
,,,,,,,,,,,,,,,,,,1.621978,,,,,,,,,,,,,,,,,2cb0e14f-71b3-41ee-ab0a-49668f82e115,1141,,,"[15.3, 34.8]",2275040,33,,,,,-1.0900431,,Right Foot,,,,"[28.6, 9.3]",,Ground Pass,,28.760042,,,,Laura Vetterlein,31556.0,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,76,West Ham United LFC,972,['958480c3-6658-4c5b-8d46-6fcbaebc4aec'],10,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:10.107,Pass,
,,,,,,,,,,,,,,,,,,1.442855,,,,,,,,,,,,,,,,,5bbc0b04-2f5f-4192-9023-42f970ffc3cd,1144,,,"[35.4, 8.1]",2275040,33,,,,,-0.59933996,,Left Foot,,,,"[45.5, 1.2]",,Ground Pass,,12.231925,,,,Katharina Baunach,31557.0,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,76,West Ham United LFC,972,['a850ceb8-a973-4000-a946-dcd0726c98e1'],14,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:14.146,Pass,
,,,,,,,,,,,,,,,,,,4.171242,,,,,,,,,,,,,,,,,63e1860d-3db2-421c-8bc1-f6db34d6328c,1147,,,"[44.4, 1.6]",2275040,33,,,,,0.30623072,,Right Foot,,,,"[71.6, 10.2]",,Low Pass,,28.52718,,,Incomplete,Martha Thomas,31558.0,,,,,,1,Regular Play,Katharina Baunach,31557.0,Left Back,76,West Ham United LFC,972,"['88394797-9091-442b-8892-0ce006946d48', 'ea4af3cd-7237-45b3-8846-1f48741b3ba8']",16,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:16.570,Pass,
,,,,,,,,,,,,,,,,,,1.72462,,,,,,,,,,,,,,,,,ea4af3cd-7237-45b3-8846-1f48741b3ba8,1149,,,"[48.5, 69.9]",2275040,33,,,,,-2.649011,,Right Foot,,,,"[9.0, 48.7]",,Ground Pass,,44.829567,,,,Megan Walsh,15709.0,,,,,Recovery,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,76,West Ham United LFC,972,"['207fdbc5-b4ae-4a83-b32d-f1ee8d3d20fd', '63e1860d-3db2-421c-8bc1-f6db34d6328c']",20,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:20.742,Pass,
,,,,,,,,,,,,,,,,,,2.465306,,,,,,,,,,,,,,,,,0e14f014-a45c-4a59-82a7-bf1fe20fdc0f,1152,,,"[11.1, 48.7]",2275040,33,,,,,0.16623682,,Right Foot,,,,"[55.8, 56.2]",,High Pass,,45.32483,,,Incomplete,,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,76,West Ham United LFC,972,['b0d98d6a-0b51-40af-b8c4-0d71e0cc3979'],23,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:23.865,Pass,
,,,,,,,,,,,,,,,,,,0.752609,,,,,,,,,,,,,,,,,26f6f46c-ff1f-4f7c-940c-84e60d332143,1156,,,"[69.0, 23.9]",2275040,33,,,,,-0.47951928,,Right Foot,,,,"[76.5, 20.0]",,Ground Pass,,8.453402,,,Incomplete,Leanne Kiernan,18146.0,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,76,West Ham United LFC,972,"['25df4f1f-193c-48c3-8c0d-0b254e9501fe', 'f875e1f8-8076-4448-9786-d8b8c38a8716']",28,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:28.349,Pass,
,,,,,,,,,,,,,,,,,,0.848204,,,,,,,,,,,,,,,,,f55d2795-0fec-4bdc-95ff-7198476a826c,1165,,,"[69.6, 57.7]",2275040,33,,,,,-0.4549142,,Right Foot,,,,"[78.8, 53.2]",,Ground Pass,,10.241582,,,,Kenza Dali,15421.0,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Back,76,West Ham United LFC,972,['07dfd2bf-d6d9-43e6-bb2f-73b7b6655152'],34,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:34.245,Pass,
,,,,,,,,,,,,,,,,,,3.274294,,,,,,,,,,,,,,,,,3579a43b-04e7-4c83-a986-6a48d48a457e,1168,,,"[84.4, 52.6]",2275040,33,,,,,-0.017983673,,Right Foot,,,,"[112.2, 52.1]",,Ground Pass,,27.804497,,,,Alisha Lehmann,18153.0,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Center Midfield,76,West Ham United LFC,972,['800fc728-808e-4c24-82e9-f823fa7b1c81'],36,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:36.037,Pass,
,,,,,,,,,,,,,,,,,,0.672653,,,,,,,,,,,,,,,,,395e8fcd-4a7d-4f87-b5b7-cbae766a764f,1171,,,"[115.8, 52.1]",2275040,33,,,,,-1.5462111,,Right Foot,,,,"[116.1, 39.9]",,High Pass,,12.203688,,,Incomplete,Leanne Kiernan,18146.0,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Midfield,76,West Ham United LFC,972,"['29acd5c5-5d4e-4f3f-8a5b-442272561231', '77b27299-3a9f-4c12-b614-d2380fb47a6b']",39,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:33:39.341,Pass,
,,,,,,,,,,,,,,,,,,0.988433,,,,,,,,,,,,,,,,,7140a5fa-ad4c-4c7f-ad2e-1f51df427f79,1174,,,"[109.6, 0.1]",2275040,34,,,,,2.4227626,,,,,,"[103.2, 5.7]",,Low Pass,,8.504117,,,,So-Hyun Cho,22798.0,,,,,Throw-in,1,From Throw In,Katharina Baunach,31557.0,Left Back,77,West Ham United LFC,972,['c8a89760-b5ee-44f8-b11a-a5137f067be3'],6,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:06.930,Pass,
,,,,,,,,,,,,,,,,,,2.116449,,,,,,,,,,,,,,,,,34518be0-e2ae-4f39-8792-c2c28408ef2d,1178,,,"[95.5, 10.0]",2275040,34,,,,,0.7512429,,Right Foot,True,,,"[118.2, 31.2]",,High Pass,,31.060102,,,Incomplete,,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,77,West Ham United LFC,972,['d7950960-4113-48c4-89bb-375ad4d23a74'],9,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:09.875,Pass,
,,,,,,,,,,,,,,,,,,1.736795,,,,,,,,,,,,,,,,,6f828e81-71e6-4112-b130-ad28e9fb6dff,1181,,,"[13.2, 48.1]",2275040,34,,,,,-0.9812361,,Keeper Arm,,,,"[23.1, 33.3]",,Ground Pass,,17.805899,,,,Victoria Williams,16395.0,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,78,Brighton & Hove Albion WFC,965,['d3e889ed-7393-48ce-8fba-ccf1939f3c48'],19,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:19.484,Pass,
,,,,,,,,,,,,,,,,,,1.699373,,,,,,,,,,,,,,,,,b544c6d2-ecfd-43bf-8a0c-aa9a4bb8bdb5,1184,,,"[23.1, 33.3]",2275040,34,,,,,1.4872905,,Left Foot,,,,"[25.0, 56.0]",,Ground Pass,,22.779377,,,,Danique Kerkdijk,16383.0,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,78,Brighton & Hove Albion WFC,965,['3d1874f8-4c25-40cf-8c43-0c18eb15a235'],22,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:22.501,Pass,
,,,,,,,,,,,,,,,,,,2.227054,,,,,,,,,,,,,,,,,60fdd40d-0e2e-441c-9cdd-faef443b595c,1187,,,"[28.0, 57.5]",2275040,34,,,,,-1.5707964,,Right Foot,,,,"[28.0, 30.5]",,Ground Pass,,27.0,,,,Victoria Williams,16395.0,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,78,Brighton & Hove Albion WFC,965,['58d46957-f1fb-45ef-b95d-979c20d90a4c'],25,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:25.953,Pass,
,,,,,,,,,,,,,,,,,,1.360093,,,,,,,,,,,,,,,,,a08f6eae-2982-4243-808e-6f573cc1ecfa,1190,,,"[28.0, 30.5]",2275040,34,,,,,1.2478789,,Right Foot,,,,"[36.6, 56.2]",,Ground Pass,,27.100739,,,,Danique Kerkdijk,16383.0,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,78,Brighton & Hove Albion WFC,965,['29f49e4b-07c2-4fed-b823-b05f99ea4cfb'],31,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:31.477,Pass,
,,,,,,,,,,,,,,,,,,3.291976,,,,,,,,,,,,,,,,,d0c8a28a-9699-40e3-b90b-cc8cf014bfb1,1193,,,"[49.4, 57.3]",2275040,34,,,,,-1.0739505,,Right Foot,,,,"[78.3, 4.0]",,High Pass,,60.63085,,,,Felicity Gibbons,16392.0,,True,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,78,Brighton & Hove Albion WFC,965,['cbbbd333-28c0-40d4-859f-5aee56048f35'],35,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:35.723,Pass,
,,,,,,,,,,,,,,,,,,0.989605,,,,,,,,,,,,,,,,,f88806da-0352-4aea-9bc6-980cdaca37e9,1197,,,"[42.5, 80.0]",2275040,34,,,,,-1.0433258,,,,,,"[48.5, 69.7]",,Low Pass,,11.920151,,,,Kenza Dali,15421.0,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,79,West Ham United LFC,972,['8ca08289-2258-4898-a953-e04f6f25433f'],49,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:49.971,Pass,
,,,,,,,,,,,,,,,,,,0.892104,,,,,,,,,,,,,,,,,d9061ce2-24f8-4abf-b119-53db81ac8413,1200,,,"[49.1, 69.7]",2275040,34,,,,,2.544416,,Right Foot,,,,"[41.6, 74.8]",,Low Pass,,9.06973,,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Center Midfield,79,West Ham United LFC,972,['aeea0bb4-3c6f-48e3-8275-7318334e03f2'],50,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:50.960,Pass,
,,,,,,,,,,,,,,,,,,1.084923,,,,,,,,,,,,,,,,,247e11f4-a75c-4ef1-bf31-b0233e7231f9,1205,,,"[37.3, 74.8]",2275040,34,,,,,-1.7377665,,Right Foot,,,,"[34.3, 57.0]",,Ground Pass,,18.051039,,,,Tessel Middag,23217.0,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,79,West Ham United LFC,972,"['4a1e2745-3cd7-4589-b3a3-05b929324597', 'e1c4a999-edef-4114-a0cd-e81cbb3064a6']",52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:52.646,Pass,True
,,,,,,,,,,,,,,,,,,1.520066,,,,,,,,,,,,,,,,,0e86e073-9f83-4f76-bdf7-0b9803b4b6fe,1208,,,"[34.1, 54.9]",2275040,34,,,,,2.4008076,,Right Foot,,,,"[22.4, 65.6]",,Ground Pass,,15.854968,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,From Throw In,Tessel Middag,23217.0,Center Defensive Midfield,79,West Ham United LFC,972,['d306e6a0-fa60-4555-9e07-80ddff31f257'],53,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:53.731,Pass,
,,,,,,,,,,,,,,,,,,1.89103,,,,,,,,,,,,,,,,,f9300182-c430-41da-a132-cdacdb44a580,1212,,,"[22.6, 69.2]",2275040,34,,,,,-0.22527678,,Right Foot,,,,"[56.2, 61.5]",,High Pass,,34.471,,,,Martha Thomas,31558.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,79,West Ham United LFC,972,"['0e0a84d9-ca6d-44a1-9dfd-1b88484b484b', 'd1979abd-54fe-4ca8-9892-1569bb2c054f']",56,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:56.577,Pass,True
,,,,,,,,,,,,,,,,,,0.799473,,,,,,,,,,,,,,,,,8fbe8e23-ec1d-4f96-a51f-c52f7542654f,1216,,,"[54.7, 63.9]",2275040,34,,,,,0.15824032,,Right Foot,,,,"[64.1, 65.4]",,Low Pass,,9.518929,,,Incomplete,Alisha Lehmann,18153.0,,,,,,1,From Throw In,Martha Thomas,31558.0,Center Forward,79,West Ham United LFC,972,"['8345cb6f-0998-42a9-9e1f-e996a47568c9', 'b5a2da1d-ada2-411d-9057-9520bec71dd3']",58,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:58.801,Pass,
,,,,,,,,,,,,,,,,,,2.546888,,,,,,,,,,,,,,,,,8345cb6f-0998-42a9-9e1f-e996a47568c9,1218,,,"[56.0, 14.7]",2275040,34,,,,,1.5421157,,Left Foot,,,,"[56.7, 39.1]",,Low Pass,,24.410038,,,Incomplete,Danique Kerkdijk,16383.0,,,,,Recovery,1,From Throw In,Felicity Gibbons,16392.0,Left Back,79,West Ham United LFC,972,"['8c4c57c4-2a5b-4600-b8fb-a1ec5711cdde', '8fbe8e23-ec1d-4f96-a51f-c52f7542654f', 'a8a9a119-3d1a-4b5d-8fb1-811c34b3cec9']",59,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:59.600,Pass,
,,,,,,,,,,,,,,,,,,0.020194,,,,,,,,,,,,,,,,,8c4c57c4-2a5b-4600-b8fb-a1ec5711cdde,1221,,,"[63.4, 41.0]",2275040,35,,,,,0.35877067,,Right Foot,,,,"[65.8, 41.9]",,Ground Pass,,2.5632012,,,Incomplete,Martha Thomas,31558.0,,,,,Recovery,1,From Throw In,Leanne Kiernan,18146.0,Left Midfield,79,West Ham United LFC,972,"['113b212c-4258-4885-9a7b-1f386bfffde1', '791b2640-ac94-4c64-a0d4-f74698a3016e', '8345cb6f-0998-42a9-9e1f-e996a47568c9']",2,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:02.147,Pass,
,,,,,,,,,,,,,,,,,,1.05664,,,,,,,,,,,,,,,,,25a8ec8c-c4cc-472c-9a29-bbb3a816118e,1227,,,"[65.2, 25.4]",2275040,35,,,,,-2.2996511,,Right Foot,,,,"[62.7, 22.6]",,Ground Pass,,3.753665,,,,Emily Simpkins,23289.0,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Defensive Midfield,80,Brighton & Hove Albion WFC,965,"['328f1d41-0801-4452-8161-a86e7a81defb', 'c248989a-a249-4555-a1ae-3eeda051b39d']",4,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:04.670,Pass,True
,,,,,,,,,,,,,,,,,,1.040576,,,,,,,,,,,,,,,,,19c1eac2-192d-4095-81f6-175e34355b84,1230,,,"[62.4, 22.2]",2275040,35,,,,,-1.160669,,Right Foot,,,,"[70.4, 3.8]",,Ground Pass,,20.063898,,,,Léa Le Garrec,31529.0,,,,,,1,Regular Play,Emily Simpkins,23289.0,Left Defensive Midfield,80,Brighton & Hove Albion WFC,965,['79e68aaa-9525-48ab-bac6-cc3e145814de'],5,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:05.795,Pass,
,,,,,,,,,,,,,,,,,,3.871062,,,,,,,,,,,,,,,,,8bd071da-8133-48ea-9442-97a0061c7e1a,1234,,,"[76.8, 5.7]",2275040,35,,,,,1.1407347,,Left Foot,,,,"[97.9, 51.7]",,High Pass,,50.6084,,,Incomplete,Ellie Brazil,16393.0,,True,,,,1,Regular Play,Léa Le Garrec,31529.0,Center Attacking Midfield,80,Brighton & Hove Albion WFC,965,"['0ba29dd2-e415-4dc8-b09a-e08fe4b25a1a', '4877628c-6c12-4ae8-ac58-3f748bd1c69f', '702ae36c-2364-4171-ba4c-6064f252da85']",9,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:09.290,Pass,True
,,,,,,,,,,,,,,,,,,1.424378,,,,,,,,,,,,,,,,,cfbcec43-ca37-4cd3-825b-664ee5fb57ae,1238,,,"[25.8, 28.0]",2275040,35,,,,,1.3318598,,Left Foot,,,,"[29.6, 43.6]",,Ground Pass,,16.056152,,,,Tessel Middag,23217.0,,,,,,1,Regular Play,Katharina Baunach,31557.0,Left Back,81,West Ham United LFC,972,['760bcd37-6849-4f96-b840-d9ad9a25d850'],17,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:17.081,Pass,
,,,,,,,,,,,,,,,,,,0.900686,,,,,,,,,,,,,,,,,56040e42-f8a5-496e-8752-67e475cad9fd,1241,,,"[30.7, 47.0]",2275040,35,,,,,0.8417487,,Left Foot,,,,"[39.9, 57.3]",,Ground Pass,,13.810503,,,,Kenza Dali,15421.0,,,,,,1,Regular Play,Tessel Middag,23217.0,Center Defensive Midfield,81,West Ham United LFC,972,['2c0626b2-95a8-4f58-abd2-e2f031a1c6df'],19,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:19.763,Pass,
,,,,,,,,,,,,,,,,,,1.738042,,,,,,,,,,,,,,,,,c88955e9-82f6-4d7e-a3f7-b38bcb20552b,1245,,,"[40.5, 58.5]",2275040,35,,,,,2.2999768,,Right Foot,,,,"[29.6, 70.7]",,Ground Pass,,16.360012,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Center Midfield,81,West Ham United LFC,972,"['008cecbf-2811-41aa-b559-107a16dd7513', 'ad14e594-624b-4f26-8408-a5b1bb0617c1']",20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:20.713,Pass,True
,,,,,,,,,,,,,,,,,,1.655157,,,,,,,,,,,,,,,,,176f308b-4cdd-4211-a2f8-f34d8dfe291c,1249,,,"[33.1, 74.6]",2275040,35,,,,,0.05433976,,Right Foot,,,,"[57.0, 75.9]",,Ground Pass,,23.93533,,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,81,West Ham United LFC,972,"['06248518-517f-4d6d-9226-8967e735770c', 'a7ae51da-ca9d-45fd-806d-75a018950482']",23,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:23.509,Pass,True
,,,,,,,,,,,,,,,,,,1.179792,,,,,,,,,,,,,,,,,ae3336ce-b470-446d-b841-31f5a5943540,1253,,,"[63.9, 72.9]",2275040,35,,,,,-1.4893442,,Right Foot,,,,"[64.3, 68.0]",,Ground Pass,,4.9162993,,,,Kenza Dali,15421.0,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Back,81,West Ham United LFC,972,['f7752ae9-98c9-4571-8624-0dd89152b94a'],26,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:26.772,Pass,
,,,,,,,,,,,,,,,,,,2.711998,,,,,,,,,,,,,,,,,ac064923-8770-4013-aa0e-d07f34702502,1257,,,"[75.6, 63.2]",2275040,35,,,,,2.787396,,Right Foot,,,,"[56.4, 70.3]",,Ground Pass,,20.47071,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Center Midfield,81,West Ham United LFC,972,['fdb15c3f-469e-44b7-8245-29263619fc51'],31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:31.679,Pass,
,,,,,,,,,,,,,,,,,,0.895775,,,,,,,,,,,,,,,,,3c22322a-84d2-40eb-81c7-ff0364f206c3,1261,,,"[54.5, 70.9]",2275040,35,,,,,-0.2828092,,Right Foot,,,,"[66.2, 67.5]",,Ground Pass,,12.184006,,,Incomplete,Alisha Lehmann,18153.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,81,West Ham United LFC,972,"['450f9fbe-bda4-4ed6-a7d3-33dd9d18d643', '50d3170c-6b4c-401a-90eb-ec769d6a0c93', '9cbb85ba-f045-4e3e-8dff-3e32a00109f9']",36,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:36.269,Pass,True
,,,,,,,,,,,,,,,,,,1.031312,,,,,,,,,,,,,,,,,3e4dc0ee-3f2b-41f6-8370-f4c11533dfac,1264,,,"[55.7, 62.0]",2275040,35,,,,,-1.7798193,,Right Foot,,,,"[53.6, 52.1]",,Ground Pass,,10.120276,,,,Tessel Middag,23217.0,,,,,Recovery,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,81,West Ham United LFC,972,['8ee295f5-5cac-4c85-b833-7998a43fdb2d'],39,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:39.234,Pass,
,,,,,,,,,,,,,,,,,,0.084742,,,,,,,,,,,,,,,,,3c0a658a-551b-473d-99b7-5807685118b5,1268,,,"[54.5, 51.5]",2275040,35,,,,,-0.4825133,,Right Foot,,,,"[56.6, 50.4]",,Ground Pass,,2.3706539,,,Incomplete,,,,,,,,1,Regular Play,Tessel Middag,23217.0,Center Defensive Midfield,81,West Ham United LFC,972,['50f53cd5-5d90-422e-9340-02e0c2b30f58'],41,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:41.424,Pass,
,,,,,,,,,,,,,,,,,,0.499887,,,,,,,,,,,,,,,,,279b5ee1-9922-4e5c-8e56-a14f6ffe69e3,1270,,,"[56.7, 25.8]",2275040,35,,,,,0.024686342,,Right Foot,,,,"[64.8, 26.0]",,Ground Pass,,8.1024685,,,Incomplete,Iniabasi Anefiok Umotong,16378.0,,,,,Recovery,1,Regular Play,Léa Le Garrec,31529.0,Center Attacking Midfield,81,West Ham United LFC,972,"['842a6caa-f87e-461f-b161-82c433c9ad86', 'c2752188-0425-45a2-a30c-539ea83988cc']",42,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:42.904,Pass,
,,,,,,,,,,,,,,,,,,2.518524,,,,,,,,,,,,,,,,,2e05b21d-21aa-44e9-94d9-e62c4147e2f4,1273,,,"[36.1, 58.5]",2275040,35,,,,,-2.7688885,,Left Foot,,,,"[9.5, 48.1]",,Ground Pass,,28.560812,,,,Courtney Brosnan,31555.0,,,,,Recovery,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,81,West Ham United LFC,972,['60463046-525d-4823-a478-78ecdf796bf5'],45,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:45.825,Pass,
,,,,,,,,,,,,,,,,,,1.584899,,,,,,,,,,,,,,,,,2a666909-dbc5-4323-8c9d-e3aef352c201,1276,,,"[14.7, 46.3]",2275040,35,,,,,-1.2231895,,Right Foot,,,,"[22.2, 25.6]",,Ground Pass,,22.016811,,,,Laura Vetterlein,31556.0,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,81,West Ham United LFC,972,['5a979ba2-edb4-4b4f-8068-f980def2afab'],53,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:53.708,Pass,
,,,,,,,,,,,,,,,,,,1.302976,,,,,,,,,,,,,,,,,5f6eea33-05ff-4fd8-a131-2cc453376454,1279,,,"[21.3, 23.7]",2275040,35,,,,,-0.97713125,,Left Foot,,,,"[35.0, 3.4]",,Ground Pass,,24.490406,,,,Katharina Baunach,31557.0,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,81,West Ham United LFC,972,['f2c63ec5-9de6-49d0-a417-5b9891cd5ca6'],56,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:56.512,Pass,
,,,,,,,,,,,,,,,,,,1.833785,,,,,,,,,,,,,,,,,0834f832-9359-4e64-9d81-a0d9879f22cf,1283,,,"[41.2, 9.3]",2275040,36,,,,,2.918116,,Left Foot,,,,"[32.4, 11.3]",,Ground Pass,,9.024411,,,,Laura Vetterlein,31556.0,,,,,,1,Regular Play,Katharina Baunach,31557.0,Left Back,81,West Ham United LFC,972,['e77c8986-be8c-4dc6-bfd5-04c4083febf9'],0,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:00.877,Pass,
,,,,,,,,,,,,,,,,,,1.873867,,,,,,,,,,,,,,,,,5462af74-2371-49cf-907b-fcb22e75cc7d,1286,,,"[32.4, 11.5]",2275040,36,,,,,1.6831735,,Left Foot,,,,"[28.8, 43.4]",,Ground Pass,,32.102493,,,,Kenza Dali,15421.0,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,81,West Ham United LFC,972,['cee32d7b-386f-4cc8-b072-d212f7045b8e'],4,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:04.059,Pass,
,,,,,,,,,,,,,,,,,,1.104008,,,,,,,,,,,,,,,,,753f366d-3ed4-402e-a3b3-cfeeff3d70d0,1289,,,"[35.8, 49.8]",2275040,36,,,,,0.28337207,,Right Foot,,,,"[54.0, 55.1]",,Ground Pass,,18.956001,,,,Alisha Lehmann,18153.0,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Center Midfield,81,West Ham United LFC,972,['162947c0-de36-4cbd-89c0-93f6a8ecebf1'],8,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:08.356,Pass,
,,,,,,,,,,,,,,,,,,0.246235,,,,,,,,,,,,,,,,,5a8c5a8e-ded5-40c2-b7b5-43a1faa2c8f7,1293,,,"[54.2, 61.5]",2275040,36,,,,,0.7626748,,Right Foot,,,,"[58.7, 65.8]",,Low Pass,,6.2241464,,,Incomplete,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Midfield,81,West Ham United LFC,972,"['a11aa63a-1eb1-4a82-84f1-618867e87d3e', 'd33fef8e-7683-42b0-b263-2640ec9a908e']",10,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:10.352,Pass,True
