50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87946000-d340-4bb2-b4ad-cd60025cca7d,318,,"[84.9, 73.5]",3775578,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,17,Everton LFC,967,['f3c80ced-2872-407b-976a-848155f22a11'],28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:28.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab5744f8-a874-487a-a082-d2038f8ad655,322,,"[65.3, 74.9]",3775578,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,17,Everton LFC,967,['609bc2ba-184d-4702-8620-2013afdbf58e'],31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:31.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a11ecb5a-a307-4ad5-ad11-93075d1eda0b,326,,"[82.8, 77.5]",3775578,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Wing,17,Everton LFC,967,['ca3f0a86-95e3-4815-9614-729e9f29fb7b'],33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:33.768,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb799f50-ffad-4ee8-b253-a64dc2e5bf14,329,,"[25.7, 1.9]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Carter,24281.0,Right Center Forward,18,Reading WFC,974,['6bbe7336-428f-4412-b021-6310892ed490'],1,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:01.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a57e054-0046-48cd-aece-14d5e47636cf,333,,"[103.5, 67.4]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Center Forward,19,Everton LFC,967,"['0d55eae0-344f-43dd-a079-8f7a881a6bff', 'e006562f-b677-45b2-a63d-bc799d0002db']",3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:03.187,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32d9af31-0652-4731-8d3f-e0870dd5af36,336,,"[104.5, 74.0]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Wing,19,Everton LFC,967,['12aacd49-ed7c-435f-b8fc-f11a495bcaab'],4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:04.647,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad5f77df-b981-4cf9-809e-ff0db2866b61,340,,"[115.8, 46.3]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,19,Everton LFC,967,['ee1fb126-767b-49b8-af45-0e29f7528a40'],7,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:07.434,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e043cd08-66d0-4b48-a7d5-9b0651606a34,343,,"[116.6, 44.6]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Valérie Gauvin,25442.0,Center Forward,20,Everton LFC,967,['4954a57c-12e2-4b15-a858-f934afafde1c'],31,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:31.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165e5a27-63c4-46a4-9a0b-f3c897951dfa,347,,"[40.4, 66.4]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rachel Rowe,19780.0,Right Midfield,21,Reading WFC,974,['b3e9cadf-0541-4fab-888c-37a9a8d842fe'],40,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:40.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edf9ea2c-696d-480b-89ed-7155a38c7da6,354,,"[45.9, 69.1]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emma Mukandi,18998.0,Right Back,21,Reading WFC,974,['bcc81e45-9497-4731-a9b3-caea1041882c'],44,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:44.816,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a46f633f-7fbb-4b86-98b4-2d5f0870346c,357,,"[82.8, 68.8]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Danielle Carter,24281.0,Right Center Forward,21,Reading WFC,974,['9c8cfe0a-4540-4cfe-8f7a-31e57ca58a07'],47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:47.900,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49f09c07-1dff-4551-9607-67e5bc254aee,363,,"[42.1, 14.8]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,21,Reading WFC,974,['16983ccb-8aec-4d57-bff3-b2d5910ed91c'],53,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:53.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af003b7-605d-4e0c-81b1-9b37ff01308a,367,,"[87.3, 71.6]",3775578,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Danielle Carter,24281.0,Right Center Forward,21,Reading WFC,974,['82030908-f90a-47ca-8e7b-74aadd098e66'],54,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:54.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e036d996-9f73-431a-9785-9349b1151b8c,371,,"[93.9, 76.1]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rachel Rowe,19780.0,Right Midfield,21,Reading WFC,974,['32a97276-bb2b-4193-9772-8a75946a16e7'],1,,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:01.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bb098e3-6ae8-4698-848f-593984d3d2d3,377,,"[39.4, 11.0]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,22,Everton LFC,967,['fd004fe0-865b-4185-8951-3f4bb94133d8'],6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:06.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4b9a05e-78d9-47ce-a40c-1a0717e78d2e,380,,"[75.7, 48.0]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Wing,22,Everton LFC,967,['55ce3d83-e08f-4803-91e2-aba7098cfbdf'],12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:12.510,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb959024-1262-44bc-b57c-99a69a37dbb7,387,,"[57.2, 62.4]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Carter,24281.0,Right Center Forward,22,Everton LFC,967,['0e016e5a-92ad-42b9-a2ca-95b41c4526e7'],21,,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:21.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aba23bb6-4661-4a1e-b4be-25747799a3c2,390,,"[84.1, 28.1]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,22,Everton LFC,967,['660d3829-9568-4301-8ac6-6021e0dbcf22'],24,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:24.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f23b8de-0f89-4c46-97c5-55aff859a60c,393,,"[82.7, 70.4]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,22,Everton LFC,967,['774a5ce1-6da9-477e-91f1-950b2e09cae4'],27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:27.547,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4befd56f-00d6-46a6-9057-143cf6528818,396,,"[116.3, 34.9]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Center Forward,22,Everton LFC,967,['d6c71668-4fa7-43f8-9f76-1e7579459b87'],32,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:32.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7f912d-1329-4bf2-aba8-7302dffd710c,400,,"[17.5, 54.2]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Deanna Cooper,20061.0,Right Center Back,23,Reading WFC,974,['ca502e67-1faf-4820-945e-26a92a98fd32'],45,,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:45.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c73a318d-bd7d-4e9c-934f-35a8a8a2cf5f,404,,"[47.8, 60.1]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rachel Rowe,19780.0,Right Midfield,23,Reading WFC,974,"['20e399a3-43b8-4e6b-8d7f-09f46a198d4c', '2ff2706d-6747-4d6c-baaa-086dcc070f2d']",48,,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:48.190,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785e4c2b-5a49-4bf0-bb64-ff2a1cab6e32,413,,"[58.6, 26.0]",3775578,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,24,Everton LFC,967,['236098e8-8807-4660-b966-d3a5d621794a'],57,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:57.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fd1505-ad4a-4969-9fd6-6053afc8d356,415,,"[15.3, 38.3]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,24,Everton LFC,967,['256eba04-0795-4c4e-a273-a7956cc1c84d'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:00.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77aa6d65-fb07-4f79-aaa2-e227eb7a4593,418,,"[18.4, 58.1]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,24,Everton LFC,967,['f122c7c6-40de-40cb-9643-c571dbeb95b5'],8,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:08.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90239187-c92c-4ba5-a9ca-29a30ad2dc9c,421,,"[36.9, 78.7]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,24,Everton LFC,967,['8a13ab95-6ff8-49d2-abcb-a05bfc4cba84'],11,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:11.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,083d0a20-39a8-4eb4-aede-dc285e2959f0,424,,"[54.4, 77.7]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Wing,24,Everton LFC,967,['2968df2e-af02-4546-a15c-7de3f23e58a4'],13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:13.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ae3aa03-c5da-431b-98fa-c622bdae5d8a,427,,"[46.6, 70.2]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,24,Everton LFC,967,['02c26846-eb80-4414-961e-39a256384922'],15,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:15.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb855f67-c737-4041-b1ae-4213ada51b1b,430,,"[37.8, 78.7]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,24,Everton LFC,967,['6f3e8eb2-8a95-4bdc-9434-b525e8466274'],17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:17.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f199a907-294b-41b6-84de-ab8a194e5bc3,432,,"[63.6, 68.5]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Center Forward,24,Everton LFC,967,['1a5dafda-dd8d-44ce-b5f9-1e6dbedee6ac'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:19.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa3a2211-f79c-4931-90c7-1f63bf286a75,435,,"[56.5, 69.4]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,24,Everton LFC,967,['5282c386-7270-414f-96c7-eec0a52eb415'],21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:21.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d0193a8-8ba8-4782-add4-4ab2604f3f00,444,,"[65.0, 66.8]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,24,Everton LFC,967,"['882e3b96-3c9f-4369-b175-14890ef2c62b', 'c27854be-5234-4ac2-a6b8-12aed161426b']",29,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:29.227,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d3d215-f7db-4b35-90b8-e7daf7ce86f9,449,,"[46.3, 50.8]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rikke Læntver Sevecke,15789.0,Left Center Back,25,Everton LFC,967,['d179caf9-21e8-42ab-9120-6c62988df262'],36,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:36.648,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56a2d10a-af18-49eb-938e-285d6bee60d4,452,,"[78.9, 18.2]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Isobel Mary Christiansen,4645.0,Left Center Midfield,25,Everton LFC,967,['10af29a5-3fd5-4f06-b522-f868dd1bda05'],40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:40.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bc2ea27-c1c0-424f-80c3-78f54748835f,456,,"[57.2, 44.9]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Fishlock,5016.0,Right Center Midfield,26,Reading WFC,974,['4d829ed0-10a0-4a2d-b9e0-1eefc619e329'],42,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:42.802,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75a32a18-4b5a-4b7e-827e-86f7b5325abd,460,,"[104.1, 59.3]",3775578,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Carter,24281.0,Right Center Forward,26,Reading WFC,974,['cf62b339-7e13-44a7-9b3f-251827316f31'],49,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:49.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31572a76-30e8-4de5-ae2c-62462d0aef6c,463,,"[108.3, 67.6]",3775578,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Rowe,19780.0,Right Midfield,27,Reading WFC,974,['48bc262e-5373-47cc-b10b-e7e7a06f484d'],17,,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:17.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeedace6-b9b4-4d45-a571-a0c24b239908,465,,"[108.3, 75.2]",3775578,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Mukandi,18998.0,Right Back,27,Reading WFC,974,['e62b9c47-4699-4123-af1c-f49ce4d888a3'],18,,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:18.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a7831b-0ed1-47cc-a9ed-41e42fe28d38,469,,"[111.1, 63.4]",3775578,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Carter,24281.0,Right Center Forward,27,Reading WFC,974,"['2e0f0f0e-acbe-44db-b64f-945cea8269f2', 'bec5f808-165c-42b8-8a13-01052c5f7e9b']",20,,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:20.478,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efad8d2-8ff2-45e5-8b0c-dfbacca9be21,472,,"[115.7, 69.8]",3775578,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Mukandi,18998.0,Right Back,27,Reading WFC,974,['057e3a23-afff-4c4e-bf3f-d89eb407b9ea'],22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:22.008,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e371b13-0331-4d6d-ae94-aa95d4ad8ec1,474,,"[117.5, 45.7]",3775578,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Natasha Harding,15725.0,Left Center Forward,27,Reading WFC,974,['dd504be7-c6ec-4edf-870c-c6f34e314ac2'],23,,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:23.457,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d486f71d-db43-4b40-8657-1cf46c5b9b67,485,,"[18.4, 28.1]",3775578,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valérie Gauvin,25442.0,Center Forward,27,Reading WFC,974,['f7bed0bf-4851-4ed5-b9cd-3a33b99833ce'],28,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:28.927,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee19839-77e8-4370-9197-ec56b43a6809,488,,"[34.7, 4.0]",3775578,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valérie Gauvin,25442.0,Center Forward,27,Reading WFC,974,['46d6d5b0-ada0-4902-bbfc-3908e8467c37'],33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:33.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a99106b-9dd4-448e-89cd-1b2f4cb78fe4,491,,"[109.9, 72.3]",3775578,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Carter,24281.0,Right Center Forward,28,Reading WFC,974,"['af11337a-c5da-4ced-80ac-360a52706212', 'afce1c1d-1140-4644-8f18-7896de61b1b1']",3,,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:03.312,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef75353c-dde4-46e2-8a7e-5bfc937bbc65,496,,"[116.8, 56.1]",3775578,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Carter,24281.0,Right Center Forward,29,Reading WFC,974,['448af579-4118-4f0c-bd34-ab216314504f'],22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:22.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6598009-8e33-4440-82c2-88fbe8ad876b,499,,"[116.1, 48.3]",3775578,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danielle Carter,24281.0,Right Center Forward,30,Reading WFC,974,['f40bac38-b3d9-49dc-91d7-1ce8d9e40870'],52,,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:52.834,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d18745-5d53-4835-88f5-cba79b255bbb,503,,"[117.7, 15.8]",3775578,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Deanna Cooper,20061.0,Right Center Back,30,Reading WFC,974,['6a4e5d37-369f-4048-ad1e-24b9f62339b4'],56,,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:56.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9753435-01d1-40b7-8138-7b50fd3078d8,507,,"[109.5, 12.7]",3775578,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Carter,24281.0,Right Center Forward,31,Reading WFC,974,"['2c8e0f86-0f0a-4500-bffe-378df6807699', 'c36c1873-c887-461c-8e41-9c69b64693cc']",22,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:22.271,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f4ed721-538f-4064-bd3e-ccd0284503eb,511,,"[114.5, 9.4]",3775578,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Left Midfield,31,Reading WFC,974,"['b1168cf4-3349-45e6-a123-c00e00d300cf', 'd1808edd-bf01-44d5-8271-d02dabb8ff7e']",24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:24.742,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5417b0cc-5630-4534-95ac-763e6517f8ad,513,,"[114.5, 0.4]",3775578,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lily Woodham,15704.0,Left Back,31,Reading WFC,974,['3f38c639-19de-4ba1-95eb-cba89be416de'],25,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:25.792,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03c0d4fb-cce9-4cff-840a-08dd154e95cc,515,,"[110.4, 40.5]",3775578,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Natasha Harding,15725.0,Left Center Forward,31,Reading WFC,974,['37532c3c-0990-42fa-a3ae-c96d7847b082'],27,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:27.226,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ff50e8d-8ac7-4802-815c-1eac8db6b345,529,,"[99.6, 25.8]",3775578,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angharad James,15577.0,Left Center Midfield,31,Reading WFC,974,['17ecd8ce-c1cd-45cf-9d66-2dc3c61be689'],32,,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:32.796,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43918bdd-70ff-4e2f-bf5f-b6fb020d00fe,534,,"[74.5, 3.9]",3775578,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claire Emslie,4646.0,Left Wing,31,Reading WFC,974,['0f58ba6d-7ca9-4db9-b7b6-cd5fbba125db'],41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:41.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adbac87c-91aa-436c-acfe-97cc1a47b398,536,,"[54.4, 73.8]",3775578,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,32,Reading WFC,974,['b68bc79d-3cf0-4a85-8859-a5f75c18a5d4'],7,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:07.850,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f763f5b-cc6f-4a3f-846d-ed5a5c7a05b9,540,,"[56.8, 73.8]",3775578,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Natasha Harding,15725.0,Left Center Forward,32,Reading WFC,974,['862623ad-2e66-45ae-89e4-e4bd9ca32eb1'],8,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:08.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6613c36c-6dce-4570-99d3-b2540eff5ce0,543,,"[46.8, 75.0]",3775578,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,33,Reading WFC,974,['2c5b9913-a625-4443-b7f2-9e0eecda71af'],17,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:17.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5404ca1-284d-4353-84d1-2988453d8b3f,546,,"[40.6, 54.2]",3775578,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,33,Reading WFC,974,['21f3880c-b471-493e-9a1b-16381f5b0f4e'],20,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:20.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89b79970-b53f-4cb8-b597-382ab1ea4a7f,549,,"[10.8, 40.4]",3775578,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,33,Reading WFC,974,['726cad45-aaad-400c-9a3e-c74f069da7c3'],24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:24.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8f7c7d5-e80c-4a77-8c48-919a39bb9734,552,,"[20.5, 61.9]",3775578,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,33,Reading WFC,974,['185e976b-4b0e-4cea-9a29-b330072d3a53'],27,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:27.417,Ball Receipt*,
