50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[48.1, 5.5]",,,,,,,,,,,2.416429,,,,,,,,,,,,d037d56d-4356-4c58-8850-f0d0a87889de,600,,"[42.8, 7.5]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Katie McCabe,15620.0,Left Back,28,Arsenal WFC,968,"['3bb4c7fc-5bfd-48fa-bf87-4a98ab9c12b4', 'b19bca7c-1fd9-42d2-bc18-afbaa5523731']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:20.287,Carry,
,,,,"[58.2, 3.5]",,,,,,,,,,,1.667602,,,,,,,,,,,,7f57eb52-acfa-4cff-aa14-72f35ffc3833,603,,"[64.4, 2.9]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bethany Mead,15619.0,Left Wing,28,Arsenal WFC,968,"['cdcf2001-51c3-44ad-8d79-a16d4eea34e8', 'e78b24fc-ccec-4931-afe1-3138e81b5f6a']",24,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:24.325,Carry,
,,,,"[47.4, 5.5]",,,,,,,,,,,0.360494,,,,,,,,,,,,2f17e2eb-8a8c-4d92-b790-0fc45733d68d,606,,"[47.4, 5.5]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Katie McCabe,15620.0,Left Back,28,Arsenal WFC,968,"['38109f29-07e6-41c5-9029-e1621f5d0337', 'f1b31a58-f260-4831-a55a-603e3a5f5381']",27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:27.230,Carry,
,,,,"[35.5, 28.9]",,,,,,,,,,,1.120257,,,,,,,,,,,,820ffd35-9396-4688-b242-c9d4d7f7c12b,609,,"[35.5, 28.9]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,28,Arsenal WFC,968,"['51780b45-197f-4eda-a14b-17164a2d7403', '7a1482c6-baa8-4d80-9165-92272ba153f0']",29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:29.236,Carry,
,,,,"[36.8, 59.1]",,,,,,,,,,,0.993951,,,,,,,,,,,,263c29c7-e15a-4bf2-aa22-5cf7d1ff2e5b,612,,"[35.1, 65.2]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leah Williamson,18999.0,Right Center Back,28,Arsenal WFC,968,"['38f59530-66ae-49b0-9386-0b67c44a5cab', 'cf053239-123a-48b5-b60a-3ec5c4f13e9e']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:32.006,Carry,
,,,,"[37.5, 33.4]",,,,,,,,,,,2.709551,,,,,,,,,,,,26909575-3148-4fb5-8937-a023f58fd68c,615,,"[37.5, 33.4]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,28,Arsenal WFC,968,"['11991333-c4d5-47d7-a355-5c264554e09b', '37301cbb-f2a5-448c-af04-7bac269df93a']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:34.537,Carry,
,,,,"[35.3, 59.6]",,,,,,,,,,,0.74983,,,,,,,,,,,,3de03b2c-2b08-4bbb-bcfa-751d303e8260,618,,"[35.3, 59.6]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leah Williamson,18999.0,Right Center Back,28,Arsenal WFC,968,"['ec7e7a91-7b36-4d3c-bd38-e00c562c778e', 'f8629fd1-846a-47a7-add6-8f626ebab1f2']",38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:38.551,Carry,
,,,,"[41.6, 34.2]",,,,,,,,,,,2.110283,,,,,,,,,,,,463c8706-4cdf-4037-ab4f-6b8d9cd90a6f,621,,"[36.3, 35.3]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,28,Arsenal WFC,968,"['56233255-a3f4-47f8-8bf1-06f0648f6c3b', '60dc92ca-69a5-4181-be89-44b8a289f736']",40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:40.693,Carry,
,,,,"[48.1, 23.4]",,,,,,,,,,,0.375901,,,,,,,,,,,,30f79ca1-3e04-46a8-9217-2d2c80ee7859,624,,"[47.9, 23.2]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kim Little,15616.0,Right Defensive Midfield,28,Arsenal WFC,968,"['18d07a8a-a566-42d3-9ed1-a53e84d791c3', '2bb956bc-42e5-4a6c-8df8-678ff685efd2', '41c15324-d43d-44f2-b9b7-08165848c1c2']",43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:43.430,Carry,True
,,,,"[43.0, 31.4]",,,,,,,,,,,0.688222,,,,,,,,,,,,6824671f-7b89-4d83-b077-f1c940e5ef93,628,,"[43.0, 31.4]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,28,Arsenal WFC,968,"['a3bc22ac-36fe-49e2-90be-6662e2b4d1c7', 'fe8e579e-fd27-4b23-82ef-8090d25042d8']",44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:44.402,Carry,
,,,,"[53.4, 44.6]",,,,,,,,,,,1.01912,,,,,,,,,,,,2f31d739-5121-4f0a-85fe-ec644fb401c3,631,,"[58.5, 45.1]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lia Wälti,10405.0,Left Defensive Midfield,28,Arsenal WFC,968,"['9fc25245-5331-434d-8713-5c914f0e8012', 'f9e9eac9-c3d9-47af-9b16-724580da42c5']",46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:46.190,Carry,
,,,,"[56.2, 75.5]",,,,,,,,,,,0.926087,,,,,,,,,,,,0d6dac49-f10e-45a6-abbd-e1f37f649b5b,634,,"[52.4, 74.2]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lisa Evans,10179.0,Right Back,28,Arsenal WFC,968,"['62bc5f9c-bd5e-4343-9f17-3b166bb817bf', '75918360-2f35-4562-9142-74a501a076b7']",49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:49.006,Carry,
,,,,"[64.8, 77.5]",,,,,,,,,,,2.50877,,,,,,,,,,,,2750afb5-6b70-408c-9648-727b1430a46c,637,,"[64.6, 77.5]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danielle van de Donk,10658.0,Right Wing,28,Arsenal WFC,968,"['6e0d2b5d-ef18-4056-83f0-934b6b0d58f8', 'ea135fbb-5c52-42e9-800c-ec986aae6d87']",50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:50.776,Carry,
,,,,"[69.3, 53.0]",,,,,,,,,,,1.027233,,,,,,,,,,,,f3b27d3d-6f63-4e07-8332-e0c0696566c7,640,,"[64.0, 55.4]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lia Wälti,10405.0,Left Defensive Midfield,28,Arsenal WFC,968,"['0691c119-ef55-4982-8725-e5eeb6ce13dc', 'f62e18b5-9008-4b8f-8af8-4eba16357fd7']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:54.752,Carry,
,,,,"[33.6, 33.0]",,,,,,,,,,,0.9948,,,,,,,,,,,,8aade5cb-e18e-4bd1-a5e9-80e79e4350e6,644,,"[36.9, 36.3]",2275063,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,29,Chelsea FCW,971,"['d262c34c-e238-4aeb-bb54-3aad7259eefb', 'dc29ed96-7016-4044-a874-14aa857e3e32', 'e3da3478-7cdc-420c-89b0-dbc56bb876f3']",58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:58.915,Carry,True
,,,,"[29.0, 9.0]",,,,,,,,,,,2.402556,,,,,,,,,,,,b9c967fe-6cee-463f-9ab3-37731573936b,648,,"[26.8, 12.0]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,29,Chelsea FCW,971,"['0c907a57-5f04-4c4c-814a-b8f51fd4b666', 'e871c3cb-f8b1-408e-98de-50a6c061e383', 'eaab3e0f-dbfd-43f1-ac9d-b85bf09f2cec']",1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:01.557,Carry,True
,,,,"[54.5, 63.8]",,,,,,,,,,,0.039429,,,,,,,,,,,,f4999318-bbbb-47d5-a537-ae55fbdf35ca,655,,"[54.2, 63.8]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Wing,29,Chelsea FCW,971,"['1daf919a-e257-463a-8e78-6229b12c9967', '5cde0fb0-c834-40c1-a1db-53284feb2340']",18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:18.695,Carry,
,,,,"[101.5, 20.1]",,,,,,,,,,,4.237588,,,,,,,,,,,,7ccf3f27-a250-4a35-9f60-6df1da325b00,659,,"[77.1, 26.7]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,29,Chelsea FCW,971,"['3458cd2b-7999-45ff-a9d6-8d2059f00a03', 'bb40e1b6-5585-4006-bae4-80e81375000b']",20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:20.702,Carry,
,,,,"[112.7, 20.5]",,,,,,,,,,,0.039999,,,,,,,,,,,,09171884-b969-4c9d-8aad-c299654b3730,663,,"[113.1, 18.5]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,29,Chelsea FCW,971,"['0d684d23-6591-4c11-95e2-7547e40ecc0a', '4112bff6-0c0f-4e4f-82b7-a8d2b665056e', '84019924-4f34-43ea-b87d-526d60a37a3a']",26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:26.639,Carry,True
,,,,"[8.8, 55.7]",,,,,,,,,,,0.993537,,,,,,,,,,,,4c01e88f-492c-4292-883f-79469dcc2a52,667,,"[10.2, 56.6]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Wing,29,Chelsea FCW,971,"['27f8dc7f-acf3-4daa-b2ea-5d80de0964db', '63dd561d-b5dd-46bd-83bd-65884d279d3d']",27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:27.364,Carry,
,,,,"[84.8, 38.7]",,,,,,,,,,,0.874244,,,,,,,,,,,,1c71e6c2-80b0-44bc-a992-9d2b9783e3ab,672,,"[84.8, 38.7]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,29,Chelsea FCW,971,"['2d2bb06b-16d4-4267-b551-a412d7e36e05', 'ca07f086-4cc1-468d-9ec3-b473f4ab8644']",32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:32.359,Carry,
,,,,"[95.8, 3.2]",,,,,,,,,,,1.798677,,,,,,,,,,,,d1175ea7-0767-42b4-90cc-d5adecb9f18c,675,,"[95.8, 3.2]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,29,Chelsea FCW,971,"['45cc08c9-3989-4e9e-b574-0fa8aa3ed4cc', '6312c5ca-e820-4bae-9491-5beb5fc5a0c2']",35,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:35.924,Carry,
,,,,"[110.0, 19.8]",,,,,,,,,,,1.82687,,,,,,,,,,,,13d6d2cd-77b1-43da-9c90-c526ec82e260,678,,"[107.4, 21.2]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,29,Chelsea FCW,971,"['1cb40596-a4e0-4371-b82f-bf1404483d7f', '2c442cdb-317a-4af5-ae05-44181fe1dbbf', 'cec47edd-3ef5-406b-9ce4-fdce1a669716']",39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:39.324,Carry,True
,,,,"[34.1, 45.1]",,,,,,,,,,,1.889365,,,,,,,,,,,,b521b06a-b23c-4078-93aa-a1a528549009,687,,"[33.3, 40.4]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,30,Arsenal WFC,968,"['052c2497-37bb-4618-a028-23aab4dff7b0', '78b8221d-4392-457f-9a7a-4b987bddd9d7', 'dd798d87-be3c-46db-ba0f-8df00e5ba373']",46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:46.810,Carry,True
,,,,"[43.4, 76.2]",,,,,,,,,,,1.138389,,,,,,,,,,,,935dffe0-205c-44fe-938a-f688b5812dee,691,,"[43.4, 76.2]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Wing,30,Arsenal WFC,968,"['39b406c8-fc44-42b4-8e55-4609a3c7d363', 'ad36c56a-7213-49fb-9a37-857e4210479e']",50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:50.597,Carry,
,,,,"[41.9, 75.8]",,,,,,,,,,,2.256119,,,,,,,,,,,,58a6dc12-196b-45c6-a373-0a94ca25b9eb,694,,"[36.8, 75.8]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,30,Arsenal WFC,968,"['1b186cec-f99b-474a-9d98-a6bf8af6c573', '6865b0bc-0870-4dfd-969f-a08b9c59006d']",52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:52.590,Carry,
,,,,"[33.7, 68.1]",,,,,,,,,,,1.052229,,,,,,,,,,,,ca269342-ff40-4f2d-976c-97a42c21500f,697,,"[33.9, 68.5]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Wing,30,Arsenal WFC,968,"['1326ac3b-1540-470e-a7f6-d60760fed0ba', '63f2e961-74a6-4161-9bc0-3d19efb9a087']",55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:55.786,Carry,
,,,,"[24.7, 52.4]",,,,,,,,,,,1.505571,,,,,,,,,,,,051734ff-c3a9-4e9c-a8eb-df801467d8b1,700,,"[20.0, 53.4]",2275063,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,30,Arsenal WFC,968,"['4a6f1e68-e3e7-40ef-ac1b-ec71beb2f76b', '77d1415b-1f87-49ef-8519-8bdf81fd6e51']",58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:15:58.489,Carry,
,,,,"[28.6, 16.6]",,,,,,,,,,,3.025383,,,,,,,,,,,,c0b14636-c7a5-45d4-84cf-ebe0760ba4e4,703,,"[28.6, 16.6]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,30,Arsenal WFC,968,"['19deee89-c34c-4055-8f0a-a874a8e042a2', 'baf7b2df-f75b-476c-9468-f48a3224de4c']",2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:02.213,Carry,
,,,,"[27.7, 41.4]",,,,,,,,,,,2.643529,,,,,,,,,,,,1446746f-fd72-482d-83a0-a1b88e39904f,706,,"[25.7, 41.1]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,30,Arsenal WFC,968,"['3375b07e-72fd-48c7-919f-0b0f48c36d04', '4e23ad78-e362-456d-b780-4a2983e7e739']",6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:06.659,Carry,
,,,,"[35.1, 76.2]",,,,,,,,,,,2.601856,,,,,,,,,,,,45a07a52-52ae-48f8-91df-d7acd3587532,709,,"[35.1, 76.2]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,30,Arsenal WFC,968,"['86338b1d-26f1-40c0-b052-1a01909de764', 'c9288bf5-ef01-4fd5-a201-81d022705df7']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:11.855,Carry,
,,,,"[27.7, 60.1]",,,,,,,,,,,0.540599,,,,,,,,,,,,dc28e60f-dd70-4430-a7f8-29adf1833d20,712,,"[27.7, 60.1]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,30,Arsenal WFC,968,"['5180b1f6-66fb-411c-91fb-a9808283635e', '7f603afc-b650-4597-8a9a-f56c9c47d182']",16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:16.136,Carry,
,,,,"[35.5, 43.0]",,,,,,,,,,,2.276954,,,,,,,,,,,,09564910-c26f-48bc-9b9a-5a563bc27491,715,,"[43.2, 49.5]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,30,Arsenal WFC,968,"['573a4037-32d0-47a5-b36c-f25d2e608aeb', 'a90817e5-d539-4e68-963f-6b907c87f07b']",17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:17.979,Carry,
,,,,"[73.4, 69.9]",,,,,,,,,,,1.420006,,,,,,,,,,,,ff09038a-0342-4728-92e3-602e34e56345,719,,"[68.5, 71.3]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Midfield,30,Arsenal WFC,968,"['0c21c834-bb69-4dbd-b5cc-20eb7a47927f', '148df0c4-81de-40ac-b7d1-ec6d33f63e9d']",22,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:22.190,Carry,
,,,,"[44.1, 20.6]",,,,,,,,,,,3.895407,,,,,,,,,,,,c1d6bd16-be62-405e-bc1e-9f11ac873ee1,724,,"[32.6, 31.2]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,30,Arsenal WFC,968,"['011277a6-46f8-4044-8914-7373398e495e', '9f6d54fd-f249-418c-9fbe-c2390cbacaf2']",26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:26.869,Carry,
,,,,"[36.1, 8.2]",,,,,,,,,,,1.08254,,,,,,,,,,,,9dc068e5-4c73-4fc6-979b-678db4f049cb,727,,"[36.1, 8.2]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,30,Arsenal WFC,968,"['004f0cde-f03f-433f-84ff-e12e27daedc6', '4d0e6c45-4539-4bd7-af80-df55ec344a05']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:32.117,Carry,
,,,,"[49.4, 33.2]",,,,,,,,,,,2.360067,,,,,,,,,,,,2177d083-ae03-4b82-8559-16b61dbd84a3,730,,"[43.7, 33.8]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,30,Arsenal WFC,968,"['52884b54-ab95-4f65-a2dd-dbd4ff2fd3aa', '52eff3d2-35b8-4fea-a75b-640ba0c8453d']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:34.345,Carry,
,,,,"[42.1, 55.2]",,,,,,,,,,,1.559533,,,,,,,,,,,,4c8cc05a-bd55-4532-9347-caa88fcae2c9,733,,"[42.1, 55.2]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,30,Arsenal WFC,968,"['862e4be0-abbd-4c68-a37d-d44b7bc1bbe0', 'd7bbcd11-185c-4d63-9d78-840fb7eaef4f']",38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:38.262,Carry,
,,,,"[49.8, 75.8]",,,,,,,,,,,0.998113,,,,,,,,,,,,e36637ff-0d67-49a3-99ec-c749cf4a914b,736,,"[49.2, 74.8]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,30,Arsenal WFC,968,"['5352e927-add5-40ab-8635-afdd82e5e991', 'f78ece6b-e3dc-4890-9002-8b5b3693fc62']",41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:41.025,Carry,
,,,,"[63.3, 78.7]",,,,,,,,,,,0.119999,,,,,,,,,,,,46cef161-ef10-47a6-8750-f4c67addc32b,739,,"[63.3, 78.7]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Wing,30,Arsenal WFC,968,"['00540bba-bf10-4c59-89f3-d3d4e7f1ce13', '07c2df80-32d2-4c1b-9934-b2e10c708add']",42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:42.980,Carry,
,,,,"[51.2, 74.8]",,,,,,,,,,,0.945912,,,,,,,,,,,,b3c60215-a3e4-445d-9db6-41ffcd29a503,742,,"[51.2, 74.8]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,30,Arsenal WFC,968,"['91aedf23-c882-467e-9741-f28e5593ff18', 'e1c24078-7e46-4fca-ba9c-562859866425']",44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:44.368,Carry,
,,,,"[44.3, 63.0]",,,,,,,,,,,1.121134,,,,,,,,,,,,f15bf9b7-39a2-4796-a1cf-ea5fbe2c5e7d,745,,"[44.3, 63.0]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,30,Arsenal WFC,968,"['28812ca7-4ff5-4013-9bf5-4c237a01bd02', '85bab0bd-3625-40a4-a134-a9fbc72e30b5']",46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:46.582,Carry,
,,,,"[25.5, 34.0]",,,,,,,,,,,1.159335,,,,,,,,,,,,36baf0b3-2faa-4b15-99fc-aa2cedecfb1d,748,,"[24.0, 35.3]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,30,Arsenal WFC,968,"['62780662-d72d-4968-8eb1-5b18b1663b55', '65cda7c8-ab32-4383-9470-9757f48c6771']",50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:50.419,Carry,
,,,,"[41.2, 4.5]",,,,,,,,,,,2.424672,,,,,,,,,,,,7d3c86c4-d046-492f-b6da-98a1e5b8c039,751,,"[41.2, 4.5]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,30,Arsenal WFC,968,"['b11006f9-f63f-4513-90ae-5622d6fd1d12', 'b349ddae-7e19-47f3-a3d4-f490e372ffa6']",53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:53.668,Carry,
,,,,"[34.9, 19.4]",,,,,,,,,,,4.086634,,,,,,,,,,,,4de03fdb-c567-402e-b6e6-f93a290524b9,754,,"[27.8, 24.5]",2275063,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,30,Arsenal WFC,968,"['0faf8054-4d14-41e6-b18a-ab5d1b5f6833', 'eb959802-9a19-4943-bb0a-3430b51c79fe']",57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:16:57.869,Carry,
,,,,"[39.6, 67.2]",,,,,,,,,,,1.38758,,,,,,,,,,,,581c5ea3-3528-4331-b1b4-55443566f87b,760,,"[39.6, 67.2]",2275063,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,31,Chelsea FCW,971,"['06d5416e-1836-475e-a9e4-8465d62b5155', 'e03d7e47-774e-4694-ac09-0f8f504a185b']",5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:05.847,Carry,
,,,,"[12.5, 42.4]",,,,,,,,,,,0.675023,,,,,,,,,,,,0c714df0-f1a2-4f06-93cd-32cd8e7cb7e6,763,,"[12.5, 42.4]",2275063,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,31,Chelsea FCW,971,"['499aa364-0b90-426d-a6b6-f256594f03b7', '6cbc26f5-43c9-495e-a342-c4c712767f94']",9,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:09.714,Carry,
,,,,"[35.2, 20.2]",,,,,,,,,,,1.191302,,,,,,,,,,,,227103ed-e3df-4b60-9f88-19a1f645844c,766,,"[30.8, 21.8]",2275063,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,31,Chelsea FCW,971,"['23433209-1d1b-40f8-ae36-d58bca6e14b7', '331abdd6-f4d7-496e-a689-17d30dbf3415']",12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:12.071,Carry,
,,,,"[48.9, 3.3]",,,,,,,,,,,1.044858,,,,,,,,,,,,4b898f03-8fde-43e7-9eaa-98c166961ba1,769,,"[45.3, 3.5]",2275063,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,31,Chelsea FCW,971,"['5b002b2d-8a64-4d09-a872-5083e3a60063', 'a3671896-3bba-43fe-a639-a6dc484ee231']",14,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:14.781,Carry,
,,,,"[39.2, 11.2]",,,,,,,,,,,2.233204,,,,,,,,,,,,94554f11-2abf-4955-830a-a8befc6b3e91,772,,"[37.1, 7.9]",2275063,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,31,Chelsea FCW,971,"['95258881-2020-4a29-b2cd-6438daec4947', 'ae950630-63eb-4987-8ade-d1404d6d7684']",17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:17.300,Carry,
,,,,"[19.5, 49.6]",,,,,,,,,,,2.472131,,,,,,,,,,,,514d5dd6-e48e-4575-908e-b46cf876f7b1,775,,"[19.5, 49.6]",2275063,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,31,Chelsea FCW,971,"['17317441-7e3a-4eff-9485-c364f5943409', '39ca7ec3-9a9b-43f6-9ea6-455cb479df85']",21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:21.698,Carry,
