ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.341607,,,,,,,,,,,,38312ef2-5ab6-40e8-b22d-a0c5071908f0,2004,,"[33.6, 35.3]",2275092,40,,,,,3.0279539,,Right Foot,,,"[15.2, 37.4]",,Ground Pass,,18.51945,,,Ellie Roebuck,4637.0,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,87,Manchester City WFC,746,['7be24aa0-cc2a-40d3-9c58-edc3c922a51b'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:58.677,Pass,
,,,,,,,,,,,,,,,1.683503,,,,,,,,,,,,0beb602f-40bb-462e-a012-257aa889e543,2007,,"[15.2, 37.4]",2275092,41,,,,,-0.645631,,Right Foot,,,"[30.2, 26.1]",,Ground Pass,,18.780043,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,87,Manchester City WFC,746,['ba2dcfbb-80b6-4ac7-99c1-d4155a22d696'],1,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:01.382,Pass,
,,,,,,,,,,,,,,,1.103063,,,,,,,,,,,,75c4f4b3-5cea-4de5-897a-ca1789cbf41f,2010,,"[30.5, 25.9]",2275092,41,,,,,-0.7493482,,Right Foot,,,"[46.3, 11.2]",,Ground Pass,,21.580778,,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,87,Manchester City WFC,746,['e948d6aa-70de-4475-96e0-ed0d30b00ec8'],3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:03.974,Pass,
,,,,,,,,,,,,,,,0.840722,,,,,,,,,,,,8cb005d1-e60c-4d82-a8f0-832846392cf4,2013,,"[46.4, 11.2]",2275092,41,,,,,0.8502422,,Left Foot,,,"[53.6, 19.4]",,Ground Pass,,10.912378,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,87,Manchester City WFC,746,['9b7ab2e5-0673-4e61-bec4-f1ff7fa389c8'],6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:06.219,Pass,
,,,,,,,,,,,,,,,1.476835,,,,,,,,,,,,1df0cabf-4fe8-4dc6-b655-172735425482,2016,,"[53.6, 19.4]",2275092,41,,,,,2.8587446,,Left Foot,,,"[33.3, 25.3]",,Ground Pass,,21.140009,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,87,Manchester City WFC,746,['5fbfb6ae-43d6-42bf-a501-46aa9f4977b2'],7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:07.100,Pass,
,,,,,,,,,,,,,,,1.898998,,,,,,,,,,,,c11caf78-8ad3-4e20-b0be-0b190e2d0c14,2019,,"[36.0, 25.5]",2275092,41,,,,,2.1473873,,Left Foot,,,"[25.4, 41.8]",,Ground Pass,,19.443508,,,Ellie Roebuck,4637.0,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,87,Manchester City WFC,746,['6f1a9e8f-27ce-4eb2-8e70-fc1e30c8b686'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:11.283,Pass,
,,,,,,,,,,,,,,,1.048718,,,,,,,,,,,,cd0138f8-ae30-4971-814e-c2326601f49d,2022,,"[26.1, 43.0]",2275092,41,,,,,1.4256259,,Right Foot,,,"[28.6, 60.1]",,Ground Pass,,17.281782,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,87,Manchester City WFC,746,['980911fd-18a5-4816-ab22-a76ce3793a40'],14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:14.384,Pass,
,,,,,,,,,,,,,,,1.756479,,,,,,,,,,,,0da6cf4a-7cd9-4df7-a2f0-6bcb10a9fc4a,2025,,"[28.6, 60.1]",2275092,41,,,,,-1.3690339,,Right Foot,,,"[35.8, 24.9]",,Ground Pass,,35.928818,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,87,Manchester City WFC,746,['e13e7831-bee5-4220-81b9-a6223cc7674b'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:16.327,Pass,
,,,,,,,,,,,,,,,1.705863,,,,,,,,,,,,7b048819-8c58-46d0-b408-795515dbacc7,2028,,"[49.8, 24.3]",2275092,41,,,,,-1.5596236,,Right Foot,,,"[50.0, 6.4]",,Ground Pass,,17.901117,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,87,Manchester City WFC,746,['ed8e5070-7abf-40c9-b515-6801ecae59ac'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:21.433,Pass,
,,,,,,,,,,,,,,,0.726081,,,,,,,,,,,,14db3df6-8806-47f6-bc56-c3df416253f8,2031,,"[50.6, 6.7]",2275092,41,,,,,-0.2856217,,Left Foot,,,"[63.2, 3.0]",,Ground Pass,,13.132022,,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,87,Manchester City WFC,746,['a5b322e4-a26c-41f5-8074-1d9358b81451'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:24.813,Pass,
,,,,,,,,,,,,,,,4.579703,,,,,,,,,,,,4acd26cf-974e-4132-8045-ffd2f55cbf29,2034,,"[65.5, 2.7]",2275092,41,,,,,0.16065864,,Left Foot,,,"[116.1, 10.9]",,Low Pass,,51.26012,Unknown,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,87,Manchester City WFC,746,['efcd397a-1709-4218-a107-152e4ffdc542'],26,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:26.758,Pass,
,,,,,,,,,,,,,,,2.83017,,,,,,,,,,,,9949b856-c15f-4e65-ac1e-373dc627be9e,2039,,"[4.0, 61.5]",2275092,41,,,,,0.6774602,,Right Foot,,,"[21.9, 75.9]",,Ground Pass,,22.973246,,,Harriet Scott,19592.0,,,,,,Free Kick,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,88,Birmingham City WFC,969,['ba3a6d73-45b6-4622-9303-d593d3951eac'],53,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:53.909,Pass,
,,,,,,,,,,,,,,,1.937357,,,,,,,,,,,,7a1b4975-52ef-4e72-84ce-f1b3de016159,2042,,"[28.9, 76.6]",2275092,41,,,,,-2.3402505,,Right Foot,,,"[7.3, 54.3]",,Ground Pass,,31.045933,,,Hannah Hampton,22032.0,,,,,,,1,From Free Kick,Harriet Scott,19592.0,Right Center Back,88,Birmingham City WFC,969,['280b104d-095c-4705-9bb2-cc0958331ac5'],59,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:59.232,Pass,
,,,,,,,,,,,,,,,1.964034,,,,,,,,,,,,9d104ecc-5ad6-4d23-924e-b7b408a31109,2046,,"[9.2, 51.6]",2275092,42,,,,,-1.4027704,,Right Foot,,,"[17.8, 0.9]",,High Pass,,51.424217,Out,,Adrienne Jordan,31567.0,,,True,,,,1,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,88,Birmingham City WFC,969,"['a6ad0003-975b-4180-9b61-8f10f544361c', 'e2f09e2c-78fa-4627-a6b0-8ee105442b22']",2,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:02.778,Pass,True
,,,,,,,,,,,,,,,1.236951,,,,,,,,,,,,fa60bfce-025e-4c33-9c58-be9567dff280,2048,,"[99.4, 80.0]",2275092,42,,True,,,-1.7716441,,,,,"[96.0, 63.3]",,Low Pass,,17.042593,,,Pauline Bremer,20725.0,,,,,,Throw-in,1,From Throw In,Jill Scott,10172.0,Right Midfield,89,Manchester City WFC,746,['aeeb0a61-75f6-4261-8bf5-613a06156dac'],10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:10.083,Pass,
,,,,,,,,,,,,,,,0.980947,,,,,,,,,,,,6b73467b-caa0-4b20-bad4-fcf7ed7837c0,2052,,"[90.9, 68.8]",2275092,42,,,,,0.7853982,,Right Foot,,,"[99.4, 77.3]",,Ground Pass,,12.020815,,,Jill Scott,10172.0,,,,,,,1,From Throw In,Pauline Bremer,20725.0,Right Center Forward,89,Manchester City WFC,746,"['08304217-65fd-43b4-b5a2-a2d1f398933a', 'd6f3d695-faa2-4075-b6ed-4c37e2871bb5']",11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:11.976,Pass,True
,,,,,,,,,,,,,,,1.511145,,,,,,,,,,,,dd725a32-8fb9-4c73-a934-c42ab05f0f7d,2055,,"[99.4, 77.3]",2275092,42,,,,,-3.0648208,,Right Foot,,,"[87.7, 76.4]",,Ground Pass,,11.734565,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Midfield,89,Manchester City WFC,746,['7649f92b-243b-4b38-ad89-de51b286a291'],12,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:12.978,Pass,
,,,,,,,,,,,,,,,1.898807,,,,,,,,,,,,ed9c86f6-4c4d-4418-bbf6-685375f7b060,2058,,"[87.5, 76.1]",2275092,42,,,,,-3.0164227,,Right Foot,,,"[57.3, 72.3]",,Ground Pass,,30.438133,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,89,Manchester City WFC,746,['d70f4880-a874-461c-9e7b-bf3ffc32f082'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:15.144,Pass,
,,,,,,,,,,,,,,,1.409766,,,,,,,,,,,,72626eef-9e6c-46ca-98df-0d7dce297a9f,2061,,"[69.5, 68.2]",2275092,42,,,,,0.18280989,,Right Foot,,,"[105.2, 74.8]",,Ground Pass,,36.30496,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,89,Manchester City WFC,746,['416f4575-8583-48c8-af2b-1fe1c199c350'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:21.736,Pass,
,,,,,,,,,,,,,,,0.153427,,,,,,,,,,,,53f1625e-35a3-48d1-ba86-1f4f308e8745,2074,,"[113.8, 65.0]",2275092,42,,,,,-1.8471236,,Right Foot,,,"[111.9, 58.3]",,Low Pass,,6.9641943,Incomplete,,Ellen White,10180.0,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,89,Manchester City WFC,746,"['4f7f3ed8-3842-4efc-9b7c-7d56afca22fe', 'b5d84b84-63e1-4e3d-83ea-885beca301b8']",33,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:33.586,Pass,
,,,,,,,,,,,,,,,2.000873,,,,,,,,,,,,7a6f5c81-233a-4c57-a321-5354d9afb95a,2077,,"[120.0, 80.0]",2275092,43,,,,,-1.6770049,,Left Foot,,,"[115.0, 33.1]",,High Pass,True,47.16577,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Caroline Weir,10188.0,Left Defensive Midfield,90,Manchester City WFC,746,['01b201c8-fc04-4550-9e1c-aae58c1b407d'],6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:06.037,Pass,
,,,,,,,,,,,,,,,1.229114,,,,,,,,,,,,c06515bc-c1a6-4c51-b593-8aa0d9051279,2080,,"[120.0, 0.1]",2275092,43,,,,,1.7711487,adb9e510-973c-40ea-b5f0-450997a99aa6,Left Foot,,,"[113.4, 32.6]",,Low Pass,,33.163383,,,Pauline Bremer,20725.0,True,True,,Straight,,Corner,1,From Corner,Caroline Weir,10188.0,Left Defensive Midfield,91,Manchester City WFC,746,['acceecee-168b-4752-971d-cf5066b6d07b'],45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:45.192,Pass,
,,,,,,,,,,,,,,,1.44904,,,,,,,,,,,,2db2ac06-00d1-4842-a609-b85acf66b8c8,2085,,"[120.0, 0.1]",2275092,44,,,,,1.7541083,,Left Foot,,,"[113.4, 35.7]",,High Pass,,36.20663,Incomplete,True,Jill Scott,10172.0,,,,Outswinging,,Corner,1,From Corner,Caroline Weir,10188.0,Left Defensive Midfield,92,Manchester City WFC,746,"['2275c414-438f-4e52-8221-b5fcdefdb075', '9c37ad17-2cd1-4324-97cb-b36508bdab9e']",12,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:12.764,Pass,
,,,,,,,,,,,,,,,2.023273,,,,,,,,,,,,f52e3a99-3f9f-4209-9303-db4131c02746,2089,,"[120.0, 0.1]",2275092,44,,,,,2.4675333,,Left Foot,,,"[102.1, 14.4]",,Ground Pass,,22.910696,,,Lauren Hemp,15555.0,,,,,,Corner,1,From Corner,Caroline Weir,10188.0,Left Defensive Midfield,93,Manchester City WFC,746,['1bc32f8b-5f52-44e5-a412-6e55b55b96c0'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:23.744,Pass,
,,,,,,,,,,,,,,,1.389828,,,,,,,,,,,,542af502-242d-4790-a4f6-1412877c3852,2092,,"[102.1, 14.4]",2275092,44,,,,,-1.0051932,,Left Foot,,,"[109.4, 2.9]",,Ground Pass,,13.621306,,,Caroline Weir,10188.0,,,,,,,1,From Corner,Lauren Hemp,15555.0,Left Midfield,93,Manchester City WFC,746,['3dcfebd3-711d-4533-bb94-45cece969501'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:25.807,Pass,
,,,,,,,,,,,,,,,1.225468,,,,,,,,,,,,13afc40b-fba0-404c-8dd6-4683bc1d92b3,2095,,"[109.4, 2.9]",2275092,44,,,,,2.35285,,Left Foot,,,"[94.5, 17.9]",,Ground Pass,,21.14261,,,Lauren Hemp,15555.0,,,,,,,1,From Corner,Caroline Weir,10188.0,Left Defensive Midfield,93,Manchester City WFC,746,['4d2bd771-e23c-4672-8cd8-d4f0aee5d89c'],27,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:27.237,Pass,
,,,,,,,,,,,,,,,1.73459,,,,,,,,,,,,e8613dce-38e4-4101-b17b-671c312c7480,2098,,"[94.5, 17.9]",2275092,44,,,,,1.7748142,a222bd60-efc2-4b9b-b7d8-6885af624c57,Left Foot,,,"[90.9, 35.3]",,Ground Pass,,17.76851,,,Keira Walsh,4658.0,True,,,,,,1,From Corner,Lauren Hemp,15555.0,Left Midfield,93,Manchester City WFC,746,['c0598f11-65fc-4931-b30a-79182959d3bc'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:29.344,Pass,
,,,,,,,,,,,,,,,1.926887,,,,,,,,,,,,a0b56031-0812-48d6-9cf1-91d17882265d,2105,,"[120.0, 0.1]",2275092,44,,,,,1.8195063,,Left Foot,,,"[108.8, 44.2]",,High Pass,,45.5,,True,Stephanie Houghton,10185.0,,,True,Outswinging,,Corner,1,From Corner,Caroline Weir,10188.0,Left Defensive Midfield,94,Manchester City WFC,746,['00b864ea-968c-439b-a80e-0ef8ca77f01b'],53,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:53.385,Pass,
,,,,,,,,,,,,,,,1.288769,,,,,,,,,,,,142a64ae-595e-448e-9d16-19562a4a51ff,2108,,"[108.8, 44.2]",2275092,44,,,,,-0.76499283,398a4856-f16c-455f-9e3c-21619079993c,Right Foot,,,"[116.3, 37.0]",,High Pass,,10.396634,,,Gemma Bonner,15554.0,True,,,,,,1,From Corner,Stephanie Houghton,10185.0,Right Center Back,94,Manchester City WFC,746,['fab55b96-8e07-4b59-9d2f-4db537270679'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:55.352,Pass,
,,,,,,,,,,,,,,,0.97303,,,,,,,,,,,,8c6619fc-119a-451c-980f-4e6d996e946b,2116,,"[116.9, 80.0]",2275092,45,,,,,-1.58263,,,,,"[116.7, 63.1]",,High Pass,,16.901184,,,Jill Scott,10172.0,,,,,,Throw-in,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,95,Manchester City WFC,746,['386d5ab1-65e1-4176-8568-d36e41a0dd8c'],39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:39.181,Pass,
,,,,,,,,,,,,,,,2.447477,,,,,,,,,,,,959ba031-0258-47bf-ac14-b42e573a1c27,2119,,"[116.7, 63.1]",2275092,45,,,,True,-1.5437759,,,,,"[116.9, 55.7]",,High Pass,,7.4027023,,,Pauline Bremer,20725.0,,,,,,,1,From Throw In,Jill Scott,10172.0,Right Midfield,95,Manchester City WFC,746,"['877d4a15-9571-4930-9323-f3f43ee9d354', 'fa10802b-8faa-49ce-ace5-43de994ab15d']",40,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:40.194,Pass,True
,,,,,,,,,,,,,,,0.8901,,,,,,,,,,,,0a90ab50-9d4c-49e4-a880-2bf6ca2f9859,2125,,"[115.7, 80.0]",2275092,45,,,,,-2.1421337,,,,,"[110.3, 71.6]",,Low Pass,,9.985991,,,Keira Walsh,4658.0,,,,,,Throw-in,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,96,Manchester City WFC,746,['628a9e13-18c0-4f41-a28b-1d6bb21601ad'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:51.412,Pass,
,,,,,,,,,,,,,,,0.861433,,,,,,,,,,,,0756f228-50a4-41bb-9437-417e9458a5ed,2130,,"[109.7, 72.3]",2275092,45,,,,,0.5645694,,Right Foot,,,"[115.7, 76.1]",,Ground Pass,,7.1021123,,,Janine Elizabeth Beckie,4992.0,,,,,,,1,From Throw In,Keira Walsh,4658.0,Right Defensive Midfield,96,Manchester City WFC,746,"['02f8d074-0f54-4247-bb91-fb411ca6f3f3', '8701e159-2e76-4626-8d87-94394eb1291d', 'b6f17425-14c8-4469-b6ab-47b6e4e70fd8']",52,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:52.925,Pass,True
,,,,,,,,,,,,,,,1.936708,,,,,,,,,,,,8b0b704c-76fe-4a20-8ab3-2484c4ee3808,2133,,"[115.5, 75.5]",2275092,45,,,,,-1.0833437,,Right Foot,,,"[119.9, 67.2]",,Ground Pass,,9.394147,Out,,Keira Walsh,4658.0,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,96,Manchester City WFC,746,['f19a58ba-1c46-43df-ba63-d8e5006f541a'],54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:54.100,Pass,
,,,,,,,,,,,,,,,1.890898,,,,,,,,,,,,3fbe2663-9c72-4092-8540-a675e0cb881c,2135,,"[7.0, 36.1]",2275092,46,,,,,-0.11101183,,Right Foot,,,"[68.9, 29.2]",,High Pass,,62.283386,Unknown,,,,,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,97,Birmingham City WFC,969,,29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:29.727,Pass,
,,,,,,,,,,,,,,,0.771266,,,,,,,,,,,,c5ed3250-43d0-4127-87e2-6f90ff78bb5e,2141,,"[60.0, 40.0]",2275092,45,,,,,-2.4897234,,Right Foot,,,"[52.4, 34.2]",,Ground Pass,,9.560335,,,Lucy Staniforth,15562.0,,,,,,Kick Off,2,From Kick Off,Rachel Williams,31563.0,Center Forward,98,Birmingham City WFC,969,['d5072840-8a21-4dc6-a9f6-e5d827263e62'],0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.120,Pass,
,,,,,,,,,,,,,,,2.599151,,,,,,,,,,,,e5b3ae4c-7346-43c5-a8bc-f49a20ff39b5,2144,,"[55.7, 35.6]",2275092,45,,,,,0.53938323,,Right Foot,,,"[98.3, 61.1]",,High Pass,,49.64887,Incomplete,,Claudia Walker,15580.0,,,,,,,2,From Kick Off,Lucy Staniforth,15562.0,Left Defensive Midfield,98,Birmingham City WFC,969,"['7d3fcdf7-36e2-4793-b586-bd516bb09514', '954a1553-3f9c-4ca3-88ac-576acc82699e']",1,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:01.987,Pass,
,,,,,,,,,,,,,,,3.16013,,,,,,,,,,,,954a1553-3f9c-4ca3-88ac-576acc82699e,2146,,"[21.8, 19.0]",2275092,45,,,,,-0.8915271,,Head,,,"[34.8, 2.9]",,High Pass,,20.693235,,,Lauren Hemp,15555.0,,,,,,Recovery,2,Regular Play,Demi Stokes,4651.0,Left Back,99,Manchester City WFC,746,"['332aaf1d-e674-410b-a72e-2a8b2e2adf71', 'e5b3ae4c-7346-43c5-a8bc-f49a20ff39b5']",4,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:04.586,Pass,
,,,,,,,,,,,,,,,0.465285,,,,,,,,,,,,2108ab13-2554-47ee-9975-1a532970b37a,2150,,"[34.2, 3.7]",2275092,45,,,,,1.1268506,,Left Foot,,,"[38.1, 11.9]",,Ground Pass,,9.080198,,,Caroline Weir,10188.0,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,99,Manchester City WFC,746,"['030c7652-9f93-44dc-a217-25a59bc5cf67', '70f2ed27-e069-4060-93fb-8e145de6068b']",8,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:08.441,Pass,True
,,,,,,,,,,,,,,,3.622214,,,,,,,,,,,,46567216-c0d2-4d1c-b6aa-d5b22a625d2e,2154,,"[42.2, 9.2]",2275092,45,,,,,0.45200518,,Left Foot,,,"[104.4, 39.4]",,High Pass,,69.143906,Incomplete,,Ellen White,10180.0,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,99,Manchester City WFC,746,"['a2f35fff-562e-45dc-907a-cf97d27c72e5', 'cbf01b41-161b-4a76-8455-c4b07bba9bf6']",11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.320,Pass,
,,,,,,,,,,,,,,,1.815147,,,,,,,,,,,,14dd541d-a930-49a4-bfc5-f3f044708b3f,2158,,"[14.3, 39.2]",2275092,45,,,,,1.19029,,Keeper Arm,,,"[21.5, 57.2]",,Ground Pass,,19.386593,,,Harriet Scott,19592.0,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,100,Birmingham City WFC,969,['5eb0690b-1856-4d55-9405-d27e6decf123'],17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:17.707,Pass,
,,,,,,,,,,,,,,,2.170944,,,,,,,,,,,,e5954d9f-1b56-4cbd-bfeb-0f8ed4e2a24f,2161,,"[26.1, 60.6]",2275092,45,,,,,0.4171418,,Right Foot,,,"[60.4, 75.8]",,Ground Pass,,37.517063,,,Sarah Emma Mayling,19500.0,,,,,,,2,Regular Play,Harriet Scott,19592.0,Right Center Back,100,Birmingham City WFC,969,['040fa81d-c39b-4af0-8efe-a1475b77b9a7'],24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:24.572,Pass,
,,,,,,,,,,,,,,,1.539598,,,,,,,,,,,,f88de4eb-9c05-4fdd-bca8-7cf371b68521,2165,,"[65.4, 77.0]",2275092,45,,,,,-0.45368117,,Right Foot,,,"[77.5, 71.1]",,Ground Pass,,13.461798,,,Claudia Walker,15580.0,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Right Back,100,Birmingham City WFC,969,"['5906d6d6-573a-4d69-a222-206a16ec3736', '73e10218-b145-4bf7-bc98-fbc036eb4bb0']",27,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:27.277,Pass,True
,,,,,,,,,,,,,,,1.874141,,,,,,,,,,,,a7a10c67-9641-472b-bc29-6c65300b33bb,2173,,"[120.0, 80.0]",2275092,46,,,,,-1.7897032,d07f6f3a-06c8-4483-a9eb-61777a28bc4b,Right Foot,,,"[110.1, 35.5]",,High Pass,,45.587936,,True,Rachel Williams,31563.0,True,,True,Outswinging,,Corner,2,From Corner,Lucy Staniforth,15562.0,Left Defensive Midfield,101,Birmingham City WFC,969,['87f119a1-57a6-4995-9efa-c956b88bf874'],5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:05.102,Pass,
,,,,,,,,,,,,,,,1.497017,,,,,,,,,,,,fe372e97-e20e-4a78-bccb-4193337782d2,2177,,"[7.2, 39.6]",2275092,46,,,,,-1.0645388,,Keeper Arm,,,"[12.8, 29.5]",,Ground Pass,,11.548593,,,Gemma Bonner,15554.0,,,,,,,2,From Keeper,Ellie Roebuck,4637.0,Goalkeeper,103,Manchester City WFC,746,['2c7888d0-2a65-4f8c-8ac8-7f960d94cbc7'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:15.965,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,a7e456b1-11a1-46b0-a124-20eca894c926,2179,,"[15.6, 25.2]",2275092,46,,True,,,1.2220253,,Right Foot,,,"[26.4, 54.9]",,Ground Pass,,31.60269,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,104,Manchester City WFC,746,['d46f0cd6-4722-4779-8e15-0ada1fb858a8'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:25.058,Pass,
,,,,,,,,,,,,,,,1.955809,,,,,,,,,,,,f3d7ea69-a0a6-4f5d-97b9-ccb721b1c455,2181,,"[20.0, 59.3]",2275092,46,,,,,-0.25004008,,Right Foot,,,"[52.5, 51.0]",,High Pass,,33.543106,,,Ellen White,10180.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,105,Manchester City WFC,746,['edd52f76-411e-4a54-8990-5270157410a3'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:34.677,Pass,
,,,,,,,,,,,,,,,0.39074,,,,,,,,,,,,c170823d-7730-4fe0-bb07-53afde6506d2,2184,,"[52.5, 51.5]",2275092,46,,,,,-0.39479113,,Left Foot,,,"[57.3, 49.5]",,Low Pass,,5.2,Incomplete,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Left Center Forward,106,Manchester City WFC,746,['f4f2f398-07e5-4ecd-9775-3062fa14399f'],36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:36.673,Pass,
,,,,,,,,,,,,,,,1.3013,,,,,,,,,,,,f4f2f398-07e5-4ecd-9775-3062fa14399f,2185,,"[62.8, 30.6]",2275092,46,,,,,0.040793683,,Head,,,"[72.6, 31.0]",,High Pass,,9.80816,,,Lucy Whipp,31566.0,,,,,,Recovery,2,Regular Play,Harriet Scott,19592.0,Right Center Back,107,Birmingham City WFC,969,"['c170823d-7730-4fe0-bb07-53afde6506d2', 'f2eb13bc-3e6f-4aab-831a-3fe7afef4011']",37,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:37.064,Pass,
