ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.42724,,,,,,,,,,,,,,,,bd15e16e-5b51-4fcb-9ebf-7ffd2c78891f,1312,,"[57.0, 74.8]",2275033,35,,,,,-0.7419473,,Right Foot,,,,"[81.0, 52.8]",,Low Pass,,32.55764,Incomplete,Rachel Furness,15706.0,,,,,,,1,From Free Kick,Hannah Godfrey,31552.0,Right Center Back,87,Tottenham Hotspur Women,749,"['c4fc0d34-85a7-4507-94f2-e5b1f0f8b702', 'cd127f91-36eb-448c-92f8-ca44592df9ec']",46,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:35:46.219,Pass,
,,,,,,,,,,,,,,1.132768,,,,,,,,,,,,,,,,0f5bd411-39d1-4486-8dc4-30dfbd533ad1,1316,,"[39.3, 27.7]",2275033,35,,,,,0.8116312,,Right Foot,,,,"[56.0, 45.3]",,Ground Pass,,24.26211,,Charlie Wellings,15563.0,,,,,,,1,Regular Play,Frankie Brown,10171.0,Right Defensive Midfield,88,Bristol City WFC,973,['d08ae6c9-3960-47eb-a0fa-8cd5aa49feb4'],49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:49.275,Pass,
,,,,,,,,,,,,,,1.194426,,,,,,,,,,,,,,,,6a9226c7-2ea5-4185-89ea-ddf9d9f37d7f,1320,,"[85.1, 2.7]",2275033,35,,,,,-0.15478039,,Right Foot,,,,"[99.2, 0.5]",,Ground Pass,,14.270599,,Yana Daniëls,10093.0,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Right Wing,88,Bristol City WFC,973,"['5efc2e67-6d7e-4740-96f8-4705a33d0808', '62b4485c-8d96-4fb3-8dd7-9e7bd7a3c3cb']",57,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:57.342,Pass,True
,,,,,,,,,,,,,,2.712126,,,,,,,,,,,,,,,,da91f91a-308a-4ca6-a698-41c2b16c35fd,1325,,"[104.6, 3.0]",2275033,36,,,,,1.4580289,,Right Foot,True,,,"[109.9, 49.8]",,High Pass,,47.09915,Incomplete,Gemma Evans,16381.0,,,True,,,Free Kick,1,From Free Kick,Carla Humphrey,16384.0,Center Attacking Midfield,89,Bristol City WFC,973,"['5846fd7a-b26e-4bdd-af9e-131dbf73bf33', '9a85a4c5-d3f4-4ca1-b88c-cc2b62ae47d7']",42,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:42.644,Pass,
,,,,,,,,,,,,,,1.87587,,,,,,,,,,,,,,,,245de37e-183b-4f9c-8a5a-aecf8d5bf3c1,1332,,"[84.5, 50.4]",2275033,36,,,,,0.37822068,,Right Foot,,,,"[99.6, 56.4]",,Ground Pass,,16.248384,Incomplete,Gemma Evans,16381.0,,,,,,,1,From Free Kick,Frankie Brown,10171.0,Right Defensive Midfield,89,Bristol City WFC,973,"['424cb845-a914-44db-bccd-cc05ac4b86c3', '75d4802e-94b9-4144-bb58-f88ecf24346c', 'a35d9585-f0fa-42bf-b566-fedca7d102b1']",49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:49.734,Pass,True
,,,,,,,,,,,,,,0.980828,,,,,,,,,,,,,,,,0a19ba9e-efe2-4867-bb92-68564a9bf248,1339,,"[28.9, 0.1]",2275033,37,,,,,1.0071791,,,,,,"[36.8, 12.6]",,Low Pass,,14.787157,,Kit Graham,31551.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,91,Tottenham Hotspur Women,749,['2188f354-ec01-418a-ba66-7283221b2b0a'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:37:06.367,Pass,
,,,,,,,,,,,,,,3.280337,,,,,,,,,,,,,,,,adf172e4-030b-4764-a665-ef5b843cb566,1350,,"[64.9, 37.8]",2275033,37,,,,,1.013476,,Right Foot,,,,"[91.2, 80.0]",,Low Pass,,49.72454,Out,Lucy Quinn,15564.0,,,True,,,,1,From Throw In,Kit Graham,31551.0,Left Midfield,91,Tottenham Hotspur Women,749,['e5779179-5191-4a6f-a03c-d8bdca6faf6b'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:37:14.151,Pass,
,,,,,,,,,,,,,,1.789518,,,,,,,,,,,,,,,,25182563-3582-44ae-9e94-ead445df8da1,1352,,"[27.5, 0.1]",2275033,37,,,,,0.111167684,,,,,,"[49.0, 2.5]",,High Pass,,21.63354,Incomplete,,,,,,,,Throw-in,1,From Throw In,Gemma Evans,16381.0,Left Back,92,Bristol City WFC,973,['21bc8531-f0b9-47a4-ac7d-c2fdd2201514'],40,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:40.429,Pass,
,,,,,,,,,,,,,,1.287546,,,,,,,,,,,,,,,,21bc8531-f0b9-47a4-ac7d-c2fdd2201514,1354,,"[71.1, 77.6]",2275033,37,,,,True,0.3748407,,,,,,"[77.2, 80.0]",,Low Pass,,6.5551505,Out,Ria Percival,18145.0,,,,,,Recovery,1,From Throw In,Hannah Godfrey,31552.0,Right Center Back,92,Bristol City WFC,973,"['137a743b-e9d9-4fbf-8002-c635e02f9fb6', '25182563-3582-44ae-9e94-ead445df8da1', '55c73d41-2a90-4e69-996e-4eddc1625fe1']",42,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:37:42.218,Pass,True
,,,,,,,,,,,,,,1.654026,,,,,,,,,,,,,,,,d51737f5-5c4c-494e-901c-ae74a4389247,1356,,"[39.6, 0.1]",2275033,37,,,,,0.11065722,,,,,,"[61.2, 2.5]",,High Pass,,21.732924,,Yana Daniëls,10093.0,,,,,,Throw-in,1,From Throw In,Gemma Evans,16381.0,Left Back,93,Bristol City WFC,973,['4182d57c-da5c-4231-be3a-439eebaf8459'],54,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:54.146,Pass,
,,,,,,,,,,,,,,1.651786,,,,,,,,,,,,,,,,48459b45-a04c-41ac-8abf-cdc9ba6ce879,1359,,"[61.2, 2.5]",2275033,37,,,,True,0.2392316,,,,,,"[65.3, 3.5]",,High Pass,,4.2201896,,Abigail Harrison,23412.0,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Left Wing,93,Bristol City WFC,973,"['03b79c6b-e841-4b11-abe2-516b5a183f80', '4dfc3a5e-0de1-4f73-8e0a-83ca4d60ff92']",55,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:55.800,Pass,True
,,,,,,,,,,,,,,1.671404,,,,,,,,,,,,,,,,77b20e48-a363-4942-84ea-92063860f70a,1367,,"[56.4, 3.0]",2275033,38,,,,,1.3298926,,Right Foot,,,,"[63.5, 31.9]",,Low Pass,,29.759369,,Carla Humphrey,16384.0,,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,93,Bristol City WFC,973,"['2c6d11b9-2233-4977-aa31-3822112c12e5', '45d73ca2-f7e9-4a99-b609-5eff639a94ed']",3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:03.202,Pass,True
,,,,,,,,,,,,,,3.996801,,,,,,,,,,,,,,,,c06bfc84-8363-4d74-9f16-317aba4601f6,1371,,"[63.7, 33.0]",2275033,38,,,,,0.9382659,,Right Foot,,,,"[92.8, 72.7]",,High Pass,,49.22296,,Charlie Wellings,15563.0,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Center Attacking Midfield,93,Bristol City WFC,973,['02c3106d-ee33-4aaf-949d-d0ce92d283de'],5,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:05.500,Pass,
,,,,,,,,,,,,,,0.551508,,,,,,,,,,,,,,,,7c2a783f-3416-40ab-b47a-9ba5c9bfc68e,1378,,"[108.9, 57.2]",2275033,38,,,,,-1.4851171,,Right Foot,,,,"[110.3, 40.9]",,Ground Pass,,16.360012,,Yana Daniëls,10093.0,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Right Wing,93,Bristol City WFC,973,['4e5187b3-b6cc-4213-a66e-4f31cd741496'],13,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:13.385,Pass,
,,,,,,,,,,,,,,2.385359,,,,,,,,,,,,,,,,38aa59b3-213a-45a3-bdc9-a202bce32e31,1390,,"[61.0, 40.1]",2275033,39,,,,,-2.9096794,,Right Foot,,,,"[33.9, 33.7]",,Ground Pass,,27.845467,,Hannah Godfrey,31552.0,,,,,,Kick Off,1,From Kick Off,Rianna Dean,31702.0,Center Forward,94,Tottenham Hotspur Women,749,['dec049c1-5526-4533-a222-c2bb454da2f4'],13,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:39:13.735,Pass,
,,,,,,,,,,,,,,2.602429,,,,,,,,,,,,,,,,d9255bb7-c17b-4296-ac6a-49e142f9ff77,1393,,"[37.1, 36.7]",2275033,39,,,,,-0.26326135,,Left Foot,,,,"[90.9, 22.2]",,High Pass,,55.719746,Incomplete,Josie Green,4865.0,,,,,,,1,From Kick Off,Hannah Godfrey,31552.0,Right Center Back,94,Tottenham Hotspur Women,749,"['044ce693-e7e7-48ea-8cbd-b05ef4cac0d5', '26a679d1-7109-4ef1-b416-ffac5f7506e5']",17,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:39:17.229,Pass,
,,,,,,,,,,,,,,1.301869,,,,,,,,,,,,,,,,1105e36b-baba-409f-b5a0-38bf3c5f36f7,1402,,"[84.1, 0.1]",2275033,39,,,,,0.37761343,,,,,,"[102.0, 7.2]",,High Pass,,19.256687,,Rachel Furness,15706.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,95,Tottenham Hotspur Women,749,['4c4414de-06e1-4a48-b96a-ed9a45b056d2'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:39:38.184,Pass,
,,,,,,,,,,,,,,1.079941,,,,,,,,,,,,,,,,6bfabdbb-4a5a-4869-a9e9-f605fcf356aa,1405,,"[102.0, 7.2]",2275033,39,,,,True,0.72854894,,,,,,"[108.5, 13.0]",,High Pass,,8.711487,Incomplete,Rianna Dean,31702.0,,,,,,,1,From Throw In,Rachel Furness,15706.0,Right Center Midfield,95,Tottenham Hotspur Women,749,"['681c352c-530a-4eda-9431-088fd4d56bc5', 'aaa7fe20-4a52-4e32-950b-adea2882422a', 'de038e2b-8ecb-4e8d-b54d-20314c2a2d17']",39,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:39:39.566,Pass,True
,,,,,,,,,,,,,,0.943902,,,,,,,,,,,,,,,,b1c42b36-53b8-4318-abee-486dccd0f2e7,1411,,"[92.4, 17.5]",2275033,39,,,,,1.012197,,Left Foot,,,,"[99.9, 29.5]",,Ground Pass,,14.150971,,Lucy Quinn,15564.0,,,,,,,1,From Throw In,Rachel Furness,15706.0,Right Center Midfield,95,Tottenham Hotspur Women,749,['2e006187-fbae-431a-a0e9-9ed307dd1a3b'],42,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:39:42.931,Pass,
,,,,,,,,,,,,,,1.875042,,,,,,,,,,,,,,,,38394a8c-a129-4683-8902-c9aeb4f378b2,1415,,"[104.2, 25.1]",2275033,39,,,,,-0.6586306,,Right Foot,,,,"[115.7, 16.2]",,Ground Pass,,14.541664,,Kit Graham,31551.0,,,,,,,1,From Throw In,Lucy Quinn,15564.0,Right Midfield,95,Tottenham Hotspur Women,749,['62096b43-5f05-434b-bbac-e64ead141aaf'],45,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:39:45.750,Pass,
,,,,,,,,,,,,,,3.471747,,,,,,,,,,,,,,,,1f398284-1d35-499c-9976-7a39bfebd25d,1424,,"[6.0, 44.0]",2275033,40,,,,,0.24757895,,Right Foot,,,,"[69.3, 60.0]",,High Pass,,65.29081,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,96,Bristol City WFC,973,['cde45015-322a-473f-918c-58e95fba3598'],25,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:25.776,Pass,
,,,,,,,,,,,,,,3.209862,,,,,,,,,,,,,,,,cde45015-322a-473f-918c-58e95fba3598,1425,,"[50.8, 20.1]",2275033,40,,,,,-0.6290181,,Head,,,,"[77.6, 0.6]",,High Pass,,33.143475,Out,Kit Graham,31551.0,,,,,,Recovery,1,From Goal Kick,Josie Green,4865.0,Left Center Midfield,96,Bristol City WFC,973,"['1f398284-1d35-499c-9976-7a39bfebd25d', '6f752688-1bde-447c-a899-932eec223a3b']",29,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:40:29.248,Pass,
,,,,,,,,,,,,,,2.500193,,,,,,,,,,,,,,,,3957fccc-5efa-4dab-83d1-255d9fe4ce1e,1427,,"[41.8, 80.0]",2275033,40,,,,,-0.18131977,,,,,,"[71.8, 74.5]",,High Pass,,30.5,Incomplete,Carla Humphrey,16384.0,,,,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,97,Bristol City WFC,973,"['a6127198-e12d-4e4e-a7f5-c9948b56c8e3', 'de15caf8-f0dc-4b57-8782-8545ee98469c']",42,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:42.760,Pass,
,,,,,,,,,,,,,,1.144754,,,,,,,,,,,,,,,,de15caf8-f0dc-4b57-8782-8545ee98469c,1430,,"[48.3, 5.6]",2275033,40,,,,True,1.5707964,,,,,,"[48.3, 14.3]",,High Pass,,8.7,Incomplete,Josie Green,4865.0,,,,,,Recovery,1,From Throw In,Anna Filbey,31703.0,Left Center Back,97,Bristol City WFC,973,"['3957fccc-5efa-4dab-83d1-255d9fe4ce1e', '51aae318-52e2-44fa-9ff8-16a0be3dd434', '7e616237-2bf5-4b53-a2a2-5d46587204cd', '85a2000f-508c-4fd6-8ae9-ef517a3fc636']",45,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:40:45.260,Pass,True
,,,,,,,,,,,,,,0.976725,,,,,,,,,,,,,,,,13d52c01-1fc9-486f-b360-ad6af6c96812,1438,,"[37.2, 11.1]",2275033,40,,,,,-0.45031506,,Right Foot,,,,"[52.3, 3.8]",,Ground Pass,,16.772001,,Siri Worm,15572.0,,,,,,,1,Regular Play,Chloe Peplow,16397.0,Center Defensive Midfield,98,Tottenham Hotspur Women,749,['9e8230c9-87fa-4e0c-ba93-6d4d0bec2724'],51,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:40:51.666,Pass,
,,,,,,,,,,,,,,1.060818,,,,,,,,,,,,,,,,9834e770-779b-4482-b2d0-8e71e82fcb4f,1441,,"[72.4, 14.3]",2275033,40,,,,,1.1847702,,Left Foot,,,,"[80.0, 33.0]",,Ground Pass,,20.18539,,Rachel Furness,15706.0,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,98,Tottenham Hotspur Women,749,['f7f103a2-f373-45af-a5f9-124fe3659126'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:40:55.413,Pass,
,,,,,,,,,,,,,,1.29107,,,,,,,,,,,,,,,,9ea8ab1c-11f7-49f7-bea5-ed3758389102,1448,,"[88.9, 0.1]",2275033,41,,,,,0.4934895,,,,,,"[102.1, 7.2]",,High Pass,,14.988329,,Rianna Dean,31702.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,99,Tottenham Hotspur Women,749,['09624467-7182-4e28-a176-8551803fc499'],13,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:41:13.892,Pass,
,,,,,,,,,,,,,,3.292586,,,,,,,,,,,,,,,,9fcf86af-ddd9-4b1c-94a9-2ade11767b86,1452,,"[6.0, 44.0]",2275033,41,,,,,0.32990533,,Right Foot,,,,"[64.7, 64.1]",,High Pass,,62.04595,Incomplete,Frankie Brown,10171.0,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,100,Bristol City WFC,973,"['193b178c-3393-4ae9-b4af-8ba166bf4519', '72ac7519-5f77-4f83-beb4-e70490e82860']",49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:49.751,Pass,
,,,,,,,,,,,,,,1.728099,,,,,,,,,,,,,,,,193b178c-3393-4ae9-b4af-8ba166bf4519,1454,,"[55.4, 16.0]",2275033,41,,,,,-0.121352,,Head,,,,"[84.1, 12.5]",,High Pass,,28.912626,Incomplete,Josie Green,4865.0,,,,,,Recovery,1,From Goal Kick,Rachel Furness,15706.0,Right Center Midfield,100,Bristol City WFC,973,"['953b4508-efb1-49f8-ad3c-c37d3cfbada8', '9802af03-a1d5-4933-9fb7-5c3db37b1f1a', '9fcf86af-ddd9-4b1c-94a9-2ade11767b86']",53,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:41:53.044,Pass,
,,,,,,,,,,,,,,1.186191,,,,,,,,,,,,,,,,953b4508-efb1-49f8-ad3c-c37d3cfbada8,1457,,"[36.0, 67.6]",2275033,41,,,,True,-0.9557733,,,,,,"[43.7, 56.7]",,Low Pass,,13.345411,,Olivia Chance,24925.0,,,,,,Recovery,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Center Back,100,Bristol City WFC,973,"['162b5b03-d085-4680-aaa6-693deaa50cb5', '193b178c-3393-4ae9-b4af-8ba166bf4519', '94f4200b-ae90-468f-a015-d098298b394c']",54,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:54.772,Pass,True
,,,,,,,,,,,,,,1.542885,,,,,,,,,,,,,,,,7f094f8b-a5b3-479b-a601-ece4ecee6643,1461,,"[44.5, 56.0]",2275033,41,,,,,-0.3032522,,Left Foot,,,,"[75.5, 46.3]",,Low Pass,,32.482147,,Carla Humphrey,16384.0,,,,,,,1,From Goal Kick,Olivia Chance,24925.0,Left Defensive Midfield,100,Bristol City WFC,973,"['86bbaa5a-f868-483f-af13-659d552cea3b', '8af56053-d6cb-4ca0-afef-7dce44259abb']",56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:56.991,Pass,True
,,,,,,,,,,,,,,0.519409,,,,,,,,,,,,,,,,05e9d62d-5fc9-4bd4-869e-dcc946f2fc28,1464,,"[80.3, 55.8]",2275033,42,,,,,-1.1886008,,Right Foot,,,,"[84.4, 45.6]",,Ground Pass,,10.993179,,Abigail Harrison,23412.0,,,,,,,1,From Goal Kick,Carla Humphrey,16384.0,Center Attacking Midfield,100,Bristol City WFC,973,['d1bf35f6-420b-41bd-9832-8eac69875dc5'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:00.990,Pass,
,,,,,,,,,,,,,,1.903574,,,,,,,,,,,,,,,,61095f3f-1a6e-408b-a921-edc29774fc76,1471,,"[30.3, 54.1]",2275033,42,,,,,2.3880985,,Right Foot,,,,"[20.6, 63.2]",,Ground Pass,,13.300376,,Hannah Godfrey,31552.0,,,,,,,1,Regular Play,Chloe Peplow,16397.0,Center Defensive Midfield,101,Tottenham Hotspur Women,749,['5f76e0f5-b3c4-40fd-8f6c-04caa50c0ed9'],5,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:05.973,Pass,
,,,,,,,,,,,,,,2.58527,,,,,,,,,,,,,,,,6094f148-fcb7-4060-bcad-2757bf14054f,1474,,"[30.5, 65.7]",2275033,42,,,,,-2.1826494,,Right Foot,,,,"[13.8, 41.9]",,Ground Pass,,29.07456,,Rebecca Leigh Spencer,18158.0,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,101,Tottenham Hotspur Women,749,['49bd1347-d362-4325-955e-858918f4c293'],10,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:10.866,Pass,
,,,,,,,,,,,,,,1.787374,,,,,,,,,,,,,,,,db15a2e2-da06-4a87-b8e0-8d093cd2ed51,1477,,"[16.5, 41.3]",2275033,42,,,,,1.2143313,,Right Foot,,,,"[28.9, 74.6]",,Ground Pass,,35.533787,,Hannah Godfrey,31552.0,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,101,Tottenham Hotspur Women,749,['9a3abb61-6574-4992-9e15-4ddb0d4cd46e'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:14.467,Pass,
,,,,,,,,,,,,,,1.264904,,,,,,,,,,,,,,,,25f6f223-a012-4e14-92ae-508ef1dbbebc,1480,,"[54.5, 75.2]",2275033,42,,,,,0.27168348,,Right Foot,,,,"[68.5, 79.1]",,Ground Pass,,14.533066,,Ria Percival,18145.0,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,101,Tottenham Hotspur Women,749,['86d36c28-69dc-44bd-9b0f-f4c3f8ffbd93'],20,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:20.657,Pass,
,,,,,,,,,,,,,,1.326652,,,,,,,,,,,,,,,,5af9a6a1-0aa3-4cc2-8178-8e3806be89bf,1483,,"[60.3, 72.1]",2275033,42,,,,,2.7979877,,Right Foot,,,,"[49.4, 76.0]",,Ground Pass,,11.576701,,Hannah Godfrey,31552.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Back,101,Tottenham Hotspur Women,749,['0d166f4d-52de-43f2-b8d0-ed321d63c03d'],25,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:25.256,Pass,
,,,,,,,,,,,,,,1.909505,,,,,,,,,,,,,,,,a480ba46-0e7d-4040-804a-6851bc800c02,1486,,"[49.5, 73.0]",2275033,42,,,,,-1.6826621,,Right Foot,,,,"[44.4, 27.6]",,Low Pass,,45.685555,,Anna Filbey,31703.0,,,True,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,101,Tottenham Hotspur Women,749,['4f57af73-30c1-4d99-ad9d-ba3d6fd418bc'],27,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:27.576,Pass,
,,,,,,,,,,,,,,1.090562,,,,,,,,,,,,,,,,82997ef3-7bdd-41e9-a5b0-f5a92b8cf22b,1489,,"[77.7, 21.8]",2275033,42,,,,,-1.1125687,,Right Foot,,,,"[85.0, 7.0]",,Ground Pass,,16.502424,,Siri Worm,15572.0,,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,101,Tottenham Hotspur Women,749,['6d960990-08c4-4231-8172-51af53fc8f67'],34,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:34.404,Pass,
,,,,,,,,,,,,,,2.170335,,,,,,,,,,,,,,,,d79489df-c19e-489c-b77a-7a6e2964faa9,1492,,"[85.0, 7.0]",2275033,42,,,,,0.24239135,,Right Foot,,,,"[103.2, 11.5]",,Low Pass,,18.748066,Incomplete,Kit Graham,31551.0,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,101,Tottenham Hotspur Women,749,"['01b20f05-faec-436d-92d4-e7cd4980fed1', 'bb2088a5-a9da-415e-ba44-a30d7bb151d3']",35,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:35.575,Pass,
,,,,,,,,,,,,,,1.248694,,,,,,,,,,,,,,,,95144cb2-01ba-43bf-b646-34a94fa3997a,1495,,"[106.3, 0.1]",2275033,42,,,,,1.1459641,,,,,,"[113.9, 16.9]",,High Pass,,18.439089,Incomplete,Rianna Dean,31702.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,102,Tottenham Hotspur Women,749,"['8b6aad7f-1e92-4226-8a3b-e540db444b93', 'c514193e-14ac-4594-b83c-514eb80d8416']",50,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:50.695,Pass,
,,,,,,,,,,,,,,2.624317,,,,,,,,,,,,,,,,8b6aad7f-1e92-4226-8a3b-e540db444b93,1498,,"[6.2, 63.2]",2275033,42,,,,True,0.90975314,,,,,,"[18.1, 78.5]",,Low Pass,,19.382982,Out,Charlie Wellings,15563.0,,,,,,Recovery,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,102,Tottenham Hotspur Women,749,"['20aa03fa-896c-4823-8d95-a502dc309621', '95144cb2-01ba-43bf-b646-34a94fa3997a', 'd4d27732-b06e-47b1-89c8-84f41b563cec']",51,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:51.944,Pass,True
,,,,,,,,,,,,,,0.955858,,,,,,,,,,,,,,,,05ac207e-81fe-44ca-8193-9e0e21320b9d,1500,,"[102.0, 0.1]",2275033,43,,,,,1.3045443,,,,,,"[105.3, 12.2]",,High Pass,,12.541929,,Josie Green,4865.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,103,Tottenham Hotspur Women,749,['5ca5d731-0730-42bf-92b3-ce363f806534'],2,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:02.515,Pass,
,,,,,,,,,,,,,,0.670996,,,,,,,,,,,,,,,,8689387d-0b5c-411a-a1fe-bff8ef7015f5,1503,,"[105.3, 12.2]",2275033,43,,,,,-1.5019399,,Right Foot,,,,"[106.1, 0.6]",,Low Pass,,11.627554,Out,Siri Worm,15572.0,,,,,,,1,From Throw In,Josie Green,4865.0,Left Center Midfield,103,Tottenham Hotspur Women,749,['057b9953-d24b-4989-bd18-714ebd718796'],3,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:03.551,Pass,
,,,,,,,,,,,,,,1.806095,,,,,,,,,,,,,,,,1bdd6682-0210-42a0-965e-012de4094191,1505,,"[24.6, 80.0]",2275033,43,,,,,-0.23425521,,,,,,"[42.2, 75.8]",,High Pass,,18.094198,Incomplete,Abigail Harrison,23412.0,,,,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,104,Bristol City WFC,973,"['951c2614-b36a-4e87-92f8-29af9cc7b688', 'dd37b92f-e1fd-41f5-8e16-e17afaee8d7a']",21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:21.649,Pass,
,,,,,,,,,,,,,,1.231828,,,,,,,,,,,,,,,,951c2614-b36a-4e87-92f8-29af9cc7b688,1507,,"[77.9, 4.3]",2275033,43,,,,,0.5815649,,Left Foot,,,,"[88.7, 11.4]",,Low Pass,,12.924783,Incomplete,Rachel Furness,15706.0,,,,,,Recovery,1,From Throw In,Siri Worm,15572.0,Left Back,104,Bristol City WFC,973,"['1bdd6682-0210-42a0-965e-012de4094191', '46753d0d-255f-4788-a7c4-e16f051c9181', 'febb7410-f86b-40d7-9db4-9336baaf93e3']",23,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:23.455,Pass,
