ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[30.0, 22.0]",,,,,,,,,,,,2.7965,,,,,,,,,,,,69c8579b-8a8b-45d8-bb64-303eae17c6cb,1916,,"[27.0, 15.0]",19756,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kerys Harrop,15569.0,Left Center Back,155,Birmingham City WFC,969,"['96cb0081-fcd2-462f-89ef-7fd6d0f5a380', 'c2554ffc-3ad4-45b4-9dd7-02345fb3e43d']",50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:50.740,Carry,
,,,,"[36.0, 64.0]",,,,,,,,,,,,0.0668,,,,,,,,,,,,94fa7a2a-206c-452f-8ca5-2875efeb8722,1919,,"[36.0, 63.0]",19756,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Meaghan Sargeant,19502.0,Right Back,155,Birmingham City WFC,969,"['416d1aa2-0408-4a04-9b77-388abf04aacf', 'd7e22e7e-873e-40d4-9d22-edc6cc46587b']",55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:55.768,Carry,
,,,,"[36.0, 52.0]",,,,,,,,,,,,2.2233,,,,,,,,,,,,37598860-aba2-40ef-81f5-86b1f0729662,1922,,"[28.0, 54.0]",19756,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aoife Mannion,19503.0,Right Center Back,155,Birmingham City WFC,969,"['66a30c2d-19e8-4d6c-a2bc-1032cdbe6950', '86ffcede-710f-40df-8ae9-2aacf82620ae', 'c9b7514c-4a61-421a-af4f-405d2420747f']",57,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:57.727,Carry,True
,,,,"[72.0, 56.0]",,,,,,,,,,,,4.8943,,,,,,,,,,,,0856dc16-8027-458b-a39b-2ce35d679c77,1926,,"[51.0, 77.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emma Follis,15557.0,Right Wing,155,Birmingham City WFC,969,"['5b0f40ff-9dc3-495c-86c8-78dbe9bb52c2', '818f6481-5152-4b91-8e49-92c2ca77f692']",1,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:01.415,Carry,
,,,,"[93.0, 28.0]",,,,,,,,,,,,1.0799,,,,,,,,,,,,1ca5bd72-2dfd-4caf-ae97-f41b50eb8ee6,1930,,"[94.0, 27.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudia Walker,15580.0,Left Wing,155,Birmingham City WFC,969,"['3c84a2c0-fb99-4bf0-96bb-8104a51fabaa', '52517256-c7d9-4acf-b314-2d60b5cab113', 'c758e152-b987-48d9-a4a6-22cb1258870b']",7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:07.732,Carry,True
,,,,"[104.0, 54.0]",,,,,,,,,,,,0.4772,,,,,,,,,,,,baf8fb36-ab53-4f7c-8c1b-067c70b5aaf5,1934,,"[106.0, 56.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ellen White,10180.0,Center Forward,155,Birmingham City WFC,969,"['6cc6a3b9-999b-4a9f-92f8-7b05304c9e2d', '8564b34b-7c42-40f5-bca5-ecdf78ce2082']",11,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:11.377,Carry,
,,,,"[21.0, 35.0]",,,,,,,,,,,,0.237606,,,,,,,,,,,,7c640a00-7802-41ec-84e8-ad840a08c2bd,1937,,"[21.0, 35.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Megan Finnigan,18254.0,Center Back,155,Birmingham City WFC,969,"['3c9b06fe-89c3-4e07-965a-1d6bc1a19979', '46d60d7e-814b-4ee3-b85b-d332eb8aa6c7']",13,,,,,,,,,,,,,,,,,Everton LFC,967,00:16:13.752,Carry,
,,,,"[28.0, 30.0]",,,,,,,,,,,,0.411994,,,,,,,,,,,,2e98fe5f-a74c-4e3f-bb37-4d4720098f99,1940,,"[30.0, 31.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Inessa Kaagman,15579.0,Center Attacking Midfield,155,Birmingham City WFC,969,"['7a24f861-1ef8-4dbe-9a3d-b95a5eceb63c', 'ac6aa23d-6214-46ec-9cb0-92b2cb580a20']",15,,,,,,,,,,,,,,,,,Everton LFC,967,00:16:15.540,Carry,
,,,,"[43.0, 66.0]",,,,,,,,,,,,1.1482,,,,,,,,,,,,2175ecc8-4d13-4c0a-9720-ee76ce428bb4,1945,,"[48.0, 64.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aoife Mannion,19503.0,Right Center Back,155,Birmingham City WFC,969,"['016b3c56-f4f5-48cf-bdd7-2c89eff40c25', '8b047e8e-b1dd-4e19-86de-edb9ae65fee8', 'bb81d744-3c0b-4065-b7dc-b4d2ed41792d']",18,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:18.987,Carry,True
,,,,"[55.0, 50.0]",,,,,,,,,,,,1.2895,,,,,,,,,,,,737bfa73-a74a-40ac-a1df-a53b731b07ee,1949,,"[56.0, 52.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Meaghan Sargeant,19502.0,Right Back,155,Birmingham City WFC,969,"['3f60fb14-c01f-4aed-bee5-e16b2514d7cb', '44f099cd-4e48-4d38-a762-4169363228d1', 'a54d6105-f8f3-4688-b6c7-dac803b990be']",21,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:21.389,Carry,True
,,,,"[43.0, 38.0]",,,,,,,,,,,,1.0726,,,,,,,,,,,,a3a4ad7c-39b4-4c84-a80b-a528ed035853,1953,,"[42.0, 43.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kerys Harrop,15569.0,Left Center Back,155,Birmingham City WFC,969,"['617e6753-f5a0-4db2-88b9-015275d7e7dc', '96509426-85d4-4f5d-a178-9abc88e0c69b', 'be7b9e0b-2186-4078-bcca-ab62903b413a']",24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:24.013,Carry,True
,,,,"[53.0, 4.0]",,,,,,,,,,,,1.008214,,,,,,,,,,,,cc13b108-e76c-401b-bc1f-10bbf2ff9140,1957,,"[52.0, 3.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paige Williams,15567.0,Left Back,155,Birmingham City WFC,969,"['037ac574-ec3e-44ab-a5a0-52f6561d13fc', '05551de4-360a-454b-86c1-fc7ef988c5e4', 'ecfc0d6a-b9f4-48d3-89d3-510323ca7d76']",27,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:27.749,Carry,True
,,,,"[73.0, 56.0]",,,,,,,,,,,,1.737535,,,,,,,,,,,,93416b9c-e5ef-4f0d-8a48-2ab1385b4b8e,1963,,"[70.0, 63.0]",19756,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Simone Magill,15559.0,Right Center Forward,155,Birmingham City WFC,969,"['89c11636-11c1-4781-87ab-bd351f47f292', 'd8c7c7e4-d801-40f6-8458-548297628db0', 'ff277e85-d68e-49b4-85ac-24a447a4a2d1']",31,,,,,,,,,,,,,,,,,Everton LFC,967,00:16:31.933,Carry,True
,,,,"[9.0, 2.0]",,,,,,,,,,,,4.281178,,,,,,,,,,,,828e42de-0c47-4917-b910-a99ba6cca795,1971,,"[18.0, 19.0]",19756,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paige Williams,15567.0,Left Back,157,Birmingham City WFC,969,"['532c3e15-5786-4490-b51b-66561f6ace28', 'b6aa0aa2-600b-4f0e-bda0-59200867836f', 'da41ab1b-4dca-42ba-93be-44c8a95feefa']",39,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:39.663,Carry,True
,,,,"[101.0, 65.0]",,,,,,,,,,,,0.432651,,,,,,,,,,,,88036e9c-cc80-4122-88d7-9d122149dd8f,1984,,"[100.0, 65.0]",19756,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Center Attacking Midfield,159,Everton LFC,967,"['0c925560-aef3-44b0-be0a-dc3000d770e8', '678796d5-01a9-43d6-9a58-9997f30d1553']",31,,,,,,,,,,,,,,,,,Everton LFC,967,00:18:31.299,Carry,
,,,,"[38.0, 5.0]",,,,,,,,,,,,1.533257,,,,,,,,,,,,03fd1561-428a-41b8-8437-92b568cc572c,1991,,"[28.0, 6.0]",19756,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Paige Williams,15567.0,Left Back,161,Birmingham City WFC,969,"['7a7cf341-ec90-44df-aacb-62a58d1f9269', '8076cd38-f301-48d6-857a-25e6f78ce4a7', 'c425e8bc-af42-40a9-9476-dfbb5efcc1f4']",47,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:47.122,Carry,True
,,,,"[79.0, 4.0]",,,,,,,,,,,,0.6291,,,,,,,,,,,,3f7d4d5a-b65a-40eb-823f-b2e65ab5d6e0,1997,,"[76.0, 4.0]",19756,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Center Forward,163,Birmingham City WFC,969,"['5f347783-d320-43c0-8de1-a3ed8406c4f3', 'da39ba79-03e8-472a-b785-738e5007d660', 'f2d51348-6c13-42b9-ba0d-f6831d6ba8a0']",6,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:19:06.340,Carry,True
,,,,"[96.0, 23.0]",,,,,,,,,,,,0.3194,,,,,,,,,,,,dd30129c-cf82-463c-a728-056252edc819,2006,,"[97.0, 25.0]",19756,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudia Walker,15580.0,Left Wing,164,Birmingham City WFC,969,"['580969e6-8bc5-4159-b14b-e058972a96b3', '7ec97de8-0a1b-43a3-96dd-5c9c5be487db', 'dd35f317-11f0-44e6-95af-bcbf120f219a']",46,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:19:46.456,Carry,True
,,,,"[96.0, 3.0]",,,,,,,,,,,,3.6333,,,,,,,,,,,,eb979034-cb67-4324-a613-c43635908dca,2010,,"[96.0, 2.0]",19756,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Quinn,15564.0,Center Attacking Midfield,164,Birmingham City WFC,969,"['225bd238-0513-4528-8a16-e53bcdeed1e4', '5e79ff9c-79e8-41ad-9123-4a37a6e7ac77', 'f59cf14e-7a35-4ad0-99b3-407cbca22a7e']",48,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:19:48.420,Carry,True
,,,,"[40.0, 69.0]",,,,,,,,,,,,1.734253,,,,,,,,,,,,47f0be7a-7c2f-4c0a-b7cb-3a694bd3db68,2015,,"[29.0, 68.0]",19756,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Angharad James,15577.0,Left Defensive Midfield,164,Birmingham City WFC,969,"['09d98c4e-fe01-4a8d-bcbf-b334bf8a968b', '5a7660bd-ef8a-4322-a888-f6065418d307', 'b349e9f8-492e-4b36-919a-2e52e59347e1']",52,,,,,,,,,,,,,,,,,Everton LFC,967,00:19:52.679,Carry,True
,,,,"[75.0, 8.0]",,,,,,,,,,,,0.1106,,,,,,,,,,,,ed29317e-5b0c-4070-8879-3ffe2ccc8318,2020,,"[76.0, 3.0]",19756,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paige Williams,15567.0,Left Back,164,Birmingham City WFC,969,"['20142770-f217-4b13-80c3-64e63dcb0822', '6085be8e-80ec-4d1e-a879-32bd3b81cf06']",56,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:19:56.140,Carry,
,,,,"[54.0, 27.0]",,,,,,,,,,,,1.0916,,,,,,,,,,,,5adde63b-0f7a-45ed-ba7e-513fbbe1ea3c,2023,,"[58.0, 17.0]",19756,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aoife Mannion,19503.0,Right Center Back,164,Birmingham City WFC,969,"['62f1f920-927d-4795-b2d4-700d2e2179d3', '7a51bd6b-bdf5-4e09-9cc3-cca353e35a9a', 'fe05de3b-ec19-4fce-9db2-3bdbf608d04f']",57,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:19:57.506,Carry,True
,,,,"[48.0, 47.0]",,,,,,,,,,,,0.6791,,,,,,,,,,,,53a688e7-46fa-4d46-b42a-9d9cd011e599,2028,,"[51.0, 52.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Meaghan Sargeant,19502.0,Right Back,164,Birmingham City WFC,969,"['7ed52312-59ec-4b36-90ae-035f04c09a4d', '80765cbd-9da7-4b69-8670-0c5b00858e8c', '95cf88b7-a083-4ec2-88f9-9badeb569845', 'd54d7e89-c6e4-46a5-9f31-aa5dc7e8f78d']",0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:00.335,Carry,True
,,,,"[35.0, 24.0]",,,,,,,,,,,,1.63751,,,,,,,,,,,,6d40366a-ed66-403a-86dd-4679a3de7e12,2032,,"[39.0, 29.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aoife Mannion,19503.0,Right Center Back,164,Birmingham City WFC,969,"['63a64f10-c902-4c9f-a48d-38e41ddad565', '81dd16ed-acac-4951-b717-c8ef6a8e22d1']",2,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:02.052,Carry,
,,,,"[45.0, 3.0]",,,,,,,,,,,,1.314998,,,,,,,,,,,,8977a8bc-843f-454c-af6c-6176830134ce,2035,,"[45.0, 5.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paige Williams,15567.0,Left Back,164,Birmingham City WFC,969,"['7be2f484-6319-47c8-b19c-46eb879c29b7', 'c8575baf-0a5c-4fdb-9e76-9ae58cfdf273']",5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:05.124,Carry,
,,,,"[65.0, 4.0]",,,,,,,,,,,,1.0207,,,,,,,,,,,,2e5a907f-04c4-454d-a4a0-60476b91374f,2038,,"[65.0, 2.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudia Walker,15580.0,Left Wing,164,Birmingham City WFC,969,"['666c000e-ab3d-4062-b2bb-b9a6ad7ccd63', 'fc92baf9-27ef-46b0-ad90-aeb590378aed', 'fc95bb22-fe42-4e8c-b692-2e95578c8a53']",7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:07.585,Carry,True
,,,,"[90.0, 22.0]",,,,,,,,,,,,6.787294,,,,,,,,,,,,43c7d022-ef01-4f7b-adc4-aa1b0a39d9db,2042,,"[85.0, 8.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Left Defensive Midfield,164,Birmingham City WFC,969,"['067fec64-7683-45f7-86c7-83f025a6295c', '7d63fb81-3cfe-49d4-9d9c-01e08428944f', 'fb10ddb1-6791-4b43-98dc-60bc09425f88']",10,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:10.502,Carry,True
,,,,"[39.0, 61.0]",,,,,,,,,,,,0.772766,,,,,,,,,,,,5f47df49-49f2-4ad5-97ec-b8016400ed83,2047,,"[40.0, 60.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Left Defensive Midfield,165,Everton LFC,967,"['42bdc61f-6482-495b-b17b-a75a1d7fe1c3', '4ba66697-cc2a-4430-8199-38d4520552d3']",18,,,,,,,,,,,,,,,,,Everton LFC,967,00:20:18.511,Carry,
,,,,"[75.0, 15.0]",,,,,,,,,,,,1.0292,,,,,,,,,,,,ca1e235d-7af4-4360-87a4-b2e14a13294d,2058,,"[74.0, 16.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,166,Birmingham City WFC,969,"['ba46d417-1fe9-40f1-bbe2-fa96f81b0814', 'ddeaa71b-a2e2-43b6-9d43-f82aa2bddf5f']",23,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:23.754,Carry,
,,,,"[71.0, 30.0]",,,,,,,,,,,,2.202235,,,,,,,,,,,,e28acb95-3053-4a98-b43e-67a6a620260b,2062,,"[79.0, 19.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,166,Birmingham City WFC,969,"['088d4de3-aa03-47c4-8b76-6afcf92daa57', '511d252a-e225-4075-bf26-92690099f630', 'e7107a1b-ef79-42ad-bf68-554228c19ee4']",25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:25.163,Carry,True
,,,,"[74.0, 43.0]",,,,,,,,,,,,2.7936,,,,,,,,,,,,87be1994-4b0b-45d1-bb42-f0e4cd920a31,2065,,"[76.0, 40.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Quinn,15564.0,Center Attacking Midfield,166,Birmingham City WFC,969,"['3f8c1520-d995-4a93-90bc-3037c7e4eee1', 'ca272f81-a350-4c52-b931-4b87aa2b93d8', 'ee5e83cb-3e96-4a90-b022-8d67471a3548']",28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:28.336,Carry,True
,,,,"[57.0, 45.0]",,,,,,,,,,,,1.4414,,,,,,,,,,,,14fb0d89-d68a-44dc-9032-f42aad646d8d,2070,,"[55.0, 47.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aoife Mannion,19503.0,Right Center Back,166,Birmingham City WFC,969,"['02db624d-1657-405b-8f42-ea871c1cda8f', '59526bdd-1ba5-4785-9a75-93ea090e38b8']",32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:32.743,Carry,
,,,,"[65.0, 16.0]",,,,,,,,,,,,0.816748,,,,,,,,,,,,447fbb14-ae7e-4a65-8bfa-c5194ace1658,2073,,"[64.0, 8.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paige Williams,15567.0,Left Back,166,Birmingham City WFC,969,"['b4f1becf-5b7b-421d-925a-0ef3d9347b99', 'cfce7a5f-9955-4e7a-a900-56ad2ed3c09b']",36,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:36.722,Carry,
,,,,"[112.0, 7.0]",,,,,,,,,,,,1.395727,,,,,,,,,,,,3336e029-0f4f-4bba-a404-99b1dbb6c362,2079,,"[107.0, 5.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Center Forward,167,Birmingham City WFC,969,"['4bf990ab-65c7-45c7-b5c7-e05a80c8ac82', '9a3fde97-7c5c-4a8e-8907-6aac93d78541']",55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:55.813,Carry,
,,,,"[32.0, 27.0]",,,,,,,,,,,,1.0383,,,,,,,,,,,,35c54d5a-181a-4fda-9184-0cfdaa2d17e2,2088,,"[33.0, 27.0]",19756,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Siri Worm,15572.0,Left Center Back,169,Everton LFC,967,"['2ca12f03-d2f9-4eec-b674-e053c840c18f', 'e96fe4be-33fe-47f5-b77a-7d61404256a7', 'e9d09761-0925-4404-a8b2-06b850ba2e04']",24,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:24.519,Carry,True
,,,,"[18.0, 78.0]",,,,,,,,,,,,2.158898,,,,,,,,,,,,f8b0a462-9299-4f93-b843-a0289414d413,2099,,"[18.0, 68.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Meaghan Sargeant,19502.0,Right Back,170,Birmingham City WFC,969,"['7243c675-6d1c-405d-919e-30907b196c56', 'a98f3737-3369-4f2a-af76-229fe3cbbad5', 'd2a502bf-633b-41c7-8f70-23c779f857cc']",2,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:23:02.830,Carry,True
,,,,"[118.0, 17.0]",,,,,,,,,,,,4.8034,,,,,,,,,,,,a25edc67-fa0d-4800-99f9-2653cd7d3233,2105,,"[113.0, 19.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,171,Everton LFC,967,"['0d8c0792-f690-40e3-9f07-a82c04aacbeb', '1c6518ed-8aa7-4323-8f29-695e568d3ad7', '879abd05-874c-4858-a39e-395ae525618d']",21,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:21.007,Carry,True
,,,,"[4.0, 69.0]",,,,,,,,,,,,0.87596,,,,,,,,,,,,d5c83253-fc28-4a10-bfa6-4793937bbecf,2109,,"[3.0, 64.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aoife Mannion,19503.0,Right Center Back,171,Everton LFC,967,"['dc0fd5bc-bfc2-4ca2-8f75-1a9b989d3471', 'fa6b740c-97b8-4b61-a09a-ee9b677b3f83']",25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:23:25.810,Carry,
,,,,"[116.0, 13.0]",,,,,,,,,,,,0.44154,,,,,,,,,,,,ac8ebf76-e676-43f4-8baa-db893344408f,2112,,"[117.0, 12.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,171,Everton LFC,967,"['0a4ec790-8395-4943-a13a-6864e81458b8', '6d1cb301-fcd3-4ef5-acb0-bc796070b884']",26,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:26.686,Carry,
,,,,"[110.0, 43.0]",,,,,,,,,,,,0.0207,,,,,,,,,,,,b5086878-54c8-4cd1-b922-31e9e85f25a0,2117,,"[113.0, 41.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emma Brownlie,23547.0,Right Center Back,172,Everton LFC,967,"['42903404-f5f2-4036-adda-5a5cd7200d24', '7b8c4bcb-f532-4faf-bc5b-813620cc5141']",53,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:53.720,Carry,
,,,,"[90.0, 72.0]",,,,,,,,,,,,1.236936,,,,,,,,,,,,bc2bca7c-2996-4018-93ac-3b4fcdafed90,2125,,"[92.0, 71.0]",19756,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angharad James,15577.0,Left Defensive Midfield,173,Everton LFC,967,"['6416de0a-f72b-493e-a928-106a0ef30da3', 'aaefe6c9-c628-4131-8192-a10e6c40f550']",8,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:08.747,Carry,
,,,,"[96.0, 56.0]",,,,,,,,,,,,2.4521,,,,,,,,,,,,17df62fd-b890-4170-bee0-46afe198ddc9,2129,,"[101.0, 57.0]",19756,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simone Magill,15559.0,Right Center Forward,173,Everton LFC,967,"['6134f453-7886-4988-9849-c4421d21c534', '8fcdc2fe-b23d-4a0b-b112-b65df3211798', 'f854ee2a-c8d9-4c08-b820-26b87f796330']",11,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:11.520,Carry,True
,,,,"[46.0, 15.0]",,,,,,,,,,,,2.1981,,,,,,,,,,,,66f1aa78-d1c4-4b34-a6cc-c688616bb5af,2133,,"[43.0, 24.0]",19756,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,174,Birmingham City WFC,969,"['2cca557d-703a-479c-be79-a561aa5f8fee', '49db16fd-0366-4f2d-b769-4e1d73a3291f']",15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:24:15.655,Carry,
,,,,"[25.0, 16.0]",,,,,,,,,,,,1.624471,,,,,,,,,,,,2df4fb43-72d3-44f8-b32f-40eb0d936595,2136,,"[26.0, 16.0]",19756,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paige Williams,15567.0,Left Back,174,Birmingham City WFC,969,"['f517717f-0f85-41ab-ada6-2050affff62b', 'f9d44939-bc0e-45ca-8f99-592e1c7973a5']",19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:24:19.159,Carry,
,,,,"[24.0, 29.0]",,,,,,,,,,,,3.2724,,,,,,,,,,,,0e830eaf-6ba2-48fa-bdb5-573fe3735668,2139,,"[18.0, 26.0]",19756,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,174,Birmingham City WFC,969,"['18a7eba4-19bc-4f4d-9994-2be148823ecf', 'b6735685-9f58-47f9-9964-020824384f8c', 'f9d1b9b8-fc67-4dcc-874d-50df48249c48']",22,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:24:22.637,Carry,True
,,,,"[68.0, 68.0]",,,,,,,,,,,,6.065995,,,,,,,,,,,,d51574a7-bbe4-40e5-8f93-b96512cd30c3,2143,,"[35.0, 75.0]",19756,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meaghan Sargeant,19502.0,Right Back,174,Birmingham City WFC,969,"['dcb8e220-ab4e-47b4-b4ff-e1072dfa7d63', 'ecffff96-1835-4b31-a5fe-ab8b3d499892']",27,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:24:27.840,Carry,
,,,,"[52.0, 46.0]",,,,,,,,,,,,0.0362,,,,,,,,,,,,c5719361-7abd-414f-bb69-901b16935e53,2154,,"[52.0, 47.0]",19756,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,176,Everton LFC,967,"['5490f35f-79e4-4afd-95f7-f3227dddeb38', '8b9878dd-f672-4e72-ad67-ce7f8c2d83ea']",25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:25:25.616,Carry,
,,,,"[80.0, 53.0]",,,,,,,,,,,,2.7474,,,,,,,,,,,,d8203121-3b48-4664-8048-bba2d119ebc6,2160,,"[64.0, 53.0]",19756,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angharad James,15577.0,Left Defensive Midfield,176,Everton LFC,967,"['56fd3e8d-d27d-4bdc-ae2d-2fd8cfc3d14f', '64e95659-69a9-4f3a-a7fa-1a9436a7c5c7']",29,,,,,,,,,,,,,,,,,Everton LFC,967,00:25:29.856,Carry,
