50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.091688,,,,,,,,,,,,47644f68-6fb1-4201-a934-661ef90fb58f,890,,"[49.4, 69.2]",2275088,28,,,,,1.4508923,,Left Foot,,,,"[50.4, 77.5]",,Ground Pass,,8.3600235,,,,Yana Daniëls,10093.0,,,,,,1,Regular Play,Georgia Wilson,31714.0,Left Defensive Midfield,82,Bristol City WFC,973,"['5a785138-4275-4e3c-bf78-bd39af67f393', 'c5e71fdb-9137-41e8-bc63-4b19c3fe8014']",33,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:33.979,Pass,True
,,,,,,,,,,,,,,,,1.109494,,,,,,,,,,,,f3127faf-a869-4557-8cd0-fe1d9b34602e,892,,"[50.4, 77.0]",2275088,28,,,,,-2.138901,,Right Foot,,,,"[44.4, 67.6]",,Ground Pass,,11.151682,,,,Frankie Brown,10171.0,,,,,,1,Regular Play,Yana Daniëls,10093.0,Right Wing,82,Bristol City WFC,973,['768915f4-37e6-4535-b605-9965b51b3dd7'],35,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:35.071,Pass,
,,,,,,,,,,,,,,,,1.229111,,,,,,,,,,,,b68ea69a-0e3e-4c52-b48b-9f6e9ff35106,894,,"[44.4, 67.6]",2275088,28,,,,,2.6656506,,Right Foot,,,,"[34.7, 72.6]",,Ground Pass,,10.912836,,,,Meaghan Sargeant,19502.0,,,,,,1,Regular Play,Frankie Brown,10171.0,Right Defensive Midfield,82,Bristol City WFC,973,['93dc4f9c-472f-459c-99f0-601921fcfaeb'],36,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:36.181,Pass,
,,,,,,,,,,,,,,,,2.887247,,,,,,,,,,,,7c046b3f-fb7c-4aaf-97cc-2a2874559eff,897,,"[35.7, 71.4]",2275088,28,,,,,-2.2847688,,Right Foot,,,,"[7.8, 39.2]",,Low Pass,,42.60575,,,,Sophie Baggaley,16376.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Back,82,Bristol City WFC,973,['02c6140e-93a6-4bac-86c5-7f438c6cc39d'],40,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:40.318,Pass,
,,,,,,,,,,,,,,,,2.531068,,,,,,,,,,,,b7188c19-95cd-43bc-a076-5e37577c72c8,900,,"[9.0, 39.0]",2275088,28,,,,,-1.124846,,Right Foot,,,,"[19.9, 16.2]",,Ground Pass,,25.271526,,,,Gemma Evans,16381.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,82,Bristol City WFC,973,['bdd8e204-cee9-43cc-a394-eb3443bddb5f'],44,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:44.268,Pass,
,,,,,,,,,,,,,,,,1.152637,,,,,,,,,,,,44a2e3a0-ac5f-466b-8632-7ac0fab41545,903,,"[40.0, 12.0]",2275088,28,,,,,0.052353863,,Left Foot,,,,"[62.9, 13.2]",,Ground Pass,,22.93142,,Incomplete,,Frankie Brown,10171.0,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,82,Bristol City WFC,973,"['71657393-263d-4d9c-8c82-0f3c7f135ccd', 'e0cdede5-dd3d-4dfa-9d20-483e5a083d04']",50,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:50.735,Pass,
,,,,,,,,,,,,,,,,0.895675,,,,,,,,,,,,71657393-263d-4d9c-8c82-0f3c7f135ccd,905,,"[57.2, 66.9]",2275088,28,,,,,1.5707964,,Right Foot,,,,"[57.2, 72.1]",,Low Pass,,5.2,,,,Claudia Walker,15580.0,,,,,Recovery,1,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,83,Birmingham City WFC,969,"['44a2e3a0-ac5f-466b-8632-7ac0fab41545', '79193e92-1e12-4937-8d22-97c174829495']",51,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:28:51.887,Pass,
,,,,,,,,,,,,,,,,0.812046,,,,,,,,,,,,d7ebce6b-fcc2-4098-8ac7-e4944c6654cf,908,,"[54.4, 71.2]",2275088,28,,,,,-3.098516,,Right Foot,,,,"[42.8, 70.7]",,Ground Pass,,11.610771,,,,Lily Simkin,33009.0,,,,,,1,Regular Play,Claudia Walker,15580.0,Right Wing,83,Birmingham City WFC,969,['309ca694-6618-41e9-9b85-225bcbfa4594'],54,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:28:54.126,Pass,
,,,,,,,,,,,,,,,,5.376708,,,,,,,,,,,,9569d6f6-3b6a-4e8f-b2da-6344c9d8c27a,912,,"[45.9, 73.6]",2275088,28,,,,,-0.013281952,,Right Foot,,,,"[98.6, 72.9]",,High Pass,,52.704647,,Incomplete,,,,,,,,,1,Regular Play,Lily Simkin,33009.0,Right Back,83,Birmingham City WFC,969,"['4359e6a0-fe73-40ce-a749-848f2d527fcc', '69d2ac97-7bde-473d-87b4-ff34256911c3']",56,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:28:56.420,Pass,True
,,,,,,,,,,,,,,,,2.075359,,,,,,,,,,,,69d2ac97-7bde-473d-87b4-ff34256911c3,913,,"[21.5, 7.2]",2275088,29,,,,,2.0425084,,Left Foot,,,,"[8.9, 31.9]",,Ground Pass,,27.728144,,,,Sophie Baggaley,16376.0,,,,,Recovery,1,Regular Play,Gemma Evans,16381.0,Left Center Back,84,Bristol City WFC,973,"['0a4fa97a-fff3-42f5-8ed8-4b62ff4de1bf', '9569d6f6-3b6a-4e8f-b2da-6344c9d8c27a']",1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:01.796,Pass,
,,,,,,,,,,,,,,,,2.538963,,,,,,,,,,,,a54a3dbd-8278-4f1e-be51-bc8047a8d99a,916,,"[9.0, 35.6]",2275088,29,,,,,-0.893014,,Right Foot,,,,"[25.1, 15.6]",,Ground Pass,,25.675085,,,,Gemma Evans,16381.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,84,Bristol City WFC,973,['ee9acadb-b1af-4e55-bfd7-a3867d63f4cc'],6,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:06.085,Pass,
,,,,,,,,,,,,,,,,2.093724,,,,,,,,,,,,fbfe872f-4245-4859-98dc-7a7665f5ff9b,919,,"[35.7, 15.6]",2275088,29,,,,,0.06720632,,Left Foot,,,,"[77.3, 18.4]",,High Pass,,41.694126,,Incomplete,,Ebony Salmon,31527.0,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,84,Bristol City WFC,973,"['164e4d9d-c38a-42fc-ac99-8a767d3b880e', 'fbfb601a-2bef-40bf-9aed-2559d764860a']",10,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:10.646,Pass,
,,,,,,,,,,,,,,,,2.203494,,,,,,,,,,,,fbfb601a-2bef-40bf-9aed-2559d764860a,921,,"[42.8, 61.7]",2275088,29,,,,,-2.2435238,,Head,,,,"[28.3, 43.5]",,High Pass,,23.269938,,,,Rebecca Holloway,31568.0,,,,,Recovery,1,Regular Play,Lily Simkin,33009.0,Right Back,85,Birmingham City WFC,969,"['a3f391a8-f7d2-4f90-9fdb-6f132a89bc00', 'fbfe872f-4245-4859-98dc-7a7665f5ff9b']",12,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:12.740,Pass,
,,,,,,,,,,,,,,,,1.562059,,,,,,,,,,,,61fccd95-ff61-4a36-b3f6-28055257faa2,925,,"[30.3, 39.9]",2275088,29,,,,,-0.7325227,,Left Foot,,,,"[49.2, 22.9]",,Ground Pass,,25.42066,,,,Chloe Arthur,10193.0,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Left Center Back,85,Birmingham City WFC,969,"['123b5334-11f7-460e-a0cf-eac7b608b03b', '27ca2223-1d4a-47a3-a769-0bbd45a588fd']",17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:17.062,Pass,True
,,,,,,,,,,,,,,,,6.365667,,,,,,,,,,,,e4d8c4ee-a74b-49d2-9468-d0877ea93439,931,,"[47.1, 23.7]",2275088,29,,,,,-0.35686493,,Right Foot,,,,"[110.4, 0.1]",,High Pass,,67.556274,,Out,,Rachel Williams,31563.0,,,,,Free Kick,1,From Free Kick,Lucy Staniforth,15562.0,Left Center Midfield,86,Birmingham City WFC,969,['30f00886-60a4-4b80-8ac7-cc3135c53bb8'],25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:29:25.589,Pass,
,,,,,,,,,,,,,,,,2.022808,,,,,,,,,,,,2453f8f7-fa26-4e40-b4fe-9a60c735e17f,933,,"[21.2, 80.0]",2275088,29,,,,,-0.09179153,,,,,,"[45.1, 77.8]",,High Pass,,24.001041,,Incomplete,,Georgia Wilson,31714.0,,,,,Throw-in,1,From Throw In,Meaghan Sargeant,19502.0,Right Back,87,Bristol City WFC,973,"['92bdaf35-d915-4667-a96b-cbad28c13cd2', 'cdd50043-3d78-4abc-8047-5cf8b88d832c']",53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:53.122,Pass,
,,,,,,,,,,,,,,,,2.604194,,,,,,,,,,,,9dfdb182-e337-4b6a-89a9-1d927e119941,938,,"[50.4, 73.9]",2275088,29,,,,,-0.22140224,,Right Foot,,,,"[77.5, 67.8]",,Low Pass,,27.77805,,Incomplete,,Georgia Wilson,31714.0,,,,,,1,From Throw In,Ebony Salmon,31527.0,Center Forward,87,Bristol City WFC,973,"['63b39fc0-a7d2-40ca-84cd-8953c0323756', 'e6af501e-68a3-4713-8c77-a0aaa4b373cb']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:58.225,Pass,
,,,,,,,,,,,,,,,,1.755747,,,,,,,,,,,,e6af501e-68a3-4713-8c77-a0aaa4b373cb,940,,"[42.6, 12.3]",2275088,30,,,,,2.5623338,,Right Foot,,,,"[13.4, 31.4]",,Ground Pass,,34.891975,,,,Hannah Hampton,22032.0,,,,,Recovery,1,From Throw In,Harriet Scott,19592.0,Right Center Back,87,Bristol City WFC,973,"['9dfdb182-e337-4b6a-89a9-1d927e119941', 'af82222f-fd82-49fa-91d9-c1df0734477b']",0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:00.830,Pass,
,,,,,,,,,,,,,,,,5.651071,,,,,,,,,,,,13eebb08-7f55-4b7a-be98-3fcba185f4b8,943,,"[14.7, 35.3]",2275088,30,,,,,0.20427167,,Right Foot,,,,"[92.9, 51.5]",,High Pass,,79.860374,,Incomplete,,Claudia Walker,15580.0,,,,,,1,From Throw In,Hannah Hampton,22032.0,Goalkeeper,87,Bristol City WFC,973,"['4b6c0487-bc75-4891-a492-4943a3342599', 'be5b27b8-4f7a-40c6-9a4c-318bac3faeab']",5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:05.005,Pass,
,,,,,,,,,,,,,,,,2.447192,,,,,,,,,,,,be5b27b8-4f7a-40c6-9a4c-318bac3faeab,945,,"[27.2, 28.6]",2275088,30,,,,,-1.225073,,Left Foot,,,,"[34.8, 7.5]",,Low Pass,,22.426992,,,,Poppy Pattinson,17274.0,,,,,Recovery,1,From Throw In,Gemma Evans,16381.0,Left Center Back,87,Bristol City WFC,973,"['13eebb08-7f55-4b7a-be98-3fcba185f4b8', 'f5a72359-2381-4e9f-aa95-733b9ebd0da8']",10,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:10.656,Pass,
,,,,,,,,,,,,,,,,2.282789,,,,,,,,,,,,b92c2bd8-4943-4887-a90e-b64ee03842c5,949,,"[59.1, 6.8]",2275088,30,,,,,-0.24689071,,Left Foot,,,,"[83.7, 0.6]",,Low Pass,,25.369272,,Out,,Yana Daniëls,10093.0,,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,87,Bristol City WFC,973,"['53fa0cb1-ddcb-4c77-b43d-add4e1f7884c', 'b02ce72e-93ac-447c-9609-7501618bbf18']",16,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:16.561,Pass,True
,,,,,,,,,,,,,,,,0.914664,,,,,,,,,,,,55916b45-1a4e-41ba-a491-8ade96c5a24a,951,,"[19.8, 80.0]",2275088,30,,,,,-1.6430387,,,,,,"[18.7, 64.8]",,Low Pass,,15.239751,,,,Harriet Scott,19592.0,,,,,Throw-in,1,From Throw In,Lily Simkin,33009.0,Right Back,88,Birmingham City WFC,969,['064f709a-0512-4d69-a90a-36aacd5dbda6'],25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:25.081,Pass,
,,,,,,,,,,,,,,,,2.662555,,,,,,,,,,,,dc398986-ad1b-4e39-90a9-f72fd7bf837f,954,,"[48.7, 66.0]",2275088,30,,,,,0.5200661,,Right Foot,,,,"[72.1, 79.4]",,Ground Pass,,26.965162,,Out,,Lily Simkin,33009.0,,,,,,1,From Throw In,Harriet Scott,19592.0,Right Center Back,88,Birmingham City WFC,969,['2128cc0f-31ab-436d-994c-40a53b53db07'],36,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:30:36.438,Pass,
,,,,,,,,,,,,,,,,1.45321,,,,,,,,,,,,e009b998-cc18-4040-8441-be1825cb1464,956,,"[48.2, 0.1]",2275088,30,,,,,0.51992613,,,,,,"[62.0, 8.0]",,High Pass,,15.9012575,,,,Olivia Chance,24925.0,,,,,Throw-in,1,From Throw In,Poppy Pattinson,17274.0,Left Back,89,Bristol City WFC,973,['c5829712-3a80-4ad2-aa20-fc357af18879'],53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:53.281,Pass,
,,,,,,,,,,,,,,,,1.01743,,,,,,,,,,,,4af626d2-ec61-445a-bb19-40c2e48993fa,959,,"[58.6, 7.0]",2275088,30,,,,,-2.8286915,,Left Foot,,,,"[48.4, 3.7]",,Ground Pass,,10.720541,,,,Poppy Pattinson,17274.0,,,,,,1,From Throw In,Olivia Chance,24925.0,Center Attacking Midfield,89,Bristol City WFC,973,['4a1bffcc-d8b6-4064-a605-cf6586af2d60'],55,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:55.656,Pass,
,,,,,,,,,,,,,,,,1.499061,,,,,,,,,,,,b6886529-6b24-4f89-be31-76f826a9207c,966,,"[53.2, 7.3]",2275088,30,,,,,-0.23941286,,Left Foot,,,,"[65.9, 4.2]",,Ground Pass,,13.072873,,,,Olivia Chance,24925.0,,,,,,1,From Throw In,Poppy Pattinson,17274.0,Left Back,89,Bristol City WFC,973,['ced10588-65cc-4abe-ae86-c57131fe4041'],58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:58.605,Pass,
,,,,,,,,,,,,,,,,1.431161,,,,,,,,,,,,a81717d7-3588-4ec4-b690-335d4efadb0d,976,,"[57.2, 75.9]",2275088,31,,,,,-1.259798,,Right Foot,,,,"[61.7, 61.9]",,Ground Pass,,14.705441,,,,Lucy Staniforth,15562.0,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Center Midfield,90,Birmingham City WFC,969,['5e1a4443-5b5e-4cd4-b098-40ea2bafbdc3'],3,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:03.859,Pass,
,,,,,,,,,,,,,,,,1.059545,,,,,,,,,,,,c17289f7-9a3e-4054-b6ed-f94bb707eb80,980,,"[62.2, 62.2]",2275088,31,,,,,-0.16514868,,Right Foot,,,,"[79.0, 59.4]",,Ground Pass,,17.031734,,,,Rachel Williams,31563.0,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,90,Birmingham City WFC,969,"['1fb9716e-045d-484e-b58f-064b00419a83', 'b6f67ed7-db0f-40d1-8a01-3535cae38b0b']",5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:05.405,Pass,True
,,,,,,,,,,,,,,,,1.74401,,,,,,,,,,,,f65b4a9c-c36b-4de9-bacd-bb6cbc2e3daa,982,,"[79.0, 59.4]",2275088,31,,,,,2.237354,,Right Foot,,,,"[73.1, 66.9]",,Ground Pass,,9.542537,,,,Chloe Arthur,10193.0,,,,,,1,Regular Play,Rachel Williams,31563.0,Center Forward,90,Birmingham City WFC,969,['c14fbce0-a4c8-4d37-93b1-4163788bc487'],6,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:06.465,Pass,
,,,,,,,,,,,,,,,,2.033661,,,,,,,,,,,,37429e2e-f08a-41a9-bd09-0ee4583f9cc6,989,,"[35.5, 22.7]",2275088,31,,,,,0.13356693,,Left Foot,,,,"[74.2, 27.9]",,High Pass,,39.04779,,Incomplete,,Ebony Salmon,31527.0,,,,,Recovery,1,Regular Play,Gemma Evans,16381.0,Left Center Back,90,Birmingham City WFC,969,"['3f1f3246-455a-4bc0-a6f7-b4300daf095b', 'e1f15d84-8e46-4de8-8809-377730197326']",12,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:12.639,Pass,
,,,,,,,,,,,,,,,,0.868017,,,,,,,,,,,,e4d4339d-cec0-47cb-ba94-7957f6ef0d81,993,,"[45.6, 41.8]",2275088,31,,,,,-1.6977692,,Right Foot,,,,"[44.4, 32.4]",,Ground Pass,,9.476286,,,,Rebecca Holloway,31568.0,,,,,,1,Regular Play,Harriet Scott,19592.0,Right Center Back,90,Birmingham City WFC,969,['f81b856b-953a-43b6-ae91-e0d83f5f95d9'],16,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:16.181,Pass,
,,,,,,,,,,,,,,,,1.205406,,,,,,,,,,,,80c703d5-356b-4008-99c4-7dc7d0461608,996,,"[44.4, 32.4]",2275088,31,,,,,-1.7380502,,Left Foot,,,,"[41.8, 17.0]",,Ground Pass,,15.617938,,,,Adrienne Jordan,31567.0,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Left Center Back,90,Birmingham City WFC,969,['3a936bdc-e866-4b87-a251-aae82ed7cfd7'],17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:17.913,Pass,
,,,,,,,,,,,,,,,,2.463364,,,,,,,,,,,,c1434340-9e3e-4a8f-bad1-5a7931e438ec,999,,"[34.1, 16.1]",2275088,31,,,,,2.594172,,Right Foot,,,,"[9.0, 31.4]",,Ground Pass,,29.395578,,,,Hannah Hampton,22032.0,,,,,,1,Regular Play,Adrienne Jordan,31567.0,Left Back,90,Birmingham City WFC,969,['52963ed3-fa39-4f8a-8d77-50e8f124e84f'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:20.571,Pass,
,,,,,,,,,,,,,,,,2.153831,,,,,,,,,,,,a817959d-1e72-4e42-bfb5-a573569d6ffb,1002,,"[16.8, 32.8]",2275088,31,,,,,-0.5053729,,Right Foot,,,,"[75.9, 0.1]",,High Pass,,67.54332,,Out,,,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,90,Birmingham City WFC,969,,31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:31.767,Pass,
,,,,,,,,,,,,,,,,1.920227,,,,,,,,,,,,0cb291a6-345f-4fa9-b8f5-a91158d188e9,1003,,"[50.4, 80.0]",2275088,31,,,,,-0.18362233,,,,,,"[71.4, 76.1]",,High Pass,,21.359074,,,,Yana Daniëls,10093.0,,,,,Throw-in,1,From Throw In,Meaghan Sargeant,19502.0,Right Back,91,Bristol City WFC,973,['2585c03e-6b71-430b-8fb3-77ffc64abe51'],53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:53.259,Pass,
,,,,,,,,,,,,,,,,2.899685,,,,,,,,,,,,fec4921a-e382-4850-b546-5d5766580275,1005,,"[71.1, 76.5]",2275088,31,,,,,-0.0155026335,,Head,,,,"[96.9, 76.1]",,Low Pass,,25.8031,,,,Georgia Wilson,31714.0,,,,,,1,From Throw In,Yana Daniëls,10093.0,Right Wing,91,Bristol City WFC,973,['43dc4263-6d1d-4b8d-a7c1-0ece365a099b'],55,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:55.205,Pass,
,,,,,,,,,,,,,,,,0.024076,,,,,,,,,,,,cb33a85c-6fe9-4cbb-960c-a249537a6378,1009,,"[96.9, 76.1]",2275088,31,,,,,-1.2627436,,Right Foot,,,,"[97.6, 73.9]",,High Pass,,2.3086793,,Incomplete,,,,,,,,,1,From Throw In,Georgia Wilson,31714.0,Left Defensive Midfield,91,Bristol City WFC,973,"['3228c184-c858-4e6e-97a5-9150e6c81c0a', '86e28621-9859-4e48-a3cb-4d4630f720a9']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:58.119,Pass,True
,,,,,,,,,,,,,,,,1.28088,,,,,,,,,,,,a972698f-d173-4ae7-9468-6774750eddde,1021,,"[35.5, 10.9]",2275088,32,,,,,-0.059928156,,Right Foot,,,,"[55.5, 9.7]",,Ground Pass,,20.035967,,,,Rachel Williams,31563.0,,,,,,1,Regular Play,Rebecca Holloway,31568.0,Left Center Back,92,Birmingham City WFC,969,"['d20f0a4c-08c2-48de-b929-842453209b49', 'f8e6bd5c-3033-45f6-b4d2-200729a663dc']",16,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:16.126,Pass,True
,,,,,,,,,,,,,,,,3.185385,,,,,,,,,,,,ad6baef5-ba3e-480a-8aae-ad69419dd827,1026,,"[46.6, 8.8]",2275088,32,,,,,2.340637,,Right Foot,,,,"[11.8, 44.7]",,Low Pass,,49.9985,,,,Hannah Hampton,22032.0,,,,,,1,Regular Play,Rachel Williams,31563.0,Center Forward,92,Birmingham City WFC,969,"['4b109e76-62de-45c2-9e00-295a3d6d8403', '71f7de5f-529f-407a-a433-493975701576', 'a2b2bb02-461d-44f0-851f-427ec885167f']",20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:20.329,Pass,True
,,,,,,,,,,,,,,,,2.465351,,,,,,,,,,,,c074f857-0376-4f63-87ea-177081f08db0,1029,,"[17.7, 52.8]",2275088,32,,,,,0.2491511,,Right Foot,,,,"[68.4, 65.7]",,High Pass,,52.31539,,,,Lily Simkin,33009.0,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,92,Birmingham City WFC,969,['fd40541e-404c-4ddf-99ef-829f9827628b'],27,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:27.192,Pass,
,,,,,,,,,,,,,,,,0.284167,,,,,,,,,,,,d8c6b6e1-3c92-4c47-a6ab-91eb2dbafbfe,1032,,"[68.6, 57.4]",2275088,32,,,,,-0.04542328,,Left Foot,,,,"[73.0, 57.2]",,Low Pass,,4.404543,,Incomplete,,Claudia Walker,15580.0,,,,,,1,Regular Play,Lily Simkin,33009.0,Right Back,92,Birmingham City WFC,969,"['b0930089-7500-4761-983f-a81e4eaeb5c2', 'f42e3414-d7d5-4ffc-b535-cfc81be828c8']",31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:31.515,Pass,
,,,,,,,,,,,,,,,,0.767388,,,,,,,,,,,,156a8b80-9199-45ca-8f75-0a2952156444,1037,,"[79.4, 38.5]",2275088,32,,,,,-0.20450781,,Right Foot,,,,"[92.9, 35.7]",,Ground Pass,,13.787313,,,,Rachel Williams,31563.0,,,,,,1,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,92,Birmingham City WFC,969,['6c6d1eac-b2e6-4a7a-9fff-ed2c718a8423'],36,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:36.514,Pass,
,,,,,,,,,,,,,,,,3.530019,,,,,,,,,,,,6521aaf5-64e1-43c4-bd69-ad36eada988c,1040,,"[90.8, 35.9]",2275088,32,,,,,-0.6791333,,Right Foot,,,,"[115.7, 15.8]",,High Pass,,32.000313,,,,Lucy Whipp,31566.0,,,,,,1,Regular Play,Rachel Williams,31563.0,Center Forward,92,Birmingham City WFC,969,['08691c00-53ff-4489-ace2-20c497c778b1'],40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:40.378,Pass,
,,,,,,,,,,,,,,,,1.543684,,,,,,,,,,,,cb302937-a354-425d-a8c4-21780e57fc83,1044,,"[114.7, 15.8]",2275088,32,,,,,2.0381408,cdc1d6cb-6be8-49e0-8b89-e87374fc6c69,Right Foot,True,True,,"[103.8, 37.4]",,Low Pass,,24.194422,,,,Lucy Staniforth,15562.0,True,,,,,1,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,92,Birmingham City WFC,969,"['33ecd0cf-aa89-4bc3-b64f-06bddd4d5aa0', 'b7b5f354-9ff0-4dc9-8d84-6f5edd09213f']",46,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:46.067,Pass,True
,,,,,,,,,,,,,,,,0.912582,,,,,,,,,,,,dbbb3f0b-4324-4b0c-868a-a82abb8af880,1056,,"[91.7, 25.5]",2275088,32,,,,,0.72199124,,Right Foot,,,,"[98.4, 31.4]",,Ground Pass,,8.927485,,,,Lucy Staniforth,15562.0,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Center Midfield,92,Birmingham City WFC,969,['2dcfda32-60b2-40c9-878b-f61d2665f2f5'],53,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:53.943,Pass,
,,,,,,,,,,,,,,,,1.215544,,,,,,,,,,,,c7a3b9dd-a079-4094-95f3-dac712e0f8d8,1059,,"[98.4, 31.2]",2275088,32,,,,,-0.4162693,,Right Foot,,,,"[107.9, 27.0]",,Ground Pass,,10.387012,,,,Chloe Arthur,10193.0,,,,,,1,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,92,Birmingham City WFC,969,['62f3e2fa-9ae2-4d89-8fcd-47d679d73888'],55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:55.065,Pass,
,,,,,,,,,,,,,,,,1.276284,,,,,,,,,,,,107b37f7-525b-479c-a717-df047c2463ef,1064,,"[13.4, 55.8]",2275088,32,,,,,-0.82444084,,Right Foot,,,,"[25.7, 42.5]",,Ground Pass,,18.11574,,,,Olivia Chance,24925.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Back,93,Bristol City WFC,973,['b1bbf76f-9b86-4be4-8a49-87ba0cf72f33'],57,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:57.511,Pass,
,,,,,,,,,,,,,,,,2.362788,,,,,,,,,,,,da5a76ba-dc84-4942-89ab-898659e9a6cd,1067,,"[33.6, 41.3]",2275088,33,,,,,-0.74247974,,Left Foot,,,,"[50.6, 25.7]",,Ground Pass,,23.072927,,,,Charlie Wellings,15563.0,,,,,,1,Regular Play,Olivia Chance,24925.0,Center Attacking Midfield,93,Bristol City WFC,973,['edd6df1e-c8ec-4b83-8014-e03ddecb93d9'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:00.926,Pass,
