ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[74.0, 76.0]",,,,,,,,,,,,,,3.010167,,,,,,,,,,,5fe7ef4b-d146-4a62-9f8f-99a5c329188d,1733,,,"[75.0, 74.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Left Center Forward,128,Yeovil Town LFC,970,"['7a3b6f9a-421e-4fc3-801b-8c9f4fb724e6', '8aca98fa-18a3-4fc1-903a-99cc3d7b066b', 'cc13cb85-f032-40bf-8719-ce658ef0aad9']",13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:13.654,Carry,True
,,,,"[76.0, 72.0]",,,,,,,,,,,,,,2.554833,,,,,,,,,,,cfce4774-2947-48d6-bea4-719844bc727c,1737,,,"[74.0, 76.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Left Center Forward,128,Yeovil Town LFC,970,"['19d597d0-f083-4f18-b73e-eb4f0912dd55', '8aca98fa-18a3-4fc1-903a-99cc3d7b066b', 'a1cc4312-6eb5-49c1-9e8b-ac5feae86cb7']",16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:16.664,Carry,True
,,,,"[64.0, 66.0]",,,,,,,,,,,,,,0.52194,,,,,,,,,,,82a27db4-4d76-4756-b346-6cccc919af70,1740,,,"[64.0, 67.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bonnie Horwood,15713.0,Right Defensive Midfield,128,Yeovil Town LFC,970,"['0612630a-ca29-4858-b021-9cbc60e47c1e', '1da65957-0430-43dd-a756-e6514fecd45e']",20,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:20.116,Carry,
,,,,"[81.0, 70.0]",,,,,,,,,,,,,,0.877259,,,,,,,,,,,e6cb2d47-4ef5-48cc-90b6-960d59d9ab9f,1743,,,"[86.0, 69.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anne-Marie Heatherson,15714.0,Right Center Forward,128,Yeovil Town LFC,970,"['45c8254e-728d-4227-9597-31d4b8990600', 'c422f84f-a244-49a7-8f43-38fc5a9b806b', 'ce157b1b-a58d-4bd5-8ba8-43bd523b97c2']",21,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:21.935,Carry,True
,,,,"[37.0, 13.0]",,,,,,,,,,,,,,0.967182,,,,,,,,,,,7b33b2b0-ed5d-41da-aba0-13a734c63d2d,1748,,,"[33.0, 11.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felicity Gibbons,16392.0,Left Back,128,Yeovil Town LFC,970,"['04a2f071-f6a4-4193-aca1-bf8edffd1d4a', '4f8ee665-1772-4b45-9e6b-4a4c26facadc']",23,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:23.596,Carry,
,,,,"[58.0, 35.0]",,,,,,,,,,,,,,1.710752,,,,,,,,,,,fc15d70f-8047-4118-825b-94e3020113ec,1752,,,"[55.0, 31.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Brazil,16393.0,Right Center Forward,128,Yeovil Town LFC,970,"['6bdf2306-781e-4d95-b20d-2d9a16a4f076', '8ad6a94a-94ad-4e1d-856e-4f813b5d2af1', 'fcb92f55-ba54-4dcc-a90b-1148ebf4d3b4']",27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:27.025,Carry,True
,,,,"[41.0, 44.0]",,,,,,,,,,,,,,0.624988,,,,,,,,,,,ea1b5c05-d535-4d23-8adc-5ae39cb77fc4,1759,,,"[40.0, 43.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Mason,15715.0,Left Center Back,128,Yeovil Town LFC,970,"['483bb549-51df-4227-865a-00e1f052fb74', '5022b873-b200-4196-b48e-ba5519a17b0d', '64c2bfd3-0141-436d-9b53-9ec310e7e4c1']",33,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:33.005,Carry,True
,,,,"[56.0, 53.0]",,,,,,,,,,,,,,0.721644,,,,,,,,,,,7da051c9-172c-4fd3-9c07-3f05b5ca2eb8,1762,,,"[55.0, 50.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Evans,15707.0,Left Defensive Midfield,128,Yeovil Town LFC,970,"['8f3f669d-9519-4ff1-8f11-f525bc29a6e1', 'e143f2bb-fae2-4541-a471-4df55292ca83']",34,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:34.861,Carry,
,,,,"[92.0, 23.0]",,,,,,,,,,,,,,4.290431,,,,,,,,,,,4f30212d-1f02-4c33-8daa-5146e87739ae,1765,,,"[63.0, 21.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kate Natkiel,16399.0,Right Midfield,128,Yeovil Town LFC,970,"['1df48bc0-24a3-4c91-bc07-6eb9f7c9f61f', '38337bea-ab3d-44a4-91a8-5fcd3a011f1c', '4ce3a29b-baec-48a0-a412-7fe07321e4fa']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:35.999,Carry,True
,,,,"[87.0, 73.0]",,,,,,,,,,,,,,0.787147,,,,,,,,,,,324284cb-1968-43eb-9dcb-e0d8f32b46d2,1774,,,"[86.0, 70.0]",19802,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Left Center Forward,130,Yeovil Town LFC,970,"['8cc81a95-dea6-43b6-bf86-77683e8bf4e7', 'e094032d-9fa8-422d-b585-1b08b5a8ef99']",5,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:05.361,Carry,
,,,,"[85.0, 74.0]",,,,,,,,,,,,,,0.313093,,,,,,,,,,,5a8311a7-f693-43c9-b6fd-11ebc4f056b8,1780,,,"[84.0, 76.0]",19802,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Mclauchlan,10195.0,Right Midfield,131,Yeovil Town LFC,970,"['6b76ca74-67de-4156-b4b9-823898a3ee60', 'e2786d61-6cd8-4759-8d01-09f11717fa60', 'f5d10fd4-c1d7-4da5-b306-941e2a70b5f9']",22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:22.977,Carry,True
,,,,"[76.0, 77.0]",,,,,,,,,,,,,,0.167014,,,,,,,,,,,dd122acf-ab1e-44e1-b75e-fd7b2820e721,1783,,,"[76.0, 77.0]",19802,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlotte Buxton,19774.0,Right Back,131,Yeovil Town LFC,970,"['0cb638f2-a452-4795-bd80-e199b8dccbbd', 'f476115d-f7cb-43fd-8ed2-049eb69cb9d5']",24,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:24.253,Carry,
,,,,"[50.0, 27.0]",,,,,,,,,,,,,,0.70652,,,,,,,,,,,b075c3a3-527b-48e9-bd69-2fb8033d746d,1790,,,"[50.0, 26.0]",19802,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Williams,16395.0,Right Back,132,Brighton & Hove Albion WFC,965,"['7ba089a4-8360-44de-801e-a764de7086ec', 'ea360ac7-e287-4b17-9d98-e65b0d9cfb49']",57,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:14:57.285,Carry,
,,,,"[65.0, 39.0]",,,,,,,,,,,,,,0.640549,,,,,,,,,,,96c9dda0-b373-4c54-b138-95be54db88dd,1797,,,"[65.0, 39.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellie Brazil,16393.0,Right Center Forward,132,Brighton & Hove Albion WFC,965,"['2e8ad2d6-1ae5-4895-ae3d-15d660b98b02', '9f4d4e88-e3dd-4718-98cd-34baab79a085', 'cb881547-09bc-499b-ba25-ed9d2b058b0c']",3,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:03.431,Carry,True
,,,,"[84.0, 56.0]",,,,,,,,,,,,,,3.381892,,,,,,,,,,,c84f2d68-7783-45f6-b9d3-29ad3f68afc4,1801,,,"[59.0, 54.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aileen Whelan,16374.0,Left Midfield,132,Brighton & Hove Albion WFC,965,"['445be7e4-dd4e-461a-bc21-b758707b7d56', 'b09e0e2f-cf6d-4a94-9e79-e3224230d1d2']",6,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:06.452,Carry,
,,,,"[93.0, 63.0]",,,,,,,,,,,,,,1.766645,,,,,,,,,,,1401ba91-8fd6-482a-8b89-e89bde9b22ff,1804,,,"[98.0, 64.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Williams,16395.0,Right Back,132,Brighton & Hove Albion WFC,965,"['5d0fb6a9-f1c2-49e0-b898-cde5c227a76d', 'b0868863-eccb-4fdb-86d8-059394370e2a', 'fe8f954c-d769-4d45-a4fe-a31d90ad92d3']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:11.090,Carry,True
,,,,"[87.0, 54.0]",,,,,,,,,,,,,,0.040041,,,,,,,,,,,d65855b8-915e-4a22-8eb6-993ca3897497,1808,,,"[86.0, 54.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emily Simpkins,23289.0,Right Defensive Midfield,132,Brighton & Hove Albion WFC,965,"['68c8f6c0-8670-4eee-be1f-b39a56e54f5e', 'c73073c9-6e7e-4078-9ead-aeccf7ec5dfc']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:13.712,Carry,
,,,,"[108.0, 68.0]",,,,,,,,,,,,,,1.328497,,,,,,,,,,,d2c80bff-ffaf-4fcc-a81a-47ea3521d982,1811,,,"[111.0, 70.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellie Brazil,16393.0,Right Center Forward,132,Brighton & Hove Albion WFC,965,"['7e46b407-d6cb-4d2a-a48f-66c9e250a351', '990e6f99-cb70-4c4c-9a26-e176befea285']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:15.211,Carry,
,,,,"[85.0, 55.0]",,,,,,,,,,,,,,4.239473,,,,,,,,,,,ee22f9f1-e0a9-4c60-8045-bba81f7e7df3,1815,,,"[103.0, 63.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellie Brazil,16393.0,Right Center Forward,132,Brighton & Hove Albion WFC,965,"['00df2dc8-e409-4b59-83aa-8f50e7445c57', '67f53edf-6740-403f-b741-fdba33a01cba', 'eecb58b5-8e0f-44fb-bb86-599ff3c456d9']",17,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:17.648,Carry,True
,,,,"[87.0, 67.0]",,,,,,,,,,,,,,1.743296,,,,,,,,,,,a9d8acf4-7ddc-4795-972b-8a2930bfad57,1819,,,"[84.0, 72.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Williams,16395.0,Right Back,132,Brighton & Hove Albion WFC,965,"['888d829b-fa55-4f75-813c-a79501c754ed', 'e896ce45-91d7-4211-bbe9-434ab6aee8bb']",22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:22.783,Carry,
,,,,"[94.0, 25.0]",,,,,,,,,,,,,,1.062081,,,,,,,,,,,af941163-8480-4724-87a5-997f688b9a56,1827,,,"[94.0, 28.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Connolly,23413.0,Left Defensive Midfield,132,Brighton & Hove Albion WFC,965,"['756b7179-8453-4551-98e3-f2a6e25b9b6b', 'c39f52f4-1386-4a8d-97e4-8e754c22eca0']",28,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:28.734,Carry,
,,,,"[106.0, 29.0]",,,,,,,,,,,,,,0.039957,,,,,,,,,,,46c99b2c-c3d9-4029-879f-4115754a8ec1,1830,,,"[106.0, 29.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kayleigh Green,16400.0,Left Center Forward,132,Brighton & Hove Albion WFC,965,"['a705830f-6c29-475a-9064-eb74b16c0746', 'f98b9142-c2a8-4563-9a84-e815a478ee57']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:30.241,Carry,
,,,,"[100.0, 36.0]",,,,,,,,,,,,,,0.987879,,,,,,,,,,,1a9c7723-bf7d-4460-a3f4-07e687266e81,1833,,,"[97.0, 29.0]",19802,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Connolly,23413.0,Left Defensive Midfield,132,Brighton & Hove Albion WFC,965,"['9082b8bd-da4e-48b0-8fa0-512333e83432', 'c7b0dfcf-892e-40b6-b912-29610cd5da8d']",31,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:15:31.250,Carry,
,,,,"[59.0, 22.0]",,,,,,,,,,,,,,1.268499,,,,,,,,,,,8d0c3638-45c8-4158-bfbd-d5dbc9861d29,1839,,,"[64.0, 22.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emily Donovan,15705.0,Left Midfield,133,Yeovil Town LFC,970,"['7ee226ae-4bee-48dd-b2a8-630d8e27725a', '895d6531-a31b-4a4a-9eb6-1472ced2cc16', 'eca4b26f-e180-4ce0-95da-3533db63501f']",3,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:16:03.588,Carry,True
,,,,"[74.0, 58.0]",,,,,,,,,,,,,,1.33844,,,,,,,,,,,536d6b97-fbcd-4fb7-a5fb-9434cc0695df,1841,,,"[62.0, 59.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Simpkins,23289.0,Right Defensive Midfield,134,Brighton & Hove Albion WFC,965,"['bc8cf850-8645-48c1-bcca-bab473ba92b3', 'f6bf2c90-6f5a-4f36-851b-a547e0c0213c']",4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:04.749,Carry,
,,,,"[88.0, 54.0]",,,,,,,,,,,,,,0.1578,,,,,,,,,,,cb1a88bc-a048-4d23-8e5d-618090aec1ee,1845,,,"[88.0, 54.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Right Center Forward,134,Brighton & Hove Albion WFC,965,"['22646ce7-1952-42eb-9982-422d671be011', 'da21dc15-d44c-46e9-8571-ed4250112a45']",7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:07.005,Carry,
,,,,"[86.0, 75.0]",,,,,,,,,,,,,,2.33869,,,,,,,,,,,5043a535-1a19-4b47-a809-bf938bd89c49,1848,,,"[85.0, 77.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,134,Brighton & Hove Albion WFC,965,"['267881f7-13ab-44f5-8211-7a652ff011ab', '525681a4-ec43-4755-afb9-c67e486deafa']",8,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:08.577,Carry,
,,,,"[97.0, 63.0]",,,,,,,,,,,,,,1.030377,,,,,,,,,,,9e1b1f61-bad9-433c-8e67-b3c1305ea630,1851,,,"[96.0, 65.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,134,Brighton & Hove Albion WFC,965,"['3359bf01-acdb-46ba-aa0a-435fc440b628', '926d322b-b1f0-47de-92d1-324911bbe009']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:11.770,Carry,
,,,,"[19.0, 12.0]",,,,,,,,,,,,,,0.04,,,,,,,,,,,5da0a1c7-822d-4ff4-8de3-18f16777785e,1862,,,"[19.0, 12.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bonnie Horwood,15713.0,Right Defensive Midfield,136,Yeovil Town LFC,970,"['7bf61fd7-dda6-4213-8a8c-287725365e7f', '9ad2eb67-2abd-4736-82f8-3a522ef0bb96']",38,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:16:38.622,Carry,
,,,,"[7.0, 6.0]",,,,,,,,,,,,,,2.902115,,,,,,,,,,,c9e6a81e-a066-43ef-b344-80fac40c8b52,1865,,,"[9.0, 4.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Alexander,15710.0,Left Back,136,Yeovil Town LFC,970,"['00efdda4-a8f8-4f88-8c9f-7cd550564426', '1310c58d-cacc-4c00-8099-f1ebcd5ac24f', '408ce0d4-a12c-4648-bf24-0f5298ebc908']",39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:16:39.432,Carry,True
,,,,"[6.0, 15.0]",,,,,,,,,,,,,,1.017743,,,,,,,,,,,fd232105-2075-42fb-84ef-a5b327a48a0a,1869,,,"[3.0, 13.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Mason,15715.0,Left Center Back,136,Yeovil Town LFC,970,"['00f49ab1-c877-403a-955d-064cb1a8f5d2', '77c94123-442e-462d-a32f-7db4541fad20']",43,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:16:43.554,Carry,
,,,,"[5.0, 28.0]",,,,,,,,,,,,,,1.431328,,,,,,,,,,,03b9fad4-16dc-4587-bed6-f9d36ebfca9d,1872,,,"[4.0, 28.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Walsh,15709.0,Goalkeeper,136,Yeovil Town LFC,970,"['06c7e234-921e-444d-8bab-4c36de896545', '3eb45bfa-92fe-446e-a552-15589fdfab87']",46,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:16:46.012,Carry,
,,,,"[92.0, 54.0]",,,,,,,,,,,,,,0.517147,,,,,,,,,,,2505bdca-29bf-4511-bc8c-ac4e8a07ee8e,1877,,,"[92.0, 54.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Right Center Forward,137,Brighton & Hove Albion WFC,965,"['00630dd6-2ec7-4410-92e0-791005b70a79', '055acbeb-6c2b-4b05-8d39-dfc2db728c6a']",51,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:51.485,Carry,
,,,,"[100.0, 55.0]",,,,,,,,,,,,,,0.040001,,,,,,,,,,,c9bdf79f-7066-4f68-b2db-6eea562a4a8d,1880,,,"[99.0, 55.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Simpkins,23289.0,Right Defensive Midfield,137,Brighton & Hove Albion WFC,965,"['59b0059b-ac9a-4ab5-93e2-6391660caf6d', 'e44b9e29-f6bf-449b-8069-78b8947f3c76']",53,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:53.409,Carry,
,,,,"[101.0, 49.0]",,,,,,,,,,,,,,0.824683,,,,,,,,,,,f158b758-8190-4fa6-a0f3-338c35e93d71,1883,,,"[101.0, 46.0]",19802,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,137,Brighton & Hove Albion WFC,965,"['b5c67d5f-173b-4bba-8011-04f27bd04432', 'eb6881ac-4571-4e4c-9af0-075add951e10']",54,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:16:54.488,Carry,
,,,,"[65.0, 22.0]",,,,,,,,,,,,,,2.229391,,,,,,,,,,,3178ffb2-16ce-4326-af40-8c2a5ac65daa,1889,,,"[61.0, 22.0]",19802,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,137,Brighton & Hove Albion WFC,965,"['36e5e108-0570-4af4-b3a9-797aa66f5808', 'b611d6f3-3e26-4b81-bde7-2428dfd6e2c2', 'f005b24d-e473-44dc-a7eb-828979947ca0']",0,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:17:00.989,Carry,True
,,,,"[24.0, 76.0]",,,,,,,,,,,,,,0.763362,,,,,,,,,,,9a3256e3-0e59-41d0-8783-c4fa7e503e9b,1895,,,"[25.0, 75.0]",19802,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Buxton,19774.0,Right Back,138,Yeovil Town LFC,970,"['279deeab-223d-4b6e-9095-ed1a64b18192', 'b5892d23-4468-4933-9299-02bf78695693', 'e87a133d-da2a-4023-b2a5-e7c4616d5616']",7,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:07.268,Carry,True
,,,,"[26.0, 69.0]",,,,,,,,,,,,,,0.861901,,,,,,,,,,,6d7b5e28-0b24-4dde-aef9-2f43bbc720d7,1899,,,"[26.0, 70.0]",19802,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Evans,15707.0,Left Defensive Midfield,138,Yeovil Town LFC,970,"['45243647-463c-4f01-9b35-54593d4f46c2', 'b5892d23-4468-4933-9299-02bf78695693', 'e23ff349-f54f-4fe6-bc67-5c733cc9e834']",8,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:08.147,Carry,True
,,,,"[48.0, 77.0]",,,,,,,,,,,,,,1.252062,,,,,,,,,,,842a9a12-bf04-4914-90e8-5fc9f1883984,1902,,,"[44.0, 78.0]",19802,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Mclauchlan,10195.0,Right Midfield,138,Yeovil Town LFC,970,"['38a03392-f2be-4613-a07d-256a744ef980', 'ffbab259-3433-4891-81c7-3d2338c1d67b']",10,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:10.266,Carry,
,,,,"[60.0, 74.0]",,,,,,,,,,,,,,1.113585,,,,,,,,,,,c84b7ddf-0dba-4a86-be3e-c598c16c17d7,1909,,,"[59.0, 74.0]",19802,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Mclauchlan,10195.0,Right Midfield,139,Yeovil Town LFC,970,"['621310ee-1144-4663-9612-f5bfe35ea5c4', '79a51c86-ec13-4f8c-b7a6-d1bd7d99c77c', '8aac33ab-7dc5-4db2-8e86-2d4f0432f01c']",27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:27.859,Carry,True
,,,,"[45.0, 39.0]",,,,,,,,,,,,,,0.24562,,,,,,,,,,,25acca6a-2694-4cd1-a1ef-1afbda808a9e,1918,,,"[45.0, 39.0]",19802,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Megan Connolly,23413.0,Left Defensive Midfield,141,Brighton & Hove Albion WFC,965,"['354b0693-75fd-4bc9-b7cc-ab2a645d7921', '6cc041a7-52f8-4a77-b406-bbeaa71ba9d2']",0,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:19:00.974,Carry,
,,,,"[79.0, 26.0]",,,,,,,,,,,,,,1.171153,,,,,,,,,,,4590686c-9d83-476c-8bba-7346461268b2,1931,,,"[83.0, 24.0]",19802,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,143,Brighton & Hove Albion WFC,965,"['072963df-824c-4d61-a3d4-f10db68ddb1b', '9ff9263f-7cda-48a5-ad67-b7970d2f50df', 'b6f65999-0322-4dd2-8504-5d2a632677d7']",10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:19:10.890,Carry,True
,,,,"[46.0, 15.0]",,,,,,,,,,,,,,1.213206,,,,,,,,,,,bfb8eb73-1965-42a3-95d2-3d7d8be11cf2,1936,,,"[41.0, 14.0]",19802,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,143,Brighton & Hove Albion WFC,965,"['781a4032-ea87-4ed2-9d33-37d259c221d3', '7d12312c-5525-444b-9d7c-89d42c466e42', 'af5a0ef3-5ac6-4171-9d39-ae056e7bfbce']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:19:15.504,Carry,True
,,,,"[42.0, 64.0]",,,,,,,,,,,,,,0.370497,,,,,,,,,,,d32337e5-2acb-4804-9dd2-f5b103d9822d,1941,,,"[42.0, 63.0]",19802,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Right Defensive Midfield,144,Yeovil Town LFC,970,"['40351920-fabc-4f7e-9320-2535085d9b5a', '8cf945f1-2b1c-40f8-aa43-b4f726e3a3a7', 'c5410670-935e-4e57-ace7-8c494de2ee7c']",23,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:19:23.247,Carry,True
,,,,"[35.0, 67.0]",,,,,,,,,,,,,,3.940874,,,,,,,,,,,f5653995-1a4c-436c-b377-b4660aa03641,1945,,,"[35.0, 66.0]",19802,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Buxton,19774.0,Right Back,144,Yeovil Town LFC,970,"['0531114a-e4b9-4272-9af7-ed613c1e24d6', '40351920-fabc-4f7e-9320-2535085d9b5a', '70429f5d-54c5-494d-a62f-cf11c063fa08', '881e1735-8a97-4b18-9462-c7315d2f496c']",24,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:19:24.307,Carry,True
,,,,"[16.0, 36.0]",,,,,,,,,,,,,,2.891239,,,,,,,,,,,e6f35604-ea21-4de2-b533-8f9c55a6ebc5,1959,,,"[8.0, 34.0]",19802,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Harris,23290.0,Goalkeeper,148,Brighton & Hove Albion WFC,965,"['76ddff39-d577-43fa-91d1-45f936769b4c', 'be6724fe-387e-4d47-83bc-4aee0a7099dc']",57,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:57.084,Carry,
,,,,"[68.0, 18.0]",,,,,,,,,,,,,,0.120021,,,,,,,,,,,d45eecac-0993-48c6-8180-f664b1d92028,1962,,,"[68.0, 19.0]",19802,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,148,Brighton & Hove Albion WFC,965,"['0f2d46fb-a435-46f9-ad5a-41f654caff67', '76796ef5-6a9e-4e1f-8580-279c0f86cb9f']",1,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:01.927,Carry,
