50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[51.2, 78.2]",,,,,,,,,,,,,1.204107,,,,,,,,,,,,,95f30fef-4694-438b-959b-f4657d8c1604,1631,,,"[51.2, 78.2]",2275052,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,95,Chelsea FCW,971,"['7558a208-75a6-4d25-ac14-0324cf98eb15', '78dbc849-3e98-4a03-9b8a-0aeff86a57f8']",43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:43.875,Carry,
,,,,"[56.2, 63.6]",,,,,,,,,,,,,0.826386,,,,,,,,,,,,,892d83c6-a152-4818-95e1-3039e61f67e9,1634,,,"[57.5, 63.6]",2275052,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Left Wing,95,Chelsea FCW,971,"['3e130277-ecd4-4b26-9088-6ebfd7308b70', '792c2bf4-151a-49f8-9829-6286973b77c4', 'dceed6e7-6ad6-42d2-9171-5a27072149d1']",45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:45.926,Carry,True
,,,,"[29.7, 57.1]",,,,,,,,,,,,,1.263862,,,,,,,,,,,,,83193aff-f05c-4832-9d24-07e76737ddab,1638,,,"[28.4, 60.4]",2275052,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,95,Chelsea FCW,971,"['05ee6613-a71b-4dbf-ad13-4d6527a4ac05', '08531a02-ae52-4305-9c68-622d4e31a325']",48,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:48.858,Carry,
,,,,"[56.1, 25.8]",,,,,,,,,,,,,3.31062,,,,,,,,,,,,,6647a9db-daf1-4cdc-bf19-df8ac5cf356e,1641,,,"[35.5, 23.6]",2275052,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,95,Chelsea FCW,971,"['8fbe4ed1-accb-48b9-aaf5-cb959bf484df', 'abd521bb-04c7-4ca1-953e-220cc81f9590']",52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:52.107,Carry,
,,,,"[86.4, 6.0]",,,,,,,,,,,,,1.803873,,,,,,,,,,,,,af0216d0-8695-4fd0-83c9-a801ef35b6f7,1644,,,"[79.2, 4.7]",2275052,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,95,Chelsea FCW,971,"['5241e7ce-6678-45f2-9ee1-69d1200d3e79', 'f4a8f1f4-1b70-454f-bb0c-eff570ffbbbc']",56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:56.999,Carry,
,,,,"[21.6, 75.0]",,,,,,,,,,,,,3.259223,,,,,,,,,,,,,c28c0d39-b519-4948-935f-d720a267e4fc,1648,,,"[17.7, 61.0]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,95,Chelsea FCW,971,"['466f6bd7-25b1-44f5-98ab-e80c9de23ec3', 'd53989dd-ad43-45e6-826c-4f9ddcbe1679', 'f6e67bc6-8fbc-4d0d-a170-d4cd57baf97f']",0,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:00.361,Carry,True
,,,,"[27.7, 70.3]",,,,,,,,,,,,,0.514557,,,,,,,,,,,,,54fc846a-7f5d-46a5-a421-d8450fea9fcb,1652,,,"[28.7, 72.4]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Brazil,16393.0,Right Wing,95,Chelsea FCW,971,"['65dad025-a3a4-46d2-bb75-a6b649015cdc', '7540b39a-221d-4e74-938d-35ab3b29d339', '9941a55a-929d-4df1-8242-a03fe82c1e3c']",4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:04.358,Carry,True
,,,,"[85.0, 5.2]",,,,,,,,,,,,,0.483074,,,,,,,,,,,,,3f48b374-f343-48e3-abf5-64102ee519ca,1661,,,"[84.5, 4.1]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,96,Chelsea FCW,971,"['4de5e7e2-7a4a-4ad1-b2fa-47c600ea9771', '78ca8894-60cb-4352-b54f-0ccbb1c3d819', 'ff3edf04-8c87-4aaa-a7e0-42f299bbefc4']",14,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:14.352,Carry,True
,,,,"[68.3, 13.5]",,,,,,,,,,,,,0.852313,,,,,,,,,,,,,b2b521e5-6947-4ca1-83ae-875dae34a4f7,1665,,,"[72.8, 9.4]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,96,Chelsea FCW,971,"['0d6f2961-9b48-4278-9416-70f68220b2c3', '2a6b9fea-9deb-4707-8be0-0e7abde2f8de', '2afbe9fe-baac-4a76-9c2c-90f12d0c048a']",15,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:15.867,Carry,True
,,,,"[53.6, 41.9]",,,,,,,,,,,,,1.177033,,,,,,,,,,,,,8de4ce4d-0443-4e79-9220-564b7537633e,1669,,,"[50.0, 36.3]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,96,Chelsea FCW,971,"['67abc322-d350-4999-b0a9-116fb72ffbb9', '6e5070de-5f7f-49a4-b80d-b3597b65ab4c']",18,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:18.924,Carry,
,,,,"[61.7, 61.8]",,,,,,,,,,,,,0.232317,,,,,,,,,,,,,531d2eda-6f04-4fb9-8aff-a86e2ab02722,1673,,,"[61.7, 62.1]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,96,Chelsea FCW,971,"['cc32db34-0f91-4310-96d5-2bc0940dcb3b', 'f4237ce9-d56f-4627-a697-4faa0c200c2a']",22,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:22.130,Carry,
,,,,"[98.7, 58.5]",,,,,,,,,,,,,3.527329,,,,,,,,,,,,,e3e932d2-f835-4f62-a2c5-1f1a87611f0e,1680,,,"[75.5, 63.6]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,96,Chelsea FCW,971,"['5748de57-39c1-4fe6-8299-6e2a69078183', 'bb2208d8-2536-4446-9899-b600563ff501', 'd9225c1f-05c7-40c8-8f01-bb2435ccfed9']",25,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:25.090,Carry,True
,,,,"[14.3, 22.5]",,,,,,,,,,,,,0.623648,,,,,,,,,,,,,eb04c38c-de72-4e4c-b63b-75a4a7fc398b,1684,,,"[13.8, 29.9]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victoria Williams,16395.0,Right Center Back,97,Brighton & Hove Albion WFC,965,"['11745711-4795-4df3-908b-eb8386e57c24', '773b29c1-2675-4453-b9b2-875061e6dba7', 'f825ca50-c2da-4109-885e-923b7a5ba354']",29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:29.783,Carry,True
,,,,"[25.7, 18.6]",,,,,,,,,,,,,0.422372,,,,,,,,,,,,,07927c54-c081-4090-9f3a-821de54a6a5d,1689,,,"[24.4, 19.5]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,97,Brighton & Hove Albion WFC,965,"['346e7268-befd-407b-8db1-e1acefa58444', '3b3671ac-5c6b-4b19-95ee-471c9f58d86b', '4af9e92f-2db1-4c83-bf25-dd19861f4937', '9463923d-c7cb-4a7e-b029-f561fc346d6e']",31,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:31.815,Carry,True
,,,,"[26.0, 19.9]",,,,,,,,,,,,,0.34105,,,,,,,,,,,,,05ccefe9-1442-40b7-9ded-b455218de025,1692,,,"[25.7, 18.6]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,97,Brighton & Hove Albion WFC,965,"['346e7268-befd-407b-8db1-e1acefa58444', '3b3671ac-5c6b-4b19-95ee-471c9f58d86b', '5558ccaf-171d-420a-978a-da4e19db71ac', 'dfce3e86-d2e3-46b5-80a2-276ffe79f1fd']",32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:32.237,Carry,True
,,,,"[71.5, 5.5]",,,,,,,,,,,,,5.652404,,,,,,,,,,,,,5e9443b9-05a6-4d42-97ca-dba378107372,1695,,,"[26.0, 19.9]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,97,Brighton & Hove Albion WFC,965,"['5558ccaf-171d-420a-978a-da4e19db71ac', 'c0cfe076-d233-4c5a-b814-9dab6002e5ae', 'dfce3e86-d2e3-46b5-80a2-276ffe79f1fd']",32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:32.578,Carry,True
,,,,"[82.9, 9.7]",,,,,,,,,,,,,2.157745,,,,,,,,,,,,,42df9f56-bdef-456c-bddd-d2d47541f66e,1699,,,"[90.2, 8.1]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,97,Brighton & Hove Albion WFC,965,"['2e208e43-82a9-4864-9730-a6d09b6c7b5b', '4436dfdf-2896-4e20-b170-cbe060bf24f4', '97b62eb9-8863-473a-9059-17675c61b445', 'b57ca1a1-90a6-4eec-87ec-6152d8c53591']",39,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:39.714,Carry,True
,,,,"[118.7, 76.9]",,,,,,,,,,,,,2.004963,,,,,,,,,,,,,ea506aaa-83d8-444d-a8dc-897782579530,1709,,,"[117.1, 75.5]",2275052,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,99,Brighton & Hove Albion WFC,965,"['04cf269e-4f0f-4e7b-b076-4b857cb8edf7', '3f4bbaaf-533c-4ea5-8f6f-1e66fed29542', '62dff19e-5f27-4546-ba8c-6e1e6b8d92d1']",51,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:51.163,Carry,True
,,,,"[16.5, 58.5]",,,,,,,,,,,,,0.959307,,,,,,,,,,,,,ee234f2e-8ceb-470c-a863-34a6b35647d4,1714,,,"[15.3, 58.2]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Millie Bright,4642.0,Right Center Back,100,Chelsea FCW,971,"['1aa38d9f-27f2-469a-a29b-d071d60a05f9', '243f2db8-a7bf-4149-9d48-10f1deac5900']",5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:05.586,Carry,
,,,,"[31.4, 76.0]",,,,,,,,,,,,,1.474402,,,,,,,,,,,,,1e8f0300-075b-4ab7-9cd1-2c95e5d35dd5,1717,,,"[31.5, 75.8]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maren Nævdal Mjelde,10395.0,Right Back,100,Chelsea FCW,971,"['78342c78-956c-418a-b3e2-7b89732e822c', 'cc0cd925-c878-411a-824e-a4a26b0f63b0']",7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:07.710,Carry,
,,,,"[42.3, 61.8]",,,,,,,,,,,,,2.575739,,,,,,,,,,,,,f3c8626f-2ad7-4e2e-89bc-cd4b6e046109,1720,,,"[34.2, 58.3]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sophie Louise Ingle,15549.0,Left Center Midfield,100,Chelsea FCW,971,"['b7825fb7-ea16-41ef-91cb-c1e580b34cc8', 'bd0a18b3-d58a-49fb-821f-d705f84c6f01']",10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:10.587,Carry,
,,,,"[39.4, 6.9]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,dd835cb2-c3f4-4d8b-a928-885ae2d94dab,1725,,,"[39.4, 6.9]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Buet,20034.0,Center Defensive Midfield,101,Brighton & Hove Albion WFC,965,"['837f62df-8326-4fc7-b9c5-0cae259fc02b', '95d4fd0a-e7e9-4f65-8b79-28ed9f6dd9bf']",29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:29.557,Carry,
,,,,"[16.5, 7.0]",,,,,,,,,,,,,1.709245,,,,,,,,,,,,,2edd6d86-9748-4209-8a31-04008e801cf2,1728,,,"[21.0, 3.0]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victoria Williams,16395.0,Right Center Back,101,Brighton & Hove Albion WFC,965,"['1378f642-80e1-4b59-afdf-9c6bcc5fd42c', 'b14f9e18-e39d-4323-ba15-bc9487dd8113']",31,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:31.296,Carry,
,,,,"[8.0, 33.9]",,,,,,,,,,,,,1.111668,,,,,,,,,,,,,0f31682b-9455-47b0-8826-42d4bfb2adfe,1731,,,"[8.4, 30.5]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Walsh,15709.0,Goalkeeper,101,Brighton & Hove Albion WFC,965,"['83cab859-92a0-4baa-bffc-bf2ca0ff8b6e', 'a8bd352b-5dd7-4a9e-8e16-a456ccfeca47']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:35.523,Carry,
,,,,"[14.6, 66.9]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,1529b65d-6aef-4d9f-988c-d28a42526705,1735,,,"[14.9, 64.5]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danique Kerkdijk,16383.0,Left Center Back,101,Brighton & Hove Albion WFC,965,"['7f22d173-baa4-4b92-8cad-aa7ba600ea4e', '9f558ad6-9c77-4544-9beb-f1597a2ef901', 'cf1b5724-eb10-4638-ab05-9a6a597ee1dd']",39,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:39.682,Carry,True
,,,,"[85.6, 15.2]",,,,,,,,,,,,,0.924883,,,,,,,,,,,,,374888bc-3c2f-42ca-a3c2-d86c9e81565d,1739,,,"[85.0, 14.0]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,102,Chelsea FCW,971,"['4cef3a3e-f3de-4de0-a5a9-51bc90c08931', '95d8be5d-9e5a-4b00-be0c-4b43a9ff5a86', 'cccff2b4-bbf0-4099-aa8c-01bf13293239']",41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:41.124,Carry,True
,,,,"[30.5, 38.9]",,,,,,,,,,,,,2.020453,,,,,,,,,,,,,474c8f98-530e-4fb7-8e0f-ad398b74615d,1753,,,"[28.4, 38.3]",2275052,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ellie Brazil,16393.0,Right Wing,104,Chelsea FCW,971,"['06a97a5c-dbc4-445c-bf2e-3b26cfcd5d12', '5b98ad11-6bd7-45a2-ac50-23e289cad7ac']",42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:42.861,Carry,
,,,,"[79.7, 36.0]",,,,,,,,,,,,,1.349116,,,,,,,,,,,,,e5dafaf2-8ee1-4252-b236-649cf2947230,1757,,,"[86.2, 41.8]",2275052,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonna Ann-Charlotte Andersson,10222.0,Left Back,104,Chelsea FCW,971,"['0f0ebf0a-c038-46b8-9ac1-58d6d2bf8478', '94e48055-b4e2-4447-bd73-2a27be0460cb', 'a4999d81-6a86-47b9-b026-29a0aa9a8c99']",45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:45.374,Carry,True
,,,,"[57.0, 44.7]",,,,,,,,,,,,,0.910801,,,,,,,,,,,,,261e67ab-e365-43fa-8788-d54065937eba,1760,,,"[56.9, 43.3]",2275052,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Maren Nævdal Mjelde,10395.0,Right Back,104,Chelsea FCW,971,"['6240fed2-19c8-4672-b73d-5b60f01cd526', '66585091-a3e2-4ac4-9cee-3b99a79de0dd', 'c0618ca5-6499-42a1-bd5e-8adc2d08361b']",48,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:48.491,Carry,True
,,,,"[92.6, 12.4]",,,,,,,,,,,,,1.518275,,,,,,,,,,,,,ea1e9573-357d-4eb7-8d0d-1de1f4cfe24e,1765,,,"[94.1, 20.5]",2275052,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Drew Spence,4638.0,Right Center Midfield,104,Chelsea FCW,971,"['0c2df9a2-1be2-44cf-8f57-1391979aa083', '5e8c6c37-64f0-4415-a9b9-1386d14d6840', '944fe021-aaab-4a43-8f96-077ebad6c515']",51,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:51.540,Carry,True
,,,,"[94.1, 5.2]",,,,,,,,,,,,,0.117391,,,,,,,,,,,,,adfc8595-c9f9-49de-836f-41422e28b9bb,1768,,,"[94.1, 5.2]",2275052,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Magdalena Lilly Eriksson,4633.0,Left Center Back,104,Chelsea FCW,971,"['943d7bd4-9ffd-45d0-8fd7-bc59ca461034', 'c7de3a5c-6df4-4822-8439-db50c8afdb89']",54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:54.201,Carry,
,,,,"[105.3, 24.9]",,,,,,,,,,,,,2.573974,,,,,,,,,,,,,5a8b87d6-65ba-4234-aada-a403e8f50579,1771,,,"[108.6, 23.2]",2275052,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,So-Yun Ji,4647.0,Center Attacking Midfield,104,Chelsea FCW,971,"['1fedd9e8-41b3-49db-af8a-c8a0780a1d25', '4552832a-2720-493a-877e-32199a135826', 'ab455009-45dc-4861-861a-e1a9655a77f8']",56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:56.086,Carry,True
,,,,"[18.5, 56.0]",,,,,,,,,,,,,0.656932,,,,,,,,,,,,,851268aa-0bd4-4db3-971f-dc0e310d67b1,1775,,,"[17.1, 55.3]",2275052,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Felicity Gibbons,16392.0,Left Back,104,Chelsea FCW,971,"['7ad12ba9-1cc8-46da-b3ee-e34b07a30e2c', '83f9350f-a0af-44fd-a585-c7ff42b31a2c']",59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:59.308,Carry,
,,,,"[102.6, 22.5]",,,,,,,,,,,,,0.98542,,,,,,,,,,,,,5114e63d-a6a0-4f55-89d5-2f60244d9aec,1779,,,"[101.6, 23.8]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Drew Spence,4638.0,Right Center Midfield,104,Chelsea FCW,971,"['216b1d49-0ca7-4931-b2ac-de3756221339', 'e2122d78-ea72-4f30-b41a-b4a0e138784c']",0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:00.165,Carry,
,,,,"[98.6, 6.9]",,,,,,,,,,,,,2.149642,,,,,,,,,,,,,fffe2d01-7adb-4980-a13d-ed31e99f1d5e,1783,,,"[106.7, 8.8]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,So-Yun Ji,4647.0,Center Attacking Midfield,104,Chelsea FCW,971,"['1954acb5-ec34-466f-95ca-ad3cf5ee3e74', '40058672-4e04-493a-b3a6-297f55e3f064', 'a9441701-55db-4e80-90e4-0348e950ef02']",3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:03.287,Carry,True
,,,,"[98.1, 30.5]",,,,,,,,,,,,,3.743149,,,,,,,,,,,,,9533fa97-c572-4ea4-b61d-43219c48c71d,1787,,,"[101.9, 10.7]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Erin Cuthbert,4660.0,Right Wing,104,Chelsea FCW,971,"['23bd9d38-cdf4-494b-b4bf-484c7bb6e784', '2b9a3de2-81e4-4171-945b-81110241d178', 'bb544e09-7664-4b5e-b9a5-2182cca1359e']",6,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:06.223,Carry,True
,,,,"[85.4, 70.3]",,,,,,,,,,,,,3.456899,,,,,,,,,,,,,a43a5047-69f3-4e0c-9900-be0fb3a52492,1801,,,"[73.0, 69.5]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Right Wing,108,Brighton & Hove Albion WFC,965,"['23b0f7f5-3563-4019-846b-7a099da39cb3', '686e18be-0645-4ff3-8a65-38c97ea968ad']",33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:33.679,Carry,
,,,,"[92.6, 59.4]",,,,,,,,,,,,,1.265356,,,,,,,,,,,,,10f83df2-95de-4fef-894a-6169f0ad92ce,1804,,,"[93.2, 60.3]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Right Center Midfield,108,Brighton & Hove Albion WFC,965,"['7765f8c0-e077-4fa1-931f-1cdb6565f194', 'bd601395-f537-4213-bccd-6e9290e9fe4e']",37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:37.866,Carry,
,,,,"[104.6, 74.9]",,,,,,,,,,,,,0.734016,,,,,,,,,,,,,edde2f9a-7d0c-40c0-95ca-b40591d4dbc9,1807,,,"[104.6, 74.9]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,108,Brighton & Hove Albion WFC,965,"['022989b7-f887-400c-ba94-f819ba9521ee', '5a03d0a2-ab01-4e1c-bc43-e93014be6cd6']",40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:40.754,Carry,
,,,,"[106.0, 39.1]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,54f68810-d299-4c05-afc3-fbb3c1c81729,1812,,,"[105.9, 38.8]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Wing,108,Brighton & Hove Albion WFC,965,"['0ba2e170-e51f-471d-a9f6-2c32bebf6e6a', 'ce107e30-69d8-4ea2-9988-c2bf0e92a3a9']",43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:43.514,Carry,
,,,,"[42.8, 35.7]",,,,,,,,,,,,,4.873685,,,,,,,,,,,,,86df1028-5a24-4a77-802f-1b6c17e1e83e,1817,,,"[24.2, 25.5]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,109,Chelsea FCW,971,"['123f0de9-25b6-49dc-8962-4b45250a00e7', '5586b46c-e855-4170-ae9b-e1765392db3c']",46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:46.369,Carry,
,,,,"[48.4, 55.8]",,,,,,,,,,,,,2.742108,,,,,,,,,,,,,c032c3d8-bdb0-4235-98f8-651622c29ea9,1820,,,"[42.3, 55.0]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,109,Chelsea FCW,971,"['3552f5cb-c4b2-4283-8aab-4c17ca3e77c9', 'ccf6efb8-0b5f-4145-817d-189c125eed3b']",53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:53.017,Carry,
,,,,"[35.3, 49.0]",,,,,,,,,,,,,1.085404,,,,,,,,,,,,,1766cffb-4c95-4d3d-97f8-70a8f79722f0,1823,,,"[34.8, 49.1]",2275052,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,109,Chelsea FCW,971,"['633131bc-9ce4-469e-bfdb-6eda26456b8c', 'b097b9f6-9ad6-4097-a263-0f51e1ced3df']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:57.797,Carry,
,,,,"[52.5, 5.4]",,,,,,,,,,,,,1.244086,,,,,,,,,,,,,a8172093-21b9-4d4e-be36-361ae249acf6,1826,,,"[48.3, 4.9]",2275052,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,109,Chelsea FCW,971,"['7f6dcfaf-4ab3-4e98-a4b4-dfb706bf12f8', '8e155c82-1ec3-4b50-9d49-73a3e161982a']",1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:01.049,Carry,
,,,,"[85.1, 5.5]",,,,,,,,,,,,,2.205497,,,,,,,,,,,,,b0c064f7-0fe8-4ae0-b04b-5b643ee10dc9,1829,,,"[84.2, 4.7]",2275052,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Wing,109,Chelsea FCW,971,"['1ce5188c-4fb0-4d58-8ff3-914c5e7a96f6', '905d58a7-772c-43da-a2c6-ebe283654922']",3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:03.984,Carry,
,,,,"[117.8, 14.6]",,,,,,,,,,,,,5.336029,,,,,,,,,,,,,622d1e39-a64f-40bd-b599-d4419fd3d980,1832,,,"[108.0, 7.2]",2275052,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,109,Chelsea FCW,971,"['2e8e5ff2-60f8-4efc-baa2-2c7ccf973770', '77529189-4e96-49e9-b2ae-980230353730']",8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:08.957,Carry,
,,,,"[22.3, 39.7]",,,,,,,,,,,,,1.587077,,,,,,,,,,,,,e9a200df-ce5e-4976-97af-6a19772fe9f1,1838,,,"[16.5, 40.3]",2275052,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Connolly,23413.0,Left Center Midfield,110,Brighton & Hove Albion WFC,965,"['88948cba-e97e-41b6-823c-3afcb1458d3b', 'cf747572-d47e-4fd5-8bb8-cb03002d5578']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:16.992,Carry,
