ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.998985,,,,,,,,,,,,90683dd7-844b-4f68-8d42-a4597514431b,2066,,,"[86.0, 19.0]",19747,55,,,1.5120405,63b90d37-d8a5-4327-8f84-732878a3f799,,Right Foot,,,"[87.0, 36.0]",,Ground Pass,17.029387,,Jade Moore,10190.0,True,,,2,Regular Play,Remi Allen,18149.0,Left Center Midfield,135,Reading WFC,974,['0e2229c2-6e90-4cad-9b75-a34b8be3fd88'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:11.840,Pass,
,,,,,,,,,,,,2.0352,,,,,,,,,,,,033fe049-cac1-427f-97ac-5932bbd50f4e,2071,,,"[7.0, 41.0]",19747,55,,,0.36990607,,,Right Foot,,,"[56.0, 60.0]",,High Pass,52.554733,,Georgia Stanway,4643.0,,,Goal Kick,2,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,136,Manchester City WFC,746,['ba364b1f-09b0-4209-bff0-88e2311369ff'],30,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:30.255,Pass,
,,,,,,,,,,,,1.0231,,,,,,,,,,,,6588e23c-6611-44c7-9537-d233ea87d2a5,2075,,,"[48.0, 72.0]",19747,55,,,2.4329665,,,Right Foot,,,"[41.0, 78.0]",,Ground Pass,9.219544,,Gemma Bonner,15554.0,,,,2,From Goal Kick,Georgia Stanway,4643.0,Left Wing,136,Manchester City WFC,746,['c2f351ca-643c-4073-9d14-90b7528d452c'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:34.218,Pass,
,,,,,,,,,,,,1.501532,,,,,,,,,,,,619af280-5ccd-4a32-8ae1-49c3d254dd70,2078,,,"[42.0, 79.0]",19747,55,,,0.19739556,,,Right Foot,,,"[47.0, 80.0]",,Ground Pass,5.0990195,Out,Georgia Stanway,4643.0,,,,2,From Goal Kick,Gemma Bonner,15554.0,Right Back,136,Manchester City WFC,746,['da947f70-9d22-4f63-996e-fde564206fe9'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:35.241,Pass,
,,,,,,,,,,,,1.2039,,,,,,,,,,,,eac4ab28-975c-4d94-8dbd-a5e201d51451,2081,,,"[50.0, 80.0]",19747,55,,,-0.16514868,,,,,,"[68.0, 77.0]",,High Pass,18.248287,,Jill Scott,10172.0,,,Throw-in,2,From Throw In,Gemma Bonner,15554.0,Right Back,137,Manchester City WFC,746,['4ebb6bc4-dcf3-4be4-95a5-fb8b2644bf38'],44,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:44.503,Pass,
,,,,,,,,,,,,1.3892,,,,,,,,,,,,a28b284c-6f0d-4f96-be5b-128426eebae1,2083,,,"[68.0, 77.0]",19747,55,,,-0.14189705,,,Head,,,"[75.0, 76.0]",,High Pass,7.071068,Incomplete,Nikita Parris,4654.0,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,137,Manchester City WFC,746,"['61422ac1-d2fd-4de2-90a9-9e1ed1345704', '8078ded1-d64e-40b3-9db0-926cbee62854']",45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:45.707,Pass,
,,,,,,,,,,,,1.3636,,,,,,,,,,,,61422ac1-d2fd-4de2-90a9-9e1ed1345704,2085,,,"[46.0, 5.0]",19747,55,,,0.14189705,,,Head,,,"[53.0, 6.0]",,High Pass,7.071068,Incomplete,Rachel Furness,15706.0,,,Recovery,2,From Throw In,Josanne Potter,10198.0,Left Center Back,137,Manchester City WFC,746,"['4173b0ba-507b-4599-b76c-4bf1e1611466', 'a28b284c-6f0d-4f96-be5b-128426eebae1', 'd17f438d-bd28-48ed-a293-f53ea3cc867a']",47,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:47.096,Pass,
,,,,,,,,,,,,0.08,,,,,,,,,,,,4173b0ba-507b-4599-b76c-4bf1e1611466,2088,,,"[68.0, 75.0]",19747,55,,True,0.0,,,,,,"[70.0, 75.0]",,High Pass,2.0,Incomplete,,,,,Recovery,2,From Throw In,Georgia Stanway,4643.0,Left Wing,137,Manchester City WFC,746,"['4eed4da1-0b76-4b47-bc7d-232a726866f8', '61422ac1-d2fd-4de2-90a9-9e1ed1345704', 'ccbf28f0-134b-4642-b890-64998762c961']",48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:48.459,Pass,True
,,,,,,,,,,,,1.5096,,,,,,,,,,,,dc9ecacc-ed4e-4b2b-b3d3-615752b83c22,2090,,,"[57.0, 1.0]",19747,55,,,0.5743048,,,,,,"[74.0, 12.0]",,High Pass,20.248457,,Fara Williams,10251.0,,,Throw-in,2,From Throw In,Natasha Harding,15725.0,Left Back,138,Reading WFC,974,['bbb22d9c-c090-44ff-a109-3a8a2fc5f325'],56,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:56.318,Pass,
,,,,,,,,,,,,0.995053,,,,,,,,,,,,37f7f51e-4de4-4f54-829f-425a781a2fb7,2092,,,"[74.0, 12.0]",19747,55,,,-0.26060238,,,Left Foot,,,"[89.0, 8.0]",,Ground Pass,15.524175,Incomplete,Lauren Bruton,15726.0,,,,2,From Throw In,Fara Williams,10251.0,Center Forward,138,Reading WFC,974,"['a07ef44e-239d-4023-877d-4cd5a05f9953', 'a6008d25-fd5f-44f7-aa3a-5d9078d952c2']",57,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:57.828,Pass,
,,,,,,,,,,,,2.44,,,,,,,,,,,,72ca1852-055f-41de-a054-6214415fecd4,2098,,,"[27.0, 62.0]",19747,56,,,-2.753274,,,Left Foot,,,"[5.0, 53.0]",,Ground Pass,23.769728,,Ellie Roebuck,4637.0,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,138,Reading WFC,974,['3f64b17f-063f-4ffa-9e55-4c8c02de0ff8'],1,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:01.287,Pass,
,,,,,,,,,,,,2.7949,,,,,,,,,,,,4cb947b1-1463-4c68-8775-2bee96854f4d,2101,,,"[3.0, 52.0]",19747,56,,,0.52391934,,,Right Foot,,,"[48.0, 78.0]",,High Pass,51.971146,Incomplete,Nikita Parris,4654.0,,,,2,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,138,Reading WFC,974,"['2cadd774-e330-44d7-81a5-bd383432a74e', 'e94c157a-38c3-4e82-9759-9ccf935c64b1']",3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:03.727,Pass,
,,,,,,,,,,,,1.8073,,,,,,,,,,,,367e5084-10e9-425e-8f34-a058dfef77ab,2104,,,"[49.0, 80.0]",19747,56,,,-0.19739556,,,,,,"[59.0, 78.0]",,High Pass,10.198039,Incomplete,,,,,Throw-in,2,From Throw In,Gemma Bonner,15554.0,Right Back,139,Manchester City WFC,746,['0d200f67-f414-4c19-a4bd-38a189794836'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:25.668,Pass,
,,,,,,,,,,,,1.760375,,,,,,,,,,,,0d200f67-f414-4c19-a4bd-38a189794836,2105,,,"[62.0, 3.0]",19747,56,,,0.44610554,,,Right Foot,,,"[85.0, 14.0]",,High Pass,25.495098,,Brooke Chaplen,15723.0,,,Recovery,2,From Counter,Remi Allen,18149.0,Left Center Midfield,140,Reading WFC,974,"['367e5084-10e9-425e-8f34-a058dfef77ab', 'f6f6062d-e87b-4985-8259-b442aa129f2e']",27,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:27.475,Pass,
,,,,,,,,,,,,1.9605,,,,,,,,,,,,b9e8ba0e-33d0-4f4c-8320-d6f51ce12175,2111,,,"[84.0, 14.0]",19747,57,,,0.8176451,,,Left Foot,,,"[114.0, 46.0]",,High Pass,43.863426,Incomplete,Remi Allen,18149.0,,,Free Kick,2,From Free Kick,Josanne Potter,10198.0,Left Center Back,141,Reading WFC,974,"['5ab31412-acfc-4db1-8970-7225a4e2b570', 'c58fa660-fccc-474b-a3b5-1df9296a3523']",5,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:05.914,Pass,
,,,,,,,,,,,,2.4712,,,,,,,,,,,,b6476c5d-7018-4eae-9fa4-73b007eeb040,2121,,,"[7.0, 41.0]",19747,57,True,,0.2510027,,,Right Foot,,,"[85.0, 61.0]",,High Pass,80.523285,Incomplete,,,,,Goal Kick,2,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,142,Manchester City WFC,746,['2c8a09de-9c7e-47a8-9b83-d182baefbb08'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:34.667,Pass,
,,,,,,,,,,,,1.2401,,,,,,,,,,,,3825bd65-0381-48d5-a178-b690f3448e43,2125,,,"[34.0, 34.0]",19747,57,,,0.8224183,,,Left Foot,,,"[47.0, 48.0]",,Ground Pass,19.104973,,Keira Walsh,4658.0,,,Recovery,2,From Goal Kick,Abbie McManus,4648.0,Left Back,142,Manchester City WFC,746,['99fbde45-21f6-4a43-b727-59b8a381f7c5'],41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:41.843,Pass,
,,,,,,,,,,,,0.789791,,,,,,,,,,,,0a85456e-3732-4f55-a49c-a596b7985d40,2129,,,"[45.0, 46.0]",19747,57,,,2.5748634,,,Right Foot,,,"[34.0, 53.0]",,Ground Pass,13.038404,,Stephanie Houghton,10185.0,,,,2,From Goal Kick,Keira Walsh,4658.0,Center Defensive Midfield,142,Manchester City WFC,746,['0017600b-09cd-4e7a-877e-bb627c47358a'],43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:43.638,Pass,
,,,,,,,,,,,,2.664,,,,,,,,,,,,17f13f58-88c6-4052-90bf-c978acc27473,2131,,,"[34.0, 53.0]",19747,57,,,-0.69473827,,,Right Foot,,,"[76.0, 18.0]",,High Pass,54.67175,Incomplete,Caroline Weir,10188.0,,,,2,From Goal Kick,Stephanie Houghton,10185.0,Right Center Back,142,Manchester City WFC,746,"['4d154677-8b48-4740-8faf-0b58c6a0ead7', 'f0caf492-d43b-42df-a1c4-751420ee4e2e']",44,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:44.428,Pass,
,,,,,,,,,,,,1.66757,,,,,,,,,,,,f0caf492-d43b-42df-a1c4-751420ee4e2e,2133,,,"[45.0, 63.0]",19747,57,,,-0.32175055,,,Head,,,"[60.0, 58.0]",,Low Pass,15.811388,,Jade Moore,10190.0,,,Recovery,2,Regular Play,Rebecca Jane,18144.0,Right Back,143,Reading WFC,974,"['17f13f58-88c6-4052-90bf-c978acc27473', '19894b7c-e018-4f42-8194-d9ef87d32f18']",47,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:47.092,Pass,
,,,,,,,,,,,,2.0098,,,,,,,,,,,,fa6d4262-1202-4bbc-a06c-b53063b3005f,2136,,,"[59.0, 56.0]",19747,57,,,-0.5317241,,,Right Foot,,,"[76.0, 46.0]",,High Pass,19.723083,,Fara Williams,10251.0,,,,2,Regular Play,Jade Moore,10190.0,Right Center Midfield,143,Reading WFC,974,['68d0d09a-20ae-42b1-acc0-99941a631c90'],49,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:49.137,Pass,
,,,,,,,,,,,,1.8592,,,,,,,,,,,,a35b356f-23de-4c99-b1e3-a4d400b6bd9e,2139,,,"[76.0, 46.0]",19747,57,,True,2.3561945,,,,,,"[71.0, 51.0]",,High Pass,7.071068,Incomplete,Jade Moore,10190.0,,,,2,Regular Play,Fara Williams,10251.0,Center Forward,143,Reading WFC,974,"['1a6ad091-5e19-4857-8262-1a3424b27ff2', '929a7a9a-0ac1-44d1-9c4a-4c63eb0ae092', 'f1f16b4d-b2b9-4404-9764-a134ae5964a8']",51,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:51.147,Pass,True
,,,,,,,,,,,,2.3526,,,,,,,,,,,,929a7a9a-0ac1-44d1-9c4a-4c63eb0ae092,2141,,,"[50.0, 30.0]",19747,57,,,0.0,,,Right Foot,,,"[60.0, 30.0]",,Low Pass,10.0,Incomplete,,,,,Recovery,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,143,Reading WFC,974,"['862bacce-5889-4d40-abb4-112fcf53394e', 'a35b356f-23de-4c99-b1e3-a4d400b6bd9e']",53,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:53.006,Pass,
,,,,,,,,,,,,1.4448,,,,,,,,,,,,862bacce-5889-4d40-abb4-112fcf53394e,2142,,,"[61.0, 51.0]",19747,57,,,2.5213432,,,Right Foot,,,"[47.0, 61.0]",,Ground Pass,17.20465,,Kirstyn Pearce,18152.0,,,Recovery,2,Regular Play,Jade Moore,10190.0,Right Center Midfield,143,Reading WFC,974,"['4aff85ea-1816-4040-a83b-891ee10635ef', '929a7a9a-0ac1-44d1-9c4a-4c63eb0ae092']",55,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:55.359,Pass,
,,,,,,,,,,,,1.206439,,,,,,,,,,,,1005f078-389c-41a6-9e52-33a6add6e5f7,2145,,,"[48.0, 58.0]",19747,57,,,0.95613337,,,Right Foot,,,"[60.0, 75.0]",,Ground Pass,20.808653,,Rebecca Jane,18144.0,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,143,Reading WFC,974,"['b878a2d3-5177-427f-b012-db8bc1b60612', 'c3652071-6aac-4e9a-9e0a-dda563fdab4e']",56,,,,,,,,,,,,,,,,,Reading WFC,974,00:12:56.803,Pass,True
,,,,,,,,,,,,1.124114,,,,,,,,,,,,da070519-9449-413c-a94f-de53e5c6f353,2148,,,"[63.0, 75.0]",19747,58,,,-0.4636476,,,Right Foot,,,"[79.0, 67.0]",,Ground Pass,17.888544,Incomplete,Lauren Bruton,15726.0,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,143,Reading WFC,974,"['15d1609f-dcaa-4de2-97f3-3841f7f363bf', '641d2e7c-f9b3-4507-b097-6fd7f4124a8c']",0,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:00.035,Pass,
,,,,,,,,,,,,0.1005,,,,,,,,,,,,04642f48-3b0c-4b7b-be75-f43a31c21f03,2153,,,"[57.0, 2.0]",19747,58,,,0.4636476,,,Right Foot,,,"[59.0, 3.0]",,Ground Pass,2.236068,Incomplete,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,143,Reading WFC,974,['e50095ef-0c43-46c3-a38c-0fb975210f5c'],4,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:04.579,Pass,
,,,,,,,,,,,,1.4341,,,,,,,,,,,,ebc7d91c-5768-4704-b146-af4576785be0,2155,,,"[62.0, 80.0]",19747,58,,,-0.21406068,,,,,,"[85.0, 75.0]",,High Pass,23.537205,Incomplete,Lauren Bruton,15726.0,,,Throw-in,2,From Throw In,Rebecca Jane,18144.0,Right Back,144,Reading WFC,974,"['23388d60-10e5-4e58-a2cd-84e0f2d1edf2', '42bf362e-c6ed-4422-adc4-2a930e8c82b3']",18,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:18.979,Pass,
,,,,,,,,,,,,1.325834,,,,,,,,,,,,6d15b7f5-03b2-4884-b5e0-f1008add7dc5,2158,,,"[74.0, 80.0]",19747,58,,,-0.98279375,,,,,,"[80.0, 71.0]",,Low Pass,10.816654,,Fara Williams,10251.0,,,Throw-in,2,From Throw In,Rebecca Jane,18144.0,Right Back,145,Reading WFC,974,['c6f42bda-d45c-4b0d-a84b-2689fd2db805'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:32.477,Pass,
,,,,,,,,,,,,0.698777,,,,,,,,,,,,bdd01c08-2705-406a-b00f-355ac8bf65cb,2162,,,"[77.0, 73.0]",19747,58,,,0.38050637,,,Right Foot,,,"[87.0, 77.0]",,Ground Pass,10.770329,,Lauren Bruton,15726.0,,,,2,From Throw In,Fara Williams,10251.0,Center Forward,145,Reading WFC,974,['ba26654c-72ef-4f06-8b66-e6e86cadee79'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:34.849,Pass,
,,,,,,,,,,,,0.7201,,,,,,,,,,,,7e9e64d2-d9f3-4969-bb35-88eefb4e0b44,2166,,,"[84.0, 79.0]",19747,58,,,3.041924,,,Right Foot,,,"[74.0, 80.0]",,Ground Pass,10.049875,Out,Rebecca Jane,18144.0,,,,2,From Throw In,Lauren Bruton,15726.0,Left Wing,145,Reading WFC,974,['523f1604-b506-4ad9-ab20-03cfebe4a93d'],37,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:37.570,Pass,
,,,,,,,,,,,,1.6862,,,,,,,,,,,,ab257945-87da-4a56-a16e-d0e0ea704c7b,2169,,,"[47.0, 1.0]",19747,58,True,,2.5829933,,,,,,"[39.0, 6.0]",,High Pass,9.433981,Incomplete,,,,,Throw-in,2,From Throw In,Abbie McManus,4648.0,Left Back,146,Manchester City WFC,746,['4436d52b-40a3-4676-9bb5-4a049a3432a1'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:49.217,Pass,
,,,,,,,,,,,,1.2879,,,,,,,,,,,,16b1e763-d8cb-49f8-a313-a73934d39a6b,2171,,,"[47.0, 1.0]",19747,59,,,0.8960554,,,,,,"[59.0, 16.0]",,High Pass,19.209373,Incomplete,Nikita Parris,4654.0,,,Throw-in,2,From Throw In,Abbie McManus,4648.0,Left Back,147,Manchester City WFC,746,"['068414fe-bc66-4d19-9424-5caf03a4ea76', '1aaf01dc-f97c-4fee-94c5-412dd9f0b671']",6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:06.619,Pass,
,,,,,,,,,,,,2.03267,,,,,,,,,,,,88fae201-3405-41dc-9144-03b4f31bab90,2178,,,"[85.0, 80.0]",19747,59,,,-1.4909663,,,,,,"[87.0, 55.0]",,Low Pass,25.079872,,Fara Williams,10251.0,,,Throw-in,2,From Throw In,Rebecca Jane,18144.0,Right Back,149,Reading WFC,974,['b415ded8-8206-45fc-8830-d93f7c2e36d6'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:20.577,Pass,
,,,,,,,,,,,,1.595598,,,,,,,,,,,,04a4de5d-f214-4818-9199-9f1d538cb7ff,2181,,,"[90.0, 55.0]",19747,59,,,-2.0831857,,,Left Foot,,,"[81.0, 39.0]",,Ground Pass,18.35756,,Rachel Furness,15706.0,,,,2,From Throw In,Fara Williams,10251.0,Center Forward,149,Reading WFC,974,['809c1612-e5f7-49c6-a81c-a4a778c2202a'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:23.168,Pass,
,,,,,,,,,,,,1.0043,,,,,,,,,,,,e2be3fb0-cf76-4be7-ac46-911db519113b,2183,,,"[80.0, 39.0]",19747,59,,,0.26060238,,,Left Foot,,,"[95.0, 43.0]",,Ground Pass,15.524175,Incomplete,Brooke Chaplen,15723.0,,,,2,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,149,Reading WFC,974,"['c1c7c2d9-ce67-4456-bc06-9e1b8a383037', 'dd162797-3050-444b-b8df-e092b6c07325']",24,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:24.764,Pass,
,,,,,,,,,,,,1.851818,,,,,,,,,,,,1a39fa94-5390-4e8b-a961-151e76ebd9e0,2188,,,"[80.0, 39.0]",19747,59,,,1.673878,,,Left Foot,,,"[77.0, 68.0]",,Ground Pass,29.15476,,Rebecca Jane,18144.0,,,,2,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,149,Reading WFC,974,['5af8f8d7-5364-4086-9e76-4e3ad5c0d5a8'],28,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:28.287,Pass,
,,,,,,,,,,,,1.2666,,,,,,,,,,,,866b582e-a9d2-4470-b369-82691179375f,2191,,,"[77.0, 68.0]",19747,59,,,0.36717382,,,Right Foot,,,"[90.0, 73.0]",,Ground Pass,13.928389,,Jade Moore,10190.0,,,,2,From Throw In,Rebecca Jane,18144.0,Right Back,149,Reading WFC,974,['104a5b40-3358-4375-a0df-078cf23d0e2a'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:30.549,Pass,
,,,,,,,,,,,,1.5965,,,,,,,,,,,,40713bce-7664-49cc-a007-695b9e99a770,2199,,,"[4.0, 16.0]",19747,59,,,-0.029403288,,,Right Foot,,,"[38.0, 15.0]",,High Pass,34.0147,,Georgia Stanway,4643.0,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,149,Reading WFC,974,['85b45916-074d-4aac-a5a5-f4576540cebc'],40,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:40.686,Pass,
,,,,,,,,,,,,0.9671,,,,,,,,,,,,5881b45c-2ccf-47c4-bcfb-389f54f7de07,2204,,,"[80.0, 65.0]",19747,59,,,-0.94200003,,,Right Foot,,,"[88.0, 54.0]",,Ground Pass,13.601471,,Fara Williams,10251.0,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,149,Reading WFC,974,['60c5579e-96af-4bfa-8bea-ea9fb86b6268'],43,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:43.627,Pass,
,,,,,,,,,,,,0.7724,,,,,,,,,,,,c77b9fcd-b3dd-4e82-96a4-f66f02fab6f8,2207,,,"[85.0, 54.0]",19747,59,,,3.041924,,,Right Foot,,,"[75.0, 55.0]",,Ground Pass,10.049875,,Rachel Furness,15706.0,,,,2,From Throw In,Fara Williams,10251.0,Center Forward,149,Reading WFC,974,"['936abd2c-9031-4f1f-9b90-6a1195e5a408', 'db3c95ee-4bca-4624-be0a-f09256d54844']",44,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:44.595,Pass,True
,,,,,,,,,,,,1.105998,,,,,,,,,,,,a0a500f5-fb54-4232-9237-fec7b815ff99,2210,,,"[75.0, 55.0]",19747,59,,,0.29849893,,,Left Foot,,,"[88.0, 59.0]",,Ground Pass,13.601471,,Fara Williams,10251.0,,,,2,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,149,Reading WFC,974,"['c1c3a85c-d312-46a9-8630-f9183158dfea', 'db3c95ee-4bca-4624-be0a-f09256d54844']",45,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:45.403,Pass,True
,,,,,,,,,,,,0.0026,,,,,,,,,,,,24e56e60-c545-4506-a632-ef32a7da9138,2214,,,"[85.0, 59.0]",19747,59,,,-0.87605804,,,Right Foot,,,"[90.0, 53.0]",,Ground Pass,7.81025,Incomplete,,,,,,2,From Throw In,Fara Williams,10251.0,Center Forward,149,Reading WFC,974,['d0be68a2-17a7-4f6a-a6bd-038fc7c75a7a'],46,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:46.912,Pass,
,,,,,,,,,,,,1.5598,,,,,,,,,,,,2501cedb-12a8-41b1-a4ae-901151500502,2219,,,"[33.0, 33.0]",19747,59,,,-0.124354996,,,Right Foot,,,"[49.0, 31.0]",,Ground Pass,16.124516,,Nikita Parris,4654.0,,,,2,From Counter,Keira Walsh,4658.0,Center Defensive Midfield,150,Manchester City WFC,746,"['edac0f69-dfbe-4cba-90c0-dea66ee891d1', 'fcf7f100-0e3d-4a64-8b62-5ad341dec637']",49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:49.313,Pass,True
,,,,,,,,,,,,3.2,,,,,,,,,,,,bf7aae5d-fd97-4ba0-a401-9e038b050b04,2222,,,"[49.0, 30.0]",19747,59,,,-0.44237423,,,Left Foot,,,"[87.0, 12.0]",,Ground Pass,42.047592,,Georgia Stanway,4643.0,,,,2,From Counter,Nikita Parris,4654.0,Center Forward,150,Manchester City WFC,746,['88dea110-48d7-411a-af37-dc8db8d57942'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:51.953,Pass,
,,,,,,,,,,,,1.269828,,,,,,,,,,,,2260722e-5db1-4c7f-8bda-d71b9cdf4de1,2235,,,"[36.0, 44.0]",19747,60,,,-0.14189705,,,Right Foot,,,"[50.0, 42.0]",,Ground Pass,14.142136,,Fara Williams,10251.0,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,151,Reading WFC,974,['4e09b957-87fd-4d26-bfd5-c835bafd38e7'],2,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:02.655,Pass,
,,,,,,,,,,,,1.36,,,,,,,,,,,,c3cf4533-efe0-4ac6-83a1-852b3437fe21,2238,,,"[50.0, 42.0]",19747,60,,,2.9304993,,,Left Foot,,,"[36.0, 45.0]",,Ground Pass,14.3178215,,Rebecca Jane,18144.0,,,,2,Regular Play,Fara Williams,10251.0,Center Forward,151,Reading WFC,974,['026c0d85-0052-482d-97ba-89f1245a49cc'],3,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:03.965,Pass,
,,,,,,,,,,,,2.529003,,,,,,,,,,,,2dfed2b6-09f0-4081-97c4-f0f12f8b5e43,2241,,,"[36.0, 45.0]",19747,60,,,-0.28728145,,,Right Foot,,,"[80.0, 32.0]",,High Pass,45.88028,Pass Offside,Lauren Bruton,15726.0,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,151,Reading WFC,974,['a7b35abd-f1ff-42e1-b8b9-b857cd1ef35b'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:05.405,Pass,
,,,,,,,,,,,,2.0508,,,,,,,,,,,,7119f61c-3a0d-4eea-9a37-e09bbb809ba9,2243,,,"[50.0, 49.0]",19747,60,,,1.2610934,,,Right Foot,,,"[58.0, 74.0]",,Ground Pass,26.24881,,Jill Scott,10172.0,,,Free Kick,2,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,152,Manchester City WFC,746,['0cf67bfb-adc2-4efc-986e-116b8e3db0ed'],33,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:33.375,Pass,
,,,,,,,,,,,,1.6869,,,,,,,,,,,,2ca457d9-a04e-44e8-a824-b5adadc0886a,2250,,,"[64.0, 78.0]",19747,60,,,-3.050933,,,Right Foot,,,"[53.0, 77.0]",,Ground Pass,11.045361,,Stephanie Houghton,10185.0,,,,2,From Free Kick,Jill Scott,10172.0,Right Center Midfield,152,Manchester City WFC,746,['ee86acdc-11f6-418e-bcc0-08696c20e8ea'],38,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:38.705,Pass,
,,,,,,,,,,,,1.1316,,,,,,,,,,,,3a3eabc0-f459-4509-8023-ee12fa4a67fb,2254,,,"[50.0, 77.0]",19747,60,,,-0.039978687,,,Right Foot,,,"[75.0, 76.0]",,High Pass,25.019993,Incomplete,Gemma Bonner,15554.0,,,,2,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,152,Manchester City WFC,746,"['51c230d7-a643-4341-82b8-84e3f3e45444', '9c6a79c5-ef63-4581-b01b-eb6b64e3ea85', 'e958204a-6694-4a73-8d55-bd188eb5b270']",40,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:40.432,Pass,True
