bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.829501,,,,,,,,,,,,,,aedb6eba-fbc4-4d1b-9c33-92d8f62a3884,1530,,"[111.9, 18.5]",2275150,52,,,,,1.4264582,,Left Foot,True,,,"[114.4, 35.7]",,Low Pass,,17.380737,,Pass Offside,,Jackie Groenen,10654.0,,,,,2,From Corner,Leah Galton,31539.0,Left Wing,111,Manchester United,1475,['f0ae11d0-87e5-4936-81b4-6c89c33e655d'],32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:32.602,Pass,
,,,,,,,,,,,,,,,,1.731894,,,,,,,,,,,,,,da248c72-fba1-494e-a167-47aa2f48cc81,1532,,"[7.0, 43.4]",2275150,53,,,,,0.39151385,,Right Foot,,,,"[56.9, 64.0]",,High Pass,,53.984905,,Incomplete,,Kate Longhurst,18147.0,,,,Free Kick,2,From Free Kick,Courtney Brosnan,31555.0,Goalkeeper,112,West Ham United LFC,972,"['7851dfef-b0dd-4167-8e06-c08faeefce80', 'a94de1e9-8e0e-44f9-aec5-9ab73e2eb420']",4,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:04.468,Pass,
,,,,,,,,,,,,,,,,2.964975,,,,,,,,,,,,,,7851dfef-b0dd-4167-8e06-c08faeefce80,1534,,"[63.2, 16.1]",2275150,53,,,,,-0.021641642,,Head,,,,"[86.3, 15.6]",,High Pass,,23.105412,,Incomplete,,Leah Galton,31539.0,,,,Recovery,2,From Free Kick,Katie Zelem,31540.0,Left Center Midfield,112,West Ham United LFC,972,"['348e0c8e-e3fb-49ba-9755-64bf9bcf82d0', '5e0fe58f-be85-4e0d-99f1-8e2a6ed095fb', 'da248c72-fba1-494e-a167-47aa2f48cc81']",6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:06.200,Pass,
,,,,,,,,,,,,,,,,2.234781,,,,,,,,,,,,,,348e0c8e-e3fb-49ba-9755-64bf9bcf82d0,1536,,"[33.8, 64.5]",2275150,53,,,,,-2.8250234,,Right Foot,,,,"[10.6, 56.9]",,Ground Pass,,24.41311,,,,Courtney Brosnan,31555.0,,,,Recovery,2,From Free Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,112,West Ham United LFC,972,"['4ff3ec80-a04b-45c1-a034-c421951a8105', '7851dfef-b0dd-4167-8e06-c08faeefce80']",9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:09.165,Pass,
,,,,,,,,,,,,,,,,2.845404,,,,,,,,,,,,,,bb23f9f8-9e8b-4fd0-b4a9-2ba380d1934f,1539,,"[13.4, 56.4]",2275150,53,,,,,0.052774265,,Right Foot,,,,"[68.3, 59.3]",,High Pass,,54.97654,,Incomplete,,Martha Thomas,31558.0,,,,,2,From Free Kick,Courtney Brosnan,31555.0,Goalkeeper,112,West Ham United LFC,972,"['e2b2ac7f-f45b-46ee-8242-d90ae32d54bf', 'eebf0b5c-9ff5-4a69-9771-a7b4c18ca387', 'f0fa8883-2d49-4910-a0a9-756ac618f54e']",11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:11.399,Pass,True
,,,,,,,,,,,,,,,,2.495908,,,,,,,,,,,,,,eebf0b5c-9ff5-4a69-9771-a7b4c18ca387,1541,,"[51.8, 20.8]",2275150,53,,,,,0.6171024,,Right Foot,,,,"[75.9, 37.9]",,High Pass,,29.550297,,Incomplete,,Kirsty Hanson,31532.0,,,,Recovery,2,From Free Kick,Millie Turner,31536.0,Left Center Back,112,West Ham United LFC,972,"['9d58f05d-7224-4bbb-9638-115b0abf1464', 'bb23f9f8-9e8b-4fd0-b4a9-2ba380d1934f', 'c65f2687-ed3e-45d9-9c0e-f38fd2538ef4']",14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:14.245,Pass,
,,,,,,,,,,,,,,,,0.897375,,,,,,,,,,,,,,c65f2687-ed3e-45d9-9c0e-f38fd2538ef4,1543,,"[44.2, 42.2]",2275150,53,,,,,0.31362066,,Head,,,,"[55.3, 45.8]",,High Pass,,11.66919,,,,Kenza Dali,15421.0,,,,Recovery,2,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,112,West Ham United LFC,972,"['dfa4e39d-ea3f-4597-937f-221ee12fe5bc', 'eebf0b5c-9ff5-4a69-9771-a7b4c18ca387']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:16.741,Pass,
,,,,,,,,,,,,,,,,1.803096,,,,,,,,,,,,,,f471cd8a-b163-467c-8674-2de68cf2cfea,1545,,"[54.4, 45.8]",2275150,53,,,,,-1.7656603,,Head,,,,"[52.9, 38.2]",,High Pass,,7.746612,,Incomplete,,Katharina Baunach,31557.0,,,,,2,From Free Kick,Kenza Dali,15421.0,Left Center Midfield,112,West Ham United LFC,972,"['19126d66-eec1-4e74-ac23-9bb92c0935f5', '4efdf835-2567-4272-8b1f-bd5d0c1a55a3']",17,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:17.627,Pass,
,,,,,,,,,,,,,,,,2.699207,,,,,,,,,,,,,,58238798-3dfc-4609-bcea-249b59052b84,1559,,"[33.8, 6.1]",2275150,55,,,,,0.39707944,,Left Foot,,,,"[83.4, 26.9]",,High Pass,,53.784756,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,113,West Ham United LFC,972,['29986257-42b2-403c-83fa-d112530bf21d'],33,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:33.273,Pass,
,,,,,,,,,,,,,,,,1.415703,,,,,,,,,,,,,,29986257-42b2-403c-83fa-d112530bf21d,1560,,"[36.7, 53.2]",2275150,55,,,,,-1.0750897,,Head,,,,"[44.0, 39.7]",,High Pass,,15.347313,,Incomplete,,,,,,,Recovery,2,From Free Kick,Abbie McManus,4648.0,Right Center Back,113,West Ham United LFC,972,"['58238798-3dfc-4609-bcea-249b59052b84', '68f36f9b-9cc1-4d98-9c91-da197e5351c5']",35,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:35.972,Pass,
,,,,,,,,,,,,,,,,4.193059,,,,,,,,,,,,,,47f57a5b-3d6a-4663-9c5a-f2a960984049,1563,,"[76.6, 40.8]",2275150,55,,,,,0.87394327,,Right Foot,,,,"[103.8, 73.3]",,High Pass,,42.380302,,,,Cecilie Redisch Kvamme,31553.0,,,,,2,From Free Kick,Kate Longhurst,18147.0,Center Defensive Midfield,113,West Ham United LFC,972,['15d5a84a-1932-4a7e-b1aa-7333f7a05a54'],38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:38.079,Pass,
,,,,,,,,,,,,,,,,1.542637,,,,,,,,,,,,,,d4d7ad99-6c58-43fb-87f1-7339a39fa1f7,1566,,"[114.2, 75.8]",2275150,55,,,,,-1.6780224,,Right Foot,True,True,,"[111.1, 47.0]",,Low Pass,,28.96636,,Incomplete,,Martha Thomas,31558.0,,,,,2,From Free Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,113,West Ham United LFC,972,"['a272f44c-7bf0-477d-9d99-92687e878bb7', 'ca0f35e3-1380-49e6-9116-150ce6874fcd']",43,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:43.765,Pass,
,,,,,,,,,,,,,,,,1.736616,,,,,,,,,,,,,,274a9aea-21d6-4c42-a91f-c2f6c600ce10,1576,,"[39.5, 30.5]",2275150,56,,True,,,1.2897086,,Right Foot,,,,"[51.8, 73.1]",,Ground Pass,,44.340164,,,,Abbie McManus,4648.0,,True,,Free Kick,2,From Free Kick,Millie Turner,31536.0,Left Center Back,114,Manchester United,1475,['179f23ee-6259-455d-9bd7-b02f4b0563ab'],17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:17.479,Pass,
,,,,,,,,,,,,,,,,4.203692,,,,,,,,,,,,,,f1d8fcb0-8060-4012-98e3-7dcd9dd07883,1578,,"[49.9, 73.3]",2275150,56,,,,,-2.7792017,,Left Foot,,,,"[10.6, 58.4]",,Ground Pass,,42.02975,,,,Mary Alexandra Earps,31538.0,,,,,2,From Free Kick,Abbie McManus,4648.0,Right Center Back,114,Manchester United,1475,['c11ae20c-c04d-4ba8-b52b-e23acbaaaed6'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:26.052,Pass,
,,,,,,,,,,,,,,,,2.203424,,,,,,,,,,,,,,ba47889c-c603-490f-8c4a-9fcd73b25b5d,1581,,"[15.8, 54.1]",2275150,56,,,,,-1.2638717,,Right Foot,,,,"[27.4, 17.5]",,Ground Pass,,38.39427,,,,Millie Turner,31536.0,,,,,2,From Free Kick,Mary Alexandra Earps,31538.0,Goalkeeper,114,Manchester United,1475,['59b6f51a-e052-4210-b4ea-731677c7e56a'],31,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:31.890,Pass,
,,,,,,,,,,,,,,,,1.375752,,,,,,,,,,,,,,011bb0da-e863-4ffb-aee4-630ab4f8ad2c,1584,,"[39.3, 13.9]",2275150,56,,,,,-0.5659676,,Right Foot,,,,"[56.3, 3.1]",,Ground Pass,,20.140507,,,,Martha Harris,32618.0,,,,,2,From Free Kick,Millie Turner,31536.0,Left Center Back,114,Manchester United,1475,['178a3faa-3c90-44e6-90b2-9db508425f4d'],37,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:37.642,Pass,
,,,,,,,,,,,,,,,,1.910516,,,,,,,,,,,,,,42c371f7-4432-4590-8625-77f0c4168def,1588,,"[57.2, 3.1]",2275150,56,,,,,0.98393136,,Right Foot,,,,"[70.7, 23.4]",,High Pass,,24.37909,,Incomplete,,Jane Ross,4653.0,,,,,2,From Free Kick,Martha Harris,32618.0,Left Back,114,Manchester United,1475,"['3ab46fbf-a436-4677-927f-0318c6c3f6d9', '4c82d0d8-94d4-4d3a-bbb9-75c1f826ba2a', '76addb24-7572-4d66-b1ab-3be6f354cbd3']",39,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:39.511,Pass,True
,,,,,,,,,,,,,,,,1.477838,,,,,,,,,,,,,,18e2cfa9-ec73-4a6a-8dfb-7c96bee9015a,1592,,"[55.8, 57.1]",2275150,56,,,,,-0.24683051,,Right Foot,,,,"[68.5, 53.9]",,High Pass,,13.096946,,Incomplete,,Martha Thomas,31558.0,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,114,Manchester United,1475,"['9ba721fd-a459-4f20-9840-3337fa0bc37d', 'd737936c-d134-43fe-99fd-8e3002b491d6']",42,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:42.689,Pass,
,,,,,,,,,,,,,,,,1.856741,,,,,,,,,,,,,,b8fe1b6c-05ad-4553-8292-9e52a1f73841,1596,,"[50.6, 19.2]",2275150,56,,,,,-2.8873305,,Right Foot,,,,"[32.9, 14.6]",,Ground Pass,,18.287973,,,,Millie Turner,31536.0,,,,,2,From Free Kick,Hayley Ladd,19501.0,Right Center Midfield,114,Manchester United,1475,['644fb73f-c75c-4c28-9cc1-403c824ded20'],45,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:45.729,Pass,
,,,,,,,,,,,,,,,,1.59243,,,,,,,,,,,,,,89ee1bf3-0879-4820-abdc-12daaa0b6325,1599,,"[32.9, 14.6]",2275150,56,,,,,1.4542698,,Right Foot,,,,"[36.4, 44.5]",,Ground Pass,,30.104153,,,,Abbie McManus,4648.0,,,,,2,From Free Kick,Millie Turner,31536.0,Left Center Back,114,Manchester United,1475,['cd2d6149-351f-4b1f-8d9d-0259a1f6e613'],48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:48.544,Pass,
,,,,,,,,,,,,,,,,2.618263,,,,,,,,,,,,,,2c2819ca-0b67-4e77-88c7-da6ebbd524f8,1602,,"[43.8, 55.1]",2275150,56,,,,,0.1233377,,Right Foot,,,,"[80.1, 59.6]",,High Pass,,36.57786,,Incomplete,,Kirsty Hanson,31532.0,,,,,2,From Free Kick,Abbie McManus,4648.0,Right Center Back,114,Manchester United,1475,"['42990c3e-8d79-4a65-a93f-949e2f7ceac3', 'fa5b8bb8-feea-4d70-b05b-d5c14587876c']",52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:52.477,Pass,
,,,,,,,,,,,,,,,,1.562571,,,,,,,,,,,,,,21e30d9d-4732-4c82-a462-e17a71402664,1607,,"[35.2, 23.4]",2275150,56,,,,,-2.4772217,,Left Foot,,,,"[26.9, 16.9]",,Ground Pass,,10.542295,,,,Laura Vetterlein,31556.0,,,,,2,Regular Play,Katharina Baunach,31557.0,Left Wing Back,115,West Ham United LFC,972,['bab24783-4f66-471c-a250-425292314cb0'],57,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:57.861,Pass,
,,,,,,,,,,,,,,,,1.775468,,,,,,,,,,,,,,1738c3df-e822-4207-80f2-241fe3d63f22,1610,,"[26.2, 17.7]",2275150,56,,,,,-0.757037,,Left Foot,,,,"[40.7, 4.0]",,Ground Pass,,19.948433,,,,Adriana Kristina Leon,8297.0,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,115,West Ham United LFC,972,"['28ba902d-3a9b-42a1-a1a0-07f861be3a44', 'bba7bc85-bfbd-4094-980e-42c2cc54ae5a']",59,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:59.423,Pass,True
,,,,,,,,,,,,,,,,1.030237,,,,,,,,,,,,,,6f7f4279-d226-4fef-9ea1-e682cec6fbb2,1613,,"[36.1, 4.7]",2275150,57,,,,,2.9526954,,Right Foot,,,,"[22.5, 7.3]",,Ground Pass,,13.846299,,,,Laura Vetterlein,31556.0,,,,,2,Regular Play,Adriana Kristina Leon,8297.0,Right Center Midfield,115,West Ham United LFC,972,['b2bb876a-35fe-460e-a23e-2789fef5fec5'],2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:02.231,Pass,
,,,,,,,,,,,,,,,,1.22369,,,,,,,,,,,,,,2bcdf368-b921-4b62-8670-5666b718d869,1615,,"[23.8, 5.9]",2275150,57,,,,,0.34948453,,Left Foot,,,,"[46.3, 14.1]",,High Pass,,23.94765,,Incomplete,,Kenza Dali,15421.0,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,115,West Ham United LFC,972,"['4293a558-3d5d-4ea0-ae17-e46d92e4cdba', '9a3e2b6a-7622-446f-8a8b-9ec663cc40ff']",3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:03.261,Pass,
,,,,,,,,,,,,,,,,2.512182,,,,,,,,,,,,,,9a3e2b6a-7622-446f-8a8b-9ec663cc40ff,1617,,"[73.8, 66.0]",2275150,57,,,,,0.48875648,,Right Foot,,,,"[91.1, 75.2]",,Low Pass,,19.594131,,Pass Offside,,Jackie Groenen,10654.0,,,,Recovery,2,Regular Play,Hayley Ladd,19501.0,Right Center Midfield,115,West Ham United LFC,972,"['2bcdf368-b921-4b62-8670-5666b718d869', 'b9497b9b-e5b5-4b7a-be23-e9aa7584b128']",4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:04.485,Pass,
,,,,,,,,,,,,,,,,1.552734,,,,,,,,,,,,,,41d58add-fa96-4029-b0cf-04e2eeb08813,1620,,"[16.0, 10.4]",2275150,57,,True,,,-0.7163258,,Right Foot,,,,"[24.5, 3.0]",,Ground Pass,,11.269872,,,,Katharina Baunach,31557.0,,,,Free Kick,2,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,116,West Ham United LFC,972,['01a2f356-d429-4694-b2af-1ab0d38c9370'],42,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:42.709,Pass,
,,,,,,,,,,,,,,,,1.199827,,,,,,,,,,,,,,e77597a1-0518-4491-871a-de3c29f2a14b,1622,,"[20.5, 5.4]",2275150,57,,,,,2.8292463,,Left Foot,,,,"[10.9, 8.5]",,Ground Pass,,10.088112,,,,Laura Vetterlein,31556.0,,,,,2,From Free Kick,Katharina Baunach,31557.0,Left Wing Back,116,West Ham United LFC,972,['101d3d92-d88d-4e27-916b-6ecb3072a98b'],45,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:45.050,Pass,
,,,,,,,,,,,,,,,,2.482764,,,,,,,,,,,,,,55702170-53aa-4acf-bae9-804078ce413c,1628,,"[32.6, 9.1]",2275150,58,,True,,,1.6667678,,Right Foot,,,,"[27.7, 60.0]",,Ground Pass,,51.13531,,,,Gilly Louise Scarlett Flaherty,18151.0,,True,,Free Kick,2,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,117,West Ham United LFC,972,['377edd4f-6cfc-407c-9a8f-4d016c07aab4'],9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:09.544,Pass,
,,,,,,,,,,,,,,,,0.860571,,,,,,,,,,,,,,6216409e-ca48-4c62-afd9-539ffdf01128,1630,,"[28.8, 71.6]",2275150,58,,,,,-0.72181356,,Right Foot,,,,"[43.0, 59.1]",,Ground Pass,,18.91798,,,,Kate Longhurst,18147.0,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,117,West Ham United LFC,972,['2d691b43-a9dc-4b5d-9ad9-ea1caf2c7f58'],13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:13.421,Pass,
,,,,,,,,,,,,,,,,1.452315,,,,,,,,,,,,,,b7b8b2fc-3117-4685-89c4-803ddf5fcfcb,1632,,"[43.0, 59.1]",2275150,58,,,,,1.1007522,,Right Foot,,,,"[52.5, 77.8]",,Low Pass,,20.974747,,,,Cecilie Redisch Kvamme,31553.0,,,,,2,From Free Kick,Kate Longhurst,18147.0,Center Defensive Midfield,117,West Ham United LFC,972,['43092996-4dde-4adf-b9fc-2046786b0612'],14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:14.282,Pass,
,,,,,,,,,,,,,,,,1.50294,,,,,,,,,,,,,,87a25158-1835-43ca-bae1-9680f4bc8b94,1635,,"[52.9, 77.8]",2275150,58,,,,,-0.22273764,,Right Foot,,,,"[76.3, 72.5]",,High Pass,,23.992706,,Incomplete,,Leanne Kiernan,18146.0,,,,,2,From Free Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,117,West Ham United LFC,972,"['3291cd42-79bc-4c24-b01b-6dbeba92ff7c', 'fb75e7eb-6ccf-4513-9f71-07b27fee3658']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:16.185,Pass,
,,,,,,,,,,,,,,,,1.523444,,,,,,,,,,,,,,fb75e7eb-6ccf-4513-9f71-07b27fee3658,1637,,"[43.8, 7.6]",2275150,58,,,,,0.0809041,,Left Foot,,,,"[54.9, 8.5]",,Low Pass,,11.136427,,Incomplete,,,,,,,Recovery,2,From Free Kick,Millie Turner,31536.0,Left Center Back,117,West Ham United LFC,972,"['1c8cbf4a-aaf4-4f24-a85f-e07e94abd340', '87a25158-1835-43ca-bae1-9680f4bc8b94']",17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:17.688,Pass,
,,,,,,,,,,,,,,,,1.021256,,,,,,,,,,,,,,081fb337-6e45-4484-9848-85a3fcff790b,1641,,"[48.5, 13.5]",2275150,58,,,,,-0.66655785,,Left Foot,,,,"[56.0, 7.6]",,Ground Pass,,9.542537,,,,Leah Galton,31539.0,,,,,2,From Free Kick,Katie Zelem,31540.0,Left Center Midfield,117,West Ham United LFC,972,['35d52c64-81f0-4575-a360-e0fa6ddcb1bd'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:21.612,Pass,
,,,,,,,,,,,,,,,,1.992142,,,,,,,,,,,,,,20164ba2-ac61-4222-bcc5-f359025c885c,1644,,"[54.9, 8.1]",2275150,58,,,,,-0.48720345,,Left Foot,,,,"[70.0, 0.1]",,High Pass,,17.0883,,Out,,Lauren James,31531.0,,,,,2,From Free Kick,Leah Galton,31539.0,Left Wing,117,West Ham United LFC,972,['11692eb5-4bbe-4208-b3f0-5b32c50999c4'],23,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:23.119,Pass,
,,,,,,,,,,,,,,,,1.201494,,,,,,,,,,,,,,42b229c2-2413-4ff5-ac72-64d7f80bd710,1646,,"[65.3, 80.0]",2275150,58,,,,,-0.45163617,,,,,,"[78.7, 73.5]",,High Pass,,14.893287,,,,Martha Thomas,31558.0,,,,Throw-in,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,118,West Ham United LFC,972,['375b97e4-5d6d-4d3f-b82b-e0edda207de1'],55,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:55.704,Pass,
,,,,,,,,,,,,,,,,2.851329,,,,,,,,,,,,,,88398191-d648-41c2-bf8f-ade4290a5824,1649,,"[78.7, 73.5]",2275150,58,,,,True,-0.036274403,,,,,,"[103.5, 72.6]",,High Pass,,24.816326,,,,Leanne Kiernan,18146.0,,,,,2,From Throw In,Martha Thomas,31558.0,Right Center Forward,118,West Ham United LFC,972,"['17036042-0908-4b04-a7fc-b673d0fde7e3', 'd3da6788-de65-4508-9dd3-4084d858197a']",56,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:56.906,Pass,True
,,,,,,,,,,,,,,,,1.511562,,,,,,,,,,,,,,15e3d393-a9ce-4cd6-9cae-4d6b4530d0ed,1656,,"[6.0, 36.0]",2275150,59,,,,,1.3406614,,Left Foot,,,,"[10.1, 53.5]",,Ground Pass,,17.97387,,,,Abbie McManus,4648.0,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,119,Manchester United,1475,['3493c25a-c479-4524-9d8a-44eb620e7ffd'],15,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:15.292,Pass,
,,,,,,,,,,,,,,,,2.067391,,,,,,,,,,,,,,332700e7-0e22-400c-af00-5f284901c632,1659,,"[10.2, 57.2]",2275150,59,,,,,0.61046064,,Right Foot,,,,"[35.5, 74.9]",,Ground Pass,,30.876852,,,,Amy Turner,31533.0,,,,,2,From Goal Kick,Abbie McManus,4648.0,Right Center Back,119,Manchester United,1475,['f141b3ac-f825-4788-9b7c-ca3b044a27d1'],18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:18.191,Pass,
,,,,,,,,,,,,,,,,1.876509,,,,,,,,,,,,,,d2ae93cc-8b49-4b3c-9394-ad3d2f9918d0,1663,,"[77.8, 5.9]",2275150,59,,,,,2.8788993,,Right Foot,,,,"[65.9, 9.1]",,Ground Pass,,12.322743,,,,Katharina Baunach,31557.0,,,,Recovery,2,Regular Play,Adriana Kristina Leon,8297.0,Right Center Midfield,120,West Ham United LFC,972,['96c2e362-93d3-4578-b804-a5ba6f1febf0'],21,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:21.102,Pass,
,,,,,,,,,,,,,,,,2.610459,,,,,,,,,,,,,,337aa53e-fd27-414c-bd80-3399b824cb21,1666,,"[65.2, 9.1]",2275150,59,,,,,0.9063402,,Left Foot,,,,"[85.8, 35.4]",,Ground Pass,,33.407333,,,,Martha Thomas,31558.0,,,,,2,Regular Play,Katharina Baunach,31557.0,Left Wing Back,120,West Ham United LFC,972,['430570cd-3a62-4734-8892-081c4c8a4e6c'],23,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:23.024,Pass,
,,,,,,,,,,,,,,,,1.576155,,,,,,,,,,,,,,fdd453f5-c12c-4907-9cc7-a30d670865a6,1670,,"[95.1, 45.6]",2275150,59,,,,,0.92955256,,Right Foot,,,,"[105.7, 59.8]",,Ground Pass,,17.720045,,,,Leanne Kiernan,18146.0,,,,,2,Regular Play,Martha Thomas,31558.0,Right Center Forward,120,West Ham United LFC,972,"['5b5df073-b336-4837-bd42-8deedace47f8', 'beb2881d-2d62-4b32-ba3b-6988d306aad5']",29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:29.850,Pass,True
,,,,,,,,,,,,,,,,0.973992,,,,,,,,,,,,,,da3a87e6-0ce6-4719-bc25-488d947a9fbb,1673,,"[105.7, 59.8]",2275150,59,,,,,1.284051,,No Touch,,,,"[108.0, 67.6]",,Ground Pass,,8.132035,True,,,Cecilie Redisch Kvamme,31553.0,,,,,2,Regular Play,Leanne Kiernan,18146.0,Left Center Forward,120,West Ham United LFC,972,['69f651ea-71e4-4a14-9cd6-25300b7a72fa'],31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:31.466,Pass,
,,,,,,,,,,,,,,,,1.56353,,,,,,,,,,,,,,8d00fb93-2f69-480d-a23d-bc2139d9276d,1675,,"[108.5, 68.7]",2275150,59,,,,,-1.4049858,d6793702-4a7e-4c6a-97b2-23fb14480f81,Right Foot,True,,,"[112.6, 44.2]",,High Pass,,24.840693,,,,Martha Thomas,31558.0,True,,,,2,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,120,West Ham United LFC,972,['5398af2b-731e-40b8-9c03-56285f7b28f5'],32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:32.440,Pass,
,,,,,,,,,,,,,,,,3.036894,,,,,,,,,,,,,,ca6bf9bc-79fb-4d52-8d51-d8f5611e8721,1682,,"[7.3, 45.2]",2275150,59,,,,,1.0644116,,Right Foot,,,,"[20.5, 69.0]",,Ground Pass,,27.215437,,,,Kirsty Hanson,31532.0,,,,,2,Regular Play,Amy Turner,31533.0,Right Back,121,Manchester United,1475,['0f3cc556-d07b-4f15-b4dd-dd66facbb8ff'],37,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:37.340,Pass,
,,,,,,,,,,,,,,,,3.05479,,,,,,,,,,,,,,c04bfa68-7e00-413a-9cbf-96dfe280ccfb,1685,,"[23.2, 73.3]",2275150,59,,,,,-0.10928076,,Right Foot,,,,"[55.1, 69.8]",,Low Pass,,32.09143,,,,Lauren James,31531.0,,,,,2,Regular Play,Kirsty Hanson,31532.0,Right Wing,121,Manchester United,1475,"['5306fad1-eb8f-4bde-b0bb-bf86e85be20c', '59db400d-e0c1-4ad6-9e4c-757a0857c4b5']",40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:40.377,Pass,True
,,,,,,,,,,,,,,,,2.928983,,,,,,,,,,,,,,f0d4e74d-3be2-412b-96a2-1d678a422741,1695,,"[36.2, 2.3]",2275150,60,,True,,,3.1106746,,Right Foot,,,,"[26.5, 2.6]",,Ground Pass,,9.7046385,,,,Laura Vetterlein,31556.0,,,,Free Kick,2,From Free Kick,Katharina Baunach,31557.0,Left Wing Back,123,West Ham United LFC,972,['af9381c6-797f-45c4-825d-523782128b3a'],19,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:19.391,Pass,
