50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.093602,,,,,,,,,,,,,,2ae01e14-2822-4373-b294-6e52160fe6ec,956,,"[44.2, 19.8]",3775585,30,,,,2.045971,,Right Foot,,,"[37.1, 33.6]",,Ground Pass,,15.519342,,Kiera Skeels,36799.0,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Defensive Midfield,69,Bristol City WFC,973,"['0d4455b5-3746-4264-8fc4-ad64849d3853', '3d7b72fb-bc40-4fc8-9677-b67dbc6dc7c8']",4,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:04.454,Pass,True
,,,,,,,,,,,,,,,,1.498763,,,,,,,,,,,,,,72b3fc60-d5fd-45bf-be50-42bdfdf6632d,960,,"[41.6, 24.6]",3775585,30,,,,-0.6221579,,Right Foot,,,"[61.4, 10.4]",,Ground Pass,,24.36555,Incomplete,Ebony Salmon,31527.0,,,,,,1,Regular Play,Kiera Skeels,36799.0,Left Defensive Midfield,69,Bristol City WFC,973,"['53cae6b6-3a30-4908-b945-16aa3b7910cf', '6223b4f0-ead6-461d-a991-6d552d0686a8', '9d23be7c-bdc5-4dcd-b9bf-aff47f2e8442']",6,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:06.585,Pass,True
,,,,,,,,,,,,,,,,2.502616,,,,,,,,,,,,,,1b1f34cf-f1bf-42f3-b463-1e7b333790e0,964,,"[76.8, 65.3]",3775585,30,,,True,-1.517982,,,,,"[78.0, 42.6]",,High Pass,,22.731695,,Inessa Kaagman,15579.0,,,,,Recovery,1,Regular Play,Kayleigh Green,16400.0,Right Wing,70,Brighton & Hove Albion WFC,965,"['1e90a456-763b-4a0d-b4ab-c0c9176ff8a9', 'b681916e-5a7a-4a94-b2b8-e75c3dc064ae']",10,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:10.606,Pass,True
,,,,,,,,,,,,,,,,1.793054,,,,,,,,,,,,,,f7f3e773-901f-41b9-84a8-0c6c32e59377,968,,"[74.9, 49.5]",3775585,30,,,,1.2075049,,Right Foot,,,"[84.1, 73.7]",,Ground Pass,,25.889767,,Aileen Whelan,16374.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Right Defensive Midfield,70,Brighton & Hove Albion WFC,965,['8f331f95-3e4f-4386-9b1d-f926798d1b57'],14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:14.362,Pass,
,,,,,,,,,,,,,,,,2.42479,,,,,,,,,,,,,,df42e8ba-1786-4dda-8a4a-9e7ccf6e65ee,971,,"[91.8, 73.5]",3775585,30,,,,-0.40388978,,Right Foot,,,"[115.9, 63.2]",,Ground Pass,,26.208776,,Kayleigh Green,16400.0,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,70,Brighton & Hove Albion WFC,965,['aefdcfd7-2031-47bf-aeec-236d5a0b80df'],18,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:18.628,Pass,
,,,,,,,,,,,,,,,,1.000591,,,,,,,,,,,,,,be72748f-ad83-43a7-8278-5b9b7bc0b388,975,,"[117.0, 66.0]",3775585,30,,,,-1.3582295,,Right Foot,,,"[120.0, 52.1]",,Ground Pass,,14.220057,Out,Emily Simpkins,23289.0,,,,,,1,Regular Play,Kayleigh Green,16400.0,Right Wing,70,Brighton & Hove Albion WFC,965,['2fe589b5-023b-4d83-9237-6468db7ec9f2'],21,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:21.093,Pass,
,,,,,,,,,,,,,,,,6.74369,,,,,,,,,,,,,,8db414df-393e-4dc4-9f2f-81ad7405f038,977,,"[7.0, 44.1]",3775585,30,,,,0.4548903,,Right Foot,,,"[80.4, 80.0]",,High Pass,,81.70906,Out,,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,71,Bristol City WFC,973,,44,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:44.329,Pass,
,,,,,,,,,,,,,,,,2.030563,,,,,,,,,,,,,,920dfb00-e95b-4045-ac17-9b6af0e5d9fd,978,,"[27.2, 0.1]",3775585,31,,,,0.06559917,,,,,"[40.9, 1.0]",,High Pass,,13.72953,Incomplete,Aileen Whelan,16374.0,,,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,72,Brighton & Hove Albion WFC,965,"['6f6087e6-7669-4b65-b7f7-26dca7824b42', 'ee46cfea-2259-4f00-be41-23864f4a2496']",10,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:10.386,Pass,
,,,,,,,,,,,,,,,,0.877792,,,,,,,,,,,,,,364f348f-e804-4646-9a81-7cb56be5cf38,985,,"[30.0, 2.7]",3775585,31,,,,3.1415927,,Right Foot,,,"[26.8, 2.7]",,Ground Pass,,3.2,,Felicity Gibbons,16392.0,,,,,Recovery,1,From Throw In,Geum-Min Lee,25453.0,Center Attacking Midfield,72,Brighton & Hove Albion WFC,965,['017b89c2-a91c-4b56-992a-6bb924949b08'],15,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:15.136,Pass,
,,,,,,,,,,,,,,,,0.879337,,,,,,,,,,,,,,d1f9e4ae-5d89-45c5-9832-9c47ae0917ec,987,,"[26.8, 2.7]",3775585,31,,,,-0.013697773,,Left Foot,,,"[41.4, 2.5]",,Ground Pass,,14.60137,,Aileen Whelan,16374.0,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,72,Brighton & Hove Albion WFC,965,['4da6f11a-276e-4189-bc20-7241ab01b152'],16,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:16.014,Pass,
,,,,,,,,,,,,,,,,2.185472,,,,,,,,,,,,,,1ae4b8bd-597e-4a51-8365-037a2d1fe085,994,,"[45.9, 6.9]",3775585,31,,,,1.7984203,,Right Foot,,,"[37.7, 42.3]",,Ground Pass,,36.337307,,Maya Le Tissier,22337.0,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,72,Brighton & Hove Albion WFC,965,['d7e0bb5e-5e04-43f3-9cb2-0c304824feae'],22,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:22.462,Pass,
,,,,,,,,,,,,,,,,1.342397,,,,,,,,,,,,,,75559567-e928-4826-a30a-648cd32c5155,997,,"[42.4, 58.3]",3775585,31,,,,-0.12161902,,Right Foot,,,"[69.4, 55.0]",,Ground Pass,,27.200918,,Kayleigh Green,16400.0,,,,,,1,From Throw In,Maya Le Tissier,22337.0,Right Center Back,72,Brighton & Hove Albion WFC,965,['3db8168f-efbd-490b-abbc-b70b44e65985'],27,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:27.814,Pass,
,,,,,,,,,,,,,,,,0.990726,,,,,,,,,,,,,,f0833d04-c194-4c62-a6dc-ebbb53c0390e,1001,,"[68.1, 54.3]",3775585,31,,,,-1.6860725,,Left Foot,,,"[65.9, 35.3]",,Low Pass,,19.126944,,Aileen Whelan,16374.0,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Wing,72,Brighton & Hove Albion WFC,965,"['26c0c7fb-15cd-454e-a41f-632cae3cdaf7', '7b6a1be1-5151-40e3-9d6b-f40269e86c36']",30,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:30.252,Pass,True
,,,,,,,,,,,,,,,,0.871138,,,,,,,,,,,,,,4694765d-0709-4955-a4d9-c0807c82ade6,1004,,"[66.1, 35.3]",3775585,31,,,,-2.815234,,Left Foot,,,"[59.6, 33.1]",,Ground Pass,,6.8622155,,Emily Simpkins,23289.0,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,72,Brighton & Hove Albion WFC,965,['bf044e28-95f6-4b50-a7ba-5f2d95b1f67e'],32,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:32.130,Pass,
,,,,,,,,,,,,,,,,1.68486,,,,,,,,,,,,,,edbdd5ff-584c-47fa-b86f-b8c7635198a6,1007,,"[59.9, 33.3]",3775585,31,,,,-1.371459,,Right Foot,,,"[63.9, 13.5]",,Ground Pass,,20.2,,Felicity Gibbons,16392.0,,,,,,1,From Throw In,Emily Simpkins,23289.0,Left Defensive Midfield,72,Brighton & Hove Albion WFC,965,['8f1f72d8-b21d-46db-9058-9228797d0803'],33,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:33.041,Pass,
,,,,,,,,,,,,,,,,1.594067,,,,,,,,,,,,,,224278b1-8fbc-4bb6-b57c-cb7dbdf29531,1010,,"[72.1, 13.9]",3775585,31,,,,0.7373423,,Left Foot,,,"[103.7, 42.6]",,High Pass,,42.68782,,Kayleigh Green,16400.0,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,72,Brighton & Hove Albion WFC,965,['7d7dc4eb-c34e-46ca-aa0d-9777b1288397'],36,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:36.997,Pass,
,,,,,,,,,,,,,,,,1.792547,,,,,,,,,,,,,,46d63ec0-48eb-4139-be44-6348389b15d7,1013,,"[103.7, 42.4]",3775585,31,,,True,1.1284221,,,,,"[110.9, 57.6]",,Low Pass,,16.819036,,Emma Wilhelmina Koivisto,32403.0,,,Through Ball,True,,1,From Throw In,Kayleigh Green,16400.0,Right Wing,72,Brighton & Hove Albion WFC,965,"['2f8b4ac3-4156-4517-9e96-c87a6933033e', 'b2147caf-e730-458d-bb47-ad17c399eaf4']",38,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:38.631,Pass,True
,,,,,,,,,,,,,,,,0.631643,,,,,,,,,,,,,,9bdfc674-80b6-494b-84a4-61ff3232959e,1017,,"[117.5, 56.8]",3775585,31,,,,-1.6958883,,Right Foot,True,,"[115.4, 40.1]",,Ground Pass,,16.831518,Incomplete,Ellie Brazil,16393.0,,,,,,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Right Back,72,Brighton & Hove Albion WFC,965,"['2a67ad52-ea26-44bf-9dc1-a96197e8a173', '53885e5a-ab90-4886-b00a-fe68c518990d', 'ec73b308-0347-4fed-bf09-ad148f2f19a1']",41,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:41.899,Pass,True
,,,,,,,,,,,,,,,,2.179985,,,,,,,,,,,,,,38aa76a4-c6c0-4773-9d49-88212d51ffd6,1034,,"[80.6, 4.4]",3775585,32,,,,0.93258184,,Left Foot,,,"[109.9, 43.9]",,High Pass,,49.180687,Incomplete,Victoria Williams,16395.0,,,,,Free Kick,1,From Free Kick,Inessa Kaagman,15579.0,Right Defensive Midfield,73,Brighton & Hove Albion WFC,965,"['771bad63-2e43-40dd-ac03-52160dbf75f3', 'c5ee3ca1-656e-439d-8612-24a237351dea']",43,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:43.379,Pass,
,,,,,,,,,,,,,,,,0.830515,,,,,,,,,,,,,,f28524fa-a275-45b4-9fbe-9585feec4530,1043,,"[80.6, 80.0]",3775585,34,,,,-0.5498532,,,,,"[86.8, 76.2]",,Low Pass,,7.2718635,,Geum-Min Lee,25453.0,,,,,Throw-in,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Right Back,74,Brighton & Hove Albion WFC,965,['7184b508-0ae3-4b75-91f0-fdb1f992f235'],34,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:34.728,Pass,
,,,,,,,,,,,,,,,,0.594874,,,,,,,,,,,,,,7e70d7ad-a0bd-4311-a3af-b3f396975439,1047,,"[90.0, 75.9]",3775585,34,,,,-3.0118902,,Right Foot,,,"[80.8, 74.7]",,Low Pass,,9.277931,,Emma Wilhelmina Koivisto,32403.0,,,,,,1,From Throw In,Geum-Min Lee,25453.0,Center Attacking Midfield,74,Brighton & Hove Albion WFC,965,['eeb98467-9628-4989-90e6-160c2001387f'],35,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:35.639,Pass,
,,,,,,,,,,,,,,,,0.624486,,,,,,,,,,,,,,816831fc-a51e-4eb7-a12e-65d9f07f002f,1051,,"[81.3, 74.2]",3775585,34,,,,-1.1751068,,Right Foot,,,"[84.6, 66.3]",,Ground Pass,,8.561542,Incomplete,Inessa Kaagman,15579.0,,,,,,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Right Back,74,Brighton & Hove Albion WFC,965,"['6560c0de-9bf7-4773-afef-a7451f976dbe', 'fa8d994e-3b58-4e65-a678-70fa970288d7']",37,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:37.327,Pass,
,,,,,,,,,,,,,,,,0.321627,,,,,,,,,,,,,,fa8d994e-3b58-4e65-a678-70fa970288d7,1053,,"[35.5, 13.8]",3775585,34,,,,-1.6614562,,Left Foot,,,"[35.0, 8.3]",,Ground Pass,,5.5226803,Incomplete,Ebony Salmon,31527.0,,,,,Recovery,1,From Throw In,Carla Humphrey,16384.0,Right Defensive Midfield,74,Brighton & Hove Albion WFC,965,"['51215ec5-b32f-43e4-93f2-8270b8e4d84b', '5cda814d-600c-4510-a319-5c8f7111b4c3', '816831fc-a51e-4eb7-a12e-65d9f07f002f']",37,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:37.951,Pass,
,,,,,,,,,,,,,,,,0.725868,,,,,,,,,,,,,,c95e6de7-4724-49f7-8c92-68e9a0389dce,1059,,"[92.8, 65.8]",3775585,34,,,,-1.7517228,,Right Foot,,,"[91.3, 57.6]",,Ground Pass,,8.336066,,Emma Wilhelmina Koivisto,32403.0,,,,,,1,From Throw In,Geum-Min Lee,25453.0,Center Attacking Midfield,74,Brighton & Hove Albion WFC,965,"['1e40ba80-2723-4402-9757-720c06d3ea62', 'cb3adc15-da66-47b4-a212-a4a9787e8fc8']",40,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:40.973,Pass,True
,,,,,,,,,,,,,,,,1.729141,,,,,,,,,,,,,,bb83b1b0-f298-4fa0-b605-07e40cd6ba0d,1063,,"[30.0, 13.4]",3775585,34,,,,-0.67474097,,Right Foot,,,"[41.5, 4.2]",,Ground Pass,,14.727186,,Ebony Salmon,31527.0,,,,,Recovery,1,From Throw In,Carla Humphrey,16384.0,Right Defensive Midfield,74,Brighton & Hove Albion WFC,965,['c0d74340-402b-4298-8273-7d6734b507cb'],43,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:43.478,Pass,
,,,,,,,,,,,,,,,,2.358532,,,,,,,,,,,,,,db1248eb-587d-48d0-8216-363fc5e7ab04,1066,,"[43.7, 6.1]",3775585,34,,,,0.5536813,,Right Foot,,,"[54.7, 12.9]",,Low Pass,,12.932131,Incomplete,Charlie Wellings,15563.0,,,,,,1,From Throw In,Ebony Salmon,31527.0,Left Wing,74,Brighton & Hove Albion WFC,965,"['0d5eae5a-411e-464c-a11a-630caeefeda1', '45184c5f-064f-4402-8eac-fa79496fed10']",46,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:46.147,Pass,
,,,,,,,,,,,,,,,,1.660181,,,,,,,,,,,,,,995d05e2-1b01-47e7-abc7-f8984b89394c,1079,,"[81.9, 34.5]",3775585,34,,,,0.6459581,,Right Foot,,,"[94.9, 44.3]",,Ground Pass,,16.280048,Incomplete,Charlie Wellings,15563.0,,,,,,1,Regular Play,Molly Pike,31564.0,Center Attacking Midfield,75,Bristol City WFC,973,"['71a91e47-0123-4f15-ae4c-354ba904befa', '81d799e2-24bd-4a8b-aaed-a18d1f67fd0d']",53,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:53.750,Pass,
,,,,,,,,,,,,,,,,3.037479,,,,,,,,,,,,,,4ade1688-6de4-458e-8766-b2031a10d982,1090,,"[18.0, 47.3]",3775585,35,,,,0.36816767,,Drop Kick,,,"[51.7, 60.3]",,High Pass,,36.12049,Incomplete,Geum-Min Lee,25453.0,,,,,,1,Regular Play,Cecilie Fiskerstrand,24370.0,Goalkeeper,75,Bristol City WFC,973,"['9ae4656f-5095-4af2-b065-00dde289f536', 'e81540e4-705b-4ac9-93d7-3de2c13b5eea']",14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:14.732,Pass,
,,,,,,,,,,,,,,,,5.132658,,,,,,,,,,,,,,a640c466-4df7-491b-88c8-616717d92ae5,1097,,"[61.4, 37.8]",3775585,35,,,,-0.62367105,,Right Foot,,,"[113.8, 0.1]",,High Pass,,64.55269,Out,Ebony Salmon,31527.0,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,75,Bristol City WFC,973,['59f88e39-58d2-4dd1-beae-6037a401ca18'],21,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:21.592,Pass,
,,,,,,,,,,,,,,,,1.00206,,,,,,,,,,,,,,4eb94fc3-a0f6-4e2c-8db5-84ee341d683b,1100,,"[10.3, 80.0]",3775585,35,,,,-0.6316906,,,,,"[18.5, 74.0]",,Low Pass,,10.160708,,Inessa Kaagman,15579.0,,,,,Throw-in,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Right Back,76,Brighton & Hove Albion WFC,965,['e54976d7-7cf8-439b-af43-2caef0f8f0f2'],50,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:50.842,Pass,
,,,,,,,,,,,,,,,,1.039822,,,,,,,,,,,,,,ad33c478-6bb1-4577-892d-287ee4887291,1104,,"[18.7, 72.7]",3775585,35,,,,3.0867028,,Left Foot,,,"[9.6, 73.2]",,Low Pass,,9.113726,,Emma Wilhelmina Koivisto,32403.0,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Right Defensive Midfield,76,Brighton & Hove Albion WFC,965,"['c65ad43d-e615-4b7d-a873-c0ca282bd75f', 'ebbe1442-2dbd-4344-bdf7-64e84803e421']",51,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:51.884,Pass,True
,,,,,,,,,,,,,,,,0.612956,,,,,,,,,,,,,,587b1bc5-d66a-4aca-a767-2685973c88c2,1108,,"[8.8, 73.2]",3775585,35,,,,-1.9513026,,Right Foot,,,"[6.6, 67.7]",,Ground Pass,,5.9236813,,Maya Le Tissier,22337.0,,,,,,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Right Back,76,Brighton & Hove Albion WFC,965,['7686dec6-fe85-49e0-a94b-2f0dbcdebb92'],54,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:54.184,Pass,
,,,,,,,,,,,,,,,,3.288029,,,,,,,,,,,,,,f31c9f7c-ca7e-4c29-8200-29e0f87a17e9,1111,,"[3.3, 66.7]",3775585,35,,,,0.029518982,,Right Foot,,,"[54.1, 68.2]",,High Pass,,50.82214,Incomplete,Ellie Brazil,16393.0,,,,,,1,From Throw In,Maya Le Tissier,22337.0,Right Center Back,76,Brighton & Hove Albion WFC,965,"['8ece957a-e3e4-4efa-bccd-34e1613395ba', 'ed60baaf-0b8c-492d-a993-a886e6e17367']",54,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:54.837,Pass,
,,,,,,,,,,,,,,,,1.630166,,,,,,,,,,,,,,81b0ef2b-88a2-4380-8320-e6e7c20e4e32,1121,,"[92.9, 26.1]",3775585,36,,,,0.34812334,19f628a7-e4b0-4fa2-bb07-fa280d18e9f2,Left Foot,,,"[105.3, 30.6]",,High Pass,,13.191285,,Charlie Wellings,15563.0,True,,Through Ball,True,,1,Regular Play,Molly Pike,31564.0,Center Attacking Midfield,77,Bristol City WFC,973,['048cf1e4-73e2-40b7-871d-c7af693fce6f'],2,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:02.892,Pass,
,,,,,,,,,,,,,,,,2.377968,,,,,,,,,,,,,,b41fc699-e940-4d40-9096-0b25ca4a27ca,1126,,"[17.8, 49.6]",3775585,36,,,,-0.14444157,,Drop Kick,,,"[67.3, 42.4]",,High Pass,,50.020897,Incomplete,Aileen Whelan,16374.0,,,,,,1,From Keeper,Cecilie Fiskerstrand,24370.0,Goalkeeper,78,Brighton & Hove Albion WFC,965,"['09a2c2f9-a9d4-4c11-8331-7c13dba05adc', '698a5ac5-bd35-48c1-a882-ae7e3fd073ad']",19,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:19.723,Pass,
,,,,,,,,,,,,,,,,1.662449,,,,,,,,,,,,,,18a9765e-b38d-4980-8d5f-b1bd322bea82,1130,,"[46.4, 46.1]",3775585,36,,,,-0.5856441,,Head,,,"[56.2, 39.6]",,High Pass,,11.759677,Incomplete,Inessa Kaagman,15579.0,,,,,Recovery,1,From Keeper,Emily Simpkins,23289.0,Left Defensive Midfield,78,Brighton & Hove Albion WFC,965,"['35f9af6f-bc16-4cf9-a828-d184964ebc02', 'f898946b-52ec-4ca4-9128-c36751e806fc']",24,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:24.199,Pass,
,,,,,,,,,,,,,,,,0.548851,,,,,,,,,,,,,,f898946b-52ec-4ca4-9128-c36751e806fc,1133,,"[63.9, 40.5]",3775585,36,,,,-0.43046477,,Right Foot,,,"[73.7, 36.0]",,Low Pass,,10.783784,,Carla Humphrey,16384.0,,,,,Recovery,1,From Keeper,Molly Pike,31564.0,Center Attacking Midfield,79,Bristol City WFC,973,"['18a9765e-b38d-4980-8d5f-b1bd322bea82', 'a034a26d-6ecd-4765-849b-89e36a7d95d1']",25,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:25.861,Pass,
,,,,,,,,,,,,,,,,1.526607,,,,,,,,,,,,,,3627c60b-2993-42f0-bd6a-dcc5d1609815,1142,,"[50.2, 27.7]",3775585,36,,,,2.1012988,,Right Foot,,,"[39.7, 45.6]",,Ground Pass,,20.75235,,Maya Le Tissier,22337.0,,,,,,1,Regular Play,Emily Simpkins,23289.0,Left Defensive Midfield,80,Brighton & Hove Albion WFC,965,['c667bfa1-bbc6-4e3e-a85a-ff3cb9a27c9b'],34,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:34.861,Pass,
,,,,,,,,,,,,,,,,1.528314,,,,,,,,,,,,,,3a1de9e8-f60f-47fd-b2e8-51081673ce01,1145,,"[39.7, 45.6]",3775585,36,,,,1.4605441,,Right Foot,,,"[42.7, 72.7]",,Ground Pass,,27.265547,,Emma Wilhelmina Koivisto,32403.0,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Center Back,80,Brighton & Hove Albion WFC,965,['abf1251f-5e68-4ba9-a431-99de0fdde75a'],37,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:37.940,Pass,
,,,,,,,,,,,,,,,,1.270304,,,,,,,,,,,,,,94fef5b8-639c-4a11-9eca-1cab464a21a7,1148,,"[41.5, 67.7]",3775585,36,,,,-2.2075026,,Right Foot,,,"[31.0, 53.5]",,Ground Pass,,17.660408,,Maya Le Tissier,22337.0,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,80,Brighton & Hove Albion WFC,965,['58f84a12-7956-4c3e-84af-d9c5765a3356'],39,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:39.922,Pass,
,,,,,,,,,,,,,,,,1.376056,,,,,,,,,,,,,,223ad4cc-7ccf-42d9-939b-298475c1ef23,1152,,"[30.0, 57.1]",3775585,36,,,,1.0213385,,Right Foot,,,"[40.9, 74.9]",,Ground Pass,,20.87223,,Emma Wilhelmina Koivisto,32403.0,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Center Back,80,Brighton & Hove Albion WFC,965,"['3e92848c-3040-4f82-b18b-263ed00e8608', 'ef375fa0-9201-4cb4-8a34-5ba137f31f66']",43,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:43.218,Pass,True
,,,,,,,,,,,,,,,,0.976285,,,,,,,,,,,,,,b3b7eb24-7b41-47d4-ae59-95c330e0f5c0,1156,,"[39.4, 75.4]",3775585,36,,,,-1.5432804,,Right Foot,,,"[39.7, 64.5]",,Ground Pass,,10.904128,,Aileen Whelan,16374.0,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,80,Brighton & Hove Albion WFC,965,"['0322fa10-4222-4048-a835-2b5374b97338', '061aadf6-2968-4fed-8e4e-9ba82b66c30c']",45,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:45.430,Pass,True
,,,,,,,,,,,,,,,,0.76251,,,,,,,,,,,,,,c72985a2-cd04-46e1-b2f1-8fab4be4860f,1160,,"[38.2, 61.2]",3775585,36,,,,-1.8873656,,Right Foot,,,"[34.4, 49.6]",,Ground Pass,,12.206555,,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,80,Brighton & Hove Albion WFC,965,['07f9aaf6-8fcf-436d-833a-d0f32ec65180'],47,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:47.591,Pass,
,,,,,,,,,,,,,,,,1.276591,,,,,,,,,,,,,,72dbd16d-56e0-4aaa-9daa-b71591c5781e,1163,,"[34.4, 49.6]",3775585,36,,,,0.4096461,,Right Foot,,,"[57.2, 59.5]",,High Pass,,24.856588,Incomplete,Ellie Brazil,16393.0,,,Through Ball,True,,1,Regular Play,Inessa Kaagman,15579.0,Right Defensive Midfield,80,Brighton & Hove Albion WFC,965,"['b57be6df-aee9-4972-900b-943f8ac2a5f4', 'cb848915-1be1-4f6e-8d58-fd9ca73dbb07']",48,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:48.358,Pass,
,,,,,,,,,,,,,,,,1.650205,,,,,,,,,,,,,,94fc1797-3acb-40b7-89c8-6b8e0c8a1feb,1173,,"[111.4, 68.8]",3775585,37,,,,-1.9789454,,Left Foot,,,"[105.0, 54.0]",,Ground Pass,,16.124516,,Geum-Min Lee,25453.0,,,,,,1,Regular Play,Kayleigh Green,16400.0,Right Wing,80,Brighton & Hove Albion WFC,965,['b808431d-5669-47b9-abed-4998be62b489'],0,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:00.019,Pass,
