ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.190632,,,,,,,,,,,2dad5a3f-1bb8-41d0-b359-845476646432,751,,,"[82.6, 61.1]",3775540,20,,,,,0.26299474,,Right Foot,,,"[85.2, 61.8]",,Ground Pass,,2.6925824,,,Incomplete,Charlie Wellings,15563.0,,,,,,,1,From Throw In,Ebony Salmon,31527.0,Left Center Forward,52,Bristol City WFC,973,"['5f25a138-7c1b-42c9-b7e7-54f53d8ff667', 'bb35ec41-5749-4af0-971a-e62d66e93449']",47,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:47.653,Pass,
,,,,,,,,,,,,,,,0.191585,,,,,,,,,,,4ea5ceaa-1cfa-49b5-aae0-f78c83342dfd,756,,,"[102.7, 78.0]",3775540,20,,,,,-1.1451739,,Right Foot,,,"[106.1, 70.5]",,Low Pass,,8.234683,,,Incomplete,,,,,,,,,1,From Throw In,Kiera Skeels,36799.0,Right Back,52,Bristol City WFC,973,['036666ed-a938-4c69-a848-a238e56ac9e4'],52,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:52.341,Pass,
,,,,,,,,,,,,,,,0.753921,,,,,,,,,,,baf6b67c-3aec-4d15-ad3e-92bc90867a07,758,,,"[120.0, 80.0]",3775540,21,,,,,-2.6094604,,Left Foot,,,"[109.3, 73.7]",,Ground Pass,,12.4169235,,,,Ebony Salmon,31527.0,,,,,,Corner,1,From Corner,Jemma Elizabeth Purfield,24239.0,Left Back,53,Bristol City WFC,973,['e0b41657-f2ef-4bcc-b888-78132d7c454b'],22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:22.413,Pass,
,,,,,,,,,,,,,,,1.332479,,,,,,,,,,,024bcaeb-1be6-4098-90fb-015e2ddad828,765,,,"[14.8, 19.4]",3775540,21,,,,,0.15240374,,Right Foot,,,"[45.4, 24.1]",,High Pass,,30.958843,,,,Mana Iwabuchi,25610.0,,,,,,,1,From Corner,Freya Gregory,33010.0,Left Midfield,53,Bristol City WFC,973,['8bd42e76-fd3b-4603-a50f-0d84edae586c'],26,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:26.304,Pass,
,,,,,,,,,,,,,,,3.310666,,,,,,,,,,,f75dc4b6-94da-4321-a424-2092387221d8,767,,,"[45.4, 24.1]",3775540,21,,,,,0.12635034,,Head,,,"[82.4, 28.8]",,Low Pass,,37.297318,,,Incomplete,Shania Hayles,19499.0,,,,,,,1,From Corner,Mana Iwabuchi,25610.0,Right Midfield,53,Bristol City WFC,973,"['6613af19-2d6f-42e8-a51b-b8331452549e', 'b185415b-25ec-49d2-83d6-a6d72c85f877']",27,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:27.636,Pass,
,,,,,,,,,,,,,,,2.308458,,,,,,,,,,,6613af19-2d6f-42e8-a51b-b8331452549e,770,,,"[37.7, 51.3]",3775540,21,,,,,-2.9205928,,Left Foot,,,"[15.0, 46.2]",,Ground Pass,,23.265854,,,,Sophie Baggaley,16376.0,,,,,,Recovery,1,From Corner,Meaghan Sargeant,19502.0,Right Center Back,53,Bristol City WFC,973,"['0f878e2b-7eb5-4b3d-aacb-8843b70accc8', 'ea37c04f-17ec-4a9f-b11b-a23830556d67', 'f75dc4b6-94da-4321-a424-2092387221d8']",30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:30.947,Pass,True
,,,,,,,,,,,,,,,3.771905,,,,,,,,,,,c8e6d22f-311d-4105-b3ac-9d6a6b81072d,773,,,"[15.0, 46.2]",3775540,21,,,,,-0.8692249,,Right Foot,,,"[53.7, 0.4]",,High Pass,,59.96107,,,Out,,,,,True,,,,1,From Corner,Sophie Baggaley,16376.0,Goalkeeper,53,Bristol City WFC,973,,33,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:33.295,Pass,
,,,,,,,,,,,,,,,5.391229,,,,,,,,,,,27190f0c-a2d7-47ed-a23a-d6529ae66271,774,,,"[69.4, 80.0]",3775540,21,,,,,-0.2102834,,,,,"[120.0, 69.2]",,High Pass,,51.739735,,,Out,Stine Larsen,10102.0,,,,,,Throw-in,1,From Throw In,Asmita Ale,46541.0,Right Back,54,Aston Villa,2647,['80b57c3b-f5d8-4159-964e-8ecf76add866'],53,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:53.135,Pass,
,,,,,,,,,,,,,,,3.007327,,,,,,,,,,,3ac1866f-5f20-45a9-bb5f-fbeaed9095d9,778,,,"[7.0, 36.1]",3775540,22,,,,,0.31415576,,Right Foot,,,"[66.4, 55.4]",,High Pass,,62.456783,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,55,Bristol City WFC,973,['ffefffea-c8bf-4191-982a-6384a4c249a0'],18,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:18.481,Pass,
,,,,,,,,,,,,,,,2.018194,,,,,,,,,,,bbca8f42-050e-4b4d-b95b-641fd68e9ab8,780,,,"[32.6, 23.5]",3775540,22,,,,,-0.19961777,,Left Foot,,,"[49.9, 20.0]",,High Pass,,17.650496,,,,Freya Gregory,33010.0,,,,,,Recovery,1,Regular Play,Natalie Haigh,46535.0,Left Center Back,56,Aston Villa,2647,['59c4179c-9313-4766-b540-c2008e16fd92'],22,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:22.862,Pass,
,,,,,,,,,,,,,,,0.97946,,,,,,,,,,,331c66c4-cb0a-4fe7-9ae7-0c6d09dee5d1,784,,,"[66.6, 62.0]",3775540,22,,,,,0.018689413,,Head,,,"[77.3, 62.2]",,High Pass,,10.701869,,,Unknown,,,,,,,,Recovery,1,Regular Play,Kiera Skeels,36799.0,Right Back,56,Aston Villa,2647,,25,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:25.921,Pass,
,,,,,,,,,,,,,,,5.171529,,,,,,,,,,,4d1d12c9-e1fe-4f65-a22b-2f5bee158643,788,,,"[74.9, 65.0]",3775540,23,,,,,-0.87222385,,Left Foot,,,"[120.0, 11.3]",,High Pass,,70.12631,,,Out,,,,,True,,,Free Kick,1,From Free Kick,Jemma Elizabeth Purfield,24239.0,Left Back,57,Bristol City WFC,973,,7,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:07.877,Pass,
,,,,,,,,,,,,,,,1.567761,,,,,,,,,,,3984625b-8ed6-4ed5-9162-d6730e85caa7,789,,,"[6.0, 44.0]",3775540,23,,,,,1.4611461,,Left Foot,,,"[8.4, 65.8]",,Ground Pass,,21.931713,,,,Elisha N''Dow,46534.0,,,,,,Goal Kick,1,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,58,Aston Villa,2647,['ac711f90-6007-4a15-986a-ecf87b780130'],24,,,,,,,,,,,,,,,,,Aston Villa,2647,00:23:24.732,Pass,
,,,,,,,,,,,,,,,1.360127,,,,,,,,,,,8e59ad77-0f94-4b8d-8be4-0f2e95811e22,792,,,"[8.8, 67.3]",3775540,23,,,,,0.29059917,,Right Foot,,,"[30.2, 73.7]",,Ground Pass,,22.336517,,,,Asmita Ale,46541.0,,,,,,,1,From Goal Kick,Elisha N''Dow,46534.0,Right Center Back,58,Aston Villa,2647,['df4f763e-6ad3-462b-8b1c-a13cab45cfcd'],28,,,,,,,,,,,,,,,,,Aston Villa,2647,00:23:28.296,Pass,
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,da196483-bd47-4dc7-818d-f5abd5706f92,795,,,"[29.4, 70.3]",3775540,23,,,,,-1.6766492,,Right Foot,,,"[27.7, 54.3]",,Ground Pass,,16.09006,,,,Olivia McLoughlin,77717.0,,,,,,,1,From Goal Kick,Asmita Ale,46541.0,Right Back,58,Aston Villa,2647,['df156346-d2c4-4d23-8471-7d3141bc1e8e'],30,,,,,,,,,,,,,,,,,Aston Villa,2647,00:23:30.429,Pass,
,,,,,,,,,,,,,,,1.31453,,,,,,,,,,,fd478911-07c6-49de-9d30-75ca670fea37,798,,,"[32.4, 60.0]",3775540,23,,,,,-0.76643026,,Right Foot,,,"[51.2, 41.9]",,Ground Pass,,26.096935,,,,Chloe Arthur,10193.0,,,,,,,1,From Goal Kick,Olivia McLoughlin,77717.0,Right Defensive Midfield,58,Aston Villa,2647,['d18070ed-f345-439a-b897-dc8d6a226cdc'],35,,,,,,,,,,,,,,,,,Aston Villa,2647,00:23:35.204,Pass,
,,,,,,,,,,,,,,,2.48373,,,,,,,,,,,b8646024-7913-45dc-a62d-dc4ff0432bac,804,,,"[53.3, 39.7]",3775540,24,,,,,-0.10659828,,Right Foot,,,"[104.7, 34.2]",,High Pass,,51.693424,,,Incomplete,Stine Larsen,10102.0,,,,,,Free Kick,1,From Free Kick,Elisha N''Dow,46534.0,Right Center Back,59,Aston Villa,2647,"['58ad1e83-01e2-4679-b076-4869bde076df', '6f52f106-8dcd-41b6-8902-6f9322d67697']",1,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:01.890,Pass,
,,,,,,,,,,,,,,,1.394303,,,,,,,,,,,1b0797a4-9591-48d1-81c4-6a567177bcd2,811,,,"[107.4, 68.6]",3775540,24,,,,,3.0449557,,Right Foot,,,"[87.8, 70.5]",,Low Pass,,19.691877,,,,Olivia McLoughlin,77717.0,,,,,,,1,From Free Kick,Asmita Ale,46541.0,Right Back,59,Aston Villa,2647,"['6e1d0ea5-6dd9-469e-9b4d-ddbf5321d52b', 'ef102310-65e9-457b-a1c9-28a6cdbbba0c']",12,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:12.473,Pass,True
,,,,,,,,,,,,,,,2.100023,,,,,,,,,,,8373b817-dd28-4e6c-9a13-283d94088605,814,,,"[88.6, 69.7]",3775540,24,,,,,-1.0200849,04f8d83c-5d90-418f-aa84-c2f9e9c8b422,Right Foot,True,,"[110.4, 34.2]",,High Pass,,41.659214,,,,Stine Larsen,10102.0,True,,,,,,1,From Free Kick,Olivia McLoughlin,77717.0,Right Defensive Midfield,59,Aston Villa,2647,['fb110b8d-2a4f-4788-8874-57353586fce8'],15,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:15.501,Pass,
,,,,,,,,,,,,,,,2.444665,,,,,,,,,,,10b55276-5d31-4641-979c-0513b489f98b,819,,,"[7.0, 44.1]",3775540,24,,,,,0.32996956,,Right Foot,,,"[61.6, 62.8]",,High Pass,,57.713516,,,Incomplete,Yana Daniëls,10093.0,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,60,Bristol City WFC,973,"['025dcf58-5db8-4577-bea2-ac41431abec8', 'd2dafb4d-8345-487d-9692-f10a0a6ba384']",49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:49.338,Pass,
,,,,,,,,,,,,,,,2.119502,,,,,,,,,,,6bb6ef3a-9ead-4f2f-bd5b-ec3dcffab8ba,830,,,"[43.3, 19.0]",3775540,24,,,,,2.720261,,Right Foot,,,"[10.5, 33.7]",,Ground Pass,,35.943428,,,,Lisa Weiß,38317.0,,,,,,,1,From Goal Kick,Elisha N''Dow,46534.0,Right Center Back,60,Bristol City WFC,973,['7cecf752-500d-4bb8-aa6d-93528cbeeb93'],56,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:56.859,Pass,
,,,,,,,,,,,,,,,4.908241,,,,,,,,,,,f52c9cc2-a70c-4fea-b983-0d9e613b3eb0,833,,,"[14.0, 38.4]",3775540,25,,,,,0.08679438,,Right Foot,,,"[91.0, 45.1]",,High Pass,,77.29095,,,Incomplete,Shania Hayles,19499.0,,,,,,,1,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,60,Bristol City WFC,973,"['21f1270c-6781-453e-83b8-60770a9df5fb', '3c03f9e2-fa0c-4723-a3e6-15ee6d8ab7e0']",5,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:05.938,Pass,
,,,,,,,,,,,,,,,1.500556,,,,,,,,,,,0dd7a179-3197-478c-84d7-1075a41243bc,838,,,"[23.1, 31.2]",3775540,25,,,,,2.888627,,Right Foot,,,"[8.4, 35.0]",,Ground Pass,,15.183214,,,,Sophie Baggaley,16376.0,,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Center Back,60,Bristol City WFC,973,"['3233ff3c-fc11-4351-bb11-c485d282127b', '8d255610-ae46-4d49-a3b1-032296fa2c1d']",12,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:12.925,Pass,True
,,,,,,,,,,,,,,,3.194366,,,,,,,,,,,326e12b7-707a-4d40-8ae7-e6a9d81a0b46,842,,,"[8.6, 35.0]",3775540,25,,,,,-0.009900667,,Right Foot,,,"[49.0, 34.6]",,High Pass,,40.40198,,,,Carla Humphrey,16384.0,,,,,,,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,60,Bristol City WFC,973,"['811e0016-8190-48bd-90ae-f08464ed0986', 'ed998a9c-5d7e-4cea-a4a9-4ea7fcf5162d']",14,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:14.545,Pass,True
,,,,,,,,,,,,,,,1.191728,,,,,,,,,,,b79b8f66-4e21-48c0-b995-2d0aa978e100,845,,,"[49.0, 34.6]",3775540,25,,,,,0.26896206,,Right Foot,,,"[64.6, 38.9]",,High Pass,,16.18178,,,Incomplete,,,,,,,,,1,From Goal Kick,Carla Humphrey,16384.0,Right Defensive Midfield,60,Bristol City WFC,973,['dca5f4ff-e882-4a20-9c47-ed3482fe879d'],17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:17.820,Pass,
,,,,,,,,,,,,,,,1.730576,,,,,,,,,,,c45549fb-1e8c-47b3-b63b-9978b46b4f0b,848,,,"[57.8, 37.4]",3775540,25,,,,,-2.2212176,,Right Foot,,,"[50.8, 28.2]",,Ground Pass,,11.560277,,,,Anita Amma Ankyewah Asante,4657.0,,,,,,,1,Regular Play,Natalie Haigh,46535.0,Left Center Back,61,Aston Villa,2647,['f9f7d060-b7a7-4d93-9006-138babf6340b'],20,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:20.038,Pass,
,,,,,,,,,,,,,,,0.790971,,,,,,,,,,,587c742b-0e6f-48c6-b107-ebbed3d0715f,851,,,"[53.1, 35.9]",3775540,25,,,,,1.2696378,,Right Foot,,,"[57.2, 49.1]",,Ground Pass,,13.822083,,,,Olivia McLoughlin,77717.0,,,,,,,1,Regular Play,Anita Amma Ankyewah Asante,4657.0,Left Back,61,Aston Villa,2647,['9789554c-0fd4-4593-a1c3-e9a179409a48'],23,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:23.935,Pass,
,,,,,,,,,,,,,,,0.837435,,,,,,,,,,,07a78204-edd9-4bc0-913c-25f8f93694b8,853,,,"[57.2, 49.1]",3775540,25,,,,,0.75092906,,No Touch,,,"[66.2, 57.5]",,Ground Pass,,12.31097,,True,Incomplete,Asmita Ale,46541.0,,,,,,,1,Regular Play,Olivia McLoughlin,77717.0,Right Defensive Midfield,61,Aston Villa,2647,"['32c8b957-3efe-4678-8412-2ab97597bc9c', '3d97379a-4d50-433c-aac7-131aba3c2869']",24,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:24.726,Pass,
,,,,,,,,,,,,,,,5.328409,,,,,,,,,,,f6eff45a-84cb-47c2-a0f6-6b776991a7d2,857,,,"[57.4, 16.9]",3775540,25,,,,,-0.26334628,,Left Foot,,,"[98.2, 5.9]",,Ground Pass,,42.256832,,,Unknown,,,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,61,Aston Villa,2647,,27,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:27.194,Pass,
,,,,,,,,,,,,,,,2.552531,,,,,,,,,,,d8f93a53-ecf2-4459-963e-f9dd62bc7426,863,,,"[15.0, 75.7]",3775540,25,,,,,-0.066687964,,Right Foot,,,"[70.4, 72.0]",,High Pass,,55.52342,,,,Stine Larsen,10102.0,,,,,,Free Kick,1,From Free Kick,Elisha N''Dow,46534.0,Right Center Back,62,Aston Villa,2647,['0d32e9f2-9436-45ab-a2ad-32892c7b942d'],52,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:52.601,Pass,
,,,,,,,,,,,,,,,3.362309,,,,,,,,,,,af26be30-1571-4fcc-b962-5ab1006adb11,866,,,"[70.4, 72.0]",3775540,25,,,,True,0.22589141,,,,,"[86.5, 75.7]",,High Pass,,16.519686,,,,Shania Hayles,19499.0,,,,,,,1,From Free Kick,Stine Larsen,10102.0,Right Center Forward,62,Aston Villa,2647,"['0fe652db-75e8-4350-9de1-4e57df6333c2', '27acb3e3-eaf4-4eed-a87c-49ab0f3c2292']",55,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:55.154,Pass,True
,,,,,,,,,,,,,,,1.007756,,,,,,,,,,,1f0d4c73-db63-4caf-9962-6279d56495eb,871,,,"[91.0, 80.0]",3775540,26,,,,,-0.6435011,,,,,"[101.4, 72.2]",,Low Pass,,13.0,,,,Mana Iwabuchi,25610.0,,,,,,Throw-in,1,From Throw In,Asmita Ale,46541.0,Right Back,63,Aston Villa,2647,['9b1009ce-901f-4e5b-ab06-197b90766db2'],20,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:20.698,Pass,
,,,,,,,,,,,,,,,1.165459,,,,,,,,,,,a98510ee-9ca5-416f-ae7b-8bc7bdccb97e,876,,,"[102.5, 73.9]",3775540,26,,,,,3.1054637,,Right Foot,,,"[94.2, 74.2]",,Ground Pass,,8.30542,,,,Asmita Ale,46541.0,,,,,,,1,From Throw In,Mana Iwabuchi,25610.0,Right Midfield,63,Aston Villa,2647,"['edd76f93-0e05-4026-a56e-ffaaa973b7cd', 'ee3fcb3a-aad0-4762-8e5b-b615d27bb31e']",22,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:22.866,Pass,True
,,,,,,,,,,,,,,,0.263527,,,,,,,,,,,c15a02b1-1f6b-42c4-ac9b-5fc4ecd1b9a0,883,,,"[72.8, 61.1]",3775540,26,,,,,-1.4019644,,Left Foot,,,"[74.3, 52.3]",,Ground Pass,,8.926926,,,Incomplete,Chloe Arthur,10193.0,,,,,,Recovery,1,From Throw In,Olivia McLoughlin,77717.0,Right Defensive Midfield,63,Aston Villa,2647,"['067c0e34-f0c5-4459-ac2b-2a2455c93ce3', 'a8fc2d8a-0c1b-44fa-96c8-c22fa110f084']",27,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:27.412,Pass,
,,,,,,,,,,,,,,,2.236574,,,,,,,,,,,6d2bdde3-335d-4b40-8682-c12c34b15875,888,,,"[45.0, 27.8]",3775540,26,,,,,0.14486049,,Right Foot,,,"[87.5, 34.0]",,High Pass,,42.949856,,,Incomplete,Ebony Salmon,31527.0,,,,,,,1,From Throw In,Molly Pike,31564.0,Left Midfield,63,Aston Villa,2647,"['516ab5f5-747f-443e-8bc2-6b6e93fc0746', '83b4bdd1-148a-4d0c-adfb-084156d6cf1b']",30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:30.535,Pass,
,,,,,,,,,,,,,,,1.61188,,,,,,,,,,,83b4bdd1-148a-4d0c-adfb-084156d6cf1b,890,,,"[32.6, 46.1]",3775540,26,,,,,0.7378151,,Right Foot,,,"[39.2, 52.1]",,Ground Pass,,8.9196415,,,,Olivia McLoughlin,77717.0,,,,,,Recovery,1,From Throw In,Natalie Haigh,46535.0,Left Center Back,63,Aston Villa,2647,"['3937b8c1-4201-4947-9afe-b6a64a7fdb89', '6d2bdde3-335d-4b40-8682-c12c34b15875']",32,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:32.772,Pass,
,,,,,,,,,,,,,,,1.278906,,,,,,,,,,,c5ceed0c-06c7-482f-bb4d-721c8d6c041a,893,,,"[41.6, 56.6]",3775540,26,,,,,0.94131297,,Right Foot,,,"[54.2, 73.9]",,Ground Pass,,21.402103,,,,Asmita Ale,46541.0,,,,,,,1,From Throw In,Olivia McLoughlin,77717.0,Right Defensive Midfield,63,Aston Villa,2647,['f2abd7d0-65e7-41cf-9847-c26f955ef347'],35,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:35.885,Pass,
,,,,,,,,,,,,,,,0.775073,,,,,,,,,,,8940727c-5e92-40df-a61c-e9f53b90c655,896,,,"[54.2, 73.9]",3775540,26,,,,,0.30927348,,Right Foot,,,"[71.1, 79.3]",,High Pass,,17.741758,,,Out,Mana Iwabuchi,25610.0,,,,,,,1,From Throw In,Asmita Ale,46541.0,Right Back,63,Aston Villa,2647,['3b9a77f9-012f-4c80-9b43-ce3ec001cea1'],38,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:38.067,Pass,
,,,,,,,,,,,,,,,1.576504,,,,,,,,,,,dd7b626b-95f3-464c-832b-0838cf9b0db4,898,,,"[53.3, 0.1]",3775540,26,,,,,0.35633314,,,,,"[71.3, 6.8]",,High Pass,,19.206509,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,64,Bristol City WFC,973,['1bcca9ee-7872-4ace-997a-d4ad41c1a4c2'],46,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:46.912,Pass,
,,,,,,,,,,,,,,,0.153499,,,,,,,,,,,f70c87ba-762e-4702-8dda-b23415e4f45e,905,,,"[62.1, 14.1]",3775540,26,,,,,0.9357696,,Left Foot,,,"[64.9, 17.9]",,Ground Pass,,4.7201695,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,65,Aston Villa,2647,['fe9a7f55-9f9f-4175-9075-11f7bc83eda6'],51,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:51.933,Pass,
,,,,,,,,,,,,,,,2.874148,,,,,,,,,,,897f0dac-3d74-4db3-9efd-bf8b86fd8602,911,,,"[78.1, 80.0]",3775540,27,,,,,-0.28014332,,,,,"[113.9, 69.7]",,High Pass,,37.252247,,,,Stine Larsen,10102.0,,,,,,Throw-in,1,From Throw In,Asmita Ale,46541.0,Right Back,66,Aston Villa,2647,['9c3e5bd0-d019-4dc7-b6a1-5efd43bf122b'],11,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:11.912,Pass,
,,,,,,,,,,,,,,,2.467111,,,,,,,,,,,42b54916-83bd-43b5-ba2c-59bc2f143f08,917,,,"[120.0, 80.0]",3775540,27,,,,,-1.6916618,,Left Foot,,,"[114.0, 30.6]",,High Pass,True,49.76304,,,,Natalie Haigh,46535.0,,,True,Inswinging,,Corner,1,From Corner,Freya Gregory,33010.0,Left Midfield,67,Aston Villa,2647,['5c36324d-ade1-447b-98a2-b4f2c805e674'],47,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:47.920,Pass,
,,,,,,,,,,,,,,,2.800491,,,,,,,,,,,deb05cad-5e3d-4be2-a3fe-4bb9391c44d9,929,,,"[22.7, 55.1]",3775540,28,,,,,-0.078895725,,Right Foot,,,"[69.5, 51.4]",,High Pass,,46.946033,,,Incomplete,,,,,,,,,1,Other,Sophie Baggaley,16376.0,Goalkeeper,70,Aston Villa,2647,['85c10bfb-83c5-4c7a-a801-88988894c21b'],29,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:29.491,Pass,
,,,,,,,,,,,,,,,1.467886,,,,,,,,,,,85c10bfb-83c5-4c7a-a801-88988894c21b,930,,,"[50.6, 28.7]",3775540,28,,,,,0.0,,Head,,,"[78.1, 28.7]",,High Pass,,27.5,,,Incomplete,,,,,,,,Recovery,1,Other,Asmita Ale,46541.0,Right Back,70,Aston Villa,2647,"['deb05cad-5e3d-4be2-a3fe-4bb9391c44d9', 'fa500d38-f80a-4145-b378-7a7717d21b8d']",32,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:32.292,Pass,
,,,,,,,,,,,,,,,2.222856,,,,,,,,,,,fa500d38-f80a-4145-b378-7a7717d21b8d,931,,,"[42.0, 51.4]",3775540,28,,,,,-0.13171166,,Head,,,"[65.4, 48.3]",,High Pass,,23.604448,,,Incomplete,Carla Humphrey,16384.0,,,,,,Recovery,1,Other,Gemma Evans,16381.0,Left Center Back,70,Aston Villa,2647,"['678650e2-9f43-403a-8a8e-93d9d9e95573', '85c10bfb-83c5-4c7a-a801-88988894c21b', '895824e0-9193-42b1-83e8-aed6877c05c1']",33,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:33.760,Pass,
,,,,,,,,,,,,,,,1.772702,,,,,,,,,,,895824e0-9193-42b1-83e8-aed6877c05c1,934,,,"[54.7, 31.8]",3775540,28,,,,True,0.5976708,,,,,"[71.3, 43.1]",,High Pass,,20.081085,,,,Stine Larsen,10102.0,,,,,,Recovery,1,Other,Chloe Arthur,10193.0,Left Defensive Midfield,70,Aston Villa,2647,"['810d856b-7b43-4607-954b-61c9253b45b3', 'c46482e5-f5fd-47dd-b6e5-ecdf3cf811f7', 'fa500d38-f80a-4145-b378-7a7717d21b8d']",35,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:35.983,Pass,True
,,,,,,,,,,,,,,,2.147168,,,,,,,,,,,01f3d423-4a24-46e8-928f-161e78887aca,938,,,"[71.7, 45.5]",3775540,28,,,,,2.6224465,,Right Foot,,,"[54.2, 55.5]",,Ground Pass,,20.155643,,,,Asmita Ale,46541.0,,,,,,,1,Other,Stine Larsen,10102.0,Right Center Forward,70,Aston Villa,2647,"['0001cb11-c251-45ac-b1c2-cc7d512fd637', '5b060c05-3467-4de3-bf43-b8437bd04135']",38,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:38.180,Pass,True
,,,,,,,,,,,,,,,2.277561,,,,,,,,,,,697a6520-8c51-4d5b-bd4d-875f773a2ae8,941,,,"[63.8, 62.0]",3775540,28,,,,,0.5824347,,Right Foot,,,"[84.6, 75.7]",,Ground Pass,,24.906425,,,,Olivia McLoughlin,77717.0,,,,,,,1,Other,Asmita Ale,46541.0,Right Back,70,Aston Villa,2647,['af3efe12-fc0d-4977-9647-203d5b5ef6c0'],42,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:42.293,Pass,
