50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.648862,,,,,,,,,,,,,,23447547-fb66-40d4-b21e-ed49628b2c7c,27,,,"[49.7, 1.2]",2275091,0,,,,,2.8086693,,Left Foot,,,,"[39.0, 4.9]",Ground Pass,,11.321661,,Anna Filbey,31703.0,,,,,,,1,From Throw In,Siri Worm,15572.0,Left Back,4,Tottenham Hotspur Women,749,"['12d8c267-ce2f-4174-bec5-3b2a67e30d6e', '9aca2a37-69a1-41bd-8380-966b36b67376']",23,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:23.131,Pass,True
,,,,,,,,,,,,,,,,,,1.096021,,,,,,,,,,,,,,cc6d8bb8-c362-4ec9-886c-13ca82f0b82f,30,,,"[40.7, 3.4]",2275091,0,,,,,0.4985679,,Right Foot,,,,"[49.7, 8.3]",Ground Pass,,10.247438,,Josie Green,4865.0,,,,,,,1,From Throw In,Anna Filbey,31703.0,Left Center Back,4,Tottenham Hotspur Women,749,"['abca789b-1b0c-4b20-9264-dd04d3e9d0e2', 'b5c97676-d0d7-421f-94a1-f0c275bfeaa2']",24,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:24.780,Pass,True
,,,,,,,,,,,,,,,,,,1.246787,,,,,,,,,,,,,,fe2252fa-6ac6-44cc-baaf-00d1e7a53497,38,,,"[68.7, 80.0]",2275091,0,,,,,-0.051976267,,,,,,"[86.0, 79.1]",High Pass,,17.323395,,Kayleigh Green,16400.0,,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,5,Brighton & Hove Albion WFC,965,['55211bdc-2e83-41e2-99f1-32a2d3322743'],38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:38.601,Pass,
,,,,,,,,,,,,,,,,,,1.513346,,,,,,,,,,,,,,4ec015bc-5091-44b0-a297-f079179f904c,40,,,"[85.4, 78.2]",2275091,0,,,,,-1.443005,,Head,,,,"[87.7, 60.3]",High Pass,,18.047161,Incomplete,,,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Midfield,5,Brighton & Hove Albion WFC,965,['dadb10aa-8726-4c20-abdb-af1d91d4f8f4'],39,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:39.848,Pass,
,,,,,,,,,,,,,,,,,,1.260365,,,,,,,,,,,,,,61a74214-cec9-426f-8959-e3a37a46a1b8,45,,,"[55.2, 10.4]",2275091,0,,,,True,-0.43069252,,,,,,"[70.0, 3.6]",Low Pass,,16.287418,,Gemma Suzanne Davison,15721.0,,,,,,Recovery,1,Regular Play,Siri Worm,15572.0,Left Back,6,Tottenham Hotspur Women,749,"['11510cad-03c8-4e9b-ba60-5844666ead6a', 'b60290ef-5589-4433-8f60-eba89e4142cf']",48,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:48.458,Pass,True
,,,,,,,,,,,,,,,,,,1.056957,,,,,,,,,,,,,,51cb6074-57e8-4dfa-b4ac-f5053c714ecc,48,,,"[70.0, 3.6]",2275091,0,,,,,2.3167014,,Right Foot,,,,"[54.2, 20.7]",Ground Pass,,23.281967,,Chloe Peplow,16397.0,,,,,,,1,Regular Play,Gemma Suzanne Davison,15721.0,Left Wing,6,Tottenham Hotspur Women,749,['d1e4057b-0106-4329-a073-7722839ed909'],50,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:50.916,Pass,
,,,,,,,,,,,,,,,,,,4.521582,,,,,,,,,,,,,,b5975270-969d-4e7b-9fc1-e1a334c96a0d,51,,,"[56.1, 23.7]",2275091,0,,,,,0.8693491,,Right Foot,,,,"[102.9, 79.1]",High Pass,,72.52172,Out,Ashleigh Neville,4848.0,,,True,,,,1,Regular Play,Chloe Peplow,16397.0,Center Defensive Midfield,6,Tottenham Hotspur Women,749,['cdcdbcab-0e35-4369-9d2c-8a02e2561b42'],53,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:53.465,Pass,
,,,,,,,,,,,,,,,,,,0.869,,,,,,,,,,,,,,7c9aba86-8b61-4f70-bbf5-57ea4002e311,53,,,"[15.0, 0.1]",2275091,1,,,,,1.462313,,,,,,"[16.1, 10.2]",Low Pass,,10.159724,,Danielle Buet,20034.0,,,,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,7,Brighton & Hove Albion WFC,965,['c4e49dcf-ed1f-4702-8b17-da5b63542f65'],17,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:17.812,Pass,
,,,,,,,,,,,,,,,,,,0.66318,,,,,,,,,,,,,,11a2ac3c-ef72-4d14-8d6d-a4833437948b,55,,,"[16.1, 10.2]",2275091,1,,,,,-2.085869,,Right Foot,,,,"[13.1, 4.9]",Low Pass,,6.090156,,Felicity Gibbons,16392.0,,,,,,,1,From Throw In,Danielle Buet,20034.0,Right Center Midfield,7,Brighton & Hove Albion WFC,965,['11005ea2-df83-40a0-b876-0bff3c43c487'],18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:18.681,Pass,
,,,,,,,,,,,,,,,,,,2.776619,,,,,,,,,,,,,,af10070b-3fa7-41b7-a431-d31ae16db079,59,,,"[110.6, 80.0]",2275091,1,,,,,-1.6180797,,,,,,"[109.1, 48.3]",High Pass,,31.73547,Incomplete,Rianna Dean,31702.0,,,,,,Throw-in,1,From Throw In,Kit Graham,31551.0,Right Center Midfield,8,Tottenham Hotspur Women,749,"['0fefb136-a105-4f2f-9e67-199e8f9287d6', '608fbe02-f2dd-40ab-8299-659b84359595']",22,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:22.320,Pass,
,,,,,,,,,,,,,,,,,,1.986999,,,,,,,,,,,,,,9562028d-1b04-47a7-8f90-ea50d06eeaa0,62,,,"[71.5, 80.0]",2275091,1,,,,,-1.5707964,,,,,,"[71.5, 62.8]",Low Pass,,17.2,,Rachel Furness,15706.0,,,,,,Throw-in,1,From Throw In,Ashleigh Neville,4848.0,Right Back,9,Tottenham Hotspur Women,749,['31d5cc4a-6839-4241-9955-4ea1200e91c4'],44,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:44.721,Pass,
,,,,,,,,,,,,,,,,,,1.159962,,,,,,,,,,,,,,692dcdb1-e794-4d73-8d18-f1976a774e8f,65,,,"[71.1, 67.5]",2275091,1,,,,,-1.84858,,Left Foot,,,,"[63.8, 41.9]",Low Pass,,26.620481,,Josie Green,4865.0,,,,,,,1,From Throw In,Rachel Furness,15706.0,Right Wing,9,Tottenham Hotspur Women,749,"['50d203b7-bc80-443e-be1d-6c5cdfa65b18', '618a9afb-5da8-4d90-9597-99acc72335c8']",46,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:46.708,Pass,True
,,,,,,,,,,,,,,,,,,1.482666,,,,,,,,,,,,,,693692fa-d9e8-41c0-b32d-e70921178b33,68,,,"[63.4, 40.6]",2275091,1,,,,,2.8988998,,Left Foot,,,,"[42.8, 45.7]",Ground Pass,,21.221922,,Anna Filbey,31703.0,,,,,,,1,From Throw In,Josie Green,4865.0,Left Center Midfield,9,Tottenham Hotspur Women,749,['f4363254-a678-4206-aa79-331a205a6fb8'],48,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:48.806,Pass,
,,,,,,,,,,,,,,,,,,1.818226,,,,,,,,,,,,,,b6892c58-fa1e-4756-ab7f-eca32bc078eb,71,,,"[47.5, 44.0]",2275091,1,,,,,-1.4990634,,Right Foot,,,,"[49.9, 10.6]",Ground Pass,,33.48612,,Siri Worm,15572.0,,,,,,,1,From Throw In,Anna Filbey,31703.0,Left Center Back,9,Tottenham Hotspur Women,749,['b35cc6bd-fd21-44ce-b06a-2480933663fa'],51,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:51.413,Pass,
,,,,,,,,,,,,,,,,,,0.497703,,,,,,,,,,,,,,64892cc0-062a-460b-8363-ddd8b4058e8b,75,,,"[45.1, 6.8]",2275091,1,,,,,-0.27829966,,Left Foot,,,,"[49.3, 5.6]",Ground Pass,,4.368066,Incomplete,Gemma Suzanne Davison,15721.0,,,,,,,1,From Throw In,Siri Worm,15572.0,Left Back,9,Tottenham Hotspur Women,749,"['2f6cd13e-ca16-4040-97d1-a59edd5c94d4', '59bb4509-edea-4dc4-8eaf-7cfb214d814b', 'f5844869-a6c1-4a93-8b53-95e871bfa1d1']",54,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:54.149,Pass,True
,,,,,,,,,,,,,,,,,,1.39467,,,,,,,,,,,,,,e355fc81-7dab-437f-988d-55edf2cdfc26,78,,,"[56.1, 0.1]",2275091,2,,,,,0.5565993,,,,,,"[69.6, 8.5]",Low Pass,,15.9,,Rachel Furness,15706.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Back,10,Tottenham Hotspur Women,749,['2d81d7c2-0af3-41d9-9d19-133e3ca980a1'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:06.138,Pass,
,,,,,,,,,,,,,,,,,,0.684158,,,,,,,,,,,,,,436b2d81-823b-4ff6-87b9-3a71b77f2730,82,,,"[63.2, 6.1]",2275091,2,,,,,-0.6034335,,Left Foot,,,,"[70.6, 1.0]",Ground Pass,,8.987213,,Gemma Suzanne Davison,15721.0,,,,,,,1,From Throw In,Rachel Furness,15706.0,Right Wing,10,Tottenham Hotspur Women,749,"['3272d859-a0a5-47a5-89b6-cc6ff577de88', 'e5d86215-e27e-476f-85cd-3ea27e745a78']",8,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:08.359,Pass,True
,,,,,,,,,,,,,,,,,,0.829611,,,,,,,,,,,,,,d2d02e6a-b79d-4869-a362-3a932c117ae0,86,,,"[43.7, 80.0]",2275091,2,,,,,-0.73480844,,,,,,"[52.0, 72.5]",Low Pass,,11.186599,,Kayleigh Green,16400.0,,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,11,Brighton & Hove Albion WFC,965,['32e442d9-d214-4c58-bef1-1efbaf9eb196'],32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:32.489,Pass,
,,,,,,,,,,,,,,,,,,0.438612,,,,,,,,,,,,,,4ae35d1d-b375-419a-b25d-3f3edd3d99b0,89,,,"[52.0, 72.5]",2275091,2,,,,,-0.14601226,,Left Foot,,,,"[55.4, 72.0]",Low Pass,,3.436568,Incomplete,,,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Midfield,11,Brighton & Hove Albion WFC,965,['fc4de058-e650-4134-8734-4ae7516c4e51'],33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:33.429,Pass,
,,,,,,,,,,,,,,,,,,0.681632,,,,,,,,,,,,,,fc4de058-e650-4134-8734-4ae7516c4e51,90,,,"[64.7, 8.1]",2275091,2,,,,,-1.6438369,,Left Foot,,,,"[64.4, 4.0]",Low Pass,,4.110961,,Siri Worm,15572.0,,,,,,Recovery,1,Regular Play,Josie Green,4865.0,Left Center Midfield,12,Tottenham Hotspur Women,749,"['4ae35d1d-b375-419a-b25d-3f3edd3d99b0', 'ae0917d6-27aa-49b5-ae14-9b5798391f21']",33,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:33.867,Pass,
,,,,,,,,,,,,,,,,,,1.692888,,,,,,,,,,,,,,32a53671-e14b-4988-9cf7-e173344b89f5,94,,,"[62.9, 2.5]",2275091,2,,,,,-3.1147535,,Left Foot,,,,"[48.0, 2.1]",Ground Pass,,14.905368,,Anna Filbey,31703.0,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,12,Tottenham Hotspur Women,749,['0d124a2f-26a4-4577-a0fb-45dd0bdc05ae'],35,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:35.686,Pass,
,,,,,,,,,,,,,,,,,,1.587344,,,,,,,,,,,,,,dbf326c7-df88-4f42-b9fa-0a39a070d3b1,96,,,"[49.5, 4.6]",2275091,2,,,,,2.1572165,,Right Foot,,,,"[39.8, 19.2]",Ground Pass,,17.528547,,Hannah Godfrey,31552.0,,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,12,Tottenham Hotspur Women,749,['112178ca-e8e5-489a-88ab-dd78dd9fcaec'],37,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:37.378,Pass,
,,,,,,,,,,,,,,,,,,1.747312,,,,,,,,,,,,,,82134a99-fc2e-487d-a9a0-0514847ae6ac,99,,,"[36.4, 27.5]",2275091,2,,,,,2.3925421,,Right Foot,,,,"[19.3, 43.4]",Ground Pass,,23.349947,,Rebecca Leigh Spencer,18158.0,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,12,Tottenham Hotspur Women,749,['10dd65d6-17e3-4146-91e6-47254b31de24'],40,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:40.644,Pass,
,,,,,,,,,,,,,,,,,,1.577702,,,,,,,,,,,,,,6ec7e414-23b9-4096-abdf-ac40be48da7e,102,,,"[23.2, 38.9]",2275091,2,,,,,-1.3230295,,Right Foot,,,,"[29.6, 13.6]",Ground Pass,,26.096935,,Anna Filbey,31703.0,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,12,Tottenham Hotspur Women,749,['64e242e1-90f8-4c85-90b3-4f843555c9e5'],44,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:44.143,Pass,
,,,,,,,,,,,,,,,,,,0.890824,,,,,,,,,,,,,,7e25114e-13ad-40de-8d50-4073be5d2425,105,,,"[36.4, 12.6]",2275091,2,,,,,-0.8512925,,Right Foot,,,,"[45.6, 2.1]",Ground Pass,,13.9603,,Siri Worm,15572.0,,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,12,Tottenham Hotspur Women,749,['9326e2ef-d76f-4b72-827d-30588d5c59d4'],47,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:47.273,Pass,
,,,,,,,,,,,,,,,,,,1.329365,,,,,,,,,,,,,,1de510d8-e85f-4fda-a4c4-4dbc12d29a4f,109,,,"[42.0, 3.4]",2275091,2,,,,,2.6201582,,Right Foot,,,,"[27.9, 11.5]",Ground Pass,,16.260996,,Anna Filbey,31703.0,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Back,12,Tottenham Hotspur Women,749,"['01cffb2c-4e12-440d-b637-a05197f91277', '6cee48c2-e93c-4d6b-8f48-4a6e31090735']",49,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:49.832,Pass,True
,,,,,,,,,,,,,,,,,,2.722243,,,,,,,,,,,,,,59daba5f-266f-4e97-9a23-56f0260b2a4a,112,,,"[22.1, 19.2]",2275091,2,,,,,1.4292756,,Right Foot,,,,"[27.4, 56.4]",Ground Pass,,37.575657,,Hannah Godfrey,31552.0,,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,12,Tottenham Hotspur Women,749,['32b0e344-ccde-4d1e-acbe-6281872b5774'],52,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:52.849,Pass,
