50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,2.7644,,,,,,,,,,11d202bf-7fc4-4481-a2c7-3b952a1af06c,18,,"[11.0, 57.0]",19798,0,,,,0.056543436,,,Right Foot,,,,"[64.0, 60.0]",,High Pass,53.08484,,Incomplete,Janine Elizabeth Beckie,4992.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,"['0ca66201-5711-47ab-b8ca-4c2200003342', '76848730-e83a-4de8-9b17-a28599d20fee', 'fcbe49ba-d6a8-4773-bb74-eed126cefcdb']",11,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:11.074,Pass,True
,,,,,,,,,,,,1.6705,,,,,,,,,,fcbe49ba-d6a8-4773-bb74-eed126cefcdb,20,,"[57.0, 21.0]",19798,0,,,,0.0,,,Head,,,,"[66.0, 21.0]",,High Pass,9.0,,Incomplete,,,,,,,Recovery,1,From Kick Off,Georgia Brougham,15574.0,Center Back,2,Manchester City WFC,746,"['11d202bf-7fc4-4481-a2c7-3b952a1af06c', '60677da6-affe-4d36-b1a9-4eb6d9e860d1']",13,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:13.839,Pass,
,,,,,,,,,,,,0.891475,,,,,,,,,,60677da6-affe-4d36-b1a9-4eb6d9e860d1,21,,"[55.0, 60.0]",19798,0,,,,0.09966865,,,Head,,,,"[65.0, 61.0]",,Low Pass,10.049875,,,Janine Elizabeth Beckie,4992.0,,,,,Recovery,1,From Kick Off,Claire Emslie,4646.0,Right Center Midfield,2,Manchester City WFC,746,"['2a836ec6-d5ab-4c6e-ab59-38a1fe2943d5', 'fcbe49ba-d6a8-4773-bb74-eed126cefcdb']",15,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:15.509,Pass,
,,,,,,,,,,,,1.389712,,,,,,,,,,40ef5e63-c503-4d7a-b17e-8f77276546ca,25,,"[61.0, 63.0]",19798,0,,,,-2.782822,,,Left Foot,,,,"[37.0, 54.0]",,Ground Pass,25.632011,,,Stephanie Houghton,10185.0,,,,,,1,From Kick Off,Janine Elizabeth Beckie,4992.0,Right Wing,2,Manchester City WFC,746,"['4baaa793-e5d4-4bc7-ba48-47823682f8c0', 'e9f5c9be-36da-4c0c-a105-d1f69bd17954']",18,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:18.507,Pass,True
,,,,,,,,,,,,2.7874,,,,,,,,,,f66d31b7-f126-4aab-91f6-145ac7feaffd,28,,"[37.0, 54.0]",19798,0,,,,-0.7437556,,,Right Foot,,,,"[87.0, 8.0]",,High Pass,67.941154,,,Tessa Wullaert,10099.0,,True,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['e1cd55e6-adad-426c-9ef7-d9829a31db0d'],21,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:21.617,Pass,
,,,,,,,,,,,,1.6134,,,,,,,,,,d40fb4ef-8908-41b9-af0f-0edde65437f2,31,,"[78.0, 8.0]",19798,0,,,,0.844154,,,Right Foot,,,,"[86.0, 17.0]",,Ground Pass,12.0415945,,,Keira Walsh,4658.0,,,,,,1,From Kick Off,Tessa Wullaert,10099.0,Left Wing,2,Manchester City WFC,746,['2a66f9cd-5338-4262-82b9-f81043d78c2b'],25,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:25.382,Pass,
,,,,,,,,,,,,3.201284,,,,,,,,,,fbb43004-81a9-4716-b39f-dc3e96dce405,34,,"[80.0, 25.0]",19798,0,,,,1.2490457,,,Right Foot,,,,"[92.0, 61.0]",,Ground Pass,37.94733,,,Esme Beth Morgan,4649.0,,,,,,1,From Kick Off,Keira Walsh,4658.0,Left Center Midfield,2,Manchester City WFC,746,['363867a3-d5e0-46a3-be78-14e946714844'],29,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:29.185,Pass,
,,,,,,,,,,,,1.255646,,,,,,,,,,90e677e9-19fa-4953-8a81-b598d78b5405,37,,"[95.0, 61.0]",19798,0,,,,-2.508844,,,Right Foot,,,,"[80.0, 50.0]",,Ground Pass,18.601076,,,Keira Walsh,4658.0,,,,,,1,From Kick Off,Esme Beth Morgan,4649.0,Right Back,2,Manchester City WFC,746,['34d972d0-ed73-4833-98b1-d3553ad3af07'],33,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:33.221,Pass,
,,,,,,,,,,,,3.057,,,,,,,,,,fe93f96a-3353-4c6a-ad3f-8e36f14a0093,44,,"[89.0, 54.0]",19798,0,,,,-0.98279375,,,Right Foot,,,,"[107.0, 27.0]",,High Pass,32.449963,,Incomplete,Lauren Hemp,15555.0,,,,,,1,From Kick Off,Keira Walsh,4658.0,Left Center Midfield,2,Manchester City WFC,746,"['30803786-b517-4fa6-bb92-ff74be4b8796', '56acff47-5429-4373-91db-410b37e7ae56']",36,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:36.044,Pass,
,,,,,,,,,,,,1.119004,,,,,,,,,,91bef558-fd3c-42d8-842c-27ac6d266063,48,,"[74.0, 27.0]",19798,0,,,,-2.3561945,,,Right Foot,,,,"[63.0, 16.0]",,Ground Pass,15.556349,,,Megan Campbell,23465.0,,,,,Recovery,1,From Kick Off,Jill Scott,10172.0,Center Defensive Midfield,2,Manchester City WFC,746,"['09629b88-452b-40c8-97db-2122e221327c', '8708a875-7bd3-4964-90d6-b3e6dbc110dd']",42,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:42.585,Pass,True
,,,,,,,,,,,,1.988499,,,,,,,,,,a283eaea-b737-41ac-aae9-e9872c40adfc,51,,"[55.0, 14.0]",19798,0,,,,1.786154,,,Left Foot,,,,"[48.0, 46.0]",,Ground Pass,32.75668,,,Stephanie Houghton,10185.0,,,,,,1,From Kick Off,Megan Campbell,23465.0,Left Center Back,2,Manchester City WFC,746,['4745a5e2-6edc-44c2-9ac0-d60acc4f5fce'],44,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:44.995,Pass,
,,,,,,,,,,,,1.895843,,,,,,,,,,eef7ab85-ee62-46c4-b67e-e531e77d3a20,54,,"[49.0, 48.0]",19798,0,,,,-1.6951513,,,Right Foot,,,,"[45.0, 16.0]",,Ground Pass,32.24903,,,Megan Campbell,23465.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['ea082e76-8f63-4ee9-b1cb-252acae398c8'],47,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:47.377,Pass,
,,,,,,,,,,,,1.571267,,,,,,,,,,7952d95d-78e8-4d44-aca8-063fb543eb1b,57,,"[47.0, 18.0]",19798,0,,,,-0.5485494,,,Left Foot,,,,"[65.0, 7.0]",,Ground Pass,21.095022,,,Demi Stokes,4651.0,,,,,,1,From Kick Off,Megan Campbell,23465.0,Left Center Back,2,Manchester City WFC,746,['4b11d331-5c4a-4147-8715-63634898163b'],50,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:50.246,Pass,
,,,,,,,,,,,,1.622044,,,,,,,,,,db07a97a-c8f7-420d-a404-245792d78e2b,60,,"[63.0, 11.0]",19798,0,,,,2.4558632,,,Left Foot,,,,"[52.0, 20.0]",,Ground Pass,14.21267,,,Keira Walsh,4658.0,,,,,,1,From Kick Off,Demi Stokes,4651.0,Left Back,2,Manchester City WFC,746,['68064b13-c2da-4957-b03f-74c472ab2f15'],54,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:54.349,Pass,
,,,,,,,,,,,,1.597464,,,,,,,,,,5da4d877-2b4f-4a15-aed9-b172a1e219c9,64,,"[54.0, 22.0]",19798,0,,,,-2.6779451,,,Left Foot,,,,"[38.0, 14.0]",,Ground Pass,17.888544,,,Megan Campbell,23465.0,,,,,,1,From Kick Off,Keira Walsh,4658.0,Left Center Midfield,2,Manchester City WFC,746,"['5aa8d674-240f-42ca-adac-55b186c826b9', 'a36309f5-d114-4489-a59c-5e7e7b161171']",56,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:56.873,Pass,True
,,,,,,,,,,,,2.754955,,,,,,,,,,b210f2b1-2e35-417c-8778-c45289e37e63,67,,"[38.0, 14.0]",19798,1,,,,1.3801575,,,Left Foot,,,,"[49.0, 71.0]",,High Pass,58.0517,,,Esme Beth Morgan,4649.0,,True,,,,1,From Kick Off,Megan Campbell,23465.0,Left Center Back,2,Manchester City WFC,746,['64290d78-0613-4f9e-a7bc-1ca3486e725e'],0,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:00.126,Pass,
,,,,,,,,,,,,2.065091,,,,,,,,,,1f367282-961b-4a94-966a-7f5db2c58039,70,,"[46.0, 73.0]",19798,1,,,,-2.4719536,,,Right Foot,,,,"[22.0, 54.0]",,Ground Pass,30.610456,,,Stephanie Houghton,10185.0,,,,,,1,From Kick Off,Esme Beth Morgan,4649.0,Right Back,2,Manchester City WFC,746,['5098830a-41d8-4a9d-9016-d9bbfe61fbf5'],4,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:04.472,Pass,
,,,,,,,,,,,,1.8531,,,,,,,,,,fca9fd2b-2915-472d-a632-4993f9d6a7a6,75,,"[20.0, 50.0]",19798,1,,,,-0.6055447,,,Right Foot,,,,"[46.0, 32.0]",,Ground Pass,31.622776,,,Keira Walsh,4658.0,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Manchester City WFC,746,['7ad12ed8-d5f2-45b2-96f2-5043c0516cd7'],7,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:07.390,Pass,
,,,,,,,,,,,,2.8551,,,,,,,,,,3f9f2ca9-b147-4155-b2c8-4946594abc99,78,,"[44.0, 34.0]",19798,1,,,,-0.8850668,,,Left Foot,,,,"[71.0, 1.0]",,Ground Pass,42.638012,,Out,Tessa Wullaert,10099.0,,,,,,1,From Kick Off,Keira Walsh,4658.0,Left Center Midfield,2,Manchester City WFC,746,['c00ca0cc-de97-49b3-8551-a60b10e720d7'],10,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:10.004,Pass,
,,,,,,,,,,,,0.786567,,,,,,,,,,cd8e4b0b-a931-426f-a122-d023d90dcf5a,80,,"[45.0, 80.0]",19798,1,,,,-1.3258177,,,,,,,"[47.0, 72.0]",,Low Pass,8.246211,,,Abbey-Leigh Stringer,15573.0,,,,,Throw-in,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,3,Everton LFC,967,['1b153c69-5b23-4a6f-9e3b-fcf59b23d75f'],28,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:28.395,Pass,
,,,,,,,,,,,,0.785536,,,,,,,,,,0f33299c-4756-40b6-b93e-20bef9eea018,83,,"[46.0, 72.0]",19798,1,,,,1.6951513,,,Right Foot,,,,"[45.0, 80.0]",,Low Pass,8.062258,,,Megan Finnigan,18254.0,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Left Defensive Midfield,3,Everton LFC,967,['9bd6ee08-613a-415e-a39a-b2a71f61e79d'],29,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:29.181,Pass,
,,,,,,,,,,,,1.828002,,,,,,,,,,06030088-b7ec-42a2-992a-b34811a27972,89,,"[44.0, 80.0]",19798,1,,,,-0.5880026,,,,,,,"[56.0, 72.0]",,Low Pass,14.422205,,,Simone Magill,15559.0,,,,,Throw-in,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,4,Everton LFC,967,['9a3d71f8-6a38-4421-bf18-aab611239540'],35,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:35.225,Pass,
,,,,,,,,,,,,1.315262,,,,,,,,,,4efccc53-23b5-4dce-a794-b4d7e4471025,92,,"[63.0, 67.0]",19798,1,,,,-1.9055332,,,Right Foot,,,,"[55.0, 44.0]",,Ground Pass,24.351591,,,Angharad James,15577.0,,,,,,1,From Throw In,Simone Magill,15559.0,Right Attacking Midfield,4,Everton LFC,967,['13ac50a4-fc54-43f5-8187-3a748e7f4311'],39,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:39.797,Pass,
,,,,,,,,,,,,2.228544,,,,,,,,,,5961ac8e-cb07-438f-af5d-e5ce6789832e,95,,"[60.0, 47.0]",19798,1,,,,-1.6991196,,,Right Foot,,,,"[56.0, 16.0]",,Ground Pass,31.257,,,Gabrielle George,15575.0,,,,,,1,From Throw In,Angharad James,15577.0,Right Defensive Midfield,4,Everton LFC,967,['f1aa6151-bb1c-4d8f-b342-31da0da21671'],42,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:42.209,Pass,
,,,,,,,,,,,,1.1391,,,,,,,,,,f7cef02c-d1a1-45c7-aeee-280049e1d631,98,,"[70.0, 13.0]",19798,1,,,,-0.49934673,,,Left Foot,,,,"[92.0, 1.0]",,Ground Pass,25.059929,,Out,Danielle Turner,15571.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Left Center Back,4,Everton LFC,967,['1283be4d-81f7-4ca2-871c-78c8606ace39'],46,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:46.623,Pass,
,,,,,,,,,,,,1.4842,,,,,,,,,,1b331d67-bc73-4f78-a308-b6cb3c53c744,101,,"[26.0, 80.0]",19798,2,,,,-0.9048271,,,,,,,"[37.0, 66.0]",,High Pass,17.804493,,,Janine Elizabeth Beckie,4992.0,,,,,Throw-in,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,5,Manchester City WFC,746,['76d36db3-eed2-4a8c-860f-7a144034b3b9'],5,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:05.800,Pass,
,,,,,,,,,,,,2.36968,,,,,,,,,,3fa5c713-42bd-47c0-aa7a-dd7eaf3b1dcc,105,,"[34.0, 66.0]",19798,2,,,,-1.9949907,,,Left Foot,,,,"[20.0, 35.0]",,Ground Pass,34.0147,,,Megan Campbell,23465.0,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Wing,5,Manchester City WFC,746,"['2ceec0ed-921c-454e-bbec-38fe221642e7', '6ec13ebb-bece-433b-9e44-f22f97248969']",8,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:08.225,Pass,True
,,,,,,,,,,,,1.992087,,,,,,,,,,3074b3ae-3e6f-4186-b37b-d1c3711f47a4,108,,"[30.0, 32.0]",19798,2,,,,-1.0358412,,,Left Foot,,,,"[46.0, 5.0]",,Ground Pass,31.38471,,,Demi Stokes,4651.0,,,,,,1,From Throw In,Megan Campbell,23465.0,Left Center Back,5,Manchester City WFC,746,['a5ae5613-4b31-414b-a333-b1a2b4f8c508'],11,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:11.798,Pass,
,,,,,,,,,,,,0.9603,,,,,,,,,,fcf409ab-8927-4b9b-850f-371ba7e40262,115,,"[91.0, 3.0]",19798,2,,,,0.38050637,,,Left Foot,,,,"[101.0, 7.0]",,Ground Pass,10.770329,,,Tessa Wullaert,10099.0,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,5,Manchester City WFC,746,['f76eba7b-2a9c-455b-b591-a4b2985676d2'],21,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:21.821,Pass,
,,,,,,,,,,,,0.4567,,,,,,,,,,fea77a30-7709-47f8-9c90-045ab8509271,120,,"[23.0, 72.0]",19798,2,,,,-1.2490457,,,Right Foot,,,,"[24.0, 69.0]",,Ground Pass,3.1622777,,,Simone Magill,15559.0,,,,,Recovery,1,From Throw In,Megan Finnigan,18254.0,Right Center Back,5,Manchester City WFC,746,['25512bfb-ff4c-4592-9aa3-be776a4d5e63'],24,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:24.215,Pass,
,,,,,,,,,,,,0.0911,,,,,,,,,,611f2826-c686-45a7-84c6-de9fcc4e8932,123,,"[24.0, 69.0]",19798,2,,,,0.6435011,,,Right Foot,,,,"[28.0, 72.0]",,High Pass,5.0,,Incomplete,,,,,,,,1,From Throw In,Simone Magill,15559.0,Right Attacking Midfield,5,Manchester City WFC,746,['59677db4-aaab-4a7a-8990-487834aa55c3'],24,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:24.711,Pass,
,,,,,,,,,,,,2.171467,,,,,,,,,,0ad38f41-499a-40b2-89e0-2c4e51e8605a,126,,"[100.0, 6.0]",19798,2,,,True,-0.19739556,,,,,,,"[110.0, 4.0]",,Low Pass,10.198039,,,Lauren Hemp,15555.0,,,,,Recovery,1,From Throw In,Tessa Wullaert,10099.0,Left Wing,5,Manchester City WFC,746,"['60e0aba2-f7c8-48f1-ae5c-17d411f3bf02', 'f14b9652-70c5-47f3-8e9f-b23f6cfcd2c2']",26,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:26.981,Pass,True
,,,,,,,,,,,,1.948152,,,,,,,,,,f6419d4e-04ad-4022-a77d-3b34bdeb1ab3,134,,"[7.0, 45.0]",19798,2,,,,-1.3876855,,,Right Foot,,,,"[12.0, 18.0]",,Ground Pass,27.45906,,,Georgia Brougham,15574.0,,,,,Goal Kick,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,6,Everton LFC,967,['b0f35eb0-556c-4b46-971c-cf674e586deb'],47,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:47.909,Pass,
,,,,,,,,,,,,1.7176,,,,,,,,,,4b12aac0-7562-4d03-a252-aa094fee85dd,137,,"[24.0, 21.0]",19798,2,,,,2.1815224,,,Right Foot,,,,"[17.0, 31.0]",,Ground Pass,12.206555,,,Kirstie Levell,15576.0,,,,,,1,From Goal Kick,Georgia Brougham,15574.0,Center Back,6,Everton LFC,967,['f8dc71a1-0fcf-4200-ae33-132b51e9eb8e'],55,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:55.246,Pass,
,,,,,,,,,,,,1.2119,,,,,,,,,,fb9d2afb-52de-43cd-b2e2-61615a7a06a3,140,,"[17.0, 31.0]",19798,2,,,,-1.1071488,,,Right Foot,,,,"[22.0, 21.0]",,Ground Pass,11.18034,,,Georgia Brougham,15574.0,,,,,,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,6,Everton LFC,967,['faee5c9a-183a-4150-8e43-fe14a85dc6dd'],57,,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:57.766,Pass,
