bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,2.282879,,,,,,,,,,dc3a6ed7-8086-40f4-97f8-97ab4fd4c1e8,2523,,"[7.0, 45.0]",19759,64,,,-1.5042281,,,Right Foot,,,"[9.0, 15.0]",,Ground Pass,30.066593,,,Emma Mukandi,18998.0,,,,,Goal Kick,2,From Goal Kick,Sari van Veenendaal,10646.0,Goalkeeper,129,Arsenal WFC,968,['aba1fe4b-46f0-4232-80ea-c0ba3b45b6a4'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:16.494,Pass,
,,,,,,,,,,,,1.862108,,,,,,,,,,a59ebcdd-c655-4f6d-ba4f-70e7b91b80bd,2526,,"[14.0, 15.0]",19759,64,,,1.5083776,,,Left Foot,,,"[16.0, 47.0]",,Ground Pass,32.06244,,,Louise Quinn,15621.0,,,,,,2,From Goal Kick,Emma Mukandi,18998.0,Left Back,129,Arsenal WFC,968,['13c694b0-13cb-44ff-a624-444054826fe9'],21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:21.595,Pass,
,,,,,,,,,,,,1.959057,,,,,,,,,,6c1d9acd-c9ad-40d4-b650-9bc8522ff252,2529,,"[33.0, 45.0]",19759,64,,,-1.5707964,,,Right Foot,,,"[33.0, 17.0]",,Ground Pass,28.0,,,Emma Mukandi,18998.0,,,,,,2,From Goal Kick,Louise Quinn,15621.0,Right Center Back,129,Arsenal WFC,968,['a1612384-9055-44d5-a13d-420401200cae'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:26.582,Pass,
,,,,,,,,,,,,1.119115,,,,,,,,,,1a1832bc-2c90-4c92-8fde-a855963aa3b0,2532,,"[38.0, 16.0]",19759,64,,,-0.44237423,,,Right Foot,,,"[57.0, 7.0]",,Ground Pass,21.023796,,,Katie McCabe,15620.0,,,,,,2,From Goal Kick,Emma Mukandi,18998.0,Left Back,129,Arsenal WFC,968,['7fef500c-ce84-451a-be11-0a12d0e73faf'],29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:29.857,Pass,
,,,,,,,,,,,,1.394551,,,,,,,,,,2bcc2d5c-2581-435c-84ce-94422c895fef,2535,,"[57.0, 6.0]",19759,64,,,2.6992185,,,Left Foot,,,"[38.0, 15.0]",,Ground Pass,21.023796,,,Emma Mukandi,18998.0,,,,,,2,From Goal Kick,Katie McCabe,15620.0,Right Wing,129,Arsenal WFC,968,['40978d55-6ef3-453e-997c-d1c9148c25ba'],31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:31.882,Pass,
,,,,,,,,,,,,1.615067,,,,,,,,,,ee03326d-265b-4da6-9d89-9859ba4c3407,2538,,"[37.0, 15.0]",19759,64,,,1.7942729,,,Left Foot,,,"[32.0, 37.0]",,Ground Pass,22.561028,,,Louise Quinn,15621.0,,,,,,2,From Goal Kick,Emma Mukandi,18998.0,Left Back,129,Arsenal WFC,968,['dab315b9-37fd-4633-bfa7-7a463c13c2b0'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:34.099,Pass,
,,,,,,,,,,,,1.788605,,,,,,,,,,a64e0300-05e4-4934-afa2-beb7e838fc7b,2541,,"[36.0, 53.0]",19759,64,,,1.2490457,,,Right Foot,,,"[43.0, 74.0]",,Ground Pass,22.135944,,,Leah Williamson,18999.0,,,,,,2,From Goal Kick,Louise Quinn,15621.0,Right Center Back,129,Arsenal WFC,968,['b4db2d69-5bef-44f1-b0fe-8b4ab1ce66e2'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:38.111,Pass,
,,,,,,,,,,,,1.6253,,,,,,,,,,ace1e3d8-6c26-4eda-b549-52bc3355aca5,2544,,"[43.0, 74.0]",19759,64,,,0.11065722,,,Right Foot,,,"[70.0, 77.0]",,Ground Pass,27.166155,,,Bethany Mead,15619.0,,,,,,2,From Goal Kick,Leah Williamson,18999.0,Right Back,129,Arsenal WFC,968,['15b163a9-db05-4504-a803-76d25226eb38'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:41.310,Pass,
,,,,,,,,,,,,2.482109,,,,,,,,,,11585112-106a-422f-bcf2-d3f52747ad54,2547,,"[71.0, 77.0]",19759,64,,,-0.13255154,,,Right Foot,,,"[86.0, 75.0]",,Ground Pass,15.132746,,,Danielle van de Donk,10658.0,,,,,,2,From Goal Kick,Bethany Mead,15619.0,Left Wing,129,Arsenal WFC,968,['6513b963-1494-4e55-ac76-c9bc4bed1581'],42,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:42.973,Pass,
,,,,,,,,,,,,0.780205,,,,,,,,,,0dde7261-785f-48bf-b3ac-ff817cf5681b,2550,,"[89.0, 75.0]",19759,64,,,-0.8329813,,,Right Foot,,,"[99.0, 64.0]",,High Pass,14.866069,,Incomplete,Vivianne Miedema,15623.0,,,,,,2,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,129,Arsenal WFC,968,"['327bed0c-7ddc-4587-9596-1618cb0cfe42', 'bd092c4a-55c8-4277-ac19-64eed9ef7a38']",45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:45.673,Pass,
,,,,,,,,,,,,2.042472,,,,,,,,,,6594ada9-b778-4f22-bbf4-5430c933fa0c,2555,,"[111.0, 76.0]",19759,64,,,-0.8519663,,,Right Foot,,,"[118.0, 68.0]",,Ground Pass,10.630146,,,Bethany Mead,15619.0,,,,,,2,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,129,Arsenal WFC,968,['d419602a-4542-4808-b85f-2d4fd7654551'],51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:51.686,Pass,
,,,,,,,,,,,,1.411,,,,,,,,,,9a5a9744-245f-4b67-b621-d31ef26b6cda,2558,,"[117.0, 67.0]",19759,64,,,-1.8622531,f431f7da-0491-47ab-a97e-4b9ade8b0152,,Right Foot,True,True,"[111.0, 47.0]",True,Low Pass,20.880613,,,Vivianne Miedema,15623.0,,,,,,2,From Goal Kick,Bethany Mead,15619.0,Left Wing,129,Arsenal WFC,968,['2d89fa1c-9568-42fd-886d-1d98684ecb75'],53,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:53.769,Pass,
,,,,,,,,,,,,1.692512,,,,,,,,,,67e66e33-13f4-4cad-8cc3-4ca8fbb06bde,2562,,"[60.0, 40.0]",19759,65,,,-2.6546934,,,Right Foot,,,"[43.0, 31.0]",,Ground Pass,19.235384,,,Faye Bryson,15578.0,,,,,Kick Off,2,From Kick Off,Claudia Walker,15580.0,Right Center Forward,130,Everton LFC,967,['52dc5783-b311-4f8f-a857-230293aa4fbc'],40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:20:40.559,Pass,
,,,,,,,,,,,,1.083609,,,,,,,,,,452d2c7a-eafe-4345-8b11-9530e1afff2f,2565,,"[44.0, 31.0]",19759,65,,,-2.2318394,,,Right Foot,,,"[37.0, 22.0]",,Ground Pass,11.401754,,,Georgia Brougham,15574.0,,,,,,2,From Kick Off,Faye Bryson,15578.0,Right Back,130,Everton LFC,967,['2649504f-a8ac-4a82-83c3-fc1eec63c425'],42,,,,,,,,,,,,,,,,,,Everton LFC,967,00:20:42.958,Pass,
,,,,,,,,,,,,1.566681,,,,,,,,,,4eabbe33-1a67-4b58-a861-85a25a7a0a68,2568,,"[44.0, 21.0]",19759,65,,,-0.19739556,,,Left Foot,,,"[64.0, 17.0]",,Ground Pass,20.396078,,,Chloe Kelly,15570.0,,,,,,2,From Kick Off,Georgia Brougham,15574.0,Right Center Back,130,Everton LFC,967,['c1b92a82-aacc-4a36-972b-284d97b1fdac'],46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:20:46.168,Pass,
,,,,,,,,,,,,0.923586,,,,,,,,,,edafd9cb-3f64-4891-a911-debe3c4ebc57,2571,,"[65.0, 19.0]",19759,65,,,2.642246,,,Left Foot,,,"[54.0, 25.0]",,Ground Pass,12.529964,,,Megan Finnigan,18254.0,,,,,,2,From Kick Off,Chloe Kelly,15570.0,Left Midfield,130,Everton LFC,967,['37dd5804-7c11-47d9-9591-e4bb6fae44ad'],48,,,,,,,,,,,,,,,,,,Everton LFC,967,00:20:48.292,Pass,
,,,,,,,,,,,,1.131844,,,,,,,,,,2aac80d9-00dc-41c2-b7c6-195ad8a0d60b,2574,,"[53.0, 25.0]",19759,65,,,-1.9074712,,,Right Foot,,,"[46.0, 5.0]",,Ground Pass,21.189621,,,Chantelle Boye-Hlorkah,15556.0,,,,,,2,From Kick Off,Megan Finnigan,18254.0,Left Center Midfield,130,Everton LFC,967,['34739b60-a91a-429f-be44-bf3fa109d296'],49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:20:49.256,Pass,
,,,,,,,,,,,,6.052251,,,,,,,,,,4adcf861-45bb-48ce-a072-ea9cde48227a,2577,,"[47.0, 8.0]",19759,65,,,0.79339796,,,Right Foot,,,"[109.0, 71.0]",,High Pass,88.391174,,Incomplete,Simone Magill,15559.0,,True,,,,2,From Kick Off,Chantelle Boye-Hlorkah,15556.0,Left Back,130,Everton LFC,967,"['56c2ee0f-56ae-4402-888b-c551450e74e7', 'c7328e91-c553-4ea2-b9e4-1cad6a452b7a']",52,,,,,,,,,,,,,,,,,,Everton LFC,967,00:20:52.286,Pass,
,,,,,,,,,,,,1.534593,,,,,,,,,,4059236a-75ab-49a7-8b1f-1b8b49e190d9,2581,,"[110.0, 80.0]",19759,66,,,-1.3909428,,,,,,"[114.0, 58.0]",,High Pass,22.36068,,,Claudia Walker,15580.0,,,,,Throw-in,2,From Throw In,Faye Bryson,15578.0,Right Back,131,Everton LFC,967,['7acac671-c8db-40bd-92bf-e2a703962298'],5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:21:05.245,Pass,
,,,,,,,,,,,,2.191374,,,,,,,,,,ee7b3434-1cbb-412c-9596-90f18459e65a,2585,,"[7.0, 37.0]",19759,66,,,-1.3825748,,,Right Foot,,,"[11.0, 16.0]",,Ground Pass,21.377558,,,Louise Quinn,15621.0,,,,,Goal Kick,2,From Goal Kick,Sari van Veenendaal,10646.0,Goalkeeper,132,Arsenal WFC,968,['3740683c-97ae-4965-aa0c-eb2cc299053b'],30,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:30.916,Pass,
,,,,,,,,,,,,2.4814,,,,,,,,,,a500f57f-496d-495b-81b0-03ef3e46b73f,2588,,"[14.0, 17.0]",19759,66,,,1.8545904,,,Right Foot,,,"[7.0, 41.0]",,Ground Pass,25.0,,,Sari van Veenendaal,10646.0,,,,,,2,From Goal Kick,Louise Quinn,15621.0,Right Center Back,132,Arsenal WFC,968,['3f05aa61-f40b-412c-ae45-85f3204124c3'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:34.987,Pass,
,,,,,,,,,,,,2.384464,,,,,,,,,,9c10cd9a-c772-4073-96cb-98eab454fc61,2591,,"[11.0, 43.0]",19759,66,,,0.87605804,,,Left Foot,,,"[26.0, 61.0]",,Ground Pass,23.43075,,,Leah Williamson,18999.0,,,,,,2,From Goal Kick,Sari van Veenendaal,10646.0,Goalkeeper,132,Arsenal WFC,968,['301e8a06-c39a-4ede-b1de-dcf4ff08a62e'],38,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:38.349,Pass,
,,,,,,,,,,,,2.708274,,,,,,,,,,a1ce6e40-fdad-4a59-a58b-ec5b0929bd8c,2594,,"[28.0, 63.0]",19759,66,,,-1.6588037,,,Right Foot,,,"[25.0, 29.0]",,Ground Pass,34.132095,,,Louise Quinn,15621.0,,,,,,2,From Goal Kick,Leah Williamson,18999.0,Right Back,132,Arsenal WFC,968,['ad6912d1-3189-4386-97b5-9e82095efaaf'],41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:41.293,Pass,
,,,,,,,,,,,,1.976439,,,,,,,,,,bed2dc54-c908-446c-889d-20dc3a02fa90,2597,,"[28.0, 28.0]",19759,66,,,-0.59540987,,,Right Foot,,,"[59.0, 7.0]",,Ground Pass,37.44329,,,Emma Mukandi,18998.0,,,,,,2,From Goal Kick,Louise Quinn,15621.0,Right Center Back,132,Arsenal WFC,968,['3d60ecd9-944f-4582-96bd-5f5485a2e7f3'],45,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:45.164,Pass,
,,,,,,,,,,,,3.593558,,,,,,,,,,16a92988-3c8b-4915-83c2-9fa32d179c5d,2600,,"[69.0, 9.0]",19759,66,,,0.043450896,,,Left Foot,,,"[115.0, 11.0]",,Ground Pass,46.043457,,,Jordan Nobbs,10192.0,,,,,,2,From Goal Kick,Emma Mukandi,18998.0,Left Back,132,Arsenal WFC,968,['82447001-2945-4329-8591-fa4518d6f270'],48,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:48.625,Pass,
,,,,,,,,,,,,1.7293,,,,,,,,,,42751241-5923-4799-9f1b-8f8b191b3383,2604,,"[115.0, 13.0]",19759,66,,,-1.849096,,,Right Foot,,,"[113.0, 6.0]",,Ground Pass,7.28011,,,Katie McCabe,15620.0,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Center Midfield,132,Arsenal WFC,968,['00362ea8-e1ab-45ef-b43f-3f29715c14c0'],57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:57.520,Pass,
,,,,,,,,,,,,0.984062,,,,,,,,,,4c7d4832-2890-4b01-a850-b3ad1843ac00,2607,,"[112.0, 6.0]",19759,67,,,2.6011732,,,Left Foot,,,"[107.0, 9.0]",,Ground Pass,5.8309517,,,Jordan Nobbs,10192.0,,,,,,2,From Goal Kick,Katie McCabe,15620.0,Right Wing,132,Arsenal WFC,968,['f432f7cb-5432-4f12-820c-0d6114eda257'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:00.413,Pass,
,,,,,,,,,,,,0.920374,,,,,,,,,,b452d5d9-0524-492a-bc8e-df4ee833542e,2611,,"[110.0, 10.0]",19759,67,,,-2.0344439,,,Right Foot,,,"[108.0, 6.0]",,Ground Pass,4.472136,,,Katie McCabe,15620.0,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Center Midfield,132,Arsenal WFC,968,"['88344fb5-44c4-4560-b533-7c5a690c1f8c', '98fb2a9e-06b8-4060-b921-ac7a6e0b429c']",3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:03.111,Pass,True
,,,,,,,,,,,,1.41151,,,,,,,,,,62dfc192-7e64-4b43-95f5-20ea6664da4d,2613,,"[106.0, 6.0]",19759,67,,,2.9927027,,,Left Foot,,,"[86.0, 9.0]",,Ground Pass,20.22375,,,Emma Mukandi,18998.0,,,,,,2,From Goal Kick,Katie McCabe,15620.0,Right Wing,132,Arsenal WFC,968,['c3dfad88-4aa6-4522-b670-fdd6c03f0be9'],4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:04.031,Pass,
,,,,,,,,,,,,0.996938,,,,,,,,,,9cc6917a-2894-4380-b59e-f8e9d3482150,2616,,"[87.0, 9.0]",19759,67,,,0.13552772,,,Right Foot,,,"[109.0, 12.0]",,Ground Pass,22.203604,,,Jordan Nobbs,10192.0,,,,,,2,From Goal Kick,Emma Mukandi,18998.0,Left Back,132,Arsenal WFC,968,['949bc42e-0299-4d39-8a8d-2513fdd7dbf2'],6,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:06.944,Pass,
,,,,,,,,,,,,0.954363,,,,,,,,,,7e1aec4a-d648-4d20-9503-25ebcb050eff,2620,,"[12.0, 60.0]",19759,67,,,0.0,,,Right Foot,,,"[29.0, 60.0]",,Low Pass,17.0,,,Simone Magill,15559.0,,,,,Recovery,2,From Goal Kick,Georgia Brougham,15574.0,Right Center Back,132,Arsenal WFC,968,['68f0b0f9-b23c-4822-bd7a-faefca4b93af'],9,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:09.456,Pass,
,,,,,,,,,,,,0.125333,,,,,,,,,,25af17cc-5a11-497c-b182-7703c5397072,2624,,"[34.0, 59.0]",19759,67,,,0.32175055,,,Right Foot,,,"[37.0, 60.0]",,Ground Pass,3.1622777,,Incomplete,Hannah Cain,18253.0,,,,,,2,From Goal Kick,Simone Magill,15559.0,Right Midfield,132,Arsenal WFC,968,"['403c1b04-6801-4894-bcb2-be5f10377b2f', '9a3cbf0d-ba30-4ef9-8505-2a1347aef4e2', '9bb0bec8-858e-400f-8fe6-c373d8e88752']",12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:12.425,Pass,True
,,,,,,,,,,,,1.0103,,,,,,,,,,018daa6f-eef5-4d58-8fbd-16bab6f74967,2629,,"[61.0, 44.0]",19759,67,,,0.4636476,,,Right Foot,,,"[77.0, 52.0]",,Ground Pass,17.888544,,,Lia Wälti,10405.0,,,,,,2,From Goal Kick,Leah Williamson,18999.0,Right Back,132,Arsenal WFC,968,['813b983a-320f-4adf-8da4-44180d4e3519'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:16.342,Pass,
,,,,,,,,,,,,0.132023,,,,,,,,,,918ea27b-8c25-4d54-ba58-0e4dd78c59e6,2632,,"[77.0, 52.0]",19759,67,,,1.8662372,,,Right Foot,,,"[70.0, 75.0]",,Ground Pass,24.04163,,,Jordan Nobbs,10192.0,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Left Center Back,132,Arsenal WFC,968,['6ad30fb6-c9dc-4306-b66b-ac8ea5e62af7'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:18.653,Pass,
,,,,,,,,,,,,0.754533,,,,,,,,,,a5fa9059-6a3c-4d7e-8610-9884b0b187d9,2635,,"[70.0, 75.0]",19759,67,,,0.22679885,,,Right Foot,,,"[83.0, 78.0]",,Ground Pass,13.341664,,,Bethany Mead,15619.0,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Center Midfield,132,Arsenal WFC,968,['db5bbc23-63c3-4c0b-b680-6f41787f168e'],20,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:20.697,Pass,
,,,,,,,,,,,,1.399191,,,,,,,,,,c4da2a18-8590-442a-a68a-4e574eb46216,2638,,"[83.0, 78.0]",19759,67,,,-2.7928216,,,Right Foot,,,"[72.0, 74.0]",,Ground Pass,11.7046995,,,Jordan Nobbs,10192.0,,,,,,2,From Goal Kick,Bethany Mead,15619.0,Left Wing,132,Arsenal WFC,968,['a97cdd58-48a7-4bee-a180-66b66b7f026f'],21,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:21.464,Pass,
,,,,,,,,,,,,1.610637,,,,,,,,,,c27b0e56-a4d5-4a72-ba71-52a6529e0ded,2641,,"[75.0, 74.0]",19759,67,,,0.30288488,,,Left Foot,,,"[91.0, 79.0]",,Ground Pass,16.763054,,,Bethany Mead,15619.0,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Center Midfield,132,Arsenal WFC,968,['d8832f45-36b4-45ae-a6e2-db8b112a0370'],23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:23.757,Pass,
,,,,,,,,,,,,2.139226,,,,,,,,,,6eaa176e-41b2-4e73-a360-52db227ada90,2644,,"[92.0, 78.0]",19759,67,,,0.0,,,Right Foot,,,"[104.0, 78.0]",,Ground Pass,12.0,,Incomplete,Lia Wälti,10405.0,,,,,,2,From Goal Kick,Bethany Mead,15619.0,Left Wing,132,Arsenal WFC,968,"['64e447b9-433d-473c-b58a-77b4eb9158bd', 'e0f0529b-4423-4f8d-b352-8307ba2eda1f']",25,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:25.407,Pass,
,,,,,,,,,,,,0.580459,,,,,,,,,,fb72ec5e-fa00-405c-b28b-46b04ae18fce,2649,,"[10.0, 3.0]",19759,67,,,1.1583859,,,Right Foot,,,"[17.0, 19.0]",,Low Pass,17.464249,,,Megan Finnigan,18254.0,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Midfield,133,Everton LFC,967,['634f0b56-820d-452c-803f-06802fcb586f'],32,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:32.529,Pass,
,,,,,,,,,,,,2.980924,,,,,,,,,,8c3113bf-40be-44bd-a1f7-36d03cb818d4,2651,,"[17.0, 19.0]",19759,67,,,1.1383885,,,Head,,,"[23.0, 32.0]",,High Pass,14.3178215,,,Angharad James,15577.0,,,,,,2,Regular Play,Megan Finnigan,18254.0,Left Center Midfield,133,Everton LFC,967,['b3b58b54-380d-478c-95c2-afb3e0c7f0f2'],33,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:33.149,Pass,
,,,,,,,,,,,,1.289328,,,,,,,,,,61953d82-e1e6-4019-9bb4-f59483eae97b,2654,,"[22.0, 41.0]",19759,67,,,2.5829933,,,Right Foot,,,"[14.0, 46.0]",,Ground Pass,9.433981,,,Faye Bryson,15578.0,,,,,,2,Regular Play,Angharad James,15577.0,Right Center Midfield,133,Everton LFC,967,['0073a29e-21d6-42a4-b328-9f723a6270c9'],37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:37.307,Pass,
,,,,,,,,,,,,0.244836,,,,,,,,,,65802b4e-24e4-490e-b694-8c9455465038,2658,,"[13.0, 48.0]",19759,67,,,0.24497867,,,Right Foot,,,"[17.0, 49.0]",,High Pass,4.1231055,,Incomplete,,,,,,,,2,Regular Play,Faye Bryson,15578.0,Right Back,133,Everton LFC,967,['1d0faac4-46b7-4c3d-85c8-54d5f0396ae8'],39,,,,,,,,,,,,,,,,,,Everton LFC,967,00:22:39.662,Pass,
,,,,,,,,,,,,2.231121,,,,,,,,,,9174bb4f-9407-4666-89e9-14d41882e37a,2660,,"[6.0, 36.0]",19759,68,,,-0.54756224,,,Right Foot,,,"[47.0, 11.0]",,High Pass,48.02083,,,Gabrielle George,15575.0,,,,,Goal Kick,2,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,134,Everton LFC,967,['742dd7a4-780c-4741-bd2b-3430c11809bb'],8,,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:08.246,Pass,
,,,,,,,,,,,,2.59312,,,,,,,,,,2c8ad183-b4fb-499f-aa71-b5518e80d496,2663,,"[37.0, 21.0]",19759,68,,,2.9829373,,,Left Foot,,,"[12.0, 25.0]",,Ground Pass,25.317978,,,Kirstie Levell,15576.0,,,,,,2,From Goal Kick,Gabrielle George,15575.0,Left Center Back,134,Everton LFC,967,['07a7b8a6-d86f-41a0-b219-fb26e6b00b28'],11,,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:11.320,Pass,
,,,,,,,,,,,,2.677351,,,,,,,,,,fbc833eb-cc52-4891-a81f-9b76a11311e2,2666,,"[12.0, 25.0]",19759,68,,,-0.42066336,,,Right Foot,,,"[50.0, 8.0]",,High Pass,41.62932,,,Megan Finnigan,18254.0,,,,,,2,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,134,Everton LFC,967,['3d29d98a-4c12-473d-9289-8d2382c4d643'],13,,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:13.953,Pass,
,,,,,,,,,,,,1.4987,,,,,,,,,,b7df8a8a-4f57-4ceb-bb46-c5559e302d0a,2668,,"[51.0, 8.0]",19759,68,,,0.26060238,,,Head,,,"[66.0, 12.0]",,High Pass,15.524175,,Incomplete,Hannah Cain,18253.0,,,,,,2,From Goal Kick,Megan Finnigan,18254.0,Left Center Midfield,134,Everton LFC,967,"['c185413b-b1a2-4e08-9eea-99f5b49d0cff', 'e79c4f5b-e5a2-4797-9b18-2269feb91964']",16,,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:16.670,Pass,
,,,,,,,,,,,,2.502041,,,,,,,,,,e79c4f5b-e5a2-4797-9b18-2269feb91964,2670,,"[55.0, 69.0]",19759,68,,,-0.98279375,,,Head,,,"[59.0, 63.0]",,High Pass,7.2111025,,Incomplete,Danielle van de Donk,10658.0,,,,,Recovery,2,From Goal Kick,Leah Williamson,18999.0,Right Back,134,Everton LFC,967,"['931878b2-1fe9-45ee-a3e8-906e0faf3af2', 'b7df8a8a-4f57-4ceb-bb46-c5559e302d0a', 'd030c2bc-76f3-41a7-a7a3-b9a495d98e4a']",18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:18.169,Pass,
,,,,,,,,,,,,4.456765,,,,,,,,,,1283a5ec-531d-4c80-89be-12cc1860fbf3,2674,,"[62.0, 25.0]",19759,68,,,0.28805545,,,Left Foot,,,"[116.0, 41.0]",,High Pass,56.32051,,Incomplete,Hannah Cain,18253.0,,,,,,2,From Goal Kick,Megan Finnigan,18254.0,Left Center Midfield,134,Everton LFC,967,"['0531ad0f-fced-46db-b651-e2c568406c39', '152dab6f-da3d-4b1b-bf16-f3a9d6547dba']",21,,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:21.087,Pass,
,,,,,,,,,,,,1.960526,,,,,,,,,,c2be0adf-71c1-4d3c-8c35-4f0b8e951f6b,2678,,"[5.0, 46.0]",19759,68,,,0.6889244,,,Keeper Arm,,,"[22.0, 60.0]",,Ground Pass,22.022715,,,Leah Williamson,18999.0,,,,,,2,From Keeper,Sari van Veenendaal,10646.0,Goalkeeper,135,Arsenal WFC,968,['e4aba36a-0ffb-4ebe-8425-10e129758abc'],33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:33.684,Pass,
,,,,,,,,,,,,1.738645,,,,,,,,,,f889595f-cec4-4769-ad21-b7fb7794fdd3,2681,,"[36.0, 62.0]",19759,68,,,-1.484058,,,Right Foot,,,"[38.0, 39.0]",,Ground Pass,23.086792,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,2,From Keeper,Leah Williamson,18999.0,Right Back,135,Arsenal WFC,968,['70dcd348-ca8e-4be3-ae04-839cbce755ed'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:39.919,Pass,
,,,,,,,,,,,,1.281578,,,,,,,,,,1272acd2-fefa-44e7-b973-bd92a12eaa4d,2685,,"[43.0, 43.0]",19759,68,,,2.3561945,,,Right Foot,,,"[37.0, 49.0]",,Ground Pass,8.485281,,,Lia Wälti,10405.0,,,,,,2,From Keeper,Dominique Johanna Anna Petrone Janssen,10666.0,Right Center Midfield,135,Arsenal WFC,968,"['e01fd126-5d32-4d16-934d-0dac9409ece5', 'fb0f2ccf-f18f-466a-a5f5-e7373065f98a']",43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:43.726,Pass,True
