50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.843386,,,,,,,,,,,,87a19017-7b72-47cc-975d-54ea6625d45c,2608,,,"[83.4, 57.2]",2275048,88,,,,1.7515959,,Right Foot,,,,"[80.0, 75.8]",,Low Pass,,18.9082,,Kate Longhurst,18147.0,,,,,,2,Other,Kenza Dali,15421.0,Center Attacking Midfield,175,West Ham United LFC,972,"['0f49f429-a799-4d16-9e99-a67e67e03ffa', 'f8469673-78ab-4e4c-af0e-64632b3bae16']",2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:43:02.734,Pass,True
,,,,,,,,,,,,,,,2.942367,,,,,,,,,,,,a7d459ff-dce5-4bc7-b913-698a81c0056a,2611,,,"[85.8, 76.8]",2275048,88,,,,-0.6995172,,Right Foot,True,,,"[118.6, 49.2]",,High Pass,,42.867237,Incomplete,Martha Thomas,31558.0,,,,,,2,Other,Kate Longhurst,18147.0,Left Center Midfield,175,West Ham United LFC,972,"['351090ef-6413-45df-8f0e-b171a234f2d2', 'ecfed001-5f60-44ad-a734-3156021b0c36']",6,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:43:06.536,Pass,
,,,,,,,,,,,,,,,1.719173,,,,,,,,,,,,f4644e1e-6a44-4dfa-9005-dab9d3da002a,2615,,,"[20.8, 39.8]",2275048,88,,,,-0.46478012,,Right Foot,,,,"[56.1, 22.1]",,High Pass,,39.488987,,Josie Green,4865.0,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,176,Tottenham Hotspur Women,749,['14a89eed-78fe-480e-825f-df2ef5e1d11d'],27,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:27.979,Pass,
,,,,,,,,,,,,,,,1.349607,,,,,,,,,,,,b62ef130-ac3d-4f10-9b82-00b026541f9a,2618,,,"[56.1, 21.5]",2275048,88,,,,-0.75706565,,Right Foot,,,,"[68.8, 9.5]",,High Pass,,17.47255,,Kit Graham,31551.0,,,,,,2,Regular Play,Josie Green,4865.0,Center Defensive Midfield,176,Tottenham Hotspur Women,749,['5a593709-54c3-4451-a665-9b47da3ff86f'],29,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:29.779,Pass,
,,,,,,,,,,,,,,,1.814786,,,,,,,,,,,,24eb6cff-1ec1-40e8-beb3-7480bf05bc1e,2621,,,"[67.4, 12.9]",2275048,88,,,,0.41436782,,Left Foot,,,,"[91.5, 23.5]",,Ground Pass,,26.328121,Pass Offside,Rianna Dean,31702.0,,,Through Ball,True,,2,Regular Play,Kit Graham,31551.0,Left Wing,176,Tottenham Hotspur Women,749,['212a8b38-264a-429f-89a7-065bdd9bb8d9'],33,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:33.922,Pass,
,,,,,,,,,,,,,,,2.255855,,,,,,,,,,,,b327269a-5661-4b4d-a000-22d571793463,2624,,,"[41.9, 57.0]",2275048,89,,,,-0.30166253,,Right Foot,,,,"[88.5, 42.5]",,High Pass,,48.80379,Incomplete,Laura Vetterlein,31556.0,,,,,Free Kick,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,177,West Ham United LFC,972,"['46d5d542-3ae3-4a7d-aa7c-db2e4522c7f8', '69a37749-d46a-4093-ae77-638d76ce38ba']",33,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:33.749,Pass,
,,,,,,,,,,,,,,,1.659862,,,,,,,,,,,,69a37749-d46a-4093-ae77-638d76ce38ba,2626,,,"[31.6, 37.6]",2275048,89,,,,-0.17051344,,Head,,,,"[46.7, 35.0]",,High Pass,,15.3222065,Incomplete,,,,,,,Recovery,2,From Free Kick,Rachel Furness,15706.0,Left Center Midfield,177,West Ham United LFC,972,"['9b5a5d95-cc94-43ba-9326-5619bf52406f', 'b327269a-5661-4b4d-a000-22d571793463']",36,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:44:36.005,Pass,
,,,,,,,,,,,,,,,1.005651,,,,,,,,,,,,c38952e2-4ae1-48d5-84df-2f7a3b8b28c3,2629,,,"[73.2, 44.3]",2275048,89,,,,-1.5889761,,Right Foot,,,,"[73.0, 33.3]",,Ground Pass,,11.001818,,Kate Longhurst,18147.0,,,,,,2,From Free Kick,Kenza Dali,15421.0,Center Attacking Midfield,177,West Ham United LFC,972,['dc5d45ed-55c5-4f81-a28f-3257b58a0a01'],38,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:38.441,Pass,
,,,,,,,,,,,,,,,1.139264,,,,,,,,,,,,291e4648-4fda-40de-8ad4-fb588f8b2294,2632,,,"[73.0, 30.5]",2275048,89,,,,-0.4069708,,Right Foot,,,,"[84.6, 25.5]",,Ground Pass,,12.631706,,Laura Vetterlein,31556.0,,,,,,2,From Free Kick,Kate Longhurst,18147.0,Left Center Midfield,177,West Ham United LFC,972,['d67227ad-49ca-4aed-949f-c7de12f02176'],40,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:40.460,Pass,
,,,,,,,,,,,,,,,2.918497,,,,,,,,,,,,c81d8e34-0b75-47b2-b5fe-adcf5f4a1007,2636,,,"[85.4, 25.1]",2275048,89,,,,0.1726815,,Left Foot,,,,"[119.8, 31.1]",,Ground Pass,,34.919334,Incomplete,Jacinta Galabadaarachchi,31554.0,,,,,,2,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,177,West Ham United LFC,972,"['058c01a2-6c66-4faf-a550-31cc5ee7d29b', '62fe575f-7432-431b-9998-4b4afb926cc6']",42,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:42.607,Pass,
,,,,,,,,,,,,,,,3.721559,,,,,,,,,,,,dd574e9e-7dcb-4b43-a315-37bb9fc24a31,2640,,,"[2.9, 50.6]",2275048,90,,,,0.29627836,,Drop Kick,,,,"[69.4, 70.9]",,High Pass,,69.52942,,Lucy Quinn,15564.0,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,178,Tottenham Hotspur Women,749,['44e3c901-542f-4a32-8d3a-230d8584badc'],1,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:01.777,Pass,
,,,,,,,,,,,,,,,1.981748,,,,,,,,,,,,51200f37-ce50-40c9-bec5-6e900f6b5354,2643,,,"[64.6, 70.5]",2275048,90,,,True,0.20668322,,,,,,"[77.0, 73.1]",,Low Pass,,12.669649,,Rachel Furness,15706.0,,,,,,2,Regular Play,Lucy Quinn,15564.0,Right Wing,178,Tottenham Hotspur Women,749,"['d22a7f33-26a1-44db-9e7e-7ebbf1e00d88', 'de777e74-84ed-4ac1-89cf-ad856936b828']",5,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:05.618,Pass,True
,,,,,,,,,,,,,,,2.863469,,,,,,,,,,,,113a18e8-008f-462a-802b-726d78048eb4,2649,,,"[79.8, 76.3]",2275048,90,,,,-0.85434943,,Right Foot,,,,"[113.5, 37.6]",,High Pass,,51.316467,Incomplete,,,,,,,Free Kick,2,From Free Kick,Chloe Peplow,16397.0,Right Center Midfield,179,Tottenham Hotspur Women,749,['a92498c2-5949-41b7-94c2-3cd79576f1ed'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:38.386,Pass,
,,,,,,,,,,,,,,,1.798706,,,,,,,,,,,,bc7e4fb8-bcd3-4c3a-8c77-707e33785caa,2652,,,"[32.1, 27.3]",2275048,90,,,,-0.5016041,,Right Foot,,,,"[44.5, 20.5]",,Low Pass,,14.142136,Incomplete,Jacinta Galabadaarachchi,31554.0,,,,,Recovery,2,From Free Kick,Kate Longhurst,18147.0,Left Center Midfield,179,Tottenham Hotspur Women,749,"['4cf55b3b-c366-44d8-9efb-17e9eca17b67', 'ddab08c4-359b-4fa1-b9dd-d77e81f0f36b']",43,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:43.219,Pass,
,,,,,,,,,,,,,,,1.200841,,,,,,,,,,,,4cf55b3b-c366-44d8-9efb-17e9eca17b67,2654,,,"[75.6, 59.6]",2275048,90,,,,-0.070306465,,Right Foot,,,,"[89.8, 58.6]",,Ground Pass,,14.2351675,,Lucy Quinn,15564.0,,,,,Recovery,2,From Free Kick,Chloe Peplow,16397.0,Right Center Midfield,179,Tottenham Hotspur Women,749,"['49655fd0-3d87-4851-a325-cd7107bd3473', 'bc7e4fb8-bcd3-4c3a-8c77-707e33785caa']",45,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:45:45.018,Pass,
,,,,,,,,,,,,,,,3.266533,,,,,,,,,,,,38598db6-a91d-4161-8cb6-6d76f042e55f,2663,,,"[65.0, 54.6]",2275048,90,,,,1.1257277,,Left Foot,,,,"[76.4, 78.5]",,Low Pass,,26.479614,,Leanne Kiernan,18146.0,,,,,,2,Regular Play,Kate Longhurst,18147.0,Left Center Midfield,180,West Ham United LFC,972,"['b7398e23-0dff-41b0-8f34-b47ceb069d68', 'c7b7345c-77d9-4382-9338-2e6ce3b4b62b']",54,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:54.285,Pass,True
,,,,,,,,,,,,,,,1.978812,,,,,,,,,,,,75006d47-28aa-4ae2-ae47-a6816c460e95,2667,,,"[92.9, 67.4]",2275048,91,,,,0.68767124,,Left Foot,,,,"[104.1, 76.6]",,Ground Pass,,14.494137,,Cecilie Redisch Kvamme,31553.0,,,,,,2,Regular Play,Leanne Kiernan,18146.0,Right Wing,180,West Ham United LFC,972,"['027a18b6-f084-4352-b2ad-00d946e12aab', 'f43ae4d9-59d5-4dac-861a-aa0a7a9849dd']",0,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:00.867,Pass,True
,,,,,,,,,,,,,,,0.873474,,,,,,,,,,,,7c8d02a1-d33a-4ac7-aa78-b09a16b9797e,2673,,,"[100.1, 80.0]",2275048,91,,,,-0.5880026,,,,,,"[110.9, 72.8]",,Low Pass,,12.979984,Incomplete,Leanne Kiernan,18146.0,,,,,Throw-in,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,181,West Ham United LFC,972,"['1f687fe4-400f-448e-ac96-2d07da807d80', '6fe5c28a-ece5-4e88-aa7e-df600bc46a0a']",13,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:13.490,Pass,
,,,,,,,,,,,,,,,0.910911,,,,,,,,,,,,2a32ac5f-14d9-4da0-8650-e5e3da54cdbc,2676,,,"[101.3, 80.0]",2275048,91,,,,-0.34302393,,,,,,"[109.7, 77.0]",,Low Pass,,8.9196415,,Kenza Dali,15421.0,,,,,Throw-in,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,182,West Ham United LFC,972,['9e791153-5e65-409c-9c7f-9ef965da0620'],24,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:24.908,Pass,
,,,,,,,,,,,,,,,1.525877,,,,,,,,,,,,725ac68b-0fb6-4f51-8fb2-ab22b6f018ae,2680,,,"[118.0, 79.7]",2275048,91,,,,-1.7583257,3ca19ac6-f3d2-4c90-ac42-9afe0616dbb8,Right Foot,True,,,"[111.7, 46.5]",,High Pass,,33.792454,,Martha Thomas,31558.0,True,,,,,2,From Throw In,Kenza Dali,15421.0,Center Attacking Midfield,182,West Ham United LFC,972,"['a90353c8-aad0-46cf-8804-2ce45c71b2cc', 'd3128e49-12eb-43a7-ac8e-93bee643b381']",28,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:28.241,Pass,True
,,,,,,,,,,,,,,,1.987544,,,,,,,,,,,,8762d8f9-e5bf-4f41-815d-8ca93d83287e,2684,,,"[7.0, 38.8]",2275048,91,,,,-0.19229816,,Drop Kick,,,,"[71.2, 26.3]",,High Pass,,65.40558,Incomplete,Rianna Dean,31702.0,,,,,,2,From Keeper,Rebecca Leigh Spencer,18158.0,Goalkeeper,183,Tottenham Hotspur Women,749,"['118d8ab9-5564-4709-97cf-4a5bacfa9ec8', '6ae85e8f-19c4-4826-bf75-1182bebfca2a']",52,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:46:52.535,Pass,
,,,,,,,,,,,,,,,1.617694,,,,,,,,,,,,33f29db3-2a07-45fd-bcf0-79ca8aca2ddc,2688,,,"[58.6, 48.5]",2275048,91,,,,-1.1241925,,Head,,,,"[65.4, 34.3]",,Low Pass,,15.744205,,Jacinta Galabadaarachchi,31554.0,,,,,Recovery,2,From Keeper,Kenza Dali,15421.0,Center Attacking Midfield,184,West Ham United LFC,972,['d6c6a691-722e-4a14-9762-786a30b7b2e3'],56,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:56.754,Pass,
,,,,,,,,,,,,,,,1.930655,,,,,,,,,,,,478fbe11-6f23-4653-a92b-daf8159950c6,2695,,,"[63.6, 39.7]",2275048,92,,,,1.1854765,,Left Foot,,,,"[69.4, 54.0]",,Ground Pass,,15.431461,,Kate Longhurst,18147.0,,,,,,2,From Keeper,Kenza Dali,15421.0,Center Attacking Midfield,184,West Ham United LFC,972,['c5ab0dea-75f7-495b-9512-428517253cdd'],1,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:01.711,Pass,
,,,,,,,,,,,,,,,2.635405,,,,,,,,,,,,39d730db-2eb2-4641-b944-8d7d6fb36a05,2698,,,"[64.2, 47.5]",2275048,92,,,,-1.2865187,,Left Foot,,,,"[75.8, 7.8]",,High Pass,,41.360004,,Katharina Baunach,31557.0,,,,,,2,From Keeper,Kate Longhurst,18147.0,Left Center Midfield,184,West Ham United LFC,972,['92fb3b2d-563b-4327-a03a-66fd39b35d7c'],5,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:05.635,Pass,
,,,,,,,,,,,,,,,3.212486,,,,,,,,,,,,5c0ce155-03b5-47b0-a2af-111c3f57535d,2701,,,"[84.4, 13.6]",2275048,92,,,,0.8153619,,Left Foot,True,,,"[120.0, 51.4]",,High Pass,,51.924946,Out,Leanne Kiernan,18146.0,,,,,,2,From Keeper,Katharina Baunach,31557.0,Left Back,184,West Ham United LFC,972,['8deedebd-45ca-44d4-8291-cf4890036e3e'],11,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:11.221,Pass,
,,,,,,,,,,,,,,,3.759573,,,,,,,,,,,,3c7f6c56-8510-43b7-8180-e287f4b9b177,2703,,,"[6.0, 36.0]",2275048,92,,,,-0.2600466,,Right Foot,,,,"[62.0, 21.1]",,High Pass,,57.948338,,Rachel Furness,15706.0,,,,,Goal Kick,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,185,Tottenham Hotspur Women,749,['a5d9d66f-7d58-4df6-9b53-618be2d8954b'],43,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:43.386,Pass,
,,,,,,,,,,,,,,,1.255712,,,,,,,,,,,,d041d4ee-8ec1-457b-9980-ec882970e91b,2705,,,"[61.7, 22.1]",2275048,92,,,,0.6796,,Head,,,,"[74.2, 32.2]",,High Pass,,16.070469,Incomplete,,,,,,,,2,From Goal Kick,Rachel Furness,15706.0,Left Center Midfield,185,Tottenham Hotspur Women,749,['1d7decad-ae6d-4714-b195-6fecffb865d4'],47,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:47.146,Pass,
,,,,,,,,,,,,,,,2.658229,,,,,,,,,,,,e6c4ad42-b8e6-4cd0-af5d-1414f3fca1f7,2707,,,"[51.5, 54.0]",2275048,92,,,,-0.92435694,,Head,,,,"[63.8, 37.7]",,High Pass,,20.420088,,Jacinta Galabadaarachchi,31554.0,,,,,Recovery,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,186,West Ham United LFC,972,['35c5d91a-a256-4c48-bed8-92b1e18bb345'],49,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:49.628,Pass,
,,,,,,,,,,,,,,,1.570072,,,,,,,,,,,,f122121c-045a-4193-8332-fa0b24b1bdbe,2714,,,"[63.8, 43.9]",2275048,92,,,,1.0785222,,Right Foot,,,,"[73.4, 61.8]",,Ground Pass,,20.31182,,Kate Longhurst,18147.0,,,,,,2,Regular Play,Jacinta Galabadaarachchi,31554.0,Left Wing,186,West Ham United LFC,972,['af9c3716-4519-4bbd-91b1-d1cf80cc84ed'],54,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:54.731,Pass,
,,,,,,,,,,,,,,,1.607,,,,,,,,,,,,b247fd74-fa75-4c97-8933-36ae967d9869,2718,,,"[86.5, 62.4]",2275048,92,,,,0.23374318,,Left Foot,,,,"[103.3, 66.4]",,Ground Pass,,17.269627,Incomplete,Cecilie Redisch Kvamme,31553.0,,,,,,2,Regular Play,Kate Longhurst,18147.0,Left Center Midfield,186,West Ham United LFC,972,"['5c0017d7-6aaf-446f-816d-a269f1694bc4', 'e68d5dfb-efe1-4df0-a8ba-811950de0fe8']",58,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:58.993,Pass,
,,,,,,,,,,,,,,,1.759418,,,,,,,,,,,,a0e15e31-b3b1-4d36-a89f-1c3280147efb,2726,,,"[24.2, 2.8]",2275048,93,,,,0.04062804,,Right Foot,,,,"[36.5, 3.3]",,High Pass,,12.310159,,Angela Addison,31550.0,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Left Back,186,West Ham United LFC,972,"['0d3840ca-3936-461c-ad13-cf19f6f43ab3', 'fa108058-c54e-40d7-a63e-8a1fbac8ee93']",3,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:03.567,Pass,True
,,,,,,,,,,,,,,,2.33604,,,,,,,,,,,,75866ccf-91a2-4320-b5b7-4338b18ad372,2730,,,"[71.0, 80.0]",2275048,93,,,,-0.194241,,,,,,"[89.3, 76.4]",,Low Pass,,18.650738,,Kenza Dali,15421.0,,,,,Throw-in,2,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,187,West Ham United LFC,972,['b16852ae-d638-42f8-8037-83e45ec511da'],26,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:26.326,Pass,
,,,,,,,,,,,,,,,2.093637,,,,,,,,,,,,f0d30a85-662f-4c74-add2-9fc842f41d32,2733,,,"[90.5, 75.6]",2275048,93,,,,0.19250163,,Left Foot,,,,"[102.3, 77.9]",,High Pass,,12.022063,,Cecilie Redisch Kvamme,31553.0,,,,,,2,From Throw In,Kenza Dali,15421.0,Center Attacking Midfield,187,West Ham United LFC,972,"['8763e4cd-684a-4903-bf1d-0929b5d3f27f', 'e9eb4186-b1ee-45c2-a0a3-090d5d6d7d05']",28,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:28.662,Pass,True
,,,,,,,,,,,,,,,1.094099,,,,,,,,,,,,edde73ed-d696-4585-9ebf-800bcb6ba63f,2735,,,"[104.1, 78.1]",2275048,93,,,,-1.0863184,,Right Foot,,,,"[109.1, 68.6]",,Low Pass,,10.7354555,Incomplete,Kenza Dali,15421.0,,,,,,2,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Back,187,West Ham United LFC,972,"['4f5d6ed4-191f-40c8-ad89-d253ce01628e', '65af523b-4783-49ac-ac8e-27548a44eaf8']",30,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:30.755,Pass,
,,,,,,,,,,,,,,,2.176869,,,,,,,,,,,,b867db63-356c-4f43-a7eb-23433e1af877,2738,,,"[76.8, 72.0]",2275048,93,,,,0.20401798,,Left Foot,,,,"[91.3, 75.0]",,Low Pass,,14.807093,,So-Hyun Cho,22798.0,,,,,Recovery,2,From Throw In,Laura Vetterlein,31556.0,Left Center Back,187,West Ham United LFC,972,['ebeaf54d-de48-4826-b124-391257afd264'],34,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:34.191,Pass,
,,,,,,,,,,,,,,,1.754742,,,,,,,,,,,,1b19e39a-5339-46bf-9699-fb9c36f7880f,2740,,,"[91.7, 74.4]",2275048,93,,,,0.36172923,,Right Foot,,,,"[106.5, 80.0]",,High Pass,,15.824033,Out,,,,,,,,2,From Throw In,So-Hyun Cho,22798.0,Right Center Midfield,187,West Ham United LFC,972,,36,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:36.368,Pass,
,,,,,,,,,,,,,,,1.399844,,,,,,,,,,,,c33afb66-2476-4b16-b077-53b3623ae30d,2742,,,"[16.0, 0.1]",2275048,93,,,,0.051425207,,,,,,"[29.6, 0.8]",,High Pass,,13.618003,,Angela Addison,31550.0,,,,,Throw-in,2,From Throw In,Ashleigh Neville,4848.0,Left Back,188,Tottenham Hotspur Women,749,['e9a9935a-5b87-4e87-89df-18c13f92c384'],53,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:53.574,Pass,
,,,,,,,,,,,,,,,0.590161,,,,,,,,,,,,0f801428-e3f5-4eef-89cc-308787fc5c21,2745,,,"[29.2, 0.8]",2275048,93,,,,0.50230235,,Right Foot,,,,"[36.3, 4.7]",,Low Pass,,8.100617,,Rianna Dean,31702.0,,,,,,2,From Throw In,Angela Addison,31550.0,Left Wing,188,Tottenham Hotspur Women,749,['6e6fa53e-5ac0-4d61-bea6-3659c0e5a616'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:55.094,Pass,
,,,,,,,,,,,,,,,1.106821,,,,,,,,,,,,3d272668-9ed3-4342-8d69-2106db48b5fb,2748,,,"[36.3, 4.7]",2275048,93,,,,0.3290497,,Left Foot,,,,"[44.5, 7.5]",,Low Pass,,8.664871,Incomplete,Rachel Furness,15706.0,,,,,,2,From Throw In,Rianna Dean,31702.0,Center Forward,188,Tottenham Hotspur Women,749,"['76a677ac-cfc7-418f-a727-64befc89518a', '9884c104-7a7c-4eb4-8ad7-2515839c6cc4']",55,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:55.857,Pass,
,,,,,,,,,,,,,,,3.476048,,,,,,,,,,,,9884c104-7a7c-4eb4-8ad7-2515839c6cc4,2750,,,"[75.6, 72.6]",2275048,93,,,,-0.16952822,,Right Foot,,,,"[120.0, 65.0]",,High Pass,,45.045753,Out,Leanne Kiernan,18146.0,,,,,Recovery,2,From Throw In,Laura Vetterlein,31556.0,Left Center Back,188,Tottenham Hotspur Women,749,"['3d272668-9ed3-4342-8d69-2106db48b5fb', 'eac8391b-7dc6-4a47-9046-06a80decc539']",56,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:56.963,Pass,
,,,,,,,,,,,,,,,2.51274,,,,,,,,,,,,cdd19a87-c8a3-4afe-96c1-cad0c35be1b7,2752,,,"[6.0, 36.0]",2275048,94,,,,0.37610596,,Right Foot,,,,"[53.1, 54.6]",,High Pass,,50.63961,Incomplete,Chloe Peplow,16397.0,,,,,Goal Kick,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,189,Tottenham Hotspur Women,749,"['314454bb-221c-41c4-b9da-c5a358c28234', 'b1b9db7a-b620-4fab-b556-eec924201b5e']",21,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:21.275,Pass,
,,,,,,,,,,,,,,,5.491772,,,,,,,,,,,,b1b9db7a-b620-4fab-b556-eec924201b5e,2754,,,"[67.0, 25.5]",2275048,94,,,,-0.51293504,,Head,,,,"[110.5, 1.0]",,Low Pass,,49.924942,Out,,,,,,,Recovery,2,From Goal Kick,Kate Longhurst,18147.0,Left Center Midfield,189,Tottenham Hotspur Women,749,['cdd19a87-c8a3-4afe-96c1-cad0c35be1b7'],23,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:23.788,Pass,
,,,,,,,,,,,,,,,1.398555,,,,,,,,,,,,7036c636-29d7-4d95-8b51-ff67405687b1,2755,,,"[11.4, 80.0]",2275048,94,,,,-0.27359504,,,,,,"[36.7, 72.9]",,High Pass,,26.277367,Incomplete,Rachel Furness,15706.0,,,,,Throw-in,2,From Throw In,Ria Percival,18145.0,Right Back,190,Tottenham Hotspur Women,749,"['1a621b24-c942-489f-8b89-72aea32d8724', 'd118251a-13d2-4581-86b1-dab2d2647556']",47,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:47.718,Pass,
,,,,,,,,,,,,,,,3.428964,,,,,,,,,,,,1a621b24-c942-489f-8b89-72aea32d8724,2757,,,"[83.4, 7.2]",2275048,94,,,,2.1158607,,Head,,,,"[70.0, 29.3]",,High Pass,,25.845116,Incomplete,,,,,,,Recovery,2,From Throw In,Katharina Baunach,31557.0,Left Back,190,Tottenham Hotspur Women,749,"['7036c636-29d7-4d95-8b51-ff67405687b1', 'f1567767-a263-496d-8343-9733a35f2e81']",49,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:49.116,Pass,
,,,,,,,,,,,,,,,1.798224,,,,,,,,,,,,f1567767-a263-496d-8343-9733a35f2e81,2758,,,"[50.1, 50.8]",2275048,94,,,,-0.9116462,,Right Foot,,,,"[72.8, 21.5]",,Low Pass,,37.064537,,Angela Addison,31550.0,,,,,Recovery,2,From Throw In,Josie Green,4865.0,Center Defensive Midfield,190,Tottenham Hotspur Women,749,"['1a621b24-c942-489f-8b89-72aea32d8724', '4ec78d7e-3630-4700-a920-c1e75e93013d']",52,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:52.545,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,613d97d9-528a-4d53-9925-d60ca7298e87,6,,,"[48.1, 44.2]",2275048,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Chloe Peplow,16397.0,Right Center Midfield,2,Tottenham Hotspur Women,749,['8f6a00b8-5829-49da-b0d0-39b1fa21061f'],1,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:01.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f037f34-369a-4baf-b52a-484bf986b538,9,,,"[29.1, 32.7]",2275048,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anna Filbey,31703.0,Left Center Back,2,Tottenham Hotspur Women,749,['f473bac5-58e6-435c-971d-5acb79db3782'],3,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:03.516,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a59e1523-09e2-4a79-b54f-a255d1c1da29,12,,,"[77.0, 39.7]",2275048,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rianna Dean,31702.0,Center Forward,2,Tottenham Hotspur Women,749,['4425d408-cc1a-4db8-8420-7b15a79f64fa'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:06.849,Ball Receipt*,
