50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.810163,,,,,,,,,,f1461f2e-a018-4b44-9e64-1c14151be20d,1523,,"[44.1, 80.0]",3775565,43,,,,-1.6566066,,,,,"[43.3, 70.7]",,Low Pass,,9.334345,,,,Mollie Green,47520.0,,,,,Throw-in,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,94,Birmingham City WFC,969,['21be114f-9203-47c1-99b5-424f418df8ee'],55,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:55.916,Pass,
,,,,,,,,,,,,,,,0.712605,,,,,,,,,,3c127fa9-3084-41f9-9ce6-5df1477c9e4b,1526,,"[42.6, 70.7]",3775565,43,,,,1.8545904,,Right Foot,,,"[41.2, 75.5]",,Low Pass,,5.0,,,,Georgia Brougham,15574.0,,,,,,1,From Throw In,Mollie Green,47520.0,Left Center Midfield,94,Birmingham City WFC,969,['ee73424c-dd05-4392-b9f6-5845e74edff2'],56,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:56.766,Pass,
,,,,,,,,,,,,,,,1.802071,,,,,,,,,,4bed5a70-d225-4e60-a237-e71dbb66deff,1529,,"[49.9, 75.1]",3775565,44,,,,-0.069525644,,Right Foot,,,"[85.8, 72.6]",,Low Pass,,35.986942,,Incomplete,,Claudia Walker,15580.0,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,94,Birmingham City WFC,969,"['a6c00f99-ac0a-4c16-b257-33bb3fd142a6', 'bbc7dcea-0dce-4fd2-8fb0-c41fbaa04c6c']",0,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:00.449,Pass,
,,,,,,,,,,,,,,,0.71748,,,,,,,,,,6ffa091e-7023-4e7d-8c5a-39b8032eb05d,1532,,"[97.4, 80.0]",3775565,44,,,,-0.67095786,,,,,"[107.1, 72.3]",,Low Pass,,12.384668,,,,Christie Murray,15628.0,,,,,Throw-in,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,95,Birmingham City WFC,969,['6487d173-a7ae-48b0-b3ca-ec4f3e21f093'],21,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:21.071,Pass,
,,,,,,,,,,,,,,,1.07228,,,,,,,,,,cfbdf933-d7f4-40de-a4e0-dd2021838005,1536,,"[108.2, 72.3]",3775565,44,,,,2.8253064,,Right Foot,,,"[102.7, 74.1]",,Ground Pass,,5.7870545,,,,Sarah Emma Mayling,19500.0,,,,,,1,From Throw In,Christie Murray,15628.0,Right Midfield,95,Birmingham City WFC,969,"['08d0b6c1-680e-4cb5-a154-444786dfd3cc', 'd16cd0e5-c8c2-4b68-a67b-3d61889cda31']",22,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:22.743,Pass,True
,,,,,,,,,,,,,,,1.009346,,,,,,,,,,a0ad1198-7941-4291-b591-8808219bc2ae,1540,,"[103.5, 74.1]",3775565,44,,,,-1.3386258,,Right Foot,True,,"[109.6, 48.3]",,High Pass,,26.511318,,Incomplete,,Claudia Walker,15580.0,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,95,Birmingham City WFC,969,"['5aacd9b1-9338-47cc-bdae-9581e596f665', 'cc99a945-8311-47bb-bbc8-cb4b514f8f81']",23,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:23.969,Pass,
,,,,,,,,,,,,,,,3.476282,,,,,,,,,,a51fbeeb-aa45-4792-b041-11ca88ca32b6,1546,,"[13.2, 27.9]",3775565,44,,,,0.61437136,,Right Foot,,,"[53.6, 56.4]",,High Pass,,49.440975,,Incomplete,,Samantha May Kerr,4961.0,,,,,,1,From Throw In,Melanie Leupolz,15648.0,Left Defensive Midfield,95,Birmingham City WFC,969,"['20495e7e-5ab4-450a-861b-03e69d33f384', '8fdd02ff-9eb4-49eb-9d68-3ad5fbbc5eb6']",27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:27.234,Pass,
,,,,,,,,,,,,,,,1.81085,,,,,,,,,,20495e7e-5ab4-450a-861b-03e69d33f384,1548,,"[66.5, 23.7]",3775565,44,,,,0.7134505,,Left Foot,,,"[78.4, 34.0]",,Ground Pass,,15.738488,,,,Mollie Green,47520.0,,,,,Recovery,1,From Throw In,Ruby Mace,41812.0,Left Center Back,95,Birmingham City WFC,969,"['a51fbeeb-aa45-4792-b041-11ca88ca32b6', 'b062c610-c944-480f-8091-2b1ec1b9bb54']",30,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:30.710,Pass,
,,,,,,,,,,,,,,,2.072914,,,,,,,,,,f9475ada-03b1-441b-a862-21c9d0541386,1552,,"[34.6, 41.5]",3775565,44,,,,-0.7378151,,Left Foot,,,"[46.7, 30.5]",,Ground Pass,,16.352676,,,,Drew Spence,4638.0,,,,,Recovery,1,Regular Play,Melanie Leupolz,15648.0,Left Defensive Midfield,96,Chelsea FCW,971,['e7be6163-a696-465c-b3e8-b95d7076e79e'],33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:33.304,Pass,
,,,,,,,,,,,,,,,1.935927,,,,,,,,,,875d0e8c-bbff-49f9-84c4-fede849a0fd7,1555,,"[50.6, 27.7]",3775565,44,,,,-0.8355037,,Left Foot,,,"[66.7, 9.9]",,Ground Pass,,24.001041,,,,Francesca Kirby,4641.0,,,,,,1,Regular Play,Drew Spence,4638.0,Right Defensive Midfield,96,Chelsea FCW,971,['d751ea04-7afc-4723-b955-53edbe4b2bb5'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:36.044,Pass,
,,,,,,,,,,,,,,,1.771827,,,,,,,,,,e6a824bc-4797-43b0-939f-3cfcd66cf44b,1558,,"[90.0, 23.4]",3775565,44,,,,-1.8983049,,Left Foot,,,"[84.7, 7.8]",,Ground Pass,,16.47574,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Francesca Kirby,4641.0,Right Wing,96,Chelsea FCW,971,['1a8d6fe6-a493-43f3-8d12-b003d1ed306d'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:45.174,Pass,
,,,,,,,,,,,,,,,1.792673,,,,,,,,,,21d3292d-317d-407f-aae1-abb8b9bfd939,1560,,"[85.0, 7.5]",3775565,44,,,,0.13029216,,Left Foot,,,"[99.5, 9.4]",,Ground Pass,,14.623953,,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,96,Chelsea FCW,971,['bf934c0a-5c71-45fa-ac64-e46fdf9241ee'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:46.946,Pass,
,,,,,,,,,,,,,,,1.485063,,,,,,,,,,99804e6f-8133-40ea-8cc0-cd7f9ddc5cd3,1563,,"[109.3, 9.9]",3775565,44,,,,1.4432038,7593269c-4fc0-4b1b-9a48-677ddfe45911,Left Foot,True,,"[113.2, 40.3]",,High Pass,,30.649143,,,,Pernille Mosegaard Harder,10108.0,True,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Wing,96,Chelsea FCW,971,['cc31e5e3-e796-4df5-b4e5-fe57455c1889'],50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:50.515,Pass,
,,,,,,,,,,,,,,,0.866631,,,,,,,,,,3a194466-49ee-40e2-912a-b4a49289f64b,1570,,"[61.0, 40.1]",3775565,45,,,,-3.0045264,,Right Foot,,,"[55.2, 39.3]",,Ground Pass,,5.8549123,,,,Mollie Green,47520.0,,,,,Kick Off,1,From Kick Off,Christie Murray,15628.0,Right Midfield,97,Birmingham City WFC,969,['9825a400-3fda-47b7-82d0-cb46c70bfabe'],46,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:46.289,Pass,
,,,,,,,,,,,,,,,5.675713,,,,,,,,,,47f13c47-7d00-4075-af29-4bbc652512a9,1573,,"[55.2, 39.5]",3775565,45,,,,-0.3342379,,Right Foot,,,"[117.4, 17.9]",,High Pass,,65.84376,,Incomplete,,Ruesha Littlejohn,35406.0,,,,,,1,From Kick Off,Mollie Green,47520.0,Left Center Midfield,97,Birmingham City WFC,969,"['0788da3c-73a0-4d8a-83ab-18db24d0919d', 'a648a46a-1e5b-4dbb-b121-4bf1110ce13e']",48,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:48.008,Pass,
,,,,,,,,,,,,,,,1.832628,,,,,,,,,,56ad0399-3c06-4d48-a7cc-81a6668cd9bb,1576,,"[14.0, 41.0]",3775565,46,True,,,-1.2074673,,Right Foot,,,"[21.3, 21.8]",,Ground Pass,,20.540936,,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,98,Chelsea FCW,971,['3c4b2ff3-c6e9-4f84-a423-02642cd5050d'],0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:00.273,Pass,
,,,,,,,,,,,,,,,1.626681,,,,,,,,,,a756edfb-d023-494c-ba29-d572f31130b5,1578,,"[28.8, 24.2]",3775565,46,,,,1.7029126,,Left Foot,,,"[24.8, 54.3]",,Ground Pass,,30.364618,,,,Millie Bright,4642.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,98,Chelsea FCW,971,['499537c0-f44a-4805-b742-f05a78eaa9ef'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:04.604,Pass,
,,,,,,,,,,,,,,,1.025248,,,,,,,,,,4a9d4e0f-908d-44a4-835c-679def3a51be,1581,,"[30.6, 53.4]",3775565,46,,,,0.8741135,,Right Foot,,,"[47.5, 73.6]",,Ground Pass,,26.337236,,,,Melanie Leupolz,15648.0,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,98,Chelsea FCW,971,['3a40216f-8ba6-4ffe-9ee0-3d2a567c758d'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:07.751,Pass,
,,,,,,,,,,,,,,,1.390079,,,,,,,,,,0010b55c-2bb6-4f8b-ac0c-f757b8cabcb8,1584,,"[48.1, 71.7]",3775565,46,,,,0.051237166,,Right Foot,,,"[67.6, 72.7]",,Ground Pass,,19.525623,,,,Niamh Charles,15631.0,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Left Defensive Midfield,98,Chelsea FCW,971,['7ebc2af0-07fe-425a-bde9-e9615ca33e80'],9,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:09.634,Pass,
,,,,,,,,,,,,,,,2.211611,,,,,,,,,,19fdc4c6-d9d6-481d-8dca-66066d0aeed2,1590,,"[94.7, 66.2]",3775565,46,,,,-1.0971156,eb1e2a8c-ab63-4b70-a0da-1f901f664aec,Right Foot,True,,"[113.0, 30.5]",True,High Pass,,40.117077,,,,Samantha May Kerr,4961.0,,,,,Free Kick,1,From Free Kick,Erin Cuthbert,4660.0,Left Wing,99,Chelsea FCW,971,['98ad3eb4-5795-4311-8902-e919e46d6a56'],59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:59.315,Pass,
,,,,,,,,,,,,,,,0.334076,,,,,,,,,,35b1b379-e6c6-4156-b17f-9701c9a0efe0,1602,,"[60.0, 40.0]",3775565,45,,,,0.20401798,,Right Foot,,,"[62.9, 40.6]",,Ground Pass,,2.9614186,,,,Mollie Green,47520.0,,,,,Kick Off,2,From Kick Off,Christie Murray,15628.0,Right Midfield,100,Birmingham City WFC,969,['312698f3-55a6-47d3-832c-8a5323b87da1'],0,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:00.417,Pass,
,,,,,,,,,,,,,,,1.497281,,,,,,,,,,f4781457-ec40-4788-bc22-5d69ec306d92,1605,,"[63.6, 40.6]",3775565,45,,,,-0.8092663,,Right Foot,,,"[82.0, 21.3]",,High Pass,,26.665522,,Incomplete,,,,,,,,,2,From Kick Off,Mollie Green,47520.0,Left Center Midfield,100,Birmingham City WFC,969,['86eabc4f-f37f-4ec7-a128-ce8220c25e19'],1,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:01.582,Pass,
,,,,,,,,,,,,,,,3.041385,,,,,,,,,,560b5427-1f68-4c7c-8765-e69cb9bfe83c,1611,,"[53.9, 56.6]",3775565,45,,,,-2.3676226,,Left Foot,,,"[36.2, 39.3]",,Low Pass,,24.750353,,,,Magdalena Lilly Eriksson,4633.0,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Center Forward,101,Chelsea FCW,971,"['0f4248fc-f2c9-4a53-8fc6-5942c67857f8', '29205344-6ffa-4f56-8329-36ed963aa958']",6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:06.403,Pass,True
,,,,,,,,,,,,,,,1.509881,,,,,,,,,,ea084958-74c1-4af0-b9ea-0ca2fd1bae7d,1614,,"[37.0, 35.7]",3775565,45,,,,-0.6923344,,Left Foot,,,"[65.7, 11.9]",,Ground Pass,,37.284447,,,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,101,Chelsea FCW,971,['f5eb51a9-e10e-4cba-95ca-98bfabf82c4e'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:10.968,Pass,
,,,,,,,,,,,,,,,0.977991,,,,,,,,,,7ed76e8d-940d-470b-b4d2-529b76eebec6,1618,,"[58.9, 80.0]",3775565,45,True,,,-0.49278048,,,,,"[84.6, 66.2]",,High Pass,,29.170704,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Sarah Emma Mayling,19500.0,Right Back,102,Birmingham City WFC,969,['02c37b07-d5e8-4fef-865e-053c9feb0713'],27,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:27.525,Pass,
,,,,,,,,,,,,,,,2.168962,,,,,,,,,,e0409356-85ec-4b3d-9170-9c4ce3fb732f,1621,,"[42.4, 0.1]",3775565,45,,,,2.5844214,,,,,"[17.2, 15.8]",,Low Pass,,29.69057,,,,Magdalena Lilly Eriksson,4633.0,,,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Left Back,103,Chelsea FCW,971,['48d44ca3-8aad-46a6-9b6e-27cf28f421c1'],33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:33.423,Pass,
,,,,,,,,,,,,,,,2.124268,,,,,,,,,,a73de2df-996d-4cb4-8c56-a45a1dabb299,1624,,"[18.0, 14.1]",3775565,45,,,,1.1138153,,Left Foot,,,"[32.8, 44.2]",,Ground Pass,,33.541763,,,,Millie Bright,4642.0,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,103,Chelsea FCW,971,['34f71cd7-9283-475b-943d-0b22b36dfb4e'],37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:37.007,Pass,
,,,,,,,,,,,,,,,1.455962,,,,,,,,,,bd12ccdf-7eff-4116-913b-729d0b54fba4,1627,,"[32.8, 44.2]",3775565,45,,,,1.0492604,,Right Foot,,,"[50.9, 75.7]",,Ground Pass,,36.329876,,,,Niamh Charles,15631.0,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,103,Chelsea FCW,971,['8ba24339-ad1b-4ad4-89f7-9996cafa68f3'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:40.414,Pass,
,,,,,,,,,,,,,,,0.935428,,,,,,,,,,772b9f99-db44-4c84-9f66-7a844626ee36,1631,,"[62.5, 74.0]",3775565,45,,,,-0.28923318,,Left Foot,,,"[91.4, 65.4]",,Ground Pass,,30.152447,,,,Francesca Kirby,4641.0,,,,,,2,From Throw In,Niamh Charles,15631.0,Right Back,103,Chelsea FCW,971,['d4d7f852-a51e-4ab1-8425-5aca0bd2c73f'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:46.847,Pass,
,,,,,,,,,,,,,,,2.106152,,,,,,,,,,213354c7-61ba-460e-8abb-a57fed5eb403,1633,,"[90.9, 64.8]",3775565,45,,,,1.1839206,,Right Foot,,,"[94.2, 72.9]",,Ground Pass,,8.746428,,,,Samantha May Kerr,4961.0,,,,,,2,From Throw In,Francesca Kirby,4641.0,Right Wing,103,Chelsea FCW,971,['a522b235-9343-4fd3-8a89-c1a62d878c63'],47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:47.783,Pass,
,,,,,,,,,,,,,,,0.956477,,,,,,,,,,9819e67d-3b3c-48f7-9406-ef52c629ce8f,1636,,"[98.0, 72.9]",3775565,45,,,,-2.8763192,,Right Foot,,,"[80.7, 68.2]",,Ground Pass,,17.927074,,,,Niamh Charles,15631.0,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Center Forward,103,Chelsea FCW,971,['794ee23b-3464-443f-a62a-366fd23f4181'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:51.354,Pass,
,,,,,,,,,,,,,,,0.885195,,,,,,,,,,128ebc21-3b1d-4329-865a-e43bb4d3bac2,1639,,"[80.7, 66.7]",3775565,45,,,,-0.19853322,,Right Foot,,,"[97.6, 63.3]",,Ground Pass,,17.238619,,,,Francesca Kirby,4641.0,,,,,,2,From Throw In,Niamh Charles,15631.0,Right Back,103,Chelsea FCW,971,['5342a486-3f40-410d-bd98-b82191c0063b'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:53.658,Pass,
,,,,,,,,,,,,,,,0.928607,,,,,,,,,,8dd300c0-3d27-4af4-a4ef-3422483711b1,1642,,"[97.4, 61.8]",3775565,45,,,,1.4758446,,Right Foot,,,"[98.6, 74.4]",,Ground Pass,,12.657014,,,,Samantha May Kerr,4961.0,,,,,,2,From Throw In,Francesca Kirby,4641.0,Right Wing,103,Chelsea FCW,971,['41af2eee-ee99-4c0a-81bf-c3e7e1d5ab01'],55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:55.608,Pass,
,,,,,,,,,,,,,,,1.640116,,,,,,,,,,86585626-163f-463a-92cb-1eabaf1e359a,1645,,"[97.8, 74.0]",3775565,45,,,,-0.51488477,,Right Foot,,,"[113.0, 65.4]",,Ground Pass,,17.464249,,,,Niamh Charles,15631.0,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Center Forward,103,Chelsea FCW,971,['4ab9e874-affd-42eb-964b-1439c5ba6594'],57,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:57.852,Pass,
,,,,,,,,,,,,,,,0.607235,,,,,,,,,,04ddfc79-65e9-4377-ae11-aa2588d875da,1649,,"[112.1, 65.4]",3775565,46,,,,-1.7204623,,Right Foot,,,"[110.2, 52.8]",,Low Pass,,12.742449,,Incomplete,,Guro Reiten,10514.0,,,,,,2,From Throw In,Niamh Charles,15631.0,Right Back,103,Chelsea FCW,971,"['4f0719cf-3aa7-4643-9f8c-06d277eef01d', 'c720eb5a-d470-4c0e-bd35-321378aa57be', 'eee0d3a5-0517-4e71-82a2-4e55a7f3016e']",0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:00.586,Pass,True
,,,,,,,,,,,,,,,1.208001,,,,,,,,,,dd97c677-c6a1-4453-8e49-70658adc3230,1655,,"[31.9, 61.8]",3775565,46,,,,0.13853006,,Right Foot,,,"[52.7, 64.7]",,Ground Pass,,21.00119,,Incomplete,,Claudia Walker,15580.0,,,,,,2,From Throw In,Christie Murray,15628.0,Right Midfield,103,Chelsea FCW,971,"['58ef13d9-4499-44f0-b787-d434ba95f488', 'b6182d6e-2e87-4d63-9cad-f85adc75492e']",5,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:05.928,Pass,
,,,,,,,,,,True,,,,,0.870267,,,,,,,,,,58ef13d9-4499-44f0-b787-d434ba95f488,1657,,"[67.4, 15.4]",3775565,46,,,,0.11743469,,Left Foot,,,"[85.2, 17.5]",,Ground Pass,,17.923449,,,,Hannah Jayne Blundell,17275.0,,,,,Interception,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,103,Chelsea FCW,971,"['dd97c677-c6a1-4453-8e49-70658adc3230', 'fe667231-4376-49a1-a10e-6c47c249ccce']",7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:07.136,Pass,
,,,,,,,,,,,,,,,1.328848,,,,,,,,,,f880be59-79c3-46cc-8b82-c49a87949811,1660,,"[83.9, 21.8]",3775565,46,,,,2.6808834,,Right Foot,,,"[43.0, 42.1]",,Ground Pass,,45.660706,,,,Millie Bright,4642.0,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Left Back,103,Chelsea FCW,971,['1b2039fb-21cd-4516-a6db-f317c86025b9'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:10.069,Pass,
,,,,,,,,,,,,,,,1.348631,,,,,,,,,,b83aa234-e0af-434a-8879-58c29f4c3ec2,1663,,"[44.3, 44.4]",3775565,46,,,,0.52256423,,Right Foot,,,"[72.6, 60.7]",,Ground Pass,,32.658535,,,,Francesca Kirby,4641.0,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,103,Chelsea FCW,971,['f43c3344-d793-4cd5-b7b6-1cd1122d7cad'],13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:13.176,Pass,
,,,,,,,,,,,,,,,2.132845,,,,,,,,,,43ecfeb6-891c-4778-a093-1a86ee494589,1666,,"[77.5, 61.3]",3775565,46,,,,-1.2998495,,Right Foot,,,"[88.0, 23.5]",,Low Pass,,39.23124,,,,Hannah Jayne Blundell,17275.0,,,,,,2,From Throw In,Francesca Kirby,4641.0,Right Wing,103,Chelsea FCW,971,['e043840e-9d4a-4390-9ec3-b004163d733b'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:16.975,Pass,
,,,,,,,,,,,,,,,0.471107,,,,,,,,,,79d61afc-8b9d-4439-8e1b-5cfb0d369bcc,1670,,"[91.6, 22.8]",3775565,46,,,,0.34691685,,Right Foot,,,"[104.6, 27.5]",,Ground Pass,,13.82353,,,,Guro Reiten,10514.0,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Left Back,103,Chelsea FCW,971,['a8790545-4a6e-407c-aec4-4701564a3e59'],23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:23.056,Pass,
,,,,,,,,,,,,,,,0.685973,,,,,,,,,,4a44787f-a0a9-4332-8b06-a74e058b1c05,1672,,"[105.5, 27.8]",3775565,46,,,,-0.15913673,,Left Foot,,,"[113.6, 26.5]",,Ground Pass,,8.203658,,,,Hannah Jayne Blundell,17275.0,,,,,,2,From Throw In,Guro Reiten,10514.0,Left Wing,103,Chelsea FCW,971,['17c604bc-133c-421a-9d80-b0688f683a62'],23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:23.528,Pass,
,,,,,,,,,,,,,,,0.504355,,,,,,,,,,e6130335-0431-4978-9ed0-b7aeb57752ac,1675,,"[116.0, 25.2]",3775565,46,,,,1.9646649,b55bfe34-51a9-436b-be20-2e38b83644d0,Left Foot,True,True,"[112.8, 32.9]",,Low Pass,,8.338465,,,,Bethany England,15550.0,True,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Left Back,103,Chelsea FCW,971,['64b26cde-740f-4410-8fc4-7068e56d1f40'],25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:25.524,Pass,
,,,,,,,,,,,,,,,2.964481,,,,,,,,,,28e49133-532f-477b-845b-6c2a04a79c87,1679,,"[6.0, 36.0]",3775565,47,,,,0.38934568,,Right Foot,,,"[81.8, 67.1]",,High Pass,,81.931984,,Incomplete,,Christie Murray,15628.0,,,,,Goal Kick,2,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,104,Birmingham City WFC,969,"['86c9db63-e138-4bd8-bc25-91e37e161860', 'b31dfa52-1a9f-4d33-b024-a4e7110abb81']",7,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:07.750,Pass,
,,,,,,,,,,,,,,,1.346283,,,,,,,,,,d2769fa1-4ebb-4eb6-b4c6-8089173c301d,1682,,"[83.2, 19.0]",3775565,47,,,,-2.9512641,,Head,,,"[72.3, 16.9]",,High Pass,,11.1004505,,,,Drew Spence,4638.0,,,,,Recovery,2,Regular Play,Bethany England,15550.0,Center Attacking Midfield,105,Chelsea FCW,971,['fc1e079a-0905-4a2c-9efb-a88ee17e1cbe'],12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:12.280,Pass,
,,,,,,,,,,,,,,,1.631125,,,,,,,,,,fcc3b6a1-94b3-4ed2-8f08-98a3e8dd4f49,1689,,"[66.8, 11.7]",3775565,47,,,,-3.0014138,,Left Foot,,,"[50.5, 9.4]",,Ground Pass,,16.46147,,,,Hannah Jayne Blundell,17275.0,,,,,Recovery,2,Regular Play,Guro Reiten,10514.0,Left Wing,105,Chelsea FCW,971,['32d56aab-f27b-435b-b014-678374fafc30'],16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:16.659,Pass,
,,,,,,,,,,,,,,,0.866311,,,,,,,,,,674b18b8-e192-41a7-87b1-697074d5da32,1692,,"[46.2, 8.5]",3775565,47,,,,1.3891475,,Right Foot,,,"[48.0, 18.3]",,Ground Pass,,9.963935,,,,Drew Spence,4638.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Left Back,105,Chelsea FCW,971,"['658a0484-d6a3-4fb6-adad-3deba3672abc', '7f6ccb35-88af-4194-99eb-54a94f9403e5']",18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:18.290,Pass,True
,,,,,,,,,,,,,,,2.613881,,,,,,,,,,19c93f6f-54ee-490a-a750-3a783e47167e,1694,,"[49.9, 18.8]",3775565,47,,,,-0.22751828,,Right Foot,,,"[70.2, 14.1]",,Ground Pass,,20.836987,,,,Hannah Jayne Blundell,17275.0,,,,,,2,Regular Play,Drew Spence,4638.0,Right Defensive Midfield,105,Chelsea FCW,971,['e5eaf729-d75d-42e7-9f16-a29877dfb625'],19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:19.156,Pass,
,,,,,,,,,,,,,,,0.927738,,,,,,,,,,0fcdfccc-5599-49a6-9d79-298c8ed3cdd1,1697,,"[89.0, 17.3]",3775565,47,,,,0.42976227,,Right Foot,,,"[101.0, 22.8]",,Ground Pass,,13.200378,,Incomplete,,Bethany England,15550.0,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Left Back,105,Chelsea FCW,971,"['27019169-6737-4e23-8232-8d007175a7c0', 'ff9860a3-0469-4777-8a6b-ec21f584ee75']",23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:23.761,Pass,
