ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[98.0, 51.0]",,,,,,,0.040000003,,,,,,,,,42518640-6855-47f8-a947-8cdceeefb861,1112,,"[97.0, 55.0]",19760,29,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,60,Chelsea FCW,971,"['1291f29c-3392-47a0-8a18-38e3d5288701', 'd4175bb2-2329-4a44-99e4-bf7df471c436']",11,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:11.616,Carry,
,,,"[117.0, 65.0]",,,,,,,0.8967,,,,,,,,,caef460a-381b-4bf6-a0fe-0bf94d7768e6,1118,,"[103.0, 66.0]",19760,29,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Olivia Fergusson,15718.0,Right Wing,61,Yeovil Town LFC,970,"['0ec6c6ad-5a7b-48e8-9252-98a87e28bcd9', '995cc907-83c9-4383-aae1-7227ddfbc590']",37,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:37.597,Carry,
,,,"[7.0, 15.0]",,,,,,,1.5925,,,,,,,,,4ad62a7d-dc12-4b8d-aeac-f385bdb3fd08,1121,,"[4.0, 16.0]",19760,29,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jonna Ann-Charlotte Andersson,10222.0,Left Back,61,Yeovil Town LFC,970,"['4763268e-4e09-4ccc-9ad7-f9a9908e3b70', 'b43636f0-aeaf-466d-80df-730c4278cb84']",38,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:38.494,Carry,
,,,"[113.0, 61.0]",,,,,,,1.2817,,,,,,,,,061ef5c0-93d8-4b30-97ad-38f5961acdd3,1124,,"[114.0, 66.0]",19760,29,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Olivia Fergusson,15718.0,Right Wing,61,Yeovil Town LFC,970,"['7fb31ade-dfc1-435c-8dc8-e97ae4dc5269', 'd15d85ff-6f74-43b2-ab8d-f91090fcef9a']",40,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:40.086,Carry,
,,,"[74.0, 63.0]",,,,,,,1.485066,,,,,,,,,564e54b7-89b0-4b89-9359-c72d20e055c4,1129,,"[74.0, 63.0]",19760,29,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Georgia Evans,15707.0,Right Center Midfield,61,Yeovil Town LFC,970,"['041c60a0-f66d-495a-8293-8d8ae6e8c284', '3596598e-fc55-4fbf-b87e-6d8e2e86701f']",43,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:43.916,Carry,
,,,"[104.0, 46.0]",,,,,,,0.366768,,,,,,,,,8f37f723-31a5-48ed-82c1-442dad5233a3,1132,,"[104.0, 46.0]",19760,29,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Anne-Marie Heatherson,15714.0,Center Forward,61,Yeovil Town LFC,970,"['d22535a9-fa55-4349-9b6a-d4bb66aa6dd5', 'ebc21e37-c277-4222-b5bf-48fd0f2b3b50']",46,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:46.798,Carry,
,,,"[12.0, 47.0]",,,,,,,7.1609,,,,,,,,,efd2bc35-b1e0-4593-b00b-5d914425e7b3,1135,,"[4.0, 41.0]",19760,29,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,62,Chelsea FCW,971,"['320e6495-365c-4c60-a5aa-b7680c7ad561', 'a4556596-ba62-400f-ba0d-1fe885ddeb4e']",49,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:49.071,Carry,
,,,"[38.0, 59.0]",,,,,,,6.3384,,,,,,,,,eaf425ee-940d-488d-b3c3-d8d4278163d4,1138,,"[25.0, 53.0]",19760,29,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,62,Chelsea FCW,971,"['9c2a0afd-d3cb-4de9-94f1-fb23a829051f', 'd8397173-64c0-48c5-ba75-41753bc66541']",57,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:57.402,Carry,
,,,"[18.0, 38.0]",,,,,,,1.503164,,,,,,,,,db902b91-751d-41f0-8395-86d7e9d2d212,1141,,"[17.0, 39.0]",19760,30,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,62,Chelsea FCW,971,"['3686dca3-d23c-4c05-9a90-631512da1ac5', '7d71fbd3-b2c5-459e-abe6-e4bcd59e9c1f']",5,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:05.194,Carry,
,,,"[74.0, 14.0]",,,,,,,4.974872,,,,,,,,,edf8aa3a-a2bb-4ba5-b312-52c0a9aeb39c,1144,,"[47.0, 10.0]",19760,30,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,62,Chelsea FCW,971,"['04b43fa8-e58f-4d8c-b0db-210b4b88278b', '7d7908f7-cac6-4090-af48-528ca4437a20']",8,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:08.710,Carry,
,,,"[90.0, 4.0]",,,,,,,0.2708,,,,,,,,,83df019f-1f2a-46c8-9a23-38a433687f1b,1147,,"[88.0, 4.0]",19760,30,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karen Julia Carney,15553.0,Left Wing,62,Chelsea FCW,971,"['207508fc-c7f5-44fe-82d0-129e582c31e1', 'fcb08223-5fe2-4edc-90e7-83da0da90999']",15,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:15.569,Carry,
,,,"[113.0, 11.0]",,,,,,,0.039963,,,,,,,,,45f7b797-10f2-404b-8169-385c82594a22,1151,,"[113.0, 11.0]",19760,30,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,62,Chelsea FCW,971,"['07e666ea-ccad-47c1-84c6-7c316c8700d9', '801e3056-2471-45d0-aa9e-e2084a0e0cf5']",19,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:19.499,Carry,
,,,"[100.0, 4.0]",,,,,,,1.1414,,,,,,,,,aa09f9b5-602a-402d-a02b-4f4613b9864f,1157,,"[100.0, 5.0]",19760,31,,,,,,,,,,,,,,,,,,,,,1,From Corner,Millie Bright,4642.0,Right Center Back,63,Chelsea FCW,971,"['7e4aa5a1-7472-4e4b-a18a-d2a71b124e7e', '938472f4-2dd4-4ca8-b648-abbe622a4fa6']",2,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:02.968,Carry,
,,,"[65.0, 7.0]",,,,,,,2.7737,,,,,,,,,95f6dfe7-bedd-4318-bfdf-94184dbe575c,1162,,"[65.0, 5.0]",19760,31,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amber Gaylor,15711.0,Left Wing,64,Yeovil Town LFC,970,"['1fb07e44-b902-44aa-8961-840569c57ae4', '54655cc8-5194-4f46-b67d-77a9e103d173']",32,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:32.705,Carry,
,,,"[64.0, 76.0]",,,,,,,0.6153,,,,,,,,,3c416e43-ee12-4e15-81ad-097212b8ec41,1169,,"[62.0, 71.0]",19760,31,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Center Forward,65,Chelsea FCW,971,"['614ae2ff-0cc9-4f38-843b-150ef29c9a69', 'af7f407f-7209-476b-a53e-96cb76d81fc0', 'e52381de-f461-4687-93f4-d9bc06ad23a6']",39,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:39.472,Carry,True
,,,"[63.0, 75.0]",,,,,,,1.1053,,,,,,,,,efc65363-031f-4118-aad2-28fd41c56d68,1172,,"[64.0, 76.0]",19760,31,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Center Forward,65,Chelsea FCW,971,"['614ae2ff-0cc9-4f38-843b-150ef29c9a69', 'af7f407f-7209-476b-a53e-96cb76d81fc0', 'c607b2ee-5130-4016-8229-2a0eb5475e4a']",40,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:40.087,Carry,True
,,,"[18.0, 66.0]",,,,,,,1.0281,,,,,,,,,399db5bc-7aaf-4f9e-b21b-14e7788b37fa,1178,,"[18.0, 66.0]",19760,31,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,66,Chelsea FCW,971,"['244e3d75-9a16-434b-b70c-9d7a8983295e', 'a15ac1bf-80e6-4ccd-85c7-afac57543273', 'fd410893-d067-4c59-a78f-e5f7b88d603d']",52,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:52.219,Carry,True
,,,"[21.0, 40.0]",,,,,,,2.023632,,,,,,,,,732beb0a-d434-4a44-9703-e9e9996c7c51,1181,,"[14.0, 40.0]",19760,31,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carly Mitchell Telford,19421.0,Goalkeeper,66,Chelsea FCW,971,"['8e99f27b-29c3-4caf-9440-407c97855cf6', 'd079952c-6e70-462f-b323-a54d8e54e31c']",55,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:55.558,Carry,
,,,"[44.0, 23.0]",,,,,,,3.019,,,,,,,,,9853cf20-88a0-4d7c-83cf-ba48407d7544,1184,,"[33.0, 17.0]",19760,31,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,66,Chelsea FCW,971,"['44364d1f-c8d0-4e35-ae12-1a10c8d2bad0', 'b6e4827e-d99a-43f9-a710-bda39927a227']",59,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:59.279,Carry,
,,,"[48.0, 34.0]",,,,,,,0.08,,,,,,,,,53fbe070-4164-46ed-8331-d6f8ba1dbb49,1187,,"[48.0, 34.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,66,Chelsea FCW,971,"['3224ae82-efba-4a28-8134-1d996e8fac8d', 'b8267a69-51a7-4851-a6dc-2fbc84fc7dbd']",3,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:03.412,Carry,
,,,"[50.0, 22.0]",,,,,,,0.08,,,,,,,,,9bdefe21-4a7f-4db5-bb1c-efabd6984a33,1190,,"[50.0, 22.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,66,Chelsea FCW,971,"['caf58ee4-4859-45ef-8e1d-0ac6a6eee24e', 'df174de7-982e-426d-b48a-b3bf323e2770']",4,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:04.713,Carry,
,,,"[59.0, 62.0]",,,,,,,4.202384,,,,,,,,,58b6c0fb-8414-4b20-8c9a-1de8667cd5ff,1193,,"[44.0, 62.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,66,Chelsea FCW,971,"['009c2358-eeeb-4d52-a8d2-2774702264d2', '2b8b05a0-3b50-4a26-83f3-2fd23417f0ab']",7,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:07.871,Carry,
,,,"[81.0, 76.0]",,,,,,,1.0961,,,,,,,,,775ab52d-3394-424c-a582-8e105c6a582a,1196,,"[81.0, 77.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,66,Chelsea FCW,971,"['360130f9-4885-4f02-963b-9a25378088f2', '9106e3ff-6d2f-4873-8761-a23c0262855d']",13,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:13.982,Carry,
,,,"[114.0, 60.0]",,,,,,,6.407769,,,,,,,,,b3152d96-dac6-46df-b8e1-2f8835fd2125,1199,,"[85.0, 56.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Center Forward,66,Chelsea FCW,971,"['a93cee22-6cbc-4c0b-b5c8-a73aad6fb460', 'cfaac361-b48b-48c8-b3b9-426f8faf839c']",16,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:16.022,Carry,
,,,"[9.0, 18.0]",,,,,,,2.911831,,,,,,,,,755c7299-88e9-45d3-8ff5-07c36c2f1f5e,1202,,"[7.0, 21.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Cousins,15712.0,Left Center Back,66,Chelsea FCW,971,"['32f469f6-3cc0-492f-878f-39658fa436e5', '9a6bc351-0b2d-4781-8ed5-ba94499a011d', 'f314f3df-31d5-4310-b3da-de542774c3a4']",22,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:22.429,Carry,True
,,,"[13.0, 6.0]",,,,,,,0.5223,,,,,,,,,6c874fec-7972-4bf9-8f97-6e0cf7d3636d,1207,,"[16.0, 4.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amber Gaylor,15711.0,Left Wing,66,Chelsea FCW,971,"['54b174d4-be2c-4916-9445-8c28a24616c7', 'a747bb60-f1b7-4ed1-a9db-8fb69f891405', 'c2e55d5d-61ba-4808-88e4-27c3c1d06f75']",26,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:26.317,Carry,True
,,,"[107.0, 65.0]",,,,,,,0.788,,,,,,,,,edf2e4b4-3f99-4033-9b46-88b0877ebcaa,1211,,"[107.0, 65.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Wing,66,Chelsea FCW,971,"['8d63d9a8-7e1e-4c56-80fe-654666605b6f', 'f30fcffb-5691-4b87-9c56-aea73b007ebf']",29,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:29.197,Carry,
,,,"[10.0, 46.0]",,,,,,,0.9091,,,,,,,,,30ac63e4-82a0-428b-b1c9-37a18021e867,1215,,"[10.0, 42.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Short,15717.0,Right Center Back,66,Chelsea FCW,971,"['6262325c-c716-4a73-a3fb-a5f0ad85faa8', '8ffe995a-69b5-4fd1-b7a3-c70cfe5dd6b5']",31,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:31.920,Carry,
,,,"[71.0, 12.0]",,,,,,,1.7045,,,,,,,,,1fd7eb66-893b-4ec2-8b42-ae994139cc23,1219,,"[80.0, 9.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,67,Chelsea FCW,971,"['bbb60574-3a72-4da1-a6c6-8c41ad04d94c', 'be1c22b2-7368-4797-8118-ccf6b864f0a6']",41,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:41.625,Carry,
,,,"[68.0, 19.0]",,,,,,,0.08002,,,,,,,,,475d0d74-78ad-4552-b99f-2a3030d9da17,1222,,"[70.0, 18.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,67,Chelsea FCW,971,"['c6a8a410-5c9e-4624-83a7-28aaaf9f2388', 'c8b43ea9-a417-45d4-98b6-bd196f6c30f7']",44,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:44.611,Carry,
,,,"[65.0, 18.0]",,,,,,,0.2274,,,,,,,,,16afc79e-fa24-4c6d-a802-4902749c81cb,1225,,"[65.0, 18.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,67,Chelsea FCW,971,"['126cf9c0-3370-49e7-adf1-468651ce59a2', '14b850e5-8986-4bed-a6d5-dec95cf1467b']",45,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:45.464,Carry,
,,,"[80.0, 54.0]",,,,,,,2.772153,,,,,,,,,d2c06e48-81e9-4358-931a-aa97118255df,1228,,"[61.0, 46.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,67,Chelsea FCW,971,"['1e657d35-3974-4e9a-860b-515d79e4970c', 'a26be247-5ad6-4dbf-b21f-36f2b7042bf0']",47,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:47.358,Carry,
,,,"[90.0, 38.0]",,,,,,,0.080018,,,,,,,,,e16107c1-1384-43b9-82f3-d602f0dcae23,1231,,"[90.0, 38.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Center Defensive Midfield,67,Chelsea FCW,971,"['127a50d4-79c7-4ae0-a9ca-1b69d8c4750b', 'c3ad0770-63c6-4e69-99c5-b6f814d9bc63']",50,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:50.823,Carry,
,,,"[19.0, 13.0]",,,,,,,5.9878,,,,,,,,,2e6947fa-c0b3-4be2-8804-1a9ae37e4e13,1235,,"[9.0, 10.0]",19760,33,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Megan Alexander,15710.0,Left Back,68,Yeovil Town LFC,970,"['8b5eb924-385a-4dc6-b8d9-bdad34532180', 'af3c6eb8-9816-4188-8c26-39368005fdcc']",6,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:06.175,Carry,
,,,"[34.0, 46.0]",,,,,,,6.293517,,,,,,,,,732a30a0-5c7a-4cc6-b445-61cb9183cbad,1238,,"[26.0, 38.0]",19760,33,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hannah Short,15717.0,Right Center Back,68,Yeovil Town LFC,970,"['16d63be1-226b-4b2d-91f7-08018b80be9e', 'e2080126-5f50-4a9e-8965-18b278d58ec9']",13,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:13.828,Carry,
,,,"[39.0, 17.0]",,,,,,,3.6632,,,,,,,,,e8ad7c4b-8798-436b-b811-ca6e74ec8dde,1241,,"[31.0, 19.0]",19760,33,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicola Cousins,15712.0,Left Center Back,68,Yeovil Town LFC,970,"['4eee1495-2941-43ca-ac68-3ce0946a3f0e', '9eecaca5-dc39-4413-83cf-1b257b22a808']",22,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:22.170,Carry,
,,,"[56.0, 67.0]",,,,,,,0.8508,,,,,,,,,6711da32-0fe4-4e3a-bc69-3b28c6a682a1,1245,,"[55.0, 69.0]",19760,33,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,69,Chelsea FCW,971,"['5c98d1b1-58d7-44cb-a56b-62d2fec8b293', '97d920af-206f-4e16-a268-ed80b637636d']",29,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:29.379,Carry,
,,,"[69.0, 59.0]",,,,,,,0.7206,,,,,,,,,e0269360-3ef7-4497-90b2-da6d5b4b4856,1248,,"[68.0, 59.0]",19760,33,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Wing,69,Chelsea FCW,971,"['35fcfca9-a729-454d-b346-707e87f708ec', '9d3d50f3-dd11-4489-bfef-2ddc06707fbc', 'ef771408-6c1a-4270-a7b3-e108655e1bd7']",31,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:31.396,Carry,True
,,,"[87.0, 56.0]",,,,,,,1.8857,,,,,,,,,061a96df-dd46-49bc-9949-243fd0921123,1251,,"[69.0, 59.0]",19760,33,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Wing,69,Chelsea FCW,971,"['2e8438b5-4d70-47a1-9184-5ec2b01bc7c2', '35fcfca9-a729-454d-b346-707e87f708ec', 'ef771408-6c1a-4270-a7b3-e108655e1bd7']",32,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:32.117,Carry,True
,,,"[19.0, 57.0]",,,,,,,17.0934,,,,,,,,,4d2fd29d-d25c-4a29-a525-eedc34314cc8,1255,,"[3.0, 56.0]",19760,33,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,69,Chelsea FCW,971,"['50efe227-f9d2-4345-940c-1382022d675e', '6464aadd-5564-4f44-ba35-ea90510ed747']",38,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:38.252,Carry,
,,,"[60.0, 39.0]",,,,,,,2.6114,,,,,,,,,0ac5ff8c-d209-4122-a328-18f6a3f623f1,1259,,"[53.0, 45.0]",19760,33,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Center Forward,69,Chelsea FCW,971,"['d36a7389-9f9c-4b72-a053-3c02858dd4ed', 'f16286d1-e2ce-4693-88de-cbab00b8822f']",59,,,,,,,,,,,,,,,Chelsea FCW,971,00:33:59.748,Carry,
,,,"[88.0, 66.0]",,,,,,,0.3436,,,,,,,,,5d4ca575-5caa-4d27-b87e-313d64c59c5a,1263,,"[88.0, 66.0]",19760,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Wing,69,Chelsea FCW,971,"['73aa74b4-22a3-4470-a847-946d1ee279fc', 'b98f0c3a-e036-4293-a9ca-8e4959a2d0c0', 'd5b0f683-0c0a-415f-8b68-a7f3f89d4d99']",4,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:04.678,Carry,True
,,,"[50.0, 6.0]",,,,,,,1.047114,,,,,,,,,d35ed3ee-58aa-444a-9057-6b75b50996a1,1270,,"[40.0, 5.0]",19760,34,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivia Fergusson,15718.0,Right Wing,70,Yeovil Town LFC,970,"['dff5c04a-dfc9-4409-84e0-248e8cd4ca39', 'f61db2e3-5900-4b52-aba5-fc5b69489b19']",27,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:27.667,Carry,
,,,"[59.0, 15.0]",,,,,,,0.040000003,,,,,,,,,8e6a115d-d941-4504-b372-5e50ae168ecb,1275,,"[58.0, 15.0]",19760,34,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Evans,15707.0,Right Center Midfield,71,Yeovil Town LFC,970,"['b8b11e70-93ef-4816-b3dd-ef570e3cd7be', 'e2c24177-b3f1-41af-84a7-e6a546bf7c1d']",38,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:38.564,Carry,
,,,"[73.0, 14.0]",,,,,,,1.1155,,,,,,,,,794b2392-4f21-4953-a4e0-131b5eb6d3b5,1278,,"[73.0, 14.0]",19760,34,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivia Fergusson,15718.0,Right Wing,71,Yeovil Town LFC,970,"['609633c0-d10f-49a2-8aef-7a9b8b06f154', 'ff3e4c18-5bb1-47fc-a348-fe1071d0d321']",39,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:39.620,Carry,
,,,"[19.0, 50.0]",,,,,,,4.613699,,,,,,,,,6d180d0d-4685-4d15-8155-efc4b99a9e01,1282,,"[19.0, 50.0]",19760,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,72,Chelsea FCW,971,"['1b88a05c-c7f4-4378-9887-0fa9e17955da', '5842d3c2-7fe3-4ec9-96e9-9621d4d35497']",44,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:44.491,Carry,
,,,"[52.0, 29.0]",,,,,,,5.1369,,,,,,,,,103dc265-deb1-435c-ae5a-0e791dcbf7ce,1285,,"[26.0, 25.0]",19760,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,72,Chelsea FCW,971,"['7b0ca803-d202-469a-90c7-4c82c8a4a647', 'f3e2bcc9-2ffd-4a4a-b9ac-1cd96305aa8f']",51,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:51.050,Carry,
,,,"[65.0, 37.0]",,,,,,,1.31262,,,,,,,,,2f083b91-2d7a-4f75-be4a-b04882bb3791,1288,,"[58.0, 44.0]",19760,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,72,Chelsea FCW,971,"['2b83a668-8307-4090-a4c5-345e9e95c498', 'dd86c936-5d34-4428-be8d-536d4a6693bf']",57,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:57.594,Carry,
,,,"[94.0, 5.0]",,,,,,,0.7985,,,,,,,,,b40375ad-c783-49bd-9a86-dd5451ea880e,1295,,"[94.0, 5.0]",19760,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,74,Chelsea FCW,971,"['2629c8f0-c863-41ba-82f6-44f4b50e9f37', '441a7fe6-0684-4fa7-971f-2bb96a3b4745']",26,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:26.918,Carry,
,,,"[80.0, 5.0]",,,,,,,1.433476,,,,,,,,,11edcf83-61ec-42d4-8184-66913f5ab0a6,1298,,"[80.0, 5.0]",19760,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,74,Chelsea FCW,971,"['4af985fb-3c06-4114-8b9c-ed28b3c1fa8f', 'c9d62426-3831-40a2-bd17-a67f2ffa4460']",28,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:28.689,Carry,
,,,"[81.0, 24.0]",,,,,,,3.711601,,,,,,,,,edd2ec1b-eb38-44f4-94f0-b2617d8c2bbc,1301,,"[82.0, 24.0]",19760,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Center Forward,74,Chelsea FCW,971,"['31d86e62-2599-4e7c-a578-8e692c34c8ae', '43c293d3-324b-48a1-9db5-afe821c0f337']",31,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:31.109,Carry,
,,,"[72.0, 39.0]",,,,,,,1.3804,,,,,,,,,e16e781b-0736-4494-b4ec-54c3c95256e8,1304,,"[69.0, 38.0]",19760,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,74,Chelsea FCW,971,"['1db9600e-bcf2-4ae7-a5d1-deb53ef5fda5', '50bc7ceb-bc6a-4916-98ab-66e21cca78e7']",36,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:36.051,Carry,
,,,"[102.0, 69.0]",,,,,,,1.690273,,,,,,,,,e912f6f1-52f3-4c3f-8e6c-5d5bbf620607,1307,,"[103.0, 68.0]",19760,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,74,Chelsea FCW,971,"['2b032aed-a1f5-49dd-8526-077b29720414', '4a2d2fdb-e802-4fd4-bec9-0c7d208cbb9d', 'e04bb626-06a0-4315-8121-62b54ccc2334']",39,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:39.176,Carry,True
