50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.746622,,,,,,,,,,,3e2f61f9-f810-4b7e-83b1-bb67c97de367,18,,,"[73.2, 5.5]",2275142,0,,,,,3.1415927,,Right Foot,,,"[63.1, 5.5]",,Ground Pass,,10.1,,,,Martha Harris,32618.0,,,,,,1,From Kick Off,Leah Galton,31539.0,Left Wing,2,Manchester United,1475,['65bf1b5d-3996-4ac2-8f54-ee29c265ba2b'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:09.538,Pass,
,,,,,,,,,,,,,,,,,3.143818,,,,,,,,,,,ac4ad414-f3b5-442a-acb9-669d7c293dab,21,,,"[59.9, 5.9]",2275142,0,,,,,2.2868874,,Right Foot,,,"[35.1, 34.4]",,Ground Pass,,37.77949,,,,Millie Turner,31536.0,,,,,,1,From Kick Off,Martha Harris,32618.0,Left Back,2,Manchester United,1475,['7f7f904a-c6df-448f-a3b2-baa7957d89b9'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:11.633,Pass,
,,,,,,,,,,,,,,,,,1.415068,,,,,,,,,,,e0fb9220-e2c8-4b31-9deb-867c87750f9d,25,,,"[36.0, 32.9]",2275142,0,,,,,1.4000611,,Right Foot,,,"[38.5, 47.4]",,Ground Pass,,14.713939,,,,Abbie McManus,4648.0,,,,,,1,From Kick Off,Millie Turner,31536.0,Left Center Back,2,Manchester United,1475,"['748ce960-8815-4352-a0db-850a605861be', '75059bfe-16a4-45b3-99d3-04cd08831c23']",15,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:15.019,Pass,True
,,,,,,,,,,,,,,,,,2.069645,,,,,,,,,,,0bcadc32-c7a3-4f3a-9c23-09289039f0f5,28,,,"[38.5, 48.1]",2275142,0,,,,,-2.795581,,Right Foot,,,"[15.2, 39.7]",,Ground Pass,,24.767923,,,,Mary Alexandra Earps,31538.0,,,,,,1,From Kick Off,Abbie McManus,4648.0,Right Center Back,2,Manchester United,1475,['ae4fb86d-fdad-49f7-9b25-f44e40704470'],17,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:17.411,Pass,
,,,,,,,,,,,,,,,,,1.154211,,,,,,,,,,,031b8a4b-2036-4603-a3fe-06e0e7b105b3,31,,,"[20.4, 38.2]",2275142,0,,,,,-1.0631673,,Right Foot,,,"[29.3, 22.2]",,Ground Pass,,18.30874,,,,Millie Turner,31536.0,,,,,,1,From Kick Off,Mary Alexandra Earps,31538.0,Goalkeeper,2,Manchester United,1475,['afbe552f-de38-44b0-b233-5cd3657d2059'],21,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:21.215,Pass,
,,,,,,,,,,,,,,,,,1.952191,,,,,,,,,,,9890a8be-0fb8-42e9-9227-ecaaa92de759,34,,,"[33.2, 20.1]",2275142,0,,,,,1.5191705,,Right Foot,,,"[34.9, 53.0]",,Low Pass,,32.943893,,,,Abbie McManus,4648.0,,,,,,1,From Kick Off,Millie Turner,31536.0,Left Center Back,2,Manchester United,1475,['b9d9e2c3-bcd2-4a49-9a49-dfcc495e9b50'],24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:24.997,Pass,
,,,,,,,,,,,,,,,,,1.982548,,,,,,,,,,,528c59d7-2905-4f33-a814-cb317cb1143c,37,,,"[42.8, 56.6]",2275142,0,,,,,-0.40890783,,Right Foot,,,"[78.8, 41.0]",,High Pass,,39.23468,,Incomplete,,Lauren James,31531.0,,,,,,1,From Kick Off,Abbie McManus,4648.0,Right Center Back,2,Manchester United,1475,"['47e13e8f-95d8-4056-bf32-1bfb3a4b9b05', '7081e0b4-8ead-4e30-964b-957aac208478']",30,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:30.419,Pass,
,,,,,,,,,,,,,,,,,1.163886,,,,,,,,,,,57af2591-8cb5-4a5e-abc0-f859dcb2588a,48,,,"[50.8, 47.4]",2275142,0,,,,,-1.2980471,,Left Foot,,,"[54.8, 33.1]",,Ground Pass,,14.848906,,,,Olivia Chance,24925.0,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Center Defensive Midfield,3,Bristol City WFC,973,"['1e757e0d-ce6a-40ff-a249-a443f3ee5227', '327815be-20cf-4ac0-9cb9-555ce2727c5d']",41,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:41.544,Pass,True
,,,,,,,,,,,,,,,,,1.993614,,,,,,,,,,,697d8319-e719-4fd7-a065-ffb6de8d7eb7,52,,,"[53.5, 33.7]",2275142,0,,,,,-1.5707964,,Left Foot,,,"[53.5, 7.8]",,Ground Pass,,25.9,,,,Poppy Pattinson,17274.0,,,,,,1,Regular Play,Olivia Chance,24925.0,Left Center Midfield,3,Bristol City WFC,973,['7c58927c-a13f-4bee-a998-74d951f166d5'],45,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:45.365,Pass,
,,,,,,,,,,,,,,,,,2.651825,,,,,,,,,,,c7862845-6510-4e54-9880-cf2c0956d9c0,55,,,"[51.2, 10.6]",2275142,0,,,,,2.7001636,,Left Foot,,,"[33.0, 19.2]",,Ground Pass,,20.12958,,,,Gemma Evans,16381.0,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,3,Bristol City WFC,973,['d25939dd-4526-4882-bf2e-da1d5431434b'],47,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:47.480,Pass,
,,,,,,,,,,,,,,,,,1.600877,,,,,,,,,,,9cd8fe48-3be0-4d49-b9be-0bc8cee00ebb,58,,,"[30.4, 20.3]",2275142,0,,,,,2.409042,,Left Foot,,,"[9.5, 39.1]",,Ground Pass,,28.111385,,,,Sophie Baggaley,16376.0,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,3,Bristol City WFC,973,['0c5fd29e-8721-421d-9456-1ca59fcdcf01'],50,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:50.905,Pass,
,,,,,,,,,,,,,,,,,1.424204,,,,,,,,,,,adbcfbd1-662f-4600-bdf3-9d72fa89bd07,61,,,"[11.2, 39.5]",2275142,0,,,,,-0.932367,,Right Foot,,,"[25.3, 20.5]",,Ground Pass,,23.660305,,,,Gemma Evans,16381.0,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,3,Bristol City WFC,973,['8acde9d3-c7b6-4a8d-97a4-d67e1a5119b7'],52,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:52.846,Pass,
,,,,,,,,,,,,,,,,,5.803901,,,,,,,,,,,4845b603-8298-40b8-bb19-1375a26bd461,64,,,"[36.2, 17.7]",2275142,0,,,,,-0.01204761,,Left Foot,,,"[110.9, 16.8]",,High Pass,,74.70542,,Incomplete,,,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,3,Bristol City WFC,973,['356c34cb-1509-451f-ac2f-f6b116e740ac'],57,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:57.792,Pass,
,,,,,,,,,,,,,,,,,2.088916,,,,,,,,,,,4cc40efa-7063-40c1-9895-562c6df87e05,67,,,"[10.5, 61.8]",2275142,1,,,,,-1.2868935,,Right Foot,,,"[20.8, 26.5]",,Ground Pass,,36.772,,,,Millie Turner,31536.0,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,4,Manchester United,1475,['fe309acc-574c-4efa-8f3e-506077ad08c9'],5,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:05.838,Pass,
,,,,,,,,,,,,,,,,,1.181096,,,,,,,,,,,8b625210-d4ad-4d1d-86d1-42ce2a0a41e7,70,,,"[25.7, 22.4]",2275142,1,,,,,0.15660188,,Left Foot,,,"[44.7, 25.4]",,Ground Pass,,19.235384,,,,Katie Zelem,31540.0,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,4,Manchester United,1475,['8111f1b4-6464-4a85-bdab-43d3fecfe09f'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:09.787,Pass,
,,,,,,,,,,,,,,,,,2.116745,,,,,,,,,,,686f43e2-dc28-4199-a6b7-17300ac3858a,72,,,"[45.0, 25.8]",2275142,1,,,,,-2.486919,,Right Foot,,,"[30.8, 14.9]",,Ground Pass,,17.901117,,,,Millie Turner,31536.0,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,4,Manchester United,1475,['481fee6c-f96e-4f58-b2f7-ecba3300a548'],10,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:10.968,Pass,
,,,,,,,,,,,,,,,,,1.171148,,,,,,,,,,,c07fecce-4d6a-4b70-b06b-519ced19f6db,75,,,"[32.6, 13.2]",2275142,1,,,,,-0.67356724,,Right Foot,,,"[43.0, 4.9]",,Ground Pass,,13.306014,,,,Martha Harris,32618.0,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,4,Manchester United,1475,['a8a9ba21-5d9b-411c-b8de-ec57e083792d'],14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:14.364,Pass,
,,,,,,,,,,,,,,,,,0.979676,,,,,,,,,,,3e0dd733-c4c2-426f-aebf-f643dbbad8d7,78,,,"[49.5, 5.5]",2275142,1,,,,,0.44956404,,Left Foot,,,"[63.8, 12.4]",,Ground Pass,,15.877657,,,,Leah Galton,31539.0,,,,,,1,Regular Play,Martha Harris,32618.0,Left Back,4,Manchester United,1475,['b4a3ec56-d5be-487e-9e83-2112e2a8a1c4'],16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:16.832,Pass,
,,,,,,,,,,,,,,,,,1.214418,,,,,,,,,,,9df007ca-2504-47d6-86c5-829bb0be3c89,82,,,"[64.0, 8.5]",2275142,1,,,,,-0.49980754,,Left Foot,,,"[79.2, 0.2]",,Low Pass,,17.318487,,Out,,Lauren James,31531.0,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,4,Manchester United,1475,"['6b781019-e865-46e9-815f-ce7ffe285633', 'dbf311e6-3a36-4f55-9f96-c5dfe648bbba']",19,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:19.221,Pass,True
,,,,,,,,,,,,,,,,,1.577694,,,,,,,,,,,7bf60ca0-00f3-45bc-a2a2-4996aa6dd11f,84,,,"[40.9, 80.0]",2275142,1,,,,,-0.08715727,,,,,"[51.2, 79.1]",,High Pass,,10.339246,,Out,,Charlie Wellings,15563.0,,,,,Throw-in,1,From Throw In,Loren Dykes,16391.0,Right Back,5,Bristol City WFC,973,['0c3bfd01-79fb-4036-b4c8-8450ce642828'],38,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:38.383,Pass,
,,,,,,,,,,,,,,,,,1.130019,,,,,,,,,,,dfe26553-76b4-42f3-bf14-e18bed2734b1,86,,,"[75.8, 0.1]",2275142,1,,,,,1.2711552,,,,,"[79.6, 12.4]",,Low Pass,,12.873616,,,,Jackie Groenen,10654.0,,,,,Throw-in,1,From Throw In,Martha Harris,32618.0,Left Back,6,Manchester United,1475,['36e91d5f-ba89-4559-a56e-dccb1dd031fa'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:56.451,Pass,
,,,,,,,,,,,,,,,,,1.225748,,,,,,,,,,,3c57dd35-1e30-4ab9-a566-c770d189e63a,89,,,"[79.4, 12.1]",2275142,1,,,,,-0.8276266,,Left Foot,,,"[86.2, 4.7]",,Low Pass,,10.049875,,,,Leah Galton,31539.0,,,,,,1,From Throw In,Jackie Groenen,10654.0,Center Attacking Midfield,6,Manchester United,1475,"['6696aea2-86b4-4987-a1c8-cfb45fed73d0', 'f7b40381-baea-40d7-b7ba-b0003cd2512b']",57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:57.581,Pass,True
,,,,,,,,,,,,,,,,,0.189665,,,,,,,,,,,c5d62fee-e3d9-428a-8c97-bf0d68aa6a7d,91,,,"[89.0, 4.9]",2275142,1,,,,,1.4994888,,Left Foot,,,"[89.2, 7.7]",,Low Pass,,2.8071337,,Incomplete,,,,,,,,,1,From Throw In,Leah Galton,31539.0,Left Wing,6,Manchester United,1475,['28b87da6-f642-4d1b-a060-61f12d161b78'],58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:58.807,Pass,
,,,,,,,,,,,,,,,,,1.888788,,,,,,,,,,,19de900a-57e5-4e4c-a893-d49107b06969,96,,,"[105.3, 5.7]",2275142,2,,,,,1.3790632,,Right Foot,True,,"[111.9, 39.7]",,High Pass,,34.634666,,Incomplete,,Kirsty Hanson,31532.0,,,,,,1,From Throw In,Lauren James,31531.0,Center Forward,6,Manchester United,1475,"['36df2904-8e2b-4e63-9f74-bfb88adaf2cc', '72010455-48fe-40a0-8d51-27854b053eca', 'eb2db0c4-dbcc-4a58-864e-4ee2dec18c68']",9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:09.737,Pass,True
,,,,,,,,,,,,,,,,,0.255912,,,,,,,,,,,7faafeb4-36d6-44e5-a34b-44559c9e086c,99,,,"[114.1, 21.6]",2275142,2,,,,,1.6388727,,Left Foot,,True,"[113.8, 26.0]",,Low Pass,,4.4102154,,Incomplete,,Kirsty Hanson,31532.0,,,,,Recovery,1,From Throw In,Leah Galton,31539.0,Left Wing,6,Manchester United,1475,"['c88da584-c590-483f-9a1c-0a8c38ecd574', 'cc3bcb7f-32ab-4ac0-b330-ccd39479058c']",13,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:13.183,Pass,
,,,,,,,,,,,,,,,,,2.199628,,,,,,,,,,,38d1d23f-7fa7-4663-b517-517a80930955,102,,,"[120.0, 0.1]",2275142,2,,,,,1.7929561,,Right Foot,,,"[111.1, 39.5]",,High Pass,True,40.392696,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Jackie Groenen,10654.0,Center Attacking Midfield,7,Manchester United,1475,['3e296007-b9fb-401e-ad98-60a8fb247c59'],37,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:37.669,Pass,
,,,,,,,,,,,,,,,,,0.79245,,,,,,,,,,,62556219-1d37-4275-8659-7daa6e83438d,104,,,"[99.7, 42.3]",2275142,2,,,,,-0.5858428,,Right Foot,,,"[110.4, 35.2]",,Low Pass,,12.841339,,Incomplete,,,,,,,,Recovery,1,From Corner,Leah Galton,31539.0,Left Wing,7,Manchester United,1475,['11ff9abd-b0a8-4121-8ad5-ed395ced1a31'],41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:41.094,Pass,
,,,,,,,,,,,,,,,,,1.029942,,,,,,,,,,,e3bb2b7f-42e9-4bf9-9c86-503b9ed82f40,108,,,"[76.6, 8.7]",2275142,2,,,,,-0.20112689,,Right Foot,,,"[86.9, 6.6]",,Ground Pass,,10.511898,,,,Katie Zelem,31540.0,,,,,,1,From Corner,Martha Harris,32618.0,Left Back,7,Manchester United,1475,['8ceacf28-4aec-4d40-8337-15d0f6311f98'],47,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:47.699,Pass,
,,,,,,,,,,,,,,,,,2.812549,,,,,,,,,,,b46250b9-37d0-40f6-a65b-d451cb4dea16,111,,,"[86.5, 11.1]",2275142,2,,,,,0.53601813,,Right Foot,True,,"[120.0, 31.0]",,Ground Pass,,38.964855,,Out,,Lauren James,31531.0,,,,,,1,From Corner,Katie Zelem,31540.0,Left Center Midfield,7,Manchester United,1475,['73e74a00-33cf-48a1-94c6-18cf9a5389dc'],50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:50.714,Pass,
,,,,,,,,,,,,,,,,,3.269284,,,,,,,,,,,e80b033d-db9a-46d8-be1a-2d38b61e7bce,113,,,"[6.0, 36.0]",2275142,3,,,,,-0.47813934,,Right Foot,,,"[60.8, 7.6]",,High Pass,,61.72196,,Incomplete,,Yana Daniëls,10093.0,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,8,Bristol City WFC,973,"['19648f8e-bfda-452b-a753-fa40aa665a64', 'c3d3bfef-83f1-490d-9817-f2c12ac404c1']",21,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:21.572,Pass,
,,,,,,,,,,,,,,,,,1.800726,,,,,,,,,,,c3d3bfef-83f1-490d-9817-f2c12ac404c1,116,,,"[59.3, 72.5]",2275142,3,,,,True,0.071307465,,,,,"[64.9, 72.9]",,High Pass,,5.6142673,,,,Kirsty Hanson,31532.0,,,,,Recovery,1,Regular Play,Abbie McManus,4648.0,Right Center Back,9,Manchester United,1475,"['2c78dd8e-1033-4de5-9aaa-3efd74877822', 'd3c55b89-5f14-4d3e-aabc-a0bd3f81301a', 'e80b033d-db9a-46d8-be1a-2d38b61e7bce']",24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:24.841,Pass,True
,,,,,,,,,,,,,,,,,1.184611,,,,,,,,,,,6f4f2947-cd68-417c-b70a-b98d3957465a,119,,,"[66.1, 73.1]",2275142,3,,,,,2.8780289,,Left Foot,,,"[53.5, 76.5]",,Low Pass,,13.050671,,,,Amy Turner,31533.0,,,,,,1,Regular Play,Kirsty Hanson,31532.0,Right Wing,9,Manchester United,1475,['cf428ab3-e733-45d2-9f38-52d0add8307d'],26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:26.663,Pass,
,,,,,,,,,,,,,,,,,2.096824,,,,,,,,,,,4ee968a6-de6a-488e-8924-fd96e7e52433,121,,,"[53.5, 76.5]",2275142,3,,,,,0.07561314,,Right Foot,,,"[60.1, 77.0]",,High Pass,,6.618912,,,,Kirsty Hanson,31532.0,,,,,,1,Regular Play,Amy Turner,31533.0,Right Back,9,Manchester United,1475,['ba07836b-b0d0-4661-b766-5cf7e9759b57'],27,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:27.847,Pass,
