50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,3.524161,,,,,,,,,,,,,b36fed36-de63-4457-aaee-2a7fee23f744,2424,,"[7.0, 18.0]",19733,57,,-0.15101534,,,Left Foot,,,"[53.0, 11.0]",,High Pass,46.52956,Incomplete,,,,,,,,2,From Throw In,Ann-Katrin Berger,15560.0,Goalkeeper,137,Manchester City WFC,746,['970f1341-9678-4d04-a207-6fac4822c61b'],28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:28.057,Pass,
,,,,,,,,,,,,,,2.512298,,,,,,,,,,,,,51963311-bcfe-431f-b618-94f6c33c7088,2427,,"[69.0, 67.0]",19733,57,,-1.7168086,,,Right Foot,,,"[64.0, 33.0]",,Low Pass,34.36568,,Abbie McManus,4648.0,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Attacking Midfield,137,Manchester City WFC,746,['7c7c28b7-8943-4b07-be9d-b80f5d0fd840'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:32.101,Pass,
,,,,,,,,,,,,,,1.315649,,,,,,,,,,,,,a5f154c5-6833-40fd-a67a-0dff29f9aca0,2430,,"[64.0, 33.0]",19733,57,,2.1112158,,,Right Foot,,,"[61.0, 38.0]",,Ground Pass,5.8309517,,Jennifer Patricia Beattie,17524.0,,,,,,2,From Throw In,Abbie McManus,4648.0,Left Back,137,Manchester City WFC,746,['cad11331-f036-4ca4-b77d-4059ead62df0'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:34.708,Pass,
,,,,,,,,,,,,,,1.209726,,,,,,,,,,,,,4b11558c-8117-45ab-bf2e-1705a6409135,2434,,"[61.0, 38.0]",19733,57,,0.8519663,,,Right Foot,,,"[68.0, 46.0]",,Ground Pass,10.630146,,Keira Walsh,4658.0,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,137,Manchester City WFC,746,"['08021b9a-0361-41dd-a040-c6f8e1c11abe', '2efa07ae-ef10-4e39-bb28-f51092b53a6a']",36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:36.818,Pass,True
,,,,,,,,,,,,,,2.380533,,,,,,,,,,,,,ab81ab7f-de9b-46fc-9afd-d9b62d55f866,2437,,"[75.0, 52.0]",19733,57,,1.091277,,,Right Foot,,,"[88.0, 77.0]",,Ground Pass,28.178005,,Stephanie Houghton,10185.0,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Midfield,137,Manchester City WFC,746,['606910f5-2b97-4440-ab2d-5b414cc60f64'],41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:41.941,Pass,
,,,,,,,,,,,,,,0.910055,,,,,,,,,,,,,4bc6fff4-dc8f-4361-a754-0aed4dc509b5,2440,,"[88.0, 76.0]",19733,57,,1.1071488,,,Right Foot,,,"[89.0, 78.0]",,Ground Pass,2.236068,,Tessa Wullaert,10099.0,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,137,Manchester City WFC,746,['eaf40b4c-ede0-48bc-9f48-723ad0ba85e1'],45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:45.227,Pass,
,,,,,,,,,,,,,,1.4972,,,,,,,,,,,,,56c04420-b36b-406d-b8da-649654ac4906,2443,,"[90.0, 78.0]",19733,57,,-0.8794594,,,Right Foot,True,,"[114.0, 49.0]",,High Pass,37.64306,Pass Offside,Caroline Weir,10188.0,,,,,,2,From Throw In,Tessa Wullaert,10099.0,Right Attacking Midfield,137,Manchester City WFC,746,['b5aead3d-77eb-4c76-b90b-2eeab4392213'],47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:47.932,Pass,
,,,,,,,,,,,,,,3.579965,,,,,,,,,,,,,21b70e6e-f9d5-439f-bcd9-10cfdad7b51b,2445,,"[15.0, 30.0]",19733,58,,-0.21866895,,,Right Foot,,,"[69.0, 18.0]",,High Pass,55.31727,,Charlie Wellings,15563.0,,,,,Free Kick,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,138,Birmingham City WFC,969,['0800b4bf-7988-4661-a702-9aa2ee9e4210'],17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:17.872,Pass,
,,,,,,,,,,,,,,3.2263,,,,,,,,,,,,,9a6dcbbb-cb71-4ccd-b56b-f31b10efc53f,2448,,"[69.0, 18.0]",19733,58,,0.4241944,0670a437-9347-4156-a35c-96182d00cde2,,Right Foot,,,"[100.0, 32.0]",,High Pass,34.0147,,Lucy Staniforth,15562.0,True,,Through Ball,True,,2,From Free Kick,Charlie Wellings,15563.0,Center Forward,138,Birmingham City WFC,969,['061d93a6-b3c9-4674-b938-a9bab5ab213b'],23,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:23.482,Pass,
,,,,,,,,,,,,,,1.978798,,,,,,,,,,,,,d97c54b7-bf25-4305-b647-5294331cf777,2452,,"[21.0, 40.0]",19733,58,,1.4352686,,,Right Foot,,,"[24.0, 62.0]",,Ground Pass,22.203604,,Gemma Bonner,15554.0,,,,,Recovery,2,Regular Play,Abbie McManus,4648.0,Left Back,139,Manchester City WFC,746,['4b3c456b-833b-4a4e-b7ca-12426a09f6f7'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:28.706,Pass,
,,,,,,,,,,,,,,1.277791,,,,,,,,,,,,,a2ab3dda-945b-41f2-abf6-2a4e6a8f9d56,2456,,"[20.0, 59.0]",19733,58,,-2.3127437,,,Right Foot,,,"[9.0, 47.0]",,Ground Pass,16.27882,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Gemma Bonner,15554.0,Right Back,139,Manchester City WFC,746,"['03f67460-bc3a-4ff1-beb9-a8bdc7877f8d', '7b39c3d2-21a6-49db-8a89-a2d552ead48a']",31,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:31.512,Pass,True
,,,,,,,,,,,,,,3.788882,,,,,,,,,,,,,0a4c339b-747c-4df5-bd78-c3881b46a4b0,2459,,"[9.0, 47.0]",19733,58,,0.55284125,,,Right Foot,,,"[56.0, 76.0]",,High Pass,55.226807,Incomplete,Nikita Parris,4654.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,139,Manchester City WFC,746,"['5acb5d17-fca6-409e-9ee1-ae27a80e2a55', 'c53f8918-867d-4488-aaed-ef79fa23946a']",32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:32.796,Pass,
,,,,,,,,,,,,,,1.1517,,,,,,,,,,,,,c53f8918-867d-4488-aaed-ef79fa23946a,2461,,"[65.0, 5.0]",19733,58,,0.32175055,,,Head,,,"[83.0, 11.0]",,High Pass,18.973665,Incomplete,Sarah Emma Mayling,19500.0,,,,,Recovery,2,Regular Play,Paige Williams,15567.0,Left Back,139,Manchester City WFC,746,"['0a4c339b-747c-4df5-bd78-c3881b46a4b0', '4e048cf2-6328-4fef-ab1d-722d3901f68c', 'd841518b-2b98-4966-aacd-65b17bfff084']",36,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:36.585,Pass,
,,,,,,,,,,,,,,1.287702,,,,,,,,,,,,,d841518b-2b98-4966-aacd-65b17bfff084,2463,,"[38.0, 70.0]",19733,58,,1.2120256,,,Head,,,"[41.0, 78.0]",,Low Pass,8.5440035,,Tessa Wullaert,10099.0,,,,,Recovery,2,Regular Play,Jill Scott,10172.0,Right Midfield,139,Manchester City WFC,746,"['2b410d88-8552-4b8d-a1f6-5300749396a1', 'c53f8918-867d-4488-aaed-ef79fa23946a']",37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:37.736,Pass,
,,,,,,,,,,,,,,1.135956,,,,,,,,,,,,,73712c57-8f35-4fff-9eb2-201992041e4c,2466,,"[41.0, 78.0]",19733,58,,-2.6011732,,,Right Foot,,,"[31.0, 72.0]",,Low Pass,11.661903,,Gemma Bonner,15554.0,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Attacking Midfield,139,Manchester City WFC,746,['5b660714-e98e-4ed3-800d-bd3720fe1c42'],39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:39.104,Pass,
,,,,,,,,,,,,,,1.37927,,,,,,,,,,,,,89f6c2f2-fca9-4be0-bca4-bcb4c4d24c6c,2469,,"[31.0, 72.0]",19733,58,,-2.3561945,,,Right Foot,,,"[21.0, 62.0]",,Ground Pass,14.142136,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Gemma Bonner,15554.0,Right Back,139,Manchester City WFC,746,['64f6e136-9762-4963-9338-a148a1594b37'],41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:41.985,Pass,
,,,,,,,,,,,,,,2.668782,,,,,,,,,,,,,f4f9be64-cc2f-4e18-ba58-d58d60fa5bbc,2472,,"[24.0, 65.0]",19733,58,,-0.8455664,,,Right Foot,,,"[63.0, 21.0]",,High Pass,58.796257,,Caroline Weir,10188.0,,True,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,139,Manchester City WFC,746,['6b2a0a63-4be4-45f6-aa53-3febf8249513'],44,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:44.521,Pass,
,,,,,,,,,,,,,,0.3006,,,,,,,,,,,,,510078dd-8c6e-4bb8-baca-b0797f1c163f,2476,,"[64.0, 9.0]",19733,58,,-0.4636476,,,Left Foot,,,"[66.0, 8.0]",,Ground Pass,2.236068,Incomplete,Abbie McManus,4648.0,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Midfield,139,Manchester City WFC,746,"['3e8ef78d-09fd-416f-95d3-7138611d336a', 'a73a73c1-8417-4631-9c23-9dcd8cad120a']",49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:49.619,Pass,
,,,,,,,,,,,,,,0.844,,,,,,,,,,,,,da105845-7227-4109-969b-d02107e9597a,2482,,"[101.0, 13.0]",19733,58,,-0.7853982,,,Left Foot,,,"[110.0, 4.0]",,Ground Pass,12.727922,,Abbie McManus,4648.0,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Midfield,139,Manchester City WFC,746,['17214859-0400-4d4f-b1cd-ecec7978b7f8'],56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:56.852,Pass,
,,,,,,,,,,,,,,3.1099,,,,,,,,,,,,,3027f493-6438-4b20-b19e-5a89a24f4f18,2485,,"[110.0, 4.0]",19733,58,,2.2083452,,,Right Foot,,,"[90.0, 31.0]",,High Pass,33.600594,Incomplete,Georgia Stanway,4643.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,139,Manchester City WFC,746,"['a1ed6cbb-3969-4064-9aca-3c48a32c3ffc', 'cbe69a94-4890-4190-a79d-56fc26347767']",57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:57.736,Pass,
,,,,,,,,,,,,,,1.2083,,,,,,,,,,,,,a1ed6cbb-3969-4064-9aca-3c48a32c3ffc,2487,,"[31.0, 50.0]",19733,59,,2.782822,,,Head,,,"[23.0, 53.0]",,Low Pass,8.5440035,,Aoife Mannion,19503.0,,,,,Recovery,2,Regular Play,Chloe Arthur,10193.0,Center Attacking Midfield,140,Birmingham City WFC,969,"['3027f493-6438-4b20-b19e-5a89a24f4f18', '59f3a871-46a4-4b33-8b4a-73d8af00806b']",0,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:00.846,Pass,
,,,,,,,,,,,,,,1.365755,,,,,,,,,,,,,6e708334-a5ea-4eea-9786-751b36839c8f,2494,,"[30.0, 43.0]",19733,59,,-0.19739556,,,Right Foot,,,"[50.0, 39.0]",,Ground Pass,20.396078,,Lucy Staniforth,15562.0,,,,,,2,Regular Play,Aoife Mannion,19503.0,Right Center Back,140,Birmingham City WFC,969,['b85f14f2-52f5-41b7-a125-33569d8c610f'],4,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:04.889,Pass,
,,,,,,,,,,,,,,0.882155,,,,,,,,,,,,,756188e8-3ab8-4400-aed8-8f33567f64c5,2500,,"[78.0, 37.0]",19733,59,,0.95613337,,,Right Foot,,,"[90.0, 54.0]",,Ground Pass,20.808653,,Charlie Wellings,15563.0,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Right Wing,140,Birmingham City WFC,969,['5a87814f-da3f-4477-9a15-819e4d96e5d9'],13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:13.546,Pass,
,,,,,,,,,,,,,,0.42422,,,,,,,,,,,,,c1979e0c-3638-4caf-8448-03153c911a58,2503,,"[90.0, 54.0]",19733,59,,-0.5585993,,,Right Foot,,,"[98.0, 49.0]",,Low Pass,9.433981,Incomplete,Lucy Staniforth,15562.0,,,,,,2,Regular Play,Charlie Wellings,15563.0,Center Forward,140,Birmingham City WFC,969,"['3934ccdc-950a-4623-b970-eec57b45af92', '3e90ca85-6fc5-4ba8-a863-e9dfa2a9b3c9']",16,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:16.347,Pass,
,,,,,,,,,,,,,,0.944176,,,,,,,,,,,,,151428e3-98fc-46e2-8579-09eeff89a78e,2507,,"[27.0, 30.0]",19733,59,,0.7853982,,,Right Foot,,,"[38.0, 41.0]",,Ground Pass,15.556349,,Jill Scott,10172.0,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,141,Manchester City WFC,746,['80660f05-ffa8-4dca-b7dd-a440ea813cbb'],18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:18.596,Pass,
,,,,,,,,,,,,,,2.197722,,,,,,,,,,,,,e535c611-4206-4c89-a526-3ed1d10cc720,2511,,"[48.0, 46.0]",19733,59,,0.9652517,,,Right Foot,,,"[57.0, 59.0]",,Ground Pass,15.811388,,Tessa Wullaert,10099.0,,,,,,2,Regular Play,Jill Scott,10172.0,Right Midfield,141,Manchester City WFC,746,"['fc62969d-ea6e-4a3f-b3db-6cdd6bf9b18b', 'fdc70399-6835-4e06-9344-98ee5103c61b']",21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:21.548,Pass,True
,,,,,,,,,,,,,,0.5951,,,,,,,,,,,,,1af60155-f019-47df-8624-4faaab158867,2514,,"[71.0, 63.0]",19733,59,,-0.98279375,,,Right Foot,,,"[75.0, 57.0]",,Ground Pass,7.2111025,Incomplete,Nikita Parris,4654.0,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Attacking Midfield,141,Manchester City WFC,746,"['680d5325-3324-452d-bb2b-9258bfdc47d9', 'f28ec648-9e47-4329-b12d-b7e298d8fa51']",25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:25.711,Pass,
,,,,,,,,,,,,,,1.3367,,,,,,,,,,,,,7094d848-872d-4d22-8a1b-601f0b3b84e9,2517,,"[88.0, 80.0]",19733,59,,-0.67474097,,,,,,"[93.0, 76.0]",,Low Pass,6.4031243,,Georgia Stanway,4643.0,,,,,Throw-in,2,From Throw In,Gemma Bonner,15554.0,Right Back,142,Manchester City WFC,746,['e4dfcd87-01e2-405b-88c0-b041a14ac616'],34,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:34.829,Pass,
,,,,,,,,,,,,,,1.4595,,,,,,,,,,,,,dde086b2-1a1f-4ec7-a1d1-65635b96b9ef,2520,,"[93.0, 76.0]",19733,59,,2.55359,,,Right Foot,,,"[87.0, 80.0]",,Low Pass,7.2111025,,Gemma Bonner,15554.0,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Attacking Midfield,142,Manchester City WFC,746,['eae554fa-7bec-4085-9849-7301f9875977'],36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:36.395,Pass,
,,,,,,,,,,,,,,1.254222,,,,,,,,,,,,,2e23aae7-d1c5-4daa-b713-9620d0d7623b,2523,,"[87.0, 80.0]",19733,59,,-1.0040671,ea22ac89-c647-40af-9873-0fb319ec0e04,,Right Foot,,,"[101.0, 58.0]",,Ground Pass,26.076809,,Nikita Parris,4654.0,True,,,,,2,From Throw In,Gemma Bonner,15554.0,Right Back,142,Manchester City WFC,746,['4b0156af-387e-4905-b4de-422b57eb84cb'],37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:37.895,Pass,
,,,,,,,,,,,,,,1.4181,,,,,,,,,,,,,5cffea4e-308e-404c-9c45-c69c9627080f,2530,,"[120.0, 80.0]",19733,60,,-1.6332152,,,Left Foot,,,"[118.0, 48.0]",,Low Pass,32.06244,Incomplete,,,,,,,Corner,2,From Corner,Caroline Weir,10188.0,Left Midfield,143,Manchester City WFC,746,['7e70eddf-4ba8-4529-ae02-00f1447b9eb7'],7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:07.384,Pass,
,,,,,,,,,,,,,,2.2711,,,,,,,,,,,,,cf371bfe-2c2a-4350-a289-b08957cbec23,2533,,"[82.0, 66.0]",19733,60,,0.21866895,,,Right Foot,,,"[100.0, 70.0]",,Ground Pass,18.439089,,Jill Scott,10172.0,,,,,Recovery,2,From Corner,Georgia Stanway,4643.0,Left Attacking Midfield,143,Manchester City WFC,746,"['c149ff56-8b80-4351-8275-c72de8ea5ae5', 'cf31582c-8bbe-4601-bfca-d23fed28fcfb']",11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:11.592,Pass,True
,,,,,,,,,,,,,,1.539271,,,,,,,,,,,,,e66e50e7-6e58-4be0-816b-46b2fd64d4c8,2538,,"[24.0, 1.0]",19733,60,,0.11065722,,,,,,"[42.0, 3.0]",,High Pass,18.110771,Incomplete,Sarah Emma Mayling,19500.0,,,,,Throw-in,2,From Throw In,Paige Williams,15567.0,Left Back,144,Birmingham City WFC,969,"['bbb6cfce-aa22-4dab-b3e7-bf2318fdd516', 'f9b63e4d-6cf2-4101-809c-145e8cb3a1c9']",32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:32.985,Pass,
,,,,,,,,,,,,,,2.550528,,,,,,,,,,,,,e2cbcf6d-c3e3-4dd7-81ec-368656dc9a1a,2541,,"[39.0, 1.0]",19733,60,,0.14189705,,,,,,"[67.0, 5.0]",,High Pass,28.284271,,Charlie Wellings,15563.0,,,,,Throw-in,2,From Throw In,Paige Williams,15567.0,Left Back,145,Birmingham City WFC,969,['8bbcd048-9ed2-4293-b840-ef67651ba96d'],49,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:49.255,Pass,
,,,,,,,,,,,,,,2.051981,,,,,,,,,,,,,b8d992fc-783a-420c-a427-d169e3ad0d0a,2547,,"[41.0, 77.0]",19733,60,,-1.6506263,,,Left Foot,,,"[39.0, 52.0]",,Ground Pass,25.079872,,Jennifer Patricia Beattie,17524.0,,,,,,2,Regular Play,Gemma Bonner,15554.0,Right Back,146,Manchester City WFC,746,['c79eb4dc-c8c2-4d05-a3e1-e9335b8718f0'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:55.636,Pass,
,,,,,,,,,,,,,,1.062919,,,,,,,,,,,,,13a7147e-d07d-4d5f-ab43-5ce0ef69f2e6,2550,,"[39.0, 53.0]",19733,60,,0.49394137,,,Right Foot,,,"[52.0, 60.0]",,Ground Pass,14.764823,,Keira Walsh,4658.0,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,146,Manchester City WFC,746,['4eeb66e3-bc46-49b9-a818-2c663295be10'],57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:57.728,Pass,
,,,,,,,,,,,,,,1.383364,,,,,,,,,,,,,8419bc31-5377-4b41-82bc-b111a533cf37,2554,,"[52.0, 62.0]",19733,60,,0.35877067,,,Right Foot,,,"[68.0, 68.0]",,Low Pass,17.088007,Incomplete,Georgia Stanway,4643.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,146,Manchester City WFC,746,"['21472747-03c4-493b-b324-929abade230f', 'c9193b2d-8c4a-4c70-b1a0-3eb9f6daa947', 'e1edec98-3b5e-4a9f-b8be-7ddbc805f9ce']",59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:59.533,Pass,True
,,,,,,,,,,,,,,1.5352,,,,,,,,,,,,,72a02465-bf52-4545-bb04-a522dbbd66ef,2558,,"[52.0, 15.0]",19733,61,,-0.124354996,,,Left Foot,,,"[60.0, 14.0]",,Low Pass,8.062258,,Hayley Ladd,19501.0,,,,,,2,Regular Play,Paige Williams,15567.0,Left Back,146,Manchester City WFC,746,['95a65734-52ab-4541-a31d-363b301b2b8d'],2,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:02.260,Pass,
,,,,,,,,,,,,,,0.353137,,,,,,,,,,,,,5ecb8ec2-61f0-4cfa-b0a1-889d24030a2f,2566,,"[57.0, 52.0]",19733,61,,0.0,,,Left Foot,,,"[60.0, 52.0]",,Ground Pass,3.0,Incomplete,Georgia Stanway,4643.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,146,Manchester City WFC,746,"['c0a8e9dd-e06f-4692-8325-cdad6e679de3', 'e0fb4139-f20e-4c19-8774-66529f6f6481']",6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:06.498,Pass,
,,,,,,,,,,,,,,1.721487,,,,,,,,,,,,,7d9575ba-878b-4279-a011-af74dd62a618,2573,,"[66.0, 36.0]",19733,61,,1.0734537,,,Left Foot,,,"[85.0, 71.0]",,Ground Pass,39.824615,,Lucy Staniforth,15562.0,,,,,Free Kick,2,From Free Kick,Aoife Mannion,19503.0,Right Center Back,148,Birmingham City WFC,969,['2730811c-aa11-456c-9ef7-726698786c92'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:20.043,Pass,
,,,,,,,,,,,,,,1.418727,,,,,,,,,,,,,491caf81-6dfd-4b36-b6eb-3d86d084c9a2,2577,,"[85.0, 71.0]",19733,61,,-2.9669204,,,Right Foot,,,"[68.0, 68.0]",,Ground Pass,17.262676,,Meaghan Sargeant,19502.0,,,,,,2,From Free Kick,Lucy Staniforth,15562.0,Right Wing,148,Birmingham City WFC,969,"['1f4d3c1f-cd32-492a-8418-621a6fec928c', '280a74a0-0975-4f3f-8dea-739f3d08ea85']",24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:24.310,Pass,True
,,,,,,,,,,,,,,1.019675,,,,,,,,,,,,,807ef8ce-46da-4ca8-acb7-f12895bec5bb,2580,,"[69.0, 68.0]",19733,61,,-1.3352513,,,Right Foot,,,"[75.0, 43.0]",,Ground Pass,25.70992,,Hayley Ladd,19501.0,,,,,,2,From Free Kick,Meaghan Sargeant,19502.0,Right Back,148,Birmingham City WFC,969,['b883ae25-5ddb-4682-bb78-034b1e2fe9f7'],26,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:26.758,Pass,
,,,,,,,,,,,,,,1.763545,,,,,,,,,,,,,8c0e9c74-19ed-4f81-bc2d-f3f4dc01d6cb,2584,,"[78.0, 50.0]",19733,61,,0.61629695,,,Right Foot,,,"[102.0, 67.0]",,High Pass,29.410883,Incomplete,Marisa Ewers,15565.0,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Left Center Midfield,148,Birmingham City WFC,969,"['0c666003-37cc-4d82-b633-238f19c659ea', '3b6e9237-07fb-4556-8765-064ef5cda6d3', '5b22d800-2159-458b-9e8c-4654aea237e4']",29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:29.656,Pass,True
,,,,,,,,,,,,,,0.872925,,,,,,,,,,,,,27ea8141-aa8f-499f-959a-6cd3bf720e1c,2590,,"[25.0, 4.0]",19733,61,,0.49934673,,,Left Foot,,,"[36.0, 10.0]",,Ground Pass,12.529964,,Tessa Wullaert,10099.0,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,149,Manchester City WFC,746,['025952e0-ed7d-4cb1-927f-5ead8bf65033'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:35.638,Pass,
,,,,,,,,,,,,,,1.399073,,,,,,,,,,,,,5a4f235c-eed2-45c2-8754-6fcb3b2c0482,2594,,"[35.0, 12.0]",19733,61,,2.3561945,,,Right Foot,,,"[23.0, 24.0]",,Ground Pass,16.970562,,Keira Walsh,4658.0,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Attacking Midfield,149,Manchester City WFC,746,"['3abc0614-0355-4fd8-93e3-605a6e06d45f', '46617fe0-e101-4486-b260-bf8f21264da4']",37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:37.121,Pass,True
,,,,,,,,,,,,,,2.798762,,,,,,,,,,,,,16894654-8280-46f5-a8f3-44f6f6fa286c,2598,,"[24.0, 26.0]",19733,61,,2.3561945,,,Left Foot,,,"[8.0, 42.0]",,Ground Pass,22.627417,,Ellie Roebuck,4637.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,149,Manchester City WFC,746,"['58e8afa5-3f20-49d5-a356-8970f091ff27', '84eaaf2d-5e4a-4961-bd59-ce7b9f2e5a51']",39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:39.782,Pass,True
,,,,,,,,,,,,,,1.328877,,,,,,,,,,,,,28067acc-f298-4238-94c3-de0c2f07109b,2601,,"[8.0, 42.0]",19733,61,,0.0,,,Right Foot,,,"[17.0, 42.0]",,Ground Pass,9.0,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,149,Manchester City WFC,746,['17b004bf-416f-4b3d-b0c8-b898862ea877'],42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:42.788,Pass,
,,,,,,,,,,,,,,2.080734,,,,,,,,,,,,,6b5bf7ec-fbf2-4fde-ab0f-ab5ebca52b14,2604,,"[17.0, 42.0]",19733,61,,1.3258177,,,Right Foot,,,"[23.0, 66.0]",,Ground Pass,24.738634,,Gemma Bonner,15554.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,149,Manchester City WFC,746,['fd586c9f-4a74-4dbe-a836-3d2c5c9750c7'],44,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:44.197,Pass,
,,,,,,,,,,,,,,1.315821,,,,,,,,,,,,,c2488601-b918-4888-884b-8c37058b8f37,2607,,"[23.0, 66.0]",19733,61,,-1.815775,,,Right Foot,,,"[20.0, 54.0]",,Ground Pass,12.369317,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Gemma Bonner,15554.0,Right Back,149,Manchester City WFC,746,['c8d47765-01fd-445c-bf6a-7351cf833938'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:46.754,Pass,
