bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d362278-cdf3-47f0-9d01-883ed761e7c9,2846,,"[75.0, 16.0]",2275057,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ramona Bachmann,4659.0,Right Center Forward,189,West Ham United LFC,972,['1faccfbe-7a94-4a2a-955a-c1016a350e58'],17,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:17.053,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3ccceb1-8efd-4bed-b02d-9de7eac46b4a,2850,,"[63.4, 23.5]",2275057,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ramona Bachmann,4659.0,Right Center Forward,189,West Ham United LFC,972,['ec1d52f9-2f73-4ef3-9bda-07f24939017e'],21,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:21.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55f85ed7-195f-43b8-89a3-a6ff5944c0eb,2856,,"[7.2, 40.4]",2275057,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,190,Chelsea FCW,971,"['5c185dc0-f96b-4550-8eed-4cddcc89f80c', 'af874fc2-952e-41cf-aa12-c0831f2e76fd']",26,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:26.584,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bff22847-a936-47fa-81bb-f874d4396ed4,2859,,"[18.2, 68.2]",2275057,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,190,Chelsea FCW,971,['7dca2dca-2c86-4e40-801b-d57bec472f0c'],29,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:29.250,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b4919d1-36f3-40f6-bf2a-c2578944b692,2862,,"[85.8, 65.3]",2275057,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Left Center Midfield,190,Chelsea FCW,971,['9569dbfe-71b2-4c03-8232-662934aa3929'],36,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:36.024,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2d8bb10-92b1-46b7-95f2-14ed5712cefe,2868,,"[109.5, 35.4]",2275057,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Center Forward,190,Chelsea FCW,971,['7b82c5be-2061-492f-a0eb-1574a2fdf5cd'],40,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:40.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c20f5405-27de-441b-a561-29a88f5fbb0a,2881,,"[56.6, 39.3]",2275057,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jacinta Galabadaarachchi,31554.0,Right Center Midfield,192,West Ham United LFC,972,['79accdfd-c7e8-41ea-976f-6b6fbe889fdb'],37,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:37.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3e77af-e8bb-4c35-a881-75229e95e318,2886,,"[66.6, 48.7]",2275057,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alisha Lehmann,18153.0,Right Center Forward,192,West Ham United LFC,972,"['95907e63-b3a3-49fb-8265-f62e0f5ad48f', 'e74019de-0f4a-4fbf-ad90-9d8ebded44bf']",40,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:40.365,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75dfe3f3-feb1-46d6-9858-368014580e3d,2893,,"[88.7, 77.4]",2275057,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cecilie Redisch Kvamme,31553.0,Right Wing Back,192,West Ham United LFC,972,"['dd52bbc7-b174-4ac5-83b6-cdcd74ee1010', 'f0fd4d84-4618-48be-9f38-57c35173b509']",46,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:42:46.030,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a86c5b0-38b2-4ad3-aba5-a5f8176b3de8,2899,,"[46.0, 4.9]",2275057,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Center Forward,193,Chelsea FCW,971,['f1199f4f-6b00-4109-9299-bc8beb9afc6d'],15,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:15.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4212d-da29-4b31-b20a-acf0d44665b8,2914,,"[84.4, 46.0]",2275057,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tessel Middag,23217.0,Center Defensive Midfield,195,West Ham United LFC,972,"['425b16bd-3809-4d4a-ba22-45bb61070322', '82c7d870-b290-4dd5-9ce8-36a7da71f6c2']",20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:20.266,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d56e1727-7e00-467e-bdb1-1cb1600add47,2918,,"[65.9, 13.8]",2275057,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Left Midfield,195,West Ham United LFC,972,['aff4d1d2-b0f7-418f-9d73-34b3755150c3'],27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:27.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3feacc11-e25b-42ab-a11c-70323a58085a,2920,,"[53.0, 72.9]",2275057,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,195,West Ham United LFC,972,['d49780b0-5ded-4204-b98d-ab0eed031150'],29,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:29.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be591ef4-93f7-4272-b836-ca006faefd7e,2923,,"[70.7, 68.8]",2275057,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacinta Galabadaarachchi,31554.0,Right Center Midfield,195,West Ham United LFC,972,['8af36e72-d265-4b27-ac93-c8e73d1054f1'],31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:31.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08bbdc6-3d3a-4d9b-8c4d-f8e18591ae9b,2927,,"[83.8, 64.3]",2275057,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenza Dali,15421.0,Left Center Midfield,195,West Ham United LFC,972,['f09b400d-5e3f-461d-990c-e861966bbf70'],35,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:35.267,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f022fc43-40b7-4c53-a8c6-aaf677a47622,2930,,"[116.8, 35.0]",2275057,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alisha Lehmann,18153.0,Right Center Forward,195,West Ham United LFC,972,['4d0d56f9-a86a-4adf-ac8d-76401c8d2edf'],39,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:39.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b388fed1-7132-4c45-9baf-873e4b2f3bd0,2939,,"[108.1, 22.2]",2275057,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Left Center Midfield,197,Chelsea FCW,971,['a17fc92d-f076-42b1-98a6-baa449637e49'],22,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:22.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc0cc02d-b1cb-4124-98c7-6e31cc285be3,2942,,"[113.4, 42.6]",2275057,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Murphy,33090.0,Left Center Forward,197,Chelsea FCW,971,['98ebd310-29bb-4f7d-b047-52b62a7f45fe'],23,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:23.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32f3626b-294d-453e-9983-d45541759f43,2948,,"[61.0, 45.3]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alisha Lehmann,18153.0,Right Center Forward,198,West Ham United LFC,972,['263acbd1-849a-4d59-8183-49f35a821692'],20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:20.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f788134f-f4d0-4e1a-b393-cde168a2e599,2952,,"[69.7, 76.1]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cecilie Redisch Kvamme,31553.0,Right Wing Back,198,West Ham United LFC,972,['a92ee280-6d8f-4a17-b5b1-06d27ff7f6e7'],24,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:24.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e06807-47cd-46d5-bc0b-7f0c03e59438,2955,,"[67.5, 66.4]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tessel Middag,23217.0,Center Defensive Midfield,198,West Ham United LFC,972,['436b8659-c1b1-463f-8ac8-b6e2a4449e26'],28,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:28.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a47259d7-a7ba-4a8b-8578-8cf28b1e497f,2958,,"[79.9, 66.6]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jacinta Galabadaarachchi,31554.0,Right Center Midfield,198,West Ham United LFC,972,['5b3c4cd4-3550-4bef-9b99-c605b8e9af13'],29,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:29.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c597449-3518-40bc-9fba-73797e014851,2962,,"[93.3, 76.7]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cecilie Redisch Kvamme,31553.0,Right Wing Back,198,West Ham United LFC,972,['bd97a1be-745a-4cdc-8675-6cced79f74e1'],32,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:32.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab9994b-daac-4f9a-8fb3-d8bbdc1cca89,2968,,"[13.7, 18.9]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,199,Chelsea FCW,971,['99d0fb1b-22ab-425c-88e7-742f4c5b7bef'],46,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:46.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870837d6-b259-4d65-9422-57e6e4c778c3,2971,,"[44.3, 7.7]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,199,Chelsea FCW,971,['43b486b5-e464-44f9-a6b5-23986da71d87'],51,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:51.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a4e1822-94fb-4dc5-bbe8-bd36616dd29b,2974,,"[40.8, 24.6]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Left Center Midfield,199,Chelsea FCW,971,['e9e460df-1e7e-46d5-8da2-4367701839c6'],55,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:55.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511fffa0-8dae-48c7-89f6-546cd33f8a17,2977,,"[34.5, 11.0]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,199,Chelsea FCW,971,['c624df93-3fac-4746-85ff-2745b9568c5c'],57,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:57.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df0b4774-5238-4479-8365-24437b1b4e7b,2979,,"[26.9, 37.4]",2275057,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,199,Chelsea FCW,971,['3a4f5f31-094f-49b3-9f27-24eb447d7973'],59,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:59.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19467652-0810-403f-8a25-07cb512cb553,2982,,"[30.9, 17.6]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,199,Chelsea FCW,971,['7db717b9-fddc-4fae-89c8-15a9f4fc73e8'],2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:02.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dee7aab-d59a-4068-bae5-d85a6630ba60,2985,,"[39.9, 35.0]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Left Center Midfield,199,Chelsea FCW,971,['9c510030-c28c-48ed-9a5e-d6f4b02f12b2'],4,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:04.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69542f3d-dd7a-4d04-8ac6-a69ebc5e45b6,2987,,"[34.1, 23.0]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,199,Chelsea FCW,971,['ba0292b3-2d5a-42b9-bc6a-239dd548e479'],6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:06.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e6ef8b-ea61-4533-8e21-3771daccb302,2990,,"[49.2, 6.1]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,199,Chelsea FCW,971,['e21955d7-5b24-4545-8d01-342c36c19aaa'],8,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:08.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4232928-eeb2-4fbb-8611-15c47c3ae372,2993,,"[50.6, 30.7]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Left Center Midfield,199,Chelsea FCW,971,['25095aa1-2fe1-4455-acc5-2ad19e8e8104'],14,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:14.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,077a2765-a4a4-43fa-8220-e3e16baf16ba,2996,,"[37.0, 44.3]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,199,Chelsea FCW,971,['1cd14e0a-b624-40a4-8905-f1d1d037b236'],16,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:16.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74fa2039-603f-4160-be27-f61e6009436b,2999,,"[50.3, 70.7]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,199,Chelsea FCW,971,['1949ecbd-68fa-4718-b553-6c5d28f8ffc9'],19,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:19.564,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b75ae9d5-cdfb-432e-851a-f5e501f4e171,3002,,"[80.8, 61.6]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Midfield,199,Chelsea FCW,971,['237b7607-ab6e-47af-a113-ba5181eb7c4c'],24,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:24.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5e00278-74c4-4618-a3ea-c9e4c1a4a965,3006,,"[46.0, 22.7]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Tessel Middag,23217.0,Center Defensive Midfield,200,West Ham United LFC,972,['569b498c-3db0-400b-9ded-953e506a4c61'],25,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:25.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd8daf9-6a09-4685-ab74-d6b89fb9e1b9,3010,,"[62.3, 21.6]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Esmee de Graaf,18154.0,Left Center Forward,200,West Ham United LFC,972,"['46c8dc65-7888-4e20-94bd-477dbb181cd5', '95343936-482c-4287-98b3-374e362b72bf']",27,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:27.473,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18be4ad7-5b4b-4ee8-a252-0f1d2835925d,3014,,"[80.6, 70.2]",2275057,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Murphy,33090.0,Left Center Forward,201,Chelsea FCW,971,['a873d84e-d941-41e4-b552-a19d502d236f'],50,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:50.902,Ball Receipt*,
,,,,,"[40.3, 20.7]",,,,,,,,,,,,,1.359365,,,,,,,,,,,,,8abf6500-a014-49a1-9135-f2cf7cf9384f,7,,"[37.2, 25.1]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonna Ann-Charlotte Andersson,10222.0,Left Back,2,Chelsea FCW,971,"['5449368a-2d52-45ab-8531-56f5685257d1', 'd9ff8bb4-c020-4439-a93f-e2af32b76c27']",2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:02.611,Carry,
,,,,,"[79.3, 4.2]",,,,,,,,,,,,,2.31167,,,,,,,,,,,,,d5fde800-2d9b-4dd1-85d1-7a31007e6acd,13,,"[90.4, 8.3]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bethany England,15550.0,Left Center Forward,2,Chelsea FCW,971,"['2eb2105a-817f-4dda-860f-d1c77653d1d2', 'c9c572ed-6c9e-4256-8af2-003dc8669d11', 'ef0bcf86-c7f6-4327-b96a-07a2041dfa06']",7,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:07.549,Carry,True
,,,,,"[70.4, 16.7]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,1446b23e-25c4-4b89-bb98-fe2c3b5f8023,17,,"[70.4, 16.7]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sophie Louise Ingle,15549.0,Left Center Midfield,2,Chelsea FCW,971,"['0ed588b5-97a1-45bd-959e-72c0913066e9', '6f5d4d6e-5bf3-4e58-9506-7b5eef9256e9']",10,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:10.984,Carry,
,,,,,"[91.6, 10.4]",,,,,,,,,,,,,0.027237,,,,,,,,,,,,,a25afaa8-ceff-4bbb-b30e-8bcaba194893,24,,"[89.0, 9.6]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bethany England,15550.0,Left Center Forward,2,Chelsea FCW,971,"['215d8c99-a62a-48de-806b-2349258b8374', 'f6c51a73-fd0f-4c26-a8ce-7d2d0ad66e20']",14,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:14.233,Carry,
,,,,,"[87.7, 8.7]",,,,,,,,,,,,,0.660819,,,,,,,,,,,,,4b32fd8a-15bd-4224-80c2-a36c65b68d01,27,,"[88.6, 9.8]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Guro Reiten,10514.0,Left Midfield,2,Chelsea FCW,971,"['9f145791-3626-4e62-bf7b-cbc48ff0c82b', 'c4166f72-3e2b-4677-8ef1-76f3b210ea88']",15,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:15.081,Carry,
,,,,,"[89.7, 29.9]",,,,,,,,,,,,,0.117169,,,,,,,,,,,,,b6aef33a-4f06-4f28-97c8-5a578e7ae4c4,33,,"[92.3, 32.7]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Drew Spence,4638.0,Right Center Midfield,2,Chelsea FCW,971,"['39d0f3a1-4446-472c-aec6-879d701084f9', '42810595-37fa-49a7-92a0-962b083c93a9']",19,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:19.229,Carry,
,,,,,"[93.0, 36.9]",,,,,,,,,,,,,0.921941,,,,,,,,,,,,,974bba97-c7af-4668-ab76-987f3b5e8f30,38,,"[92.7, 32.3]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Drew Spence,4638.0,Right Center Midfield,2,Chelsea FCW,971,"['469d363c-2267-428d-a18d-6803eb457132', '705c19a8-8f40-40a4-8ee3-f1e6fde979df']",20,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:20.596,Carry,
,,,,,"[35.9, 47.4]",,,,,,,,,,,,,0.676033,,,,,,,,,,,,,6a0f1b38-48cd-4922-a9db-c1ac49f80d58,42,,"[34.3, 39.3]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kate Longhurst,18147.0,Center Defensive Midfield,3,West Ham United LFC,972,"['41532a04-6cec-4e19-9777-a06399eb923c', 'c7e94dfa-4637-4738-a830-b0a2dd81fadf', 'd5eed11b-99e3-4683-bf5b-e425fc7ff48e']",22,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:22.888,Carry,True
,,,,,"[24.4, 63.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,50c52613-7d01-4745-a62e-2bbabee4c2bb,46,,"[24.2, 62.2]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,3,West Ham United LFC,972,"['5468d55e-a087-4be4-a17d-93265cc48b10', 'f84755fb-9879-478a-9b34-d174ce86bdd2']",25,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:25.522,Carry,
,,,,,"[50.0, 74.5]",,,,,,,,,,,,,0.041999,,,,,,,,,,,,,f6148425-3f70-413d-a34f-1a758326fccb,51,,"[48.9, 74.5]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leanne Kiernan,18146.0,Left Center Forward,4,West Ham United LFC,972,"['21712164-0f02-4d87-a7ff-d1b18a11b2c8', '67b99725-6af3-483d-a856-52c979e35f44']",38,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:38.185,Carry,
,,,,,"[89.0, 7.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,fa4dab58-96ad-43be-adb5-1fdfbad6c306,58,,"[88.6, 7.0]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany England,15550.0,Left Center Forward,5,Chelsea FCW,971,"['7bb6548b-e66f-4f10-9322-896db72b2ac7', '8ddc783a-3c83-4970-a8ca-e9291bff4d16']",48,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:48.951,Carry,
,,,,,"[80.9, 5.3]",,,,,,,,,,,,,0.358075,,,,,,,,,,,,,0b5acf0c-c2de-40d5-8f09-31bda882c6b9,61,,"[80.9, 5.3]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,5,Chelsea FCW,971,"['1cb3d414-22f6-4dc7-a8f3-f485d38b74b3', 'b0f322f6-c42e-456a-8764-b068e88e741d']",49,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:49.756,Carry,
,,,,,"[28.3, 74.2]",,,,,,,,,,,,,1.771092,,,,,,,,,,,,,7527507e-25f1-4d6c-8e5a-857c1b7dfd08,65,,"[29.8, 66.0]",2275057,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kate Longhurst,18147.0,Center Defensive Midfield,5,Chelsea FCW,971,"['b6c44cd8-ee48-450b-8430-5c66a7df014c', 'e7221aa5-5869-4331-80c1-73a8975859fc', 'fef89f46-4359-4fef-8c1f-473580f7d5f7']",51,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:00:51.491,Carry,True
,,,,,"[49.6, 69.6]",,,,,,,,,,,,,0.665217,,,,,,,,,,,,,73a104dc-c51d-43f4-af2c-e53827016589,74,,"[50.0, 73.5]",2275057,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alisha Lehmann,18153.0,Right Center Forward,6,Chelsea FCW,971,"['69cf42b8-e35c-4049-a33d-9680b838e324', '6bff5d16-5f5a-416f-8234-eba6636a1cc7', 'f38962d0-dfc3-45d5-8ab1-d5b72efe6d3a']",15,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:15.671,Carry,True
,,,,,"[64.0, 28.0]",,,,,,,,,,,,,0.723916,,,,,,,,,,,,,b5d6b0ea-c979-4ef8-96ce-73ed4add8a2e,83,,"[63.5, 28.7]",2275057,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Drew Spence,4638.0,Right Center Midfield,6,Chelsea FCW,971,"['8c96f15b-fe12-4b7f-805d-99b524bfd01a', '8df18ef0-3111-4fe6-ab6f-c176b73ffe44', 'b8779ccd-d68b-4081-abff-871acd964efc']",21,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:21.691,Carry,True
