50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bfcc5ae-1c6c-482f-8a0a-1ad79b1e3f00,385,,,"[70.3, 8.9]",3775643,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Wing,25,West Ham United LFC,972,"['2732a0e8-c139-4b03-8390-cdf226e2fd0b', 'b8101812-c593-4b33-9b1c-e1fb75bd9d09']",26,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:26.428,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e312f9-48b3-4e97-b083-2182cd313062,392,,,"[11.7, 43.4]",3775643,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,26,Birmingham City WFC,969,['aa039110-0954-480a-b2d7-9846bb9b7ff3'],32,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:32.554,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee43c754-25c7-4b83-b692-196df4805980,396,,,"[71.7, 58.2]",3775643,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Murphy,33090.0,Right Wing,26,Birmingham City WFC,969,['7b7d46a3-de2c-4bfc-aa62-d2110349bbc1'],39,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:39.945,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2a8d03-b13f-48a4-803d-59069f3019f7,399,,,"[92.3, 68.0]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emily Murphy,33090.0,Right Wing,27,Birmingham City WFC,969,['f7e603dd-869b-4b72-a11b-cf08dddc8a64'],1,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:01.616,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48f60d05-932d-4618-95b3-ffd32c85369d,402,,,"[80.5, 25.5]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Back,27,Birmingham City WFC,969,['ee6ef55b-61dd-45b1-ab72-a3b938a2bae5'],7,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:07.116,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27dc65b4-0c15-461a-bf3d-1bf2cfd23eb4,405,,,"[67.2, 49.9]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Thomas,31558.0,Center Forward,27,Birmingham City WFC,969,['734bbe08-7c83-42fb-b468-ac34b0ad3744'],10,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:10.009,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94449000-fd60-4d52-a422-b4ed66e49c87,407,,,"[58.0, 19.9]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Back,27,Birmingham City WFC,969,['bbcab524-a1d6-4543-a57d-8559a2341aad'],11,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:11.996,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c42b6629-ca4e-471f-a9e9-0dead8723110,409,,,"[70.6, 67.0]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Thomas,31558.0,Center Forward,27,Birmingham City WFC,969,['3610a893-5f60-44fb-9974-1a736d021090'],15,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:15.736,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c01e946-0e94-41d3-ab3f-20be3df5dfde,411,,,"[50.6, 5.6]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,28,Birmingham City WFC,969,['26c39940-fb8c-4b84-a623-516ef8c06706'],45,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:45.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad9e8597-fd73-4e75-81d4-38b6052ca8b6,417,,,"[36.1, 6.4]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christie Murray,15628.0,Left Defensive Midfield,28,Birmingham City WFC,969,['db8db0c8-3000-410c-af41-c0a214e04cc2'],48,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:48.905,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a868666-1f66-440a-b8e0-7b43b607e147,420,,,"[66.3, 12.8]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,28,Birmingham City WFC,969,['c22479ea-9538-4da9-b1fb-0bf014d6fbae'],51,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:51.166,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b86304af-a90a-4d5b-b0cd-ecca60cf76d0,433,,,"[71.9, 43.7]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Wing,29,West Ham United LFC,972,['7b81ad77-4630-499b-8193-fd455470e451'],55,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:55.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc10ccea-376a-41cc-a758-d6ec8f7f9804,436,,,"[63.7, 42.6]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Defensive Midfield,29,West Ham United LFC,972,['8a6a8a94-4e9e-48d8-9e09-48e1cf61c40d'],57,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:57.070,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22745730-88f7-48a5-a6c7-95b5a35d07b5,439,,,"[65.2, 18.6]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Wing Back,29,West Ham United LFC,972,['9bb1a969-c640-41cc-8a0e-ee8230c43d87'],58,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:58.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e97813d3-2762-4702-a35b-16212ca10bfe,453,,,"[91.3, 78.0]",3775643,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Walker,15580.0,Center Forward,30,Birmingham City WFC,969,['8d9bd9f4-5c44-4a23-b01c-6529bf6b5985'],6,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:06.850,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68ec7073-26a5-431d-a873-4c5cb819d404,464,,,"[91.6, 28.5]",3775643,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martha Thomas,31558.0,Center Forward,31,West Ham United LFC,972,['46d858de-cebc-43aa-8712-b9fb727ad058'],44,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:44.706,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4b35ab8-2db0-46e7-a0a1-67dee20d0151,469,,,"[78.7, 58.2]",3775643,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudia Walker,15580.0,Center Forward,31,West Ham United LFC,972,['ded788ea-5c55-4fff-ac91-fd337db906aa'],3,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:03.969,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6c4751d-6f03-4e45-b2c7-bd3b6bdb99ea,473,,,"[70.0, 73.7]",3775643,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emily Murphy,33090.0,Right Wing,31,West Ham United LFC,972,['bfb7ffc8-05b4-4315-ba33-0a5792113812'],7,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:07.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48148f1d-6c48-4f14-9a94-be15bdca002b,475,,,"[71.3, 11.7]",3775643,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martha Thomas,31558.0,Center Forward,31,West Ham United LFC,972,['6973fc44-25ca-4127-b093-bf03d7e5cde6'],9,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:09.264,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c892c10-bdff-465f-987b-7a32e979b9c6,487,,,"[82.4, 50.5]",3775643,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Walker,15580.0,Center Forward,32,Birmingham City WFC,969,['c3dac16e-f71d-46b1-8492-a887ece5572e'],17,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:17.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891aca4f-6d4f-4cd1-aa83-b4dbc882e424,493,,,"[101.9, 12.3]",3775643,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katerina Svitková,24403.0,Left Wing Back,33,West Ham United LFC,972,"['8635da43-1d75-476e-a395-48b04a129cfb', 'df041b65-72db-4fe4-bf3b-04077f6c9022']",18,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:18.771,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae92c7ab-eb1d-486d-8e82-61dc9ada8fa8,499,,,"[110.7, 21.4]",3775643,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dagný Brynjarsdóttir,10124.0,Left Defensive Midfield,33,West Ham United LFC,972,['77c7d9fd-895a-4abe-a569-ec6ff8bfbb68'],20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:20.644,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882c6a41-c780-4829-8a5c-45475d7d3409,502,,,"[110.9, 37.3]",3775643,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martha Thomas,31558.0,Center Forward,33,West Ham United LFC,972,['d703b38d-af47-4531-bc69-8397f8c9ff19'],21,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:21.173,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5f222ab-c12b-40ce-bb23-afc5d168e2da,515,,,"[77.9, 50.7]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jamie-Lee Napier,32169.0,Left Wing,34,Birmingham City WFC,969,['3cea9ccc-f001-48cf-b5d8-00634090a22c'],4,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:04.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc55dfaf-007e-433e-88b2-921179c5a977,519,,,"[66.2, 40.3]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jamie-Lee Napier,32169.0,Left Wing,34,Birmingham City WFC,969,['4411136c-3f14-4215-b62f-13900b9d025b'],8,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:08.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4aeacb3-1088-4ee7-8edc-dcccf8519d6f,523,,,"[68.0, 16.7]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rebecca Holloway,31568.0,Left Back,34,Birmingham City WFC,969,"['0145981d-177a-49f1-aac2-e97c70c76356', 'aa81abf7-42b0-46ed-86be-37ad83473c9c']",11,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:11.568,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29dd397f-f9fc-420d-a210-f6c43079d230,526,,,"[96.2, 31.6]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudia Walker,15580.0,Center Forward,34,Birmingham City WFC,969,['0b224e05-f2e0-43a9-a9e7-7a60c3c4a119'],13,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:13.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9250ab9e-d063-4d82-8cf8-1bc5802aff0f,529,,,"[97.3, 7.0]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruesha Littlejohn,35406.0,Center Attacking Midfield,35,Birmingham City WFC,969,['23c7ce94-4d03-4cf5-b34f-c715d76dcd00'],34,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:34.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d523f0de-fc09-4c79-aa91-4f7d1a39fc1f,532,,,"[81.4, 4.2]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Holloway,31568.0,Left Back,35,Birmingham City WFC,969,['d65fc6a0-1a0b-4783-b4e9-b2b5b59a1fd5'],36,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:36.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c74fb22-3b4c-4cdd-879e-b78c595f88f9,534,,,"[62.2, 33.3]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,35,Birmingham City WFC,969,['3408e34a-a61f-4c31-8845-99b614169769'],38,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:38.463,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29dec48-0355-40de-b66d-b2d0c9ce3308,537,,,"[92.1, 72.9]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emily Murphy,33090.0,Right Wing,35,Birmingham City WFC,969,['cfb55b56-f8f3-41e6-b6ae-502532311819'],42,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:42.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393863b6-4f0c-4fa9-92fd-95f3401ca544,540,,,"[77.0, 78.5]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,36,Birmingham City WFC,969,['1962d2d1-e7a2-49ae-8e70-661e1b55df43'],54,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:54.508,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa96ce96-b891-49cb-ba61-2f6e36c29e3e,543,,,"[107.5, 54.1]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,36,Birmingham City WFC,969,['6ac48d96-4a29-4959-bddb-3207458a3b1f'],59,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:59.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43315639-9776-479c-ab78-edc617f07cd3,547,,,"[23.5, 56.4]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grace Fisk,34232.0,Right Center Back,36,Birmingham City WFC,969,['a0808579-7abc-480c-a281-13901a4fbe39'],5,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:05.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1223964-3e40-48fa-bdc9-54d44d2e0b3b,553,,,"[77.4, 22.5]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie-Lee Napier,32169.0,Left Wing,36,Birmingham City WFC,969,['ccafca80-5bef-469f-9b72-cfba3ccbfd72'],12,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:12.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a4e0d0e-315f-4b77-9d8d-3e7b7d3da86d,562,,,"[32.9, 73.1]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,37,West Ham United LFC,972,['6a4471b0-f4a6-4ddd-8207-4b6bb3fcf6e7'],28,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:28.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d71f8736-4fc2-4b65-913e-051e6a52e0f8,565,,,"[23.9, 56.2]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,37,West Ham United LFC,972,['b11dac4b-23cb-4df7-94e9-6be6661b9ba9'],32,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:32.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf66c670-1d38-4669-8c37-57827196738e,568,,,"[28.8, 10.0]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,37,West Ham United LFC,972,['f24cb65b-9598-4a0d-8f22-93ce82330e5f'],37,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:37.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c2cb421-9343-4c7c-bd53-ac87b8cb33d0,571,,,"[52.1, 10.3]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Left Wing,37,West Ham United LFC,972,['d985e472-c557-46d6-84a3-e9df676cebaa'],40,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:40.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43aab6c2-ce51-42b8-98ae-aee9864e231d,574,,,"[50.6, 3.0]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Wing Back,37,West Ham United LFC,972,['d862fcc9-6674-4bc8-9b37-3ba152b2cb45'],41,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:41.989,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3da8985-8bcf-4b21-88ae-0d355bec4781,579,,,"[64.0, 2.8]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Left Wing,37,West Ham United LFC,972,['acdd3c1b-1031-4780-8979-6e64dc52aabf'],47,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:47.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbf4309e-d469-40ba-b871-740f6e0f7dd9,581,,,"[78.1, 66.4]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruesha Littlejohn,35406.0,Center Attacking Midfield,38,Birmingham City WFC,969,['fe35481a-10d8-41e9-aa08-85219b74e206'],7,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:07.021,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d5ef9b1-2b89-42c6-8507-e04fd22ff2f5,584,,,"[96.6, 72.5]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,38,Birmingham City WFC,969,['a85369ba-0675-46eb-94a4-efb535548158'],10,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:10.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aea3d6c-b30c-4c97-aa04-439f2cd8cb20,588,,,"[103.5, 75.3]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruesha Littlejohn,35406.0,Center Attacking Midfield,39,Birmingham City WFC,969,"['aec02424-edc9-4278-ada7-b41203a387dd', 'd277a09f-a998-46ad-8d65-b49f6eb5029b']",27,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:27.367,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80054bbe-d304-489c-89e7-50e50274b75a,590,,,"[97.8, 78.0]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,39,Birmingham City WFC,969,['f44aceaa-0c0d-4f2c-a74f-e37ffcdb8304'],28,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:28.264,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a91ff83-8f6b-44b8-a0bc-89a705236551,594,,,"[112.0, 58.5]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,39,Birmingham City WFC,969,['10414ccf-49ce-4e00-9689-e3b802f61ad4'],31,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:31.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8720910-8665-4ff2-8322-095c446f584a,598,,,"[77.7, 62.0]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christie Murray,15628.0,Left Defensive Midfield,39,Birmingham City WFC,969,['b2ad93cc-2241-4dde-8621-12b68c98562d'],34,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:34.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a23c53b-f1f7-4bb6-b8f1-4988b5fff856,603,,,"[95.4, 58.2]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,39,Birmingham City WFC,969,"['20e51c07-a3e3-47f8-9ab7-40ae4e1ecac9', 'af4a3f33-c107-4b2b-8b17-1802dc291130']",37,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:37.642,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae8813c-85b2-448e-bf5d-21429a999788,611,,,"[20.6, 21.6]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Laura Vetterlein,31556.0,Left Center Back,41,West Ham United LFC,972,['48b635bb-b861-4551-ae71-35d3485e465f'],32,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:32.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571a6532-49e8-4225-b997-c09d4dfd9a9e,614,,,"[32.6, 38.4]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gilly Louise Scarlett Flaherty,18151.0,Center Back,41,West Ham United LFC,972,['7403f3fe-6a43-4e0b-bfe2-51cb473e45b5'],39,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:39.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888b9090-57be-41e9-b943-96324055b526,617,,,"[41.0, 60.2]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Grace Fisk,34232.0,Right Center Back,41,West Ham United LFC,972,['8dcb5f0d-f708-4778-91fa-a91e666b81fa'],42,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:42.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d2b576a-9833-49d5-9892-02495e55254e,620,,,"[72.1, 63.1]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emily Louise van Egmond,5076.0,Left Wing,41,West Ham United LFC,972,['f2538bb6-259d-4a3d-ba4a-486afb763c51'],44,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:44.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70c8de15-b0e1-44b2-84c7-b789e136afcb,623,,,"[73.8, 77.3]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cecilie Redisch Kvamme,31553.0,Right Wing Back,41,West Ham United LFC,972,['416711cd-8b4a-4acf-a0b8-2d21d2571a30'],46,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:46.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c45e778-422e-4ee6-8265-c269d0eaf096,626,,,"[69.9, 73.1]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Grace Fisk,34232.0,Right Center Back,41,West Ham United LFC,972,['9ba9aec0-b8ca-4864-a443-913ba941323f'],52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:52.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74baca14-be06-43b9-a53c-e681baa6a429,629,,,"[63.4, 29.8]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Laura Vetterlein,31556.0,Left Center Back,41,West Ham United LFC,972,['5883c980-e107-4a52-8408-c8ae91e551ca'],55,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:55.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d789495e-9f62-403a-9c1f-d6303e538484,632,,,"[88.9, 25.1]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kenza Dali,15421.0,Right Wing,41,West Ham United LFC,972,['8f83f025-6624-42fc-8f63-fe1246fd7bf2'],58,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:58.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74aa73b8-e4e9-460f-a733-30aeef8190af,635,,,"[97.5, 2.4]",3775643,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Katerina Svitková,24403.0,Left Wing Back,41,West Ham United LFC,972,['e7c83a43-53a9-47df-844e-e510490213d0'],0,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:00.693,Ball Receipt*,
