50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.122965,,,,,,,,,,,,26139e18-a9e3-40f3-b1b8-8d4d78ab1233,2555,,"[87.9, 58.3]",2275139,89,,,,,0.27416745,,Left Foot,,,,"[91.1, 59.2]",,Low Pass,,3.3241541,,Incomplete,,,,,,,,,2,From Throw In,Lucy Quinn,15564.0,Left Wing Back,217,Tottenham Hotspur Women,749,['0d6b96af-837f-4d7c-a8fc-c006170203fc'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:44:36.539,Pass,
,,,,,,,,,,,,,,,,3.842331,,,,,,,,,,,,d9bdddb2-5482-42b1-8a8b-95e30e03bd2b,2562,,"[15.1, 49.8]",2275139,91,,,,,-0.10082992,,Drop Kick,,,,"[83.3, 42.9]",,High Pass,,68.54816,,Incomplete,,Jane Ross,4653.0,,,,,,2,From Keeper,Mary Alexandra Earps,31538.0,Goalkeeper,220,Manchester United,1475,"['0071630f-1ad6-45cf-8966-862e634e01bc', 'bd4ea111-58ff-469c-8070-2b71583cba06']",6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:06.372,Pass,
,,,,,,,,,,,,,,,,2.309868,,,,,,,,,,,,fc9d4f9c-9a0c-430a-9079-d3715e97c602,2566,,"[64.1, 38.2]",2275139,91,,,,,-1.0867895,,Right Foot,,,,"[73.3, 20.7]",,High Pass,,19.770939,,,,Leah Galton,31539.0,,,,,Recovery,2,From Keeper,Katie Zelem,31540.0,Left Defensive Midfield,221,Manchester United,1475,['1eefc430-6129-49a4-98ab-bdc49245697d'],12,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:12.480,Pass,
,,,,,,,,,,,,,,,,1.682294,,,,,,,,,,,,1abc894a-fed0-41e9-bcad-d2434bb704d3,2573,,"[98.1, 12.6]",2275139,91,,,,,1.0786706,87a46ea2-b5f3-411f-b847-e09a69d4b1d1,Left Foot,True,,,"[112.2, 38.9]",True,High Pass,,29.841248,,,,Jane Ross,4653.0,,,,,,2,From Keeper,Leah Galton,31539.0,Left Wing,221,Manchester United,1475,"['14311aae-a482-4b07-971c-b09489e34968', 'a8bc0b5e-587f-4f69-8b73-33f26bea7abc']",18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:18.516,Pass,True
,,,,,,,,,,,,,,,,1.815083,,,,,,,,,,,,5c71f737-6bb4-4466-b363-296b4a632175,2579,,"[61.0, 40.1]",2275139,92,,True,,,-3.0965104,,Right Foot,,,,"[47.7, 39.5]",,Ground Pass,,13.313527,,,,Kit Graham,31551.0,,,,,Kick Off,2,From Kick Off,Rachel Furness,15706.0,Center Attacking Midfield,223,Tottenham Hotspur Women,749,['a9e75591-27f5-421a-aacc-45e3d5dc961f'],9,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:09.078,Pass,
,,,,,,,,,,,,,,,,1.405452,,,,,,,,,,,,f741f4cc-5f6d-44a6-8210-6ad1b0eed2f6,2581,,"[68.4, 40.6]",2275139,92,,,,,1.1499796,4754f6a2-861a-450f-b5cb-1f461fd45696,Left Foot,,,,"[74.8, 54.9]",,Ground Pass,,15.666844,,,,Rachel Furness,15706.0,True,,,,,2,From Kick Off,Kit Graham,31551.0,Center Forward,223,Tottenham Hotspur Women,749,['971a94fa-52b1-42df-b2f4-a1016e374db6'],14,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:14.013,Pass,
,,,,,,,,,,,,,,,,1.579478,,,,,,,,,,,,d5078be3-ced4-4035-84a2-f1d9bbe95a3c,2588,,"[108.6, 0.1]",2275139,92,,,,,1.2558794,,,,,,"[117.2, 26.5]",,High Pass,,27.765446,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Megan Wynne,32617.0,Right Wing Back,224,Tottenham Hotspur Women,749,['083d7da1-333c-4fff-99ab-5f456dcf8985'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:41.512,Pass,
,,,,,,,,,,,,,,,,5.054141,,,,,,,,,,,,e6c68719-f911-4602-9a89-3eee5cae26d0,2595,,"[92.6, 0.1]",2275139,92,,True,,,0.68751556,,,,,,"[120.0, 22.6]",,High Pass,,35.454338,,Out,,,,,,,,Throw-in,2,From Throw In,Megan Wynne,32617.0,Right Wing Back,225,Tottenham Hotspur Women,749,,55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:47:55.536,Pass,
,,,,,,,,,,,,,,,,4.298973,,,,,,,,,,,,4f24d403-72b4-4b54-87ad-f77ab85989eb,2596,,"[6.0, 44.0]",2275139,93,,,,,0.59914297,,Right Foot,,,,"[57.4, 79.1]",,High Pass,,62.241222,,Out,,Martha Harris,32618.0,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,226,Manchester United,1475,['1931a7b8-16f4-4c9e-92a4-8f814a47548f'],23,,,,,,,,,,,,,,,,,,Manchester United,1475,00:48:23.656,Pass,
,,,,,,,,,,,,,,,,0.938104,,,,,,,,,,,,da50babf-7216-4c14-b84c-e0464f873fc6,2598,,"[57.1, 0.1]",2275139,93,,,,,1.0610276,,,,,,"[64.2, 12.8]",,Low Pass,,14.549914,,,,Lucy Quinn,15564.0,,,,,Throw-in,2,From Throw In,Ashleigh Neville,4848.0,Left Center Back,227,Tottenham Hotspur Women,749,['8d2c4af7-c6a5-4285-9e0c-b7d0af2121ff'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:35.895,Pass,
,,,,,,,,,,,,,,,,1.320804,,,,,,,,,,,,f3073114-6af9-4085-9aa9-7047ecd84ac9,2604,,"[57.7, 0.1]",2275139,93,,,,,0.3577461,,,,,,"[79.1, 8.1]",,High Pass,,22.846443,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Ashleigh Neville,4848.0,Left Center Back,228,Tottenham Hotspur Women,749,['c3cb59c9-af25-4f0c-8654-b9008ce16bda'],44,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:44.899,Pass,
,,,,,,,,,,,,,,,,1.913307,,,,,,,,,,,,06cd72c3-17a6-450a-aa52-4779aa197bd1,2607,,"[51.7, 38.2]",2275139,93,,,,,1.8840001,,Head,,,,"[46.0, 55.8]",,High Pass,,18.5,,,,Ria Percival,18145.0,,,,,Recovery,2,From Throw In,Josie Green,4865.0,Center Defensive Midfield,228,Tottenham Hotspur Women,749,['e71c9c3b-4205-4420-a073-a4320c0c937c'],52,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:52.263,Pass,
,,,,,,,,,,,,,,,,0.613999,,,,,,,,,,,,0267f3e1-db2d-47e6-acdd-09a1b6e879fd,2611,,"[41.1, 68.6]",2275139,93,,,,,0.5255838,,Right Foot,,,,"[51.1, 74.4]",,Ground Pass,,11.560277,,Unknown,,,,,,,,,2,From Throw In,Ria Percival,18145.0,Right Center Back,228,Tottenham Hotspur Women,749,['dfb013c5-c71b-4796-b2f8-f57c09edea83'],55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:55.465,Pass,True
,,,,,,,,,,,,,,,,1.444053,,,,,,,,,,,,0e6fab4b-52f2-428e-b015-61d343d33501,2614,,"[43.4, 69.9]",2275139,94,,,,,-0.24938004,,Right Foot,,,,"[70.1, 63.1]",,Ground Pass,,27.552315,,,,Lucy Quinn,15564.0,,,,,Free Kick,2,From Free Kick,Hannah Godfrey,31552.0,Center Back,229,Tottenham Hotspur Women,749,['6289f858-3dd0-438c-a94d-6a565ec8671e'],8,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:08.446,Pass,
,,,,,,,,,,,,,,,,1.454818,,,,,,,,,,,,b1e4dba0-b2a7-4673-b5dc-c40fb4be5de3,2620,,"[56.9, 47.0]",2275139,94,,,,,-1.630909,,Right Foot,,,,"[55.6, 25.4]",,Ground Pass,,21.639086,,,,Ashleigh Neville,4848.0,,,,,Recovery,2,From Free Kick,Ria Percival,18145.0,Right Center Back,229,Tottenham Hotspur Women,749,['a348dc74-afdb-42fa-88f1-9529d1cfef6e'],13,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:13.629,Pass,
,,,,,,,,,,,,,,,,1.731616,,,,,,,,,,,,26bbb9c9-2474-4698-9580-3cb54b361cc4,2623,,"[56.5, 22.8]",2275139,94,,,,,-0.58479065,,Left Foot,,,,"[78.1, 8.5]",,Ground Pass,,25.904633,,,,Coral-Jade Haines,4852.0,,,,,,2,From Free Kick,Ashleigh Neville,4848.0,Left Center Back,229,Tottenham Hotspur Women,749,['4687053a-fcd2-41ec-9542-85a3d256ec2e'],16,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:16.162,Pass,
,,,,,,,,,,,,,,,,1.609234,,,,,,,,,,,,b1731cab-79ba-4f9b-b179-a1261476242f,2630,,"[90.2, 14.3]",2275139,94,,,,,0.86839294,,Right Foot,True,,,"[116.1, 44.9]",,High Pass,,40.089523,,Incomplete,,,,,,,,,2,From Free Kick,Coral-Jade Haines,4852.0,Right Center Midfield,229,Tottenham Hotspur Women,749,['055cfb4b-b76d-489c-b5b8-173befa05a9c'],23,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:23.674,Pass,
,,,,,,,,,,,,,,,,3.622178,,,,,,,,,,,,89d778fe-cbac-4541-823f-0c4a7c205f6b,2633,,"[14.2, 48.5]",2275139,94,,,,,-0.18935479,,Drop Kick,,,,"[66.9, 38.4]",,High Pass,,53.65911,,,,Jane Ross,4653.0,,,,,,2,From Free Kick,Mary Alexandra Earps,31538.0,Goalkeeper,229,Tottenham Hotspur Women,749,['80111d5e-4171-4d8e-a67f-28ec69c00e67'],39,,,,,,,,,,,,,,,,,,Manchester United,1475,00:49:39.163,Pass,
,,,,,,,,,,,,,,,,1.553202,,,,,,,,,,,,e72f01bd-054f-4a13-b2e2-db4f9f6de7d5,2637,,"[39.3, 50.2]",2275139,94,,,,,-1.5609927,,Right Foot,,,,"[39.6, 19.6]",,Ground Pass,,30.60147,,,,Ashleigh Neville,4848.0,,,,,Recovery,2,From Free Kick,Ria Percival,18145.0,Right Center Back,229,Tottenham Hotspur Women,749,['3af85ba9-a945-49ca-98a5-cf15692e2f04'],45,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:45.686,Pass,
,,,,,,,,,,,,,,,,0.720235,,,,,,,,,,,,b340fabf-72bd-47cd-a906-d648c07dc66f,2640,,"[39.6, 19.6]",2275139,94,,,,,0.9465501,,Left Foot,,,,"[48.1, 31.4]",,Low Pass,,14.542696,,,,Coral-Jade Haines,4852.0,,,,,,2,From Free Kick,Ashleigh Neville,4848.0,Left Center Back,229,Tottenham Hotspur Women,749,['92582698-962a-4fa2-bc03-f9cd16c09cbf'],47,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:47.522,Pass,
,,,,,,,,,,,,,,,,2.235314,,,,,,,,,,,,c44be371-aa0b-4d02-9595-5d1f2d3e0cb6,2643,,"[52.2, 29.9]",2275139,94,,,,,1.4000611,,Right Foot,,,,"[54.7, 44.4]",,Ground Pass,,14.713939,,,,Josie Green,4865.0,,,,,,2,From Free Kick,Coral-Jade Haines,4852.0,Right Center Midfield,229,Tottenham Hotspur Women,749,['288c9eef-dfe0-4852-8a5d-bed02e2aff2c'],51,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:51.099,Pass,
,,,,,,,,,,,,,,,,2.035013,,,,,,,,,,,,dd88ddae-fc28-4beb-8d29-3f227ac87ca7,2646,,"[54.5, 45.3]",2275139,94,,,,,0.9743519,,Right Foot,,,,"[74.8, 75.2]",,Ground Pass,,36.140007,,,,Megan Wynne,32617.0,,,,,,2,From Free Kick,Josie Green,4865.0,Center Defensive Midfield,229,Tottenham Hotspur Women,749,['4608c317-0201-4af3-8d72-a74f651a8405'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:53.868,Pass,
,,,,,,,,,,,,,,,,0.792789,,,,,,,,,,,,96490ae4-0ffb-476f-abb1-5ecac0162671,2649,,"[74.8, 75.2]",2275139,94,,,,,0.13599741,,Right Foot,,,,"[84.3, 76.5]",,Ground Pass,,9.588534,,,,Lucy Quinn,15564.0,,,,,,2,From Free Kick,Megan Wynne,32617.0,Right Wing Back,229,Tottenham Hotspur Women,749,['19e811ac-fe04-476e-837c-ddbed0a919c5'],57,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:57.392,Pass,
,,,,,,,,,,,,,,,,2.136257,,,,,,,,,,,,0ac57776-6867-4260-9dba-5d394aa5edaa,2652,,"[84.3, 76.5]",2275139,94,,,,,-0.9373704,,Left Foot,,,,"[89.0, 70.1]",,Ground Pass,,7.940403,,,,Kit Graham,31551.0,,,,,,2,From Free Kick,Lucy Quinn,15564.0,Left Wing Back,229,Tottenham Hotspur Women,749,"['4024f1fb-4b7e-4781-977f-e007730276e9', 'c38d9742-4595-4897-b730-c4b34281b858']",58,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:58.185,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e23323-1932-45f9-b869-8a5a89db8f07,6,,"[39.9, 33.0]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Josie Green,4865.0,Left Center Midfield,2,Tottenham Hotspur Women,749,['f41e532a-fcc1-4709-a5d9-375bb79dd310'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:01.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba954f4d-a3b1-4541-ac7b-7c1707c439b9,9,,"[24.0, 42.8]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hannah Godfrey,31552.0,Right Center Back,2,Tottenham Hotspur Women,749,['61e061e2-90d0-4e32-85ed-54453a184a2b'],4,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:04.208,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a9914b-5a9c-4ae2-9b79-9c1349b7ae97,15,,"[106.9, 12.3]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leah Galton,31539.0,Left Wing,2,Tottenham Hotspur Women,749,['6c2ebf87-fcde-484e-96d7-081385f8910e'],14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:14.793,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f65b3d41-07fe-4856-b4ca-a97d9172766a,17,,"[3.2, 46.0]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rebecca Leigh Spencer,18158.0,Goalkeeper,2,Tottenham Hotspur Women,749,['3f7d7476-6199-44b0-9e6d-955a8571344c'],16,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:16.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffaba582-4ecd-4f39-9a2e-8007c51bde34,27,,"[116.0, 34.5]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren James,31531.0,Center Forward,3,Manchester United,1475,['f0329e1d-2a64-4247-a983-2b04e870ddac'],24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:24.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b91c4b0-ecc1-4299-b615-dc30ca6c07ba,39,,"[9.3, 57.8]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,4,Tottenham Hotspur Women,749,['32baed0b-1617-4958-914b-a73c40e866f6'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:41.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da88db03-7524-4c3f-87ae-ff0009fe7ac1,41,,"[29.6, 50.3]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Peplow,16397.0,Right Center Midfield,4,Tottenham Hotspur Women,749,['425971b0-cc8f-447f-a77b-f963a9a973d1'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:43.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63cf4d23-4ff5-44f3-b39f-e08ebbad853f,44,,"[4.4, 35.2]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,4,Tottenham Hotspur Women,749,['79a42f42-9478-4b32-b0ce-b914c0288776'],46,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:46.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38723e56-23a3-4cc2-8401-9f7dba563b4d,47,,"[11.9, 21.6]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anna Filbey,31703.0,Left Center Back,4,Tottenham Hotspur Women,749,['d182383b-bd70-4c52-8d28-2d7df2014435'],48,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:48.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a2b2f21-98ae-47dc-a5cd-9f6d2be103a5,50,,"[8.0, 40.5]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,4,Tottenham Hotspur Women,749,['882e6d3a-7026-4d23-a7c4-03e8d7053ac7'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:54.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,876a522c-bb08-45af-920a-61068ae142de,53,,"[19.8, 56.1]",2275139,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,4,Tottenham Hotspur Women,749,['70c87004-447c-4444-a704-de0f1faf64a9'],57,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:00:57.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef3cbefc-5081-43f8-bfdd-4ec17297d2ef,56,,"[55.7, 59.2]",2275139,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kit Graham,31551.0,Right Wing,4,Tottenham Hotspur Women,749,['39ba0111-9568-4d1d-a860-d63bce5aee73'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:01.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a5b6821-f1ab-48ee-8ef8-0a7b5f48e827,60,,"[67.9, 16.0]",2275139,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rosella Ayane,21048.0,Left Wing,4,Tottenham Hotspur Women,749,['85ea9b42-9510-4bcb-9309-df958d502743'],5,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:05.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae130f3b-9e7e-46df-a543-b63fb4756331,66,,"[39.9, 38.1]",2275139,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,4,Tottenham Hotspur Women,749,['7a8cda7d-37cd-40cd-9d82-15c3d4bc3301'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:11.641,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,791af9f9-381b-46fe-8c21-68984bea4097,69,,"[57.8, 76.8]",2275139,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Hanson,31532.0,Right Wing,4,Tottenham Hotspur Women,749,['f2f9e788-5856-48d9-85c8-ed27a256bd66'],16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:16.025,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6b0732-b6e8-4e38-ae96-8e8222a5ed10,74,,"[112.3, 19.4]",2275139,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rianna Dean,31702.0,Center Forward,6,Tottenham Hotspur Women,749,['aeeeb54b-08c5-4e53-9dd0-4a89d341351b'],16,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:16.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c72d247-db67-475a-bf05-538694b7f833,78,,"[110.5, 43.5]",2275139,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kit Graham,31551.0,Right Wing,6,Tottenham Hotspur Women,749,['0a6757d1-3211-4447-9c23-f943525cf279'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:19.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f194f8e-59ef-49c2-a18b-840e517f04f7,85,,"[65.9, 55.2]",2275139,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Godfrey,31552.0,Right Center Back,6,Tottenham Hotspur Women,749,['ec404b86-3db8-4e48-8982-76694ec2841e'],27,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:27.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77fb96b5-eacd-4d26-b3ce-8c1a89270e1a,89,,"[108.4, 33.0]",2275139,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Left Wing,6,Tottenham Hotspur Women,749,"['b10eab45-a156-440e-8ce3-71ede07b0bfb', 'd5a30eb1-2019-42ae-b879-4a70a9cdce69']",32,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:32.038,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,634532d2-bb70-481b-a412-cf84a5cb62c8,95,,"[97.4, 26.7]",2275139,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rianna Dean,31702.0,Center Forward,6,Tottenham Hotspur Women,749,"['2e34d3af-28a4-403d-af58-e387c33b6629', 'a56f6013-9105-4263-9947-09afa0cee10f']",35,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:02:35.813,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d0042447-21e3-4264-8880-417642f7e2e7,104,,"[61.4, 77.3]",2275139,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Hanson,31532.0,Right Wing,8,Manchester United,1475,['be3b6ab3-ae65-478b-b41e-78eb63a2f836'],52,,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:52.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f388d764-1416-43fc-86b2-b3643ec5f94a,114,,"[23.6, 36.5]",2275139,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,8,Manchester United,1475,['ee7e3d19-72cf-4d47-b49a-ff4a4f26b7b2'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:01.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,966555b0-e451-4ef0-bfc0-8c755c6ca564,117,,"[48.0, 35.9]",2275139,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hayley Ladd,19501.0,Right Defensive Midfield,8,Manchester United,1475,['4665fa6e-a1af-4ca8-939d-408fed8f803d'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:04.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1edf44a7-641e-4eae-adde-d60c70e06c61,121,,"[64.1, 16.5]",2275139,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Galton,31539.0,Left Wing,8,Manchester United,1475,['d04f8b00-c0a1-43d5-a6c6-0f5833c5f1e7'],6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:06.519,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,17e01950-b087-4914-a2bc-bb4d2465a1d4,125,,"[54.9, 2.7]",2275139,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Left Back,8,Manchester United,1475,['1155c4f1-cd2f-49d0-a27e-7f63cb3057d7'],8,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:08.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e297cd00-43ff-4294-85a9-ec7623434701,128,,"[90.1, 74.2]",2275139,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Furness,15706.0,Center Attacking Midfield,9,Tottenham Hotspur Women,749,['0621b3e7-ee36-4a5f-a8a2-b04b5f3fa941'],34,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:34.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa468d11-8d74-4eb4-984a-c0435daa40fe,130,,"[91.5, 59.2]",2275139,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kit Graham,31551.0,Right Wing,9,Tottenham Hotspur Women,749,['8b1b2ef4-a76b-4340-8763-d84793a885fa'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:03:36.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,234e8d69-3d2e-447f-8117-03c898b0a588,137,,"[44.9, 27.9]",2275139,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,10,Manchester United,1475,['ca918d6a-b8e2-473d-8d38-4154b1638699'],40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:40.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65afb2f3-c895-4f84-9dc5-a206384d48c2,140,,"[34.4, 11.0]",2275139,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Smith,10196.0,Left Back,10,Manchester United,1475,['2ebe4359-db49-44f6-aa49-96afffe330e0'],41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:41.804,Ball Receipt*,
