50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.446163,,,,,,,,,,,,,92db5bae-b0ab-47a9-9bb1-1e2e9ba6c21b,19,,,"[37.5, 55.9]",3775640,0,,,,,0.365795,,Right Foot,,,,"[76.4, 70.8]",,High Pass,,41.65597,,,Incomplete,,Kirsty Hanson,31532.0,,,,,,1,From Kick Off,Katie Zelem,31540.0,Right Defensive Midfield,2,Manchester United,1475,"['9b2e6a41-0694-4c16-a2ec-a772161daae9', 'f84afd79-5d38-4c77-87d6-77c9c935453d']",13,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:13.896,Pass,
,,,,,,,,,,,,,,,,1.703685,,,,,,,,,,,,,59276d5f-d55b-41fd-bd63-c7e986086b66,23,,,"[74.2, 75.0]",3775640,0,,,,,-1.3335896,,Left Foot,,,True,"[76.4, 65.9]",,Low Pass,,9.362158,,,,,Ella Toone,31534.0,,,,,Recovery,1,From Kick Off,Kirsty Hanson,31532.0,Right Wing,2,Manchester United,1475,"['3554da16-76ed-4626-8af4-9d44ea58c19a', '954b888e-3517-40c6-b638-e473bdfbf9af']",19,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:19.187,Pass,True
,,,,,,,,,,,,,,,,2.182376,,,,,,,,,,,,,dfde8832-88d1-4acb-8053-e7bca085aef6,27,,,"[75.6, 52.1]",3775640,0,,,,,-1.3894765,,Right Foot,,,,"[80.0, 28.1]",,Ground Pass,,24.4,,,,,Katie Zelem,31540.0,,,,,,1,From Kick Off,Ella Toone,31534.0,Center Attacking Midfield,2,Manchester United,1475,"['4f886312-ec15-48d4-8af0-bc00baab89fa', 'e4837b69-e7c2-42be-9228-c637c08cf54c']",23,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:23.296,Pass,True
,,,,,,,,,,,,,,,,2.417404,,,,,,,,,,,,,a974d851-d214-4e19-bed6-4dd271b66e99,30,,,"[82.2, 25.8]",3775640,0,,,,,-0.6088764,,Left Foot,,,,"[93.1, 18.2]",,Ground Pass,,13.287965,,,,,Ona Batlle Pascual,46639.0,,,,,,1,From Kick Off,Katie Zelem,31540.0,Right Defensive Midfield,2,Manchester United,1475,['feb80b7d-f8f1-4d0e-8820-e2dc0475c91f'],25,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:25.811,Pass,
,,,,,,,,,,,,,,,,1.374525,,,,,,,,,,,,,4c7d608f-b53b-44c6-b9ad-2963f6cc8242,33,,,"[94.3, 17.7]",3775640,0,,,,,0.20359127,,Left Foot,,,,"[109.8, 20.9]",,Ground Pass,,15.826876,,,,,Leah Galton,31539.0,,,,,,1,From Kick Off,Ona Batlle Pascual,46639.0,Left Back,2,Manchester United,1475,['053e1b74-a419-4877-a9bf-816c50225056'],28,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:28.266,Pass,
,,,,,,,,,,,,,,,,0.234945,,,,,,,,,,,,,121a4dc1-1adc-4e8d-863a-b59aff51c461,36,,,"[109.8, 20.9]",3775640,0,,,,,0.9403949,,Left Foot,,,,"[112.5, 24.6]",,Ground Pass,,4.580393,,,Incomplete,,Christen Annemarie Press,6817.0,,,,,,1,From Kick Off,Leah Galton,31539.0,Left Wing,2,Manchester United,1475,"['a7c57162-afb1-4745-972c-0954cd251408', 'd9d36d06-a69f-4be6-ad65-61f25fe119c7']",29,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:29.874,Pass,
,,,,,,,,,,,,,,,,1.665911,,,,,,,,,,,,,d666c259-da77-4372-a9ba-91571ba0d814,39,,,"[120.0, 0.1]",3775640,0,,,,,1.6741501,,Right Foot,,,,"[116.1, 37.7]",,High Pass,True,37.80172,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Katie Zelem,31540.0,Right Defensive Midfield,3,Manchester United,1475,['c30a1639-0f48-4fb5-bd54-dc4374f20248'],59,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:59.019,Pass,
,,,,,,,,,,,,,,,,1.922572,,,,,,,,,,,,,2550e948-6028-4f17-8162-b76fafade9bc,43,,,"[34.9, 67.6]",3775640,1,,,,,0.0,,Right Foot,,,,"[65.9, 67.6]",,Low Pass,,31.0,,,,,Danielle Carter,24281.0,,,,,,1,From Corner,Angharad James,15577.0,Left Defensive Midfield,3,Manchester United,1475,['a68a5700-7647-448b-b595-89bf2df1e551'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:05.812,Pass,
,,,,,,,,,,,,,,,,0.953466,,,,,,,,,,,,,1a533b71-381b-4f9d-9d1d-a2c2558d118e,55,,,"[49.6, 13.2]",3775640,1,,,,,-2.704083,,Right Foot,,,,"[43.4, 10.3]",,Ground Pass,,6.844706,,,,,Ona Batlle Pascual,46639.0,,,,,,1,From Corner,Katie Zelem,31540.0,Right Defensive Midfield,3,Manchester United,1475,['5160da50-3e97-495a-beb3-b8a62b26bb38'],14,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:14.227,Pass,
,,,,,,,,,,,,,,,,0.71722,,,,,,,,,,,,,535ec792-2a47-4ff7-b09d-f03806c0b2a7,58,,,"[43.1, 10.1]",3775640,1,,,,,-0.6799089,,Right Foot,,,,"[52.5, 2.5]",,Ground Pass,,12.088011,,,,,Hayley Ladd,19501.0,,,,,,1,From Corner,Ona Batlle Pascual,46639.0,Left Back,3,Manchester United,1475,['7a738a1a-6cba-4aa7-9342-f54b45036a0f'],15,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:15.260,Pass,
,,,,,,,,,,,,,,,,4.999158,,,,,,,,,,,,,0f048f11-722e-48da-903b-7b1d4c645c79,62,,,"[55.2, 2.5]",3775640,1,,,,,-0.019605331,,Left Foot,,,,"[96.0, 1.7]",,Ground Pass,,40.807842,,,Incomplete,,Leah Galton,31539.0,,,,,,1,From Corner,Hayley Ladd,19501.0,Left Defensive Midfield,3,Manchester United,1475,"['018edbac-1790-4387-9c44-c4fe777d58cf', '140e1e0b-e402-4b02-accc-9d605df13eac', '18f888ea-ddde-4549-8d7a-16b637df2a96']",16,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:16.783,Pass,True
,,,,,,,,,,,,,,,,3.313449,,,,,,,,,,,,,018edbac-1790-4387-9c44-c4fe777d58cf,64,,,"[24.1, 78.4]",3775640,1,,,,,-2.260663,,Left Foot,,,,"[5.7, 56.1]",,Ground Pass,,28.91107,,,,,Grace Moloney,15719.0,,,,,Recovery,1,Regular Play,Emma Mukandi,18998.0,Right Back,4,Reading WFC,974,"['0f048f11-722e-48da-903b-7b1d4c645c79', '493b10c2-7f4e-4bbc-a73b-3e685c835bb8']",21,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:21.782,Pass,
,,,,,,,,,,,,,,,,1.019029,,,,,,,,,,,,,d74f4771-f90e-4592-a942-8c202e9cd4d0,67,,,"[7.9, 45.9]",3775640,1,,,,,-1.028217,,Right Foot,,,,"[12.0, 39.1]",,Ground Pass,,7.940403,,,,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,4,Reading WFC,974,['6ef67ea8-8bab-43cf-a1ad-b29415f77bbe'],27,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:27.615,Pass,
,,,,,,,,,,,,,,,,1.317966,,,,,,,,,,,,,9d2f44b8-78a1-4688-a290-50f905f053be,70,,,"[14.0, 40.1]",3775640,1,,,,,1.2838576,,Right Foot,,,,"[19.4, 58.4]",,Ground Pass,,19.080095,,,,,Deanna Cooper,20061.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,4,Reading WFC,974,['48f5692e-735c-4f08-8bb1-327827768c3b'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:30.186,Pass,
,,,,,,,,,,,,,,,,1.222655,,,,,,,,,,,,,f8644a1c-b76b-4751-bd7f-7fbb2da4ff59,73,,,"[29.0, 58.3]",3775640,1,,,,,-0.45215386,,Right Foot,,,,"[46.5, 49.8]",,Ground Pass,,19.455076,,,,,Jessica Fishlock,5016.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,4,Reading WFC,974,['82445e38-e89e-4454-8a48-4cc82791551d'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:33.726,Pass,
,,,,,,,,,,,,,,,,0.628019,,,,,,,,,,,,,5dd28e6f-1b0e-403e-814b-3e70e830cfe4,76,,,"[46.5, 49.8]",3775640,1,,,,,-0.4908518,,No Touch,,,,"[52.3, 46.7]",,Ground Pass,,6.576473,,True,Incomplete,,,,,,,,,1,Regular Play,Jessica Fishlock,5016.0,Right Defensive Midfield,4,Reading WFC,974,['6d08a7d1-3012-445b-9060-63725fe4e3d1'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:34.989,Pass,
,,,,,,,,,,,,,,,,1.367667,,,,,,,,,,,,,488441ac-3a4c-4de1-b79f-bb7f8a7d5ea9,79,,,"[75.1, 35.2]",3775640,1,,,,,1.7681919,,Right Foot,,,,"[71.4, 53.7]",,Ground Pass,,18.866373,,,,,Maria Thorisdottir,4636.0,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,5,Manchester United,1475,['065695fd-16f2-4d8e-a0b0-35217061e37c'],39,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:39.506,Pass,
,,,,,,,,,,,,,,,,1.810838,,,,,,,,,,,,,4f99d338-d65c-4328-9089-aef113c5a004,83,,,"[86.6, 60.9]",3775640,1,,,,,-0.9361726,,Right Foot,,,,"[105.3, 35.5]",,High Pass,,31.541243,,,,,Christen Annemarie Press,6817.0,,,,,,1,Regular Play,Maria Thorisdottir,4636.0,Right Back,5,Manchester United,1475,['68353cb3-fddd-41c9-8aab-de1ff5dab566'],46,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:46.146,Pass,
,,,,,,,,,,,,,,,,1.306265,,,,,,,,,,,,,0ca71028-75af-42d5-bf99-46b5af4ef764,86,,,"[7.0, 44.1]",3775640,2,,,,,0.6794138,,Right Foot,,,,"[9.6, 46.2]",,Ground Pass,,3.342155,,,,,Jessica Fishlock,5016.0,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,6,Reading WFC,974,['7a81e832-f1f1-42f8-96b8-dafadcfcb5ac'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:21.047,Pass,
,,,,,,,,,,,,,,,,1.7633,,,,,,,,,,,,,df208775-e06c-4a26-9d24-dfb870f1fa93,89,,,"[9.6, 46.5]",3775640,2,,,,,1.3381525,,Right Foot,,,,"[16.4, 75.2]",,Ground Pass,,29.494576,,,,,Deanna Cooper,20061.0,,,,,,1,From Goal Kick,Jessica Fishlock,5016.0,Right Defensive Midfield,6,Reading WFC,974,['fff1ee1e-e0ec-4983-ba86-3b9cf6bf9885'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:24.465,Pass,
,,,,,,,,,,,,,,,,0.142799,,,,,,,,,,,,,15d034de-f41d-4efb-9d35-b3eea7c88959,92,,,"[16.4, 75.2]",3775640,2,,,,,-0.19739556,,Right Foot,,,,"[19.4, 74.6]",,Low Pass,,3.0594118,,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Goal Kick,Deanna Cooper,20061.0,Right Center Back,6,Reading WFC,974,"['7c023f60-07fc-4c71-a384-4905ec6da625', '85cc47d3-8901-413f-bad7-02dcfb86061e']",26,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:26.269,Pass,
,,,,,,,,,,,,,,,,1.450755,,,,,,,,,,,,,7534b026-6edc-4921-9521-6400a2922509,95,,,"[21.6, 80.0]",3775640,2,,,,,-0.07677189,,,,,,"[48.9, 77.9]",,High Pass,,27.38065,,,Incomplete,,Danielle Carter,24281.0,,,,,Throw-in,1,From Throw In,Emma Mukandi,18998.0,Right Back,7,Reading WFC,974,"['979e4392-3bf1-4f0f-b129-ec0acddd800f', 'ac821945-bf28-4ed7-befd-d2a94f8d7d55']",45,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:45.664,Pass,
,,,,,,,,,,,,,,,,0.450128,,,,,,,,,,,,,979e4392-3bf1-4f0f-b129-ec0acddd800f,97,,,"[71.2, 2.2]",3775640,2,,,,,0.56192154,,Left Foot,,,,"[73.9, 3.9]",,Low Pass,,3.1906111,,,,,Ona Batlle Pascual,46639.0,,,,,Recovery,1,From Throw In,Katie Zelem,31540.0,Right Defensive Midfield,7,Reading WFC,974,"['3c2c3c55-86d3-4265-8596-c915045f90ee', '7534b026-6edc-4921-9521-6400a2922509']",47,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:47.115,Pass,
,,,,,,,,,,,,,,,,0.668518,,,,,,,,,,,,,6792e65f-85d9-4bf7-a290-6e34ea6dc674,106,,,"[53.6, 74.6]",3775640,2,,,,,2.616797,,Right Foot,,,,"[47.9, 77.9]",,Ground Pass,,6.5863495,,,,,Amalie Vevle Eikeland,26570.0,,,,,,1,From Throw In,Danielle Carter,24281.0,Left Center Forward,7,Reading WFC,974,['5909266d-7c5b-4483-bd4f-36cb4a4abca2'],52,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:52.000,Pass,
,,,,,,,,,,,,,,,,1.255604,,,,,,,,,,,,,39f1d4be-da57-4aee-b5e3-41a5e24df863,117,,,"[63.5, 71.3]",3775640,2,,,,,-1.2207514,,Right Foot,,,,"[68.1, 58.7]",,Ground Pass,,13.413426,,,Incomplete,,Angharad James,15577.0,,,,,Recovery,1,Regular Play,Danielle Carter,24281.0,Left Center Forward,8,Manchester United,1475,"['48173861-d7f2-42a0-b909-3af357f7d445', 'd400c56d-1102-4873-8796-16dd8c791864']",57,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:57.861,Pass,
,,,,,,,,,,,,,,,,2.96663,,,,,,,,,,,,,709846b4-59fe-445d-9ace-9b5c26b6ce65,122,,,"[40.4, 27.3]",3775640,3,,,,,2.6779451,,Right Foot,,,,"[8.0, 43.5]",,Ground Pass,,36.2243,,,,,Mary Alexandra Earps,31538.0,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Defensive Midfield,8,Manchester United,1475,"['62b940fa-cec7-4ba2-a445-5fab35cacc43', 'dc321167-9b9a-4663-a956-f091928e052a']",2,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:02.922,Pass,True
,,,,,,,,,,,,,,,,3.093611,,,,,,,,,,,,,1a6da4a1-214e-4ce8-a6ba-4c893e9884b1,125,,,"[8.2, 43.3]",3775640,3,,,,,0.36561814,,Right Foot,,,,"[51.3, 59.8]",,High Pass,,46.150406,,,,,Ella Toone,31534.0,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,8,Manchester United,1475,['e3fc3fc1-c59d-4364-b7b4-23fbfbe9ee1d'],6,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:06.009,Pass,
,,,,,,,,,,,,,,,,0.04905,,,,,,,,,,,,,2da8b5f6-2943-4499-885b-56605e2045f9,129,,,"[49.4, 59.5]",3775640,3,,,,,1.2315037,,Right Foot,,,,"[50.0, 61.2]",,Low Pass,,1.8027756,,,Incomplete,,Kirsty Hanson,31532.0,,,,,,1,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,8,Manchester United,1475,"['0ba38a16-5285-4830-a377-12a76b6f400a', '2f406b80-2aee-4510-9724-7572f232cac1', 'b1037e81-02f9-47ae-91a1-496b74de66fb']",9,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:09.143,Pass,True
,,,,,,,,,,,,,,,,1.527913,,,,,,,,,,,,,74c38003-65a8-4b6f-80a4-50f35b0a8053,132,,,"[75.0, 21.4]",3775640,3,,,,,-3.046294,,Right Foot,,,,"[61.4, 20.1]",,Low Pass,,13.661991,,,,,Molly Bartrip,21021.0,,,,,Recovery,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,8,Manchester United,1475,['dc0603b2-1c7a-4e11-87d8-a01491d136af'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:10.539,Pass,
,,,,,,,,,,,,,,,,5.100821,,,,,,,,,,,,,32c9de64-fb0f-46b8-bf6b-a6944d45c324,134,,,"[61.7, 20.3]",3775640,3,,,,,0.024439577,,Right Foot,,,,"[106.7, 21.4]",,High Pass,,45.013443,,,Incomplete,,Natasha Harding,15725.0,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,8,Manchester United,1475,"['3ff8bdd1-3fc5-4bb4-b428-74679d50afbe', 'c1c0d38e-37d2-433a-8432-3f3dd76bef75']",12,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:12.067,Pass,
,,,,,,,,,,,,,,,,2.905387,,,,,,,,,,,,,68d99af9-86f5-4b14-b223-a7170db7e521,143,,,"[26.9, 76.3]",3775640,3,,,,,-0.6752266,,Right Foot,,,,"[52.0, 56.2]",,High Pass,,32.15618,,,Incomplete,,Christen Annemarie Press,6817.0,,,,,Recovery,1,Regular Play,Maria Thorisdottir,4636.0,Right Back,8,Manchester United,1475,"['75b374f9-0bbc-4fa0-9c56-10c58670063d', 'c3e7039e-a04c-47ce-94f9-9d96373c0778']",23,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:23.985,Pass,
,,,,,,,,,,,,,,,,1.012363,,,,,,,,,,,,,a017bf90-0dec-414b-84e8-1f359a3d0d61,147,,,"[67.6, 26.4]",3775640,3,,,,,-2.584691,,Left Foot,,,,"[57.0, 19.8]",,Low Pass,,12.486793,,,Incomplete,,Molly Bartrip,21021.0,,,,,,1,Regular Play,Deanna Cooper,20061.0,Right Center Back,8,Manchester United,1475,"['588bb1d7-773a-4e1d-94aa-7ac415782b1d', 'f7ba2eb2-d42c-4e33-a86a-5c31097b4db4']",27,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:27.816,Pass,
