50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,9ad37e32-2e30-4db6-afdc-a4713550b9ae,3274,,,"[79.0, 22.0]",19774,93,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katie Rood,16380.0,Center Forward,198,Everton LFC,967,['be7cf5f4-4e54-4e82-a794-205d8d62bcc0'],33,,,,,,,,,,,,,,,Bristol City WFC,973,00:48:33.249,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,35435043-c446-4224-a428-4939510aebdd,3278,,,"[72.0, 44.0]",19774,93,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudia Walker,15580.0,Right Center Forward,198,Everton LFC,967,['a9d695cc-3cf3-4393-9b1b-ad6c7f0c4e9f'],38,,,,,,,,,,,,,,,Everton LFC,967,00:48:38.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0415f692-3f78-4d94-bd87-79e8d3f4e9e3,3285,,,"[60.0, 26.0]",19774,93,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabrielle George,15575.0,Left Center Back,198,Everton LFC,967,['d9d60da8-1a67-48de-beff-490caa4e7b4d'],46,,,,,,,,,,,,,,,Everton LFC,967,00:48:46.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,20c8c08d-a486-4ab0-ac25-0897d2b0a115,3293,,,"[109.0, 9.0]",19774,93,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Taylor Hinds,19687.0,Right Center Midfield,198,Everton LFC,967,['7b485f3f-6009-4367-86ff-01e005231a8c'],58,,,,,,,,,,,,,,,Everton LFC,967,00:48:58.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2a4797f0-317f-43e6-a506-1b06da0d1d3b,3297,,,"[22.0, 68.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Robinson,21059.0,Left Wing,199,Bristol City WFC,973,['5be97f2d-6b02-49b9-b79d-5cff2fd89d3d'],1,,,,,,,,,,,,,,,Bristol City WFC,973,00:49:01.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9ba65bcb-fee3-4c67-a3b6-ff75f78b8283,3302,,,"[49.0, 54.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Rood,16380.0,Center Forward,199,Bristol City WFC,973,['9bc64a04-c528-464f-9177-9e4b06236c0d'],5,,,,,,,,,,,,,,,Bristol City WFC,973,00:49:05.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ac086c46-9263-4eb1-9d0b-8b66a5e8aecf,3305,,,"[101.0, 75.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Robinson,21059.0,Left Wing,199,Bristol City WFC,973,['f20024bc-c8f5-48b1-b193-4cd3fe0e55d6'],10,,,,,,,,,,,,,,,Bristol City WFC,973,00:49:10.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,752612a6-182c-4922-83a6-49ea3490e18f,3312,,,"[19.0, 11.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Secondary Striker,200,Everton LFC,967,['d4c8fd8d-b2fb-4e83-b8db-7bd5b064733b'],22,,,,,,,,,,,,,,,Everton LFC,967,00:49:22.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,10a1d2e6-6530-44f9-a416-7b6474f6afee,3315,,,"[34.0, 29.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Midfield,200,Everton LFC,967,['53296afe-72de-48c2-a88d-6dfd528e3694'],25,,,,,,,,,,,,,,,Everton LFC,967,00:49:25.493,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,ed97c393-1033-4860-bf03-52594690ca4d,3319,,,"[95.0, 55.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Center Forward,200,Everton LFC,967,['f1f44471-2d9a-463e-b7af-551055b064c0'],31,,,,,,,,,,,,,,,Everton LFC,967,00:49:31.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a31f9e67-a846-4da7-9654-ac8c0ae633da,3322,,,"[84.0, 76.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Finnigan,18254.0,Right Center Back,201,Everton LFC,967,['a9d31aeb-962b-4ba6-9926-b36b2db81d66'],42,,,,,,,,,,,,,,,Everton LFC,967,00:49:42.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7fafc73c-b69e-474e-9cf4-daae01146faf,3325,,,"[97.0, 78.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chantelle Boye-Hlorkah,15556.0,Right Midfield,201,Everton LFC,967,['9d168006-9368-4403-8437-a6761ef92460'],44,,,,,,,,,,,,,,,Everton LFC,967,00:49:44.603,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,01e297f8-0576-4ecd-bfe8-d8af71fbc08d,3329,,,"[118.0, 46.0]",19774,94,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elise Hughes,21230.0,Left Center Forward,201,Everton LFC,967,['39f8b95b-985a-4819-9eb9-b3225b761b6d'],47,,,,,,,,,,,,,,,Everton LFC,967,00:49:47.921,Ball Receipt*,
,,,,"[49.0, 39.0]",,,,,,,,0.799491,,,,,,,,,,,,4ee6faa2-b822-4fc0-9a97-c1ca3c0dce01,7,,,"[46.0, 40.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julie Biesmans,10095.0,Left Defensive Midfield,2,Bristol City WFC,973,"['28e9760b-4e04-40b2-81a8-c5d6f2f0cbb2', '7e63c98a-c6c2-429d-a2a6-13879b6f2e79', 'f8fc8850-ccab-4ec0-b1da-286ebffccf26']",1,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:01.899,Carry,True
,,,,"[53.0, 20.0]",,,,,,,,1.668773,,,,,,,,,,,,74443e60-6bfb-41b0-92b9-4ca02121d43a,14,,,"[59.0, 19.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Poppy Pattinson,17274.0,Left Back,2,Bristol City WFC,973,"['11334026-2e4a-4165-8a43-4c1788887232', '76f623ac-602e-46ee-ad85-1f2936cc72f2', 'd9639587-9042-4fe4-9efd-9db1aa976163']",7,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:07.217,Carry,True
,,,,"[37.0, 21.0]",,,,,,,,0.442465,,,,,,,,,,,,0af497d9-3c6c-4112-8f8f-320010eff3e4,18,,,"[36.0, 22.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frankie Brown,10171.0,Left Center Back,2,Bristol City WFC,973,"['79d7ac4a-54d3-4d58-ae4d-d39298332d82', 'a2d27697-b5d4-437e-9b32-4ca4e76828aa']",9,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:09.972,Carry,
,,,,"[44.0, 13.0]",,,,,,,,1.217437,,,,,,,,,,,,f29f7390-649c-4174-bbdc-beda9f0155b2,21,,,"[44.0, 17.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Poppy Pattinson,17274.0,Left Back,2,Bristol City WFC,973,"['18d4701f-6489-4763-b96d-f8964e3ab502', '906476b3-70a1-4251-9b85-223e8f42ab1b']",11,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:11.729,Carry,
,,,,"[70.0, 16.0]",,,,,,,,1.714659,,,,,,,,,,,,93e3c5ab-5631-450d-a327-98fee958ef39,24,,,"[58.0, 17.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ella Rutherford,16388.0,Left Wing,2,Bristol City WFC,973,"['4e38492c-6ae3-41a5-a0c9-525f463aec82', '64245b02-06b0-4a12-b887-31ca9177c74d', 'ab03f8ac-8e1c-4091-81a4-d7984dc66eba']",14,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:14.018,Carry,True
,,,,"[93.0, 11.0]",,,,,,,,3.640965,,,,,,,,,,,,c20aaf5a-6304-4c6e-a0aa-d1078a0a194b,28,,,"[70.0, 16.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ella Rutherford,16388.0,Left Wing,2,Bristol City WFC,973,"['14c4ec53-4e03-4109-a2c0-028ed6cfd0c6', 'a4dddd90-b630-4a85-972a-12f5e772119e', 'ab03f8ac-8e1c-4091-81a4-d7984dc66eba', 'bce8ba27-ed56-40b9-b8c3-40b5e6f339a7']",15,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:15.733,Carry,True
,,,,"[28.0, 70.0]",,,,,,,,0.1471,,,,,,,,,,,,33ddb492-6248-41de-80bb-8fdb80bf1483,33,,,"[27.0, 70.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Angharad James,15577.0,Right Center Midfield,2,Bristol City WFC,973,"['62d4f3d4-cd1d-4217-ad35-659980f06096', 'f8a365b6-25c9-47d9-9ea5-6bed3b8b5b17']",21,,,,,,,,,,,,,,,Everton LFC,967,00:00:21.259,Carry,
,,,,"[74.0, 26.0]",,,,,,,,2.995574,,,,,,,,,,,,f128c0f3-dc22-4ea4-bd3d-7611e61f1600,40,,,"[73.0, 31.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carla Humphrey,16384.0,Right Defensive Midfield,2,Bristol City WFC,973,"['29bf6c13-f5cb-4234-b683-ae2f1e2e6324', '58c7ba56-5adc-459c-9663-788e15a9db5e']",24,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:24.752,Carry,
,,,,"[68.0, 15.0]",,,,,,,,1.037518,,,,,,,,,,,,ab143fc8-ca0f-43fd-890a-ca64745f8797,43,,,"[68.0, 14.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Poppy Pattinson,17274.0,Left Back,2,Bristol City WFC,973,"['30012a9d-692b-4328-a5ca-b2cac6d20c6f', '57129f79-bac6-4ec9-a3f3-40aad925d4ea', 'e20ecc7a-b008-4c0a-9bb5-fcca51a8b12e']",29,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:29.027,Carry,True
,,,,"[60.0, 22.0]",,,,,,,,1.893439,,,,,,,,,,,,dcdad32d-e1ce-4040-a4c8-1b07e800acf7,47,,,"[55.0, 19.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frankie Brown,10171.0,Left Center Back,2,Bristol City WFC,973,"['4486aece-6341-4c8f-9e72-17b5ee5b814b', '5650bc03-82ad-49f1-96fd-344be0d628e1']",32,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:32.065,Carry,
,,,,"[96.0, 50.0]",,,,,,,,0.242964,,,,,,,,,,,,e0505286-260f-437a-8f53-cb42caf0c656,51,,,"[95.0, 50.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucy Hope,16386.0,Center Attacking Midfield,2,Bristol City WFC,973,"['7c1e12f6-13d3-4e88-9a71-55fc0743c8d7', 'a032449e-d3d0-4e1e-92cd-16de20d8aaeb', 'ff1e2734-f740-4117-9089-fe72f027114e']",35,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:35.630,Carry,True
,,,,"[57.0, 45.0]",,,,,,,,0.571973,,,,,,,,,,,,4edc7b39-a076-4282-b167-ef10c6523d6b,58,,,"[62.0, 45.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danique Kerkdijk,16383.0,Right Center Back,2,Bristol City WFC,973,"['7dae84a9-e555-4bb2-8b65-01dd35dd1d82', 'd919a221-1950-486c-8da7-223a22f2111c']",41,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:41.196,Carry,
,,,,"[24.0, 35.0]",,,,,,,,0.126666,,,,,,,,,,,,277a4518-8c01-4ef2-b854-adce658b2599,61,,,"[24.0, 35.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sophie Baggaley,16376.0,Goalkeeper,2,Bristol City WFC,973,"['4a256593-974a-4c2f-8e05-b7765707eee1', '603439a0-2e38-4433-9d10-80c497185be4']",44,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:44.813,Carry,
,,,,"[45.0, 30.0]",,,,,,,,2.562234,,,,,,,,,,,,7dfd17ef-999a-473e-94ed-0111969b9553,64,,,"[36.0, 30.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frankie Brown,10171.0,Left Center Back,2,Bristol City WFC,973,"['45866a92-7fc5-4add-ba54-daf96f236b53', '8851a14f-c0e7-423a-be6c-59ee3566d895']",46,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:46.233,Carry,
,,,,"[34.0, 42.0]",,,,,,,,0.0476,,,,,,,,,,,,fc9290a6-abf1-48f3-90a6-c61562d5d467,73,,,"[31.0, 39.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Bruinenberg,15558.0,Left Center Midfield,3,Everton LFC,967,"['9d5565c3-d55c-472b-b977-d9af174f68d0', 'e19aa77e-7fbd-4716-9a8a-29bdf5328e9f']",55,,,,,,,,,,,,,,,Everton LFC,967,00:00:55.277,Carry,
,,,,"[44.0, 42.0]",,,,,,,,0.1791,,,,,,,,,,,,8163412a-2860-4e0c-9260-5294cb768ca1,76,,,"[45.0, 45.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Right Center Midfield,3,Everton LFC,967,"['0fb4945f-79b1-4b99-8587-b2fecce72788', 'f7114823-27d3-4dff-aa0b-809f8cb5ddc1']",57,,,,,,,,,,,,,,,Everton LFC,967,00:00:57.042,Carry,
,,,,"[47.0, 33.0]",,,,,,,,1.8762,,,,,,,,,,,,38f69441-54a7-4755-8992-643d40326e1f,79,,,"[40.0, 36.0]",19774,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Midfield,3,Everton LFC,967,"['5a776ad8-1946-40da-95c8-a957d8d9b671', '78007bd2-f30f-437b-b256-5383e236ba91', 'fd4f5500-a4d3-4c7f-a5f2-1f80108d2421']",58,,,,,,,,,,,,,,,Everton LFC,967,00:00:58.960,Carry,True
,,,,"[86.0, 9.0]",,,,,,,,3.765277,,,,,,,,,,,,4adb883d-6255-4de0-9729-1c01119b6d0d,83,,,"[71.0, 11.0]",19774,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Taylor Hinds,19687.0,Left Back,3,Everton LFC,967,"['39162f24-f8fc-4a13-bd53-7cddf3476690', '4b90160f-4b00-453a-84a1-1f009a600a87', 'd42fa197-9c5c-4722-808d-9e94bc6f13ae']",3,,,,,,,,,,,,,,,Everton LFC,967,00:01:03.564,Carry,True
,,,,"[31.0, 53.0]",,,,,,,,1.246774,,,,,,,,,,,,184ea103-6040-4e53-add0-13226c033c5a,91,,,"[31.0, 51.0]",19774,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julie Biesmans,10095.0,Left Defensive Midfield,4,Bristol City WFC,973,"['76abe285-22a5-4401-8508-fb25e0664908', 'f4f23b8d-8d8d-482e-b7b0-866a0f039903', 'faa8201c-a160-479e-88e8-2d9c3a6b0650']",12,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:12.092,Carry,True
,,,,"[23.0, 55.0]",,,,,,,,0.168,,,,,,,,,,,,b540e16c-75c4-4e04-94e9-cedc767f13f7,95,,,"[23.0, 55.0]",19774,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,4,Bristol City WFC,973,"['60619c8a-b1a5-4958-a276-325e89778dac', '7db7679f-8ea4-4e2b-8402-158070abf8cb']",14,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:14.123,Carry,
,,,,"[24.0, 17.0]",,,,,,,,0.107996,,,,,,,,,,,,ef45ee9c-c650-4dc3-b5f0-cfdc9e4a657f,111,,,"[23.0, 17.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,8,Everton LFC,967,"['3c636ecc-b772-4b53-aefe-7905a1c72bf1', '838b48b1-bf4b-4b3f-8cbf-2e5fbe296abb', 'd22f047b-524c-4982-8ffa-d4b396ce2fbb']",3,,,,,,,,,,,,,,,Everton LFC,967,00:03:03.936,Carry,True
,,,,"[42.0, 13.0]",,,,,,,,0.040000003,,,,,,,,,,,,6046cfac-e50a-4845-b0ae-f43d917d2bc6,114,,,"[42.0, 13.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Bruinenberg,15558.0,Left Center Midfield,8,Everton LFC,967,"['309c6b9d-9ef7-438e-9f38-d079bbc1b845', 'a1ce1a14-fd74-4002-aa5c-0240b45d18fd']",5,,,,,,,,,,,,,,,Everton LFC,967,00:03:05.020,Carry,
,,,,"[36.0, 4.0]",,,,,,,,0.828671,,,,,,,,,,,,bcfb397e-9f2a-433e-acef-7e3c42a8120d,119,,,"[35.0, 5.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Taylor Hinds,19687.0,Left Back,8,Everton LFC,967,"['6842833a-78cc-42c0-a3e0-7450a1d1f5d8', '8f642e56-4398-4192-a4e7-5e0c6fe7831d']",6,,,,,,,,,,,,,,,Everton LFC,967,00:03:06.107,Carry,
,,,,"[60.0, 57.0]",,,,,,,,1.276151,,,,,,,,,,,,398c99a9-5ba4-4922-b26f-d717fc568daf,123,,,"[57.0, 58.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,9,Bristol City WFC,973,"['0badd1dc-f468-427f-ae97-8d23a9b2e687', '1762b34d-8c99-4c03-96b9-355142edc191', '98d7b7db-0e2d-47d6-b336-ac279d26f9c7']",8,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:08.610,Carry,True
,,,,"[36.0, 47.0]",,,,,,,,2.228105,,,,,,,,,,,,fa7772ee-d7c3-4905-aa4b-2c89010ac590,127,,,"[51.0, 43.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,9,Bristol City WFC,973,"['29932024-e5fc-4ade-87ca-cfec5e16091a', 'd989910e-891e-4e82-a6a7-a642fbcd1251', 'faa745a8-3a18-4200-b3e3-54a13d990352']",11,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:11.521,Carry,True
,,,,"[16.0, 44.0]",,,,,,,,3.493595,,,,,,,,,,,,05386ede-7271-4dbc-b3d6-af710b166c95,131,,,"[9.0, 43.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,9,Bristol City WFC,973,"['fbc9c471-340b-4ede-9dac-99f088bea927', 'fc479e5c-9cc4-4599-92c8-93890ca25846']",15,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:15.727,Carry,
,,,,"[38.0, 27.0]",,,,,,,,4.230356,,,,,,,,,,,,fee0df8c-5ed4-48ea-bca9-7e99a8723882,134,,,"[23.0, 29.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frankie Brown,10171.0,Left Center Back,9,Bristol City WFC,973,"['519eabb8-bd2b-4314-be01-10e32550ecfd', '8bf7e719-ee9e-43b2-a672-475759c54a80']",20,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:20.463,Carry,
,,,,"[58.0, 10.0]",,,,,,,,0.722125,,,,,,,,,,,,027dd076-6430-4cfb-b17e-3e1f7db5f3ec,137,,,"[57.0, 10.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,9,Bristol City WFC,973,"['1c005610-ae81-450c-a600-78baaec23fe5', '46e761a2-8c72-4125-8afb-7c428d660bf8']",25,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:25.974,Carry,
,,,,"[54.0, 73.0]",,,,,,,,0.901145,,,,,,,,,,,,e8dd43c2-7025-423f-b192-583de26e727e,140,,,"[56.0, 73.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Simone Magill,15559.0,Right Midfield,10,Everton LFC,967,"['3a0bfaba-e3df-4c85-ae6e-10bda9a2e9c4', '5f2b888c-865a-451b-bf80-fef9a0bbdae7']",27,,,,,,,,,,,,,,,Everton LFC,967,00:03:27.202,Carry,
,,,,"[57.0, 61.0]",,,,,,,,0.017741,,,,,,,,,,,,bc455e3c-c204-4dd8-9df6-2370fd092384,144,,,"[56.0, 61.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Angharad James,15577.0,Right Center Midfield,10,Everton LFC,967,"['075273fb-2199-45d9-87b8-e863508b5dfb', 'ed5ef5cf-381c-45c0-861b-27698ba17fbe']",29,,,,,,,,,,,,,,,Everton LFC,967,00:03:29.428,Carry,
,,,,"[53.0, 63.0]",,,,,,,,1.241185,,,,,,,,,,,,e0e37f11-fcb2-4d18-825f-87165b097c70,147,,,"[54.0, 65.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Megan Finnigan,18254.0,Center Defensive Midfield,10,Everton LFC,967,"['51506809-c7ae-40de-81be-fb401e60cb38', '5490e436-1c50-44a1-9b60-346b361ac0a4', '5862f690-9cbe-44dc-98bc-02203911d474']",30,,,,,,,,,,,,,,,Everton LFC,967,00:03:30.402,Carry,True
,,,,"[85.0, 25.0]",,,,,,,,2.674438,,,,,,,,,,,,e359f513-7b32-43bc-9c50-7e37c1062e02,151,,,"[68.0, 18.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ella Rutherford,16388.0,Left Wing,10,Everton LFC,967,"['11524c4c-5c54-404f-9e51-3ad8b5fed9a9', '6781d7e8-afef-4fbc-821b-00c556998b43']",31,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:31.643,Carry,
,,,,"[14.0, 29.0]",,,,,,,,5.093662,,,,,,,,,,,,937d564e-850a-4eb3-a733-cbb036676ae0,155,,,"[5.0, 35.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kirstie Levell,15576.0,Goalkeeper,10,Everton LFC,967,"['731204c4-4f3f-44e3-b57d-41ecd770de28', 'f7f8b901-55c6-47d4-b506-cd66dca576c9']",37,,,,,,,,,,,,,,,Everton LFC,967,00:03:37.168,Carry,
,,,,"[15.0, 16.0]",,,,,,,,0.500903,,,,,,,,,,,,fb1d8354-87bc-4d09-bb8c-51ab93cc7775,158,,,"[16.0, 19.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gabrielle George,15575.0,Left Center Back,10,Everton LFC,967,"['159419a6-8691-44fd-a19b-aaeb73b5344f', 'c0eec25d-d0e2-4477-97b4-0938c2a00d1d', 'c29b5dd0-fb7b-4789-a1aa-60c5591daca8']",43,,,,,,,,,,,,,,,Everton LFC,967,00:03:43.841,Carry,True
,,,,"[8.0, 31.0]",,,,,,,,0.526815,,,,,,,,,,,,1e947219-3cce-4e60-9457-7f510976d2c2,163,,,"[8.0, 32.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kirstie Levell,15576.0,Goalkeeper,10,Everton LFC,967,"['9f0694a8-4a5a-4ee0-8696-1061f9464f7e', 'f346741b-f769-45c0-945f-9fe1e14927fe', 'f7a7933b-03a0-45f1-b388-65ae5b933b14']",46,,,,,,,,,,,,,,,Everton LFC,967,00:03:46.321,Carry,True
,,,,"[19.0, 28.0]",,,,,,,,1.158141,,,,,,,,,,,,70b53922-30d5-48cb-85d6-57b4ee30bf47,166,,,"[24.0, 33.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Megan Finnigan,18254.0,Center Defensive Midfield,10,Everton LFC,967,"['20ad6e7e-6ea8-4a35-944d-055d79219344', 'aa24dacb-a1b6-4da0-af7b-2f4180d156fa', 'e030d8b0-a324-4384-80e0-4dbc92a1fe71']",47,,,,,,,,,,,,,,,Everton LFC,967,00:03:47.828,Carry,True
,,,,"[30.0, 10.0]",,,,,,,,1.520143,,,,,,,,,,,,b9cf6491-42f1-4cad-a35a-d7f19b16cf0e,170,,,"[22.0, 18.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gabrielle George,15575.0,Left Center Back,10,Everton LFC,967,"['7ce91703-c14e-4333-96f0-40012aa20fc0', '95a8eb50-7839-4427-88b4-5ce56b5a7752', 'f65f7032-ad83-4e54-bab5-30265e4c7d6f']",50,,,,,,,,,,,,,,,Everton LFC,967,00:03:50.084,Carry,True
,,,,"[28.0, 12.0]",,,,,,,,1.25378,,,,,,,,,,,,3ffd2d3b-141e-4b3b-b5f1-27b970030501,174,,,"[30.0, 10.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gabrielle George,15575.0,Left Center Back,10,Everton LFC,967,"['1dc76984-cd8c-48bd-a795-3545f9431bc2', '95a8eb50-7839-4427-88b4-5ce56b5a7752', 'd1cb8170-9e87-45b9-ace3-ba80fb32580e']",51,,,,,,,,,,,,,,,Everton LFC,967,00:03:51.604,Carry,True
,,,,"[9.0, 31.0]",,,,,,,,0.04,,,,,,,,,,,,7096cc0e-cabb-4758-ae80-bd897801ba0c,178,,,"[9.0, 31.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kirstie Levell,15576.0,Goalkeeper,10,Everton LFC,967,"['33fc12de-2a48-4b68-ab74-5dd37cab1676', 'b2da14db-1247-4ffb-8dca-9be589c5efe5']",55,,,,,,,,,,,,,,,Everton LFC,967,00:03:55.027,Carry,
,,,,"[21.0, 14.0]",,,,,,,,0.757076,,,,,,,,,,,,517d4936-6628-4de7-bf4d-1cb17491276e,181,,,"[20.0, 16.0]",19774,3,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gabrielle George,15575.0,Left Center Back,10,Everton LFC,967,"['0e210ebd-5a95-43f8-8c2a-e040c638ee0d', '84148979-aa06-42f9-9846-88ccd76fb222', 'c673c712-d579-48a1-89d6-c4aaa4e5bdf5']",56,,,,,,,,,,,,,,,Everton LFC,967,00:03:56.453,Carry,True
