ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[67.0, 56.0]",,,,,,,,1.243844,,,,,,,,b38c8565-3baf-42fa-bfe3-9a1d3357ee95,1740,,"[69.0, 54.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molly Bartrip,21021.0,Right Center Midfield,125,Reading WFC,974,"['6f1a02e1-91c3-4476-8441-02c54d754f1b', 'a2b92c0b-9cea-47d5-9641-80160d0d4b06']",24,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:24.368,Carry,
,,,"[69.0, 74.0]",,,,,,,,0.040012002,,,,,,,,39655854-8245-4114-ad28-36fc4171c9f8,1743,,"[69.0, 74.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,125,Reading WFC,974,"['d4dce3ea-5c3f-45ec-b64f-5f9bffce3413', 'ff59a7d7-9a32-4f11-81c6-a3c5f044c1e1']",26,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:26.895,Carry,
,,,"[61.0, 34.0]",,,,,,,,1.87583,,,,,,,,33dfd932-d494-42d8-8561-ca5ffd212a06,1746,,"[54.0, 37.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josanne Potter,10198.0,Left Center Back,125,Reading WFC,974,"['3729865e-7d2e-4046-ae5c-13bb61719527', '869de094-c241-40fe-a1fb-1a6a40a0abc0']",29,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:29.637,Carry,
,,,"[75.0, 35.0]",,,,,,,,2.26188,,,,,,,,7d4000ad-00c0-44b0-92a5-e356c6b0fc5a,1749,,"[79.0, 37.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Right Center Forward,125,Reading WFC,974,"['351546a3-d220-494a-a306-ed76e01951d4', 'aa0137d2-d2c7-43c4-9b68-0d9bd78257f3', 'be9adc69-474e-4bb9-a39a-9d31eee16a36']",32,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:32.772,Carry,True
,,,"[45.0, 34.0]",,,,,,,,2.719994,,,,,,,,2ce25eec-3a49-47f4-9203-f9ec15b87042,1753,,"[46.0, 46.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,125,Reading WFC,974,"['881f492f-a217-425e-956d-5b88f5350b36', 'eeb757a0-088d-4d4e-ab41-4ebd36fe862a']",35,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:35.034,Carry,
,,,"[63.0, 41.0]",,,,,,,,0.928723,,,,,,,,9fe95389-2467-414e-9bcf-f9cdf5930a8f,1759,,"[58.0, 42.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molly Bartrip,21021.0,Right Center Midfield,125,Reading WFC,974,"['0edce4ac-58dd-43b3-8f3e-1bc4a50f1337', 'b3b7936e-f6cf-4cf0-81d3-8e5a741054b2']",40,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:40.927,Carry,
,,,"[87.0, 26.0]",,,,,,,,2.529758,,,,,,,,551e2472-58c4-470e-b1ba-1ed59b59bf97,1762,,"[71.0, 28.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Midfield,125,Reading WFC,974,"['431e675a-28da-4d3e-8451-6f9d59ba2356', 'faced1bc-44e3-432c-b310-436bfb9daa28']",43,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:43.203,Carry,
,,,"[99.0, 23.0]",,,,,,,,0.382451,,,,,,,,9103ce7b-7366-4e7f-b3eb-ae021063ba84,1765,,"[99.0, 23.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Right Center Forward,125,Reading WFC,974,"['bc084ae6-b50d-4d22-a7de-fe1e402b5879', 'c6940aaf-ccfe-47e2-94cc-4a96a6d07603']",46,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:46.833,Carry,
,,,"[112.0, 22.0]",,,,,,,,2.471063,,,,,,,,8aca80f8-2693-4d11-94af-fc6fba704b39,1768,,"[113.0, 26.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Midfield,125,Reading WFC,974,"['2d538e98-8a4c-4b64-b807-f993dd3448b4', '31de9e6b-b05c-426d-8b0b-ec6f90f1456a', '42408144-0161-4ea8-af73-96c80ae721d8']",49,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:49.458,Carry,True
,,,"[103.0, 15.0]",,,,,,,,0.265794,,,,,,,,66b25bc1-26cf-4ac2-8366-7da924d8bc26,1772,,"[103.0, 15.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Right Center Forward,125,Reading WFC,974,"['7441dfde-8f4f-4d1f-9944-32a5702138f3', '9f86b676-251a-4c03-b2c6-a120891e6cff']",53,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:53.271,Carry,
,,,"[110.0, 5.0]",,,,,,,,1.924503,,,,,,,,b885c044-aefc-4157-9228-b5b1306f81d4,1775,,"[110.0, 5.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,125,Reading WFC,974,"['d697f0a1-bcd2-4b28-8824-e0f19dae0070', 'ebd4b528-3ecf-4491-ab04-3f3e58acbb73']",54,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:54.377,Carry,
,,,"[103.0, 14.0]",,,,,,,,1.24136,,,,,,,,38f16054-aa0a-46d5-a4a0-9767f72debf5,1778,,"[106.0, 14.0]",19753,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Midfield,125,Reading WFC,974,"['4184b515-4d33-4eca-803f-16a284712858', 'ecebed9c-4b66-4d42-bdd6-f794a02220ab']",57,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:57.194,Carry,
,,,"[97.0, 44.0]",,,,,,,,0.883612,,,,,,,,77dd846b-17d9-4aeb-8b02-80b33fbead28,1781,,"[96.0, 47.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jade Moore,10190.0,Right Midfield,125,Reading WFC,974,"['1af69bed-073f-4976-bae8-6d4e8444bd89', '7563395d-529f-4af3-977c-421b176bfcb7']",0,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:00.004,Carry,
,,,"[101.0, 44.0]",,,,,,,,0.310805,,,,,,,,897164b3-69ba-4d5d-9a8a-084a7c51cc09,1784,,"[101.0, 44.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Left Center Midfield,125,Reading WFC,974,"['76d38954-c1ee-4f92-88cf-7f1febbb5d3a', 'ac8d926a-204e-42c5-a721-958cef5a995f']",1,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:01.876,Carry,
,,,"[21.0, 40.0]",,,,,,,,0.775956,,,,,,,,805a3992-d7f5-4a2c-af24-c6d1aa58be85,1788,,"[18.0, 41.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing,125,Reading WFC,974,"['5cc0da77-4573-4d99-96f5-3b3bbfd6f35c', '8707fcb6-eb9b-43f7-8043-2efe59535e2b']",2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:02.907,Carry,
,,,"[69.0, 54.0]",,,,,,,,0.039967,,,,,,,,42e98f3a-f5fc-47a6-b207-4988d6d5c435,1793,,"[69.0, 54.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,125,Reading WFC,974,"['06364528-e91d-4b70-9137-8377e7db8360', 'e7c0afed-1600-4ff2-b8a7-8b791f612fa8']",9,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:09.714,Carry,
,,,"[78.0, 37.0]",,,,,,,,3.695379,,,,,,,,cd2e6b09-40c1-4480-9593-fd821d138cdf,1796,,"[55.0, 36.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josanne Potter,10198.0,Left Center Back,125,Reading WFC,974,"['7908a533-3e35-4d52-a351-6f4faa839865', 'b44341fb-a042-43e2-9a15-ba955c65a59f']",11,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:11.201,Carry,
,,,"[92.0, 40.0]",,,,,,,,0.0458,,,,,,,,bc7dd796-9791-457a-8644-e90ed44a8014,1799,,"[92.0, 40.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Center Forward,125,Reading WFC,974,"['b2997f10-f150-4f6b-bc81-7beb8eeecf59', 'f60dc73d-b10c-4d16-8fbf-9ccfef997d2c']",15,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:15.939,Carry,
,,,"[79.0, 53.0]",,,,,,,,1.976474,,,,,,,,e261a733-254f-4e77-8665-f8b675585c62,1802,,"[79.0, 52.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jade Moore,10190.0,Right Midfield,125,Reading WFC,974,"['2e5280c2-3a9f-4253-89bf-a2bab2f338bc', '308869b4-2eb4-44a7-8c89-110e1e05e53b', 'da2c49f9-3c93-42ae-96a1-618d929d2c17']",16,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:16.363,Carry,True
,,,"[67.0, 73.0]",,,,,,,,0.039950002,,,,,,,,f8b907e0-7597-4017-80c7-22ab3d978735,1807,,"[68.0, 73.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,125,Reading WFC,974,"['0e23a36c-162a-47a9-97fe-b58c3f238e7c', '60468c5d-e54e-4eb1-a851-0a07a140bc9c']",20,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:20.574,Carry,
,,,"[57.0, 73.0]",,,,,,,,1.82989,,,,,,,,5b31f031-0168-4a1b-93a3-de43cd1576aa,1814,,"[54.0, 71.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,127,Reading WFC,974,"['5b169ba6-717c-46bf-adae-7cb4c34fe83e', 'd93272dd-3c81-4dcf-8f92-f3eaf92755aa', 'f49cc8b7-f9c4-45e7-a698-46aa6181b39f']",46,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:46.806,Carry,True
,,,"[69.0, 66.0]",,,,,,,,2.098776,,,,,,,,a9cf699c-43e3-4db1-9ce0-6801821f3613,1818,,"[75.0, 58.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Left Center Midfield,127,Reading WFC,974,"['6ecfed1e-4b36-41a6-9598-d939b4b2e311', '9af4d87a-2624-4b34-80a1-851a0e9c8419', '9b93cc47-e36b-4a31-9764-35375a5b7072']",50,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:50.232,Carry,True
,,,"[66.0, 38.0]",,,,,,,,2.606471,,,,,,,,06316790-feec-4666-8b57-d95247071baf,1824,,"[63.0, 45.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Molly Bartrip,21021.0,Right Center Midfield,127,Reading WFC,974,"['171e1553-5a40-4b72-959a-f4ae98c7e394', '876cadb8-e2f8-4743-88c8-98ffd07c7fad']",55,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:55.232,Carry,
,,,"[86.0, 37.0]",,,,,,,,0.990115,,,,,,,,8a8a5f4a-d46f-41e4-97a7-ef6018ca4c38,1827,,"[83.0, 35.0]",19753,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Midfield,127,Reading WFC,974,"['28c8b19b-8319-4bc5-96c8-fe7686d461e5', 'adc9b8d6-8e63-41af-ae85-f83f936fff7b']",59,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:59.218,Carry,
,,,"[15.0, 49.0]",,,,,,,,4.369838,,,,,,,,9bed7dd5-d891-4de0-8b06-ce653bd92963,1831,,"[5.0, 41.0]",19753,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,128,Bristol City WFC,973,"['2a6bf133-8521-4506-9c96-26af4c70e170', '3b6d9483-744d-4482-b632-e7d8025363df']",2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:02.247,Carry,
,,,"[77.0, 77.0]",,,,,,,,0.277306,,,,,,,,a5647516-44a4-4647-99dc-d8da50d64c2f,1838,,"[77.0, 78.0]",19753,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Rutherford,16388.0,Right Wing,129,Bristol City WFC,973,"['02881a68-b869-488c-9e8c-492772efa383', 'e8e355c7-98c8-47c4-8904-e028d832ac21']",21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:21.210,Carry,
,,,"[78.0, 74.0]",,,,,,,,0.963645,,,,,,,,956d3618-d492-4800-a35b-d3d093afc511,1841,,"[77.0, 74.0]",19753,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Center Attacking Midfield,129,Bristol City WFC,973,"['547ceeac-16c0-4fdd-bee4-8799b7344481', 'd8ecae41-7774-43f3-94ed-d637ef7f376d']",22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:22.118,Carry,
,,,"[57.0, 46.0]",,,,,,,,2.694249,,,,,,,,abd73af1-1a27-47dc-9fb0-c47d1d02734f,1845,,"[64.0, 51.0]",19753,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julie Biesmans,10095.0,Right Center Midfield,129,Bristol City WFC,973,"['07715173-d570-4b72-98c8-ea90cc09fb65', '71b704fb-5463-4e2d-90c7-eb3582cf9e11']",24,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:24.300,Carry,
,,,"[113.0, 19.0]",,,,,,,,6.726902,,,,,,,,a727237e-db96-4113-8009-5d817273cd79,1848,,"[64.0, 16.0]",19753,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Evans,16381.0,Left Back,129,Bristol City WFC,973,"['474e2428-1f7e-4089-9923-3a73c7fba82b', '727e8533-dc3c-4376-a9ed-316f7e7c1ae4', 'fa5c9328-07ee-4875-b845-536aa72b593a']",29,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:29.914,Carry,True
,,,"[15.0, 42.0]",,,,,,,,10.069595,,,,,,,,8b3e21fd-4b22-427d-8a23-8f5bbacfa8ec,1852,,"[1.0, 42.0]",19753,53,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Grace Moloney,15719.0,Goalkeeper,130,Reading WFC,974,"['3ea37799-79f3-4178-843d-c57154cffd78', '58eae765-1a62-4e92-a08e-3c3ba8b029e0']",37,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:37.698,Carry,
,,,"[32.0, 66.0]",,,,,,,,0.86503,,,,,,,,630d8f00-a802-4897-984b-318b0d33e60e,1859,,"[32.0, 66.0]",19753,53,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,130,Reading WFC,974,"['bac9f943-ad4b-4a62-87a9-d88d8e6384d3', 'ef023227-de8c-43f9-be66-e41ccdf8a393']",57,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:57.753,Carry,
,,,"[50.0, 28.0]",,,,,,,,3.073245,,,,,,,,a7980636-ad7f-4f01-b61d-cedca69a1b61,1862,,"[29.0, 33.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josanne Potter,10198.0,Left Center Back,130,Reading WFC,974,"['2d619fef-8d53-446f-bc77-0fdb62c9bf79', '8b053a14-454a-4172-958e-c0c4959bdcfd', 'b610719e-41fc-43c4-b6fc-1d33bc88ae6f']",1,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:01.372,Carry,True
,,,"[80.0, 40.0]",,,,,,,,2.808521,,,,,,,,a0c0530f-e48e-4867-858b-527b6d089ff7,1866,,"[77.0, 47.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lauren Bruton,15726.0,Right Center Forward,130,Reading WFC,974,"['515b0169-749f-43df-8774-94f7221bb499', '81bceb5d-67f6-4e33-a768-fdf3fff6be9f', '9f4e6bb9-845e-466c-816d-013a12849388']",6,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:06.337,Carry,True
,,,"[25.0, 66.0]",,,,,,,,1.477827,,,,,,,,57128d82-770e-41f4-9987-b13b8b62f499,1871,,"[22.0, 57.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Loren Dykes,16391.0,Right Back,130,Reading WFC,974,"['0e598aac-b63e-4ff6-b537-9b24d7753fec', '1f2ae206-2e76-41fc-a4cf-e35219b0ff2e', 'a2aa5eb6-868c-4d16-bc4f-c0c3f6a04ca9']",12,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:12.620,Carry,True
,,,"[45.0, 79.0]",,,,,,,,2.72605,,,,,,,,690d8ccf-823c-41c7-bf51-2c3986daded1,1875,,"[25.0, 66.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Loren Dykes,16391.0,Right Back,130,Reading WFC,974,"['3e9a9066-41f4-46db-9b54-bfbedbaee7e5', 'a2aa5eb6-868c-4d16-bc4f-c0c3f6a04ca9', 'b9f6bc71-da8e-4670-a2b3-b88200e92010']",14,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:14.098,Carry,True
,,,"[62.0, 10.0]",,,,,,,,2.241754,,,,,,,,c4e07504-2cf0-41c5-8aac-3eb0f0dcf277,1879,,"[54.0, 8.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josanne Potter,10198.0,Left Center Back,130,Reading WFC,974,"['1142cac0-2cc9-4858-8689-00e33f743a0e', '1b067c15-6f55-4715-ac8a-42306f830390']",18,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:18.371,Carry,
,,,"[76.0, 16.0]",,,,,,,,1.608892,,,,,,,,df2304a6-093b-471a-9c3b-bcf763f867cd,1882,,"[73.0, 21.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Remi Allen,18149.0,Left Midfield,130,Reading WFC,974,"['1176d12f-9a97-400c-9230-a6b29d92653e', '47e97224-14cb-48a0-8af3-b2672bac62db']",21,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:21.708,Carry,
,,,"[92.0, 4.0]",,,,,,,,2.365089,,,,,,,,12bbdf10-0585-41bf-bb4d-3297a97b37ea,1885,,"[91.0, 5.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fara Williams,10251.0,Left Center Midfield,130,Reading WFC,974,"['49982b68-5fc0-4081-abf5-998687c57151', '7da17a76-d0ee-4b45-a810-773e05c6b031', 'd69829c9-1373-4ca5-9687-6d117ffd75e7']",24,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:24.890,Carry,True
,,,"[75.0, 3.0]",,,,,,,,1.129895,,,,,,,,9a068553-32dc-420c-a962-e0f7a4a7a568,1889,,"[75.0, 3.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mayumi Pacheco,15724.0,Left Back,130,Reading WFC,974,"['58431034-361a-45bf-83d5-321c4272b3f1', '64f381c1-78b3-4ff0-a9ad-b4632d32007e', 'a521746d-be31-481c-a361-74f32ddd6d94']",28,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:28.728,Carry,True
,,,"[67.0, 21.0]",,,,,,,,1.401489,,,,,,,,c60c20fb-3325-43be-ad3f-19d8cd961023,1893,,"[68.0, 14.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Molly Bartrip,21021.0,Right Center Midfield,130,Reading WFC,974,"['93a90ffa-e486-484b-a21e-f08e11e7afe8', 'e631e4f3-486c-434d-bdeb-84b0c80b2e6d']",31,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:31.007,Carry,
,,,"[69.0, 51.0]",,,,,,,,2.70697,,,,,,,,dc0ef402-8a75-4c41-ac1f-5135b231c336,1896,,"[64.0, 46.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jade Moore,10190.0,Right Midfield,130,Reading WFC,974,"['23f74731-3cdd-4a41-8806-455e6c85535a', '3c4b0939-cb0d-41ee-9704-aabf9edf0a74', 'd6cbc4ab-79b3-4a28-8f58-aeb7d709ce8f']",34,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:34.346,Carry,True
,,,"[93.0, 67.0]",,,,,,,,1.212879,,,,,,,,3e97e3dd-7041-415f-badb-34b690346407,1902,,"[96.0, 67.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Natasha Harding,15725.0,Right Back,130,Reading WFC,974,"['0ef79342-55f0-4dc6-ae2a-8b8f7545e463', '2efab133-64d9-4f57-9544-477a8857fc9b', 'f40d0c93-2f55-46df-91da-9b98aafc11ff']",42,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:42.176,Carry,True
,,,"[81.0, 69.0]",,,,,,,,1.844562,,,,,,,,4c7faf22-ace5-4ee2-8dd8-f6316ae68aeb,1906,,"[71.0, 70.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,130,Reading WFC,974,"['261f4688-990d-437d-b8b9-af671d150d6e', '4f5bda3e-d88a-4156-bc59-b5f2ba8f9cf4', 'ac5ed5c7-1e84-459e-8341-19882bf21a1c']",45,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:45.830,Carry,True
,,,"[20.0, 9.0]",,,,,,,,2.262144,,,,,,,,17738b57-4a15-4620-ba50-391fc915c287,1911,,"[24.0, 20.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing,131,Bristol City WFC,973,"['2951cc47-13ce-45c8-81ea-69c37369ec7b', 'a870246e-b63e-439d-9b29-523c5c60fb4b']",48,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:48.756,Carry,
,,,"[46.0, 32.0]",,,,,,,,4.032049,,,,,,,,65409a86-fff6-4e04-9455-b47e31761586,1914,,"[31.0, 18.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Left Center Midfield,131,Bristol City WFC,973,"['0e8388bd-0687-495d-816d-863b7007ec2a', 'de73385c-7323-452e-ac78-6110230a2ea4']",51,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:51.973,Carry,
,,,"[90.0, 44.0]",,,,,,,,2.876184,,,,,,,,ae42470b-1eb2-4d86-989c-c7eed5f8d59e,1917,,"[79.0, 61.0]",19753,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Rutherford,16388.0,Right Wing,131,Bristol City WFC,973,"['76dfd46d-9051-4d84-9d57-0167a7d9f31c', '9bb10c65-4e59-4406-84c0-3186b92a12a7']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:58.620,Carry,
,,,"[31.0, 58.0]",,,,,,,,1.565855,,,,,,,,742fe7d1-a0e6-4ca4-9c75-09725afda7f8,1923,,"[25.0, 53.0]",19753,55,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,133,Reading WFC,974,"['4998e645-3750-48ae-8852-837e4e3ca2dc', '750caaf0-66e5-410f-a9c4-d47c5e017a87']",9,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:09.065,Carry,
,,,"[40.0, 68.0]",,,,,,,,0.039984,,,,,,,,43716d04-81c6-4b9f-8dd9-b40a3281b59a,1926,,"[40.0, 68.0]",19753,55,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Natasha Harding,15725.0,Right Back,133,Reading WFC,974,"['326ec7b8-f962-48ab-bfc3-bafdcd8db566', 'b3e81792-aba8-4f67-9872-05aedae6a9a4']",12,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:12.108,Carry,
,,,"[34.0, 64.0]",,,,,,,,1.803838,,,,,,,,040e7d59-a85c-4f9d-b3f2-6dc79139ee41,1929,,"[33.0, 64.0]",19753,55,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,133,Reading WFC,974,"['2f96689d-a566-42a1-91ae-563afa58ec59', '6e4f43c3-7315-4f49-93a8-d6e1c10ca6e8']",13,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:13.650,Carry,
,,,"[45.0, 52.0]",,,,,,,,1.828903,,,,,,,,69099d4a-e369-4f17-91e3-ad90e5ebd33f,1932,,"[44.0, 56.0]",19753,55,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jade Moore,10190.0,Right Midfield,133,Reading WFC,974,"['56274e36-7ee4-4f84-9d06-90e3d6e7a0bf', '9cd41276-e346-4c54-aaf4-70150bafb369']",16,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:16.507,Carry,
,,,"[48.0, 32.0]",,,,,,,,1.179649,,,,,,,,97204cb1-893b-4229-aebb-1c31ef29b639,1935,,"[40.0, 34.0]",19753,55,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josanne Potter,10198.0,Left Center Back,133,Reading WFC,974,"['5743cbba-53e6-4d89-bee7-936b23cac8e7', 'c46451f9-2088-4639-a616-f421aefe6674']",19,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:19.991,Carry,
,,,"[85.0, 54.0]",,,,,,,,4.483828,,,,,,,,0ecccb95-dcb6-4356-8fe2-0655e4932825,1939,,"[58.0, 41.0]",19753,55,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julie Biesmans,10095.0,Right Center Midfield,133,Reading WFC,974,"['0c47702d-319a-4b15-8026-b8c39250dbb0', 'bb1d66f2-2b27-4ed3-97ae-537eccf75eae']",22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:22.762,Carry,
,,,"[118.0, 17.0]",,,,,,,,1.959637,,,,,,,,b7788498-e67a-4018-8816-d5bfb2b55caa,1942,,"[118.0, 17.0]",19753,55,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Poppy Pattinson,17274.0,Left Wing,133,Reading WFC,974,"['7797fd52-3a5e-4bee-a50b-d7e8b0965771', 'ba4b9bf3-b31c-41ee-89a8-a51cebab29db']",31,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:31.792,Carry,
