ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.315247,,,,,,,,,,,,058c2a9d-e245-4f80-83d4-98aac4f6d5ad,1938,,"[77.9, 47.7]",3775657,47,,,,-1.4820471,,Right Foot,,,,"[80.0, 24.1]",,Low Pass,23.693249,,,,,Katie McCabe,15620.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,106,Arsenal WFC,968,['022f5a7c-a0c7-4215-8ebf-35c4d52eacaf'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:50.025,Pass,
,,,,,,,,,,,,,,,1.582494,,,,,,,,,,,,162a415b-5651-44ee-bd26-50a3bf3673bd,1941,,"[80.8, 21.5]",3775657,47,,,,-0.6361886,,Left Foot,,,,"[98.4, 8.5]",,Ground Pass,21.880585,,,,,Vivianne Miedema,15623.0,,,,,,,2,From Free Kick,Katie McCabe,15620.0,Left Back,106,Arsenal WFC,968,['c1d9d136-d135-49f3-a773-3851c5907db9'],52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:52.500,Pass,
,,,,,,,,,,,,,,,1.198888,,,,,,,,,,,,f3a3a34a-fb3f-4d5b-a435-1b72e6b6c922,1945,,"[98.3, 9.6]",3775657,47,,,,1.9983771,,Right Foot,,,,"[91.1, 25.4]",,Low Pass,17.36318,,,,,Leah Williamson,18999.0,,,,,,,2,From Free Kick,Vivianne Miedema,15623.0,Center Forward,106,Arsenal WFC,968,"['3f9b65d6-9d61-4723-9f0a-f1e37a0db148', '3ffcfa0e-14a0-4e8d-958e-cb13b7e8c2ea']",56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:56.526,Pass,True
,,,,,,,,,,,,,,,0.736613,,,,,,,,,,,,d750d45c-707a-4131-9aab-93b3aefde98e,1948,,"[91.7, 25.9]",3775657,47,,,,0.080286816,,Right Foot,,,,"[100.4, 26.6]",,Ground Pass,8.728115,,,,,Jordan Nobbs,10192.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,106,Arsenal WFC,968,['eefbda79-51ac-4469-9da5-94156398407d'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:58.498,Pass,
,,,,,,,,,,,,,,,1.953818,,,,,,,,,,,,7228bcd4-61db-4e2d-a578-730e8eac528d,1952,,"[103.4, 23.7]",3775657,48,,,,-1.0086659,,Right Foot,,,,"[111.4, 11.0]",,Ground Pass,15.009664,,,,,Danielle van de Donk,10658.0,,,,,,,2,From Free Kick,Jordan Nobbs,10192.0,Left Center Midfield,106,Arsenal WFC,968,['2ff9ada4-2f2e-4a72-abfa-f0a3ac2e491e'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:00.938,Pass,
,,,,,,,,,,,,,,,1.223416,,,,,,,,,,,,2621b7ba-aefc-4d7d-b882-9350847cfc89,1955,,"[110.9, 12.6]",3775657,48,,,,1.6373645,,Right Foot,True,,,"[109.4, 35.1]",,Low Pass,22.549944,,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Right Center Midfield,106,Arsenal WFC,968,"['bc55fda4-5399-4cad-9bca-0a7396993fe8', 'd8e7391a-fae4-4dc0-b1ad-57294164b293']",5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:05.383,Pass,
,,,,,,,,,,,,,,,1.817277,,,,,,,,,,,,153399f3-b4eb-49a1-b8c1-ce3a0ac3fedb,1961,,"[102.3, 47.7]",3775657,48,,,,1.3222377,,Right Foot,,,,"[107.3, 67.4]",,Low Pass,20.324615,,,,,Viktoria Schnaderbeck,10235.0,,,,,,,2,From Free Kick,Vivianne Miedema,15623.0,Center Forward,106,Arsenal WFC,968,"['34665a73-5712-44cf-ab8e-e657dc389836', 'cb3f1a4c-747e-4c53-a271-a6eabf88d4d9']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:11.286,Pass,True
,,,,,,,,,,,,,,,2.150332,,,,,,,,,,,,7daa82e4-9eb6-4063-a337-be2b13d4d67a,1964,,"[107.3, 67.4]",3775657,48,,,,-3.1041102,,Right Foot,,,,"[83.3, 66.5]",,Ground Pass,24.016869,,,,,Lia Wälti,10405.0,,,,,,,2,From Free Kick,Viktoria Schnaderbeck,10235.0,Right Back,106,Arsenal WFC,968,['c369a80b-3579-4459-a332-a6db280f270e'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:15.261,Pass,
,,,,,,,,,,,,,,,2.275348,,,,,,,,,,,,9f230ffc-9340-4d38-86c9-135351c26b4a,1968,,"[93.7, 59.9]",3775657,48,,,,0.7349958,,Right Foot,,,,"[111.4, 75.9]",,Ground Pass,23.859798,,,,,Viktoria Schnaderbeck,10235.0,,,,,,,2,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,106,Arsenal WFC,968,"['09464474-df7b-409b-8d6a-e09f64f3ca37', 'ebd87fbc-bec6-4a26-8752-399f9d93d36b']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:20.398,Pass,True
,,,,,,,,,,,,,,,2.105766,,,,,,,,,,,,3dbdfcd7-fffb-4152-87bf-55482b88269d,1974,,"[115.1, 80.0]",3775657,48,,,,-1.851096,,,,,,"[109.4, 60.2]",,High Pass,20.604126,,,,,Caitlin Jade Foord,11338.0,,,,,,Throw-in,2,From Throw In,Viktoria Schnaderbeck,10235.0,Right Back,107,Arsenal WFC,968,['b54ae6ad-d06d-489a-9708-25019ce3ac49'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:35.052,Pass,
,,,,,,,,,,,,,,,0.816104,,,,,,,,,,,,5afcc426-a33f-4d16-99a8-5bfe5e4b8af4,1978,,"[107.5, 57.0]",3775657,48,,,,-2.8128,,Right Foot,,,,"[99.0, 54.1]",,Ground Pass,8.9810915,,,,,Jordan Nobbs,10192.0,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,107,Arsenal WFC,968,['3322920c-b675-47a2-8754-d5c8d143118b'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:38.194,Pass,
,,,,,,,,,,,,,,,1.502725,,,,,,,,,,,,756f47e2-9c7e-40b4-8d61-f7b5a81fc631,1981,,"[98.4, 56.3]",3775657,48,,,,2.0472639,,Right Foot,,,,"[92.0, 68.7]",,Ground Pass,13.954211,,,,,Lia Wälti,10405.0,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Left Center Midfield,107,Arsenal WFC,968,['37d663d8-6145-47e1-b7ea-9f7bdcf5322f'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:40.472,Pass,
,,,,,,,,,,,,,,,1.35011,,,,,,,,,,,,3f1c8e10-3408-4e9a-8ab7-2bb18c9205fe,1984,,"[92.0, 68.7]",3775657,48,,,,0.5384432,,Left Foot,,,,"[106.9, 77.6]",,Ground Pass,17.35569,,,,,Viktoria Schnaderbeck,10235.0,,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,107,Arsenal WFC,968,['2ff322a5-0113-4068-9744-3dca8c8357f8'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:43.013,Pass,
,,,,,,,,,,,,,,,1.059664,,,,,,,,,,,,a3501cd0-5071-47e6-a6c4-dd1c28965ed4,1991,,"[105.1, 76.2]",3775657,48,,,,-1.3501818,,Left Foot,True,,,"[111.2, 49.0]",,High Pass,27.875616,,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,2,From Throw In,Viktoria Schnaderbeck,10235.0,Right Back,107,Arsenal WFC,968,"['dc7ee382-c0c5-4d85-bad6-d76d141d7fb4', 'fe0ffd65-fea3-4d33-a1fd-edd0a4671d71']",47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:47.539,Pass,
,,,,,,,,,,,,,,,0.84098,,,,,,,,,,,,30de4cb7-ed8f-4e70-9356-08cc2f34a6e5,1996,,"[92.3, 59.9]",3775657,48,,,,-1.0101093,,Right Foot,,,,"[95.0, 55.6]",,Ground Pass,5.0774007,,,,,Jordan Nobbs,10192.0,,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,107,Arsenal WFC,968,['a6e396a9-b865-4f54-865d-0eb3248ac692'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:53.813,Pass,
,,,,,,,,,,,,,,,0.679916,,,,,,,,,,,,810391e0-53f2-4433-9663-3d2b02eca47e,1999,,"[95.0, 55.6]",3775657,48,,,,0.15063591,,Right Foot,,,,"[106.2, 57.3]",,Ground Pass,11.328283,,,,,Lia Wälti,10405.0,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Left Center Midfield,107,Arsenal WFC,968,['c287d78a-0404-4d8a-aff4-8675ad27506b'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:55.790,Pass,
,,,,,,,,,,,,,,,1.320707,,,,,,,,,,,,a97a858f-8be6-42f3-b098-8ae144bc0e4b,2003,,"[101.2, 59.0]",3775657,48,,,,2.2694561,,Left Foot,,,,"[97.0, 64.0]",,Ground Pass,6.529931,,,,,Jordan Nobbs,10192.0,,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,107,Arsenal WFC,968,"['547b1f58-6bd6-4f2d-9872-425afafb94c2', 'e25accb1-2def-45cc-a512-a35bb7ee92fe']",58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:58.020,Pass,True
,,,,,,,,,,,,,,,1.810378,,,,,,,,,,,,b71c7217-82d2-4233-b5fd-4f475ba36e97,2005,,"[97.0, 64.0]",3775657,48,,,,-0.97520375,7c3ecf59-eeb1-411c-a905-ada81ca0ff5f,Right Foot,True,,,"[113.4, 39.8]",True,High Pass,29.233541,,,,,Caitlin Jade Foord,11338.0,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Left Center Midfield,107,Arsenal WFC,968,['045669ed-352d-4431-9b4b-1d3b08a572ef'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:59.341,Pass,
,,,,,,,,,,,,,,,3.567839,,,,,,,,,,,,bab4bd3b-1f2f-41f2-8f9f-b40ac9085313,2009,,"[60.0, 40.0]",3775657,49,,,,0.7778416,,Right Foot,,,,"[100.0, 79.4]",,High Pass,56.14588,,,Out,,,,,,,,,Kick Off,2,From Kick Off,Abigail Harrison,23412.0,Center Forward,108,Bristol City WFC,973,,31,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:31.299,Pass,
,,,,,,,,,,,,,,,0.969392,,,,,,,,,,,,f967bd50-1d84-4def-8b48-bca5f57cdbaa,2010,,"[20.8, 0.1]",3775657,49,,,,2.030834,,,,,,"[15.3, 11.2]",,High Pass,12.3878975,,,,,Jennifer Patricia Beattie,17524.0,,,,,,Throw-in,2,From Throw In,Katie McCabe,15620.0,Left Back,109,Arsenal WFC,968,['f42e9db2-fd1d-45df-bb1e-468944a2bf19'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:40.694,Pass,
,,,,,,,,,,,,,,,1.48732,,,,,,,,,,,,21748996-9e96-4260-a51b-57887e7d5972,2013,,"[12.9, 13.2]",3775657,49,,,,1.1948354,,Right Foot,,,,"[21.9, 36.0]",,Ground Pass,24.512037,,,,,Leah Williamson,18999.0,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,109,Arsenal WFC,968,['8e2e3efd-db10-4fb1-854b-13fec8ca579d'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:43.863,Pass,
,,,,,,,,,,,,,,,2.003888,,,,,,,,,,,,16c1a02a-639f-4b87-98d8-9fb37627f340,2015,,"[21.5, 35.7]",3775657,49,,,,-2.0074234,,Right Foot,,,,"[15.9, 23.7]",,Low Pass,13.242356,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,109,Arsenal WFC,968,['c30bfa37-9266-4bab-9cb9-36e16b330673'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:45.350,Pass,
,,,,,,,,,,,,,,,1.008901,,,,,,,,,,,,153ff370-2023-4aa2-969a-29986b44c637,2018,,"[21.4, 24.9]",3775657,49,,,,-0.08550529,,Right Foot,,,,"[31.9, 24.0]",,Ground Pass,10.538501,,,,,Lia Wälti,10405.0,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,109,Arsenal WFC,968,['effdc93b-0ca3-4e8f-9f76-5258cb8638b6'],49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:49.149,Pass,
,,,,,,,,,,,,,,,1.922207,,,,,,,,,,,,a93df541-d64b-48e5-99a7-36352fd6e7ae,2021,,"[39.2, 22.0]",3775657,49,,,,-0.4480239,,Right Foot,,,,"[65.0, 9.6]",,Ground Pass,28.625164,,,Incomplete,,,,,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,109,Arsenal WFC,968,['78197e15-3ff3-4b04-a63f-1ea9a75ea7c2'],52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:52.059,Pass,
,,,,,,,,,,,,,,,1.150498,,,,,,,,,,,,b3857de3-9b79-4972-a9fa-eeb6654186cd,2024,,"[54.8, 67.5]",3775657,49,,,,-1.2365464,,Right Foot,,,,"[63.1, 43.6]",,Ground Pass,25.300198,,,,,Ella Jade Mastrantonio,46737.0,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Right Wing Back,110,Bristol City WFC,973,['18a937bd-ae29-4daa-a180-ce849315ca0a'],55,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:55.273,Pass,
,,,,,,,,,,,,,,,1.792327,,,,,,,,,,,,4e7f11e6-1815-4ee2-9ae7-457587aa176d,2026,,"[63.4, 43.5]",3775657,49,,,,-1.00313,,Right Foot,,,,"[72.2, 29.7]",,Ground Pass,16.36704,,,,,Emma Bissell,46738.0,,,,,,,2,Regular Play,Ella Jade Mastrantonio,46737.0,Left Center Midfield,110,Bristol City WFC,973,['34bfe5f5-28c5-4b60-8ded-a0bad01ade36'],56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:56.423,Pass,
,,,,,,,,,,,,,,,4.267539,,,,,,,,,,,,b4ebd9f3-ddaa-45ca-92b1-b7082e0f3129,2029,,"[72.6, 29.7]",3775657,49,,,,0.4242705,,Right Foot,,,,"[107.8, 45.6]",,Low Pass,38.624474,,,Incomplete,,Abigail Harrison,23412.0,,,,,,,2,Regular Play,Emma Bissell,46738.0,Left Wing,110,Bristol City WFC,973,"['c2f5bb1a-927a-44eb-9a45-8685ca55180b', 'd4a38211-befd-44cb-8bcd-ea08dce004f7']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:58.215,Pass,
,,,,,,,,,,,,,,,1.655018,,,,,,,,,,,,402c40e1-d126-4814-a2f4-0210f171e1e8,2033,,"[13.6, 33.5]",3775657,50,,,,-0.6307976,,Right Foot,,,,"[22.5, 27.0]",,Ground Pass,11.020889,,,,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,111,Arsenal WFC,968,['db1e41db-e837-419a-8e7d-620cd49a84a4'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:05.327,Pass,
,,,,,,,,,,,,,,,2.389444,,,,,,,,,,,,e0137616-1aaf-42a1-a3d7-66829c16784e,2036,,"[30.4, 29.3]",3775657,50,,,,1.3236198,,Right Foot,,,,"[35.8, 50.7]",,Ground Pass,22.070795,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,111,Arsenal WFC,968,['42a8f5ed-a117-48e4-bcba-974197fa1c28'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:10.148,Pass,
,,,,,,,,,,,,,,,1.324065,,,,,,,,,,,,afd94f98-3385-4d86-9615-45dd2cdd24a3,2039,,"[44.0, 57.3]",3775657,50,,,,0.80039704,,Right Foot,,,,"[63.7, 77.6]",,Ground Pass,28.287453,,,,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,111,Arsenal WFC,968,['9c8e862a-42ab-4e63-a30e-5b2e06526911'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:14.313,Pass,
,,,,,,,,,,,,,,,1.669956,,,,,,,,,,,,f8b4cd47-381c-4683-9782-6bee78333585,2043,,"[64.5, 76.8]",3775657,50,,,,-0.75032485,,Right Foot,,,,"[70.4, 71.3]",,High Pass,8.065978,,,Incomplete,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,111,Arsenal WFC,968,"['0c821545-0697-4084-bb6c-c40ae8a8c824', '1b63d38a-2a73-4bfe-a659-dd355c15f61f', '42a2b06f-ce98-481e-b880-d71b6c81c724']",15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:15.677,Pass,True
,,,,,,,,,,,,,,,2.030541,,,,,,,,,,,,a240f14d-2854-4e63-97b5-5780fd52e07c,2047,,"[46.5, 5.0]",3775657,50,,,,-0.19739556,,Right Foot,,,,"[56.5, 3.0]",,High Pass,10.198039,,,Incomplete,,Jemma Elizabeth Purfield,24239.0,,,,,,,2,Regular Play,Emma Bissell,46738.0,Left Wing,111,Arsenal WFC,968,"['59e5a11e-257a-4e75-af02-c4930ef8ea10', 'b371c78b-010b-4a5e-8e72-5b2c8cf5096c']",18,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:18.314,Pass,
,,,,,,,,,,,,,,,1.561206,,,,,,,,,,,,90f811c5-8fb2-438b-a636-2c32a8a8312c,2051,,"[55.0, 0.1]",3775657,50,,,,0.12025035,,,,,,"[79.0, 3.0]",,High Pass,24.174574,,,Incomplete,,Emma Bissell,46738.0,,,,,,Throw-in,2,From Throw In,Gemma Evans,16381.0,Left Center Back,112,Bristol City WFC,973,"['254082c4-6b68-424c-b85e-f20bf3796248', 'a10ddf94-c510-422a-8099-75da81ab00d2']",34,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:34.280,Pass,
,,,,,,,,,,,,,,,3.078883,,,,,,,,,,,,a10ddf94-c510-422a-8099-75da81ab00d2,2054,,"[41.1, 77.1]",3775657,50,,,,-1.3644724,,Right Foot,,,,"[42.9, 68.5]",,High Pass,8.786353,,,,,Lia Wälti,10405.0,,,,,,Recovery,2,Regular Play,Leah Williamson,18999.0,Right Center Back,113,Arsenal WFC,968,"['90f811c5-8fb2-438b-a636-2c32a8a8312c', 'c62f58b7-e9e6-473b-b430-134098e4f84b']",35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:35.841,Pass,
,,,,,,,,,,,,,,,1.07831,,,,,,,,,,,,235de6c2-9b28-4ca6-aebe-25dd39960340,2058,,"[42.8, 67.1]",3775657,50,,,,-2.0979424,,Left Foot,,,,"[35.0, 53.7]",,Ground Pass,15.504838,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,113,Arsenal WFC,968,"['64e6117d-e574-416d-b105-a7501728450a', '68b77e07-9d5b-4937-9e13-ca1614af8f59']",39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:39.751,Pass,True
,,,,,,,,,,,,,,,1.767384,,,,,,,,,,,,1efceb22-68eb-410a-8acd-47c8d46af9bc,2062,,"[35.1, 54.6]",3775657,50,,,,-2.5101392,,Left Foot,,,,"[15.0, 39.9]",,Ground Pass,24.901808,,,,,Manuela Zinsberger,10237.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,113,Arsenal WFC,968,"['90817f26-a6db-4e11-8098-8a0b79d3a39c', 'd2513f78-5ace-4338-a700-211c15219a0b']",41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:41.532,Pass,True
,,,,,,,,,,,,,,,3.367276,,,,,,,,,,,,2f7aafa7-a211-4f69-9714-60500944983e,2065,,"[18.9, 39.6]",3775657,50,,,,-0.86561155,,Right Foot,,,,"[47.5, 6.0]",,Ground Pass,44.123917,,,,,Katie McCabe,15620.0,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,113,Arsenal WFC,968,['82ae3bfd-8446-42c8-a4cd-054d5c358ba0'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:44.437,Pass,
,,,,,,,,,,,,,,,1.242742,,,,,,,,,,,,5e1153fe-6afb-4a90-a9f8-1c5f8431cfa6,2068,,"[49.5, 6.3]",3775657,50,,,,-0.11710875,,Left Foot,,,,"[66.5, 4.3]",,Ground Pass,17.117243,,,,,Caitlin Jade Foord,11338.0,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,113,Arsenal WFC,968,['3ee1dd1f-f3ca-4962-97e2-264b02914665'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:48.575,Pass,
,,,,,,,,,,,,,,,2.369469,,,,,,,,,,,,64a2d6a0-cfea-449a-a515-45fa4ad7a59d,2071,,"[65.1, 3.7]",3775657,50,,,,2.7809007,,Right Foot,,,,"[42.3, 12.3]",,Ground Pass,24.368011,,,,,Katie McCabe,15620.0,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,113,Arsenal WFC,968,['1bafa3a4-8c7c-4e79-a57d-1cac61351cbd'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:50.790,Pass,
,,,,,,,,,,,,,,,0.972921,,,,,,,,,,,,b15b2f21-6f95-4669-8d24-ab95430b1423,2074,,"[42.3, 12.3]",3775657,50,,,,0.67738646,,Left Foot,,,,"[56.1, 23.4]",,Ground Pass,17.710167,,,,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,113,Arsenal WFC,968,['3ab4d9c7-371e-473d-89a2-3134639e8c83'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:53.762,Pass,
,,,,,,,,,,,,,,,2.257639,,,,,,,,,,,,86305998-c460-4c32-abb7-96e2cac5fd16,2078,,"[56.1, 23.4]",3775657,50,,,,-2.6095586,,Left Foot,,,,"[42.0, 15.1]",,Ground Pass,16.36154,,,,,Katie McCabe,15620.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,113,Arsenal WFC,968,"['6dbac0c8-7357-4820-abea-d6f205737d5f', 'e2a613c0-dd50-46ce-882b-2294b744d061']",55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:55.278,Pass,True
,,,,,,,,,,,,,,,1.228775,,,,,,,,,,,,2bf80956-4bf9-4dd3-8fd3-341d46f8252c,2081,,"[42.8, 16.3]",3775657,50,,,,1.1119796,,Left Foot,,,,"[46.9, 24.6]",,Ground Pass,9.257429,,,,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,113,Arsenal WFC,968,['ead89b4e-6e34-420a-b804-bb4152ae710c'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:58.302,Pass,
,,,,,,,,,,,,,,,5.44562,,,,,,,,,,,,7677e10b-d84d-41c5-b278-920c3c7b5b5f,2084,,"[49.4, 23.1]",3775657,51,,,,0.02785657,,Left Foot,,,,"[114.0, 24.9]",,High Pass,64.62508,,,Incomplete,,Vivianne Miedema,15623.0,,,,Through Ball,True,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,113,Arsenal WFC,968,"['cb9363ae-a1e9-4aaa-8fbc-80d6ad2f2592', 'e3c72ec1-2818-43ad-a0b6-94b5064199a1']",1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:01.643,Pass,
,,,,,,,,,,,,,,,6.099723,,,,,,,,,,,,f3948a90-8bbc-46e2-b377-45e25d5a5e74,2089,,"[16.1, 53.9]",3775657,51,,,,0.021160861,,Drop Kick,,,,"[91.7, 55.5]",,High Pass,75.61693,,,Incomplete,,,,,,,,,,2,From Keeper,Sophie Baggaley,16376.0,Goalkeeper,114,Bristol City WFC,973,['d5cd88ed-13f3-4fd3-a295-873d83149e11'],21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:21.249,Pass,
,,,,,,,,,,,,,,,2.145248,,,,,,,,,,,,d5cd88ed-13f3-4fd3-a295-873d83149e11,2090,,"[28.4, 24.6]",3775657,51,,,,1.8590229,,Right Foot,,,,"[22.5, 44.5]",,Ground Pass,20.756205,,,,,Manuela Zinsberger,10237.0,,,,,,Recovery,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,115,Arsenal WFC,968,"['ab63c148-5007-4c27-a005-04bed447504e', 'f3948a90-8bbc-46e2-b377-45e25d5a5e74']",27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:27.349,Pass,
,,,,,,,,,,,,,,,1.185387,,,,,,,,,,,,a7a94e9d-f292-4fa2-a81a-04fb5b2acc4e,2093,,"[24.5, 45.1]",3775657,51,,,,-1.2578951,,Right Foot,,,,"[30.0, 28.1]",,Ground Pass,17.867569,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,115,Arsenal WFC,968,['1dfc7a21-caab-4508-8f65-7a51c21ce4be'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:31.118,Pass,
,,,,,,,,,,,,,,,1.224565,,,,,,,,,,,,42763c32-bae7-4acf-a1fb-c6269cbc369a,2096,,"[30.3, 28.7]",3775657,51,,,,1.3976594,,Right Foot,,,,"[34.2, 51.0]",,Ground Pass,22.638462,,,,,Viktoria Schnaderbeck,10235.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,115,Arsenal WFC,968,['11550c0c-a5bd-4b23-8873-7525136de37f'],33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:33.960,Pass,
,,,,,,,,,,,,,,,1.577359,,,,,,,,,,,,9b697009-5c95-4903-aea4-3d82e8014154,2098,,"[34.2, 51.0]",3775657,51,,,,-2.5766883,,Right Foot,,,,"[20.0, 42.0]",,Low Pass,16.811901,,,,,Manuela Zinsberger,10237.0,,,,,,,2,Regular Play,Viktoria Schnaderbeck,10235.0,Right Back,115,Arsenal WFC,968,['64fafa7e-7db2-4da2-92c1-35abd055c1c9'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:35.184,Pass,
