50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[40.6, 65.7]",,,,,,,,,,,,1.767713,,,,,,,,,,,,,,,7569610a-a480-491f-986b-7d34a2e81cbf,1086,,"[38.5, 60.0]",2275061,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fern Whelan,19420.0,Right Center Back,79,Brighton & Hove Albion WFC,965,"['3757d923-a0a8-4658-b9e7-1f9ebc6feeca', '59de5559-8069-4855-af58-71f1cdbfb4f4']",41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:41.938,Carry,
,,,,"[50.7, 74.3]",,,,,,,,,,,,0.376549,,,,,,,,,,,,,,,8bce9705-6b6f-4952-9937-3ff440440e96,1090,,"[50.5, 74.4]",2275061,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,79,Brighton & Hove Albion WFC,965,"['5d86d39c-75c3-45e7-a8f1-7d73f212bfcf', '6cd3e1e0-50df-4df0-abe7-03480e699ccd', 'f13f7b91-63e4-4ee5-80d3-3a084124ccc5']",44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:44.590,Carry,True
,,,,"[38.4, 66.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,8c95e5b1-0803-401f-b7e4-8f9438967a20,1093,,"[38.4, 66.8]",2275061,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fern Whelan,19420.0,Right Center Back,79,Brighton & Hove Albion WFC,965,"['982223d8-4acc-49db-844a-93c44f458057', 'b7db2d18-c993-423a-b799-30368ca97610']",46,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:46.398,Carry,
,,,,"[53.1, 62.1]",,,,,,,,,,,,1.038988,,,,,,,,,,,,,,,ad616202-21d6-4f29-966c-b1454f177169,1096,,"[51.5, 62.8]",2275061,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,79,Brighton & Hove Albion WFC,965,"['1a080196-77c4-4c81-b498-1c685f7327ea', '379a9c42-c81e-449a-9d7a-38d3369ed8a8']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:47.292,Carry,
,,,,"[55.8, 74.6]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,9d82e351-4d6f-458d-acc4-5e6fd164f19e,1099,,"[55.5, 74.6]",2275061,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,79,Brighton & Hove Albion WFC,965,"['49fb28fd-e75c-4555-a352-7e564eed5da1', 'dffc1d42-7037-4cc9-b854-8c4092180d0a']",48,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:48.970,Carry,
,,,,"[62.6, 58.9]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,d0f5c1ce-693e-44ef-86d8-943ae0aacaf8,1102,,"[62.6, 59.4]",2275061,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Wing,79,Brighton & Hove Albion WFC,965,"['5ad44de9-dadb-4762-a90e-8f134eda0522', 'aefa09bb-6669-4640-a25b-22df8f93592f']",50,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:50.368,Carry,
,,,,"[80.9, 74.6]",,,,,,,,,,,,0.087408,,,,,,,,,,,,,,,15e62f7d-d794-41b2-bdf1-5227be447785,1105,,"[80.9, 74.6]",2275061,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,79,Brighton & Hove Albion WFC,965,"['764cfe76-e2af-484b-a66a-c3b330d9a1d6', 'c2de2a30-4ee5-41ba-a5c5-7c7eb824c5fd']",52,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:52.591,Carry,
,,,,"[10.9, 74.6]",,,,,,,,,,,,3.302552,,,,,,,,,,,,,,,c0630d02-3e62-476b-8421-809c79badbd3,1112,,"[25.8, 68.1]",2275061,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,79,Brighton & Hove Albion WFC,965,"['0861111a-c6e5-4b4a-8eae-4ef4760d5396', '1878a3ed-10b5-4d0f-b1d3-4f59d1cefcbb', 'ad2e0550-4d18-4207-a267-2ce4bcb73b6a']",21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:21.155,Carry,True
,,,,"[93.4, 10.7]",,,,,,,,,,,,0.36423,,,,,,,,,,,,,,,ab60ce62-2fc8-4034-ab70-911225eef605,1118,,"[96.0, 12.3]",2275061,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Right Center Midfield,80,Bristol City WFC,973,"['18d79cc0-5f31-459b-bb51-04bb9ffb910d', 'aadd617a-01e6-450a-abd0-5bdfb21307d7', 'c47db461-c576-4781-9ced-f5838839bb99']",39,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:39.756,Carry,True
,,,,"[98.6, 11.7]",,,,,,,,,,,,2.222532,,,,,,,,,,,,,,,7cfddbcd-2c2a-470a-8aa9-54bf90bbb9ac,1121,,"[103.2, 7.9]",2275061,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Right Wing,80,Bristol City WFC,973,"['89803f4d-f112-4a3b-8cac-f3acf13dc5db', 'c16bb77a-2152-414c-8b37-e58e23e1020f', 'c3b298c8-3dde-4f1c-adf7-24360d2a89a4']",41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:41.075,Carry,True
,,,,"[12.7, 56.3]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,a718d55d-8f3b-49fd-afbd-4b4db79b5e26,1128,,"[12.7, 56.3]",2275061,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Center Midfield,81,Brighton & Hove Albion WFC,965,"['93f5fb99-a4ec-468c-bac2-4b2e5a28840f', 'e42616b1-01d6-4bc0-8cb6-67c1d69da872']",48,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:48.315,Carry,
,,,,"[18.8, 71.8]",,,,,,,,,,,,1.330312,,,,,,,,,,,,,,,ac57dee0-fbe5-4ac9-be53-210b3e108caf,1131,,"[16.7, 69.7]",2275061,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,81,Brighton & Hove Albion WFC,965,"['7b77865f-e51c-48fd-9354-67b90331ed7b', '9b2ff21a-98cb-4585-81eb-db0e504688c7']",49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:49.693,Carry,
,,,,"[22.0, 69.7]",,,,,,,,,,,,2.081854,,,,,,,,,,,,,,,74901ba2-3b11-413c-938b-facff97772f3,1134,,"[24.0, 65.7]",2275061,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,81,Brighton & Hove Albion WFC,965,"['673668b4-aa95-4951-bfc2-5b3b2567b5af', 'a14a8e48-3a72-4810-b8a1-75d5c1b74a19', 'd38fdc58-c755-4f90-a431-8e24e0f4dd62']",51,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:51.720,Carry,True
,,,,"[51.3, 64.9]",,,,,,,,,,,,0.051418003,,,,,,,,,,,,,,,ff4d34c3-2ad9-48f3-bfe7-acf8e30ca34d,1138,,"[51.3, 64.9]",2275061,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,81,Brighton & Hove Albion WFC,965,"['323dde5c-16ab-459f-a3a8-0ec87732ef69', 'c7229f21-e177-49f9-8d55-e77d1d3008e9']",55,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:26:55.365,Carry,
,,,,"[19.9, 9.4]",,,,,,,,,,,,0.75406,,,,,,,,,,,,,,,03ac87ee-cda7-4b55-8052-4b09f157695b,1143,,"[21.6, 8.4]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Right Center Back,82,Bristol City WFC,973,"['21378e61-5b40-4d57-9d60-dd19603da437', '6e36d5fc-a7e2-406e-becf-4c63c6475e68', 'ca929de6-2422-4d8f-8431-e28443fa388a']",1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:01.002,Carry,True
,,,,"[14.1, 33.0]",,,,,,,,,,,,2.032828,,,,,,,,,,,,,,,c1c3e341-5077-4884-9eaa-84e1009b3ba5,1146,,"[9.6, 27.2]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,82,Bristol City WFC,973,"['d8cdf715-914a-42c0-ae6d-da4094333e62', 'ed7e0d7e-180c-4fb7-8162-bf3c3de22860']",4,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:04.309,Carry,
,,,,"[24.0, 54.4]",,,,,,,,,,,,5.827118,,,,,,,,,,,,,,,7cc737c6-9f1d-4db3-857c-d007b5644e88,1149,,"[14.9, 54.4]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Left Center Back,82,Bristol City WFC,973,"['791e724b-e058-4a54-9a43-bd9e0332ff28', 'de26be54-2316-44e2-a0e0-2733e7c37030']",7,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:07.929,Carry,
,,,,"[28.2, 16.0]",,,,,,,,,,,,1.478868,,,,,,,,,,,,,,,3968b396-a356-403e-9d61-49778b41066e,1152,,"[24.2, 21.4]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Right Center Back,82,Bristol City WFC,973,"['2e04580b-9322-4b24-8b41-4a3a2d3040c8', '4b98eccc-01d9-4dae-979f-461ec7591f3e']",15,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:15.847,Carry,
,,,,"[40.3, 18.8]",,,,,,,,,,,,0.149205,,,,,,,,,,,,,,,657daa02-a4fc-4a51-a8a4-d457b7cf5f6e,1156,,"[41.1, 19.1]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,82,Bristol City WFC,973,"['149f16fa-9924-43bf-8296-9ef01419f02b', '5422d7aa-304a-49c6-89bc-001a7efcfa3d', 'a733fd26-eeed-4630-9079-89cb7e28fa6f']",18,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:18.163,Carry,True
,,,,"[29.8, 6.0]",,,,,,,,,,,,1.366463,,,,,,,,,,,,,,,377b7b2c-877b-4608-95d6-c8ab31f6c3ab,1159,,"[29.0, 11.8]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Right Center Back,82,Bristol City WFC,973,"['10f6ced3-4700-41f1-ac7a-b3669b91077b', '3b07579a-5718-42e9-bb30-056977a3d7de']",19,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:19.812,Carry,
,,,,"[50.5, 73.5]",,,,,,,,,,,,1.294621,,,,,,,,,,,,,,,d09e30e4-787a-4e72-a8d1-918c8eb31a41,1166,,"[50.7, 73.0]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Wing,84,Brighton & Hove Albion WFC,965,"['e0b1ff76-ed50-4fe7-91cb-abfa9d026225', 'fee1b7e4-fcc8-44ce-891e-0c565962c4c9']",45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:45.033,Carry,
,,,,"[68.3, 66.2]",,,,,,,,,,,,1.052419,,,,,,,,,,,,,,,6b77d63d-c4eb-4741-a916-f52eec8006e4,1169,,"[69.3, 66.2]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Forward,84,Brighton & Hove Albion WFC,965,"['7f254461-01af-407e-bd2b-d8326f191220', 'a1f9f34f-19a2-4fdc-b324-962baf5a919b']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:47.574,Carry,
,,,,"[61.5, 57.3]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,d35a78ec-5fbb-4ccf-a3c2-e6e13d2cc858,1172,,"[61.5, 57.3]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Connolly,23413.0,Center Defensive Midfield,84,Brighton & Hove Albion WFC,965,"['36d0d16d-cfda-47d8-b9a7-4ea08ecd05ba', 'af8c6841-642e-4ab7-b1ef-3f52d30f664e']",49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:49.561,Carry,
,,,,"[75.7, 59.5]",,,,,,,,,,,,1.28958,,,,,,,,,,,,,,,2b818add-cf6b-476f-8368-45e98ed973b1,1175,,"[75.1, 60.2]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,84,Brighton & Hove Albion WFC,965,"['a168cd26-9f7e-4278-b41f-d74c0456655b', 'd79cd3d3-fb18-4ce1-a00b-3a479b052094']",50,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:27:50.374,Carry,
,,,,"[33.2, 24.1]",,,,,,,,,,,,0.849103,,,,,,,,,,,,,,,d65bffab-d0cd-4863-a000-fe1eb613b47a,1178,,"[38.4, 20.6]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Right Center Back,85,Bristol City WFC,973,"['645fe6d5-ee95-469e-abe9-aeab68826baf', '6f2f50d6-eaab-4035-9fde-206e46d4199d']",52,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:52.367,Carry,
,,,,"[7.3, 39.5]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,0dcfb8fe-2b71-4f79-9acc-44a826888815,1182,,"[8.0, 39.8]",2275061,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,85,Bristol City WFC,973,"['5fb75634-92c1-404a-b88b-6b429707bc84', 'af032f9b-3050-4872-876b-67462e449133', 'b98ba33c-ee44-42b9-98f6-75154db36049']",56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:56.300,Carry,True
,,,,"[47.9, 22.0]",,,,,,,,,,,,0.606653,,,,,,,,,,,,,,,7b858fb7-6a5b-4da7-a819-5fd6ff49a13b,1188,,"[47.1, 21.2]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vita van der Linden,31530.0,Left Center Midfield,85,Bristol City WFC,973,"['2b268e0f-7a7b-458d-8f05-cd8b01c8fdce', '3cacf1a2-c0ae-4ee5-8fae-c48fe0abc23d', '462af4b5-4a63-48a0-ba27-0fac414667c5']",1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:01.431,Carry,True
,,,,"[53.3, 17.8]",,,,,,,,,,,,0.075232,,,,,,,,,,,,,,,1e0598e1-ea3a-4d22-82fd-3856f71e33d8,1193,,"[54.6, 17.5]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Right Wing,85,Bristol City WFC,973,"['5278d6f8-b4aa-4c06-a42e-75c93aaa5595', '6a2ddc4e-c8b8-40f8-8b4b-4982ac5a795b', 'cabb42ff-5ae8-47d0-b935-c8764abfdaf0']",2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:02.658,Carry,True
,,,,"[53.1, 21.2]",,,,,,,,,,,,1.159884,,,,,,,,,,,,,,,f32d75ed-b8ca-466d-a324-721ec7078515,1196,,"[54.1, 25.4]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vita van der Linden,31530.0,Left Center Midfield,85,Bristol City WFC,973,"['17eb3bfd-f99a-4bd7-aac0-9bbf394758a1', '5f8d754b-2262-4ac1-ac1e-a5216ff0c599', '63335631-2543-4bff-bf7f-5bca583a1cad']",3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:03.712,Carry,True
,,,,"[77.5, 59.4]",,,,,,,,,,,,1.564052,,,,,,,,,,,,,,,c6204f2d-8463-49bc-9e2b-194a9228ec5f,1202,,"[70.2, 61.5]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,86,Brighton & Hove Albion WFC,965,"['027ffe74-53fe-476f-afc2-1a0d18d058fd', 'b25046be-548f-4d0b-bfa0-7c69dea0b7eb', 'dac4b199-c02f-4bce-8383-d8e404108750']",6,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:06.471,Carry,True
,,,,"[92.4, 2.5]",,,,,,,,,,,,10.302534,,,,,,,,,,,,,,,0c991e48-a016-4a1e-9e58-206ec59bc359,1209,,"[54.2, 37.7]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,86,Brighton & Hove Albion WFC,965,"['86904069-ecbc-49ff-8b9a-552d833f66f9', 'c8fd9d59-a7d7-407c-bd29-322f508bf8b7']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:11.558,Carry,
,,,,"[111.0, 1.5]",,,,,,,,,,,,6.61463,,,,,,,,,,,,,,,a23049ce-93bc-4925-8724-da0422491b0d,1212,,"[75.1, 3.6]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,86,Brighton & Hove Albion WFC,965,"['76b5e089-3d4d-4ae6-9d3c-4c406649db70', '91182d71-f086-40db-a8df-51e9a3a0e04b', 'c6f5f710-3501-4294-a63c-3228f9bfcc0d']",22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:22.851,Carry,True
,,,,"[110.7, 27.7]",,,,,,,,,,,,1.489899,,,,,,,,,,,,,,,e4be8707-439f-4c5e-a202-f1bc4a647117,1218,,"[116.3, 31.1]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Wing,86,Brighton & Hove Albion WFC,965,"['9bd8b7ed-f785-4cce-8632-a7110904b296', 'aa0b8536-fd59-4495-854a-3ede4e7c1b46']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:30.835,Carry,
,,,,"[33.9, 66.0]",,,,,,,,,,,,0.529792,,,,,,,,,,,,,,,0004efa3-461e-4035-b6ab-79fa0b44e716,1227,,"[33.9, 66.0]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Left Center Back,89,Bristol City WFC,973,"['a85ecc6d-2fd2-4c17-a7bc-ef715a2431b9', 'cfb248e9-4ba5-43c6-9af4-e7237303a053']",56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:56.232,Carry,
,,,,"[43.1, 55.8]",,,,,,,,,,,,0.148281,,,,,,,,,,,,,,,d136e774-d883-4cad-8d13-af7a8c43821a,1231,,"[43.4, 57.1]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frankie Brown,10171.0,Center Defensive Midfield,90,Bristol City WFC,973,"['11434762-a1ec-4b3f-a904-c31f8ac11bfa', '61da650b-06b8-4a22-be22-cd81cabb44af', 'd7d627e1-4337-4456-8d38-866dcf961391']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:58.037,Carry,True
,,,,"[33.9, 47.6]",,,,,,,,,,,,3.280627,,,,,,,,,,,,,,,7d6acdaa-18e2-4ee0-9b73-43aad66e37bf,1234,,"[24.5, 52.4]",2275061,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vita van der Linden,31530.0,Left Center Midfield,91,Bristol City WFC,973,"['419ddba2-0ce8-4688-bbcc-7f3dc74931a4', '7629693b-5daa-4776-8d57-4d358087f96d']",59,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:59.252,Carry,
,,,,"[37.7, 16.5]",,,,,,,,,,,,1.571676,,,,,,,,,,,,,,,9994b9d2-6cf0-4f56-bf21-fae1a31edb6b,1237,,"[33.1, 17.2]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Right Center Back,92,Bristol City WFC,973,"['099d7d39-0124-4f93-9de7-c8f8a8bd6e9f', 'faa355fb-2748-41d4-a4a2-84ff80f49f4b']",4,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:04.498,Carry,
,,,,"[50.0, 74.3]",,,,,,,,,,,,2.080882,,,,,,,,,,,,,,,f783a4f6-02be-4848-a158-4ec54a8c0e13,1242,,"[50.7, 67.6]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,94,Brighton & Hove Albion WFC,965,"['1bebc763-e520-4d7b-bd0e-d5cb9f622fd6', '25effd74-6c8f-4dae-8c95-baa2ced64b25', 'db91fb8d-a48c-4557-8022-b691d62be095']",9,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:09.326,Carry,True
,,,,"[67.6, 73.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,044693e2-41a8-486f-8870-373df20d6f03,1246,,"[67.6, 73.0]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Forward,94,Brighton & Hove Albion WFC,965,"['cc9552c3-74c1-4da6-8caf-56f96a5dbfd7', 'dbb5c1ff-c6e8-4bb9-8302-abd2459d9036']",12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:12.258,Carry,
,,,,"[63.3, 65.5]",,,,,,,,,,,,0.750872,,,,,,,,,,,,,,,7902d9aa-7209-49a4-be80-0231aa865c98,1250,,"[61.7, 65.7]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,94,Brighton & Hove Albion WFC,965,"['1d0ff1c3-463b-4de0-8740-4e1020678052', '6b5e6759-172a-4b45-8f9a-50487a6adf97']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:13.543,Carry,
,,,,"[67.0, 54.2]",,,,,,,,,,,,1.422899,,,,,,,,,,,,,,,ad4e2f03-8dc9-4027-9972-0e335bc39c8b,1253,,"[71.7, 52.3]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Wing,94,Brighton & Hove Albion WFC,965,"['354dd0f7-ef18-4400-8d15-83a3851c7bac', '895b071c-c427-4fc4-a743-9a3c65dca0dd', 'b525ca95-4e2c-491a-ae1f-835a6b06e22b']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:15.744,Carry,True
,,,,"[72.8, 69.6]",,,,,,,,,,,,1.911415,,,,,,,,,,,,,,,811cca37-588e-496c-b1be-daa1d0582558,1257,,"[63.3, 69.6]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,94,Brighton & Hove Albion WFC,965,"['56a7407c-e571-4fc5-b3ca-d9992932265f', 'e4daf277-be2a-4d61-86b7-9d66e47d0aff']",19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:19.372,Carry,
,,,,"[77.0, 71.7]",,,,,,,,,,,,0.846881,,,,,,,,,,,,,,,88bbe8f7-63b6-419e-bf0f-d84b7252f622,1277,,"[74.4, 71.2]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Left Center Midfield,96,Brighton & Hove Albion WFC,965,"['0da7795c-3ae5-4436-ab0d-08861593913d', '21ccb523-66d7-4cf3-845a-633200e3e24f', '59498daa-ee05-4a4b-8235-91cd31f22012', '65e653d9-91e2-47fa-a5a1-25fca629dcfa', 'c76894d9-fd34-4c26-adca-306f3086c349']",59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:59.012,Carry,True
,,,,"[83.5, 67.0]",,,,,,,,,,,,2.582343,,,,,,,,,,,,,,,ca57b20b-bd18-4b63-82b6-95148eb84369,1281,,"[77.0, 71.7]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Left Center Midfield,96,Brighton & Hove Albion WFC,965,"['2c608e27-28fa-4be3-ad9d-8ee8854be770', '59498daa-ee05-4a4b-8235-91cd31f22012', 'c76894d9-fd34-4c26-adca-306f3086c349', 'd64b8922-b800-4e3f-97a5-e3a283a58fba']",59,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:59.858,Carry,True
,,,,"[71.4, 76.0]",,,,,,,,,,,,1.854401,,,,,,,,,,,,,,,dbbad13e-4ce5-437d-94d3-936ea65b172b,1288,,"[63.0, 79.3]",2275061,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Left Wing,97,Bristol City WFC,973,"['914b62fb-917c-459d-99a5-852eaa10a34f', 'edf160da-2135-4c98-8dcd-007fd56d1f14']",11,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:11.982,Carry,
,,,,"[80.1, 61.2]",,,,,,,,,,,,1.345175,,,,,,,,,,,,,,,0395d2ab-188e-49aa-9096-b0b2ef03dfd5,1292,,"[74.3, 56.3]",2275061,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,97,Bristol City WFC,973,"['5d41765a-8018-4283-a9b2-58d1dbdc2859', 'a3da0942-a21c-41ee-94e1-28a7e249607b', 'f6f33206-da9e-4e5d-9c9d-658cd693284d']",15,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:15.981,Carry,True
,,,,"[87.9, 58.7]",,,,,,,,,,,,1.243256,,,,,,,,,,,,,,,49d0a565-081a-4bf9-be98-2adf3c715c4e,1296,,"[87.7, 57.8]",2275061,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abigail Harrison,23412.0,Center Forward,97,Bristol City WFC,973,"['38200947-0534-4c07-826f-1c85fc30a259', '835e2eab-9055-45b5-a864-d0e8d398e778', 'fe2c424f-718b-4106-bd3d-fdb5411426bd']",19,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:19.007,Carry,True
