ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.535631,,,,,,,,,,,,,e4e68747-40ec-4ab6-8059-8a8446741a0e,2440,,"[117.3, 58.3]",3775642,73,,,,,-0.5070985,,Head,,,,"[120.0, 56.8]",High Pass,,3.088689,Out,,,,,,,,Recovery,2,From Throw In,Geum-Min Lee,25453.0,Center Forward,164,Brighton & Hove Albion WFC,965,,2,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:02.339,Pass,
,,,,,,,,,,,,,,,,,,2.452187,,,,,,,,,,,,,0ddf28d3-74a1-461a-a931-1d3d22c14ec9,2441,,"[7.0, 44.1]",3775642,73,,,,,1.0636978,,Left Foot,,,,"[13.0, 54.9]",Ground Pass,,12.354756,,,Asmita Ale,46541.0,,,,,Goal Kick,2,From Goal Kick,Lisa Weiß,38317.0,Goalkeeper,165,Aston Villa,2647,['80dba3fb-6630-4e0e-9adb-106392506d9f'],15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:15.735,Pass,
,,,,,,,,,,,,,,,,,,0.851775,,,,,,,,,,,,,0a5a2306-4801-4fee-b9bb-4a4347853d54,2445,,"[39.1, 70.7]",3775642,73,,,,,0.29423457,,Right Foot,,,,"[52.3, 74.7]",Ground Pass,,13.792751,Incomplete,,Ella Franklin-Fraiture,46538.0,,,,,,2,From Goal Kick,Asmita Ale,46541.0,Right Center Back,165,Aston Villa,2647,"['47d14a48-6cf1-4dfa-8962-a3f03392c5e0', 'ad64582d-9ab3-47da-9497-480a1eb8aa03', 'ea9bde4b-07cc-4b2c-bab5-4b92881ed9ae']",21,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:21.579,Pass,True
,,,,,,,,,,,,,,,,,,1.212906,,,,,,,,,,,,,5cc46d0c-fc1c-459b-911d-ba9e38995418,2449,,"[52.6, 80.0]",3775642,74,,,,,-0.262785,,,,,,"[69.7, 75.4]",Low Pass,,17.707909,Incomplete,,Shania Hayles,19499.0,,,,,Throw-in,2,From Throw In,Ella Franklin-Fraiture,46538.0,Right Wing Back,166,Aston Villa,2647,"['4dbddf88-1fd2-4a96-8597-deeeccc14e64', 'de39969f-1afd-4888-971a-b74ec95a4f63']",0,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:29:00.657,Pass,
,,,,,,,,,,,,,,,,,,1.725646,,,,,,,,,,,,,7cd3563c-b165-4edf-af19-a72d029e1765,2456,,"[65.2, 80.0]",3775642,74,,,,,-0.8978253,,,,,,"[70.7, 73.1]",Low Pass,,8.823832,,,Chloe Arthur,10193.0,,,,,Throw-in,2,From Throw In,Ella Franklin-Fraiture,46538.0,Right Wing Back,167,Aston Villa,2647,['96c3ee74-7e5b-4029-bb0d-fbf7953a6339'],15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:29:15.619,Pass,
,,,,,,,,,,,,,,,,,,2.651521,,,,,,,,,,,,,a570cc0a-d651-45df-a2c8-3391c359650c,2462,,"[75.1, 67.0]",3775642,74,,,,,-0.7546386,,Left Foot,,,,"[108.6, 35.5]",High Pass,,45.983692,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Chloe Arthur,10193.0,Center Defensive Midfield,168,Aston Villa,2647,['c4cb1c93-013f-4314-96b8-94f687c3ff19'],49,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:29:49.036,Pass,
,,,,,,,,,,,,,,,,,,1.113797,,,,,,,,,,,,,debc10b5-0d5a-424a-b045-6ebf82832646,2469,,"[86.4, 59.0]",3775642,74,,,,,0.81871915,,Right Foot,,,,"[98.0, 71.4]",Ground Pass,,16.979988,,,Emma Follis,15557.0,,,,,Recovery,2,From Free Kick,Jodie Hutton,46537.0,Left Center Back,168,Aston Villa,2647,['31980499-7aa8-4406-beb1-1b8569b5e460'],58,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:29:58.560,Pass,
,,,,,,,,,,,,,,,,,,1.815016,,,,,,,,,,,,,675d511f-a8a3-4e41-bf1d-046dd5bee930,2472,,"[93.3, 72.3]",3775642,75,,,,,-1.3088413,,Left Foot,,,,"[100.7, 44.7]",High Pass,,28.574814,Incomplete,,,,,,,,,2,From Free Kick,Emma Follis,15557.0,Right Center Forward,168,Aston Villa,2647,['14085c69-c350-4ee3-a4cd-c91e5d4a80da'],1,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:01.088,Pass,
,,,,,,,,,,,,,,,,,,0.977298,,,,,,,,,,,,,64e8a132-740c-4d10-8e28-87eceb66f014,2476,,"[93.5, 54.3]",3775642,75,,,,,2.0623252,,Left Foot,,,,"[82.9, 74.1]",Ground Pass,,22.45885,,,Emma Follis,15557.0,,,,,,2,From Free Kick,Marisa Ewers,15565.0,Center Back,168,Aston Villa,2647,['48d88ea9-d1d5-47a9-9f4a-b7d8833b9a6f'],7,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:07.686,Pass,
,,,,,,,,,,,,,,,,,,0.849714,,,,,,,,,,,,,71679180-de75-4bcc-ab88-42a5164c8f52,2480,,"[52.7, 0.1]",3775642,75,,,,,1.5083776,,,,,,"[53.2, 8.1]",Low Pass,,8.01561,,,Inessa Kaagman,15579.0,,,,,Throw-in,2,From Throw In,Emma Wilhelmina Koivisto,32403.0,Left Back,169,Brighton & Hove Albion WFC,965,"['6bbc4a93-569e-4dd2-a3d9-b4dd087062da', '7d127ec0-378a-47c1-bb33-6deaba669f66']",29,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:29.381,Pass,True
,,,,,,,,,,,,,,,,,,0.945303,,,,,,,,,,,,,e979b315-fa07-4c19-a667-0e8c35cfc94b,2483,,"[53.2, 8.1]",3775642,75,,,,,0.0,,Left Foot,,,,"[68.2, 8.1]",Low Pass,,15.0,Incomplete,,Aileen Whelan,16374.0,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Right Defensive Midfield,169,Brighton & Hove Albion WFC,965,"['6bbc4a93-569e-4dd2-a3d9-b4dd087062da', '99b1d2df-a191-4fc0-8fb9-fdefd1af000d', 'fa97d5c2-d6ff-438a-90c1-5090663926ef']",30,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:30.281,Pass,True
,,,,,,,,,,,,,,,,,,0.59104,,,,,,,,,,,,,0c72ac34-eb63-424f-adc3-8f3448206b20,2496,,"[49.7, 10.4]",3775642,75,,,,,3.1415927,,Left Foot,,,,"[45.0, 10.4]",Ground Pass,,4.7,,,Emma Wilhelmina Koivisto,32403.0,,,,,Recovery,2,From Throw In,Inessa Kaagman,15579.0,Right Defensive Midfield,169,Brighton & Hove Albion WFC,965,"['940f1276-e49b-43f8-a086-c5371b09cd9a', 'bffc6408-9b4a-4598-9d12-9716e72af688']",36,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:36.865,Pass,True
,,,,,,,,,,,,,,,,,,0.81727,,,,,,,,,,,,,bb3c9a60-50d3-4438-9549-030e7445aa9c,2499,,"[45.0, 10.4]",3775642,75,,,,,1.7033478,,Right Foot,,,,"[42.8, 26.9]",Ground Pass,,16.64602,,,Megan Connolly,23413.0,,,,,,2,From Throw In,Emma Wilhelmina Koivisto,32403.0,Left Back,169,Brighton & Hove Albion WFC,965,['f22f533f-dab9-46ce-9f51-f4fd70ad17ba'],38,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:38.212,Pass,
,,,,,,,,,,,,,,,,,,1.108265,,,,,,,,,,,,,109c1c41-04ad-42dc-a3c3-161aceb94b85,2502,,"[41.8, 26.2]",3775642,75,,,,,-0.4847925,,Left Foot,,,,"[54.9, 19.3]",Ground Pass,,14.80608,,,Inessa Kaagman,15579.0,,,,,,2,From Throw In,Megan Connolly,23413.0,Left Defensive Midfield,169,Brighton & Hove Albion WFC,965,"['06d52e57-286c-4d7a-a6e3-81a459bda275', '5dfecbd8-cc44-4579-9197-4038b9cac7cb']",39,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:39.029,Pass,True
,,,,,,,,,,,,,,,,,,0.320836,,,,,,,,,,,,,c2d16d62-295e-4fa8-a308-1de9e823d5d3,2505,,"[54.9, 19.3]",3775642,75,,,,,0.49445978,,Right Foot,,,,"[66.4, 25.5]",Ground Pass,,13.064838,Incomplete,,Geum-Min Lee,25453.0,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Right Defensive Midfield,169,Brighton & Hove Albion WFC,965,"['24b77d2c-220a-40ad-85dc-351a0144ed66', '922a0b3d-3a05-4869-a703-9bc38f3ef407']",40,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:40.847,Pass,
,,,,,,,,,,,,,,,,,,2.623785,,,,,,,,,,,,,35d4c58d-a56b-4f1f-b8d2-4bd869a16ccd,2510,,"[75.0, 46.2]",3775642,75,,,,,0.93934286,,Right Foot,,,,"[89.7, 66.3]",Ground Pass,,24.901808,,,Maya Le Tissier,22337.0,,,,,,2,From Throw In,Kayleigh Green,16400.0,Right Wing,169,Brighton & Hove Albion WFC,965,['106744a5-5e65-4c60-8dea-51ac4d1e408f'],44,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:44.287,Pass,
,,,,,,,,,,,,,,,,,,1.91587,,,,,,,,,,,,,11d4c109-c156-43cd-8d02-98e0c71cf53f,2513,,"[91.1, 65.3]",3775642,75,,,,,-0.31512815,,Right Foot,,,,"[113.8, 57.9]",Ground Pass,,23.87572,,,Kayleigh Green,16400.0,,,,,,2,From Throw In,Maya Le Tissier,22337.0,Right Back,169,Brighton & Hove Albion WFC,965,['0474b11e-efde-4405-9855-63177a71b01c'],48,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:48.464,Pass,
,,,,,,,,,,,,,,,,,,0.917564,,,,,,,,,,,,,f7bbbdd9-9dea-409f-9716-98f5d256303f,2515,,"[113.8, 57.9]",3775642,75,,,,,-1.7926475,,Right Foot,True,,,"[110.8, 44.6]",Ground Pass,,13.634149,Incomplete,,Geum-Min Lee,25453.0,,,,,,2,From Throw In,Kayleigh Green,16400.0,Right Wing,169,Brighton & Hove Albion WFC,965,"['3670479f-644c-4d80-89ca-46436a79a125', '8f15090e-6652-4f1c-b8c9-993ee3794e8c']",50,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:50.380,Pass,
,,,,,,,,,,,,,,,,,,1.772679,,,,,,,,,,,,,ea7e0629-8bb0-4f39-a96a-bf2a83d1ca0d,2519,,"[10.3, 34.9]",3775642,75,,,,,-0.27316856,,Right Foot,,,,"[33.5, 28.4]",High Pass,,24.09336,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,2,From Counter,Marisa Ewers,15565.0,Center Back,170,Aston Villa,2647,['ad12b86a-bdbe-4e6a-af3e-4843deb0f66b'],52,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:52.432,Pass,
,,,,,,,,,,,,,,,,,,2.64074,,,,,,,,,,,,,56ea9769-34d1-4559-825e-18fbfbc03e9a,2522,,"[85.9, 53.1]",3775642,75,,,,,0.9785166,,Right Foot,,,,"[104.0, 80.0]",Ground Pass,,32.422523,Out,,Kayleigh Green,16400.0,,,,,Recovery,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,170,Aston Villa,2647,['c4faaa72-6b82-4c3c-913d-36cd201c7003'],55,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:55.051,Pass,
,,,,,,,,,,,,,,,,,,2.677882,,,,,,,,,,,,,d3e43805-e58e-4722-8613-366801cd2b07,2524,,"[18.2, 0.1]",3775642,76,,,,,2.0280063,,,,,,"[9.0, 18.8]",High Pass,,20.840586,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,Throw-in,2,From Throw In,Jodie Hutton,46537.0,Left Center Back,171,Aston Villa,2647,['662540cb-0d60-46a8-8b14-4087dc0dde92'],12,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:12.387,Pass,
,,,,,,,,,,,,,,,,,,2.598797,,,,,,,,,,,,,25ea054a-0345-47ea-a819-b597ba6d57ef,2527,,"[12.0, 26.7]",3775642,76,,,,,1.1918396,,Right Foot,,,,"[25.3, 60.1]",Ground Pass,,35.95066,,,Asmita Ale,46541.0,,,,,,2,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing Back,171,Aston Villa,2647,['6e62f1c9-20b6-448d-97b7-1d4b11c6a290'],16,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:16.952,Pass,
,,,,,,,,,,,,,,,,,,1.902213,,,,,,,,,,,,,1f8f40f8-fc22-4a39-b8bd-e9c4f7bbd694,2531,,"[31.2, 43.4]",3775642,76,,,,,2.7946758,,Right Foot,,,,"[18.2, 48.1]",Ground Pass,,13.82353,,,Marisa Ewers,15565.0,,,,,,2,From Throw In,Asmita Ale,46541.0,Right Center Back,171,Aston Villa,2647,"['c901f75b-c568-4c3f-a320-78824ec06fe5', 'f6e198a2-1f2d-4535-bbda-56077cd7a5a2']",23,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:23.013,Pass,True
,,,,,,,,,,,,,,,,,,4.155439,,,,,,,,,,,,,c5d96950-b379-4d06-b64a-21f2d7d07695,2535,,"[20.2, 53.9]",3775642,76,,,,,0.6721329,,Right Foot,,,,"[53.0, 80.0]",High Pass,,41.91718,Out,,Ella Franklin-Fraiture,46538.0,,,,,,2,From Throw In,Marisa Ewers,15565.0,Center Back,171,Aston Villa,2647,"['09369e40-4348-4b18-8a5f-156f0e771aec', '3099fd63-ccd7-4426-9b88-83c4b8569450']",25,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:25.317,Pass,True
,,,,,,,,,,,,,,,,,,0.715684,,,,,,,,,,,,,99eb925a-6147-4f95-8ed1-9f563a5cea46,2537,,"[65.5, 0.1]",3775642,76,,,,,1.5707964,,,,,,"[65.5, 7.4]",Low Pass,,7.3,,,Aileen Whelan,16374.0,,,,,Throw-in,2,From Throw In,Emma Wilhelmina Koivisto,32403.0,Left Back,172,Brighton & Hove Albion WFC,965,['fb2920a4-f303-40a3-beed-b0f247d09453'],36,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:36.563,Pass,
,,,,,,,,,,,,,,,,,,1.088506,,,,,,,,,,,,,0395518d-ccc3-477e-b16a-2f46eec7c0ee,2541,,"[65.5, 7.8]",3775642,76,,,,,0.6942388,,Right Foot,,,,"[85.2, 24.2]",Ground Pass,,25.632986,,,Geum-Min Lee,25453.0,,,,,,2,From Throw In,Aileen Whelan,16374.0,Center Attacking Midfield,172,Brighton & Hove Albion WFC,965,"['09e585da-00f0-4eb4-a664-9a791b092666', 'e47ac15b-9dea-4dc6-909e-191b3de8fe2f']",38,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:38.477,Pass,True
,,,,,,,,,,,,,,,,,,2.462752,,,,,,,,,,,,,c2c32077-4b01-40f8-b984-5dfe8d1c0013,2544,,"[85.2, 24.2]",3775642,76,,,,,-1.412556,,Right Foot,,,,"[88.2, 5.4]",Low Pass,,19.037857,,,Ellie Brazil,16393.0,,,,,,2,From Throw In,Geum-Min Lee,25453.0,Center Forward,172,Brighton & Hove Albion WFC,965,['dbd50a77-f98b-4e73-9de2-90b16432a2bf'],39,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:39.606,Pass,
,,,,,,,,,,,,,,,,,,2.197792,,,,,,,,,,,,,ded97eb7-b99f-4dbf-9f92-9c5413ef8b24,2546,,"[88.2, 5.4]",3775642,76,,,,,3.1140766,,Right Foot,,,,"[66.4, 6.0]",Low Pass,,21.808256,Incomplete,,Emma Wilhelmina Koivisto,32403.0,,,,,,2,From Throw In,Ellie Brazil,16393.0,Left Wing,172,Brighton & Hove Albion WFC,965,"['123ea997-72cc-41ce-bd9e-5c03b7d7998c', '20657264-5d98-42af-9feb-e2f81561bfbc']",42,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:42.069,Pass,
,,,,,,,,,,,,,,,,,,0.901905,,,,,,,,,,,,,20657264-5d98-42af-9feb-e2f81561bfbc,2548,,"[53.7, 74.1]",3775642,76,,,,,-2.8107789,,Left Foot,,,,"[43.8, 70.7]",Ground Pass,,10.467569,,,Mana Iwabuchi,25610.0,,,,,Recovery,2,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing Back,172,Brighton & Hove Albion WFC,965,"['63caa360-5edd-4f9f-8ae2-9adcc4204b4b', 'ded97eb7-b99f-4dbf-9f92-9c5413ef8b24']",44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:44.266,Pass,
,,,,,,,,,,,,,,,,,,1.234618,,,,,,,,,,,,,c6178780-66e6-4448-bd2c-b64946ce45c6,2550,,"[43.8, 66.5]",3775642,76,,,,,-0.7704739,,Right Foot,,,,"[54.0, 56.6]",Ground Pass,,14.214429,Incomplete,,Emma Follis,15557.0,,,,,,2,From Throw In,Mana Iwabuchi,25610.0,Right Center Midfield,172,Brighton & Hove Albion WFC,965,"['4229fb71-cc15-4646-bedc-4a9d847237fd', 'aaf1fb1d-449f-492a-9a74-6fe5e1bfbc30']",45,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:45.168,Pass,
,,,,,,,,,,,,,,,,,,1.546536,,,,,,,,,,,,,b4385031-00d5-4eb1-99dc-5169c14e1b01,2554,,"[67.1, 28.5]",3775642,76,,,,,1.459526,,Left Foot,,,,"[69.1, 46.4]",Ground Pass,,18.011385,,,Maya Le Tissier,22337.0,,,,,,2,From Throw In,Megan Connolly,23413.0,Left Defensive Midfield,172,Brighton & Hove Albion WFC,965,['4a8b7b6f-d003-43ea-9cb7-374dc2a1bf9d'],47,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:47.808,Pass,
,,,,,,,,,,,,,,,,,,1.463651,,,,,,,,,,,,,43d7a19a-ac9c-475d-8c11-0dec0478fe11,2558,,"[113.5, 71.8]",3775642,76,,,,,-1.844086,,Right Foot,,,,"[109.8, 58.6]",Ground Pass,,13.708756,,,Kayleigh Green,16400.0,,,,,,2,From Throw In,Maya Le Tissier,22337.0,Right Back,172,Brighton & Hove Albion WFC,965,['6204625b-8095-4866-9662-455fac7ff78d'],56,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:56.936,Pass,
,,,,,,,,,,,,,,,,,,0.089818,,,,,,,,,,,,,7a758a5d-64d3-4b90-965a-eeb9d63dcf3f,2562,,"[114.8, 58.3]",3775642,76,,,,,-1.8370484,,Right Foot,,,,"[114.2, 56.1]",Ground Pass,,2.280351,Incomplete,,,,,,,,,2,From Throw In,Kayleigh Green,16400.0,Right Wing,172,Brighton & Hove Albion WFC,965,['73e2dbc7-7628-46e2-bac8-c982c6a67fdb'],59,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:59.616,Pass,
,,,,,,,,,,,,,,,,,,3.749052,,,,,,,,,,,,,a249cef8-6500-48e9-b2c4-ffa57315733f,2566,,"[13.8, 33.9]",3775642,77,,,,,-0.12216442,,Drop Kick,,,,"[70.0, 27.0]",High Pass,,56.621994,Incomplete,,Emma Follis,15557.0,,,,,,2,From Throw In,Lisa Weiß,38317.0,Goalkeeper,172,Brighton & Hove Albion WFC,965,"['59da7bb4-7095-40a4-a6d3-f1b614c1f0d5', '7ac62a02-428e-44a2-95fd-84f9b5c6ce01']",11,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:32:11.053,Pass,
,,,,,,,,,,,,,,,,,,1.719425,,,,,,,,,,,,,7ac62a02-428e-44a2-95fd-84f9b5c6ce01,2568,,"[50.1, 53.1]",3775642,77,,,,,-0.10827059,,Right Foot,,,,"[86.9, 49.1]",High Pass,,37.016754,Incomplete,,Geum-Min Lee,25453.0,,,,,Recovery,2,From Throw In,Maya Le Tissier,22337.0,Right Back,172,Brighton & Hove Albion WFC,965,"['31e0fe14-7355-4a06-809a-78524c382134', 'a249cef8-6500-48e9-b2c4-ffa57315733f', 'e503539f-49b1-464e-80d2-2abc9a066d22']",14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:14.802,Pass,
,,,,,,,,,,,,,,,,,,1.050991,,,,,,,,,,,,,1c236acb-a0a4-427a-99c4-477ea62baeea,2572,,"[60.6, 67.8]",3775642,77,,,,,-3.0411565,,Head,,,,"[47.7, 66.5]",Low Pass,,12.965339,,,Maya Le Tissier,22337.0,,,,,Recovery,2,From Throw In,Kayleigh Green,16400.0,Right Wing,172,Brighton & Hove Albion WFC,965,['412b664e-cef9-47ad-91e7-d7eee02e5b9b'],21,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:21.008,Pass,
,,,,,,,,,,,,,,,,,,1.548681,,,,,,,,,,,,,273924c4-b69e-4892-ba31-fa2349362cc4,2576,,"[47.3, 68.1]",3775642,77,,,,,0.06355067,,Right Foot,,,,"[69.3, 69.5]",High Pass,,22.0445,Incomplete,,Inessa Kaagman,15579.0,,,,,,2,From Throw In,Maya Le Tissier,22337.0,Right Back,172,Brighton & Hove Albion WFC,965,"['2e31a262-35bd-4bd6-bd5d-5228b992709b', '71a68b89-2719-4edf-a60f-0a60255eaeb8', 'dd519e06-4dfc-45de-9cc3-875c3936fd1d']",22,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:22.403,Pass,True
,,,,,,,,,,,,,,,,,,1.356538,,,,,,,,,,,,,5612da03-8d37-48b3-a326-114b1ad1a90f,2581,,"[69.8, 56.1]",3775642,77,,,,,1.6543708,,Right Foot,,,,"[68.2, 75.2]",Ground Pass,,19.166899,,,Kayleigh Green,16400.0,,,,,,2,From Throw In,Megan Connolly,23413.0,Left Defensive Midfield,172,Brighton & Hove Albion WFC,965,['5e510168-0f91-4392-9641-6f176e378d0f'],26,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:26.244,Pass,
,,,,,,,,,,,,,,,,,,2.766879,,,,,,,,,,,,,efd6d07d-2363-4605-a031-a032fb8a29ad,2584,,"[68.1, 75.0]",3775642,77,,,,,-2.6163719,,Right Foot,,,,"[31.0, 53.5]",Ground Pass,,42.8796,,,Danique Kerkdijk,16383.0,,,,,,2,From Throw In,Kayleigh Green,16400.0,Right Wing,172,Brighton & Hove Albion WFC,965,['51c549dc-f57b-427f-acc0-8808a130ab9a'],28,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:28.872,Pass,
,,,,,,,,,,,,,,,,,,1.221149,,,,,,,,,,,,,d9da08b8-9ea5-4106-a513-fedf47f3007d,2587,,"[30.6, 55.1]",3775642,77,,,,,1.0943289,,Left Foot,,,,"[40.2, 73.7]",Ground Pass,,20.931316,,,Maya Le Tissier,22337.0,,,,,,2,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,172,Brighton & Hove Albion WFC,965,['f838b306-a4b5-48a8-9055-f0909eb929e3'],32,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:32.523,Pass,
,,,,,,,,,,,,,,,,,,0.850328,,,,,,,,,,,,,9793afb9-a88f-4732-8321-3a1e87675eae,2591,,"[40.9, 73.7]",3775642,77,,,,,-0.3763699,,Right Foot,,,,"[57.6, 67.1]",Ground Pass,,17.956892,,,Inessa Kaagman,15579.0,,,,,,2,From Throw In,Maya Le Tissier,22337.0,Right Back,172,Brighton & Hove Albion WFC,965,"['5c6e32de-f43f-46f8-beaf-9381903ab861', '8301823c-6711-49eb-a4da-272e61855657']",34,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:34.764,Pass,True
,,,,,,,,,,,,,,,,,,0.073922,,,,,,,,,,,,,12167885-5047-4e20-b046-6593018f8820,2594,,"[57.3, 67.2]",3775642,77,,,,,1.6332152,,Left Foot,,,,"[57.2, 68.8]",Ground Pass,,1.603122,Incomplete,,Kayleigh Green,16400.0,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Right Defensive Midfield,172,Brighton & Hove Albion WFC,965,"['019852e5-49e5-4cec-bb31-510fb9e859a1', '6fab2222-d8b6-4ace-95e6-1e9d102fe3e9']",35,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:35.615,Pass,
,,,,,,,,,,,,,,,,,,1.177963,,,,,,,,,,,,,ef7694d5-7958-450f-94b0-67b64e966c52,2599,,"[56.6, 80.0]",3775642,78,,,,,-0.64987046,,,,,,"[76.6, 64.8]",Low Pass,,25.12051,,,Inessa Kaagman,15579.0,,,,,Throw-in,2,From Throw In,Maya Le Tissier,22337.0,Right Back,173,Brighton & Hove Albion WFC,965,['6fca3bb2-e67d-4832-90f3-543debb750df'],23,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:23.399,Pass,
,,,,,,,,,,,,,,,,,,0.864858,,,,,,,,,,,,,5f2db477-d918-4b02-abda-bcf2bdcf4c6a,2602,,"[71.3, 65.8]",3775642,78,,,,,2.475246,,Left Foot,,,,"[59.6, 75.0]",Ground Pass,,14.883883,,,Maya Le Tissier,22337.0,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Right Defensive Midfield,173,Brighton & Hove Albion WFC,965,['e1176b95-a0de-49dc-a62d-3fd14d63be14'],25,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:25.626,Pass,
,,,,,,,,,,,,,,,,,,0.18348,,,,,,,,,,,,,45f4855c-ffd5-4130-a373-187d584a0748,2606,,"[61.9, 76.7]",3775642,78,,,,,-0.23109066,,Right Foot,,,,"[63.6, 76.3]",Ground Pass,,1.7464249,Incomplete,,Inessa Kaagman,15579.0,,,,,,2,From Throw In,Maya Le Tissier,22337.0,Right Back,173,Brighton & Hove Albion WFC,965,"['11326331-b097-49e4-9459-71889f8eb15b', '500ac280-1c0a-4d89-9004-5e7285f31033', '7e446861-e7d5-4f9b-beca-85e7feeb5142']",26,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:26.959,Pass,True
